B23006_001E,B23006_001EA,B23006_001M,B23006_001MA,B23006_002E,B23006_002EA,B23006_002M,B23006_002MA,B23006_003E,B23006_003EA,B23006_003M,B23006_003MA,B23006_004E,B23006_004EA,B23006_004M,B23006_004MA,B23006_005E,B23006_005EA,B23006_005M,B23006_005MA,B23006_006E,B23006_006EA,B23006_006M,B23006_006MA,B23006_007E,B23006_007EA,B23006_007M,B23006_007MA,B23006_008E,B23006_008EA,B23006_008M,B23006_008MA,B23006_009E,B23006_009EA,B23006_009M,B23006_009MA,B23006_010E,B23006_010EA,B23006_010M,B23006_010MA,B23006_011E,B23006_011EA,B23006_011M,B23006_011MA,B23006_012E,B23006_012EA,B23006_012M,B23006_012MA,B23006_013E,B23006_013EA,B23006_013M,B23006_013MA,B23006_014E,B23006_014EA,B23006_014M,B23006_014MA,B23006_015E,B23006_015EA,B23006_015M,B23006_015MA,B23006_016E,B23006_016EA,B23006_016M,B23006_016MA,B23006_017E,B23006_017EA,B23006_017M,B23006_017MA,B23006_018E,B23006_018EA,B23006_018M,B23006_018MA,B23006_019E,B23006_019EA,B23006_019M,B23006_019MA,B23006_020E,B23006_020EA,B23006_020M,B23006_020MA,B23006_021E,B23006_021EA,B23006_021M,B23006_021MA,B23006_022E,B23006_022EA,B23006_022M,B23006_022MA,B23006_023E,B23006_023EA,B23006_023M,B23006_023MA,B23006_024E,B23006_024EA,B23006_024M,B23006_024MA,B23006_025E,B23006_025EA,B23006_025M,B23006_025MA,B23006_026E,B23006_026EA,B23006_026M,B23006_026MA,B23006_027E,B23006_027EA,B23006_027M,B23006_027MA,B23006_028E,B23006_028EA,B23006_028M,B23006_028MA,B23006_029E,B23006_029EA,B23006_029M,B23006_029MA,GEO_ID,NAME,state
5219408,null,12109,null,719846,null,15534,null,429099,null,11352,null,93,null,112,null,429006,null,11361,null,353983,null,10408,null,75023,null,5765,null,290747,null,8661,null,1468211,null,20438,null,1079705,null,17198,null,9766,null,2998,null,1069939,null,17462,null,946800,null,18142,null,123139,null,6953,null,388506,null,9922,null,1508884,null,17548,null,1233801,null,17952,null,25614,null,3741,null,1208187,null,17874,null,1094151,null,17691,null,114036,null,5401,null,275083,null,8988,null,1522467,null,21324,null,1318574,null,19306,null,13384,null,1761,null,1305190,null,19240,null,1237069,null,19007,null,68121,null,4700,null,203893,null,6678,null,0400000US13,Georgia,13
694245,null,2768,null,44628,null,3616,null,29326,null,2842,null,46,null,78,null,29280,null,2825,null,26731,null,2670,null,2549,null,733,null,15302,null,1993,null,185314,null,6405,null,146000,null,6325,null,4314,null,1583,null,141686,null,6274,null,128482,null,5987,null,13204,null,2103,null,39314,null,3153,null,244435,null,7158,null,204891,null,6695,null,16254,null,2686,null,188637,null,6354,null,177761,null,6118,null,10876,null,1767,null,39544,null,3185,null,219868,null,6379,null,188472,null,6152,null,10147,null,1873,null,178325,null,5749,null,171929,null,5792,null,6396,null,1235,null,31396,null,2583,null,0400000US15,Hawaii,15
778480,null,3112,null,79408,null,4173,null,52964,null,3200,null,0,null,263,null,52964,null,3200,null,45127,null,3127,null,7837,null,1434,null,26444,null,2833,null,214922,null,6760,null,159637,null,5660,null,412,null,308,null,159225,null,5665,null,142557,null,5679,null,16668,null,1985,null,55285,null,3316,null,289895,null,6136,null,230296,null,6415,null,2554,null,944,null,227742,null,6515,null,210644,null,6257,null,17098,null,1732,null,59599,null,3273,null,194255,null,5083,null,160319,null,4816,null,704,null,438,null,159615,null,4980,null,154284,null,4765,null,5331,null,1197,null,33936,null,2502,null,0400000US16,Idaho,16
6841739,null,5008,null,773180,null,15612,null,490145,null,11746,null,0,null,269,null,490145,null,11746,null,408802,null,11418,null,81343,null,4365,null,283035,null,10032,null,1728095,null,20936,null,1323291,null,18427,null,1476,null,437,null,1321815,null,18505,null,1162736,null,16394,null,159079,null,6545,null,404804,null,9916,null,2066433,null,17777,null,1712837,null,14897,null,6645,null,1306,null,1706192,null,15042,null,1539907,null,15024,null,166285,null,6483,null,353596,null,10041,null,2274031,null,16651,null,1975752,null,16585,null,4480,null,998,null,1971272,null,16338,null,1872097,null,15697,null,99175,null,4707,null,298279,null,7612,null,0400000US17,Illinois,17
3365619,null,4983,null,375430,null,9897,null,223970,null,6625,null,0,null,269,null,223970,null,6625,null,180221,null,6727,null,43749,null,2896,null,151460,null,7129,null,1126969,null,14463,null,865586,null,13056,null,1026,null,535,null,864560,null,13100,null,762208,null,12174,null,102352,null,5382,null,261383,null,7185,null,1041941,null,13364,null,856480,null,12726,null,2458,null,857,null,854022,null,12658,null,775279,null,12447,null,78743,null,4382,null,185461,null,7366,null,821279,null,13392,null,725417,null,12942,null,1404,null,603,null,724013,null,13040,null,694450,null,12700,null,29563,null,2656,null,95862,null,4460,null,0400000US18,Indiana,18
1536440,null,3763,null,107903,null,5043,null,73105,null,4089,null,0,null,228,null,73105,null,4089,null,64718,null,3823,null,8387,null,1513,null,34798,null,2874,null,449338,null,8210,null,366943,null,7788,null,206,null,187,null,366737,null,7774,null,344760,null,7319,null,21977,null,2299,null,82395,null,3736,null,548836,null,8214,null,474329,null,9061,null,1800,null,700,null,472529,null,9062,null,449017,null,8816,null,23512,null,2414,null,74507,null,3443,null,430363,null,8956,null,384792,null,8407,null,984,null,479,null,383808,null,8405,null,375040,null,8254,null,8768,null,1413,null,45571,null,3052,null,0400000US19,Iowa,19
1441642,null,4046,null,128668,null,5599,null,86470,null,4430,null,57,null,93,null,86413,null,4419,null,76168,null,4157,null,10245,null,1662,null,42198,null,3749,null,374443,null,9395,null,295612,null,8938,null,2499,null,886,null,293113,null,8985,null,269062,null,8425,null,24051,null,2684,null,78831,null,3609,null,480032,null,9572,null,401020,null,8679,null,5416,null,1200,null,395604,null,8416,null,372620,null,8501,null,22984,null,2372,null,79012,null,4013,null,458499,null,8148,null,403430,null,7905,null,4599,null,1119,null,398831,null,8067,null,385690,null,7893,null,13141,null,1656,null,55069,null,3056,null,0400000US20,Kansas,20
2306999,null,4796,null,329828,null,9665,null,153308,null,6932,null,161,null,229,null,153147,null,6910,null,128272,null,6357,null,24875,null,2713,null,176520,null,6840,null,783368,null,13330,null,549950,null,11682,null,2617,null,933,null,547333,null,11688,null,490022,null,11307,null,57311,null,3876,null,233418,null,7119,null,665326,null,10351,null,517303,null,9971,null,7424,null,1503,null,509879,null,10095,null,467817,null,9495,null,42062,null,3449,null,148023,null,6416,null,528477,null,11658,null,454450,null,10029,null,1839,null,810,null,452611,null,9911,null,435423,null,9706,null,17188,null,2029,null,74027,null,3858,null,0400000US21,Kentucky,21
2343071,null,5672,null,355558,null,11924,null,197647,null,8820,null,0,null,281,null,197647,null,8820,null,170334,null,8037,null,27313,null,3050,null,157911,null,7157,null,791753,null,13276,null,572362,null,11746,null,2126,null,850,null,570236,null,11722,null,525405,null,11359,null,44831,null,3765,null,219391,null,7866,null,664067,null,13403,null,530092,null,11284,null,6118,null,1249,null,523974,null,11408,null,494829,null,10849,null,29145,null,2726,null,133975,null,5799,null,531693,null,11795,null,456653,null,11498,null,4010,null,930,null,452643,null,11562,null,438134,null,11348,null,14509,null,2022,null,75040,null,3793,null,0400000US22,Louisiana,22
720152,null,1188,null,48170,null,3676,null,25735,null,2646,null,0,null,230,null,25735,null,2646,null,21592,null,2430,null,4143,null,1047,null,22435,null,2515,null,236767,null,6972,null,176067,null,5909,null,363,null,290,null,175704,null,5902,null,164670,null,5891,null,11034,null,1340,null,60700,null,3617,null,229484,null,5991,null,188979,null,5232,null,2261,null,828,null,186718,null,5187,null,175129,null,5052,null,11589,null,1534,null,40505,null,3055,null,205731,null,7092,null,178119,null,6754,null,249,null,171,null,177870,null,6735,null,172383,null,6677,null,5487,null,1130,null,27612,null,2147,null,0400000US23,Maine,23
3106403,null,4701,null,299233,null,10584,null,197384,null,9246,null,120,null,194,null,197264,null,9244,null,168193,null,8127,null,29071,null,3556,null,101849,null,4757,null,787016,null,13903,null,615503,null,12954,null,2621,null,1058,null,612882,null,12854,null,556191,null,12507,null,56691,null,4337,null,171513,null,8563,null,847633,null,14274,null,722425,null,13240,null,12267,null,2307,null,710158,null,13180,null,669023,null,12992,null,41135,null,3616,null,125208,null,5434,null,1172521,null,15459,null,1043331,null,14577,null,13267,null,1873,null,1030064,null,14612,null,996257,null,14410,null,33807,null,3077,null,129190,null,5282,null,0400000US24,Maryland,24
3596942,null,2637,null,317204,null,9989,null,196638,null,8573,null,42,null,68,null,196596,null,8577,null,168474,null,8273,null,28122,null,2910,null,120566,null,5868,null,856644,null,16170,null,668758,null,14773,null,1395,null,752,null,667363,null,14827,null,592358,null,13623,null,75005,null,4470,null,187886,null,7195,null,920837,null,15217,null,771833,null,13483,null,2069,null,620,null,769764,null,13377,null,706199,null,13803,null,63565,null,4306,null,149004,null,5241,null,1502257,null,16981,null,1325348,null,16680,null,1726,null,722,null,1323622,null,16587,null,1261148,null,16042,null,62474,null,4035,null,176909,null,6016,null,0400000US25,Massachusetts,25
5287281,null,4873,null,502176,null,12084,null,272177,null,9063,null,12,null,20,null,272165,null,9062,null,202150,null,8108,null,70015,null,4930,null,229999,null,7578,null,1542289,null,16632,null,1098419,null,14076,null,886,null,471,null,1097533,null,14033,null,901453,null,11912,null,196080,null,8914,null,443870,null,9403,null,1839764,null,18919,null,1458304,null,18773,null,3553,null,1160,null,1454751,null,18873,null,1268733,null,17249,null,186018,null,7392,null,381460,null,9055,null,1403052,null,18812,null,1198673,null,16684,null,1562,null,622,null,1197111,null,16801,null,1125877,null,16710,null,71234,null,4042,null,204379,null,6418,null,0400000US26,Michigan,26
2816863,null,3086,null,178178,null,6392,null,120552,null,5223,null,0,null,213,null,120552,null,5223,null,100188,null,4834,null,20364,null,2765,null,57626,null,3888,null,709609,null,10265,null,573506,null,10214,null,575,null,404,null,572931,null,10191,null,519196,null,9468,null,53735,null,3695,null,136103,null,4467,null,969804,null,12428,null,837277,null,12445,null,1198,null,436,null,836079,null,12513,null,780025,null,12152,null,56054,null,3458,null,132527,null,4668,null,959272,null,11529,null,852710,null,11185,null,1192,null,500,null,851518,null,11115,null,818512,null,10577,null,33006,null,2841,null,106562,null,3935,null,0400000US27,Minnesota,27
1490455,null,5458,null,246086,null,8773,null,131763,null,5563,null,0,null,291,null,131763,null,5563,null,107779,null,4754,null,23984,null,2584,null,114323,null,6113,null,448942,null,11497,null,311809,null,10934,null,1478,null,780,null,310331,null,10714,null,281147,null,9880,null,29184,null,3250,null,137133,null,6140,null,485240,null,9960,null,382039,null,9167,null,6289,null,1565,null,375750,null,8782,null,349169,null,8571,null,26581,null,2731,null,103201,null,5254,null,310187,null,8630,null,262646,null,8103,null,3357,null,1047,null,259289,null,8220,null,250601,null,8432,null,8688,null,1412,null,47541,null,3454,null,0400000US28,Mississippi,28
3139386,null,4209,null,332004,null,10597,null,190425,null,8805,null,172,null,264,null,190253,null,8811,null,158250,null,7529,null,32003,null,3437,null,141579,null,7075,null,955790,null,12173,null,722896,null,11670,null,1323,null,570,null,721573,null,11696,null,652315,null,11540,null,69258,null,4267,null,232894,null,7642,null,991270,null,13369,null,799608,null,11781,null,6334,null,1600,null,793274,null,11775,null,731968,null,11822,null,61306,null,3944,null,191662,null,7344,null,860322,null,13623,null,750773,null,13538,null,3253,null,1004,null,747520,null,13383,null,721560,null,13459,null,25960,null,2410,null,109549,null,5535,null,0400000US29,Missouri,29
507607,null,2170,null,35925,null,3152,null,23104,null,2453,null,0,null,240,null,23104,null,2453,null,19497,null,2226,null,3607,null,952,null,12821,null,1824,null,149483,null,5688,null,113791,null,5387,null,175,null,162,null,113616,null,5405,null,105355,null,4995,null,8261,null,1622,null,35692,null,2660,null,174055,null,5816,null,137475,null,5714,null,1593,null,582,null,135882,null,5654,null,127481,null,5397,null,8401,null,1639,null,36580,null,2937,null,148144,null,6298,null,125796,null,5697,null,495,null,431,null,125301,null,5691,null,120873,null,5658,null,4428,null,1084,null,22348,null,2547,null,0400000US30,Montana,30
911925,null,3002,null,77117,null,3984,null,54951,null,3803,null,0,null,228,null,54951,null,3803,null,49418,null,3553,null,5533,null,1309,null,22166,null,2184,null,228359,null,5856,null,186599,null,5707,null,234,null,294,null,186365,null,5665,null,174676,null,5706,null,11689,null,1621,null,41760,null,3484,null,329309,null,6471,null,284445,null,6919,null,2316,null,954,null,282129,null,7108,null,267227,null,6671,null,14902,null,1837,null,44864,null,3402,null,277140,null,7423,null,246866,null,7384,null,1836,null,631,null,245030,null,7334,null,240122,null,7361,null,4908,null,1020,null,30274,null,1984,null,0400000US31,Nebraska,31
1421503,null,3253,null,221629,null,8324,null,160737,null,7520,null,0,null,302,null,160737,null,7520,null,133972,null,7176,null,26765,null,3317,null,60892,null,4828,null,398047,null,9373,null,314573,null,8990,null,1132,null,659,null,313441,null,9056,null,276490,null,8541,null,36951,null,3955,null,83474,null,5095,null,486230,null,10868,null,398779,null,10489,null,4115,null,1087,null,394664,null,10491,null,355547,null,10473,null,39117,null,3682,null,87451,null,4884,null,315597,null,8777,null,273332,null,7956,null,3385,null,1270,null,269947,null,7818,null,252652,null,7346,null,17295,null,2132,null,42265,null,3228,null,0400000US32,Nevada,32
724309,null,1823,null,48646,null,3774,null,31327,null,2802,null,0,null,255,null,31327,null,2802,null,26932,null,2442,null,4395,null,1093,null,17319,null,2341,null,204102,null,6848,null,165441,null,6661,null,92,null,111,null,165349,null,6663,null,150381,null,6313,null,14968,null,1942,null,38661,null,2957,null,225197,null,6828,null,192520,null,6441,null,525,null,426,null,191995,null,6499,null,179439,null,6432,null,12556,null,1837,null,32677,null,2727,null,246364,null,6787,null,217319,null,6647,null,133,null,145,null,217186,null,6626,null,209265,null,6680,null,7921,null,1467,null,29045,null,2555,null,0400000US33,New Hampshire,33
4736696,null,3735,null,471389,null,11365,null,310127,null,9888,null,67,null,109,null,310060,null,9885,null,267939,null,9407,null,42121,null,3735,null,161262,null,6671,null,1293051,null,17180,null,1008581,null,14665,null,1034,null,555,null,1007547,null,14750,null,897036,null,14094,null,110511,null,6144,null,284470,null,8886,null,1186734,null,14165,null,991639,null,14020,null,7158,null,1609,null,984481,null,13786,null,896711,null,13471,null,87770,null,5260,null,195095,null,6742,null,1785522,null,19886,null,1552452,null,19015,null,3313,null,987,null,1549139,null,19000,null,1466013,null,19064,null,83126,null,4182,null,233070,null,7946,null,0400000US34,New Jersey,34
1026162,null,4833,null,157512,null,6409,null,98300,null,5540,null,0,null,283,null,98300,null,5540,null,85446,null,5541,null,12854,null,2323,null,59212,null,3996,null,267972,null,7300,null,190303,null,6429,null,790,null,466,null,189513,null,6392,null,174390,null,6484,null,15123,null,2375,null,77669,null,4638,null,336880,null,7910,null,260637,null,7984,null,4278,null,1118,null,256359,null,7937,null,238048,null,7552,null,18311,null,2600,null,76243,null,4447,null,263798,null,6391,null,223341,null,6359,null,2283,null,683,null,221058,null,6395,null,212426,null,6252,null,8632,null,1344,null,40457,null,3025,null,0400000US35,New Mexico,35
10580676,null,6047,null,1350260,null,20263,null,821325,null,16593,null,0,null,277,null,821325,null,16593,null,712839,null,15652,null,108486,null,5910,null,528935,null,13695,null,2703753,null,23220,null,1988724,null,21669,null,2488,null,818,null,1986236,null,21564,null,1819417,null,21427,null,166819,null,6861,null,715029,null,13847,null,2808190,null,26875,null,2288663,null,23588,null,8865,null,1722,null,2279798,null,23449,null,2104953,null,22804,null,174845,null,7396,null,519527,null,10067,null,3718473,null,26620,null,3226850,null,25242,null,4121,null,1035,null,3222729,null,25148,null,3050703,null,24646,null,172026,null,6993,null,491623,null,11027,null,0400000US36,New York,36
4961321,null,8627,null,641668,null,15228,null,397510,null,12599,null,378,null,398,null,397132,null,12602,null,327453,null,11372,null,69679,null,5479,null,244158,null,8295,null,1295385,null,18738,null,970700,null,17855,null,10255,null,2166,null,960445,null,17593,null,845334,null,15973,null,115111,null,7414,null,324685,null,8524,null,1614405,null,16565,null,1299808,null,16130,null,31769,null,3817,null,1268039,null,15293,null,1148607,null,15478,null,119432,null,6415,null,314597,null,9076,null,1409863,null,18126,null,1209789,null,15774,null,11841,null,2012,null,1197948,null,15557,null,1147582,null,14955,null,50366,null,3841,null,200074,null,7797,null,0400000US37,North Carolina,37
324121,null,2086,null,17227,null,1917,null,11824,null,1548,null,0,null,208,null,11824,null,1548,null,10682,null,1458,null,1142,null,544,null,5403,null,994,null,80445,null,3696,null,66456,null,3495,null,691,null,367,null,65765,null,3475,null,63492,null,3346,null,2273,null,798,null,13989,null,1530,null,132631,null,4074,null,115855,null,4078,null,2385,null,844,null,113470,null,3978,null,110553,null,3950,null,2917,null,669,null,16776,null,1289,null,93818,null,3664,null,83500,null,3293,null,1507,null,504,null,81993,null,3219,null,80549,null,3183,null,1444,null,669,null,10318,null,1236,null,0400000US38,North Dakota,38
6137282,null,5108,null,596064,null,10984,null,322837,null,9190,null,0,null,267,null,322837,null,9190,null,254019,null,8655,null,68818,null,4916,null,273227,null,7842,null,2046805,null,21789,null,1542618,null,19615,null,590,null,316,null,1542028,null,19555,null,1354575,null,18127,null,187453,null,7411,null,504187,null,12144,null,1881864,null,19589,null,1540941,null,17926,null,5186,null,1052,null,1535755,null,17877,null,1393106,null,17019,null,142649,null,6143,null,340923,null,9078,null,1612549,null,18622,null,1410684,null,17340,null,4481,null,845,null,1406203,null,17343,null,1351038,null,17420,null,55165,null,3197,null,201865,null,6374,null,0400000US39,Ohio,39
1881454,null,4962,null,231452,null,8664,null,133376,null,5912,null,57,null,74,null,133319,null,5912,null,119029,null,5435,null,14290,null,1997,null,98076,null,5398,null,575513,null,9483,null,414112,null,7776,null,2333,null,777,null,411779,null,7713,null,384629,null,7708,null,27150,null,2514,null,161401,null,5955,null,618976,null,10697,null,486737,null,9915,null,7521,null,1371,null,479216,null,9656,null,452687,null,9392,null,26529,null,2295,null,132239,null,5519,null,455513,null,9804,null,389434,null,9282,null,5052,null,1156,null,384382,null,9187,null,374940,null,9052,null,9442,null,1623,null,66079,null,3503,null,0400000US40,Oklahoma,40
2071428,null,3059,null,207595,null,8455,null,144211,null,6732,null,0,null,275,null,144211,null,6732,null,119317,null,6336,null,24894,null,3261,null,63384,null,5057,null,457990,null,10756,null,341619,null,8964,null,424,null,288,null,341195,null,8984,null,295054,null,8146,null,46141,null,3209,null,116371,null,5499,null,769688,null,12847,null,605388,null,12231,null,1807,null,758,null,603581,null,12094,null,539123,null,11673,null,64458,null,3761,null,164300,null,6124,null,636155,null,10688,null,534421,null,11216,null,713,null,386,null,533708,null,11302,null,502758,null,11084,null,30950,null,3155,null,101734,null,4857,null,0400000US41,Oregon,41
6664579,null,4402,null,577586,null,12607,null,317281,null,9529,null,0,null,246,null,317281,null,9529,null,262492,null,8534,null,54789,null,4349,null,260305,null,7687,null,2372394,null,22496,null,1797488,null,20583,null,1891,null,772,null,1795597,null,20759,null,1633231,null,20509,null,162366,null,7067,null,574906,null,12966,null,1760521,null,19688,null,1448692,null,18111,null,4198,null,1062,null,1444494,null,18041,null,1334186,null,17309,null,110308,null,5757,null,311829,null,8748,null,1954078,null,17883,null,1704582,null,15613,null,4403,null,1158,null,1700179,null,15425,null,1630069,null,15351,null,70110,null,3866,null,249496,null,7563,null,0400000US42,Pennsylvania,42
563781,null,1679,null,64972,null,4551,null,40986,null,4198,null,0,null,287,null,40986,null,4198,null,33822,null,3820,null,7164,null,1716,null,23986,null,2662,null,150243,null,6521,null,117451,null,5664,null,326,null,291,null,117125,null,5706,null,104768,null,5161,null,12357,null,2125,null,32792,null,3173,null,160858,null,6015,null,135970,null,5788,null,1256,null,551,null,134714,null,5699,null,124128,null,5789,null,10586,null,1744,null,24888,null,2397,null,187708,null,6442,null,166516,null,6436,null,1592,null,630,null,164924,null,6544,null,158731,null,6562,null,6193,null,1336,null,21192,null,2016,null,0400000US44,Rhode Island,44
