B992706_001E,B992706_001EA,B992706_002E,B992706_002EA,B992706_003E,B992706_003EA,GEO_ID,NAME,state
4616028,null,211711,null,4404317,null,0400000US01,Alabama,01
678081,null,29294,null,648787,null,0400000US02,Alaska,02
6501531,null,375600,null,6125931,null,0400000US04,Arizona,04
2833391,null,99660,null,2733731,null,0400000US05,Arkansas,05
36376938,null,1644895,null,34732043,null,0400000US06,California,06
4930142,null,205465,null,4724677,null,0400000US08,Colorado,08
3456856,null,145248,null,3311608,null,0400000US09,Connecticut,09
869483,null,34433,null,835050,null,0400000US10,Delaware,10
589408,null,30797,null,558611,null,0400000US11,District of Columbia,11
18192784,null,933217,null,17259567,null,0400000US12,Florida,12
9594277,null,448837,null,9145440,null,0400000US13,Georgia,13
1231549,null,60883,null,1170666,null,0400000US15,Hawaii,15
1520563,null,61180,null,1459383,null,0400000US16,Idaho,16
12719575,null,481173,null,12238402,null,0400000US17,Illinois,17
6316260,null,257709,null,6058551,null,0400000US18,Indiana,18
2956722,null,106465,null,2850257,null,0400000US19,Iowa,19
2756827,null,99342,null,2657485,null,0400000US20,Kansas,20
4225355,null,144087,null,4081268,null,0400000US21,Kentucky,21
4391561,null,189113,null,4202448,null,0400000US22,Louisiana,22
1300904,null,45579,null,1255325,null,0400000US23,Maine,23
5589768,null,248971,null,5340797,null,0400000US24,Maryland,24
6495905,null,344002,null,6151903,null,0400000US25,Massachusetts,25
9834865,null,415323,null,9419542,null,0400000US26,Michigan,26
5196720,null,197647,null,4999073,null,0400000US27,Minnesota,27
2879805,null,118376,null,2761429,null,0400000US28,Mississippi,28
5871474,null,204242,null,5667232,null,0400000US29,Missouri,29
957586,null,49720,null,907866,null,0400000US30,Montana,30
1762977,null,68201,null,1694776,null,0400000US31,Nebraska,31
2610041,null,95327,null,2514714,null,0400000US32,Nevada,32
1308729,null,45726,null,1263003,null,0400000US33,New Hampshire,33
8582670,null,333042,null,8249628,null,0400000US34,New Jersey,34
1975830,null,94003,null,1881827,null,0400000US35,New Mexico,35
19264374,null,932518,null,18331856,null,0400000US36,New York,36
9149289,null,354286,null,8795003,null,0400000US37,North Carolina,37
630082,null,18831,null,611251,null,0400000US38,North Dakota,38
11351905,null,422464,null,10929441,null,0400000US39,Ohio,39
3590307,null,159123,null,3431184,null,0400000US40,Oklahoma,40
3779860,null,163907,null,3615953,null,0400000US41,Oregon,41
12365826,null,596017,null,11769809,null,0400000US42,Pennsylvania,42
1035366,null,48591,null,986775,null,0400000US44,Rhode Island,44
4454344,null,221042,null,4233302,null,0400000US45,South Carolina,45
792969,null,29253,null,763716,null,0400000US46,South Dakota,46
6188118,null,254411,null,5933707,null,0400000US47,Tennessee,47
24291561,null,917422,null,23374139,null,0400000US48,Texas,48
2755284,null,119105,null,2636179,null,0400000US49,Utah,49
615376,null,21568,null,593808,null,0400000US50,Vermont,50
7643783,null,345702,null,7298081,null,0400000US51,Virginia,51
6546149,null,269181,null,6276968,null,0400000US53,Washington,53
1793105,null,60454,null,1732651,null,0400000US54,West Virginia,54
5566055,null,213220,null,5352835,null,0400000US55,Wisconsin,55
533716,null,18608,null,515108,null,0400000US56,Wyoming,56
3938846,null,129466,null,3809380,null,0400000US72,Puerto Rico,72
