C05010_001E,C05010_001EA,C05010_001M,C05010_001MA,C05010_002E,C05010_002EA,C05010_002M,C05010_002MA,C05010_003E,C05010_003EA,C05010_003M,C05010_003MA,C05010_004E,C05010_004EA,C05010_004M,C05010_004MA,C05010_005E,C05010_005EA,C05010_005M,C05010_005MA,C05010_006E,C05010_006EA,C05010_006M,C05010_006MA,C05010_007E,C05010_007EA,C05010_007M,C05010_007MA,GEO_ID,NAME,state
1059528,null,5998,null,506484,null,12035,null,459692,null,11371,null,46792,null,4522,null,553044,null,11053,null,523611,null,11075,null,29433,null,3450,null,0400000US01,Alabama,01
174634,null,1986,null,56606,null,4531,null,48873,null,4584,null,7733,null,2020,null,118028,null,4704,null,105105,null,4660,null,12923,null,2109,null,0400000US02,Alaska,02
1645424,null,7639,null,774261,null,15488,null,446111,null,13737,null,328150,null,13460,null,871163,null,17128,null,695066,null,16249,null,176097,null,9878,null,0400000US04,Arizona,04
670246,null,4727,null,355419,null,10749,null,305728,null,10382,null,49691,null,3709,null,314827,null,9849,null,297451,null,9150,null,17376,null,2943,null,0400000US05,Arkansas,05
8980424,null,16026,null,3851581,null,39618,null,1458456,null,29158,null,2393125,null,35588,null,5128843,null,38392,null,3032469,null,35509,null,2096374,null,33189,null,0400000US06,California,06
1177386,null,5345,null,419643,null,10667,null,283621,null,10720,null,136022,null,8082,null,757743,null,10918,null,651097,null,10944,null,106646,null,6440,null,0400000US08,Colorado,08
780490,null,3389,null,197519,null,8408,null,141338,null,7796,null,56181,null,6213,null,582971,null,8429,null,469550,null,8938,null,113421,null,7090,null,0400000US09,Connecticut,09
195738,null,2341,null,70233,null,5499,null,58377,null,5385,null,11856,null,2558,null,125505,null,4919,null,106654,null,4712,null,18851,null,2652,null,0400000US10,Delaware,10
106701,null,1758,null,51040,null,4632,null,41674,null,4112,null,9366,null,2835,null,55661,null,4439,null,42592,null,4200,null,13069,null,2377,null,0400000US11,District of Columbia,11
3853587,null,10368,null,1744083,null,24774,null,1123576,null,22843,null,620507,null,15892,null,2109504,null,24949,null,1513762,null,22663,null,595742,null,18039,null,0400000US12,Florida,12
2441179,null,7808,null,1079916,null,22952,null,808878,null,20923,null,271038,null,11208,null,1361263,null,20433,null,1173227,null,19257,null,188036,null,9338,null,0400000US13,Georgia,13
273267,null,3172,null,83250,null,6147,null,61612,null,5701,null,21638,null,3582,null,190017,null,6359,null,140802,null,5983,null,49215,null,4634,null,0400000US15,Hawaii,15
404167,null,2682,null,186804,null,7787,null,148595,null,7540,null,38209,null,3938,null,217363,null,8077,null,200151,null,8113,null,17212,null,2612,null,0400000US16,Idaho,16
3041945,null,8099,null,1175578,null,22576,null,781485,null,21848,null,394093,null,14342,null,1866367,null,22675,null,1483411,null,19820,null,382956,null,13816,null,0400000US17,Illinois,17
1511690,null,5398,null,640097,null,13138,null,558898,null,12690,null,81199,null,6307,null,871593,null,14111,null,817948,null,14233,null,53645,null,5097,null,0400000US18,Indiana,18
681213,null,3274,null,250418,null,9405,null,220265,null,8879,null,30153,null,4026,null,430795,null,9545,null,406310,null,9017,null,24485,null,2627,null,0400000US19,Iowa,19
671249,null,3589,null,269375,null,10388,null,217036,null,9969,null,52339,null,5482,null,401874,null,10083,null,368173,null,9620,null,33701,null,3452,null,0400000US20,Kansas,20
944932,null,6877,null,445519,null,14226,null,417075,null,13450,null,28444,null,3462,null,499413,null,12985,null,471596,null,13112,null,27817,null,3027,null,0400000US21,Kentucky,21
1054473,null,5406,null,472914,null,12625,null,444944,null,12582,null,27970,null,4406,null,581559,null,11368,null,545355,null,11362,null,36204,null,3500,null,0400000US22,Louisiana,22
257028,null,2262,null,101215,null,4977,null,93629,null,4679,null,7586,null,2741,null,155813,null,5008,null,147966,null,5033,null,7847,null,1576,null,0400000US23,Maine,23
1288290,null,5694,null,339016,null,12484,null,244797,null,10183,null,94219,null,8902,null,949274,null,12079,null,750824,null,11643,null,198450,null,10518,null,0400000US24,Maryland,24
1385813,null,4630,null,367534,null,12542,null,245653,null,11778,null,121881,null,8731,null,1018279,null,12176,null,801581,null,11710,null,216698,null,7979,null,0400000US25,Massachusetts,25
2249462,null,5498,null,983979,null,17015,null,860672,null,16596,null,123307,null,9303,null,1265483,null,17577,null,1141089,null,16490,null,124394,null,6229,null,0400000US26,Michigan,26
