C05003D_001E,C05003D_001EA,C05003D_001M,C05003D_001MA,C05003D_002E,C05003D_002EA,C05003D_002M,C05003D_002MA,C05003D_003E,C05003D_003EA,C05003D_003M,C05003D_003MA,C05003D_004E,C05003D_004EA,C05003D_004M,C05003D_004MA,C05003D_005E,C05003D_005EA,C05003D_005M,C05003D_005MA,C05003D_006E,C05003D_006EA,C05003D_006M,C05003D_006MA,C05003D_007E,C05003D_007EA,C05003D_007M,C05003D_007MA,C05003D_008E,C05003D_008EA,C05003D_008M,C05003D_008MA,C05003D_009E,C05003D_009EA,C05003D_009M,C05003D_009MA,C05003D_010E,C05003D_010EA,C05003D_010M,C05003D_010MA,C05003D_011E,C05003D_011EA,C05003D_011M,C05003D_011MA,C05003D_012E,C05003D_012EA,C05003D_012M,C05003D_012MA,C05003D_013E,C05003D_013EA,C05003D_013M,C05003D_013MA,C05003D_014E,C05003D_014EA,C05003D_014M,C05003D_014MA,C05003D_015E,C05003D_015EA,C05003D_015M,C05003D_015MA,GEO_ID,NAME,state
12270,null,1042,null,5020,null,839,null,1416,null,640,null,1263,null,610,null,153,null,197,null,3604,null,611,null,1159,null,531,null,2445,null,505,null,7250,null,754,null,1848,null,471,null,1000,null,401,null,848,null,430,null,5402,null,606,null,750,null,411,null,4652,null,710,null,0400000US23,Maine,23
290108,null,3691,null,140252,null,2464,null,32818,null,1821,null,25794,null,2079,null,7024,null,1490,null,107434,null,1430,null,18144,null,1548,null,89290,null,2153,null,149856,null,2321,null,30961,null,1483,null,23744,null,1410,null,7217,null,1095,null,118895,null,1496,null,16065,null,1713,null,102830,null,2127,null,0400000US24,Maryland,24
328684,null,3749,null,161136,null,2483,null,37863,null,2008,null,31515,null,1904,null,6348,null,1365,null,123273,null,1487,null,19858,null,2233,null,103415,null,2358,null,167548,null,2365,null,37136,null,1326,null,28500,null,1606,null,8636,null,1262,null,130412,null,1787,null,21936,null,2372,null,108476,null,2500,null,0400000US25,Massachusetts,25
241867,null,3794,null,118092,null,2435,null,30975,null,1400,null,21607,null,1591,null,9368,null,1264,null,87117,null,1643,null,12900,null,1549,null,74217,null,1942,null,123775,null,2315,null,31980,null,1520,null,21598,null,1772,null,10382,null,1324,null,91795,null,1568,null,11680,null,1481,null,80115,null,1731,null,0400000US26,Michigan,26
196043,null,2790,null,93535,null,1843,null,29531,null,1312,null,24292,null,1713,null,5239,null,1143,null,64004,null,1271,null,13279,null,1360,null,50725,null,1486,null,102508,null,2037,null,31706,null,1317,null,23559,null,1772,null,8147,null,1447,null,70802,null,1547,null,11554,null,1417,null,59248,null,1644,null,0400000US27,Minnesota,27
23046,null,2602,null,11184,null,1683,null,2002,null,1110,null,1544,null,923,null,458,null,484,null,9182,null,1315,null,1771,null,734,null,7411,null,1263,null,11862,null,1687,null,1993,null,767,null,1563,null,663,null,430,null,313,null,9869,null,1517,null,2064,null,905,null,7805,null,1182,null,0400000US28,Mississippi,28
86834,null,2850,null,42702,null,1880,null,10352,null,1112,null,8349,null,1054,null,2003,null,572,null,32350,null,1582,null,4896,null,1030,null,27454,null,1780,null,44132,null,1920,null,10434,null,1080,null,5323,null,907,null,5111,null,1033,null,33698,null,1385,null,4816,null,1038,null,28882,null,1388,null,0400000US29,Missouri,29
5250,null,1064,null,1464,null,526,null,285,null,225,null,133,null,144,null,152,null,161,null,1179,null,453,null,302,null,279,null,877,null,439,null,3786,null,925,null,788,null,502,null,78,null,134,null,710,null,483,null,2998,null,795,null,282,null,301,null,2716,null,733,null,0400000US30,Montana,30
29913,null,1785,null,15084,null,1209,null,5185,null,1044,null,2461,null,765,null,2724,null,862,null,9899,null,807,null,1381,null,461,null,8518,null,866,null,14829,null,1153,null,3751,null,830,null,2241,null,589,null,1510,null,585,null,11078,null,803,null,1108,null,494,null,9970,null,922,null,0400000US31,Nebraska,31
174754,null,3442,null,78588,null,2055,null,17817,null,1322,null,15065,null,1557,null,2752,null,903,null,60771,null,1398,null,15470,null,1872,null,45301,null,1995,null,96166,null,2163,null,18378,null,1678,null,14886,null,1583,null,3492,null,1120,null,77788,null,1532,null,14975,null,1718,null,62813,null,1929,null,0400000US32,Nevada,32
25036,null,1423,null,12677,null,1096,null,4074,null,692,null,3282,null,695,null,792,null,352,null,8603,null,802,null,727,null,355,null,7876,null,880,null,12359,null,1087,null,3314,null,947,null,1530,null,609,null,1784,null,824,null,9045,null,699,null,1571,null,584,null,7474,null,738,null,0400000US33,New Hampshire,33
677022,null,4571,null,337051,null,2623,null,85481,null,1860,null,65949,null,2810,null,19532,null,2371,null,251570,null,1529,null,32227,null,2986,null,219343,null,3190,null,339971,null,3028,null,80330,null,2095,null,61879,null,2721,null,18451,null,1926,null,259641,null,1676,null,30032,null,2548,null,229609,null,2761,null,0400000US34,New Jersey,34
28263,null,1745,null,10843,null,1201,null,2751,null,729,null,2017,null,608,null,734,null,463,null,8092,null,955,null,2874,null,763,null,5218,null,958,null,17420,null,1428,null,5023,null,970,null,2995,null,893,null,2028,null,761,null,12397,null,1159,null,3261,null,1084,null,9136,null,1085,null,0400000US35,New Mexico,35
1373918,null,6821,null,675320,null,4301,null,157274,null,2664,null,124519,null,4247,null,32755,null,3331,null,518046,null,3423,null,77778,null,5188,null,440268,null,6081,null,698598,null,4561,null,147007,null,3130,null,114835,null,3752,null,32172,null,3057,null,551591,null,2702,null,77725,null,4638,null,473866,null,4856,null,0400000US36,New York,36
184275,null,3620,null,87914,null,2603,null,25197,null,1608,null,19998,null,1776,null,5199,null,1224,null,62717,null,1804,null,12021,null,1829,null,50696,null,2546,null,96361,null,2507,null,23449,null,1738,null,16221,null,1643,null,7228,null,1217,null,72912,null,1992,null,9949,null,1860,null,62963,null,2211,null,0400000US37,North Carolina,37
5044,null,917,null,2592,null,813,null,348,null,310,null,244,null,247,null,104,null,173,null,2244,null,742,null,490,null,432,null,1754,null,554,null,2452,null,633,null,704,null,460,null,334,null,352,null,370,null,426,null,1748,null,477,null,393,null,367,null,1355,null,380,null,0400000US38,North Dakota,38
179729,null,3694,null,86461,null,2388,null,21808,null,1407,null,16354,null,1982,null,5454,null,1362,null,64653,null,1639,null,9052,null,1360,null,55601,null,2024,null,93268,null,2518,null,22997,null,1467,null,15807,null,1623,null,7190,null,1456,null,70271,null,1760,null,9912,null,1282,null,60359,null,2113,null,0400000US39,Ohio,39
59650,null,2790,null,29212,null,1795,null,7129,null,1143,null,6719,null,1112,null,410,null,237,null,22083,null,1295,null,4804,null,1070,null,17279,null,1082,null,30438,null,1747,null,6103,null,777,null,4952,null,843,null,1151,null,458,null,24335,null,1328,null,3574,null,898,null,20761,null,1323,null,0400000US40,Oklahoma,40
137749,null,3657,null,62392,null,2449,null,15502,null,1598,null,12007,null,1599,null,3495,null,996,null,46890,null,1785,null,12306,null,1789,null,34584,null,2235,null,75357,null,2397,null,16162,null,1472,null,12276,null,1374,null,3886,null,1083,null,59195,null,1567,null,11907,null,1462,null,47288,null,1936,null,0400000US41,Oregon,41
310990,null,4090,null,150387,null,2786,null,38023,null,1631,null,29523,null,1795,null,8500,null,1430,null,112364,null,2199,null,18739,null,1866,null,93625,null,2487,null,160603,null,2812,null,40626,null,1733,null,28635,null,1907,null,11991,null,1492,null,119977,null,2086,null,18749,null,2282,null,101228,null,3097,null,0400000US42,Pennsylvania,42
31142,null,1410,null,15976,null,1047,null,4543,null,881,null,3421,null,912,null,1122,null,572,null,11433,null,708,null,2685,null,797,null,8748,null,907,null,15166,null,928,null,3681,null,710,null,3302,null,765,null,379,null,286,null,11485,null,632,null,2792,null,952,null,8693,null,1006,null,0400000US44,Rhode Island,44
57335,null,2593,null,25622,null,2039,null,6706,null,1033,null,4824,null,1039,null,1882,null,876,null,18916,null,1644,null,2780,null,715,null,16136,null,1572,null,31713,null,1891,null,7311,null,1192,null,5093,null,1031,null,2218,null,733,null,24402,null,1503,null,3391,null,1116,null,21011,null,1580,null,0400000US45,South Carolina,45
8210,null,1392,null,3159,null,770,null,890,null,332,null,480,null,238,null,410,null,220,null,2269,null,653,null,560,null,335,null,1709,null,602,null,5051,null,1033,null,1568,null,776,null,927,null,427,null,641,null,622,null,3483,null,694,null,253,null,215,null,3230,null,682,null,0400000US46,South Dakota,46
86439,null,2956,null,40774,null,2200,null,10657,null,1380,null,8620,null,1334,null,2037,null,656,null,30117,null,1494,null,3586,null,1113,null,26531,null,1355,null,45665,null,1865,null,10950,null,1249,null,8967,null,1353,null,1983,null,681,null,34715,null,1521,null,4410,null,923,null,30305,null,1599,null,0400000US47,Tennessee,47
883429,null,6934,null,433852,null,4395,null,116571,null,2781,null,91913,null,3708,null,24658,null,2542,null,317281,null,2788,null,44798,null,3488,null,272483,null,4633,null,449577,null,4185,null,111265,null,2715,null,85387,null,3391,null,25878,null,2508,null,338312,null,2720,null,37526,null,3080,null,300786,null,3624,null,0400000US48,Texas,48
56760,null,2351,null,26684,null,1606,null,7622,null,1059,null,5724,null,1144,null,1898,null,1029,null,19062,null,1318,null,5050,null,1122,null,14012,null,1472,null,30076,null,1349,null,6492,null,1028,null,4951,null,1106,null,1541,null,764,null,23584,null,927,null,5234,null,982,null,18350,null,1204,null,0400000US49,Utah,49
6042,null,774,null,2681,null,575,null,757,null,395,null,652,null,425,null,105,null,101,null,1924,null,314,null,427,null,166,null,1497,null,291,null,3361,null,547,null,962,null,378,null,572,null,216,null,390,null,227,null,2399,null,341,null,502,null,234,null,1897,null,413,null,0400000US50,Vermont,50
391484,null,4658,null,184355,null,2862,null,44292,null,1992,null,34318,null,2218,null,9974,null,1566,null,140063,null,2157,null,22213,null,2314,null,117850,null,2682,null,207129,null,3435,null,44974,null,1962,null,33805,null,2277,null,11169,null,1599,null,162155,null,2371,null,20589,null,2619,null,141566,null,3056,null,0400000US51,Virginia,51
441231,null,6051,null,203715,null,3410,null,44970,null,2149,null,35793,null,2175,null,9177,null,1730,null,158745,null,2465,null,41385,null,2823,null,117360,null,3034,null,237516,null,3862,null,45459,null,2266,null,33438,null,2434,null,12021,null,1813,null,192057,null,2803,null,39457,null,2904,null,152600,null,3001,null,0400000US53,Washington,53
11417,null,1420,null,5422,null,1010,null,1242,null,533,null,897,null,460,null,345,null,303,null,4180,null,741,null,421,null,226,null,3759,null,715,null,5995,null,943,null,1302,null,432,null,645,null,303,null,657,null,440,null,4693,null,758,null,544,null,270,null,4149,null,789,null,0400000US54,West Virginia,54
120116,null,2759,null,58234,null,2359,null,18725,null,1734,null,15912,null,1728,null,2813,null,710,null,39509,null,1336,null,8103,null,1291,null,31406,null,1453,null,61882,null,2174,null,19052,null,1550,null,15294,null,1645,null,3758,null,878,null,42830,null,1494,null,6975,null,1274,null,35855,null,1771,null,0400000US55,Wisconsin,55
3649,null,1249,null,1488,null,578,null,368,null,274,null,236,null,237,null,132,null,136,null,1120,null,413,null,385,null,270,null,735,null,383,null,2161,null,944,null,257,null,250,null,225,null,243,null,32,null,56,null,1904,null,847,null,315,null,258,null,1589,null,801,null,0400000US56,Wyoming,56
12579,null,2585,null,4353,null,1259,null,866,null,596,null,756,null,584,null,110,null,131,null,3487,null,926,null,1532,null,574,null,1955,null,739,null,8226,null,1771,null,2288,null,907,null,2231,null,893,null,57,null,94,null,5938,null,1361,null,3188,null,956,null,2750,null,947,null,0400000US72,Puerto Rico,72
