C06008_001E,C06008_001EA,C06008_001M,C06008_001MA,C06008_002E,C06008_002EA,C06008_002M,C06008_002MA,C06008_003E,C06008_003EA,C06008_003M,C06008_003MA,C06008_004E,C06008_004EA,C06008_004M,C06008_004MA,C06008_005E,C06008_005EA,C06008_005M,C06008_005MA,C06008_006E,C06008_006EA,C06008_006M,C06008_006MA,C06008_007E,C06008_007EA,C06008_007M,C06008_007MA,C06008_008E,C06008_008EA,C06008_008M,C06008_008MA,C06008_009E,C06008_009EA,C06008_009M,C06008_009MA,C06008_010E,C06008_010EA,C06008_010M,C06008_010MA,C06008_011E,C06008_011EA,C06008_011M,C06008_011MA,C06008_012E,C06008_012EA,C06008_012M,C06008_012MA,C06008_013E,C06008_013EA,C06008_013M,C06008_013MA,C06008_014E,C06008_014EA,C06008_014M,C06008_014MA,C06008_015E,C06008_015EA,C06008_015M,C06008_015MA,C06008_016E,C06008_016EA,C06008_016M,C06008_016MA,C06008_017E,C06008_017EA,C06008_017M,C06008_017MA,C06008_018E,C06008_018EA,C06008_018M,C06008_018MA,C06008_019E,C06008_019EA,C06008_019M,C06008_019MA,C06008_020E,C06008_020EA,C06008_020M,C06008_020MA,C06008_021E,C06008_021EA,C06008_021M,C06008_021MA,C06008_022E,C06008_022EA,C06008_022M,C06008_022MA,C06008_023E,C06008_023EA,C06008_023M,C06008_023MA,C06008_024E,C06008_024EA,C06008_024M,C06008_024MA,C06008_025E,C06008_025EA,C06008_025M,C06008_025MA,GEO_ID,NAME,state
7669333,null,4355,null,2504374,null,22131,null,3674535,null,32418,null,1056995,null,15849,null,433429,null,9108,null,3773996,null,28342,null,1390978,null,20923,null,1593617,null,23661,null,533868,null,12853,null,255533,null,7779,null,2944544,null,27984,null,832094,null,17239,null,1541630,null,21410,null,426213,null,12570,null,144607,null,5591,null,94452,null,5638,null,33345,null,3796,null,45122,null,3560,null,13619,null,2180,null,2366,null,776,null,856341,null,15630,null,247957,null,10433,null,494166,null,12947,null,83295,null,5516,null,30923,null,3366,null,0400000US13,Georgia,13
1052661,null,1074,null,329314,null,7512,null,548240,null,10129,null,113279,null,5561,null,61828,null,3030,null,508667,null,10557,null,189450,null,6733,null,230892,null,6787,null,53351,null,3402,null,34974,null,2368,null,297813,null,6080,null,90599,null,5427,null,160998,null,5807,null,37233,null,3516,null,8983,null,1131,null,30230,null,3270,null,9523,null,1663,null,16322,null,2479,null,3478,null,1051,null,907,null,450,null,215951,null,8959,null,39742,null,4454,null,140028,null,6855,null,19217,null,2693,null,16964,null,1859,null,0400000US15,Hawaii,15
1195448,null,1640,null,303103,null,7304,null,677849,null,11824,null,153775,null,6472,null,60721,null,3487,null,455475,null,9883,null,137622,null,6951,null,241186,null,9102,null,54436,null,4014,null,22231,null,2338,null,638853,null,9377,null,142996,null,6276,null,370438,null,9182,null,90806,null,4641,null,34613,null,2357,null,12125,null,1900,null,4026,null,1258,null,6570,null,1366,null,1442,null,626,null,87,null,109,null,88995,null,4988,null,18459,null,2550,null,59655,null,4171,null,7091,null,1558,null,3790,null,1061,null,0400000US16,Idaho,16
10275170,null,2961,null,3518593,null,22580,null,4961375,null,33098,null,1172973,null,17994,null,622229,null,10598,null,6336277,null,23849,null,2462925,null,22148,null,2778363,null,22739,null,738591,null,14205,null,356398,null,8425,null,2154597,null,21367,null,611287,null,15703,null,1089157,null,13053,null,278838,null,8650,null,175315,null,5975,null,115330,null,5915,null,36605,null,3426,null,53398,null,3767,null,19632,null,2327,null,5695,null,1249,null,1668966,null,22897,null,407776,null,13885,null,1040457,null,19773,null,135912,null,6992,null,84821,null,5157,null,0400000US17,Illinois,17
5106260,null,3077,null,1477294,null,14495,null,2621850,null,21492,null,690202,null,13474,null,316914,null,6758,null,3293801,null,19589,null,1021523,null,12051,null,1627821,null,19908,null,450883,null,12013,null,193574,null,5444,null,1526189,null,18838,null,375395,null,10146,null,827465,null,11761,null,211290,null,8369,null,112039,null,4290,null,28244,null,2660,null,8374,null,1597,null,14509,null,1891,null,4558,null,1211,null,803,null,423,null,258026,null,7119,null,72002,null,5428,null,152055,null,6434,null,23471,null,2706,null,10498,null,1500,null,0400000US18,Indiana,18
2422186,null,2332,null,671692,null,10754,null,1314760,null,15253,null,278035,null,8538,null,157699,null,4232,null,1706971,null,11532,null,468560,null,10357,null,925604,null,12999,null,193397,null,6978,null,119410,null,3646,null,596997,null,11478,null,168971,null,6346,null,320193,null,8484,null,72960,null,4822,null,34873,null,2318,null,11415,null,1740,null,3269,null,855,null,6764,null,1237,null,1233,null,648,null,149,null,133,null,106803,null,3823,null,30892,null,3059,null,62199,null,3574,null,10445,null,1732,null,3267,null,716,null,0400000US19,Iowa,19
2231280,null,2083,null,629971,null,9352,null,1175589,null,13107,null,287587,null,8235,null,138133,null,4862,null,1202941,null,10977,null,377760,null,9211,null,597943,null,10530,null,149275,null,6186,null,77963,null,3218,null,850613,null,11318,null,205480,null,7293,null,470488,null,8623,null,118793,null,5153,null,55852,null,3488,null,18068,null,2546,null,5557,null,1079,null,10014,null,1812,null,2314,null,797,null,183,null,163,null,159658,null,5498,null,41174,null,3588,null,97144,null,5272,null,17205,null,2024,null,4135,null,945,null,0400000US20,Kansas,20
3469657,null,2848,null,925767,null,13862,null,1810083,null,22703,null,490943,null,14532,null,242864,null,6006,null,2346693,null,15848,null,637373,null,12572,null,1186668,null,17947,null,337212,null,12559,null,185440,null,5166,null,984852,null,16251,null,247212,null,8890,null,542107,null,13499,null,142197,null,6691,null,53336,null,3495,null,23305,null,2396,null,7856,null,1581,null,11642,null,1648,null,3321,null,880,null,486,null,356,null,114807,null,5184,null,33326,null,3541,null,69666,null,3801,null,8213,null,1822,null,3602,null,930,null,0400000US21,Kentucky,21
3558124,null,2346,null,1162173,null,14013,null,1648774,null,21617,null,503396,null,12720,null,243781,null,6335,null,2697002,null,14064,null,939450,null,11978,null,1190540,null,18414,null,379735,null,11175,null,187277,null,5707,null,696493,null,12610,null,179807,null,8491,null,361501,null,9253,null,106852,null,5610,null,48333,null,3448,null,21742,null,2668,null,7077,null,1504,null,11760,null,1833,null,2610,null,852,null,295,null,253,null,142887,null,6503,null,35839,null,3669,null,84973,null,4885,null,14199,null,2044,null,7876,null,1555,null,0400000US22,Louisiana,22
1099536,null,1221,null,309237,null,5902,null,564297,null,8916,null,151810,null,5928,null,74192,null,2568,null,672700,null,10022,null,208182,null,5796,null,320055,null,6579,null,95545,null,5745,null,48918,null,2403,null,375328,null,9317,null,89310,null,4650,null,214273,null,8089,null,51069,null,2821,null,20676,null,1893,null,11527,null,1631,null,3898,null,871,null,5710,null,1124,null,1422,null,543,null,497,null,374,null,39981,null,3437,null,7847,null,1902,null,24259,null,2170,null,3774,null,872,null,4101,null,776,null,0400000US23,Maine,23
4586667,null,2089,null,1558831,null,16233,null,2203841,null,21835,null,555393,null,12605,null,268602,null,7070,null,1909953,null,19681,null,806105,null,14985,null,769288,null,14607,null,226979,null,7484,null,107581,null,4786,null,1926121,null,18841,null,551440,null,12159,null,994176,null,16048,null,252740,null,8197,null,127765,null,4096,null,58644,null,4129,null,22000,null,2361,null,29060,null,2873,null,5678,null,1406,null,1906,null,577,null,691949,null,12636,null,179286,null,8983,null,411317,null,10989,null,69996,null,4794,null,31350,null,2908,null,0400000US24,Maryland,24
5416680,null,1231,null,1931270,null,17647,null,2518928,null,24138,null,625588,null,11949,null,340894,null,8083,null,3199209,null,20797,null,1228463,null,16746,null,1386746,null,18832,null,365156,null,9117,null,218844,null,6960,null,1179342,null,14979,null,399708,null,11344,null,578767,null,11974,null,137021,null,6071,null,63846,null,3393,null,138354,null,5970,null,57040,null,4525,null,48182,null,3936,null,25781,null,2641,null,7351,null,1390,null,899775,null,18171,null,246059,null,8250,null,505233,null,14531,null,97630,null,6403,null,50853,null,3715,null,0400000US25,Massachusetts,25
8051582,null,2942,null,2574020,null,20375,null,3956756,null,28797,null,1026297,null,18516,null,494509,null,9594,null,5902137,null,19895,null,2061806,null,20545,null,2763635,null,24620,null,758937,null,15714,null,317759,null,6881,null,1524486,null,17849,null,367802,null,8485,null,801680,null,14524,null,216410,null,7951,null,138594,null,5456,null,53423,null,3879,null,18417,null,2679,null,26465,null,2500,null,6214,null,1373,null,2327,null,635,null,571536,null,14013,null,125995,null,7528,null,364976,null,10293,null,44736,null,3374,null,35829,null,3155,null,0400000US26,Michigan,26
4222367,null,2332,null,1311273,null,11895,null,2238236,null,18770,null,455585,null,10273,null,217273,null,5227,null,2755079,null,12342,null,896360,null,10981,null,1420446,null,14300,null,289185,null,7632,null,149088,null,4650,null,1115508,null,12268,null,308459,null,8464,null,622880,null,10392,null,128549,null,5247,null,55620,null,2847,null,27438,null,2493,null,10834,null,1774,null,13289,null,1581,null,2395,null,804,null,920,null,365,null,324342,null,8235,null,95620,null,5669,null,181621,null,6523,null,35456,null,3600,null,11645,null,1604,null,0400000US27,Minnesota,27
2313150,null,2871,null,733925,null,11527,null,1080656,null,18410,null,332141,null,11707,null,166428,null,6942,null,1591133,null,12313,null,541660,null,10884,null,696630,null,15083,null,226848,null,8686,null,125995,null,6074,null,651921,null,12474,null,173230,null,8302,null,343926,null,9292,null,97118,null,6126,null,37647,null,2875,null,14282,null,2265,null,5225,null,1448,null,5728,null,1315,null,2719,null,944,null,610,null,611,null,55814,null,4201,null,13810,null,2395,null,34372,null,3740,null,5456,null,1219,null,2176,null,749,null,0400000US28,Mississippi,28
4805979,null,2846,null,1406612,null,14837,null,2425351,null,21332,null,664763,null,14361,null,309253,null,6976,null,3005758,null,18399,null,972975,null,15566,null,1438560,null,19604,null,404833,null,9837,null,189390,null,5727,null,1574968,null,18680,null,375376,null,10282,null,856412,null,13879,null,233967,null,7938,null,109213,null,4715,null,32042,null,2389,null,9924,null,1456,null,17052,null,1835,null,4194,null,1062,null,872,null,363,null,193211,null,7250,null,48337,null,3958,null,113327,null,5346,null,21769,null,2783,null,9778,null,1689,null,0400000US29,Missouri,29
792836,null,1463,null,232418,null,6308,null,396546,null,10505,null,110417,null,5806,null,53455,null,3391,null,397194,null,6499,null,130947,null,5385,null,189352,null,6370,null,50748,null,3322,null,26147,null,2398,null,369524,null,6464,null,93824,null,4866,null,194251,null,6752,null,56330,null,4036,null,25119,null,2397,null,7733,null,1621,null,2594,null,1164,null,3435,null,1066,null,1303,null,475,null,401,null,259,null,18385,null,2307,null,5053,null,1396,null,9508,null,1503,null,2036,null,692,null,1788,null,660,null,0400000US30,Montana,30
1422687,null,1943,null,420397,null,7829,null,757023,null,12481,null,159827,null,6721,null,85440,null,3745,null,883133,null,9576,null,276379,null,8387,null,457778,null,8992,null,92927,null,4501,null,56049,null,2777,null,429371,null,9361,null,109854,null,6046,null,236226,null,7453,null,56568,null,4397,null,26723,null,2402,null,12547,null,1605,null,5057,null,1075,null,6022,null,1146,null,1352,null,713,null,116,null,138,null,97636,null,3962,null,29107,null,2779,null,56997,null,3628,null,8980,null,1467,null,2552,null,747,null,0400000US31,Nebraska,31
2069037,null,2062,null,630693,null,12402,null,1004079,null,17079,null,330825,null,10427,null,103440,null,4494,null,262486,null,9111,null,153012,null,7252,null,75419,null,4727,null,30322,null,3555,null,3733,null,1007,null,1294265,null,13548,null,349492,null,11648,null,632112,null,12944,null,235552,null,8673,null,77109,null,4070,null,32067,null,3247,null,10763,null,1826,null,14954,null,2033,null,5186,null,1161,null,1164,null,671,null,480219,null,10232,null,117426,null,9162,null,281594,null,9749,null,59765,null,4453,null,21434,null,2495,null,0400000US32,Nevada,32
1090306,null,1061,null,313433,null,6912,null,569293,null,10282,null,142176,null,5939,null,65404,null,3106,null,398467,null,7795,null,153738,null,5427,null,172704,null,6091,null,48145,null,3220,null,23880,null,1912,null,615967,null,8629,null,143062,null,5829,null,351119,null,8486,null,84450,null,4799,null,37336,null,2505,null,11672,null,1919,null,3955,null,1216,null,4740,null,1202,null,2485,null,855,null,492,null,321,null,64200,null,4475,null,12678,null,1983,null,40730,null,3719,null,7096,null,1519,null,3696,null,756,null,0400000US33,New Hampshire,33
7017243,null,1437,null,2335560,null,19162,null,3499518,null,26288,null,718455,null,13975,null,463710,null,9204,null,3236479,null,25653,null,1375395,null,18037,null,1350034,null,19260,null,320300,null,8063,null,190750,null,6012,null,1903923,null,19892,null,470928,null,13094,null,1049027,null,14904,null,214325,null,8892,null,169643,null,5650,null,197307,null,8200,null,64058,null,4916,null,89938,null,5809,null,30022,null,2712,null,13289,null,1774,null,1679534,null,22014,null,425179,null,13263,null,1010519,null,16354,null,153808,null,7450,null,90028,null,4723,null,0400000US34,New Jersey,34
1581780,null,3296,null,512085,null,8803,null,754620,null,12216,null,219963,null,8706,null,95112,null,4157,null,707718,null,11789,null,299145,null,8953,null,284772,null,8812,null,87541,null,5909,null,36260,null,2817,null,670635,null,10006,null,167527,null,6386,null,346732,null,7230,null,107163,null,5850,null,49213,null,3505,null,20968,null,2500,null,7454,null,1923,null,9426,null,1598,null,3870,null,1335,null,218,null,191,null,182459,null,8778,null,37959,null,4121,null,113690,null,6963,null,21389,null,2713,null,9421,null,1874,null,0400000US35,New Mexico,35
15910961,null,3555,null,5871333,null,33762,null,7212220,null,38223,null,1808112,null,19775,null,1019296,null,14024,null,9360263,null,32600,null,3835161,null,29686,null,3959483,null,27471,null,998046,null,15043,null,567573,null,9221,null,2092712,null,21735,null,788429,null,16825,null,900994,null,14736,null,245406,null,8364,null,157883,null,4988,null,434787,null,12719,null,148399,null,8391,null,164586,null,6575,null,76865,null,5410,null,44937,null,3847,null,4023199,null,33168,null,1099344,null,19310,null,2187157,null,26528,null,487795,null,11850,null,248903,null,9262,null,0400000US36,New York,36
7478068,null,4547,null,2215410,null,23660,null,3798060,null,29103,null,996849,null,13982,null,467749,null,8201,null,3982494,null,27888,null,1269681,null,19444,null,1850780,null,24999,null,557037,null,11720,null,304996,null,7703,null,2801297,null,29683,null,732673,null,17008,null,1546269,null,23130,null,379098,null,10413,null,143257,null,4907,null,81885,null,5230,null,27577,null,3227,null,42497,null,3458,null,10533,null,1850,null,1278,null,531,null,612392,null,12447,null,185479,null,9085,null,358514,null,10017,null,50181,null,4301,null,18218,null,2049,null,0400000US37,North Carolina,37
529954,null,1112,null,157410,null,4422,null,289961,null,5280,null,48110,null,2748,null,34473,null,1667,null,357362,null,5588,null,100189,null,3980,null,199780,null,5889,null,31245,null,2296,null,26148,null,1563,null,155293,null,5250,null,51455,null,3428,null,80620,null,3620,null,15407,null,1864,null,7811,null,1100,null,3490,null,797,null,1378,null,526,null,1478,null,510,null,591,null,273,null,43,null,52,null,13809,null,1909,null,4388,null,1152,null,8083,null,1474,null,867,null,411,null,471,null,264,null,0400000US38,North Dakota,38
9310996,null,3504,null,2843817,null,20058,null,4554362,null,32763,null,1291675,null,18528,null,621142,null,8737,null,6710944,null,24328,null,2251586,null,21792,null,3144905,null,27892,null,923424,null,14780,null,391029,null,8949,null,2126841,null,22050,null,477890,null,13626,null,1131617,null,16190,null,317486,null,9305,null,199848,null,6090,null,70973,null,4498,null,23766,null,2633,null,30643,null,2586,null,13079,null,1967,null,3485,null,853,null,402238,null,10676,null,90575,null,6521,null,247197,null,8577,null,37686,null,2577,null,26780,null,2308,null,0400000US39,Ohio,39
2917327,null,2709,null,781330,null,12389,null,1508421,null,18949,null,431962,null,11261,null,195614,null,5839,null,1621336,null,14422,null,480058,null,9867,null,785612,null,12969,null,236547,null,7841,null,119119,null,4492,null,1093529,null,13677,null,247044,null,8719,null,600486,null,12659,null,177223,null,7045,null,68776,null,3815,null,23823,null,2347,null,8578,null,1717,null,10488,null,1467,null,3638,null,841,null,1119,null,524,null,178639,null,6297,null,45650,null,3950,null,111835,null,5561,null,14554,null,2349,null,6600,null,1326,null,0400000US40,Oklahoma,40
3101578,null,1624,null,915170,null,14548,null,1572861,null,22257,null,442699,null,10805,null,170848,null,5988,null,1178599,null,17017,null,445236,null,10146,null,531127,null,14394,null,156335,null,6597,null,45901,null,3328,null,1540378,null,16727,null,367074,null,12384,null,823903,null,14420,null,240351,null,7707,null,109050,null,5632,null,35568,null,3328,null,12806,null,2161,null,15475,null,1984,null,5382,null,1387,null,1905,null,677,null,347033,null,10343,null,90054,null,6796,null,202356,null,8012,null,40631,null,4375,null,13992,null,1700,null,0400000US41,Oregon,41
10340166,null,2653,null,3317713,null,21483,null,5092480,null,27991,null,1165567,null,18025,null,764406,null,9678,null,7486401,null,20717,null,2463002,null,19335,null,3598260,null,21018,null,841941,null,15132,null,583198,null,9141,null,2044235,null,19362,null,632267,null,14773,null,1041874,null,13582,null,241626,null,8019,null,128468,null,5361,null,165641,null,6911,null,66623,null,5218,null,63342,null,4121,null,25609,null,2949,null,10067,null,1535,null,643889,null,14845,null,155821,null,7839,null,389004,null,10424,null,56391,null,4164,null,42673,null,3313,null,0400000US42,Pennsylvania,42
868288,null,905,null,297869,null,7162,null,403715,null,9691,null,107515,null,5970,null,59189,null,3856,null,478654,null,9983,null,174361,null,8091,null,209875,null,6924,null,57264,null,3992,null,37154,null,3131,null,244329,null,8243,null,81013,null,5722,null,119388,null,5029,null,31518,null,3181,null,12410,null,1489,null,16772,null,2149,null,7774,null,1621,null,5491,null,1359,null,3037,null,829,null,470,null,316,null,128533,null,7195,null,34721,null,4171,null,68961,null,5379,null,15696,null,2333,null,9155,null,1738,null,0400000US44,Rhode Island,44
3663661,null,3085,null,1152506,null,13045,null,1776086,null,19635,null,482917,null,13270,null,252152,null,6921,null,2015922,null,18747,null,723558,null,12328,null,856711,null,14016,null,278994,null,9630,null,156659,null,5505,null,1419284,null,18524,null,363769,null,10824,null,786321,null,14832,null,182752,null,7925,null,86442,null,4239,null,38745,null,3590,null,14212,null,2506,null,18597,null,2467,null,4811,null,1056,null,1125,null,515,null,189710,null,6737,null,50967,null,4900,null,114457,null,6174,null,16360,null,2627,null,7926,null,1443,null,0400000US45,South Carolina,45
647844,null,1455,null,185031,null,5158,null,340283,null,8086,null,79227,null,4974,null,43303,null,2430,null,402580,null,7066,null,122760,null,4542,null,203242,null,6671,null,46281,null,3587,null,30297,null,2168,null,222112,null,7398,null,56851,null,4084,null,123046,null,5380,null,29919,null,2981,null,12296,null,1593,null,3961,null,1195,null,1475,null,554,null,1794,null,861,null,692,null,486,null,0,null,223,null,19191,null,2521,null,3945,null,947,null,12201,null,2159,null,2335,null,768,null,710,null,535,null,0400000US46,South Dakota,46
5058892,null,2988,null,1399615,null,13795,null,2562489,null,22554,null,757484,null,14816,null,339304,null,7466,null,2880407,null,20840,null,877437,null,13178,null,1346976,null,18767,null,442110,null,11079,null,213884,null,6756,null,1895964,null,20414,null,442686,null,11964,null,1045645,null,15564,null,289447,null,9460,null,118186,null,4824,null,38246,null,4341,null,13222,null,2539,null,19122,null,2500,null,5352,null,1177,null,550,null,349,null,244275,null,8580,null,66270,null,5282,null,150746,null,7188,null,20575,null,2991,null,6684,null,1598,null,0400000US47,Tennessee,47
18961024,null,4707,null,5860786,null,37496,null,9524254,null,46963,null,2561562,null,33933,null,1014422,null,12878,null,10126152,null,44437,null,3738172,null,35916,null,4434569,null,36273,null,1400118,null,23857,null,553293,null,11492,null,4831463,null,35890,null,1148696,null,21155,null,2646127,null,28213,null,743213,null,17569,null,293427,null,9078,null,251263,null,9876,null,85414,null,5888,null,124617,null,5440,null,34363,null,3060,null,6869,null,1479,null,3752146,null,33567,null,888504,null,21250,null,2318941,null,26685,null,383868,null,12245,null,160833,null,6666,null,0400000US48,Texas,48
2039990,null,2082,null,601428,null,10156,null,1142361,null,13158,null,217227,null,7387,null,78974,null,3707,null,1120648,null,12229,null,358361,null,10647,null,605194,null,11017,null,115037,null,5895,null,42056,null,2686,null,693429,null,12821,null,182476,null,7645,null,399507,null,9082,null,82726,null,4647,null,28720,null,2579,null,23768,null,2778,null,7397,null,1509,null,13656,null,2020,null,2134,null,628,null,581,null,425,null,202145,null,6672,null,53194,null,4548,null,124004,null,6181,null,17330,null,2688,null,7617,null,1597,null,0400000US49,Utah,49
520071,null,834,null,159698,null,4329,null,263849,null,5759,null,66375,null,3519,null,30149,null,1928,null,253221,null,5272,null,85560,null,4072,null,118082,null,4987,null,31862,null,2364,null,17717,null,1532,null,243063,null,5434,null,69171,null,3414,null,131396,null,4097,null,32104,null,2426,null,10392,null,1260,null,4447,null,940,null,1405,null,458,null,1917,null,604,null,1051,null,541,null,74,null,96,null,19340,null,2000,null,3562,null,970,null,12454,null,1586,null,1358,null,381,null,1966,null,544,null,0400000US50,Vermont,50
