C27004_001E,C27004_001EA,C27004_001M,C27004_001MA,C27004_002E,C27004_002EA,C27004_002M,C27004_002MA,C27004_003E,C27004_003EA,C27004_003M,C27004_003MA,C27004_004E,C27004_004EA,C27004_004M,C27004_004MA,C27004_005E,C27004_005EA,C27004_005M,C27004_005MA,C27004_006E,C27004_006EA,C27004_006M,C27004_006MA,C27004_007E,C27004_007EA,C27004_007M,C27004_007MA,C27004_008E,C27004_008EA,C27004_008M,C27004_008MA,C27004_009E,C27004_009EA,C27004_009M,C27004_009MA,C27004_010E,C27004_010EA,C27004_010M,C27004_010MA,C27004_011E,C27004_011EA,C27004_011M,C27004_011MA,C27004_012E,C27004_012EA,C27004_012M,C27004_012MA,C27004_013E,C27004_013EA,C27004_013M,C27004_013MA,C27004_014E,C27004_014EA,C27004_014M,C27004_014MA,C27004_015E,C27004_015EA,C27004_015M,C27004_015MA,C27004_016E,C27004_016EA,C27004_016M,C27004_016MA,C27004_017E,C27004_017EA,C27004_017M,C27004_017MA,C27004_018E,C27004_018EA,C27004_018M,C27004_018MA,C27004_019E,C27004_019EA,C27004_019M,C27004_019MA,C27004_020E,C27004_020EA,C27004_020M,C27004_020MA,C27004_021E,C27004_021EA,C27004_021M,C27004_021MA,GEO_ID,NAME,state
9594277,null,7331,null,4644205,null,9833,null,1317867,null,5718,null,649329,null,12374,null,668538,null,13047,null,2915928,null,8596,null,1666525,null,17852,null,1249403,null,18315,null,410410,null,2757,null,171148,null,4417,null,239262,null,4700,null,4950072,null,9476,null,1257822,null,4992,null,621115,null,11728,null,636707,null,12187,null,3127583,null,8518,null,1859375,null,17147,null,1268208,null,16378,null,564667,null,2820,null,201669,null,6191,null,362998,null,5913,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,148974,null,2327,null,90134,null,3999,null,58840,null,3929,null,378522,null,3994,null,272514,null,5801,null,106008,null,5151,null,78193,null,1393,null,46807,null,2124,null,31386,null,2282,null,625860,null,3292,null,138970,null,1990,null,82391,null,4323,null,56579,null,3729,null,384468,null,2436,null,262926,null,4633,null,121542,null,4245,null,102422,null,1752,null,53510,null,2648,null,48912,null,2659,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,215763,null,2154,null,112829,null,4401,null,102934,null,5113,null,461259,null,2254,null,255087,null,5972,null,206172,null,5856,null,82552,null,1265,null,29192,null,1794,null,53360,null,2016,null,760989,null,2489,null,202409,null,2108,null,106955,null,4632,null,95454,null,4406,null,462725,null,2141,null,271458,null,4952,null,191267,null,5076,null,95855,null,1608,null,28036,null,1927,null,67819,null,2364,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,1618263,null,3529,null,922598,null,12972,null,695665,null,12636,null,3985779,null,5284,null,2531860,null,18463,null,1453919,null,18417,null,638144,null,2537,null,283178,null,5991,null,354966,null,6083,null,6477389,null,5360,null,1549995,null,3232,null,875840,null,12708,null,674155,null,12814,null,4048192,null,4767,null,2613795,null,14890,null,1434397,null,14510,null,879202,null,3805,null,333015,null,6243,null,546187,null,6121,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,808752,null,2990,null,469434,null,9957,null,339318,null,10630,null,1958549,null,4076,null,1275919,null,14297,null,682630,null,13387,null,332750,null,1848,null,147383,null,3917,null,185367,null,3904,null,3216209,null,4966,null,774018,null,2894,null,459013,null,8744,null,315005,null,9008,null,1990730,null,4436,null,1305814,null,12007,null,684916,null,12604,null,451461,null,2700,null,167136,null,4768,null,284325,null,4947,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,361538,null,2461,null,233484,null,5121,null,128054,null,5412,null,920523,null,3649,null,639347,null,8877,null,281176,null,9085,null,177965,null,1400,null,59944,null,2340,null,118021,null,2641,null,1496696,null,3725,null,345335,null,2506,null,219143,null,5641,null,126192,null,5546,null,914723,null,3422,null,646184,null,6902,null,268539,null,6388,null,236638,null,1861,null,68115,null,3164,null,168523,null,3302,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,356762,null,2625,null,211804,null,5553,null,144958,null,5776,null,854676,null,3301,null,556200,null,8335,null,298476,null,8612,null,148326,null,1565,null,50428,null,2436,null,97898,null,2391,null,1397063,null,3619,null,344032,null,2616,null,198173,null,4848,null,145859,null,5252,null,859317,null,2436,null,571974,null,6071,null,287343,null,5721,null,193714,null,1762,null,55613,null,2907,null,138101,null,3209,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,516555,null,4062,null,266787,null,7590,null,249768,null,7668,null,1301714,null,3586,null,770409,null,9859,null,531305,null,9765,null,233123,null,1803,null,103799,null,2789,null,129324,null,2844,null,2173963,null,5319,null,498442,null,4148,null,255330,null,6930,null,243112,null,7862,null,1364508,null,2843,null,819320,null,9489,null,545188,null,9724,null,311013,null,1977,null,121961,null,4285,null,189052,null,4103,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,570575,null,3666,null,254839,null,7908,null,315736,null,8289,null,1318181,null,5199,null,742981,null,13315,null,575200,null,12779,null,222649,null,1953,null,87488,null,3593,null,135161,null,3969,null,2280156,null,6191,null,549860,null,3504,null,237089,null,7353,null,312771,null,7620,null,1426334,null,4988,null,790205,null,10518,null,636129,null,10491,null,303962,null,2038,null,102939,null,3966,null,201023,null,3949,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,138276,null,1458,null,78095,null,3201,null,60181,null,3451,null,408435,null,1644,null,242648,null,5358,null,165787,null,4902,null,86422,null,746,null,32969,null,1853,null,53453,null,1871,null,667771,null,1779,null,132164,null,1296,null,73160,null,3431,null,59004,null,3584,null,425384,null,1602,null,264276,null,4906,null,161108,null,4955,null,110223,null,716,null,35041,null,2005,null,75182,null,2051,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,689600,null,2864,null,427340,null,8287,null,262260,null,8252,null,1718725,null,4566,null,1166963,null,10525,null,551762,null,10894,null,282340,null,1903,null,165607,null,3774,null,116733,null,3791,null,2899103,null,4415,null,658439,null,2794,null,415668,null,8149,null,242771,null,8469,null,1855614,null,4230,null,1317652,null,11895,null,537962,null,10604,null,385050,null,2676,null,191814,null,4662,null,193236,null,5513,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,730703,null,2213,null,520540,null,6966,null,210163,null,7138,null,2068167,null,2193,null,1477858,null,12802,null,590309,null,12609,null,352242,null,1886,null,173047,null,4436,null,179195,null,4462,null,3344793,null,3644,null,699992,null,2136,null,482912,null,7887,null,217080,null,8111,null,2155435,null,2361,null,1553905,null,10813,null,601530,null,10643,null,489366,null,3112,null,209779,null,4621,null,279587,null,4950,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,1197436,null,2864,null,712796,null,8815,null,484640,null,8951,null,3057626,null,3344,null,1914915,null,15686,null,1142711,null,15513,null,555647,null,2518,null,311087,null,4666,null,244560,null,4674,null,5024156,null,4219,null,1145357,null,3334,null,673134,null,10148,null,472223,null,10588,null,3145584,null,2817,null,2014420,null,13576,null,1131164,null,13337,null,733215,null,2591,null,360672,null,5201,null,372543,null,5503,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,640887,null,2198,null,428358,null,6878,null,212529,null,6648,null,1660724,null,2957,null,1137846,null,9553,null,522878,null,9843,null,277089,null,1668,null,100433,null,3489,null,176656,null,3705,null,2618020,null,2878,null,614709,null,2118,null,412740,null,6119,null,201969,null,6702,null,1651207,null,2422,null,1156882,null,8000,null,494325,null,8095,null,352104,null,1917,null,109113,null,2736,null,242991,null,3128,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,393970,null,4328,null,154783,null,7302,null,239187,null,8433,null,844644,null,5276,null,444210,null,9819,null,400434,null,9930,null,148095,null,1897,null,42920,null,2539,null,105175,null,3115,null,1493096,null,6053,null,370212,null,4366,null,146237,null,5189,null,223975,null,6113,null,914405,null,4460,null,501522,null,9297,null,412883,null,9281,null,208479,null,2071,null,49501,null,2602,null,158978,null,2955,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,727493,null,3231,null,412494,null,8235,null,314999,null,8015,null,1792756,null,3996,null,1132658,null,10138,null,660098,null,11018,null,336727,null,1879,null,139013,null,3866,null,197714,null,3869,null,3014498,null,4691,null,699406,null,3054,null,396569,null,7457,null,302837,null,7608,null,1871067,null,3305,null,1211211,null,9265,null,659856,null,9068,null,444025,null,2759,null,150990,null,4157,null,293035,null,4385,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,112808,null,2019,null,53929,null,3453,null,58879,null,3828,null,300569,null,1650,null,165307,null,5061,null,135262,null,5091,null,62087,null,736,null,20568,null,1386,null,41519,null,1475,null,482122,null,2712,null,107603,null,1745,null,56180,null,3071,null,51423,null,2962,null,302328,null,1604,null,174457,null,4775,null,127871,null,4432,null,72191,null,750,null,22140,null,1790,null,50051,null,1870,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,227378,null,2056,null,134457,null,4068,null,92921,null,4282,null,547005,null,2552,null,358384,null,5636,null,188621,null,5308,null,98312,null,1653,null,32538,null,2147,null,65774,null,2094,null,890282,null,3108,null,217595,null,1911,null,132880,null,4505,null,84715,null,4474,null,544170,null,2386,null,360691,null,5757,null,183479,null,5480,null,128517,null,1652,null,34411,null,2159,null,94106,null,2425,null,0400000US31,Nebraska,31
2610041,null,1761,null,1320679,null,3228,null,350963,null,2401,null,198117,null,7148,null,152846,null,6934,null,827825,null,2526,null,492152,null,9026,null,335673,null,8865,null,141891,null,1069,null,58809,null,2866,null,83082,null,3154,null,1289362,null,2942,null,330948,null,2875,null,192048,null,7629,null,138900,null,6659,null,797478,null,1792,null,485652,null,7382,null,311826,null,7293,null,160936,null,1521,null,54137,null,3052,null,106799,null,3411,null,0400000US32,Nevada,32
1308729,null,486,null,645657,null,1572,null,148755,null,1221,null,103997,null,2820,null,44758,null,2839,null,421741,null,1240,null,299878,null,6124,null,121863,null,6223,null,75161,null,660,null,36333,null,1902,null,38828,null,1959,null,663072,null,1498,null,140025,null,1205,null,96444,null,3176,null,43581,null,3214,null,429027,null,1203,null,314464,null,4730,null,114563,null,4798,null,94020,null,1032,null,39036,null,1996,null,54984,null,2230,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,1047343,null,2050,null,691550,null,8265,null,355793,null,8506,null,2667150,null,3593,null,1821933,null,13673,null,845217,null,13511,null,471129,null,1774,null,231137,null,5004,null,239992,null,5317,null,4397048,null,3710,null,997076,null,2109,null,663388,null,7195,null,333688,null,7365,null,2745628,null,3023,null,1934833,null,11336,null,810795,null,12024,null,654344,null,2279,null,250120,null,5155,null,404224,null,5479,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,258191,null,3370,null,102343,null,4950,null,155848,null,5366,null,591037,null,3331,null,293565,null,7162,null,297472,null,6964,null,114969,null,1325,null,43413,null,2509,null,71556,null,2706,null,1011633,null,3783,null,255907,null,3279,null,103290,null,5823,null,152617,null,6530,null,612337,null,2839,null,320524,null,7791,null,291813,null,7757,null,143389,null,1733,null,46433,null,2509,null,96956,null,2927,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,2255177,null,4994,null,1289301,null,16853,null,965876,null,17234,null,6016621,null,6048,null,3739633,null,24411,null,2276988,null,25033,null,1044445,null,3171,null,509099,null,6493,null,535346,null,5793,null,9948131,null,5828,null,2158711,null,3255,null,1247048,null,13060,null,911663,null,13292,null,6321292,null,3580,null,4065254,null,21737,null,2256038,null,22331,null,1468128,null,4022,null,592719,null,7775,null,875409,null,8695,null,0400000US36,New York,36
9149289,null,4363,null,4406981,null,6652,null,1161253,null,5980,null,557824,null,10188,null,603429,null,11538,null,2762082,null,6672,null,1572671,null,14489,null,1189411,null,14898,null,483646,null,2467,null,186199,null,4711,null,297447,null,4542,null,4742308,null,6097,null,1109922,null,5863,null,533262,null,9123,null,576660,null,10082,null,2976647,null,4174,null,1768694,null,14173,null,1207953,null,14476,null,655739,null,2743,null,226484,null,5051,null,429255,null,5388,null,0400000US37,North Carolina,37
630082,null,1034,null,313690,null,2180,null,72562,null,1306,null,47443,null,1935,null,25119,null,1957,null,202934,null,1642,null,133914,null,2794,null,69020,null,3043,null,38194,null,500,null,12223,null,1009,null,25971,null,1095,null,316392,null,1855,null,68669,null,1264,null,45499,null,2168,null,23170,null,2088,null,197627,null,1330,null,133544,null,3225,null,64083,null,3238,null,50096,null,805,null,13719,null,1276,null,36377,null,1439,null,0400000US38,North Dakota,38
11351905,null,2312,null,5519650,null,6309,null,1383039,null,3366,null,848831,null,10642,null,534208,null,10315,null,3493376,null,4616,null,2282529,null,17810,null,1210847,null,17047,null,643235,null,2214,null,327781,null,5705,null,315454,null,5403,null,5832255,null,5886,null,1327325,null,3504,null,802830,null,11282,null,524495,null,11872,null,3628645,null,3604,null,2406196,null,14580,null,1222449,null,14188,null,876285,null,4440,null,395276,null,6102,null,481009,null,6939,null,0400000US39,Ohio,39
3590307,null,1968,null,1747282,null,5899,null,469911,null,3724,null,212135,null,5670,null,257776,null,6137,null,1073899,null,4109,null,599422,null,8636,null,474477,null,8190,null,203472,null,1689,null,78019,null,3037,null,125453,null,3190,null,1843025,null,5752,null,448682,null,3771,null,197666,null,6304,null,251016,null,6777,null,1124250,null,3828,null,649567,null,7898,null,474683,null,7966,null,270093,null,2233,null,91400,null,2976,null,178693,null,3044,null,0400000US40,Oklahoma,40
3779860,null,1353,null,1861527,null,4199,null,444743,null,3188,null,247562,null,7180,null,197181,null,6189,null,1192433,null,2757,null,703855,null,11011,null,488578,null,10970,null,224351,null,1576,null,82832,null,3463,null,141519,null,3186,null,1918333,null,4104,null,426619,null,3164,null,239352,null,7079,null,187267,null,7122,null,1213472,null,2662,null,738542,null,7936,null,474930,null,8237,null,278242,null,1796,null,87072,null,3536,null,191170,null,3955,null,0400000US41,Oregon,41
12365826,null,2335,null,5989283,null,5960,null,1413244,null,3229,null,878182,null,9381,null,535062,null,10075,null,3805547,null,5336,null,2593473,null,14647,null,1212074,null,14919,null,770492,null,3139,null,331689,null,5967,null,438803,null,6037,null,6376543,null,5721,null,1352504,null,3208,null,836817,null,9885,null,515687,null,10040,null,3952661,null,4290,null,2726477,null,17124,null,1226184,null,16250,null,1071378,null,3473,null,382495,null,6606,null,688883,null,7068,null,0400000US42,Pennsylvania,42
1035366,null,942,null,501755,null,1853,null,116425,null,1195,null,69954,null,3123,null,46471,null,3046,null,326002,null,1585,null,208249,null,5763,null,117753,null,5683,null,59328,null,864,null,24524,null,1633,null,34804,null,1913,null,533611,null,1547,null,110256,null,1155,null,67642,null,3407,null,42614,null,3627,null,339843,null,1487,null,227197,null,4835,null,112646,null,4641,null,83512,null,1288,null,26870,null,1912,null,56642,null,2059,null,0400000US44,Rhode Island,44
4454344,null,2365,null,2138916,null,5916,null,552990,null,4385,null,266427,null,7592,null,286563,null,9132,null,1329518,null,4233,null,757805,null,8307,null,571713,null,8769,null,256408,null,1767,null,108292,null,3799,null,148116,null,3618,null,2315428,null,5699,null,525209,null,3925,null,256332,null,6977,null,268877,null,7308,null,1447985,null,3234,null,842284,null,11185,null,605701,null,11332,null,342234,null,1931,null,119044,null,3813,null,223190,null,3981,null,0400000US45,South Carolina,45
792969,null,1202,null,394075,null,2267,null,99860,null,1809,null,53482,null,2773,null,46378,null,2801,null,245629,null,1992,null,145065,null,4587,null,100564,null,4346,null,48586,null,806,null,12972,null,1220,null,35614,null,1371,null,398894,null,1995,null,94965,null,1653,null,52384,null,2501,null,42581,null,2210,null,243974,null,1392,null,152715,null,4260,null,91259,null,4389,null,59955,null,790,null,14561,null,1292,null,45394,null,1480,null,0400000US46,South Dakota,46
6188118,null,2269,null,3000342,null,5084,null,765299,null,3977,null,394904,null,8233,null,370395,null,8802,null,1892145,null,4121,null,1092790,null,14690,null,799355,null,14037,null,342898,null,2046,null,132147,null,4301,null,210751,null,4229,null,3187776,null,4850,null,722678,null,3956,null,377622,null,8089,null,345056,null,7727,null,2007239,null,3863,null,1196365,null,13755,null,810874,null,14019,null,457859,null,2632,null,148492,null,5082,null,309367,null,4942,null,0400000US47,Tennessee,47
24291561,null,5368,null,11997916,null,11833,null,3513625,null,6333,null,1564309,null,19498,null,1949316,null,19411,null,7428482,null,9942,null,4029410,null,27922,null,3399072,null,28228,null,1055809,null,4023,null,408476,null,6951,null,647333,null,6370,null,12293645,null,9896,null,3364105,null,6725,null,1496456,null,18778,null,1867649,null,19800,null,7546400,null,7623,null,4201479,null,23698,null,3344921,null,25014,null,1383140,null,4408,null,451146,null,8314,null,931994,null,8060,null,0400000US48,Texas,48
2755284,null,1757,null,1383084,null,3425,null,448939,null,2004,null,301409,null,6840,null,147530,null,6820,null,822416,null,2979,null,538167,null,8893,null,284249,null,9103,null,111729,null,1113,null,52093,null,2059,null,59636,null,2119,null,1372200,null,2960,null,419934,null,2161,null,276752,null,5576,null,143182,null,5657,null,819149,null,2194,null,552853,null,7754,null,266296,null,7364,null,133117,null,1848,null,52033,null,2234,null,81084,null,2992,null,0400000US49,Utah,49
615376,null,351,null,302888,null,1418,null,64564,null,704,null,37058,null,1834,null,27506,null,1987,null,200515,null,1301,null,124578,null,3194,null,75937,null,2893,null,37809,null,623,null,16303,null,1012,null,21506,null,1124,null,312488,null,1353,null,61918,null,816,null,37184,null,1399,null,24734,null,1542,null,202931,null,919,null,131201,null,2900,null,71730,null,3034,null,47639,null,505,null,15385,null,1256,null,32254,null,1201,null,0400000US50,Vermont,50
7643783,null,8021,null,3694552,null,10204,null,942998,null,5039,null,568471,null,9264,null,374527,null,9595,null,2358622,null,8515,null,1566768,null,14172,null,791854,null,14451,null,392932,null,2276,null,186353,null,4124,null,206579,null,4539,null,3949231,null,8554,null,899561,null,4823,null,546044,null,9394,null,353517,null,10062,null,2523843,null,6662,null,1710313,null,13275,null,813530,null,12822,null,525827,null,2944,null,212081,null,5260,null,313746,null,5502,null,0400000US51,Virginia,51
6546149,null,3943,null,3237684,null,5076,null,804765,null,3214,null,445722,null,9103,null,359043,null,9343,null,2084106,null,4665,null,1307214,null,13865,null,776892,null,13315,null,348813,null,1846,null,147314,null,3487,null,201499,null,3950,null,3308465,null,4054,null,764775,null,2859,null,419282,null,9405,null,345493,null,9564,null,2111246,null,3025,null,1347235,null,13013,null,764011,null,12329,null,432444,null,2493,null,151775,null,4254,null,280669,null,4532,null,0400000US53,Washington,53
1793105,null,630,null,878335,null,2985,null,196205,null,2304,null,111507,null,4291,null,84698,null,4644,null,563014,null,2434,null,339955,null,7004,null,223059,null,6947,null,119116,null,1058,null,60576,null,2784,null,58540,null,2666,null,914770,null,2916,null,186678,null,2344,null,102705,null,4324,null,83973,null,4363,null,571300,null,1648,null,347511,null,6964,null,223789,null,6945,null,156792,null,1109,null,70577,null,3087,null,86215,null,3250,null,0400000US54,West Virginia,54
5566055,null,937,null,2753697,null,4461,null,666319,null,2599,null,435824,null,7273,null,230495,null,7693,null,1771522,null,3199,null,1223126,null,9224,null,548396,null,9297,null,315856,null,1707,null,128388,null,3188,null,187468,null,3512,null,2812358,null,4436,null,636518,null,2851,null,419123,null,7481,null,217395,null,7135,null,1765875,null,3279,null,1237266,null,9776,null,528609,null,9637,null,409965,null,1869,null,145546,null,4390,null,264419,null,4082,null,0400000US55,Wisconsin,55
533716,null,1089,null,271587,null,2346,null,68170,null,1837,null,37594,null,2796,null,30576,null,2454,null,173838,null,2055,null,110359,null,3714,null,63479,null,3368,null,29579,null,710,null,11101,null,1254,null,18478,null,1331,null,262129,null,2021,null,60251,null,1467,null,33575,null,2313,null,26676,null,2409,null,167164,null,1759,null,103465,null,3492,null,63699,null,3668,null,34714,null,1226,null,11746,null,1135,null,22968,null,1417,null,0400000US56,Wyoming,56
3938846,null,691,null,1882930,null,3738,null,493152,null,2317,null,173746,null,5732,null,319406,null,5601,null,1152055,null,2400,null,406528,null,9510,null,745527,null,9468,null,237723,null,994,null,35398,null,2189,null,202325,null,2166,null,2055916,null,3798,null,470378,null,2304,null,170175,null,5620,null,300203,null,6426,null,1270943,null,1972,null,492154,null,8836,null,778789,null,8670,null,314595,null,2197,null,42999,null,3034,null,271596,null,3580,null,0400000US72,Puerto Rico,72
