C08406_001E,C08406_001EA,C08406_001M,C08406_001MA,C08406_002E,C08406_002EA,C08406_002M,C08406_002MA,C08406_003E,C08406_003EA,C08406_003M,C08406_003MA,C08406_004E,C08406_004EA,C08406_004M,C08406_004MA,C08406_005E,C08406_005EA,C08406_005M,C08406_005MA,C08406_006E,C08406_006EA,C08406_006M,C08406_006MA,C08406_007E,C08406_007EA,C08406_007M,C08406_007MA,C08406_008E,C08406_008EA,C08406_008M,C08406_008MA,C08406_009E,C08406_009EA,C08406_009M,C08406_009MA,C08406_010E,C08406_010EA,C08406_010M,C08406_010MA,C08406_011E,C08406_011EA,C08406_011M,C08406_011MA,C08406_012E,C08406_012EA,C08406_012M,C08406_012MA,C08406_013E,C08406_013EA,C08406_013M,C08406_013MA,C08406_014E,C08406_014EA,C08406_014M,C08406_014MA,C08406_015E,C08406_015EA,C08406_015M,C08406_015MA,C08406_016E,C08406_016EA,C08406_016M,C08406_016MA,C08406_017E,C08406_017EA,C08406_017M,C08406_017MA,C08406_018E,C08406_018EA,C08406_018M,C08406_018MA,C08406_019E,C08406_019EA,C08406_019M,C08406_019MA,C08406_020E,C08406_020EA,C08406_020M,C08406_020MA,C08406_021E,C08406_021EA,C08406_021M,C08406_021MA,C08406_022E,C08406_022EA,C08406_022M,C08406_022MA,C08406_023E,C08406_023EA,C08406_023M,C08406_023MA,C08406_024E,C08406_024EA,C08406_024M,C08406_024MA,C08406_025E,C08406_025EA,C08406_025M,C08406_025MA,C08406_026E,C08406_026EA,C08406_026M,C08406_026MA,C08406_027E,C08406_027EA,C08406_027M,C08406_027MA,C08406_028E,C08406_028EA,C08406_028M,C08406_028MA,C08406_029E,C08406_029EA,C08406_029M,C08406_029MA,C08406_030E,C08406_030EA,C08406_030M,C08406_030MA,C08406_031E,C08406_031EA,C08406_031M,C08406_031MA,C08406_032E,C08406_032EA,C08406_032M,C08406_032MA,C08406_033E,C08406_033EA,C08406_033M,C08406_033MA,GEO_ID,NAME,state
4287878,null,28541,null,3832769,null,28467,null,3366907,null,25316,null,465862,null,13595,null,357175,null,11999,null,60367,null,5986,null,48320,null,4890,null,103911,null,8997,null,71420,null,6272,null,72445,null,6622,null,207333,null,7306,null,2253037,null,20128,null,1989237,null,20699,null,1732973,null,20214,null,256264,null,10484,null,191674,null,8293,null,34595,null,4693,null,29995,null,4087,null,53212,null,6012,null,41633,null,4568,null,50452,null,5236,null,118503,null,5979,null,2034841,null,19418,null,1843532,null,17744,null,1633934,null,16455,null,209598,null,7524,null,165501,null,6787,null,25772,null,2924,null,18325,null,2371,null,50699,null,5099,null,29787,null,4225,null,21993,null,3049,null,88830,null,4565,null,0400000US13,Georgia,13
639584,null,6177,null,522914,null,6885,null,432883,null,7408,null,90031,null,4817,null,67572,null,4119,null,11200,null,1594,null,11259,null,2719,null,38254,null,3404,null,28747,null,2964,null,20996,null,3204,null,28673,null,2920,null,348263,null,4648,null,287525,null,5859,null,243283,null,6080,null,44242,null,3129,null,32893,null,2861,null,4778,null,1065,null,6571,null,2186,null,16733,null,2270,null,13844,null,2110,null,14931,null,2686,null,15230,null,2116,null,291321,null,5237,null,235389,null,5005,null,189600,null,5028,null,45789,null,3172,null,34679,null,2943,null,6422,null,1141,null,4688,null,1160,null,21521,null,2556,null,14903,null,1983,null,6065,null,1377,null,13443,null,1837,null,0400000US15,Hawaii,15
659175,null,7871,null,583643,null,8220,null,511398,null,9036,null,72245,null,4987,null,54506,null,4204,null,9682,null,1598,null,8057,null,1698,null,5791,null,1213,null,17465,null,1930,null,17723,null,2209,null,34553,null,3005,null,350337,null,5570,null,306144,null,5651,null,267592,null,6132,null,38552,null,3413,null,29237,null,2660,null,4370,null,1051,null,4945,null,1526,null,3922,null,971,null,9913,null,1449,null,11674,null,1801,null,18684,null,2235,null,308838,null,5415,null,277499,null,5968,null,243806,null,6194,null,33693,null,3093,null,25269,null,2486,null,5312,null,1109,null,3112,null,785,null,1869,null,679,null,7552,null,1268,null,6049,null,1174,null,15869,null,2182,null,0400000US16,Idaho,16
5917742,null,18998,null,4873781,null,20224,null,4348084,null,21624,null,525697,null,14174,null,424684,null,11901,null,64916,null,5006,null,36097,null,3428,null,525353,null,12010,null,187597,null,8152,null,98333,null,5215,null,232678,null,7593,null,3117012,null,18158,null,2579188,null,18058,null,2296876,null,16389,null,282312,null,9332,null,226203,null,7800,null,36326,null,3732,null,19783,null,2474,null,251791,null,8460,null,100549,null,6991,null,64881,null,4659,null,120603,null,5651,null,2800730,null,11881,null,2294593,null,13726,null,2051208,null,15653,null,243385,null,8695,null,198481,null,7252,null,28590,null,3008,null,16314,null,2271,null,273562,null,8137,null,87048,null,5303,null,33452,null,2826,null,112075,null,5338,null,0400000US17,Illinois,17
2817192,null,16009,null,2601108,null,17290,null,2343097,null,17953,null,258011,null,8570,null,205586,null,7700,null,29283,null,3222,null,23142,null,2513,null,23832,null,2796,null,63037,null,4599,null,34518,null,3114,null,94697,null,5434,null,1475804,null,11432,null,1357910,null,11652,null,1216649,null,11280,null,141261,null,6136,null,111325,null,5713,null,15109,null,2101,null,14827,null,1834,null,12008,null,2082,null,33331,null,3215,null,23233,null,2460,null,49322,null,4048,null,1341388,null,12663,null,1243198,null,13617,null,1126448,null,13659,null,116750,null,4844,null,94261,null,4331,null,14174,null,1846,null,8315,null,1517,null,11824,null,1648,null,29706,null,2911,null,11285,null,1819,null,45375,null,3339,null,0400000US18,Indiana,18
1524705,null,10924,null,1350817,null,10055,null,1199904,null,10355,null,150913,null,5280,null,120033,null,5284,null,18604,null,2293,null,12276,null,2180,null,17710,null,2651,null,61446,null,3775,null,19343,null,2305,null,75389,null,4445,null,795084,null,7846,null,702143,null,7358,null,619797,null,7620,null,82346,null,3849,null,66289,null,3630,null,8890,null,1648,null,7167,null,1649,null,7618,null,1514,null,33222,null,2788,null,14379,null,2001,null,37722,null,2988,null,729621,null,7661,null,648674,null,7702,null,580107,null,7481,null,68567,null,3529,null,53744,null,3119,null,9714,null,1601,null,5109,null,986,null,10092,null,2012,null,28224,null,2396,null,4964,null,1006,null,37667,null,2899,null,0400000US19,Iowa,19
1385380,null,11544,null,1258781,null,12309,null,1127678,null,11644,null,131103,null,6116,null,106823,null,5239,null,16288,null,2306,null,7992,null,1240,null,5860,null,1455,null,37699,null,3982,null,23993,null,2536,null,59047,null,3857,null,740507,null,8475,null,668445,null,8906,null,595004,null,8737,null,73441,null,4725,null,59160,null,3759,null,9805,null,1949,null,4476,null,898,null,2729,null,1060,null,20866,null,2519,null,17119,null,2053,null,31348,null,2507,null,644873,null,7862,null,590336,null,7857,null,532674,null,7562,null,57662,null,3181,null,47663,null,3021,null,6483,null,1289,null,3516,null,888,null,3131,null,945,null,16833,null,2375,null,6874,null,1409,null,27699,null,2473,null,0400000US20,Kansas,20
1846577,null,15799,null,1704545,null,15986,null,1509364,null,15182,null,195181,null,7873,null,153731,null,6823,null,25790,null,3274,null,15660,null,2593,null,20647,null,2881,null,43792,null,4028,null,20522,null,2401,null,57071,null,4198,null,977424,null,11311,null,895504,null,11761,null,783040,null,10988,null,112464,null,5640,null,85106,null,4581,null,16051,null,2576,null,11307,null,2336,null,10207,null,2017,null,25893,null,3355,null,14091,null,1952,null,31729,null,2705,null,869153,null,10084,null,809041,null,10340,null,726324,null,9589,null,82717,null,4414,null,68625,null,4179,null,9739,null,1535,null,4353,null,988,null,10440,null,1859,null,17899,null,2112,null,6431,null,1450,null,25342,null,2671,null,0400000US21,Kentucky,21
1983471,null,16556,null,1833509,null,17180,null,1619738,null,17183,null,213771,null,9567,null,160224,null,7844,null,30515,null,3732,null,23032,null,3622,null,25091,null,2627,null,39038,null,3738,null,37354,null,3627,null,48479,null,3517,null,1048256,null,11157,null,962500,null,11963,null,844211,null,12084,null,118289,null,6610,null,86365,null,5261,null,16586,null,2515,null,15338,null,2888,null,11806,null,1806,null,22801,null,3155,null,26742,null,3009,null,24407,null,2737,null,935215,null,10970,null,871009,null,10984,null,775527,null,10502,null,95482,null,6289,null,73859,null,5511,null,13929,null,2199,null,7694,null,1671,null,13285,null,1956,null,16237,null,1952,null,10612,null,1682,null,24072,null,2361,null,0400000US22,Louisiana,22
624974,null,7866,null,552596,null,8692,null,490641,null,8586,null,61955,null,3901,null,51693,null,3898,null,5806,null,1045,null,4456,null,1068,null,3758,null,1116,null,26157,null,2867,null,8653,null,1584,null,33810,null,2609,null,317612,null,5349,null,280262,null,6108,null,245724,null,5786,null,34538,null,2737,null,27900,null,2492,null,3214,null,827,null,3424,null,952,null,1948,null,808,null,13790,null,1975,null,5739,null,1048,null,15873,null,1574,null,307362,null,5303,null,272334,null,5360,null,244917,null,5348,null,27417,null,2776,null,23793,null,2669,null,2592,null,569,null,1032,null,397,null,1810,null,655,null,12367,null,1661,null,2914,null,940,null,17937,null,1777,null,0400000US23,Maine,23
2587044,null,15630,null,2229066,null,18781,null,1969240,null,17088,null,259826,null,9836,null,200758,null,9322,null,38991,null,4079,null,20077,null,2733,null,137221,null,7220,null,73584,null,6108,null,30021,null,2712,null,117152,null,5485,null,1315766,null,11422,null,1142587,null,13558,null,1005260,null,11804,null,137327,null,6589,null,103294,null,5660,null,21489,null,2870,null,12544,null,2341,null,59633,null,4676,null,37798,null,4285,null,19284,null,2033,null,56464,null,4108,null,1271278,null,10749,null,1086479,null,13108,null,963980,null,13615,null,122499,null,6325,null,97464,null,6094,null,17502,null,2629,null,7533,null,1328,null,77588,null,4635,null,35786,null,3285,null,10737,null,1758,null,60688,null,3836,null,0400000US24,Maryland,24
3295905,null,17722,null,2650250,null,21510,null,2380507,null,19775,null,269743,null,9087,null,215260,null,8593,null,33396,null,4148,null,21087,null,2687,null,308201,null,11394,null,150260,null,7622,null,50834,null,4935,null,136360,null,5704,null,1685865,null,14200,null,1361343,null,14905,null,1219850,null,13448,null,141493,null,6400,null,111948,null,6165,null,17723,null,3223,null,11822,null,1615,null,150715,null,6894,null,72353,null,5418,null,32974,null,4118,null,68480,null,3912,null,1610040,null,11811,null,1288907,null,13105,null,1160657,null,11802,null,128250,null,5399,null,103312,null,4633,null,15673,null,2357,null,9265,null,1755,null,157486,null,7794,null,77907,null,4910,null,17860,null,2738,null,67880,null,3935,null,0400000US25,Massachusetts,25
4105365,null,22932,null,3757196,null,22049,null,3388113,null,21187,null,369083,null,10003,null,301050,null,9773,null,44861,null,3511,null,23172,null,2855,null,53644,null,4391,null,97743,null,5494,null,49200,null,4075,null,147582,null,5465,null,2087788,null,15311,null,1909100,null,14822,null,1708566,null,13933,null,200534,null,6856,null,162590,null,6216,null,24931,null,2542,null,13013,null,2006,null,23164,null,2752,null,53050,null,3758,null,30475,null,3169,null,71999,null,3866,null,2017577,null,14334,null,1848096,null,14170,null,1679547,null,14147,null,168549,null,5965,null,138460,null,5715,null,19930,null,2063,null,10159,null,1601,null,30480,null,3201,null,44693,null,3351,null,18725,null,2170,null,75583,null,3338,null,0400000US26,Michigan,26
2678087,null,13222,null,2337352,null,15394,null,2089470,null,14840,null,247882,null,6435,null,198219,null,5601,null,28430,null,2362,null,21233,null,2936,null,90986,null,5599,null,77409,null,4338,null,41089,null,3487,null,131251,null,5189,null,1380622,null,9549,null,1203135,null,10575,null,1072251,null,10412,null,130884,null,4903,null,104500,null,3914,null,14715,null,1650,null,11669,null,2145,null,41641,null,3126,null,42285,null,3204,null,28327,null,2558,null,65234,null,3705,null,1297465,null,8124,null,1134217,null,9510,null,1017219,null,9519,null,116998,null,4061,null,93719,null,3735,null,13715,null,1477,null,9564,null,1700,null,49345,null,3783,null,35124,null,2610,null,12762,null,1912,null,66017,null,3409,null,0400000US27,Minnesota,27
1146912,null,12742,null,1080515,null,13040,null,955941,null,13494,null,124574,null,7424,null,96885,null,6257,null,16731,null,2841,null,10958,null,1956,null,4484,null,1084,null,19841,null,2911,null,11335,null,1939,null,30737,null,3230,null,585129,null,8225,null,549728,null,8499,null,479853,null,9121,null,69875,null,4921,null,52354,null,4030,null,10799,null,2579,null,6722,null,1604,null,1678,null,698,null,10921,null,2007,null,7878,null,1657,null,14924,null,2120,null,561783,null,10225,null,530787,null,9618,null,476088,null,9302,null,54699,null,4270,null,44531,null,3849,null,5932,null,1175,null,4236,null,1163,null,2806,null,822,null,8920,null,1836,null,3457,null,1052,null,15813,null,2275,null,0400000US28,Mississippi,28
2786032,null,17286,null,2533493,null,19776,null,2254101,null,20234,null,279392,null,10007,null,223804,null,8367,null,32817,null,3322,null,22771,null,3185,null,44758,null,4231,null,54925,null,4644,null,33883,null,3010,null,118973,null,4986,null,1436058,null,11633,null,1298718,null,12948,null,1151550,null,12375,null,147168,null,6505,null,118000,null,5557,null,16443,null,2142,null,12725,null,2274,null,20744,null,2567,null,31488,null,3592,null,22557,null,2775,null,62551,null,3844,null,1349974,null,12043,null,1234775,null,13094,null,1102551,null,13174,null,132224,null,6007,null,105804,null,5155,null,16374,null,1997,null,10046,null,1499,null,24014,null,3076,null,23437,null,2428,null,11326,null,1655,null,56422,null,3266,null,0400000US29,Missouri,29
456480,null,6283,null,389573,null,6392,null,343993,null,6266,null,45580,null,3964,null,34668,null,3375,null,5596,null,1349,null,5316,null,1675,null,3845,null,1113,null,24320,null,2583,null,11622,null,1476,null,27120,null,2294,null,235366,null,4413,null,198157,null,4821,null,172709,null,4278,null,25448,null,2806,null,19351,null,2387,null,2797,null,818,null,3300,null,1570,null,1610,null,566,null,13045,null,1842,null,7530,null,1143,null,15024,null,1765,null,221114,null,4466,null,191416,null,4405,null,171284,null,4469,null,20132,null,2385,null,15317,null,1941,null,2799,null,848,null,2016,null,644,null,2235,null,861,null,11275,null,1657,null,4092,null,875,null,12096,null,1480,null,0400000US30,Montana,30
939853,null,7741,null,853228,null,8427,null,758271,null,8733,null,94957,null,5015,null,73408,null,4746,null,13407,null,1922,null,8142,null,1560,null,5526,null,1190,null,30769,null,3114,null,10256,null,2040,null,40074,null,3019,null,496543,null,5999,null,446033,null,6193,null,395142,null,6379,null,50891,null,3075,null,38588,null,2724,null,7706,null,1561,null,4597,null,1070,null,2998,null,994,null,17336,null,2311,null,7773,null,1714,null,22403,null,1945,null,443310,null,5672,null,407195,null,5865,null,363129,null,5756,null,44066,null,3038,null,34820,null,2925,null,5701,null,1138,null,3545,null,897,null,2528,null,709,null,13433,null,1819,null,2483,null,888,null,17671,null,2103,null,0400000US31,Nebraska,31
1216344,null,13767,null,1091587,null,14844,null,963384,null,13361,null,128203,null,6437,null,102539,null,6058,null,13856,null,2075,null,11808,null,2790,null,37860,null,3522,null,25327,null,3214,null,20738,null,2403,null,40832,null,3572,null,677125,null,8942,null,605976,null,9518,null,534991,null,8759,null,70985,null,5271,null,54786,null,4383,null,7496,null,1718,null,8703,null,2624,null,21188,null,2818,null,14347,null,2355,null,14405,null,2169,null,21209,null,2382,null,539219,null,9478,null,485611,null,9721,null,428393,null,9127,null,57218,null,4166,null,47753,null,3881,null,6360,null,1065,null,3105,null,1326,null,16672,null,2331,null,10980,null,1791,null,6333,null,1421,null,19623,null,2131,null,0400000US32,Nevada,32
635208,null,8972,null,569548,null,9810,null,515010,null,9195,null,54538,null,3991,null,46243,null,3721,null,6117,null,1489,null,2178,null,786,null,2677,null,857,null,20228,null,2426,null,7195,null,1501,null,35560,null,2939,null,323407,null,6674,null,287490,null,7187,null,256292,null,6469,null,31198,null,3178,null,26375,null,2905,null,3180,null,877,null,1643,null,715,null,1180,null,489,null,10292,null,1677,null,4429,null,1108,null,20016,null,2038,null,311801,null,4826,null,282058,null,4865,null,258718,null,5219,null,23340,null,2133,null,19868,null,2057,null,2937,null,996,null,535,null,292,null,1497,null,686,null,9936,null,1556,null,2766,null,827,null,15544,null,1830,null,0400000US33,New Hampshire,33
3843779,null,24407,null,3251037,null,22652,null,2899096,null,20955,null,351941,null,9908,null,259843,null,8705,null,44565,null,4264,null,47533,null,4500,null,218085,null,7239,null,134049,null,6803,null,78438,null,6116,null,162170,null,7596,null,2033684,null,17858,null,1709844,null,17365,null,1518253,null,15764,null,191591,null,7130,null,136762,null,5985,null,25040,null,3282,null,29789,null,3864,null,117577,null,5804,null,72573,null,5677,null,45923,null,4283,null,87767,null,6357,null,1810095,null,13858,null,1541193,null,12936,null,1380843,null,12464,null,160350,null,6453,null,123081,null,5514,null,19525,null,2503,null,17744,null,2514,null,100508,null,5768,null,61476,null,3820,null,32515,null,3515,null,74403,null,4124,null,0400000US34,New Jersey,34
858041,null,11853,null,767043,null,11937,null,669348,null,12014,null,97695,null,6857,null,73190,null,5595,null,14943,null,2621,null,9562,null,1984,null,9066,null,1601,null,21437,null,3055,null,15398,null,1926,null,45097,null,3885,null,451088,null,8701,null,400308,null,8682,null,349363,null,8394,null,50945,null,4292,null,37277,null,3981,null,8102,null,2056,null,5566,null,1278,null,4553,null,1301,null,12548,null,2393,null,11067,null,1487,null,22612,null,2515,null,406953,null,7882,null,366735,null,8058,null,319985,null,7775,null,46750,null,4032,null,35913,null,3018,null,6841,null,1385,null,3996,null,1224,null,4513,null,1150,null,8889,null,1795,null,4331,null,1085,null,22485,null,2579,null,0400000US35,New Mexico,35
9225086,null,34122,null,5546253,null,31120,null,4876262,null,26729,null,669991,null,16233,null,521606,null,14399,null,86427,null,5969,null,61958,null,4770,null,2603769,null,26828,null,576272,null,13500,null,154978,null,8046,null,343814,null,11587,null,4844512,null,23512,null,2969082,null,23588,null,2607424,null,21352,null,361658,null,10830,null,275449,null,9503,null,48395,null,4350,null,37814,null,3622,null,1316447,null,19359,null,287446,null,9463,null,94727,null,5702,null,176810,null,8193,null,4380574,null,23663,null,2577171,null,18178,null,2268838,null,15456,null,308333,null,9516,null,246157,null,8705,null,38032,null,3069,null,24144,null,3007,null,1287322,null,19056,null,288826,null,8777,null,60251,null,4436,null,167004,null,6650,null,0400000US36,New York,36
4155536,null,23428,null,3808239,null,22031,null,3363254,null,22039,null,444985,null,13645,null,340792,null,11794,null,57614,null,3987,null,46579,null,4654,null,42487,null,3935,null,81552,null,6527,null,42515,null,3667,null,180743,null,10092,null,2165617,null,16112,null,1965036,null,16121,null,1706062,null,16735,null,258974,null,9647,null,188687,null,8085,null,36193,null,3174,null,34094,null,3837,null,21930,null,2718,null,49926,null,5719,null,30324,null,2968,null,98401,null,7315,null,1989919,null,16040,null,1843203,null,15550,null,1657192,null,14712,null,186011,null,6971,null,152105,null,6068,null,21421,null,2340,null,12485,null,2055,null,20557,null,2478,null,31626,null,3233,null,12191,null,2239,null,82342,null,4674,null,0400000US37,North Carolina,37
