C17018_001E,C17018_001EA,C17018_001M,C17018_001MA,C17018_002E,C17018_002EA,C17018_002M,C17018_002MA,C17018_003E,C17018_003EA,C17018_003M,C17018_003MA,C17018_004E,C17018_004EA,C17018_004M,C17018_004MA,C17018_005E,C17018_005EA,C17018_005M,C17018_005MA,C17018_006E,C17018_006EA,C17018_006M,C17018_006MA,C17018_007E,C17018_007EA,C17018_007M,C17018_007MA,C17018_008E,C17018_008EA,C17018_008M,C17018_008MA,C17018_009E,C17018_009EA,C17018_009M,C17018_009MA,C17018_010E,C17018_010EA,C17018_010M,C17018_010MA,C17018_011E,C17018_011EA,C17018_011M,C17018_011MA,GEO_ID,NAME,state
1246056,null,11767,null,166703,null,5280,null,57308,null,3860,null,58448,null,4007,null,44164,null,3266,null,6783,null,1642,null,1079353,null,12047,null,126531,null,5873,null,311320,null,8568,null,345469,null,9578,null,296033,null,7854,null,0400000US01,Alabama,01
159940,null,3646,null,9850,null,1365,null,1248,null,436,null,3837,null,791,null,3924,null,965,null,841,null,461,null,150090,null,3688,null,9567,null,1402,null,33821,null,3031,null,62373,null,3047,null,44329,null,2335,null,0400000US02,Alaska,02
1514235,null,13945,null,175498,null,7259,null,64237,null,4110,null,48912,null,3943,null,50370,null,3380,null,11979,null,2163,null,1338737,null,13081,null,145844,null,6947,null,276116,null,8290,null,495464,null,10993,null,421313,null,7995,null,0400000US04,Arizona,04
768492,null,8905,null,113410,null,4531,null,33635,null,2886,null,37210,null,2929,null,37138,null,3329,null,5427,null,1198,null,655082,null,7950,null,81058,null,4077,null,213334,null,5928,null,207336,null,6467,null,153354,null,5579,null,0400000US05,Arkansas,05
8366253,null,25708,null,887411,null,13879,null,376743,null,10618,null,212798,null,7554,null,219902,null,8247,null,77968,null,4753,null,7478842,null,27770,null,1131677,null,17060,null,1335661,null,19181,null,2425973,null,25277,null,2585531,null,20409,null,0400000US06,California,06
1233139,null,11054,null,109626,null,5252,null,36334,null,3084,null,27578,null,2937,null,33743,null,3095,null,11971,null,1920,null,1123513,null,10157,null,78812,null,4607,null,212453,null,6485,null,361850,null,7564,null,470398,null,8542,null,0400000US08,Colorado,08
890530,null,9200,null,59484,null,4290,null,19914,null,2171,null,18994,null,2575,null,14891,null,1976,null,5685,null,1353,null,831046,null,9223,null,61683,null,4110,null,203894,null,7328,null,224625,null,5030,null,340844,null,6170,null,0400000US09,Connecticut,09
220655,null,4595,null,15627,null,2343,null,4706,null,1232,null,5632,null,1460,null,3822,null,1306,null,1467,null,548,null,205028,null,4752,null,17181,null,2152,null,55845,null,3107,null,60582,null,3206,null,71420,null,3114,null,0400000US10,Delaware,10
109030,null,4490,null,15965,null,2196,null,3615,null,1069,null,6986,null,1496,null,4298,null,1140,null,1066,null,453,null,93065,null,4537,null,9649,null,1770,null,17590,null,2500,null,19858,null,2425,null,45968,null,2685,null,0400000US11,District of Columbia,11
4542466,null,26422,null,488257,null,11108,null,142204,null,6175,null,162467,null,6712,null,138194,null,6785,null,45392,null,3989,null,4054209,null,24841,null,409689,null,8562,null,1037476,null,16610,null,1344731,null,16906,null,1262313,null,15379,null,0400000US12,Florida,12
2370143,null,18487,null,300948,null,7887,null,100219,null,4799,null,101984,null,5237,null,76494,null,3867,null,22251,null,2539,null,2069195,null,19185,null,214524,null,7729,null,536154,null,11675,null,640608,null,10570,null,677909,null,12771,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,3123,null,729,null,9564,null,1719,null,8351,null,1463,null,2243,null,829,null,287085,null,5680,null,21265,null,2128,null,73487,null,4081,null,98517,null,4190,null,93816,null,3803,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,9516,null,1399,null,11493,null,1789,null,14211,null,1716,null,4167,null,1072,null,357827,null,6663,null,32085,null,2328,null,90139,null,4273,null,135034,null,5071,null,100569,null,3866,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,92595,null,5096,null,102859,null,5046,null,88932,null,4755,null,24923,null,2499,null,2810829,null,16463,null,280741,null,8176,null,669878,null,12553,null,878587,null,11879,null,981623,null,11205,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,51568,null,4349,null,65537,null,4245,null,52176,null,3349,null,8627,null,1582,null,1479647,null,12225,null,138503,null,5682,null,485039,null,9299,null,461856,null,8732,null,394249,null,7793,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,13595,null,1845,null,20535,null,2068,null,23204,null,2576,null,3846,null,1036,null,737082,null,7320,null,48604,null,2481,null,222949,null,5313,null,253068,null,5785,null,212461,null,5322,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,16947,null,2266,null,21267,null,2721,null,21204,null,2226,null,5443,null,1152,null,657320,null,7464,null,48639,null,3079,null,162240,null,4916,null,220340,null,5983,null,226101,null,5679,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,55692,null,3975,null,55792,null,4044,null,47042,null,4146,null,6451,null,1386,null,981644,null,10597,null,124494,null,5155,null,315742,null,7236,null,288215,null,7383,null,253193,null,6870,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,48768,null,3630,null,53388,null,4486,null,41495,null,3851,null,5993,null,1174,null,979255,null,11421,null,124604,null,5949,null,313993,null,9823,null,289085,null,9636,null,251573,null,7091,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,5856,null,991,null,12586,null,1607,null,8820,null,1325,null,1675,null,567,null,318624,null,5723,null,21044,null,2212,null,97505,null,3787,null,101839,null,4412,null,98236,null,4426,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,24258,null,3027,null,29283,null,2912,null,22103,null,2645,null,9714,null,1689,null,1306330,null,11281,null,99442,null,4364,null,295644,null,7997,null,369448,null,8557,null,541796,null,9679,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,28905,null,2535,null,37119,null,3610,null,32046,null,3258,null,10541,null,1747,null,1448446,null,13792,null,113447,null,5378,null,319874,null,8679,null,379393,null,9380,null,635732,null,9614,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,73846,null,4240,null,102493,null,4912,null,98627,null,4578,null,17150,null,2155,null,2231642,null,15674,null,177499,null,6174,null,595742,null,10698,null,778430,null,13266,null,679971,null,10330,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,25334,null,2275,null,29521,null,2536,null,32059,null,2639,null,8001,null,1286,null,1254252,null,10299,null,72566,null,3497,null,307288,null,7745,null,423366,null,7753,null,451032,null,7325,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,44835,null,3049,null,41332,null,3992,null,38498,null,4454,null,5879,null,1216,null,623587,null,10341,null,84210,null,4541,null,173379,null,7851,null,212421,null,8195,null,153577,null,5646,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,47474,null,3882,null,56960,null,3817,null,53395,null,4072,null,10643,null,1660,null,1374903,null,10549,null,124772,null,4468,null,399481,null,7985,null,431318,null,8336,null,419332,null,8037,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,5044,null,910,null,6767,null,1056,null,8421,null,1428,null,3197,null,947,null,212511,null,5143,null,13777,null,1927,null,61915,null,3542,null,67949,null,3884,null,68870,null,3371,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,8146,null,1249,null,13338,null,1864,null,14066,null,1701,null,3007,null,911,null,419409,null,6807,null,29757,null,2260,null,109505,null,3959,null,145211,null,4654,null,134936,null,4829,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,21252,null,3254,null,15216,null,2158,null,15697,null,2253,null,4556,null,1310,null,575515,null,10266,null,73394,null,4596,null,143858,null,6389,null,211189,null,6467,null,147074,null,5463,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,4727,null,1192,null,6095,null,1191,null,6582,null,1193,null,1268,null,465,null,317819,null,4419,null,20601,null,2252,null,83333,null,4608,null,97981,null,3980,null,115904,null,4135,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,42637,null,3520,null,53594,null,3876,null,36929,null,3499,null,17844,null,2212,null,2021027,null,12469,null,174611,null,6779,null,510874,null,9637,null,515415,null,10397,null,820127,null,11962,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25806,null,2909,null,17921,null,2275,null,19079,null,2266,null,3655,null,1103,null,422835,null,7011,null,55493,null,3871,null,102870,null,4434,null,144326,null,5660,null,120146,null,4464,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,176782,null,7609,null,157720,null,7329,null,117228,null,5214,null,46487,null,3475,null,4108623,null,20904,null,446140,null,10286,null,1041914,null,14446,null,1137846,null,13676,null,1482723,null,14510,null,0400000US36,New York,36
2430277,null,20042,null,289323,null,9095,null,93297,null,4660,null,91135,null,5511,null,87425,null,5233,null,17466,null,2361,null,2140954,null,19158,null,230542,null,7796,null,524157,null,11220,null,708679,null,14204,null,677576,null,12838,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,1881,null,637,null,4011,null,1008,null,4544,null,1066,null,900,null,394,null,160816,null,3639,null,11415,null,1259,null,39797,null,2532,null,62209,null,3015,null,47395,null,2738,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,87152,null,4891,null,118928,null,5282,null,103320,null,5304,null,18632,null,2138,null,2619182,null,15194,null,221539,null,6627,null,835381,null,13201,null,795215,null,12208,null,767047,null,10175,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,29166,null,2693,null,42434,null,3149,null,38099,null,3484,null,5415,null,1083,null,834185,null,8985,null,87180,null,4088,null,235915,null,6253,null,282690,null,7293,null,228400,null,5754,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,24939,null,3376,null,26365,null,2877,null,34575,null,2768,null,8336,null,1329,null,862412,null,10210,null,65186,null,3636,null,178324,null,5368,null,330627,null,8250,null,288275,null,6208,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,69718,null,4192,null,115426,null,5277,null,71379,null,4156,null,18664,null,1901,null,2920645,null,15284,null,247849,null,7455,null,1011995,null,11820,null,752034,null,12717,null,908767,null,11072,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,6746,null,1447,null,8139,null,1539,null,5317,null,1062,null,1865,null,760,null,235447,null,5403,null,25979,null,2465,null,59002,null,3966,null,66653,null,4142,null,83813,null,4025,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,50699,null,4216,null,52882,null,4230,null,39147,null,3337,null,7020,null,1101,null,1014016,null,12500,null,109927,null,5549,null,277254,null,7641,null,324160,null,8452,null,302675,null,7112,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,4773,null,1115,null,5825,null,1311,null,6620,null,1395,null,1275,null,478,null,186156,null,4156,null,13367,null,1413,null,52903,null,2416,null,61482,null,3040,null,58404,null,3253,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,71296,null,4449,null,80009,null,4426,null,53721,null,4078,null,9659,null,1785,null,1424104,null,13638,null,162791,null,5672,null,433027,null,9015,null,433049,null,8534,null,395237,null,8770,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,349138,null,11111,null,219812,null,8363,null,185393,null,8608,null,45290,null,3748,null,5156734,null,23859,null,772981,null,15203,null,1152120,null,16042,null,1642152,null,17658,null,1589481,null,17100,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,11493,null,1869,null,13159,null,1770,null,19421,null,2316,null,6634,null,1294,null,598025,null,6893,null,39258,null,3397,null,123773,null,5052,null,229340,null,6022,null,205654,null,4788,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,2993,null,872,null,4148,null,812,null,3169,null,771,null,1334,null,507,null,147801,null,3398,null,9024,null,1161,null,42496,null,2782,null,40726,null,2658,null,55555,null,2640,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,45410,null,3038,null,46464,null,4035,null,41368,null,3184,null,15124,null,2253,null,1839135,null,15687,null,176431,null,5953,null,414166,null,9207,null,528336,null,12040,null,720202,null,10389,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,38007,null,3578,null,34328,null,3182,null,47962,null,3477,null,12929,null,1750,null,1517293,null,13552,null,107255,null,5305,null,315172,null,8642,null,553241,null,9531,null,541625,null,10214,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,22109,null,2483,null,28158,null,2470,null,15196,null,2017,null,2810,null,973,null,424006,null,7449,null,51517,null,3270,null,165836,null,6162,null,117291,null,4069,null,89362,null,3658,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,30074,null,2685,null,44491,null,3070,null,39934,null,2927,null,6880,null,1171,null,1355236,null,11067,null,97923,null,3256,null,422571,null,8735,null,428748,null,7255,null,405994,null,7561,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,1495,null,571,null,2735,null,757,null,4278,null,1035,null,548,null,443,null,134403,null,3708,null,7732,null,1300,null,37708,null,2561,null,52857,null,3071,null,36106,null,2453,null,0400000US56,Wyoming,56
877711,null,8137,null,362240,null,7048,null,153164,null,4238,null,114203,null,4506,null,70542,null,3674,null,24331,null,2356,null,515471,null,7602,null,101209,null,4345,null,117342,null,3712,null,123620,null,4344,null,173300,null,5099,null,0400000US72,Puerto Rico,72
