B99121_001E,B99121_001EA,B99121_002E,B99121_002EA,B99121_003E,B99121_003EA,GEO_ID,NAME,state
3772855,null,90474,null,3682381,null,0400000US01,Alabama,01
546524,null,12082,null,534442,null,0400000US02,Alaska,02
5135919,null,169265,null,4966654,null,0400000US04,Arizona,04
2297928,null,40066,null,2257862,null,0400000US05,Arkansas,05
29134110,null,869616,null,28264494,null,0400000US06,California,06
3991744,null,90590,null,3901154,null,0400000US08,Colorado,08
2857602,null,67124,null,2790478,null,0400000US09,Connecticut,09
713071,null,17201,null,695870,null,0400000US10,Delaware,10
504809,null,20903,null,483906,null,0400000US11,District of Columbia,11
15173805,null,453019,null,14720786,null,0400000US12,Florida,12
7669333,null,209102,null,7460231,null,0400000US13,Georgia,13
1052661,null,33687,null,1018974,null,0400000US15,Hawaii,15
1195448,null,20080,null,1175368,null,0400000US16,Idaho,16
10275170,null,236413,null,10038757,null,0400000US17,Illinois,17
5106260,null,102998,null,5003262,null,0400000US18,Indiana,18
2422186,null,38839,null,2383347,null,0400000US19,Iowa,19
2231280,null,37028,null,2194252,null,0400000US20,Kansas,20
3469657,null,54945,null,3414712,null,0400000US21,Kentucky,21
3558124,null,80322,null,3477802,null,0400000US22,Louisiana,22
1099536,null,19353,null,1080183,null,0400000US23,Maine,23
4586667,null,117966,null,4468701,null,0400000US24,Maryland,24
5416680,null,156768,null,5259912,null,0400000US25,Massachusetts,25
8051582,null,167415,null,7884167,null,0400000US26,Michigan,26
4222367,null,69759,null,4152608,null,0400000US27,Minnesota,27
2313150,null,49362,null,2263788,null,0400000US28,Mississippi,28
4805979,null,84797,null,4721182,null,0400000US29,Missouri,29
792836,null,22544,null,770292,null,0400000US30,Montana,30
1422687,null,22549,null,1400138,null,0400000US31,Nebraska,31
2069037,null,50616,null,2018421,null,0400000US32,Nevada,32
1090306,null,23710,null,1066596,null,0400000US33,New Hampshire,33
7017243,null,161607,null,6855636,null,0400000US34,New Jersey,34
1581780,null,38239,null,1543541,null,0400000US35,New Mexico,35
15910961,null,508130,null,15402831,null,0400000US36,New York,36
7478068,null,147580,null,7330488,null,0400000US37,North Carolina,37
529954,null,6282,null,523672,null,0400000US38,North Dakota,38
9310996,null,165358,null,9145638,null,0400000US39,Ohio,39
2917327,null,60321,null,2857006,null,0400000US40,Oklahoma,40
3101578,null,64161,null,3037417,null,0400000US41,Oregon,41
10340166,null,292173,null,10047993,null,0400000US42,Pennsylvania,42
868288,null,26733,null,841555,null,0400000US44,Rhode Island,44
3663661,null,96819,null,3566842,null,0400000US45,South Carolina,45
647844,null,9541,null,638303,null,0400000US46,South Dakota,46
5058892,null,98353,null,4960539,null,0400000US47,Tennessee,47
18961024,null,423866,null,18537158,null,0400000US48,Texas,48
2039990,null,40167,null,1999823,null,0400000US49,Utah,49
520071,null,10049,null,510022,null,0400000US50,Vermont,50
6346519,null,147731,null,6198788,null,0400000US51,Virginia,51
5362548,null,111288,null,5251260,null,0400000US53,Washington,53
1501460,null,28265,null,1473195,null,0400000US54,West Virginia,54
4580834,null,86871,null,4493963,null,0400000US55,Wisconsin,55
437326,null,5680,null,431646,null,0400000US56,Wyoming,56
3182256,null,70645,null,3111611,null,0400000US72,Puerto Rico,72
