C17003_001E,C17003_001EA,C17003_001M,C17003_001MA,C17003_002E,C17003_002EA,C17003_002M,C17003_002MA,C17003_003E,C17003_003EA,C17003_003M,C17003_003MA,C17003_004E,C17003_004EA,C17003_004M,C17003_004MA,C17003_005E,C17003_005EA,C17003_005M,C17003_005MA,C17003_006E,C17003_006EA,C17003_006M,C17003_006MA,C17003_007E,C17003_007EA,C17003_007M,C17003_007MA,C17003_008E,C17003_008EA,C17003_008M,C17003_008MA,C17003_009E,C17003_009EA,C17003_009M,C17003_009MA,C17003_010E,C17003_010EA,C17003_010M,C17003_010MA,C17003_011E,C17003_011EA,C17003_011M,C17003_011MA,GEO_ID,NAME,state
3052197,null,5531,null,410235,null,12262,null,156863,null,7043,null,136392,null,7291,null,93075,null,5107,null,23905,null,3158,null,2641962,null,13752,null,371745,null,10640,null,810939,null,11479,null,799495,null,13786,null,659783,null,11956,null,0400000US01,Alabama,01
425640,null,2543,null,29411,null,2587,null,4689,null,1046,null,11624,null,1582,null,10240,null,1637,null,2858,null,843,null,396229,null,3061,null,31479,null,2711,null,105505,null,4817,null,147989,null,4864,null,111256,null,5520,null,0400000US02,Alaska,02
4186270,null,3602,null,522999,null,14804,null,184712,null,10446,null,146760,null,8163,null,139476,null,6739,null,52051,null,4917,null,3663271,null,15234,null,465934,null,13706,null,890663,null,18132,null,1275499,null,18561,null,1031175,null,14197,null,0400000US04,Arizona,04
1861273,null,5489,null,262636,null,9217,null,93094,null,6019,null,92012,null,6147,null,62851,null,4380,null,14679,null,2166,null,1598637,null,9946,null,224532,null,7295,null,554591,null,11028,null,477373,null,9947,null,342141,null,8965,null,0400000US05,Arkansas,05
23408671,null,7298,null,2577699,null,34798,null,1023015,null,19079,null,624210,null,15561,null,614854,null,15841,null,315620,null,11870,null,20830972,null,35926,null,3452689,null,35822,null,4238805,null,36442,null,6376042,null,40512,null,6763436,null,40510,null,0400000US06,California,06
3240081,null,3935,null,306217,null,11094,null,95399,null,7508,null,80658,null,6357,null,84950,null,5920,null,45210,null,4312,null,2933864,null,12082,null,243790,null,10358,null,641448,null,12128,null,918217,null,13821,null,1130409,null,15017,null,0400000US08,Colorado,08
2319926,null,2332,null,172254,null,8258,null,57165,null,4628,null,55303,null,4168,null,37897,null,3629,null,21889,null,2836,null,2147672,null,8736,null,198433,null,8658,null,591933,null,12153,null,541555,null,9310,null,815751,null,12324,null,0400000US09,Connecticut,09
585544,null,1374,null,47170,null,4214,null,15148,null,2125,null,16024,null,2541,null,11114,null,2050,null,4884,null,1021,null,538374,null,4607,null,56095,null,3841,null,165880,null,5515,null,150635,null,6301,null,165764,null,5972,null,0400000US10,Delaware,10
406107,null,685,null,55746,null,4545,null,14218,null,2162,null,20663,null,2982,null,11821,null,1751,null,9044,null,1630,null,350361,null,4683,null,35940,null,3426,null,60515,null,4321,null,63850,null,4295,null,190056,null,4842,null,0400000US11,District of Columbia,11
12558116,null,8600,null,1487618,null,23898,null,465563,null,14619,null,511736,null,14998,null,350379,null,11190,null,159940,null,7944,null,11070498,null,25077,null,1329631,null,22775,null,3258427,null,31204,null,3424917,null,26326,null,3057523,null,24310,null,0400000US12,Florida,12
6089520,null,11918,null,773306,null,20089,null,295477,null,11314,null,258395,null,9617,null,149975,null,7944,null,69459,null,5007,null,5316214,null,22610,null,647578,null,15109,null,1491040,null,19440,null,1539424,null,17234,null,1638172,null,22128,null,0400000US13,Georgia,13
867618,null,2804,null,71912,null,5512,null,13190,null,1910,null,25223,null,3246,null,21274,null,2620,null,12225,null,2300,null,795706,null,5974,null,67780,null,3901,null,222659,null,7516,null,257786,null,7645,null,247481,null,7065,null,0400000US15,Hawaii,15
947308,null,2793,null,101402,null,6479,null,23652,null,2746,null,34644,null,3306,null,32652,null,3270,null,10454,null,2234,null,845906,null,7066,null,83405,null,4452,null,236965,null,7790,null,306694,null,7571,null,218842,null,6329,null,0400000US16,Idaho,16
