C27014_001E,C27014_001EA,C27014_001M,C27014_001MA,C27014_002E,C27014_002EA,C27014_002M,C27014_002MA,C27014_003E,C27014_003EA,C27014_003M,C27014_003MA,C27014_004E,C27014_004EA,C27014_004M,C27014_004MA,C27014_005E,C27014_005EA,C27014_005M,C27014_005MA,C27014_006E,C27014_006EA,C27014_006M,C27014_006MA,C27014_007E,C27014_007EA,C27014_007M,C27014_007MA,C27014_008E,C27014_008EA,C27014_008M,C27014_008MA,C27014_009E,C27014_009EA,C27014_009M,C27014_009MA,C27014_010E,C27014_010EA,C27014_010M,C27014_010MA,C27014_011E,C27014_011EA,C27014_011M,C27014_011MA,C27014_012E,C27014_012EA,C27014_012M,C27014_012MA,C27014_013E,C27014_013EA,C27014_013M,C27014_013MA,C27014_014E,C27014_014EA,C27014_014M,C27014_014MA,C27014_015E,C27014_015EA,C27014_015M,C27014_015MA,C27014_016E,C27014_016EA,C27014_016M,C27014_016MA,C27014_017E,C27014_017EA,C27014_017M,C27014_017MA,C27014_018E,C27014_018EA,C27014_018M,C27014_018MA,C27014_019E,C27014_019EA,C27014_019M,C27014_019MA,C27014_020E,C27014_020EA,C27014_020M,C27014_020MA,C27014_021E,C27014_021EA,C27014_021M,C27014_021MA,C27014_022E,C27014_022EA,C27014_022M,C27014_022MA,GEO_ID,NAME,state
2249849,null,2213,null,1069996,null,9692,null,1043870,null,9691,null,46672,null,3155,null,997198,null,10042,null,26126,null,1925,null,23948,null,1743,null,2178,null,646,null,630566,null,8636,null,562871,null,8396,null,75709,null,4705,null,487162,null,8587,null,67695,null,2768,null,67269,null,2768,null,426,null,293,null,549287,null,7595,null,228505,null,7417,null,89219,null,4478,null,139286,null,6565,null,320782,null,4108,null,319338,null,4112,null,1444,null,542,null,0400000US19,Iowa,19
2056033,null,3341,null,970382,null,9602,null,941836,null,9727,null,30839,null,2551,null,910997,null,10027,null,28546,null,1961,null,25455,null,1787,null,3091,null,791,null,561929,null,9870,null,512664,null,9468,null,45841,null,3787,null,466823,null,8376,null,49265,null,2538,null,48080,null,2469,null,1185,null,549,null,523722,null,8210,null,259493,null,7452,null,85381,null,4606,null,174112,null,5881,null,264229,null,3036,null,262114,null,3068,null,2115,null,781,null,0400000US20,Kansas,20
3210358,null,3448,null,1282537,null,14624,null,1247026,null,13875,null,50279,null,4163,null,1196747,null,14018,null,35511,null,2637,null,31584,null,2685,null,3927,null,906,null,812742,null,12003,null,751478,null,11286,null,80415,null,5445,null,671063,null,11440,null,61264,null,2786,null,59846,null,2737,null,1418,null,582,null,1115079,null,15101,null,667718,null,14315,null,293631,null,8460,null,374087,null,11409,null,447361,null,4348,null,442400,null,4542,null,4961,null,1147,null,0400000US21,Kentucky,21
3271126,null,2727,null,1442024,null,15957,null,1396793,null,15613,null,66245,null,4136,null,1330548,null,14543,null,45231,null,3348,null,39472,null,2606,null,5759,null,1507,null,777650,null,13293,null,722554,null,12585,null,83805,null,5539,null,638749,null,11736,null,55096,null,2916,null,53308,null,2849,null,1788,null,639,null,1051452,null,13845,null,625168,null,12365,null,233337,null,8625,null,391831,null,8954,null,426284,null,4877,null,418725,null,4858,null,7559,null,1327,null,0400000US22,Louisiana,22
1030464,null,1863,null,423528,null,8875,null,410118,null,8771,null,32668,null,2969,null,377450,null,8980,null,13410,null,1412,null,11222,null,1325,null,2188,null,628,null,302689,null,7465,null,276639,null,7180,null,57944,null,4085,null,218695,null,6289,null,26050,null,1499,null,25782,null,1503,null,268,null,149,null,304247,null,5996,null,147062,null,5489,null,81022,null,4129,null,66040,null,3732,null,157185,null,2393,null,155000,null,2476,null,2185,null,655,null,0400000US23,Maine,23
4241729,null,3507,null,2081858,null,14594,null,2015836,null,14069,null,72231,null,4939,null,1943605,null,14372,null,66022,null,3618,null,53502,null,3262,null,12520,null,1665,null,1057503,null,15914,null,963889,null,15368,null,95186,null,6439,null,868703,null,13668,null,93614,null,3327,null,88866,null,3234,null,4748,null,903,null,1102368,null,15160,null,594614,null,13234,null,181358,null,8033,null,413256,null,11388,null,507754,null,5661,null,493463,null,5557,null,14291,null,2133,null,0400000US24,Maryland,24
5065210,null,1522,null,2210075,null,14090,null,2143133,null,14025,null,137106,null,6398,null,2006027,null,14985,null,66942,null,3622,null,54294,null,3212,null,12648,null,1649,null,1487188,null,15965,null,1364500,null,15526,null,272013,null,9387,null,1092487,null,14747,null,122688,null,4194,null,117824,null,4203,null,4864,null,1049,null,1367947,null,14584,null,715969,null,12708,null,354859,null,11327,null,361110,null,11387,null,651978,null,6202,null,639248,null,6483,null,12730,null,1747,null,0400000US25,Massachusetts,25
7492072,null,2876,null,2710493,null,19284,null,2649384,null,18815,null,119150,null,5678,null,2530234,null,18846,null,61109,null,3000,null,54160,null,2860,null,6949,null,1201,null,2229444,null,18649,null,2090188,null,17971,null,290114,null,8172,null,1800074,null,17918,null,139256,null,4950,null,135774,null,4766,null,3482,null,904,null,2552135,null,18357,null,1463638,null,17210,null,582580,null,13375,null,881058,null,12666,null,1088497,null,5183,null,1078865,null,5392,null,9632,null,1753,null,0400000US26,Michigan,26
3941124,null,2115,null,1803233,null,13410,null,1766859,null,13596,null,78559,null,3451,null,1688300,null,12636,null,36374,null,2198,null,30621,null,2131,null,5753,null,986,null,1201350,null,12068,null,1100587,null,11204,null,171270,null,6823,null,929317,null,11131,null,100763,null,3068,null,98820,null,3073,null,1943,null,586,null,936541,null,11110,null,444485,null,9986,null,171738,null,6690,null,272747,null,7930,null,492056,null,4261,null,488267,null,4334,null,3789,null,940,null,0400000US27,Minnesota,27
2115623,null,3424,null,861635,null,10701,null,838302,null,10599,null,40797,null,3681,null,797505,null,10321,null,23333,null,2436,null,20821,null,2314,null,2512,null,905,null,487580,null,10767,null,451875,null,10415,null,59051,null,4300,null,392824,null,10327,null,35705,null,2565,null,35003,null,2471,null,702,null,438,null,766408,null,10728,null,468872,null,9833,null,202207,null,7369,null,266665,null,7989,null,297536,null,3849,null,296098,null,3912,null,1438,null,562,null,0400000US28,Mississippi,28
4444575,null,3431,null,1945947,null,15211,null,1888399,null,14798,null,68110,null,4196,null,1820289,null,15150,null,57548,null,3222,null,51124,null,2934,null,6424,null,1234,null,1175388,null,15388,null,1076607,null,14493,null,121212,null,6381,null,955395,null,13785,null,98781,null,4371,null,96858,null,4524,null,1923,null,679,null,1323240,null,14399,null,698817,null,13079,null,273062,null,8963,null,425755,null,10936,null,624423,null,5298,null,619118,null,5418,null,5305,null,943,null,0400000US29,Missouri,29
737175,null,1779,null,299266,null,5627,null,289676,null,5564,null,12300,null,1657,null,277376,null,5661,null,9590,null,1311,null,8988,null,1261,null,602,null,284,null,233539,null,6130,null,212545,null,5827,null,19684,null,2379,null,192861,null,6523,null,20994,null,1768,null,20598,null,1792,null,396,null,381,null,204370,null,4730,null,100676,null,4342,null,35647,null,2956,null,65029,null,3660,null,103694,null,2582,null,103056,null,2632,null,638,null,249,null,0400000US30,Montana,30
1318004,null,2107,null,653033,null,8783,null,630856,null,8518,null,23436,null,2265,null,607420,null,8635,null,22177,null,2042,null,19366,null,1822,null,2811,null,884,null,360638,null,7184,null,323283,null,7077,null,30672,null,3005,null,292611,null,7592,null,37355,null,1907,null,37001,null,1877,null,354,null,181,null,304333,null,6639,null,137036,null,6275,null,48440,null,4399,null,88596,null,4135,null,167297,null,2607,null,165531,null,2629,null,1766,null,651,null,0400000US31,Nebraska,31
1928130,null,2751,null,876411,null,11466,null,847796,null,11398,null,28922,null,2768,null,818874,null,11119,null,28615,null,2494,null,21650,null,2053,null,6965,null,1544,null,493571,null,10176,null,458577,null,9880,null,34992,null,2919,null,423585,null,9905,null,34994,null,2548,null,33302,null,2509,null,1692,null,681,null,558148,null,11704,null,318930,null,11166,null,72915,null,4553,null,246015,null,10240,null,239218,null,3972,null,231537,null,4128,null,7681,null,1585,null,0400000US32,Nevada,32
1019949,null,1128,null,461994,null,6874,null,448665,null,6743,null,14113,null,2175,null,434552,null,6868,null,13329,null,1414,null,11973,null,1547,null,1356,null,589,null,304790,null,7014,null,277049,null,6197,null,22619,null,2433,null,254430,null,6023,null,27741,null,2135,null,27196,null,2102,null,545,null,320,null,253165,null,6353,null,125054,null,5742,null,42922,null,3512,null,82132,null,4730,null,128111,null,2690,null,126570,null,2747,null,1541,null,712,null,0400000US33,New Hampshire,33
6538251,null,2040,null,3003384,null,19539,null,2899950,null,18805,null,98570,null,5672,null,2801380,null,18922,null,103434,null,4403,null,83252,null,4144,null,20182,null,2532,null,1608092,null,19505,null,1469458,null,17771,null,137637,null,7286,null,1331821,null,16958,null,138634,null,5301,null,131947,null,5188,null,6687,null,1220,null,1926775,null,18845,null,1043370,null,16653,null,288398,null,9360,null,754972,null,13540,null,883405,null,6878,null,863465,null,7180,null,19940,null,2779,null,0400000US34,New Jersey,34
1461732,null,3725,null,617739,null,9635,null,599220,null,9396,null,44006,null,3798,null,555214,null,9643,null,18519,null,1993,null,16523,null,1967,null,1996,null,565,null,360803,null,9128,null,331544,null,8695,null,55426,null,4938,null,276118,null,7917,null,29259,null,2299,null,27666,null,2340,null,1593,null,773,null,483190,null,8803,null,272610,null,7698,null,104231,null,5059,null,168379,null,7016,null,210580,null,3636,null,206718,null,3642,null,3862,null,1162,null,0400000US35,New Mexico,35
14850486,null,5126,null,6476945,null,27271,null,6276061,null,27669,null,411645,null,13517,null,5864416,null,30428,null,200884,null,6562,null,155088,null,5977,null,45796,null,3395,null,3652493,null,24798,null,3371643,null,23954,null,595922,null,13237,null,2775721,null,24782,null,280850,null,6429,null,267054,null,6274,null,13796,null,1677,null,4721048,null,27872,null,2690209,null,25826,null,1138731,null,22603,null,1551478,null,20597,null,2030839,null,9272,null,1994202,null,10367,null,36637,null,3602,null,0400000US36,New York,36
6878114,null,4869,null,2863172,null,23680,null,2794003,null,23407,null,117823,null,5568,null,2676180,null,23085,null,69169,null,3542,null,62048,null,3229,null,7121,null,1331,null,1838440,null,21920,null,1699393,null,21824,null,186727,null,8173,null,1512666,null,19702,null,139047,null,5566,null,135823,null,5572,null,3224,null,864,null,2176502,null,18997,null,1245333,null,19060,null,449313,null,14320,null,796020,null,16252,null,931169,null,6629,null,921724,null,6824,null,9445,null,1584,null,0400000US37,North Carolina,37
488851,null,1245,null,234664,null,4635,null,227248,null,4532,null,8250,null,1103,null,218998,null,4651,null,7416,null,952,null,6798,null,902,null,618,null,258,null,147216,null,4545,null,130721,null,4336,null,12125,null,1681,null,118596,null,4517,null,16495,null,1452,null,16281,null,1450,null,214,null,162,null,106971,null,3324,null,42592,null,2646,null,14176,null,1718,null,28416,null,2227,null,64379,null,1816,null,63565,null,1856,null,814,null,461,null,0400000US38,North Dakota,38
8641541,null,3626,null,3573489,null,21549,null,3482908,null,20087,null,138569,null,6648,null,3344339,null,21418,null,90581,null,4195,null,78517,null,3736,null,12064,null,1615,null,2386981,null,21379,null,2193534,null,20428,null,305107,null,9966,null,1888427,null,21657,null,193447,null,5386,null,188216,null,5222,null,5231,null,1223,null,2681071,null,18147,null,1445579,null,15751,null,530742,null,11817,null,914837,null,14817,null,1235492,null,7775,null,1222192,null,7757,null,13300,null,1726,null,0400000US39,Ohio,39
2671714,null,3022,null,1189992,null,10466,null,1149923,null,10115,null,51232,null,3882,null,1098691,null,10369,null,40069,null,2400,null,36312,null,2217,null,3757,null,736,null,653806,null,10421,null,597956,null,9815,null,63143,null,4566,null,534813,null,9254,null,55850,null,2965,null,55206,null,2941,null,644,null,331,null,827916,null,11528,null,450270,null,10127,null,160141,null,6608,null,290129,null,8714,null,377646,null,4540,null,373066,null,4617,null,4580,null,1160,null,0400000US40,Oklahoma,40
2908498,null,1771,null,1111052,null,13294,null,1086988,null,12929,null,40200,null,3417,null,1046788,null,12154,null,24064,null,2247,null,20225,null,2028,null,3839,null,995,null,904850,null,13159,null,846900,null,13368,null,76274,null,4165,null,770626,null,13137,null,57950,null,3160,null,56075,null,3269,null,1875,null,635,null,892596,null,11051,null,472017,null,10379,null,150510,null,6597,null,321507,null,10249,null,420579,null,4170,null,415213,null,4124,null,5366,null,1280,null,0400000US41,Oregon,41
9600078,null,3552,null,4075814,null,22065,null,3960638,null,21552,null,150478,null,6951,null,3810160,null,22828,null,115176,null,4518,null,95627,null,3530,null,19549,null,2216,null,2502741,null,19910,null,2282306,null,19478,null,274376,null,7342,null,2007930,null,19659,null,220435,null,6026,null,212873,null,6254,null,7562,null,1412,null,3021523,null,21537,null,1515264,null,20746,null,616680,null,13747,null,898584,null,16007,null,1506259,null,7218,null,1490917,null,7820,null,15342,null,1724,null,0400000US42,Pennsylvania,42
808685,null,1167,null,341648,null,8356,null,330324,null,8062,null,17520,null,2167,null,312804,null,8333,null,11324,null,1521,null,9286,null,1454,null,2038,null,673,null,231856,null,6991,null,213091,null,6666,null,22617,null,2389,null,190474,null,6364,null,18765,null,1796,null,18055,null,1749,null,710,null,397,null,235181,null,6259,null,122430,null,5775,null,51130,null,3570,null,71300,null,4879,null,112751,null,2568,null,111255,null,2817,null,1496,null,708,null,0400000US44,Rhode Island,44
3376145,null,3349,null,1384242,null,13621,null,1342248,null,13380,null,62217,null,4986,null,1280031,null,14319,null,41994,null,2714,null,36970,null,2589,null,5024,null,1178,null,852589,null,15629,null,785497,null,14755,null,93449,null,6341,null,692048,null,13957,null,67092,null,3722,null,65636,null,3718,null,1456,null,535,null,1139314,null,13358,null,649758,null,12844,null,242199,null,9052,null,407559,null,11302,null,489556,null,4609,null,485562,null,4535,null,3994,null,937,null,0400000US45,South Carolina,45
598144,null,2117,null,292295,null,5147,null,282029,null,5060,null,13803,null,1563,null,268226,null,5282,null,10266,null,1278,null,9043,null,1148,null,1223,null,607,null,164516,null,4914,null,146641,null,4571,null,19130,null,2527,null,127511,null,4993,null,17875,null,1887,null,17608,null,1921,null,267,null,303,null,141333,null,4397,null,60933,null,3902,null,23701,null,2570,null,37232,null,2861,null,80400,null,2122,null,80056,null,2099,null,344,null,225,null,0400000US46,South Dakota,46
4700141,null,3393,null,1926280,null,15595,null,1868985,null,15839,null,94636,null,5138,null,1774349,null,15730,null,57295,null,3385,null,50531,null,3209,null,6764,null,1345,null,1223005,null,13817,null,1129855,null,13135,null,163439,null,7294,null,966416,null,12520,null,93150,null,4506,null,91045,null,4303,null,2105,null,800,null,1550856,null,12611,null,900544,null,12580,null,369289,null,10019,null,531255,null,10938,null,650312,null,5584,null,644285,null,5810,null,6027,null,1457,null,0400000US47,Tennessee,47
17413831,null,6668,null,8185127,null,33290,null,7958342,null,32877,null,292298,null,9974,null,7666044,null,32438,null,226785,null,6403,null,187866,null,5938,null,38919,null,3506,null,4228848,null,32924,null,3947268,null,34169,null,345426,null,10626,null,3601842,null,32122,null,281580,null,7682,null,269026,null,7485,null,12554,null,1937,null,4999856,null,29614,null,3069272,null,30565,null,824890,null,17527,null,2244382,null,24767,null,1930584,null,10726,null,1884268,null,10971,null,46316,null,4467,null,0400000US48,Texas,48
1886411,null,2216,null,816664,null,9371,null,796743,null,9188,null,25605,null,2587,null,771138,null,8939,null,19921,null,1709,null,16177,null,1480,null,3744,null,1074,null,592186,null,10020,null,561607,null,9941,null,42928,null,3657,null,518679,null,10403,null,30579,null,2152,null,29496,null,2192,null,1083,null,498,null,477561,null,7470,null,283215,null,7262,null,61124,null,4338,null,222091,null,6412,null,194346,null,2915,null,191488,null,2973,null,2858,null,1067,null,0400000US49,Utah,49
488894,null,927,null,210830,null,4867,null,205072,null,4679,null,16907,null,2180,null,188165,null,4961,null,5758,null,857,null,4793,null,744,null,965,null,335,null,154329,null,4211,null,139024,null,3962,null,29849,null,2389,null,109175,null,4013,null,15305,null,1227,null,14886,null,1213,null,419,null,236,null,123735,null,3626,null,59350,null,2994,null,32277,null,2428,null,27073,null,1892,null,64385,null,1523,null,64164,null,1550,null,221,null,165,null,0400000US50,Vermont,50
5801224,null,8941,null,2738311,null,18614,null,2658519,null,18045,null,87559,null,5109,null,2570960,null,17786,null,79792,null,4045,null,67254,null,4155,null,12538,null,1634,null,1450944,null,14174,null,1328210,null,14515,null,106307,null,6249,null,1221903,null,15283,null,122734,null,4400,null,118793,null,4307,null,3941,null,989,null,1611969,null,14937,null,895736,null,13952,null,256463,null,9351,null,639273,null,12479,null,716233,null,6288,null,702912,null,5948,null,13321,null,1766,null,0400000US51,Virginia,51
4976609,null,4167,null,2076460,null,16928,null,2025800,null,16277,null,85479,null,5642,null,1940321,null,17060,null,50660,null,3362,null,41144,null,3016,null,9516,null,1504,null,1458058,null,16777,null,1363536,null,16143,null,157836,null,7038,null,1205700,null,14753,null,94522,null,3653,null,90988,null,3601,null,3534,null,976,null,1442091,null,14025,null,806016,null,13229,null,278353,null,10660,null,527663,null,13165,null,636075,null,5560,null,626265,null,5775,null,9810,null,1785,null,0400000US53,Washington,53
1410222,null,2139,null,543554,null,9074,null,529707,null,8892,null,29042,null,2401,null,500665,null,8404,null,13847,null,1439,null,12352,null,1507,null,1495,null,489,null,312058,null,8146,null,288711,null,7939,null,37272,null,3138,null,251439,null,7630,null,23347,null,2088,null,23068,null,2098,null,279,null,202,null,554610,null,6375,null,315896,null,6334,null,152188,null,6491,null,163708,null,4572,null,238714,null,2664,null,237326,null,2721,null,1388,null,582,null,0400000US54,West Virginia,54
4263218,null,2019,null,1898381,null,12201,null,1858130,null,11989,null,116088,null,5340,null,1742042,null,12705,null,40251,null,2249,null,34524,null,2015,null,5727,null,1121,null,1285420,null,11431,null,1177417,null,11080,null,187685,null,6657,null,989732,null,9142,null,108003,null,3200,null,105432,null,3224,null,2571,null,625,null,1079417,null,9901,null,501850,null,9215,null,203082,null,6502,null,298768,null,6727,null,577567,null,3968,null,573473,null,4013,null,4094,null,1049,null,0400000US55,Wisconsin,55
405295,null,2313,null,192590,null,4482,null,187236,null,4527,null,8314,null,1296,null,178922,null,4383,null,5354,null,1122,null,5061,null,1064,null,293,null,249,null,117305,null,4805,null,106926,null,4642,null,11935,null,1702,null,94991,null,4916,null,10379,null,1225,null,10202,null,1235,null,177,null,178,null,95400,null,3819,null,46840,null,3045,null,13464,null,1746,null,33376,null,2857,null,48560,null,2167,null,47865,null,2080,null,695,null,338,null,0400000US56,Wyoming,56
2975316,null,704,null,835711,null,11254,null,814668,null,11075,null,132942,null,6446,null,681726,null,10678,null,21043,null,1902,null,17291,null,1680,null,3752,null,907,null,504629,null,11478,null,485318,null,11165,null,223028,null,8842,null,262290,null,7853,null,19311,null,1878,null,18365,null,1773,null,946,null,438,null,1634976,null,12316,null,1123012,null,12394,null,722330,null,13482,null,400682,null,9994,null,511964,null,2840,null,500193,null,3176,null,11771,null,1741,null,0400000US72,Puerto Rico,72
