B25015_001E,B25015_001EA,B25015_001M,B25015_001MA,B25015_002E,B25015_002EA,B25015_002M,B25015_002MA,B25015_003E,B25015_003EA,B25015_003M,B25015_003MA,B25015_004E,B25015_004EA,B25015_004M,B25015_004MA,B25015_005E,B25015_005EA,B25015_005M,B25015_005MA,B25015_006E,B25015_006EA,B25015_006M,B25015_006MA,B25015_007E,B25015_007EA,B25015_007M,B25015_007MA,B25015_008E,B25015_008EA,B25015_008M,B25015_008MA,B25015_009E,B25015_009EA,B25015_009M,B25015_009MA,B25015_010E,B25015_010EA,B25015_010M,B25015_010MA,B25015_011E,B25015_011EA,B25015_011M,B25015_011MA,B25015_012E,B25015_012EA,B25015_012M,B25015_012MA,B25015_013E,B25015_013EA,B25015_013M,B25015_013MA,B25015_014E,B25015_014EA,B25015_014M,B25015_014MA,B25015_015E,B25015_015EA,B25015_015M,B25015_015MA,B25015_016E,B25015_016EA,B25015_016M,B25015_016MA,B25015_017E,B25015_017EA,B25015_017M,B25015_017MA,B25015_018E,B25015_018EA,B25015_018M,B25015_018MA,B25015_019E,B25015_019EA,B25015_019M,B25015_019MA,B25015_020E,B25015_020EA,B25015_020M,B25015_020MA,B25015_021E,B25015_021EA,B25015_021M,B25015_021MA,B25015_022E,B25015_022EA,B25015_022M,B25015_022MA,B25015_023E,B25015_023EA,B25015_023M,B25015_023MA,B25015_024E,B25015_024EA,B25015_024M,B25015_024MA,B25015_025E,B25015_025EA,B25015_025M,B25015_025MA,B25015_026E,B25015_026EA,B25015_026M,B25015_026MA,B25015_027E,B25015_027EA,B25015_027M,B25015_027MA,GEO_ID,NAME,state
446136,null,4850,null,252881,null,6432,null,20749,null,2838,null,17518,null,2619,null,2678,null,1010,null,553,null,434,null,152877,null,4510,null,143032,null,4325,null,6907,null,1488,null,2938,null,848,null,79255,null,3079,null,75672,null,2923,null,2297,null,816,null,1286,null,683,null,193255,null,6159,null,71327,null,3851,null,63139,null,3548,null,3848,null,1206,null,4340,null,1386,null,98996,null,4341,null,86809,null,3991,null,7169,null,1495,null,5018,null,1057,null,22932,null,1911,null,21844,null,1918,null,397,null,234,null,691,null,449,null,0400000US15,Hawaii,15
558466,null,5299,null,399498,null,5977,null,58246,null,3025,null,57065,null,2957,null,893,null,492,null,288,null,230,null,243971,null,4674,null,238685,null,4533,null,4668,null,1103,null,618,null,320,null,97281,null,2518,null,97180,null,2511,null,101,null,110,null,0,null,263,null,158968,null,5233,null,77426,null,4270,null,73407,null,4225,null,2976,null,938,null,1043,null,493,null,64465,null,3552,null,61565,null,3721,null,2239,null,719,null,661,null,472,null,17077,null,1783,null,16955,null,1789,null,122,null,179,null,0,null,263,null,0400000US16,Idaho,16
4757452,null,13703,null,3235065,null,15882,null,401833,null,8828,null,390187,null,8882,null,9149,null,1619,null,2497,null,1048,null,2046047,null,15583,null,2012807,null,15583,null,27158,null,2574,null,6082,null,1265,null,787185,null,7367,null,784037,null,7458,null,2248,null,670,null,900,null,470,null,1522387,null,14245,null,592717,null,10356,null,555880,null,9827,null,22258,null,2190,null,14579,null,2513,null,722906,null,12398,null,684792,null,11755,null,25649,null,3287,null,12465,null,2188,null,206764,null,6425,null,205457,null,6417,null,226,null,220,null,1081,null,504,null,0400000US17,Illinois,17
2477548,null,11798,null,1744831,null,14143,null,231019,null,6963,null,226916,null,6816,null,3816,null,968,null,287,null,216,null,1084048,null,9735,null,1073190,null,9697,null,9449,null,1459,null,1409,null,508,null,429764,null,5426,null,428827,null,5327,null,691,null,319,null,246,null,207,null,732717,null,11039,null,303450,null,8843,null,287698,null,8442,null,11761,null,2113,null,3991,null,1123,null,338671,null,10236,null,328354,null,10361,null,8188,null,1563,null,2129,null,912,null,90596,null,4165,null,89907,null,4171,null,295,null,282,null,394,null,315,null,0400000US18,Indiana,18
1226804,null,6707,null,884301,null,8410,null,128489,null,4687,null,125586,null,4602,null,2130,null,542,null,773,null,380,null,529847,null,5514,null,525064,null,5740,null,3629,null,974,null,1154,null,441,null,225965,null,2963,null,225748,null,2976,null,33,null,54,null,184,null,148,null,342503,null,6969,null,156936,null,5694,null,150699,null,5702,null,4251,null,1096,null,1986,null,935,null,133144,null,6046,null,129656,null,5950,null,2930,null,1051,null,558,null,364,null,52423,null,2753,null,52396,null,2751,null,0,null,228,null,27,null,46,null,0400000US19,Iowa,19
1104976,null,6395,null,749151,null,7504,null,103676,null,4085,null,100783,null,4080,null,2555,null,956,null,338,null,287,null,462901,null,5793,null,457079,null,5734,null,4827,null,974,null,995,null,448,null,182574,null,3147,null,182445,null,3167,null,56,null,79,null,73,null,92,null,355825,null,6741,null,158747,null,5337,null,148926,null,5368,null,6567,null,1488,null,3254,null,898,null,149425,null,5912,null,143802,null,5686,null,3950,null,1080,null,1673,null,632,null,47653,null,2956,null,47319,null,3045,null,241,null,245,null,93,null,125,null,0400000US20,Kansas,20
1694197,null,9986,null,1163029,null,12289,null,147314,null,5983,null,144121,null,5929,null,2850,null,1007,null,343,null,297,null,709564,null,7671,null,701677,null,7453,null,5944,null,1249,null,1943,null,719,null,306151,null,4446,null,305456,null,4479,null,485,null,275,null,210,null,179,null,531168,null,8755,null,214055,null,5560,null,202884,null,5551,null,8461,null,1711,null,2710,null,880,null,254982,null,7702,null,246492,null,7812,null,6125,null,1361,null,2365,null,836,null,62131,null,3382,null,61858,null,3368,null,116,null,168,null,157,null,168,null,0400000US21,Kentucky,21
1688027,null,9265,null,1146560,null,10008,null,157163,null,5921,null,151746,null,5795,null,4417,null,1329,null,1000,null,623,null,701180,null,8619,null,688369,null,8417,null,10026,null,2207,null,2785,null,1041,null,288217,null,4866,null,286745,null,4908,null,993,null,379,null,479,null,318,null,541467,null,9788,null,223692,null,6808,null,212336,null,6738,null,8431,null,1676,null,2925,null,1064,null,260989,null,7202,null,249824,null,6956,null,8040,null,1556,null,3125,null,789,null,56786,null,3564,null,56024,null,3508,null,462,null,282,null,300,null,343,null,0400000US22,Louisiana,22
544855,null,4187,null,396341,null,5297,null,36811,null,2556,null,36172,null,2569,null,568,null,416,null,71,null,96,null,260093,null,3975,null,257974,null,3977,null,1389,null,441,null,730,null,321,null,99437,null,2655,null,99255,null,2670,null,141,null,134,null,41,null,70,null,148514,null,4635,null,54143,null,2978,null,51668,null,2860,null,1769,null,879,null,706,null,564,null,66322,null,3983,null,65090,null,3879,null,774,null,407,null,458,null,303,null,28049,null,2135,null,27982,null,2131,null,48,null,80,null,19,null,32,null,0400000US23,Maine,23
2095122,null,8485,null,1436362,null,11234,null,154121,null,5907,null,152261,null,5981,null,1529,null,613,null,331,null,302,null,951263,null,10224,null,942379,null,10457,null,7762,null,1662,null,1122,null,553,null,330978,null,6522,null,329929,null,6537,null,787,null,332,null,262,null,200,null,658760,null,11399,null,235862,null,6355,null,224173,null,6113,null,8210,null,1646,null,3479,null,1181,null,330407,null,9383,null,318585,null,9133,null,7858,null,1512,null,3964,null,1056,null,92491,null,4383,null,91993,null,4273,null,273,null,235,null,225,null,225,null,0400000US24,Maryland,24
2475492,null,10003,null,1589421,null,12326,null,133465,null,5040,null,130979,null,4950,null,1650,null,712,null,836,null,469,null,1063880,null,11616,null,1055512,null,11579,null,6785,null,1427,null,1583,null,717,null,392076,null,5103,null,391468,null,5080,null,467,null,203,null,141,null,130,null,886071,null,13259,null,290107,null,7139,null,280044,null,7059,null,6373,null,1574,null,3690,null,1165,null,442053,null,11228,null,428894,null,10904,null,9572,null,1837,null,3587,null,1220,null,153911,null,4179,null,153199,null,4132,null,274,null,284,null,438,null,390,null,0400000US25,Massachusetts,25
3819736,null,15353,null,2795638,null,15898,null,313591,null,7435,null,306910,null,7228,null,5903,null,1220,null,778,null,310,null,1782457,null,12220,null,1761207,null,11972,null,18241,null,2230,null,3009,null,708,null,699590,null,6921,null,698004,null,6870,null,1237,null,374,null,349,null,199,null,1024098,null,13431,null,395071,null,9752,null,377928,null,9387,null,13170,null,2023,null,3973,null,1273,null,488717,null,10036,null,473127,null,10298,null,11218,null,1947,null,4372,null,1468,null,140310,null,5069,null,139644,null,5024,null,206,null,241,null,460,null,331,null,0400000US26,Michigan,26
2085767,null,8065,null,1537420,null,9655,null,226174,null,4633,null,223081,null,4693,null,2545,null,794,null,548,null,298,null,984375,null,7872,null,973845,null,7980,null,8864,null,1307,null,1666,null,523,null,326871,null,3849,null,326717,null,3831,null,121,null,124,null,33,null,38,null,548347,null,9443,null,238532,null,6989,null,228060,null,6595,null,7478,null,1384,null,2994,null,901,null,220352,null,7116,null,211776,null,7105,null,6903,null,1190,null,1673,null,713,null,89463,null,3285,null,89045,null,3295,null,281,null,316,null,137,null,167,null,0400000US27,Minnesota,27
1095026,null,8003,null,760954,null,9164,null,96251,null,5066,null,92612,null,4999,null,3323,null,1004,null,316,null,292,null,458686,null,6919,null,451409,null,7161,null,5919,null,1365,null,1358,null,541,null,206017,null,4197,null,205045,null,4210,null,764,null,356,null,208,null,174,null,334072,null,8181,null,136328,null,5959,null,128996,null,5851,null,4788,null,1215,null,2544,null,1030,null,162551,null,5979,null,154699,null,5698,null,5230,null,1436,null,2622,null,1070,null,35193,null,2662,null,34533,null,2625,null,320,null,222,null,340,null,263,null,0400000US28,Mississippi,28
2339684,null,9753,null,1616365,null,12338,null,214639,null,6110,null,210747,null,6069,null,3614,null,979,null,278,null,217,null,982048,null,9646,null,969388,null,9752,null,10139,null,1722,null,2521,null,735,null,419678,null,5007,null,418636,null,4986,null,1000,null,324,null,42,null,53,null,723319,null,12154,null,293522,null,8542,null,280954,null,8580,null,8443,null,1523,null,4125,null,1016,null,333320,null,9463,null,324956,null,9303,null,6845,null,1385,null,1519,null,647,null,96477,null,3633,null,95973,null,3656,null,109,null,109,null,395,null,359,null,0400000US29,Missouri,29
375287,null,3537,null,259779,null,5241,null,25638,null,2036,null,25111,null,2028,null,343,null,154,null,184,null,192,null,163096,null,3941,null,161302,null,3938,null,922,null,372,null,872,null,417,null,71045,null,1828,null,70750,null,1839,null,206,null,173,null,89,null,91,null,115508,null,4810,null,47223,null,2866,null,44826,null,2717,null,1987,null,744,null,410,null,272,null,50941,null,3522,null,49931,null,3516,null,663,null,305,null,347,null,245,null,17344,null,1812,null,17244,null,1798,null,69,null,109,null,31,null,53,null,0400000US30,Montana,30
711223,null,4845,null,478209,null,6374,null,69993,null,3463,null,68702,null,3422,null,1281,null,548,null,10,null,21,null,288741,null,4671,null,285322,null,4790,null,3143,null,877,null,276,null,183,null,119475,null,2547,null,119066,null,2571,null,282,null,269,null,127,null,147,null,233014,null,5227,null,108971,null,4111,null,104043,null,4105,null,3550,null,1219,null,1378,null,579,null,90628,null,4520,null,87598,null,4483,null,2209,null,775,null,821,null,458,null,33415,null,2168,null,33239,null,2131,null,170,null,246,null,6,null,13,null,0400000US31,Nebraska,31
965715,null,7365,null,572214,null,8475,null,72277,null,4133,null,69565,null,4000,null,1971,null,783,null,741,null,350,null,361291,null,7333,null,351187,null,7402,null,8196,null,1485,null,1908,null,773,null,138646,null,3116,null,137955,null,3228,null,274,null,201,null,417,null,360,null,393501,null,8659,null,144889,null,5736,null,128826,null,5501,null,11162,null,1674,null,4901,null,1508,null,202837,null,7195,null,190143,null,7100,null,10007,null,1656,null,2687,null,872,null,45775,null,2948,null,45241,null,2968,null,391,null,290,null,143,null,250,null,0400000US32,Nevada,32
506342,null,4336,null,367316,null,4946,null,32443,null,2921,null,31932,null,2907,null,439,null,386,null,72,null,94,null,251477,null,4351,null,249358,null,4170,null,1890,null,654,null,229,null,175,null,83396,null,2487,null,83266,null,2459,null,83,null,97,null,47,null,76,null,139026,null,4442,null,51527,null,3271,null,49869,null,3287,null,1334,null,651,null,324,null,340,null,65816,null,3710,null,63355,null,3647,null,2008,null,743,null,453,null,430,null,21683,null,1738,null,21615,null,1730,null,0,null,255,null,68,null,112,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2086551,null,13280,null,178397,null,6750,null,174600,null,6563,null,2730,null,997,null,1067,null,615,null,1379267,null,11801,null,1361427,null,11732,null,11672,null,1824,null,6168,null,1363,null,528887,null,6119,null,526659,null,6138,null,898,null,415,null,1330,null,577,null,1068375,null,12489,null,322598,null,7684,null,291279,null,7660,null,15097,null,1834,null,16222,null,1982,null,569186,null,10719,null,515206,null,10710,null,25377,null,2726,null,28603,null,2736,null,176591,null,6009,null,172694,null,5928,null,1027,null,733,null,2870,null,964,null,0400000US34,New Jersey,34
742104,null,4973,null,514530,null,6487,null,63969,null,3617,null,60582,null,3572,null,3013,null,956,null,374,null,225,null,308710,null,5094,null,300515,null,5431,null,6303,null,1111,null,1892,null,594,null,141851,null,3914,null,140402,null,3920,null,823,null,365,null,626,null,396,null,227574,null,6879,null,98993,null,4996,null,92523,null,4754,null,5135,null,1485,null,1335,null,614,null,102163,null,5253,null,97402,null,5123,null,3739,null,1059,null,1022,null,524,null,26418,null,2417,null,26255,null,2420,null,19,null,33,null,144,null,145,null,0400000US35,New Mexico,35
7187555,null,16275,null,3955096,null,19708,null,328366,null,7732,null,319652,null,7946,null,6980,null,1254,null,1734,null,696,null,2591948,null,17183,null,2543480,null,17551,null,37207,null,2987,null,11261,null,1622,null,1034782,null,9019,null,1030838,null,8972,null,2582,null,694,null,1362,null,576,null,3232459,null,19133,null,934797,null,13263,null,852527,null,12311,null,48878,null,4164,null,33392,null,3355,null,1747113,null,16526,null,1585455,null,15834,null,102341,null,5312,null,59317,null,4222,null,550549,null,8328,null,540612,null,8242,null,4761,null,1048,null,5176,null,1155,null,0400000US36,New York,36
3646095,null,15663,null,2449917,null,18145,null,302139,null,8565,null,294518,null,8415,null,6647,null,1605,null,974,null,398,null,1534329,null,13707,null,1515416,null,13598,null,16022,null,2399,null,2891,null,730,null,613449,null,6742,null,612444,null,6684,null,589,null,317,null,416,null,305,null,1196178,null,15743,null,503252,null,9963,null,479617,null,10417,null,17942,null,2277,null,5693,null,1516,null,561378,null,12462,null,536377,null,12934,null,20017,null,2706,null,4984,null,1338,null,131548,null,4865,null,130677,null,4871,null,253,null,174,null,618,null,316,null,0400000US37,North Carolina,37
279014,null,2769,null,184159,null,3181,null,29478,null,2091,null,29152,null,2124,null,204,null,202,null,122,null,156,null,110455,null,2411,null,109518,null,2473,null,886,null,362,null,51,null,87,null,44226,null,1582,null,44126,null,1574,null,15,null,24,null,85,null,112,null,94855,null,3294,null,48463,null,2703,null,47468,null,2664,null,928,null,514,null,67,null,109,null,30303,null,2152,null,29189,null,2205,null,667,null,346,null,447,null,400,null,16089,null,1438,null,16089,null,1438,null,0,null,208,null,0,null,208,null,0400000US38,North Dakota,38
4526404,null,14127,null,3080013,null,18866,null,355121,null,8708,null,348423,null,8641,null,5570,null,1435,null,1128,null,541,null,1919762,null,11641,null,1904054,null,11580,null,12938,null,1814,null,2770,null,866,null,805130,null,7841,null,803973,null,7946,null,990,null,409,null,167,null,114,null,1446391,null,15349,null,547593,null,9532,null,531163,null,9717,null,12560,null,2016,null,3870,null,1094,null,702455,null,12452,null,687382,null,11790,null,10139,null,1799,null,4934,null,1141,null,196343,null,5704,null,195942,null,5690,null,314,null,239,null,87,null,102,null,0400000US39,Ohio,39
1430019,null,8950,null,960901,null,9207,null,136885,null,4852,null,133589,null,4915,null,3035,null,854,null,261,null,202,null,562589,null,7220,null,552262,null,7078,null,8581,null,1344,null,1746,null,520,null,261427,null,3693,null,260478,null,3694,null,791,null,388,null,158,null,156,null,469118,null,8798,null,203849,null,6219,null,190010,null,6194,null,9786,null,1503,null,4053,null,1061,null,212722,null,6095,null,203990,null,5976,null,6147,null,1226,null,2585,null,900,null,52547,null,2975,null,52270,null,2957,null,133,null,139,null,144,null,144,null,0400000US40,Oklahoma,40
1485919,null,6587,null,936919,null,9031,null,92729,null,4612,null,89743,null,4576,null,2448,null,780,null,538,null,390,null,596890,null,7783,null,586991,null,7912,null,7836,null,1275,null,2063,null,833,null,247300,null,4355,null,246682,null,4360,null,483,null,273,null,135,null,113,null,549000,null,9010,null,223146,null,6159,null,209146,null,6151,null,10679,null,1912,null,3321,null,959,null,252235,null,7783,null,239696,null,7871,null,9909,null,1869,null,2630,null,854,null,73619,null,4489,null,73423,null,4492,null,69,null,93,null,127,null,110,null,0400000US41,Oregon,41
4916869,null,14704,null,3467285,null,17499,null,361139,null,8056,null,355895,null,7936,null,4563,null,1099,null,681,null,468,null,2176534,null,12208,null,2158913,null,11981,null,14744,null,1692,null,2877,null,627,null,929612,null,8194,null,928436,null,8192,null,817,null,339,null,359,null,262,null,1449584,null,16702,null,517626,null,11372,null,501905,null,11094,null,10130,null,1757,null,5591,null,1314,null,661011,null,12264,null,644789,null,12061,null,11785,null,2086,null,4437,null,1336,null,270947,null,6532,null,269669,null,6559,null,418,null,275,null,860,null,480,null,0400000US42,Pennsylvania,42
406343,null,4227,null,257680,null,4568,null,24710,null,2391,null,24284,null,2415,null,426,null,451,null,0,null,287,null,165453,null,3865,null,163758,null,3968,null,1321,null,477,null,374,null,273,null,67517,null,2319,null,67441,null,2305,null,0,null,287,null,76,null,127,null,148663,null,4568,null,46556,null,3575,null,44924,null,3598,null,1164,null,566,null,468,null,348,null,75396,null,3595,null,72427,null,3705,null,1796,null,804,null,1173,null,652,null,26711,null,1906,null,26480,null,1874,null,202,null,235,null,29,null,44,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1213577,null,11626,null,142410,null,5766,null,140024,null,5808,null,2083,null,674,null,303,null,409,null,738426,null,9712,null,730363,null,10028,null,6279,null,1303,null,1784,null,585,null,332741,null,4576,null,331134,null,4862,null,1196,null,525,null,411,null,422,null,516655,null,9849,null,206659,null,7351,null,193506,null,7009,null,6932,null,1421,null,6221,null,1714,null,253263,null,8160,null,244603,null,8336,null,5073,null,1202,null,3587,null,1206,null,56733,null,3469,null,56393,null,3473,null,280,null,259,null,60,null,102,null,0400000US45,South Carolina,45
316638,null,3769,null,215033,null,3921,null,28763,null,2285,null,28293,null,2277,null,470,null,266,null,0,null,223,null,132203,null,3222,null,130725,null,3129,null,1161,null,494,null,317,null,234,null,54067,null,1877,null,53762,null,1879,null,305,null,217,null,0,null,223,null,101605,null,4457,null,41915,null,3163,null,40710,null,3268,null,721,null,396,null,484,null,327,null,40400,null,2876,null,38874,null,2871,null,1261,null,575,null,265,null,230,null,19290,null,1776,null,19072,null,1776,null,218,null,231,null,0,null,223,null,0400000US46,South Dakota,46
2447066,null,12952,null,1692157,null,14484,null,209393,null,6754,null,205829,null,6493,null,3493,null,1080,null,71,null,101,null,1042499,null,11577,null,1030593,null,11713,null,9468,null,1805,null,2438,null,648,null,440265,null,5752,null,438391,null,5744,null,1483,null,548,null,391,null,284,null,754909,null,12322,null,303674,null,8039,null,290313,null,8127,null,10773,null,2138,null,2588,null,905,null,364967,null,10071,null,352144,null,9664,null,9809,null,1727,null,3014,null,907,null,86268,null,4353,null,85429,null,4272,null,387,null,277,null,452,null,463,null,0400000US47,Tennessee,47
8527938,null,23685,null,5430700,null,23806,null,725148,null,13177,null,684314,null,13014,null,33461,null,3381,null,7373,null,1355,null,3480156,null,19077,null,3355233,null,20487,null,96067,null,5433,null,28856,null,2869,null,1225396,null,11324,null,1213347,null,11648,null,7875,null,1610,null,4174,null,1010,null,3097238,null,23180,null,1348735,null,17856,null,1226163,null,17290,null,83373,null,5200,null,39199,null,3483,null,1457917,null,16362,null,1338612,null,16446,null,82878,null,5208,null,36427,null,3810,null,290586,null,7464,null,287167,null,7367,null,1273,null,446,null,2146,null,874,null,0400000US48,Texas,48
863122,null,4563,null,617106,null,7080,null,119013,null,3756,null,115285,null,3672,null,3500,null,791,null,228,null,168,null,368953,null,5307,null,361273,null,5321,null,6086,null,1116,null,1594,null,631,null,129140,null,2847,null,128765,null,2837,null,243,null,156,null,132,null,126,null,246016,null,6525,null,125246,null,4952,null,116174,null,4945,null,8657,null,2072,null,415,null,304,null,97664,null,5039,null,93340,null,4841,null,3354,null,874,null,970,null,662,null,23106,null,2120,null,22970,null,2106,null,79,null,127,null,57,null,91,null,0400000US49,Utah,49
