C22001_001E,C22001_001EA,C22001_001M,C22001_001MA,C22001_002E,C22001_002EA,C22001_002M,C22001_002MA,C22001_003E,C22001_003EA,C22001_003M,C22001_003MA,GEO_ID,NAME,state
1848051,null,10312,null,235122,null,7393,null,1612929,null,10797,null,0400000US01,Alabama,01
236597,null,2353,null,23699,null,2465,null,212898,null,3207,null,0400000US02,Alaska,02
2276865,null,11778,null,244136,null,9376,null,2032729,null,12959,null,0400000US04,Arizona,04
1124947,null,8066,null,157428,null,5591,null,967519,null,8217,null,0400000US05,Arkansas,05
12214891,null,20992,null,754865,null,13278,null,11460026,null,24939,null,0400000US06,California,06
1910146,null,9468,null,116941,null,5077,null,1793205,null,10413,null,0400000US08,Colorado,08
1326329,null,5869,null,107127,null,4818,null,1219202,null,7157,null,0400000US09,Connecticut,09
327252,null,4316,null,30371,null,2804,null,296881,null,5084,null,0400000US10,Delaware,10
249280,null,3172,null,32032,null,2737,null,217248,null,3737,null,0400000US11,District of Columbia,11
6987647,null,25717,null,667567,null,13808,null,6320080,null,26765,null,0400000US12,Florida,12
3469250,null,16258,null,378962,null,8892,null,3090288,null,16460,null,0400000US13,Georgia,13
446136,null,4850,null,34900,null,3005,null,411236,null,4988,null,0400000US15,Hawaii,15
558466,null,5299,null,49288,null,3365,null,509178,null,5129,null,0400000US16,Idaho,16
4757452,null,13703,null,486801,null,10413,null,4270651,null,15488,null,0400000US17,Illinois,17
2477548,null,11798,null,267661,null,8452,null,2209887,null,12805,null,0400000US18,Indiana,18
1226804,null,6707,null,123219,null,5166,null,1103585,null,7626,null,0400000US19,Iowa,19
1104976,null,6395,null,91291,null,3873,null,1013685,null,6566,null,0400000US20,Kansas,20
1694197,null,9986,null,255794,null,6607,null,1438403,null,10491,null,0400000US21,Kentucky,21
1688027,null,9265,null,293164,null,8739,null,1394863,null,12246,null,0400000US22,Louisiana,22
544855,null,4187,null,78873,null,4202,null,465982,null,5545,null,0400000US23,Maine,23
2095122,null,8485,null,147415,null,5156,null,1947707,null,10373,null,0400000US24,Maryland,24
2475492,null,10003,null,233115,null,7834,null,2242377,null,12233,null,0400000US25,Massachusetts,25
3819736,null,15353,null,555220,null,11569,null,3264516,null,17301,null,0400000US26,Michigan,26
2085767,null,8065,null,131783,null,5803,null,1953984,null,9328,null,0400000US27,Minnesota,27
1095026,null,8003,null,164624,null,6259,null,930402,null,9399,null,0400000US28,Mississippi,28
2339684,null,9753,null,293576,null,7316,null,2046108,null,11411,null,0400000US29,Missouri,29
375287,null,3537,null,32887,null,2497,null,342400,null,3829,null,0400000US30,Montana,30
711223,null,4845,null,58665,null,4203,null,652558,null,6184,null,0400000US31,Nebraska,31
965715,null,7365,null,65473,null,4578,null,900242,null,8240,null,0400000US32,Nevada,32
506342,null,4336,null,35223,null,2786,null,471119,null,4994,null,0400000US33,New Hampshire,33
3154926,null,9910,null,174459,null,7059,null,2980467,null,11478,null,0400000US34,New Jersey,34
742104,null,4973,null,79217,null,4267,null,662887,null,6405,null,0400000US35,New Mexico,35
7187555,null,16275,null,891528,null,14154,null,6296027,null,17973,null,0400000US36,New York,36
3646095,null,15663,null,401614,null,10150,null,3244481,null,17245,null,0400000US37,North Carolina,37
279014,null,2769,null,21168,null,1953,null,257846,null,3173,null,0400000US38,North Dakota,38
4526404,null,14127,null,569270,null,10381,null,3957134,null,15508,null,0400000US39,Ohio,39
1430019,null,8950,null,172416,null,5857,null,1257603,null,9582,null,0400000US40,Oklahoma,40
1485919,null,6587,null,215791,null,6686,null,1270128,null,8956,null,0400000US41,Oregon,41
4916869,null,14704,null,477892,null,8088,null,4438977,null,15347,null,0400000US42,Pennsylvania,42
406343,null,4227,null,40499,null,3277,null,365844,null,4890,null,0400000US44,Rhode Island,44
1730232,null,10605,null,214770,null,7924,null,1515462,null,11072,null,0400000US45,South Carolina,45
316638,null,3769,null,30705,null,2768,null,285933,null,4013,null,0400000US46,South Dakota,46
2447066,null,12952,null,375597,null,9373,null,2071469,null,13808,null,0400000US47,Tennessee,47
8527938,null,23685,null,979499,null,13447,null,7548439,null,25114,null,0400000US48,Texas,48
863122,null,4563,null,62314,null,3714,null,800808,null,5764,null,0400000US49,Utah,49
251736,null,2982,null,28433,null,1982,null,223303,null,2966,null,0400000US50,Vermont,50
2971489,null,12961,null,232617,null,6911,null,2738872,null,13639,null,0400000US51,Virginia,51
2559288,null,9514,null,282907,null,8024,null,2276381,null,11905,null,0400000US53,Washington,53
748517,null,6008,null,106391,null,4809,null,642126,null,6865,null,0400000US54,West Virginia,54
2272274,null,8949,null,192121,null,5720,null,2080153,null,10303,null,0400000US55,Wisconsin,55
213571,null,2941,null,11089,null,1735,null,202482,null,3081,null,0400000US56,Wyoming,56
1181112,null,8338,null,415075,null,6823,null,766037,null,8896,null,0400000US72,Puerto Rico,72
