C18107_001E,C18107_001EA,C18107_001M,C18107_001MA,C18107_002E,C18107_002EA,C18107_002M,C18107_002MA,C18107_003E,C18107_003EA,C18107_003M,C18107_003MA,C18107_004E,C18107_004EA,C18107_004M,C18107_004MA,C18107_005E,C18107_005EA,C18107_005M,C18107_005MA,C18107_006E,C18107_006EA,C18107_006M,C18107_006MA,C18107_007E,C18107_007EA,C18107_007M,C18107_007MA,C18107_008E,C18107_008EA,C18107_008M,C18107_008MA,C18107_009E,C18107_009EA,C18107_009M,C18107_009MA,C18107_010E,C18107_010EA,C18107_010M,C18107_010MA,C18107_011E,C18107_011EA,C18107_011M,C18107_011MA,C18107_012E,C18107_012EA,C18107_012M,C18107_012MA,C18107_013E,C18107_013EA,C18107_013M,C18107_013MA,C18107_014E,C18107_014EA,C18107_014M,C18107_014MA,C18107_015E,C18107_015EA,C18107_015M,C18107_015MA,GEO_ID,NAME,state
3491801,null,2890,null,1642598,null,4077,null,1378994,null,3722,null,69394,null,4509,null,1309600,null,5365,null,263604,null,2165,null,40574,null,2680,null,223030,null,3084,null,1849203,null,3276,null,1488722,null,3325,null,78198,null,4660,null,1410524,null,5397,null,360481,null,2152,null,86276,null,3947,null,274205,null,3913,null,0400000US01,Alabama,01
494820,null,2691,null,250458,null,2453,null,226171,null,2648,null,5284,null,1336,null,220887,null,2593,null,24287,null,861,null,2520,null,538,null,21767,null,924,null,244362,null,1449,null,217556,null,1601,null,6252,null,1253,null,211304,null,1718,null,26806,null,946,null,6167,null,1003,null,20639,null,1206,null,0400000US02,Alaska,02
4771717,null,2419,null,2347575,null,2804,null,1960942,null,2813,null,61958,null,5656,null,1898984,null,5971,null,386633,null,1604,null,43404,null,3211,null,343229,null,3265,null,2424142,null,2405,null,1956699,null,2375,null,70518,null,5113,null,1886181,null,5853,null,467443,null,1886,null,83959,null,4729,null,383484,null,4893,null,0400000US04,Arizona,04
2126707,null,2256,null,1014593,null,3068,null,844601,null,2887,null,45704,null,3755,null,798897,null,5058,null,169992,null,1484,null,23913,null,1787,null,146079,null,2106,null,1112114,null,2572,null,890281,null,2626,null,52333,null,3675,null,837948,null,4370,null,221833,null,2063,null,49449,null,3133,null,172384,null,3339,null,0400000US05,Arkansas,05
26954252,null,6400,null,13238529,null,8554,null,11498591,null,7798,null,311134,null,10034,null,11187457,null,12735,null,1739938,null,3731,null,228975,null,7592,null,1510963,null,7618,null,13715723,null,6846,null,11431245,null,5797,null,357468,null,9567,null,11073777,null,10946,null,2284478,null,4506,null,516634,null,9377,null,1767844,null,10868,null,0400000US06,California,06
3704931,null,3378,null,1831139,null,4216,null,1602871,null,3911,null,39785,null,3827,null,1563086,null,5124,null,228268,null,1588,null,23498,null,1997,null,204770,null,2389,null,1873792,null,3399,null,1585418,null,3309,null,40043,null,3478,null,1545375,null,4608,null,288374,null,2165,null,48739,null,3310,null,239635,null,3518,null,0400000US08,Colorado,08
2650057,null,1440,null,1266500,null,2267,null,1071986,null,2152,null,28281,null,2228,null,1043705,null,3115,null,194514,null,1526,null,17702,null,1880,null,176812,null,2049,null,1383557,null,2080,null,1118080,null,1965,null,32609,null,2775,null,1085471,null,3385,null,265477,null,1588,null,46451,null,3125,null,219026,null,3286,null,0400000US09,Connecticut,09
662719,null,1087,null,312611,null,1374,null,259529,null,1344,null,8170,null,1478,null,251359,null,1954,null,53082,null,626,null,7126,null,1111,null,45956,null,1210,null,350108,null,907,null,281863,null,1108,null,11457,null,1719,null,270406,null,2038,null,68245,null,939,null,11840,null,1311,null,56405,null,1608,null,0400000US10,Delaware,10
475698,null,861,null,218630,null,1185,null,192046,null,1242,null,6324,null,1534,null,185722,null,1868,null,26584,null,883,null,3121,null,784,null,23463,null,1085,null,257068,null,994,null,217888,null,586,null,6097,null,1387,null,211791,null,1480,null,39180,null,1205,null,7177,null,1042,null,32003,null,1506,null,0400000US11,District of Columbia,11
14142123,null,4762,null,6783843,null,7356,null,5404791,null,7884,null,169542,null,8634,null,5235249,null,11995,null,1379052,null,3521,null,159115,null,6400,null,1219937,null,7020,null,7358280,null,5948,null,5618927,null,7114,null,200852,null,8666,null,5418075,null,11201,null,1739353,null,6174,null,311864,null,10259,null,1427489,null,9136,null,0400000US12,Florida,12
7018588,null,7707,null,3326338,null,8335,null,2915928,null,8596,null,100021,null,5920,null,2815907,null,9866,null,410410,null,2757,null,49132,null,3616,null,361278,null,3646,null,3692250,null,8289,null,3127583,null,8518,null,112222,null,5958,null,3015361,null,10313,null,564667,null,2820,null,123479,null,4799,null,441188,null,5227,null,0400000US13,Georgia,13
943605,null,4924,null,456715,null,3967,null,378522,null,3994,null,9128,null,1712,null,369394,null,4104,null,78193,null,1393,null,11414,null,1452,null,66779,null,1874,null,486890,null,2869,null,384468,null,2436,null,9637,null,1521,null,374831,null,2540,null,102422,null,1752,null,20263,null,1803,null,82159,null,2087,null,0400000US15,Hawaii,15
1102391,null,1883,null,543811,null,2369,null,461259,null,2254,null,13543,null,1744,null,447716,null,2817,null,82552,null,1265,null,9373,null,1175,null,73179,null,1649,null,558580,null,2175,null,462725,null,2141,null,16916,null,2333,null,445809,null,2996,null,95855,null,1608,null,17529,null,1819,null,78326,null,2199,null,0400000US16,Idaho,16
9551317,null,3602,null,4623923,null,4904,null,3985779,null,5284,null,103271,null,6353,null,3882508,null,7701,null,638144,null,2537,null,71273,null,3286,null,566871,null,4023,null,4927394,null,3801,null,4048192,null,4767,null,125878,null,5753,null,3922314,null,7654,null,879202,null,3805,null,167966,null,5589,null,711236,null,6252,null,0400000US17,Illinois,17
4733490,null,2889,null,2291299,null,4358,null,1958549,null,4076,null,63185,null,3868,null,1895364,null,5251,null,332750,null,1848,null,36723,null,2356,null,296027,null,3169,null,2442191,null,4562,null,1990730,null,4436,null,77131,null,4726,null,1913599,null,6013,null,451461,null,2700,null,82877,null,3935,null,368584,null,4447,null,0400000US18,Indiana,18
2249849,null,2213,null,1098488,null,3358,null,920523,null,3649,null,24939,null,2031,null,895584,null,4265,null,177965,null,1400,null,17212,null,1811,null,160753,null,2224,null,1151361,null,3475,null,914723,null,3422,null,26077,null,2505,null,888646,null,4268,null,236638,null,1861,null,32957,null,2031,null,203681,null,2746,null,0400000US19,Iowa,19
2056033,null,3341,null,1003002,null,3490,null,854676,null,3301,null,24987,null,2410,null,829689,null,3988,null,148326,null,1565,null,16636,null,1600,null,131690,null,2291,null,1053031,null,2624,null,859317,null,2436,null,30774,null,2598,null,828543,null,3479,null,193714,null,1762,null,34194,null,2125,null,159520,null,2525,null,0400000US20,Kansas,20
3210358,null,3448,null,1534837,null,3648,null,1301714,null,3586,null,66285,null,4040,null,1235429,null,4629,null,233123,null,1803,null,31816,null,2496,null,201307,null,2924,null,1675521,null,3205,null,1364508,null,2843,null,76636,null,4962,null,1287872,null,5164,null,311013,null,1977,null,72207,null,2897,null,238806,null,3522,null,0400000US21,Kentucky,21
3271126,null,2727,null,1540830,null,5276,null,1318181,null,5199,null,55187,null,3923,null,1262994,null,6722,null,222649,null,1953,null,33143,null,2269,null,189506,null,2821,null,1730296,null,4867,null,1426334,null,4988,null,67784,null,3745,null,1358550,null,5942,null,303962,null,2038,null,71936,null,3710,null,232026,null,3615,null,0400000US22,Louisiana,22
1030464,null,1863,null,494857,null,1753,null,408435,null,1644,null,16230,null,1697,null,392205,null,2380,null,86422,null,746,null,10523,null,1340,null,75899,null,1506,null,535607,null,1632,null,425384,null,1602,null,18319,null,1966,null,407065,null,2787,null,110223,null,716,null,18238,null,1653,null,91985,null,1720,null,0400000US23,Maine,23
4241729,null,3507,null,2001065,null,4380,null,1718725,null,4566,null,40856,null,3561,null,1677869,null,6145,null,282340,null,1903,null,30167,null,2261,null,252173,null,2846,null,2240664,null,3499,null,1855614,null,4230,null,52613,null,4322,null,1803001,null,5644,null,385050,null,2676,null,73127,null,3926,null,311923,null,4331,null,0400000US24,Maryland,24
5065210,null,1522,null,2420409,null,2516,null,2068167,null,2193,null,61787,null,4353,null,2006380,null,4865,null,352242,null,1886,null,37224,null,2579,null,315018,null,3277,null,2644801,null,2786,null,2155435,null,2361,null,78837,null,5008,null,2076598,null,5636,null,489366,null,3112,null,89940,null,3254,null,399426,null,3806,null,0400000US25,Massachusetts,25
7492072,null,2876,null,3613273,null,3843,null,3057626,null,3344,null,129288,null,6399,null,2928338,null,7789,null,555647,null,2518,null,64391,null,3368,null,491256,null,3873,null,3878799,null,3167,null,3145584,null,2817,null,149638,null,6709,null,2995946,null,6932,null,733215,null,2591,null,143359,null,4969,null,589856,null,5639,null,0400000US26,Michigan,26
3941124,null,2115,null,1937813,null,2956,null,1660724,null,2957,null,41169,null,3570,null,1619555,null,4466,null,277089,null,1668,null,26403,null,1987,null,250686,null,2320,null,2003311,null,2645,null,1651207,null,2422,null,44118,null,3255,null,1607089,null,4076,null,352104,null,1917,null,52007,null,3064,null,300097,null,3063,null,0400000US27,Minnesota,27
2115623,null,3424,null,992739,null,5184,null,844644,null,5276,null,41085,null,3700,null,803559,null,5473,null,148095,null,1897,null,25548,null,2566,null,122547,null,2466,null,1122884,null,4587,null,914405,null,4460,null,52752,null,4491,null,861653,null,6300,null,208479,null,2071,null,49821,null,3201,null,158658,null,3311,null,0400000US28,Mississippi,28
4444575,null,3431,null,2129483,null,4190,null,1792756,null,3996,null,73327,null,4265,null,1719429,null,5832,null,336727,null,1879,null,38458,null,2393,null,298269,null,2957,null,2315092,null,3539,null,1871067,null,3305,null,90137,null,5067,null,1780930,null,6387,null,444025,null,2759,null,86384,null,4611,null,357641,null,4833,null,0400000US29,Missouri,29
737175,null,1779,null,362656,null,1667,null,300569,null,1650,null,9199,null,1696,null,291370,null,2470,null,62087,null,736,null,5912,null,1080,null,56175,null,1201,null,374519,null,1667,null,302328,null,1604,null,9555,null,1538,null,292773,null,2377,null,72191,null,750,null,10304,null,1207,null,61887,null,1210,null,0400000US30,Montana,30
1318004,null,2107,null,645317,null,2907,null,547005,null,2552,null,13798,null,1761,null,533207,null,2933,null,98312,null,1653,null,8710,null,1100,null,89602,null,1938,null,672687,null,2461,null,544170,null,2386,null,16238,null,2113,null,527932,null,3255,null,128517,null,1652,null,18696,null,1728,null,109821,null,2318,null,0400000US31,Nebraska,31
