B20017G_001E,B20017G_001EA,B20017G_001M,B20017G_001MA,B20017G_002E,B20017G_002EA,B20017G_002M,B20017G_002MA,B20017G_003E,B20017G_003EA,B20017G_003M,B20017G_003MA,B20017G_004E,B20017G_004EA,B20017G_004M,B20017G_004MA,B20017G_005E,B20017G_005EA,B20017G_005M,B20017G_005MA,B20017G_006E,B20017G_006EA,B20017G_006M,B20017G_006MA,B20017G_007E,B20017G_007EA,B20017G_007M,B20017G_007MA,GEO_ID,NAME,state
17841,null,2403,null,19456,null,4184,null,41062,null,5090,null,9872,null,1958,null,15465,null,2866,null,29804,null,3895,null,6758,null,1325,null,0400000US01,Alabama,01
18179,null,2505,null,18209,null,4051,null,38984,null,8117,null,12519,null,4586,null,18161,null,3352,null,35790,null,4738,null,8280,null,1838,null,0400000US02,Alaska,02
19741,null,2200,null,22068,null,2857,null,37088,null,2504,null,8681,null,1498,null,18596,null,1923,null,30863,null,1918,null,8079,null,1308,null,0400000US04,Arizona,04
18889,null,2211,null,21152,null,3262,null,29380,null,6184,null,10338,null,6121,null,16823,null,2730,null,24378,null,4289,null,6953,null,1890,null,0400000US05,Arkansas,05
24704,null,761,null,28756,null,1207,null,46779,null,2304,null,9886,null,648,null,21577,null,1160,null,38947,null,863,null,9207,null,477,null,0400000US06,California,06
23405,null,1758,null,25892,null,3523,null,39845,null,4907,null,7626,null,2021,null,19992,null,4328,null,34415,null,2296,null,8105,null,1199,null,0400000US08,Colorado,08
20178,null,3040,null,27028,null,7541,null,42092,null,9361,null,7334,null,3406,null,16527,null,5271,null,39003,null,7515,null,7302,null,1556,null,0400000US09,Connecticut,09
20760,null,9857,null,29513,null,5726,null,34938,null,9443,null,7905,null,9877,null,13866,null,5473,null,30088,null,16093,null,5843,null,2128,null,0400000US10,Delaware,10
32740,null,11574,null,34363,null,15006,null,51414,null,6454,null,11749,null,8987,null,28171,null,22673,null,62971,null,21840,null,10385,null,12162,null,0400000US11,District of Columbia,11
22393,null,1256,null,25642,null,2843,null,37063,null,3098,null,9630,null,1337,null,20077,null,1335,null,30009,null,1940,null,9374,null,1048,null,0400000US12,Florida,12
24401,null,2690,null,27562,null,4012,null,38042,null,4177,null,7911,null,2786,null,22533,null,5382,null,36552,null,6659,null,8083,null,1460,null,0400000US13,Georgia,13
27945,null,1255,null,31110,null,1989,null,40458,null,2492,null,13461,null,1761,null,24292,null,1039,null,33266,null,2113,null,9228,null,1029,null,0400000US15,Hawaii,15
16269,null,1974,null,24135,null,3103,null,43664,null,9374,null,6888,null,2400,null,11168,null,3970,null,19113,null,11078,null,3349,null,1902,null,0400000US16,Idaho,16
21812,null,1571,null,25132,null,2342,null,40979,null,1683,null,8466,null,1299,null,17732,null,2420,null,36014,null,4257,null,8783,null,987,null,0400000US17,Illinois,17
18941,null,1809,null,20574,null,2297,null,33511,null,5076,null,7289,null,1398,null,16939,null,2629,null,32525,null,1994,null,5192,null,2000,null,0400000US18,Indiana,18
15717,null,3523,null,16974,null,8965,null,32024,null,4128,null,5031,null,2259,null,10245,null,5337,null,27542,null,8330,null,3889,null,709,null,0400000US19,Iowa,19
17459,null,3142,null,23897,null,5930,null,40754,null,9732,null,7472,null,2608,null,11639,null,2115,null,29138,null,2658,null,5938,null,1064,null,0400000US20,Kansas,20
12921,null,2112,null,17950,null,3090,null,31068,null,5082,null,5936,null,3195,null,8130,null,1740,null,24289,null,3763,null,4010,null,872,null,0400000US21,Kentucky,21
21242,null,3603,null,31099,null,8095,null,39364,null,8871,null,10302,null,3043,null,10176,null,6892,null,30966,null,4029,null,5794,null,1341,null,0400000US22,Louisiana,22
20179,null,2405,null,20129,null,2876,null,24608,null,8545,null,7182,null,5379,null,20227,null,5971,null,23319,null,2013,null,6760,null,3915,null,0400000US23,Maine,23
30371,null,2407,null,33065,null,6772,null,52118,null,4979,null,7901,null,3733,null,28084,null,3584,null,42951,null,3946,null,7032,null,1895,null,0400000US24,Maryland,24
22201,null,2693,null,25837,null,3678,null,41622,null,5501,null,10426,null,1274,null,17453,null,1930,null,34104,null,3045,null,8291,null,1175,null,0400000US25,Massachusetts,25
16200,null,1746,null,17108,null,2701,null,40813,null,4496,null,8899,null,1496,null,15375,null,2299,null,32697,null,2934,null,6340,null,1060,null,0400000US26,Michigan,26
23035,null,1757,null,24947,null,5751,null,41187,null,4860,null,7011,null,1774,null,20815,null,2426,null,34049,null,3614,null,7907,null,1963,null,0400000US27,Minnesota,27
18365,null,4376,null,20789,null,12006,null,38646,null,9616,null,5542,null,1562,null,18060,null,5500,null,22850,null,3028,null,6037,null,4591,null,0400000US28,Mississippi,28
17128,null,1553,null,21067,null,3903,null,30711,null,3185,null,9053,null,3615,null,13867,null,1945,null,27859,null,4518,null,6324,null,736,null,0400000US29,Missouri,29
15270,null,5908,null,13855,null,5704,null,31989,null,3381,null,6408,null,4189,null,17362,null,8185,null,36761,null,7731,null,6181,null,1202,null,0400000US30,Montana,30
16043,null,4723,null,19612,null,4081,null,29678,null,1770,null,6888,null,2291,null,10877,null,2408,null,27818,null,2835,null,4675,null,2577,null,0400000US31,Nebraska,31
27195,null,2553,null,29031,null,3568,null,40819,null,3768,null,7871,null,2275,null,25268,null,3957,null,35175,null,4645,null,13384,null,4083,null,0400000US32,Nevada,32
22113,null,3270,null,27664,null,10970,null,43750,null,24780,null,7500,null,6403,null,21338,null,5162,null,31995,null,12879,null,5573,null,3417,null,0400000US33,New Hampshire,33
23369,null,1901,null,25488,null,2329,null,41477,null,3326,null,10384,null,1686,null,20948,null,2828,null,33235,null,5643,null,8715,null,826,null,0400000US34,New Jersey,34
17853,null,4038,null,19876,null,4327,null,34879,null,10526,null,5891,null,2359,null,16279,null,2753,null,31535,null,3600,null,6012,null,2614,null,0400000US35,New Mexico,35
24148,null,1385,null,27523,null,2371,null,42674,null,3146,null,9491,null,1006,null,21515,null,1825,null,37668,null,2728,null,8421,null,1021,null,0400000US36,New York,36
16895,null,2308,null,19636,null,4025,null,32440,null,6647,null,7896,null,2003,null,13739,null,1741,null,28083,null,4720,null,4828,null,822,null,0400000US37,North Carolina,37
21138,null,6093,null,24310,null,9376,null,34799,null,29057,null,3851,null,7083,null,19227,null,2734,null,35913,null,8332,null,2499,"2,500-",0,***,0400000US38,North Dakota,38
19550,null,2274,null,23096,null,2365,null,43199,null,4430,null,5847,null,1075,null,16515,null,2344,null,29385,null,2971,null,7310,null,1415,null,0400000US39,Ohio,39
20026,null,1259,null,23292,null,2055,null,33307,null,1756,null,7985,null,1320,null,16271,null,1398,null,27133,null,1589,null,5859,null,1181,null,0400000US40,Oklahoma,40
21990,null,3006,null,28757,null,3076,null,37863,null,4198,null,8752,null,1777,null,15964,null,2438,null,32350,null,3548,null,8109,null,995,null,0400000US41,Oregon,41
20416,null,2799,null,28206,null,2778,null,43846,null,3573,null,7181,null,1382,null,15148,null,2815,null,31668,null,3944,null,6462,null,1260,null,0400000US42,Pennsylvania,42
20603,null,5583,null,30435,null,16784,null,41738,null,17779,null,9091,null,9548,null,19046,null,2990,null,29583,null,27441,null,13901,null,6962,null,0400000US44,Rhode Island,44
14039,null,3340,null,16207,null,4558,null,31762,null,2884,null,4505,null,1315,null,12343,null,3545,null,25232,null,5949,null,5337,null,1321,null,0400000US45,South Carolina,45
15747,null,4189,null,21256,null,6155,null,27797,null,6813,null,6546,null,3796,null,9980,null,10793,null,25137,null,9230,null,5747,null,1984,null,0400000US46,South Dakota,46
21452,null,3021,null,23803,null,4045,null,40592,null,10043,null,9090,null,3980,null,18909,null,3954,null,30074,null,3433,null,9478,null,1310,null,0400000US47,Tennessee,47
22629,null,971,null,24718,null,1520,null,36738,null,2917,null,8495,null,1202,null,19712,null,1191,null,29827,null,1618,null,8934,null,1183,null,0400000US48,Texas,48
15724,null,3070,null,16882,null,5691,null,35847,null,3766,null,5884,null,1284,null,14110,null,4455,null,30429,null,4278,null,7929,null,1079,null,0400000US49,Utah,49
16579,null,3594,null,17853,null,6081,null,47634,null,25784,null,3793,null,7877,null,15698,null,5891,null,31186,null,7546,null,6949,null,1794,null,0400000US50,Vermont,50
28252,null,2477,null,31621,null,3180,null,46667,null,3517,null,8185,null,1861,null,25219,null,2595,null,41393,null,2385,null,7118,null,1648,null,0400000US51,Virginia,51
22387,null,1519,null,26897,null,4192,null,42265,null,3935,null,7497,null,1927,null,19725,null,1460,null,36898,null,2168,null,8876,null,1105,null,0400000US53,Washington,53
15111,null,3082,null,21619,null,5258,null,28282,null,4365,null,7383,null,2092,null,11635,null,1069,null,20922,null,8448,null,6908,null,5271,null,0400000US54,West Virginia,54
16905,null,2400,null,18548,null,3929,null,38433,null,2741,null,6926,null,1850,null,14540,null,3827,null,31817,null,3335,null,5859,null,1779,null,0400000US55,Wisconsin,55
20283,null,6052,null,24794,null,24148,null,48358,null,21636,null,11259,null,11425,null,13521,null,6704,null,27417,null,11308,null,6848,null,1195,null,0400000US56,Wyoming,56
13783,null,529,null,13752,null,643,null,17885,null,1305,null,6544,null,561,null,13825,null,782,null,19222,null,1460,null,5717,null,659,null,0400000US72,Puerto Rico,72
