B25096_001E,B25096_001EA,B25096_001M,B25096_001MA,B25096_002E,B25096_002EA,B25096_002M,B25096_002MA,B25096_003E,B25096_003EA,B25096_003M,B25096_003MA,B25096_004E,B25096_004EA,B25096_004M,B25096_004MA,B25096_005E,B25096_005EA,B25096_005M,B25096_005MA,B25096_006E,B25096_006EA,B25096_006M,B25096_006MA,B25096_007E,B25096_007EA,B25096_007M,B25096_007MA,B25096_008E,B25096_008EA,B25096_008M,B25096_008MA,B25096_009E,B25096_009EA,B25096_009M,B25096_009MA,B25096_010E,B25096_010EA,B25096_010M,B25096_010MA,B25096_011E,B25096_011EA,B25096_011M,B25096_011MA,B25096_012E,B25096_012EA,B25096_012M,B25096_012MA,B25096_013E,B25096_013EA,B25096_013M,B25096_013MA,B25096_014E,B25096_014EA,B25096_014M,B25096_014MA,B25096_015E,B25096_015EA,B25096_015M,B25096_015MA,B25096_016E,B25096_016EA,B25096_016M,B25096_016MA,B25096_017E,B25096_017EA,B25096_017M,B25096_017MA,GEO_ID,NAME,state
399498,null,5977,null,278102,null,6572,null,9617,null,1692,null,22450,null,2298,null,66965,null,3713,null,67038,null,3482,null,63036,null,3378,null,33637,null,2307,null,15359,null,1675,null,121396,null,4260,null,17170,null,2018,null,17284,null,1768,null,21465,null,1704,null,22596,null,1834,null,23159,null,2303,null,13239,null,1801,null,6483,null,1210,null,0400000US16,Idaho,16
3235065,null,15882,null,2251649,null,15693,null,90574,null,4287,null,267127,null,5827,null,288765,null,7287,null,373757,null,8674,null,557424,null,10495,null,453155,null,8985,null,220847,null,5566,null,983416,null,10722,null,131736,null,4708,null,170020,null,5252,null,135283,null,5134,null,141849,null,4749,null,189752,null,6142,null,146139,null,5216,null,68637,null,3053,null,0400000US17,Illinois,17
1744831,null,14143,null,1223347,null,14477,null,71862,null,3909,null,326822,null,8115,null,334711,null,8860,null,215418,null,6109,null,166733,null,5605,null,81794,null,3395,null,26007,null,2118,null,521484,null,9708,null,99283,null,4863,null,150450,null,5312,null,107762,null,4028,null,78677,null,4144,null,49238,null,2673,null,22352,null,2178,null,13722,null,1324,null,0400000US18,Indiana,18
884301,null,8410,null,559814,null,7131,null,41883,null,2598,null,143166,null,4368,null,140582,null,5153,null,100615,null,4210,null,86830,null,4170,null,36377,null,2359,null,10361,null,1350,null,324487,null,5836,null,60950,null,2740,null,94296,null,3783,null,67681,null,3166,null,45830,null,2678,null,34194,null,2254,null,13916,null,1563,null,7620,null,1218,null,0400000US19,Iowa,19
749151,null,7504,null,486683,null,7126,null,46198,null,2876,null,112555,null,4231,null,103877,null,4265,null,92078,null,4484,null,79881,null,3713,null,39367,null,2303,null,12727,null,1570,null,262468,null,6049,null,67583,null,3080,null,69210,null,3385,null,43903,null,2779,null,35909,null,2236,null,28557,null,2255,null,11156,null,1487,null,6150,null,1094,null,0400000US20,Kansas,20
1163029,null,12289,null,724517,null,12426,null,68824,null,3865,null,178925,null,5542,null,177877,null,6469,null,123752,null,5868,null,102243,null,4035,null,54465,null,2917,null,18431,null,1771,null,438512,null,7785,null,121061,null,5316,null,112359,null,4557,null,79115,null,4415,null,51677,null,2856,null,43995,null,2888,null,19962,null,2064,null,10343,null,1247,null,0400000US21,Kentucky,21
1146560,null,10008,null,651071,null,8845,null,56755,null,3769,null,120774,null,5264,null,130822,null,4903,null,140391,null,4822,null,119861,null,5138,null,60592,null,3646,null,21876,null,2488,null,495489,null,8625,null,124352,null,5821,null,120525,null,5186,null,78080,null,3696,null,74948,null,3879,null,56626,null,3388,null,27836,null,2273,null,13122,null,2025,null,0400000US22,Louisiana,22
396341,null,5297,null,263918,null,4449,null,12725,null,1402,null,31728,null,2134,null,44056,null,2468,null,58257,null,3657,null,64478,null,3016,null,38545,null,2760,null,14129,null,1726,null,132423,null,4194,null,17870,null,1885,null,24264,null,1996,null,18772,null,1828,null,22159,null,1514,null,27300,null,1867,null,14377,null,1351,null,7681,null,1160,null,0400000US23,Maine,23
1436362,null,11234,null,1102684,null,10884,null,17565,null,2101,null,27104,null,2278,null,55421,null,3204,null,94901,null,5055,null,287970,null,7030,null,395116,null,8286,null,224607,null,6531,null,333678,null,6079,null,22122,null,2356,null,21658,null,2099,null,20598,null,1989,null,33251,null,2231,null,79206,null,3921,null,95869,null,3708,null,60974,null,2948,null,0400000US24,Maryland,24
1589421,null,12326,null,1155696,null,12146,null,12235,null,1520,null,12093,null,1623,null,38554,null,3006,null,96007,null,4074,null,286570,null,7420,null,465622,null,7558,null,244615,null,5856,null,433725,null,7575,null,17206,null,1851,null,11536,null,1323,null,19247,null,2310,null,35914,null,2447,null,112101,null,4504,null,149525,null,5217,null,88196,null,4160,null,0400000US25,Massachusetts,25
2795638,null,15898,null,1882846,null,14713,null,145340,null,5850,null,424743,null,10487,null,436595,null,9316,null,355707,null,7400,null,314856,null,7392,null,154457,null,5692,null,51148,null,3306,null,912792,null,10873,null,182362,null,5870,null,219421,null,5625,null,179776,null,5043,null,142338,null,5143,null,107173,null,3215,null,52064,null,2989,null,29658,null,2177,null,0400000US26,Michigan,26
1537420,null,9655,null,1096579,null,8131,null,38732,null,2623,null,80793,null,3167,null,150370,null,5867,null,238632,null,5109,null,321975,null,7289,null,193350,null,4913,null,72727,null,3158,null,440841,null,6001,null,55595,null,2325,null,58869,null,2930,null,62784,null,2910,null,80802,null,2665,null,101257,null,3361,null,55793,null,2560,null,25741,null,1960,null,0400000US27,Minnesota,27
760954,null,9164,null,427313,null,8198,null,62120,null,4264,null,119201,null,4893,null,82726,null,4368,null,70173,null,4007,null,58772,null,3614,null,25300,null,2700,null,9021,null,1525,null,333641,null,7463,null,102575,null,5170,null,103429,null,5031,null,48713,null,3290,null,32036,null,2535,null,27044,null,2396,null,12519,null,1531,null,7325,null,1271,null,0400000US28,Mississippi,28
1616365,null,12338,null,1078256,null,12190,null,73530,null,4271,null,215092,null,6240,null,247618,null,6372,null,214017,null,7108,null,198282,null,6264,null,92512,null,3614,null,37205,null,2328,null,538109,null,8301,null,110300,null,5185,null,125026,null,4817,null,105443,null,4125,null,78228,null,3739,null,65650,null,3516,null,34292,null,2065,null,19170,null,1972,null,0400000US29,Missouri,29
259779,null,5241,null,150921,null,4857,null,9148,null,1387,null,16087,null,1626,null,23285,null,2313,null,29476,null,2415,null,37544,null,2547,null,26235,null,2321,null,9146,null,1162,null,108858,null,3730,null,20729,null,1891,null,18909,null,1745,null,13907,null,1333,null,17626,null,1639,null,19019,null,1991,null,10439,null,1675,null,8229,null,1179,null,0400000US30,Montana,30
478209,null,6374,null,310747,null,5573,null,22913,null,2008,null,69644,null,2781,null,94919,null,3883,null,55133,null,2961,null,45079,null,2495,null,17070,null,1640,null,5989,null,950,null,167462,null,3881,null,36950,null,2056,null,44549,null,2131,null,38198,null,2254,null,22378,null,1709,null,14506,null,1398,null,7436,null,1011,null,3445,null,796,null,0400000US31,Nebraska,31
572214,null,8475,null,440311,null,8679,null,14084,null,1860,null,31765,null,2679,null,70496,null,4423,null,83749,null,4313,null,125874,null,5258,null,82123,null,4657,null,32220,null,2267,null,131903,null,4770,null,21314,null,2316,null,13678,null,1784,null,16039,null,1827,null,21222,null,2014,null,29658,null,2398,null,19548,null,1982,null,10444,null,1386,null,0400000US32,Nevada,32
367316,null,4946,null,257807,null,5661,null,6066,null,1057,null,7229,null,1347,null,17854,null,1659,null,41596,null,2788,null,95656,null,4499,null,72978,null,3369,null,16428,null,1684,null,109509,null,4495,null,10280,null,1438,null,8604,null,1287,null,9727,null,1350,null,18512,null,1814,null,32120,null,2201,null,21158,null,2157,null,9108,null,1346,null,0400000US33,New Hampshire,33
2086551,null,13280,null,1488050,null,13751,null,16389,null,1947,null,23030,null,2387,null,49805,null,3414,null,108934,null,4343,null,339636,null,8756,null,589224,null,11404,null,361032,null,7533,null,598501,null,8069,null,26336,null,2303,null,25749,null,2219,null,36339,null,2493,null,51705,null,3223,null,125090,null,4870,null,208396,null,6313,null,124886,null,4334,null,0400000US34,New Jersey,34
514530,null,6487,null,310823,null,6906,null,22235,null,2914,null,38227,null,3490,null,59780,null,3820,null,64799,null,3461,null,67384,null,3409,null,39523,null,2396,null,18875,null,1718,null,203707,null,5871,null,45985,null,3319,null,39927,null,3140,null,26782,null,2344,null,28674,null,2517,null,31686,null,2448,null,19709,null,1805,null,10944,null,1181,null,0400000US35,New Mexico,35
3955096,null,19708,null,2579280,null,17820,null,76872,null,4127,null,291430,null,6483,null,281272,null,6398,null,230947,null,6569,null,326078,null,7054,null,686433,null,11070,null,686248,null,12190,null,1375816,null,13135,null,129841,null,4680,null,202671,null,5753,null,138772,null,4929,null,117326,null,4630,null,151749,null,4699,null,291320,null,8214,null,344137,null,7652,null,0400000US36,New York,36
2449917,null,18145,null,1661351,null,18020,null,85445,null,5027,null,257530,null,7579,null,365457,null,9719,null,324805,null,8599,null,313328,null,7862,null,215901,null,6403,null,98885,null,4092,null,788566,null,10941,null,149139,null,4858,null,180118,null,6585,null,129830,null,5067,null,113369,null,4882,null,108309,null,4956,null,66817,null,3958,null,40984,null,2976,null,0400000US37,North Carolina,37
184159,null,3181,null,101911,null,3184,null,10430,null,1115,null,23004,null,1815,null,25631,null,2072,null,21021,null,1698,null,15028,null,1474,null,5465,null,873,null,1332,null,412,null,82248,null,2614,null,24085,null,1424,null,20250,null,1423,null,15418,null,1340,null,11301,null,1312,null,7826,null,1010,null,2342,null,492,null,1026,null,377,null,0400000US38,North Dakota,38
3080013,null,18866,null,2108697,null,15581,null,103378,null,4474,null,484781,null,9884,null,550363,null,11562,null,412689,null,8660,null,347147,null,8115,null,160697,null,4923,null,49642,null,3091,null,971316,null,11712,null,151607,null,4671,null,243852,null,6482,null,229636,null,6212,null,158766,null,4654,null,116210,null,4608,null,46275,null,2879,null,24970,null,2183,null,0400000US39,Ohio,39
960901,null,9207,null,572509,null,8546,null,54666,null,3181,null,166620,null,5439,null,149262,null,5763,null,94811,null,3879,null,67861,null,3253,null,29567,null,1933,null,9722,null,1431,null,388392,null,5835,null,106927,null,3723,null,115741,null,3881,null,64193,null,3242,null,43496,null,2198,null,35462,null,2370,null,13660,null,1376,null,8913,null,1346,null,0400000US40,Oklahoma,40
936919,null,9031,null,655589,null,8852,null,17554,null,1744,null,17302,null,1877,null,45081,null,3012,null,93564,null,3736,null,214891,null,6051,null,186266,null,6471,null,80931,null,3243,null,281330,null,6358,null,44917,null,3290,null,21345,null,1776,null,21763,null,2037,null,31867,null,2245,null,71065,null,3816,null,57455,null,3140,null,32918,null,2226,null,0400000US41,Oregon,41
3467285,null,17499,null,2205428,null,16462,null,119208,null,4610,null,362956,null,8889,null,371164,null,7945,null,381248,null,7930,null,484454,null,9865,null,353573,null,8029,null,132825,null,4305,null,1261857,null,12083,null,201418,null,5294,null,280703,null,6094,null,203701,null,5149,null,193901,null,5506,null,207133,null,5440,null,120095,null,4304,null,54906,null,3269,null,0400000US42,Pennsylvania,42
257680,null,4568,null,186002,null,4535,null,2752,null,811,null,3166,null,1015,null,7426,null,1296,null,28355,null,2781,null,72620,null,3494,null,52694,null,3277,null,18989,null,1895,null,71678,null,3263,null,2372,null,712,null,2157,null,722,null,2582,null,779,null,11080,null,1542,null,25587,null,2147,null,20415,null,2017,null,7485,null,1158,null,0400000US44,Rhode Island,44
1213577,null,11626,null,769352,null,10232,null,60108,null,3147,null,148872,null,5668,null,165532,null,6174,null,130955,null,5684,null,132354,null,5061,null,84468,null,3742,null,47063,null,3043,null,444225,null,7950,null,113585,null,4382,null,104679,null,4748,null,69362,null,4177,null,53796,null,3334,null,49395,null,3471,null,31647,null,2931,null,21761,null,1899,null,0400000US45,South Carolina,45
215033,null,3921,null,126093,null,3736,null,10574,null,1285,null,24936,null,2179,null,29908,null,2020,null,26955,null,2090,null,20732,null,1943,null,10224,null,1385,null,2764,null,616,null,88940,null,3081,null,25786,null,1615,null,21318,null,1569,null,15300,null,1534,null,11315,null,1508,null,8374,null,1202,null,4262,null,1040,null,2585,null,505,null,0400000US46,South Dakota,46
1692157,null,14484,null,1085291,null,11739,null,72688,null,4345,null,222878,null,7427,null,262778,null,6090,null,199100,null,7096,null,181414,null,6152,null,103591,null,3926,null,42842,null,3408,null,606866,null,8362,null,113652,null,4998,null,151598,null,5157,null,112399,null,4486,null,87537,null,3961,null,76621,null,3321,null,42527,null,2570,null,22532,null,2004,null,0400000US47,Tennessee,47
5430700,null,23806,null,3428275,null,21069,null,218362,null,7220,null,738221,null,13534,null,873490,null,13295,null,619143,null,11728,null,532200,null,10554,null,308739,null,8005,null,138120,null,4794,null,2002425,null,18808,null,478580,null,9461,null,588372,null,11276,null,342591,null,8400,null,226328,null,5947,null,186883,null,5668,null,109632,null,5055,null,70039,null,3697,null,0400000US48,Texas,48
617106,null,7080,null,455691,null,6853,null,8455,null,1305,null,11658,null,1520,null,51121,null,3260,null,102390,null,3492,null,156143,null,5461,null,94223,null,4085,null,31701,null,2497,null,161415,null,4515,null,15482,null,1899,null,10887,null,1229,null,20127,null,1923,null,30274,null,2352,null,42631,null,2422,null,29748,null,2216,null,12266,null,1511,null,0400000US49,Utah,49
179447,null,3107,null,121554,null,3286,null,3898,null,851,null,6283,null,771,null,15114,null,1680,null,24224,null,1908,null,40267,null,2193,null,24157,null,1725,null,7611,null,937,null,57893,null,2350,null,6092,null,838,null,5867,null,928,null,7892,null,973,null,9313,null,1088,null,14910,null,1344,null,9595,null,1159,null,4224,null,636,null,0400000US50,Vermont,50
2024529,null,15173,null,1475470,null,15504,null,37742,null,3206,null,79547,null,4903,null,136700,null,5143,null,204316,null,6088,null,364216,null,8771,null,391758,null,7935,null,261191,null,6894,null,549059,null,10107,null,79154,null,4269,null,71086,null,3617,null,66747,null,3388,null,70599,null,3546,null,101212,null,4443,null,88532,null,3848,null,71729,null,3464,null,0400000US51,Virginia,51
1645662,null,12603,null,1195537,null,11320,null,22084,null,2031,null,31455,null,2470,null,77224,null,4407,null,139371,null,4898,null,343255,null,7947,null,377650,null,7129,null,204498,null,5821,null,450125,null,8819,null,50792,null,3144,null,32141,null,2862,null,33824,null,2769,null,52007,null,3181,null,96242,null,4290,null,114046,null,4817,null,71073,null,3813,null,0400000US53,Washington,53
551063,null,6864,null,274517,null,5950,null,37214,null,3111,null,83822,null,4149,null,56334,null,3415,null,41323,null,2892,null,35831,null,2443,null,15253,null,1646,null,4740,null,892,null,276546,null,6179,null,90692,null,4363,null,79611,null,3901,null,39932,null,2702,null,32900,null,2591,null,19057,null,1695,null,8513,null,1387,null,5841,null,1206,null,0400000US54,West Virginia,54
1567336,null,10758,null,1074592,null,10341,null,33146,null,2428,null,120115,null,3872,null,237269,null,5788,null,237731,null,6879,null,267914,null,7032,null,131845,null,4319,null,46572,null,2454,null,492744,null,6492,null,49080,null,2760,null,75224,null,2765,null,105599,null,3852,null,100601,null,3234,null,98693,null,3431,null,44144,null,2753,null,19403,null,1602,null,0400000US55,Wisconsin,55
151460,null,3613,null,93297,null,3737,null,5171,null,1151,null,7230,null,1351,null,15177,null,1809,null,21374,null,2264,null,24477,null,1945,null,14053,null,1485,null,5815,null,1240,null,58163,null,3551,null,11309,null,1563,null,7772,null,1269,null,7152,null,1001,null,9599,null,1553,null,12565,null,1518,null,5372,null,971,null,4394,null,1029,null,0400000US56,Wyoming,56
844860,null,7873,null,319779,null,7028,null,6226,null,1062,null,72301,null,3804,null,104819,null,4125,null,65896,null,3542,null,40520,null,2799,null,19642,null,1774,null,10375,null,1287,null,525081,null,7091,null,72280,null,3344,null,166315,null,4658,null,126896,null,4107,null,89442,null,3386,null,46753,null,2695,null,15245,null,1868,null,8150,null,1400,null,0400000US72,Puerto Rico,72
