B19025F_001E,B19025F_001EA,B19025F_001M,B19025F_001MA,GEO_ID,NAME,state
484618500,null,85526295,null,0400000US01,Alabama,01
238545500,null,69036697,null,0400000US02,Alaska,02
5214345900,null,338827381,null,0400000US04,Arizona,04
596284200,null,72429225,null,0400000US05,Arkansas,05
67994833200,null,1376799658,null,0400000US06,California,06
3155197900,null,263793002,null,0400000US08,Colorado,08
2673946300,null,254169034,null,0400000US09,Connecticut,09
208454800,null,64804413,null,0400000US10,Delaware,10
336453200,null,82079581,null,0400000US11,District of Columbia,11
6861566000,null,482729372,null,0400000US12,Florida,12
2876169600,null,187237707,null,0400000US13,Georgia,13
275224800,null,90931783,null,0400000US15,Hawaii,15
323005400,null,51798709,null,0400000US16,Idaho,16
11040567700,null,416194314,null,0400000US17,Illinois,17
1529144100,null,146417471,null,0400000US18,Indiana,18
629023500,null,97821489,null,0400000US19,Iowa,19
976986500,null,186932838,null,0400000US20,Kansas,20
359425100,null,81991998,null,0400000US21,Kentucky,21
617221000,null,111253790,null,0400000US22,Louisiana,22
18980100,null,9552875,null,0400000US23,Maine,23
2787816600,null,264857383,null,0400000US24,Maryland,24
3102567100,null,269169784,null,0400000US25,Massachusetts,25
1500597500,null,152696270,null,0400000US26,Michigan,26
1105864900,null,248135119,null,0400000US27,Minnesota,27
269743100,null,77087026,null,0400000US28,Mississippi,28
755009600,null,129331538,null,0400000US29,Missouri,29
93871800,null,44627649,null,0400000US30,Montana,30
544160500,null,100060140,null,0400000US31,Nebraska,31
1899008800,null,225779381,null,0400000US32,Nevada,32
145664200,null,49514001,null,0400000US33,New Hampshire,33
7719768200,null,453566600,null,0400000US34,New Jersey,34
3591755300,null,260042893,null,0400000US35,New Mexico,35
19616638200,null,653122362,null,0400000US36,New York,36
2857425200,null,236500080,null,0400000US37,North Carolina,37
66120400,null,36739384,null,0400000US38,North Dakota,38
910281300,null,123060290,null,0400000US39,Ohio,39
968041400,null,118878755,null,0400000US40,Oklahoma,40
1696684300,null,211073776,null,0400000US41,Oregon,41
2294258300,null,196719188,null,0400000US42,Pennsylvania,42
819525500,null,143340709,null,0400000US44,Rhode Island,44
537571600,null,111531585,null,0400000US45,South Carolina,45
84136300,null,29272282,null,0400000US46,South Dakota,46
788645800,null,134873347,null,0400000US47,Tennessee,47
25955787000,null,718657065,null,0400000US48,Texas,48
1011084600,null,133030272,null,0400000US49,Utah,49
34287100,null,25515972,null,0400000US50,Vermont,50
2953452400,null,293284200,null,0400000US51,Virginia,51
3099693600,null,240471867,null,0400000US53,Washington,53
54108600,null,41417934,null,0400000US54,West Virginia,54
764646800,null,95674192,null,0400000US55,Wisconsin,55
148922000,null,42686684,null,0400000US56,Wyoming,56
2413051700,null,159207016,null,0400000US72,Puerto Rico,72
