B19101_001E,B19101_001EA,B19101_001M,B19101_001MA,B19101_002E,B19101_002EA,B19101_002M,B19101_002MA,B19101_003E,B19101_003EA,B19101_003M,B19101_003MA,B19101_004E,B19101_004EA,B19101_004M,B19101_004MA,B19101_005E,B19101_005EA,B19101_005M,B19101_005MA,B19101_006E,B19101_006EA,B19101_006M,B19101_006MA,B19101_007E,B19101_007EA,B19101_007M,B19101_007MA,B19101_008E,B19101_008EA,B19101_008M,B19101_008MA,B19101_009E,B19101_009EA,B19101_009M,B19101_009MA,B19101_010E,B19101_010EA,B19101_010M,B19101_010MA,B19101_011E,B19101_011EA,B19101_011M,B19101_011MA,B19101_012E,B19101_012EA,B19101_012M,B19101_012MA,B19101_013E,B19101_013EA,B19101_013M,B19101_013MA,B19101_014E,B19101_014EA,B19101_014M,B19101_014MA,B19101_015E,B19101_015EA,B19101_015M,B19101_015MA,B19101_016E,B19101_016EA,B19101_016M,B19101_016MA,B19101_017E,B19101_017EA,B19101_017M,B19101_017MA,GEO_ID,NAME,state
798262,null,8113,null,27043,null,2975,null,23070,null,2518,null,28829,null,2274,null,36216,null,2692,null,36302,null,2944,null,35917,null,2433,null,42004,null,2583,null,40038,null,2734,null,42777,null,2909,null,77279,null,3487,null,108256,null,4215,null,135128,null,4427,null,75279,null,3440,null,38111,null,2383,null,27818,null,2191,null,24195,null,2239,null,0400000US19,Iowa,19
722181,null,7254,null,28937,null,2927,null,20698,null,2231,null,26693,null,2366,null,33670,null,2801,null,36206,null,2841,null,33964,null,2208,null,36087,null,3075,null,38528,null,2708,null,34591,null,2498,null,65056,null,3953,null,94689,null,4030,null,111533,null,4971,null,65168,null,2990,null,34462,null,2432,null,32162,null,2211,null,29737,null,2057,null,0400000US20,Kansas,20
1146621,null,11765,null,82790,null,5147,null,55473,null,3732,null,60960,null,4500,null,63377,null,3804,null,63147,null,3713,null,67238,null,4250,null,63581,null,3762,null,60410,null,3397,null,58832,null,4108,null,100553,null,4480,null,128524,null,5351,null,151728,null,5183,null,84265,null,4813,null,43353,null,2859,null,33620,null,2831,null,28770,null,2358,null,0400000US21,Kentucky,21
1128899,null,12816,null,72376,null,5034,null,50079,null,3826,null,64202,null,4195,null,61343,null,4580,null,61479,null,3933,null,57021,null,4065,null,56758,null,4011,null,56977,null,3906,null,51886,null,3957,null,91167,null,4703,null,119824,null,5907,null,157382,null,6847,null,93491,null,4642,null,52607,null,3620,null,44223,null,3140,null,38084,null,2975,null,0400000US22,Louisiana,22
347561,null,5549,null,13918,null,1635,null,10447,null,1504,null,15684,null,1735,null,19044,null,2148,null,17321,null,2044,null,19798,null,2361,null,18163,null,1682,null,18133,null,1684,null,18615,null,2149,null,32726,null,2359,null,47497,null,3136,null,52130,null,2516,null,28340,null,2291,null,13605,null,1375,null,12116,null,1357,null,10024,null,1525,null,0400000US23,Maine,23
1391688,null,11881,null,40713,null,4106,null,28565,null,2953,null,34146,null,2709,null,35907,null,3361,null,41465,null,3169,null,48582,null,3591,null,50671,null,3834,null,44916,null,3481,null,48079,null,3471,null,96752,null,4899,null,143174,null,5415,null,212101,null,7288,null,169884,null,5721,null,122174,null,5361,null,142935,null,4734,null,131624,null,4756,null,0400000US24,Maryland,24
1557057,null,14586,null,54275,null,4715,null,40755,null,3710,null,42345,null,3785,null,46726,null,3800,null,49177,null,3662,null,53490,null,3286,null,54376,null,3892,null,54877,null,3844,null,55133,null,3883,null,104472,null,5553,null,162435,null,5819,null,235127,null,6864,null,190197,null,6363,null,132507,null,6032,null,139306,null,4869,null,141859,null,5271,null,0400000US25,Massachusetts,25
2523758,null,15653,null,141142,null,6806,null,94962,null,4875,null,104301,null,5527,null,121656,null,5194,null,128274,null,4907,null,126646,null,4836,null,134911,null,4344,null,129622,null,5015,null,121612,null,4766,null,233962,null,6533,null,296705,null,7464,null,360945,null,8198,null,219528,null,5810,null,123090,null,4590,null,101228,null,4640,null,85174,null,3555,null,0400000US26,Michigan,26
1349167,null,10514,null,43885,null,3493,null,32640,null,2642,null,40204,null,2782,null,47875,null,2952,null,53570,null,2880,null,57071,null,2771,null,57404,null,2985,null,57313,null,3304,null,57315,null,3204,null,118433,null,4161,null,170533,null,5669,null,237001,null,5687,null,145387,null,5274,null,84106,null,3576,null,76686,null,3077,null,69744,null,3705,null,0400000US27,Minnesota,27
754131,null,10408,null,61025,null,4555,null,45325,null,3180,null,51511,null,3510,null,47492,null,3745,null,44874,null,3093,null,43064,null,3126,null,39285,null,2980,null,39859,null,3292,null,38064,null,3204,null,68259,null,4267,null,77575,null,4171,null,93422,null,4806,null,45768,null,3393,null,24346,null,2422,null,18812,null,1753,null,15450,null,2106,null,0400000US28,Mississippi,28
1543375,null,10732,null,84767,null,4475,null,57759,null,3591,null,65338,null,3841,null,76981,null,3634,null,79636,null,4387,null,78540,null,4218,null,83662,null,4112,null,75670,null,4693,null,75674,null,4061,null,144538,null,5656,null,190604,null,7327,null,226203,null,6224,null,128745,null,5718,null,68340,null,3863,null,57980,null,3698,null,48938,null,3094,null,0400000US29,Missouri,29
235940,null,5112,null,12248,null,1828,null,7022,null,1297,null,10427,null,1501,null,13387,null,1551,null,12473,null,1689,null,12108,null,1231,null,13055,null,1433,null,13036,null,1463,null,11934,null,1292,null,23592,null,2381,null,29197,null,2691,null,38183,null,2951,null,19086,null,1923,null,7692,null,1177,null,6954,null,1218,null,5546,null,845,null,0400000US30,Montana,30
457966,null,6887,null,16311,null,2001,null,13246,null,1863,null,19850,null,2329,null,20525,null,2197,null,20353,null,2148,null,23888,null,2135,null,22473,null,1886,null,22689,null,2049,null,23402,null,2294,null,45772,null,2851,null,63167,null,3146,null,72518,null,3345,null,40417,null,2392,null,22149,null,1677,null,16651,null,1584,null,14555,null,1337,null,0400000US31,Nebraska,31
632236,null,9999,null,25603,null,2728,null,17614,null,2503,null,25194,null,3119,null,25427,null,2509,null,33894,null,3380,null,35672,null,3447,null,30588,null,2941,null,28560,null,2673,null,28156,null,2939,null,60415,null,3223,null,79070,null,3880,null,94087,null,5045,null,60716,null,4243,null,37573,null,2865,null,28237,null,2429,null,21430,null,2165,null,0400000US32,Nevada,32
336491,null,4797,null,8813,null,1243,null,6448,null,1155,null,7862,null,1422,null,11044,null,1640,null,11456,null,1588,null,11460,null,1395,null,14177,null,1650,null,14313,null,1798,null,14087,null,1835,null,28554,null,2128,null,42980,null,2894,null,56527,null,2961,null,42904,null,2841,null,24497,null,2258,null,23497,null,1967,null,17872,null,1906,null,0400000US33,New Hampshire,33
2172031,null,12552,null,75314,null,4834,null,48176,null,3946,null,55654,null,4252,null,71892,null,5014,null,75936,null,4354,null,70680,null,4139,null,68596,null,4029,null,72331,null,4578,null,74896,null,4750,null,146712,null,6505,null,211481,null,7258,null,324654,null,7570,null,266463,null,7909,null,180603,null,5940,null,208254,null,6017,null,220389,null,4751,null,0400000US34,New Jersey,34
489296,null,6847,null,28395,null,2553,null,22249,null,2989,null,26984,null,2449,null,29915,null,3015,null,27118,null,2678,null,25006,null,2774,null,28939,null,3098,null,24486,null,2666,null,22694,null,2366,null,44078,null,3026,null,54361,null,3369,null,62970,null,3506,null,38653,null,2873,null,20345,null,2053,null,18110,null,1961,null,14993,null,1568,null,0400000US35,New Mexico,35
4606840,null,20341,null,236086,null,7336,null,172729,null,8078,null,173474,null,6821,null,197450,null,6751,null,196928,null,7703,null,190243,null,6450,null,191671,null,6903,null,186841,null,6164,null,185265,null,7070,null,350088,null,8709,null,475441,null,11009,null,631184,null,12483,null,453101,null,9108,null,297023,null,8530,null,310931,null,8034,null,358385,null,7791,null,0400000US36,New York,36
2430277,null,20042,null,136863,null,6366,null,98724,null,5748,null,122404,null,5521,null,130107,null,6416,null,133837,null,6723,null,136223,null,6115,null,128101,null,5565,null,121081,null,5843,null,112530,null,4953,null,215794,null,7784,null,281301,null,8098,null,331623,null,9447,null,197945,null,7002,null,105146,null,4860,null,93650,null,4560,null,84948,null,4091,null,0400000US37,North Carolina,37
172152,null,3488,null,5518,null,1078,null,4316,null,830,null,5536,null,1018,null,6515,null,1094,null,9027,null,1298,null,7532,null,1091,null,6872,null,782,null,9120,null,1396,null,8948,null,1121,null,17275,null,1659,null,24234,null,1799,null,31030,null,2103,null,15184,null,1415,null,8731,null,1195,null,6330,null,1003,null,5984,null,1001,null,0400000US38,North Dakota,38
2947214,null,14853,null,163365,null,5970,null,107319,null,5843,null,120187,null,4933,null,135637,null,6042,null,150067,null,5226,null,148550,null,5610,null,150560,null,6841,null,148294,null,6508,null,149434,null,5099,null,270877,null,6811,null,366469,null,10207,null,431294,null,9104,null,259114,null,7517,null,134739,null,4488,null,118450,null,3811,null,92858,null,3312,null,0400000US39,Ohio,39
949299,null,9633,null,53936,null,3249,null,37175,null,3259,null,46914,null,3072,null,56157,null,3516,null,53980,null,3640,null,54542,null,3349,null,53100,null,3270,null,48778,null,3515,null,46590,null,3427,null,90172,null,3925,null,114499,null,4353,null,130192,null,5213,null,69517,null,3814,null,36152,null,2351,null,29848,null,2362,null,27747,null,1913,null,0400000US40,Oklahoma,40
956627,null,9956,null,43753,null,3696,null,31695,null,3157,null,39479,null,3050,null,46220,null,3668,null,45915,null,3740,null,48066,null,3402,null,49583,null,3598,null,44233,null,3231,null,45508,null,3022,null,90278,null,4464,null,120673,null,5355,null,143964,null,5455,null,84761,null,3519,null,47270,null,2712,null,39234,null,3014,null,35995,null,2537,null,0400000US41,Oregon,41
3195832,null,16060,null,131068,null,6070,null,93314,null,5092,null,115432,null,4665,null,136327,null,4949,null,148826,null,5187,null,161298,null,5559,null,153605,null,5953,null,155936,null,5959,null,147772,null,5636,null,294049,null,7107,null,386751,null,9399,null,490403,null,9417,null,301949,null,8023,null,167124,null,5202,null,159479,null,5293,null,152499,null,4421,null,0400000US42,Pennsylvania,42
257514,null,5605,null,10852,null,1957,null,8245,null,1597,null,9012,null,1734,null,9969,null,1604,null,11226,null,1649,null,9862,null,1466,null,10765,null,1725,null,11773,null,1832,null,10443,null,1667,null,19295,null,2169,null,27525,null,2576,null,42602,null,2953,null,28537,null,2518,null,16528,null,1794,null,16499,null,1709,null,14381,null,1872,null,0400000US44,Rhode Island,44
1163764,null,13110,null,75889,null,5058,null,48934,null,4422,null,59738,null,4341,null,67425,null,4628,null,62248,null,4049,null,60747,null,3952,null,57835,null,4006,null,60649,null,3686,null,60204,null,3926,null,107432,null,5379,null,130860,null,5136,null,159537,null,5257,null,92273,null,4477,null,46532,null,3354,null,39357,null,2631,null,34104,null,2640,null,0400000US45,South Carolina,45
204649,null,4183,null,9078,null,1578,null,6103,null,1151,null,9052,null,1483,null,10062,null,1621,null,9622,null,1369,null,9910,null,1287,null,10414,null,1364,null,9599,null,1200,null,11047,null,1487,null,21577,null,1767,null,30231,null,2178,null,32482,null,2330,null,15365,null,1608,null,7344,null,1055,null,5897,null,1168,null,6866,null,994,null,0400000US46,South Dakota,46
1638789,null,13739,null,104543,null,5446,null,74613,null,4504,null,89966,null,5821,null,86907,null,4028,null,91414,null,5667,null,89273,null,4569,null,90953,null,4777,null,85684,null,4522,null,83768,null,3924,null,152090,null,6131,null,190934,null,7223,null,217704,null,6702,null,114858,null,5188,null,57406,null,3330,null,56444,null,3738,null,52232,null,3265,null,0400000US47,Tennessee,47
5956367,null,25065,null,338069,null,10229,null,254130,null,9015,null,286071,null,9008,null,323575,null,9231,null,311742,null,8389,null,300623,null,8526,null,293053,null,8681,null,276166,null,7710,null,263694,null,8596,null,493628,null,12496,null,624651,null,12082,null,787541,null,11710,null,513144,null,11286,null,305901,null,8821,null,295835,null,8845,null,288544,null,7072,null,0400000US48,Texas,48
648732,null,7081,null,22055,null,2555,null,15278,null,2318,null,20462,null,2545,null,22651,null,2709,null,30282,null,2866,null,29372,null,2831,null,31744,null,3113,null,33042,null,3036,null,34733,null,2788,null,66822,null,4330,null,86376,null,4034,null,107687,null,4188,null,61080,null,3430,null,33843,null,2274,null,30018,null,2374,null,23287,null,2058,null,0400000US49,Utah,49
159445,null,3177,null,4865,null,975,null,4844,null,856,null,5834,null,1158,null,5980,null,936,null,6569,null,1011,null,6851,null,1040,null,7809,null,1103,null,7897,null,1152,null,7512,null,1094,null,15750,null,1654,null,21309,null,2029,null,27691,null,1832,null,14335,null,1406,null,8737,null,981,null,8503,null,1361,null,4959,null,959,null,0400000US50,Vermont,50
1987501,null,16748,null,71583,null,4271,null,52373,null,4012,null,62748,null,4124,null,70378,null,3571,null,73089,null,4165,null,76800,null,4144,null,87314,null,4161,null,88324,null,5387,null,85036,null,4997,null,162380,null,6789,null,214064,null,6572,null,288157,null,8001,null,204728,null,6193,null,133601,null,5047,null,156433,null,5460,null,160493,null,5329,null,0400000US51,Virginia,51
1650519,null,12840,null,59883,null,3647,null,47099,null,3976,null,51939,null,3567,null,61168,null,3987,null,65431,null,4180,null,68639,null,4626,null,72808,null,4190,null,71701,null,4038,null,71584,null,4394,null,145706,null,5148,null,186903,null,6729,null,264950,null,6380,null,186129,null,5640,null,109485,null,4850,null,103420,null,3816,null,83674,null,4342,null,0400000US53,Washington,53
492279,null,6996,null,34123,null,2844,null,24535,null,2592,null,28281,null,3096,null,26040,null,2023,null,30651,null,2431,null,30943,null,2847,null,29010,null,2717,null,27914,null,2466,null,29092,null,2893,null,46349,null,3081,null,54641,null,3283,null,60648,null,4021,null,33852,null,2639,null,13240,null,1600,null,11868,null,1530,null,11092,null,1649,null,0400000US54,West Virginia,54
1476615,null,10171,null,56601,null,3498,null,41463,null,3223,null,53022,null,3418,null,58764,null,3285,null,63613,null,3227,null,67877,null,3563,null,75231,null,3759,null,71947,null,3076,null,69767,null,3519,null,141763,null,4812,null,197008,null,5719,null,253701,null,6171,null,145401,null,5170,null,72956,null,2900,null,57843,null,2754,null,49658,null,2413,null,0400000US55,Wisconsin,55
143459,null,3621,null,3430,null,949,null,3371,null,814,null,4004,null,998,null,5903,null,1144,null,6070,null,1091,null,6209,null,1238,null,7235,null,1154,null,8186,null,1692,null,6967,null,1381,null,12582,null,1725,null,19920,null,2493,null,25675,null,2249,null,15407,null,1595,null,8054,null,1229,null,5511,null,865,null,4935,null,836,null,0400000US56,Wyoming,56
877711,null,8137,null,214350,null,5508,null,111327,null,4332,null,91275,null,3878,null,76017,null,3839,null,62816,null,4061,null,53456,null,3367,null,46221,null,2929,null,38142,null,2758,null,32099,null,2145,null,44810,null,2836,null,39872,null,2829,null,34130,null,2332,null,13814,null,1628,null,7700,null,1047,null,5153,null,980,null,6529,null,1074,null,0400000US72,Puerto Rico,72
