B20017F_001E,B20017F_001EA,B20017F_001M,B20017F_001MA,B20017F_002E,B20017F_002EA,B20017F_002M,B20017F_002MA,B20017F_003E,B20017F_003EA,B20017F_003M,B20017F_003MA,B20017F_004E,B20017F_004EA,B20017F_004M,B20017F_004MA,B20017F_005E,B20017F_005EA,B20017F_005M,B20017F_005MA,B20017F_006E,B20017F_006EA,B20017F_006M,B20017F_006MA,B20017F_007E,B20017F_007EA,B20017F_007M,B20017F_007MA,GEO_ID,NAME,state
19971,null,4367,null,24893,null,5618,null,33809,null,9023,null,10179,null,5183,null,17625,null,3204,null,24299,null,2605,null,7272,null,2211,null,0400000US44,Rhode Island,44
16011,null,1128,null,17142,null,1399,null,20887,null,1973,null,9533,null,3247,null,12883,null,1895,null,21674,null,4262,null,8039,null,2516,null,0400000US45,South Carolina,45
24351,null,3524,null,26592,null,3158,null,29764,null,3562,null,18192,null,6970,null,20972,null,2178,null,24839,null,5123,null,2499,"2,500-",0,***,0400000US46,South Dakota,46
16831,null,1642,null,18370,null,1670,null,24423,null,2451,null,10868,null,1321,null,13850,null,1571,null,23612,null,2162,null,7064,null,1648,null,0400000US47,Tennessee,47
19274,null,310,null,21910,null,468,null,26529,null,702,null,11207,null,458,null,15113,null,492,null,22483,null,655,null,7927,null,366,null,0400000US48,Texas,48
18375,null,1846,null,19902,null,2773,null,29559,null,4585,null,11106,null,2429,null,16609,null,1134,null,26243,null,1840,null,10186,null,1994,null,0400000US49,Utah,49
30117,null,3488,null,41480,null,31927,null,59333,null,40954,null,16412,null,9479,null,15225,null,16960,null,28655,null,7570,null,7841,null,8619,null,0400000US50,Vermont,50
21858,null,1750,null,25671,null,2203,null,32841,null,3288,null,11323,null,1240,null,18041,null,1220,null,24774,null,2607,null,9356,null,903,null,0400000US51,Virginia,51
19667,null,985,null,22781,null,1376,null,31639,null,2147,null,12929,null,1593,null,16183,null,1557,null,23911,null,2437,null,8828,null,1068,null,0400000US53,Washington,53
16471,null,5672,null,37702,null,24446,null,38290,null,12411,null,6522,null,3029,null,12424,null,6880,null,16927,null,8918,null,9182,null,14180,null,0400000US54,West Virginia,54
19632,null,1719,null,21797,null,3369,null,28108,null,1957,null,11348,null,1542,null,17831,null,1557,null,23250,null,1926,null,11368,null,2259,null,0400000US55,Wisconsin,55
24170,null,3090,null,28813,null,4397,null,32641,null,7535,null,20224,null,11439,null,13565,null,9920,null,24561,null,8988,null,7105,null,1627,null,0400000US56,Wyoming,56
13389,null,463,null,13358,null,614,null,19288,null,1471,null,5115,null,648,null,13424,null,685,null,18465,null,1089,null,6520,null,760,null,0400000US72,Puerto Rico,72
