C17007_001E,C17007_001EA,C17007_001M,C17007_001MA,C17007_002E,C17007_002EA,C17007_002M,C17007_002MA,C17007_003E,C17007_003EA,C17007_003M,C17007_003MA,C17007_004E,C17007_004EA,C17007_004M,C17007_004MA,C17007_005E,C17007_005EA,C17007_005M,C17007_005MA,C17007_006E,C17007_006EA,C17007_006M,C17007_006MA,C17007_007E,C17007_007EA,C17007_007M,C17007_007MA,GEO_ID,NAME,state
771422,null,14196,null,235582,null,8138,null,104118,null,5428,null,131464,null,5406,null,535840,null,12605,null,263462,null,9327,null,272378,null,7118,null,0400000US01,Alabama,01
133040,null,5897,null,24475,null,2718,null,12053,null,1999,null,12422,null,1698,null,108565,null,5433,null,61066,null,3932,null,47499,null,3173,null,0400000US02,Alaska,02
1193223,null,23390,null,310202,null,11252,null,153845,null,9089,null,156357,null,7108,null,883021,null,17941,null,458180,null,11454,null,424841,null,10830,null,0400000US04,Arizona,04
473201,null,12217,null,145162,null,6414,null,64405,null,4304,null,80757,null,4530,null,328039,null,10406,null,164450,null,7345,null,163589,null,5567,null,0400000US05,Arkansas,05
6411271,null,35784,null,1550665,null,23578,null,714349,null,17799,null,836316,null,15583,null,4860606,null,32057,null,2536595,null,24079,null,2324011,null,23493,null,0400000US06,California,06
1006402,null,14958,null,230492,null,8870,null,112749,null,6764,null,117743,null,6328,null,775910,null,14398,null,412495,null,10238,null,363415,null,9264,null,0400000US08,Colorado,08
609146,null,13986,null,124542,null,7037,null,57270,null,4908,null,67272,null,4904,null,484604,null,12435,null,232885,null,7939,null,251719,null,7704,null,0400000US09,Connecticut,09
161111,null,7505,null,33795,null,3551,null,13848,null,2070,null,19947,null,2524,null,127316,null,6025,null,65070,null,4208,null,62246,null,3457,null,0400000US10,Delaware,10
202021,null,6743,null,43648,null,3718,null,19436,null,2483,null,24212,null,2753,null,158373,null,6055,null,80662,null,3382,null,77711,null,4107,null,0400000US11,District of Columbia,11
3588848,null,34693,null,930392,null,20578,null,433344,null,13643,null,497048,null,12951,null,2658456,null,29009,null,1331654,null,20907,null,1326802,null,16516,null,0400000US12,Florida,12
1590603,null,23648,null,433022,null,12706,null,189678,null,9142,null,243344,null,9386,null,1157581,null,21814,null,591911,null,15731,null,565670,null,12813,null,0400000US13,Georgia,13
224060,null,8474,null,51554,null,4570,null,23410,null,3291,null,28144,null,2964,null,172506,null,7755,null,95561,null,5701,null,76945,null,4216,null,0400000US15,Hawaii,15
243639,null,8132,null,72244,null,5479,null,32716,null,3826,null,39528,null,4068,null,171395,null,5786,null,88953,null,4742,null,82442,null,3176,null,0400000US16,Idaho,16
2280925,null,24577,null,530431,null,14346,null,241138,null,10111,null,289293,null,9292,null,1750494,null,23380,null,872491,null,16397,null,878003,null,12550,null,0400000US17,Illinois,17
1130319,null,14205,null,296584,null,8933,null,132830,null,5799,null,163754,null,6629,null,833735,null,12739,null,424754,null,9493,null,408981,null,7840,null,0400000US18,Indiana,18
