B23022_001E,B23022_001EA,B23022_001M,B23022_001MA,B23022_002E,B23022_002EA,B23022_002M,B23022_002MA,B23022_003E,B23022_003EA,B23022_003M,B23022_003MA,B23022_004E,B23022_004EA,B23022_004M,B23022_004MA,B23022_005E,B23022_005EA,B23022_005M,B23022_005MA,B23022_006E,B23022_006EA,B23022_006M,B23022_006MA,B23022_007E,B23022_007EA,B23022_007M,B23022_007MA,B23022_008E,B23022_008EA,B23022_008M,B23022_008MA,B23022_009E,B23022_009EA,B23022_009M,B23022_009MA,B23022_010E,B23022_010EA,B23022_010M,B23022_010MA,B23022_011E,B23022_011EA,B23022_011M,B23022_011MA,B23022_012E,B23022_012EA,B23022_012M,B23022_012MA,B23022_013E,B23022_013EA,B23022_013M,B23022_013MA,B23022_014E,B23022_014EA,B23022_014M,B23022_014MA,B23022_015E,B23022_015EA,B23022_015M,B23022_015MA,B23022_016E,B23022_016EA,B23022_016M,B23022_016MA,B23022_017E,B23022_017EA,B23022_017M,B23022_017MA,B23022_018E,B23022_018EA,B23022_018M,B23022_018MA,B23022_019E,B23022_019EA,B23022_019M,B23022_019MA,B23022_020E,B23022_020EA,B23022_020M,B23022_020MA,B23022_021E,B23022_021EA,B23022_021M,B23022_021MA,B23022_022E,B23022_022EA,B23022_022M,B23022_022MA,B23022_023E,B23022_023EA,B23022_023M,B23022_023MA,B23022_024E,B23022_024EA,B23022_024M,B23022_024MA,B23022_025E,B23022_025EA,B23022_025M,B23022_025MA,B23022_026E,B23022_026EA,B23022_026M,B23022_026MA,B23022_027E,B23022_027EA,B23022_027M,B23022_027MA,B23022_028E,B23022_028EA,B23022_028M,B23022_028MA,B23022_029E,B23022_029EA,B23022_029M,B23022_029MA,B23022_030E,B23022_030EA,B23022_030M,B23022_030MA,B23022_031E,B23022_031EA,B23022_031M,B23022_031MA,B23022_032E,B23022_032EA,B23022_032M,B23022_032MA,B23022_033E,B23022_033EA,B23022_033M,B23022_033MA,B23022_034E,B23022_034EA,B23022_034M,B23022_034MA,B23022_035E,B23022_035EA,B23022_035M,B23022_035MA,B23022_036E,B23022_036EA,B23022_036M,B23022_036MA,B23022_037E,B23022_037EA,B23022_037M,B23022_037MA,B23022_038E,B23022_038EA,B23022_038M,B23022_038MA,B23022_039E,B23022_039EA,B23022_039M,B23022_039MA,B23022_040E,B23022_040EA,B23022_040M,B23022_040MA,B23022_041E,B23022_041EA,B23022_041M,B23022_041MA,B23022_042E,B23022_042EA,B23022_042M,B23022_042MA,B23022_043E,B23022_043EA,B23022_043M,B23022_043MA,B23022_044E,B23022_044EA,B23022_044M,B23022_044MA,B23022_045E,B23022_045EA,B23022_045M,B23022_045MA,B23022_046E,B23022_046EA,B23022_046M,B23022_046MA,B23022_047E,B23022_047EA,B23022_047M,B23022_047MA,B23022_048E,B23022_048EA,B23022_048M,B23022_048MA,B23022_049E,B23022_049EA,B23022_049M,B23022_049MA,GEO_ID,NAME,state
3059728,null,4734,null,1500904,null,3953,null,1161247,null,8622,null,978684,null,9716,null,792349,null,10678,null,17209,null,1885,null,51147,null,4242,null,50168,null,4213,null,32975,null,2885,null,34836,null,2976,null,149431,null,5561,null,56104,null,4299,null,3999,null,1088,null,12440,null,1724,null,25120,null,2664,null,22878,null,2991,null,28890,null,3019,null,33132,null,3349,null,7862,null,1579,null,1126,null,537,null,2432,null,1129,null,3206,null,1047,null,5124,null,1164,null,13382,null,1949,null,339657,null,8657,null,1558824,null,4416,null,1056442,null,10915,null,748791,null,10721,null,608742,null,10320,null,13487,null,1823,null,37802,null,3345,null,33003,null,2913,null,27462,null,3094,null,28295,null,2221,null,249090,null,7471,null,117510,null,4617,null,7762,null,1516,null,21278,null,2237,null,30655,null,3139,null,30434,null,2742,null,41451,null,3577,null,58561,null,3729,null,14002,null,1951,null,1326,null,498,null,4760,null,1166,null,7163,null,1569,null,9492,null,1540,null,21818,null,2152,null,502382,null,11765,null,0400000US01,Alabama,01
484064,null,2285,null,252083,null,1681,null,217744,null,2893,null,180555,null,3333,null,123062,null,3623,null,5187,null,1248,null,10461,null,1652,null,15691,null,2177,null,13924,null,2257,null,12230,null,1718,null,29661,null,2847,null,10365,null,1884,null,1259,null,516,null,2681,null,861,null,4180,null,1123,null,4605,null,1192,null,6571,null,1497,null,7528,null,1574,null,1561,null,761,null,23,null,40,null,350,null,262,null,831,null,593,null,705,null,403,null,4058,null,1189,null,34339,null,3011,null,231981,null,1859,null,180231,null,3298,null,124984,null,3307,null,90314,null,3798,null,3094,null,804,null,9333,null,2030,null,8579,null,1264,null,6639,null,1327,null,7025,null,1170,null,44198,null,2812,null,17677,null,2099,null,1396,null,555,null,4715,null,908,null,7267,null,1287,null,5451,null,1243,null,7692,null,1577,null,11049,null,1367,null,2295,null,696,null,264,null,220,null,812,null,451,null,1486,null,661,null,1290,null,457,null,4902,null,880,null,51750,null,2924,null,0400000US02,Alaska,02
4179761,null,4376,null,2125226,null,3764,null,1682970,null,12574,null,1391795,null,12476,null,1116660,null,14025,null,28654,null,3190,null,73933,null,6311,null,74957,null,5801,null,52010,null,4790,null,45581,null,3528,null,243620,null,8599,null,110123,null,5973,null,7389,null,1458,null,25511,null,2755,null,33474,null,3419,null,31252,null,3037,null,35871,null,3176,null,47555,null,4209,null,13492,null,2400,null,695,null,514,null,2074,null,653,null,4260,null,913,null,7196,null,1499,null,19838,null,2691,null,442256,null,13029,null,2054535,null,2855,null,1417908,null,12932,null,1007866,null,12774,null,809849,null,11283,null,22547,null,2565,null,58680,null,3969,null,46009,null,3752,null,34555,null,3605,null,36226,null,3600,null,329905,null,9178,null,169036,null,7649,null,11248,null,1996,null,33734,null,3348,null,45165,null,3993,null,34746,null,3377,null,35976,null,3419,null,80137,null,3558,null,21218,null,2455,null,2034,null,685,null,7108,null,1028,null,10571,null,1432,null,11766,null,1841,null,27440,null,2400,null,636627,null,13465,null,0400000US04,Arizona,04
1847079,null,4001,null,914919,null,3173,null,720108,null,6606,null,599403,null,7202,null,483089,null,7686,null,11431,null,1887,null,31254,null,2981,null,30228,null,2509,null,22404,null,2799,null,20997,null,2713,null,96012,null,4179,null,40801,null,3403,null,2690,null,1014,null,8963,null,1700,null,13236,null,2084,null,11365,null,1739,null,18957,null,2081,null,24693,null,3406,null,7417,null,1774,null,660,null,495,null,1634,null,826,null,2930,null,1142,null,2934,null,827,null,9118,null,2032,null,194811,null,6877,null,932160,null,3535,null,650997,null,7778,null,480247,null,8674,null,383753,null,9400,null,7708,null,1376,null,24476,null,2449,null,26095,null,2853,null,17968,null,1936,null,20247,null,2423,null,137890,null,5356,null,68059,null,4175,null,3481,null,962,null,11429,null,1579,null,19539,null,2272,null,15297,null,2086,null,20085,null,2570,null,32860,null,3357,null,10360,null,1548,null,605,null,349,null,2466,null,820,null,3793,null,873,null,5112,null,1329,null,10524,null,1674,null,281163,null,7451,null,0400000US05,Arkansas,05
24479481,null,10127,null,12460394,null,7279,null,9921998,null,23406,null,8057388,null,27066,null,6449005,null,29122,null,192797,null,7620,null,417609,null,12633,null,423402,null,12151,null,291411,null,11006,null,283164,null,10054,null,1535914,null,20265,null,733218,null,14735,null,45591,null,4359,null,152168,null,7337,null,220669,null,9019,null,172539,null,6889,null,211729,null,6601,null,328696,null,9087,null,87556,null,5519,null,6518,null,1389,null,25951,null,2565,null,35393,null,2794,null,45151,null,3485,null,128127,null,6460,null,2538396,null,24753,null,12019087,null,8611,null,8273386,null,27538,null,5568895,null,27397,null,4469601,null,26871,null,125648,null,5714,null,301731,null,8652,null,270358,null,9043,null,202350,null,8052,null,199207,null,7636,null,2174776,null,23163,null,1160033,null,17316,null,75386,null,5004,null,226927,null,7875,null,272229,null,9958,null,207084,null,9490,null,233117,null,9815,null,529715,null,12351,null,152653,null,6432,null,13874,null,1884,null,42159,null,3338,null,70414,null,3846,null,74476,null,4358,null,176139,null,6703,null,3745701,null,26975,null,0400000US06,California,06
3394002,null,4287,null,1733790,null,3445,null,1498491,null,8643,null,1236558,null,10377,null,994592,null,12208,null,26885,null,3011,null,64773,null,4380,null,63619,null,5319,null,43298,null,3856,null,43391,null,3476,null,217521,null,7107,null,80527,null,4274,null,7756,null,1587,null,25160,null,2574,null,36038,null,3556,null,31460,null,3166,null,36580,null,2900,null,44412,null,3391,null,9258,null,1735,null,1346,null,658,null,3094,null,890,null,4324,null,1056,null,9491,null,1730,null,16899,null,1959,null,235299,null,8572,null,1660212,null,3974,null,1277552,null,8495,null,855323,null,11446,null,699500,null,10386,null,18790,null,2439,null,43236,null,3190,null,40149,null,3307,null,27802,null,2942,null,25846,null,2691,null,329907,null,8458,null,170499,null,6455,null,11306,null,1726,null,35433,null,2977,null,41181,null,3116,null,34150,null,3244,null,37338,null,3075,null,92322,null,5161,null,22267,null,2271,null,2219,null,645,null,6821,null,1415,null,13904,null,2037,null,15615,null,2330,null,31496,null,2988,null,382660,null,8118,null,0400000US08,Colorado,08
2320532,null,2916,null,1150169,null,2495,null,972440,null,5989,null,804134,null,6786,null,655842,null,7644,null,16768,null,1939,null,35983,null,3215,null,37783,null,2963,null,29877,null,3368,null,27881,null,2924,null,133403,null,5507,null,58251,null,4009,null,2969,null,750,null,11961,null,1736,null,16714,null,1955,null,18494,null,2458,null,25014,null,2768,null,34903,null,2671,null,7640,null,1374,null,690,null,358,null,2259,null,635,null,5187,null,1012,null,6028,null,1069,null,13099,null,1705,null,177729,null,5805,null,1170363,null,2226,null,913060,null,6865,null,595726,null,8736,null,490448,null,8851,null,10104,null,1518,null,32460,null,3080,null,25816,null,2641,null,19015,null,2407,null,17883,null,2211,null,248364,null,7099,null,134764,null,5779,null,6370,null,1278,null,31072,null,2563,null,28279,null,2816,null,21916,null,2820,null,25963,null,2469,null,68970,null,3535,null,16547,null,1912,null,1786,null,669,null,7896,null,1334,null,10414,null,1298,null,10571,null,1387,null,21756,null,2183,null,257303,null,6716,null,0400000US09,Connecticut,09
576590,null,1989,null,281830,null,1517,null,231318,null,3805,null,196156,null,4125,null,160255,null,4521,null,4657,null,1162,null,8175,null,1554,null,8318,null,2084,null,8160,null,1545,null,6591,null,1355,null,27644,null,2721,null,11622,null,1636,null,670,null,361,null,2220,null,686,null,4592,null,1034,null,4053,null,1247,null,4487,null,1213,null,7518,null,1299,null,1906,null,834,null,122,null,182,null,352,null,231,null,458,null,264,null,882,null,456,null,3798,null,1140,null,50512,null,3741,null,294760,null,1589,null,222952,null,3953,null,156175,null,4144,null,128933,null,4290,null,2573,null,857,null,6495,null,1364,null,6901,null,1236,null,6365,null,1246,null,4908,null,973,null,52898,null,2726,null,26236,null,2245,null,1806,null,694,null,4630,null,1093,null,7082,null,1186,null,5773,null,1026,null,7371,null,1213,null,13879,null,2021,null,3652,null,1153,null,202,null,172,null,1231,null,524,null,1693,null,800,null,2269,null,771,null,4832,null,1302,null,71808,null,3838,null,0400000US10,Delaware,10
428713,null,1216,null,202427,null,1129,null,157082,null,3224,null,131231,null,2984,null,107333,null,3359,null,2465,null,888,null,4927,null,1027,null,4774,null,1235,null,5022,null,1103,null,6710,null,1578,null,21064,null,2434,null,9166,null,1757,null,383,null,283,null,1635,null,670,null,2209,null,729,null,1860,null,602,null,5811,null,1459,null,4787,null,1520,null,1369,null,700,null,67,null,110,null,97,null,117,null,194,null,187,null,613,null,382,null,2447,null,1040,null,45345,null,3382,null,226286,null,1126,null,165634,null,3583,null,130391,null,3651,null,107735,null,4195,null,2857,null,862,null,6439,null,1335,null,5165,null,1167,null,4432,null,995,null,3763,null,945,null,27660,null,2792,null,11972,null,1697,null,395,null,259,null,2164,null,627,null,3106,null,1209,null,4547,null,1244,null,5476,null,1233,null,7583,null,1399,null,1864,null,633,null,119,null,142,null,210,null,176,null,842,null,373,null,975,null,503,null,3573,null,1126,null,60652,null,3587,null,0400000US11,District of Columbia,11
11744569,null,8849,null,5864331,null,6691,null,4574450,null,17591,null,3769487,null,24389,null,3052695,null,22900,null,71912,null,4747,null,178557,null,7888,null,185596,null,8082,null,136694,null,6995,null,144033,null,7724,null,679941,null,17480,null,308098,null,11994,null,17407,null,2342,null,67284,null,4573,null,100468,null,6110,null,86646,null,6278,null,100038,null,6221,null,125022,null,5591,null,33779,null,3556,null,2625,null,881,null,7704,null,1310,null,17142,null,2051,null,15657,null,2153,null,48115,null,3153,null,1289881,null,17405,null,5880238,null,6092,null,4147640,null,20941,null,3017245,null,18868,null,2456139,null,21676,null,59286,null,4384,null,168577,null,7550,null,139034,null,6836,null,101442,null,6289,null,92767,null,5106,null,941595,null,14368,null,490323,null,11135,null,30015,null,2528,null,89946,null,5495,null,114478,null,5857,null,101173,null,4943,null,115660,null,5884,null,188800,null,7998,null,53021,null,4616,null,5403,null,1172,null,14943,null,1778,null,23104,null,2211,null,29562,null,2418,null,62767,null,4229,null,1732598,null,21275,null,0400000US12,Florida,12
