C18108_001E,C18108_001EA,C18108_001M,C18108_001MA,C18108_002E,C18108_002EA,C18108_002M,C18108_002MA,C18108_003E,C18108_003EA,C18108_003M,C18108_003MA,C18108_004E,C18108_004EA,C18108_004M,C18108_004MA,C18108_005E,C18108_005EA,C18108_005M,C18108_005MA,C18108_006E,C18108_006EA,C18108_006M,C18108_006MA,C18108_007E,C18108_007EA,C18108_007M,C18108_007MA,C18108_008E,C18108_008EA,C18108_008M,C18108_008MA,C18108_009E,C18108_009EA,C18108_009M,C18108_009MA,C18108_010E,C18108_010EA,C18108_010M,C18108_010MA,C18108_011E,C18108_011EA,C18108_011M,C18108_011MA,C18108_012E,C18108_012EA,C18108_012M,C18108_012MA,C18108_013E,C18108_013EA,C18108_013M,C18108_013MA,GEO_ID,NAME,state
4616028,null,1808,null,1124227,null,2259,null,42542,null,3363,null,16277,null,2121,null,1065408,null,4528,null,2867716,null,3571,null,220552,null,8019,null,204195,null,8096,null,2442969,null,10649,null,624085,null,2739,null,114161,null,4636,null,162082,null,5086,null,347842,null,5811,null,0400000US01,Alabama,01
678081,null,2615,null,183261,null,972,null,5213,null,929,null,1674,null,570,null,176374,null,1340,null,443727,null,3011,null,29574,null,3659,null,19271,null,2487,null,394882,null,5223,null,51093,null,1407,null,11327,null,1325,null,11870,null,1374,null,27896,null,1870,null,0400000US02,Alaska,02
6501531,null,2050,null,1729814,null,1120,null,44068,null,4602,null,17645,null,2635,null,1668101,null,5478,null,3917641,null,3406,null,203674,null,7456,null,176682,null,8999,null,3537285,null,11454,null,854076,null,2282,null,142183,null,4733,null,170161,null,5914,null,541732,null,7667,null,0400000US04,Arizona,04
2833391,null,1646,null,706684,null,1774,null,29894,null,3091,null,7180,null,1223,null,669610,null,3557,null,1734882,null,3191,null,144272,null,7638,null,135075,null,6181,null,1455535,null,9403,null,391825,null,2339,null,72074,null,3679,null,102863,null,3770,null,216888,null,4956,null,0400000US05,Arkansas,05
36376938,null,5731,null,9422686,null,2420,null,188393,null,8578,null,84298,null,5298,null,9149995,null,11696,null,22929836,null,7493,null,1006298,null,18473,null,844366,null,14731,null,21079172,null,21380,null,4024416,null,5114,null,619623,null,12639,null,894218,null,15189,null,2510575,null,15272,null,0400000US06,California,06
4930142,null,2876,null,1225211,null,1516,null,28159,null,2623,null,10716,null,1840,null,1186336,null,3874,null,3188289,null,3788,null,150840,null,5952,null,106664,null,6354,null,2930785,null,8897,null,516642,null,2502,null,88618,null,3333,null,91237,null,4106,null,336787,null,5145,null,0400000US08,Colorado,08
3456856,null,1297,null,806799,null,712,null,23276,null,2522,null,6412,null,997,null,777111,null,2918,null,2190066,null,2422,null,107330,null,5851,null,76929,null,3915,null,2005807,null,7394,null,459991,null,1990,null,70017,null,3280,null,76249,null,3621,null,313725,null,4577,null,0400000US09,Connecticut,09
869483,null,1017,null,206764,null,293,null,7176,null,1426,null,1175,null,417,null,198413,null,1517,null,541392,null,1566,null,32444,null,3093,null,26587,null,2906,null,482361,null,4597,null,121327,null,1136,null,18859,null,1739,null,24966,null,2039,null,77502,null,2755,null,0400000US10,Delaware,10
589408,null,861,null,113710,null,3,null,5568,null,1471,null,1189,null,687,null,106953,null,1599,null,409934,null,1315,null,23571,null,2543,null,18067,null,2886,null,368296,null,4296,null,65764,null,1189,null,11021,null,1544,null,12950,null,1445,null,41793,null,2215,null,0400000US11,District of Columbia,11
18192784,null,3804,null,4050661,null,2816,null,109310,null,5584,null,39519,null,3123,null,3901832,null,7532,null,11023718,null,9784,null,582778,null,13761,null,488703,null,12512,null,9952237,null,22385,null,3118405,null,8168,null,500786,null,10434,null,605735,null,14640,null,2011884,null,16856,null,0400000US12,Florida,12
9594277,null,7331,null,2575689,null,3259,null,71218,null,4803,null,24957,null,2801,null,2479514,null,6403,null,6043511,null,8950,null,334286,null,11022,null,285230,null,11641,null,5423995,null,16014,null,975077,null,4009,null,161628,null,5607,null,224518,null,6767,null,588931,null,7465,null,0400000US13,Georgia,13
1231549,null,4784,null,287944,null,1807,null,5464,null,1326,null,1182,null,459,null,281298,null,2234,null,762990,null,4597,null,34844,null,3014,null,23788,null,2620,null,704358,null,5343,null,180615,null,2101,null,27848,null,2006,null,37309,null,2400,null,115458,null,3238,null,0400000US15,Hawaii,15
1520563,null,1085,null,418172,null,1484,null,10850,null,1961,null,3614,null,846,null,403708,null,2466,null,923984,null,2501,null,59367,null,3757,null,40417,null,3428,null,824200,null,5132,null,178407,null,2008,null,33632,null,2053,null,34384,null,2594,null,110391,null,2678,null,0400000US16,Idaho,16
12719575,null,2242,null,3168258,null,2761,null,78822,null,4547,null,25791,null,2688,null,3063645,null,5825,null,8033971,null,5569,null,346669,null,8989,null,291281,null,9781,null,7396021,null,13869,null,1517346,null,4915,null,247162,null,7202,null,295098,null,7408,null,975086,null,8394,null,0400000US17,Illinois,17
6316260,null,1620,null,1582770,null,2437,null,54710,null,4198,null,16203,null,2144,null,1511857,null,5571,null,3949279,null,4468,null,239333,null,8027,null,188096,null,7306,null,3521850,null,10438,null,784211,null,3269,null,136510,null,4137,null,162404,null,5719,null,485297,null,6148,null,0400000US18,Indiana,18
2956722,null,916,null,706873,null,1971,null,22255,null,2608,null,6950,null,1449,null,677668,null,3589,null,1835246,null,2933,null,99928,null,5079,null,67693,null,4037,null,1667625,null,6014,null,414603,null,2313,null,70705,null,3138,null,68608,null,3526,null,275290,null,4233,null,0400000US19,Iowa,19
2756827,null,2965,null,700794,null,1886,null,22681,null,2300,null,7387,null,1296,null,670726,null,2889,null,1713993,null,3568,null,98620,null,5093,null,78904,null,3901,null,1536469,null,7308,null,342040,null,1941,null,59655,null,2947,null,70298,null,3376,null,212087,null,4690,null,0400000US20,Kansas,20
4225355,null,2146,null,1014997,null,2714,null,42912,null,3982,null,16574,null,2234,null,955511,null,5062,null,2666222,null,3678,null,212060,null,8744,null,203563,null,7725,null,2250599,null,11495,null,544136,null,2417,null,97657,null,3697,null,140631,null,4810,null,305848,null,5393,null,0400000US21,Kentucky,21
4391561,null,2119,null,1120435,null,1876,null,43719,null,3972,null,12479,null,1729,null,1064237,null,4337,null,2744515,null,3891,null,183603,null,8085,null,167502,null,6302,null,2393410,null,10931,null,526611,null,2935,null,91171,null,3892,null,136340,null,5392,null,299100,null,5702,null,0400000US22,Louisiana,22
1300904,null,1044,null,270440,null,1514,null,13199,null,1720,null,3413,null,848,null,253828,null,2176,null,833819,null,2043,null,68012,null,3884,null,47598,null,3664,null,718209,null,5308,null,196645,null,727,null,38098,null,2170,null,39452,null,2516,null,119095,null,3022,null,0400000US23,Maine,23
5589768,null,3519,null,1348039,null,1713,null,37389,null,3098,null,13412,null,2166,null,1297238,null,4234,null,3574339,null,5597,null,171300,null,7682,null,123135,null,5879,null,3279904,null,11955,null,667390,null,3681,null,97243,null,4209,null,123438,null,5282,null,446709,null,5809,null,0400000US24,Maryland,24
6495905,null,1365,null,1430695,null,947,null,49287,null,4451,null,15454,null,2244,null,1365954,null,5431,null,4223602,null,3019,null,201098,null,7339,null,176292,null,8543,null,3846212,null,12258,null,841608,null,2976,null,132999,null,4970,null,153312,null,4578,null,555297,null,5468,null,0400000US25,Massachusetts,25
9834865,null,1530,null,2342793,null,2528,null,82176,null,4109,null,28602,null,2189,null,2232015,null,5017,null,6203210,null,3708,null,380905,null,11818,null,349828,null,11006,null,5472477,null,15629,null,1288862,null,2647,null,213664,null,5610,null,262072,null,7603,null,813126,null,7245,null,0400000US26,Michigan,26
5196720,null,863,null,1255596,null,1840,null,31285,null,2314,null,13510,null,1595,null,1210801,null,3397,null,3311931,null,2662,null,156599,null,6209,null,113248,null,5264,null,3042084,null,7891,null,629193,null,2197,null,101291,null,3500,null,99360,null,4574,null,428542,null,5313,null,0400000US27,Minnesota,27
2879805,null,3013,null,764182,null,1751,null,25807,null,2740,null,10369,null,1793,null,728006,null,3791,null,1759049,null,4051,null,130170,null,6079,null,125502,null,7672,null,1503377,null,10399,null,356574,null,2355,null,65040,null,3295,null,99630,null,4640,null,191904,null,4767,null,0400000US28,Mississippi,28
5871474,null,2142,null,1426899,null,2707,null,47847,null,3540,null,16917,null,2089,null,1362135,null,5141,null,3663823,null,3825,null,231658,null,7805,null,222335,null,8054,null,3209830,null,12151,null,780752,null,2509,null,140773,null,4432,null,165926,null,5771,null,474053,null,6726,null,0400000US29,Missouri,29
957586,null,1278,null,220411,null,1298,null,6209,null,1490,null,1700,null,656,null,212502,null,1872,null,602897,null,1923,null,41205,null,2817,null,26397,null,2662,null,535295,null,4058,null,134278,null,877,null,26628,null,2071,null,24561,null,2170,null,83089,null,2591,null,0400000US30,Montana,30
1762977,null,1469,null,444973,null,1501,null,10799,null,1633,null,4092,null,878,null,430082,null,2524,null,1091175,null,2851,null,56617,null,3293,null,39819,null,3222,null,994739,null,5282,null,226829,null,1833,null,40788,null,2546,null,38266,null,2458,null,147775,null,3135,null,0400000US31,Nebraska,31
2610041,null,1761,null,681911,null,1943,null,18224,null,2865,null,4840,null,1373,null,658847,null,3700,null,1625303,null,3149,null,80466,null,4312,null,58982,null,3816,null,1485855,null,6044,null,302827,null,1941,null,46264,null,2954,null,55872,null,2754,null,200691,null,3655,null,0400000US32,Nevada,32
1308729,null,486,null,288780,null,1015,null,8623,null,1493,null,2043,null,695,null,278114,null,1907,null,850768,null,1337,null,44450,null,3069,null,31664,null,2756,null,774654,null,4410,null,169181,null,1045,null,31039,null,2292,null,31268,null,2483,null,106874,null,2733,null,0400000US33,New Hampshire,33
8582670,null,1995,null,2044419,null,839,null,52856,null,3669,null,19779,null,2342,null,1971784,null,3901,null,5412778,null,3640,null,227734,null,6927,null,186904,null,8473,null,4998140,null,11450,null,1125473,null,2806,null,162913,null,4639,null,216400,null,5926,null,746160,null,6860,null,0400000US34,New Jersey,34
1975830,null,2052,null,514098,null,2943,null,12463,null,1888,null,5550,null,1306,null,496085,null,3494,null,1203374,null,4042,null,76136,null,4781,null,68146,null,4123,null,1059092,null,6663,null,258358,null,2243,null,46855,null,2966,null,62310,null,3809,null,149193,null,3880,null,0400000US35,New Mexico,35
19264374,null,2320,null,4413888,null,4574,null,115593,null,6231,null,43996,null,3141,null,4254299,null,9129,null,12337913,null,6101,null,601270,null,11315,null,482097,null,12445,null,11254546,null,16477,null,2512573,null,3466,null,373502,null,7174,null,508912,null,10252,null,1630159,null,10998,null,0400000US36,New York,36
9149289,null,4363,null,2271175,null,2863,null,75206,null,5649,null,21610,null,2787,null,2174359,null,5779,null,5738729,null,6561,null,348363,null,9611,null,297458,null,9672,null,5092908,null,13761,null,1139385,null,3310,null,190356,null,6191,null,253853,null,7480,null,695176,null,7644,null,0400000US37,North Carolina,37
630082,null,1034,null,141231,null,877,null,3296,null,781,null,1223,null,560,null,136712,null,1187,null,400561,null,1345,null,20508,null,1826,null,15358,null,2319,null,364695,null,3022,null,88290,null,699,null,16437,null,1695,null,15404,null,1578,null,56449,null,1948,null,0400000US38,North Dakota,38
11351905,null,2312,null,2710364,null,3071,null,98388,null,5334,null,29354,null,2649,null,2582622,null,6918,null,7122021,null,5548,null,436840,null,11788,null,393357,null,10224,null,6291824,null,16150,null,1519520,null,4322,null,252663,null,6937,null,307439,null,6269,null,959418,null,7735,null,0400000US39,Ohio,39
3590307,null,1968,null,918593,null,2173,null,31289,null,2742,null,11677,null,2020,null,875627,null,3538,null,2198149,null,3839,null,172070,null,6072,null,149952,null,6008,null,1876127,null,9250,null,473565,null,2757,null,89962,null,4013,null,110669,null,4524,null,272934,null,5080,null,0400000US40,Oklahoma,40
3779860,null,1353,null,871362,null,1300,null,30650,null,3411,null,9205,null,1986,null,831507,null,4049,null,2405905,null,2906,null,147466,null,6681,null,112419,null,5150,null,2146020,null,9221,null,502593,null,2053,null,85258,null,3627,null,105100,null,4840,null,312235,null,5003,null,0400000US41,Oregon,41
12365826,null,2335,null,2765748,null,2723,null,104717,null,4955,null,31856,null,2879,null,2629175,null,6732,null,7758208,null,4940,null,462418,null,10896,null,369139,null,10353,null,6926651,null,15672,null,1841870,null,3117,null,300456,null,6950,null,359204,null,7683,null,1182210,null,7989,null,0400000US42,Pennsylvania,42
1035366,null,942,null,226681,null,789,null,9164,null,1821,null,1914,null,802,null,215603,null,2269,null,665845,null,1801,null,37263,null,3387,null,30553,null,3004,null,598029,null,5100,null,142840,null,1387,null,22842,null,1983,null,25346,null,2253,null,94652,null,2873,null,0400000US44,Rhode Island,44
4454344,null,2365,null,1078199,null,2411,null,30199,null,2791,null,8336,null,1484,null,1039664,null,3736,null,2777503,null,3834,null,169703,null,7155,null,160289,null,6828,null,2447511,null,9314,null,598642,null,2306,null,102304,null,3775,null,137071,null,6216,null,359267,null,6170,null,0400000US45,South Carolina,45
792969,null,1202,null,194825,null,1748,null,4183,null,1016,null,1930,null,750,null,188712,null,2137,null,489603,null,2250,null,26794,null,2680,null,17865,null,2124,null,444944,null,4092,null,108541,null,1058,null,19326,null,1749,null,18583,null,1578,null,70632,null,2322,null,0400000US46,South Dakota,46
