B12501_001E,B12501_001EA,B12501_001M,B12501_001MA,B12501_002E,B12501_002EA,B12501_002M,B12501_002MA,B12501_003E,B12501_003EA,B12501_003M,B12501_003MA,B12501_004E,B12501_004EA,B12501_004M,B12501_004MA,B12501_005E,B12501_005EA,B12501_005M,B12501_005MA,B12501_006E,B12501_006EA,B12501_006M,B12501_006MA,B12501_007E,B12501_007EA,B12501_007M,B12501_007MA,B12501_008E,B12501_008EA,B12501_008M,B12501_008MA,B12501_009E,B12501_009EA,B12501_009M,B12501_009MA,B12501_010E,B12501_010EA,B12501_010M,B12501_010MA,B12501_011E,B12501_011EA,B12501_011M,B12501_011MA,GEO_ID,NAME,state
3772855,null,3273,null,1804158,null,4012,null,567485,null,9230,null,1236673,null,9321,null,36457,null,3759,null,1200216,null,9741,null,1968697,null,3728,null,497452,null,8660,null,1471245,null,8825,null,36976,null,3287,null,1434269,null,9180,null,0400000US01,Alabama,01
546524,null,1350,null,282361,null,1415,null,109419,null,4073,null,172942,null,3819,null,7343,null,1361,null,165599,null,3677,null,264163,null,1242,null,76760,null,3188,null,187403,null,3077,null,6517,null,1356,null,180886,null,2928,null,0400000US02,Alaska,02
5135919,null,1656,null,2559713,null,2119,null,921109,null,14167,null,1638604,null,14001,null,52045,null,4112,null,1586559,null,13435,null,2576206,null,1790,null,721281,null,11598,null,1854925,null,11668,null,48939,null,3979,null,1805986,null,10982,null,0400000US04,Arizona,04
2297928,null,2637,null,1111422,null,2883,null,317670,null,6561,null,793752,null,6169,null,29316,null,3115,null,764436,null,6462,null,1186506,null,2752,null,270048,null,7320,null,916458,null,6873,null,27319,null,2727,null,889139,null,6469,null,0400000US05,Arkansas,05
29134110,null,3342,null,14498917,null,3921,null,5679880,null,27880,null,8819037,null,28338,null,276498,null,9182,null,8542539,null,27960,null,14635193,null,4093,null,4651093,null,25812,null,9984100,null,26075,null,256208,null,9352,null,9727892,null,27103,null,0400000US06,California,06
3991744,null,2059,null,2000508,null,2943,null,687319,null,10283,null,1313189,null,10608,null,46914,null,4092,null,1266275,null,9764,null,1991236,null,3117,null,535079,null,8389,null,1456157,null,8015,null,43785,null,3834,null,1412372,null,8333,null,0400000US08,Colorado,08
2857602,null,1159,null,1377893,null,1603,null,485094,null,6517,null,892799,null,6533,null,23571,null,2401,null,869228,null,6785,null,1479709,null,1538,null,437081,null,7481,null,1042628,null,7341,null,23560,null,2417,null,1019068,null,7281,null,0400000US09,Connecticut,09
713071,null,782,null,340864,null,1185,null,117566,null,3697,null,223298,null,3712,null,7884,null,1628,null,215414,null,3608,null,372207,null,1079,null,108421,null,3739,null,263786,null,3690,null,7795,null,1551,null,255991,null,3573,null,0400000US10,Delaware,10
504809,null,352,null,233036,null,576,null,133082,null,3536,null,99954,null,3478,null,4127,null,969,null,95827,null,3421,null,271773,null,687,null,148273,null,4181,null,123500,null,4081,null,4582,null,954,null,118918,null,4172,null,0400000US11,District of Columbia,11
15173805,null,3705,null,7388421,null,4898,null,2489882,null,19615,null,4898539,null,19671,null,125712,null,6995,null,4772827,null,18095,null,7785384,null,4193,null,2010975,null,18970,null,5774409,null,18711,null,118177,null,6221,null,5656232,null,17743,null,0400000US12,Florida,12
