B18106_001E,B18106_001EA,B18106_001M,B18106_001MA,B18106_002E,B18106_002EA,B18106_002M,B18106_002MA,B18106_003E,B18106_003EA,B18106_003M,B18106_003MA,B18106_004E,B18106_004EA,B18106_004M,B18106_004MA,B18106_005E,B18106_005EA,B18106_005M,B18106_005MA,B18106_006E,B18106_006EA,B18106_006M,B18106_006MA,B18106_007E,B18106_007EA,B18106_007M,B18106_007MA,B18106_008E,B18106_008EA,B18106_008M,B18106_008MA,B18106_009E,B18106_009EA,B18106_009M,B18106_009MA,B18106_010E,B18106_010EA,B18106_010M,B18106_010MA,B18106_011E,B18106_011EA,B18106_011M,B18106_011MA,B18106_012E,B18106_012EA,B18106_012M,B18106_012MA,B18106_013E,B18106_013EA,B18106_013M,B18106_013MA,B18106_014E,B18106_014EA,B18106_014M,B18106_014MA,B18106_015E,B18106_015EA,B18106_015M,B18106_015MA,B18106_016E,B18106_016EA,B18106_016M,B18106_016MA,B18106_017E,B18106_017EA,B18106_017M,B18106_017MA,B18106_018E,B18106_018EA,B18106_018M,B18106_018MA,B18106_019E,B18106_019EA,B18106_019M,B18106_019MA,B18106_020E,B18106_020EA,B18106_020M,B18106_020MA,B18106_021E,B18106_021EA,B18106_021M,B18106_021MA,B18106_022E,B18106_022EA,B18106_022M,B18106_022MA,B18106_023E,B18106_023EA,B18106_023M,B18106_023MA,B18106_024E,B18106_024EA,B18106_024M,B18106_024MA,B18106_025E,B18106_025EA,B18106_025M,B18106_025MA,B18106_026E,B18106_026EA,B18106_026M,B18106_026MA,B18106_027E,B18106_027EA,B18106_027M,B18106_027MA,B18106_028E,B18106_028EA,B18106_028M,B18106_028MA,B18106_029E,B18106_029EA,B18106_029M,B18106_029MA,B18106_030E,B18106_030EA,B18106_030M,B18106_030MA,B18106_031E,B18106_031EA,B18106_031M,B18106_031MA,B18106_032E,B18106_032EA,B18106_032M,B18106_032MA,B18106_033E,B18106_033EA,B18106_033M,B18106_033MA,GEO_ID,NAME,state
4302183,null,3475,null,2056550,null,5192,null,413952,null,3403,null,6516,null,1387,null,407436,null,3608,null,513869,null,4088,null,5967,null,1408,null,507902,null,4323,null,865125,null,4577,null,29866,null,2594,null,835259,null,4855,null,158945,null,2154,null,8473,null,1235,null,150472,null,2410,null,104659,null,1667,null,13550,null,1620,null,91109,null,2216,null,2245633,null,4407,null,396430,null,2976,null,3479,null,970,null,392951,null,3031,null,539810,null,3535,null,5079,null,1252,null,534731,null,3965,null,948912,null,3912,null,35306,null,2690,null,913606,null,4526,null,191400,null,1710,null,15500,null,2032,null,175900,null,2704,null,169081,null,1765,null,32230,null,2779,null,136851,null,2770,null,0400000US01,Alabama,01
623300,null,2765,null,316081,null,2697,null,65623,null,1387,null,550,null,330,null,65073,null,1363,null,90271,null,2708,null,1203,null,748,null,89068,null,2888,null,135900,null,2569,null,2506,null,870,null,133394,null,2619,null,16465,null,828,null,556,null,305,null,15909,null,813,null,7822,null,452,null,1204,null,449,null,6618,null,598,null,307219,null,1826,null,62857,null,1274,null,782,null,408,null,62075,null,1379,null,82525,null,1767,null,587,null,370,null,81938,null,1688,null,135031,null,1439,null,3311,null,993,null,131720,null,1642,null,15466,null,1080,null,823,null,501,null,14643,null,999,null,11340,null,873,null,2551,null,677,null,8789,null,903,null,0400000US02,Alaska,02
5985101,null,2729,null,2968649,null,3702,null,621074,null,2266,null,6411,null,1458,null,614663,null,2622,null,786293,null,3134,null,7713,null,1877,null,778580,null,3527,null,1174649,null,3088,null,30928,null,4687,null,1143721,null,5575,null,211949,null,1412,null,8142,null,1525,null,203807,null,2131,null,174684,null,1271,null,14972,null,2108,null,159712,null,2245,null,3016452,null,3346,null,592310,null,2168,null,4704,null,1178,null,587606,null,2410,null,740661,null,2661,null,4101,null,1316,null,736560,null,3056,null,1216038,null,2428,null,30051,null,3222,null,1185987,null,4096,null,239589,null,1423,null,11899,null,1842,null,227690,null,2207,null,227854,null,1775,null,31190,null,3408,null,196664,null,3404,null,0400000US04,Arizona,04
2631080,null,2601,null,1272457,null,3994,null,257864,null,2905,null,2791,null,980,null,255073,null,2922,null,318903,null,3465,null,4710,null,1518,null,314193,null,4132,null,525698,null,3249,null,17740,null,2037,null,507958,null,3654,null,100748,null,1369,null,5746,null,1008,null,95002,null,1637,null,69244,null,1438,null,8503,null,1136,null,60741,null,1789,null,1358623,null,3571,null,246509,null,2745,null,1168,null,513,null,245341,null,2830,null,323318,null,2952,null,3403,null,1084,null,319915,null,3050,null,566963,null,3137,null,22547,null,2277,null,544416,null,4053,null,116669,null,1542,null,6488,null,1141,null,110181,null,1936,null,105164,null,1916,null,19602,null,2253,null,85562,null,2809,null,0400000US05,Arkansas,05
33628112,null,6189,null,16661174,null,8298,null,3422645,null,4498,null,34280,null,3219,null,3388365,null,5571,null,4517238,null,6987,null,33815,null,3419,null,4483423,null,7775,null,6981353,null,5482,null,132550,null,6861,null,6848803,null,8811,null,996729,null,3038,null,44186,null,3727,null,952543,null,4510,null,743209,null,3306,null,90640,null,5213,null,652569,null,6063,null,16966938,null,7335,null,3251215,null,3387,null,23596,null,2732,null,3227619,null,3491,null,4334195,null,4133,null,28124,null,3469,null,4306071,null,4849,null,7097050,null,5440,null,160489,null,7760,null,6936561,null,9921,null,1159187,null,2959,null,71327,null,4247,null,1087860,null,4831,null,1125291,null,4215,null,214619,null,8170,null,910672,null,9440,null,0400000US06,California,06
4565428,null,3556,null,2270247,null,4427,null,439108,null,2477,null,4304,null,1222,null,434804,null,2820,null,607100,null,3155,null,5246,null,1317,null,601854,null,3305,null,995771,null,3969,null,16333,null,2195,null,979438,null,3926,null,139969,null,1415,null,4484,null,919,null,135485,null,1595,null,88299,null,1314,null,8587,null,1393,null,79712,null,1856,null,2295181,null,3554,null,421389,null,1935,null,4053,null,1176,null,417336,null,2104,null,580699,null,3205,null,2664,null,909,null,578035,null,3387,null,1004719,null,3120,null,15948,null,1783,null,988771,null,3452,null,154294,null,1429,null,5048,null,1065,null,149246,null,1528,null,134080,null,2384,null,17878,null,2507,null,116202,null,3216,null,0400000US08,Colorado,08
3247487,null,1753,null,1572113,null,2578,null,305613,null,1622,null,2578,null,610,null,303035,null,1672,null,368074,null,2030,null,3160,null,1009,null,364914,null,2471,null,703912,null,2309,null,11571,null,1597,null,692341,null,2793,null,112901,null,876,null,4134,null,874,null,108767,null,1246,null,81613,null,1345,null,6697,null,1244,null,74916,null,1602,null,1675374,null,2398,null,291817,null,1305,null,1769,null,607,null,290048,null,1449,null,366938,null,1476,null,2163,null,809,null,364775,null,1767,null,751142,null,2032,null,11832,null,1533,null,739310,null,2657,null,131560,null,1008,null,4571,null,1209,null,126989,null,1497,null,133917,null,1612,null,17177,null,1557,null,116740,null,2140,null,0400000US09,Connecticut,09
810022,null,1034,null,388100,null,1678,null,75489,null,998,null,604,null,294,null,74885,null,988,null,94062,null,1080,null,1760,null,879,null,92302,null,1399,null,165467,null,1171,null,2832,null,843,null,162635,null,1367,null,30434,null,597,null,1330,null,591,null,29104,null,964,null,22648,null,540,null,2393,null,643,null,20255,null,739,null,421922,null,1375,null,71814,null,978,null,247,null,191,null,71567,null,979,null,99157,null,625,null,651,null,335,null,98506,null,780,null,182706,null,1040,null,3622,null,993,null,179084,null,1331,null,36261,null,773,null,1329,null,617,null,34932,null,883,null,31984,null,1074,null,3185,null,781,null,28799,null,1280,null,0400000US10,Delaware,10
551256,null,1161,null,255958,null,1099,null,37328,null,612,null,617,null,603,null,36711,null,885,null,83294,null,730,null,384,null,364,null,82910,null,912,null,108752,null,994,null,2681,null,958,null,106071,null,1228,null,16364,null,771,null,876,null,454,null,15488,null,886,null,10220,null,515,null,1057,null,497,null,9163,null,682,null,295298,null,1058,null,38230,null,877,null,226,null,220,null,38004,null,898,null,98310,null,641,null,532,null,531,null,97778,null,873,null,119578,null,488,null,3500,null,1157,null,116078,null,1152,null,21056,null,558,null,1477,null,602,null,19579,null,856,null,18124,null,1358,null,2317,null,773,null,15807,null,1399,null,0400000US11,District of Columbia,11
17029627,null,4471,null,8261844,null,7657,null,1478001,null,3826,null,12766,null,1995,null,1465235,null,4342,null,1965624,null,6850,null,18427,null,2675,null,1947197,null,7196,null,3439167,null,8317,null,75340,null,4854,null,3363827,null,9317,null,712723,null,3247,null,25314,null,2638,null,687409,null,4177,null,666329,null,3396,null,62161,null,4297,null,604168,null,5178,null,8767783,null,7258,null,1409503,null,4197,null,9087,null,1520,null,1400416,null,4404,null,1925324,null,4784,null,13123,null,2292,null,1912201,null,5660,null,3693603,null,5997,null,86184,null,5591,null,3607419,null,6684,null,834843,null,3200,null,34607,null,2851,null,800236,null,4371,null,904510,null,4774,null,125989,null,7131,null,778521,null,7867,null,0400000US12,Florida,12
