B17006_001E,B17006_001EA,B17006_001M,B17006_001MA,B17006_002E,B17006_002EA,B17006_002M,B17006_002MA,B17006_003E,B17006_003EA,B17006_003M,B17006_003MA,B17006_004E,B17006_004EA,B17006_004M,B17006_004MA,B17006_005E,B17006_005EA,B17006_005M,B17006_005MA,B17006_006E,B17006_006EA,B17006_006M,B17006_006MA,B17006_007E,B17006_007EA,B17006_007M,B17006_007MA,B17006_008E,B17006_008EA,B17006_008M,B17006_008MA,B17006_009E,B17006_009EA,B17006_009M,B17006_009MA,B17006_010E,B17006_010EA,B17006_010M,B17006_010MA,B17006_011E,B17006_011EA,B17006_011M,B17006_011MA,B17006_012E,B17006_012EA,B17006_012M,B17006_012MA,B17006_013E,B17006_013EA,B17006_013M,B17006_013MA,B17006_014E,B17006_014EA,B17006_014M,B17006_014MA,B17006_015E,B17006_015EA,B17006_015M,B17006_015MA,B17006_016E,B17006_016EA,B17006_016M,B17006_016MA,B17006_017E,B17006_017EA,B17006_017M,B17006_017MA,B17006_018E,B17006_018EA,B17006_018M,B17006_018MA,B17006_019E,B17006_019EA,B17006_019M,B17006_019MA,B17006_020E,B17006_020EA,B17006_020M,B17006_020MA,B17006_021E,B17006_021EA,B17006_021M,B17006_021MA,B17006_022E,B17006_022EA,B17006_022M,B17006_022MA,B17006_023E,B17006_023EA,B17006_023M,B17006_023MA,B17006_024E,B17006_024EA,B17006_024M,B17006_024MA,B17006_025E,B17006_025EA,B17006_025M,B17006_025MA,B17006_026E,B17006_026EA,B17006_026M,B17006_026MA,B17006_027E,B17006_027EA,B17006_027M,B17006_027MA,B17006_028E,B17006_028EA,B17006_028M,B17006_028MA,B17006_029E,B17006_029EA,B17006_029M,B17006_029MA,GEO_ID,NAME,state
1551843,null,4366,null,305085,null,12603,null,92797,null,9228,null,32601,null,4015,null,5381,null,1160,null,54815,null,6002,null,212288,null,11192,null,30846,null,5463,null,11554,null,2723,null,2181,null,774,null,17111,null,3531,null,181442,null,10367,null,64497,null,4719,null,11017,null,1841,null,105928,null,7921,null,1246758,null,13747,null,972963,null,15289,null,262757,null,6015,null,50576,null,2887,null,659630,null,11404,null,273795,null,10174,null,76239,null,5971,null,22889,null,3038,null,4451,null,1187,null,48899,null,4200,null,197556,null,9302,null,42624,null,3548,null,8422,null,1490,null,146510,null,7376,null,0400000US18,Indiana,18
691565,null,2815,null,104303,null,7581,null,32133,null,4209,null,11670,null,1842,null,2035,null,678,null,18428,null,3179,null,72170,null,6167,null,9939,null,2599,null,4370,null,1386,null,709,null,410,null,4860,null,1546,null,62231,null,5699,null,24348,null,2750,null,2951,null,796,null,34932,null,4137,null,587262,null,8025,null,465109,null,8235,null,127208,null,3860,null,24702,null,2179,null,313199,null,6559,null,122153,null,5354,null,38208,null,4008,null,10656,null,1665,null,2296,null,805,null,25256,null,3190,null,83945,null,4700,null,17457,null,2239,null,3916,null,935,null,62572,null,3915,null,0400000US19,Iowa,19
685550,null,3355,null,118029,null,8753,null,36838,null,5133,null,12995,null,2182,null,1597,null,423,null,22246,null,3480,null,81191,null,7328,null,12071,null,2616,null,4011,null,1224,null,1260,null,627,null,6800,null,1691,null,69120,null,7169,null,27702,null,3381,null,4099,null,1093,null,37319,null,4650,null,567521,null,9227,null,447521,null,9351,null,123188,null,4386,null,21204,null,1708,null,303129,null,6776,null,120000,null,7511,null,39927,null,3974,null,12384,null,2126,null,1789,null,691,null,25754,null,2890,null,80073,null,6128,null,20381,null,2834,null,4203,null,996,null,55489,null,4737,null,0400000US20,Kansas,20
992805,null,4812,null,250500,null,12018,null,84805,null,7568,null,29158,null,3774,null,3707,null,1074,null,51940,null,5480,null,165695,null,10114,null,17961,null,3549,null,6176,null,1706,null,414,null,264,null,11371,null,2446,null,147734,null,9778,null,51823,null,4629,null,8319,null,1537,null,87592,null,6619,null,742305,null,11492,null,580355,null,13821,null,157399,null,5944,null,32721,null,3191,null,390235,null,9847,null,161950,null,9381,null,40662,null,5000,null,11714,null,1804,null,1928,null,698,null,27020,null,4049,null,121288,null,8253,null,28211,null,3309,null,4586,null,1054,null,88491,null,6104,null,0400000US21,Kentucky,21
1104270,null,2867,null,265503,null,12148,null,52752,null,6327,null,16411,null,2518,null,4310,null,997,null,32031,null,4786,null,212751,null,11235,null,15122,null,3073,null,5316,null,1434,null,1296,null,621,null,8510,null,2334,null,197629,null,10792,null,68744,null,4864,null,12328,null,1753,null,116557,null,7670,null,838767,null,11967,null,606784,null,12132,null,167322,null,5358,null,33330,null,3026,null,406132,null,9310,null,231983,null,11405,null,57624,null,5602,null,16833,null,2481,null,4747,null,1184,null,36044,null,3862,null,174359,null,10885,null,39626,null,4107,null,8902,null,1616,null,125831,null,8498,null,0400000US22,Louisiana,22
262625,null,2057,null,43743,null,4253,null,13415,null,3150,null,5142,null,1401,null,1318,null,609,null,6955,null,1836,null,30328,null,3706,null,4899,null,1263,null,1252,null,619,null,161,null,187,null,3486,null,1096,null,25429,null,3513,null,7695,null,1449,null,1104,null,494,null,16630,null,2831,null,218882,null,4552,null,165807,null,4848,null,41973,null,2258,null,9294,null,1384,null,114540,null,3802,null,53075,null,4140,null,15435,null,2167,null,5417,null,1348,null,478,null,256,null,9540,null,1831,null,37640,null,3841,null,7671,null,1696,null,1330,null,535,null,28639,null,3296,null,0400000US23,Maine,23
1325795,null,3198,null,149153,null,10243,null,32628,null,5407,null,12321,null,2404,null,1477,null,810,null,18830,null,3853,null,116525,null,8519,null,12813,null,3003,null,6264,null,1813,null,1096,null,642,null,5453,null,1540,null,103712,null,8371,null,35942,null,4277,null,5923,null,1410,null,61847,null,5779,null,1176642,null,10092,null,862865,null,13838,null,244939,null,7548,null,45494,null,3018,null,572432,null,9835,null,313777,null,12396,null,69036,null,6024,null,22121,null,2987,null,3051,null,903,null,43864,null,4635,null,244741,null,11244,null,53381,null,4229,null,11116,null,2356,null,180244,null,8826,null,0400000US24,Maryland,24
1410600,null,2958,null,180708,null,9742,null,38179,null,4752,null,13310,null,2422,null,1567,null,581,null,23302,null,3414,null,142529,null,9794,null,14950,null,2888,null,4495,null,1373,null,299,null,284,null,10156,null,2284,null,127579,null,9620,null,39932,null,3945,null,6751,null,1275,null,80896,null,6907,null,1229892,null,9871,null,967559,null,13280,null,264346,null,6185,null,55358,null,3632,null,647855,null,10453,null,262333,null,10687,null,60921,null,5595,null,17317,null,2770,null,2670,null,959,null,40934,null,3948,null,201412,null,9243,null,41659,null,3876,null,11632,null,1881,null,148121,null,7899,null,0400000US25,Massachusetts,25
2298266,null,4865,null,508454,null,15734,null,168534,null,11076,null,52582,null,4947,null,10263,null,1690,null,105689,null,7664,null,339920,null,13122,null,43941,null,5498,null,16813,null,2732,null,3048,null,932,null,24080,null,3496,null,295979,null,13225,null,93245,null,5798,null,18518,null,2590,null,184216,null,9445,null,1789812,null,16317,null,1380715,null,16504,null,355950,null,7417,null,71739,null,3621,null,953026,null,13374,null,409097,null,12796,null,103343,null,7096,null,26764,null,2807,null,5152,null,1276,null,71427,null,5713,null,305754,null,11196,null,60126,null,3862,null,12087,null,1839,null,233541,null,9996,null,0400000US26,Michigan,26
1232111,null,3930,null,168230,null,8661,null,62507,null,5988,null,20169,null,2528,null,3440,null,921,null,38898,null,4232,null,105723,null,7658,null,15594,null,3407,null,5874,null,1620,null,1319,null,661,null,8401,null,2077,null,90129,null,7432,null,29822,null,3452,null,4991,null,1017,null,55316,null,5112,null,1063881,null,9080,null,855903,null,11728,null,251519,null,4863,null,46732,null,2980,null,557652,null,9100,null,207978,null,9702,null,60363,null,5211,null,17002,null,2294,null,2988,null,847,null,40373,null,4181,null,147615,null,8133,null,31299,null,3193,null,6971,null,1445,null,109345,null,6681,null,0400000US27,Minnesota,27
747224,null,3610,null,229365,null,9707,null,46616,null,5609,null,15113,null,2267,null,2097,null,745,null,29406,null,4137,null,182749,null,10310,null,19795,null,4312,null,6018,null,1827,null,1393,null,737,null,12384,null,3253,null,162954,null,9230,null,51959,null,4262,null,9453,null,1553,null,101542,null,6844,null,517859,null,9945,null,361562,null,10659,null,101777,null,5039,null,18283,null,2291,null,241502,null,7719,null,156297,null,8631,null,34861,null,5109,null,10658,null,2612,null,2019,null,1065,null,22184,null,3441,null,121436,null,7543,null,30311,null,3339,null,6094,null,1398,null,85031,null,6244,null,0400000US28,Mississippi,28
1397818,null,5051,null,284306,null,12897,null,81768,null,6960,null,26494,null,3026,null,4295,null,1012,null,50979,null,5755,null,202538,null,10619,null,27709,null,4425,null,10910,null,2270,null,1544,null,582,null,15255,null,2992,null,174829,null,9760,null,62441,null,4512,null,11121,null,1715,null,101267,null,7396,null,1113512,null,13688,null,849077,null,12512,null,231244,null,6284,null,45865,null,3337,null,571968,null,9532,null,264435,null,11462,null,71441,null,6470,null,21303,null,2804,null,4107,null,1267,null,46031,null,5193,null,192994,null,9331,null,46791,null,3655,null,7697,null,1538,null,138506,null,8403,null,0400000US29,Missouri,29
214915,null,2253,null,44998,null,4960,null,14059,null,2340,null,5181,null,1363,null,999,null,506,null,7879,null,1740,null,30939,null,4741,null,6972,null,2542,null,3341,null,1584,null,739,null,573,null,2892,null,1484,null,23967,null,3957,null,7770,null,1891,null,2018,null,755,null,14179,null,2625,null,169917,null,5166,null,136448,null,6014,null,36897,null,2408,null,6310,null,1194,null,93241,null,4833,null,33469,null,3646,null,10895,null,2004,null,2597,null,908,null,169,null,194,null,8129,null,1636,null,22574,null,3139,null,4448,null,977,null,1041,null,520,null,17085,null,2738,null,0400000US30,Montana,30
432321,null,3479,null,63268,null,4891,null,22329,null,3606,null,8229,null,1517,null,1754,null,654,null,12346,null,2710,null,40939,null,4560,null,5881,null,1613,null,2043,null,854,null,172,null,159,null,3666,null,1453,null,35058,null,4312,null,13511,null,2312,null,1771,null,863,null,19776,null,2937,null,369053,null,6228,null,298126,null,6109,null,89782,null,2635,null,17967,null,1733,null,190377,null,4661,null,70927,null,4625,null,17126,null,2479,null,5566,null,1509,null,1159,null,490,null,10401,null,1840,null,53801,null,4285,null,11317,null,2004,null,3589,null,1034,null,38895,null,3491,null,0400000US31,Nebraska,31
666716,null,3383,null,113891,null,10302,null,44086,null,7190,null,16799,null,3578,null,2542,null,987,null,24745,null,4565,null,69805,null,8372,null,12644,null,3346,null,4743,null,1384,null,916,null,583,null,6985,null,2281,null,57161,null,8221,null,19304,null,3829,null,3116,null,1004,null,34741,null,5394,null,552825,null,11612,null,401059,null,11267,null,119385,null,5016,null,21762,null,2473,null,259912,null,8755,null,151766,null,9666,null,49837,null,5449,null,16025,null,2970,null,2297,null,885,null,31515,null,3631,null,101929,null,8738,null,24385,null,3129,null,5079,null,1274,null,72465,null,7153,null,0400000US32,Nevada,32
281968,null,2127,null,28904,null,4354,null,7710,null,2107,null,2248,null,832,null,175,null,195,null,5287,null,1666,null,21194,null,3788,null,2717,null,1255,null,1090,null,663,null,54,null,91,null,1573,null,814,null,18477,null,3821,null,6557,null,1496,null,1100,null,627,null,10820,null,2783,null,253064,null,4886,null,203507,null,5595,null,55225,null,2079,null,9488,null,1460,null,138794,null,4849,null,49557,null,4147,null,14343,null,2753,null,3562,null,1193,null,316,null,292,null,10465,null,2177,null,35214,null,4041,null,4594,null,1269,null,2039,null,739,null,28581,null,3625,null,0400000US33,New Hampshire,33
2018631,null,3284,null,266289,null,13456,null,74178,null,7606,null,23187,null,2655,null,4291,null,1072,null,46700,null,5691,null,192111,null,11365,null,20986,null,3907,null,7801,null,2237,null,798,null,489,null,12387,null,2535,null,171125,null,11317,null,56570,null,5193,null,9428,null,1706,null,105127,null,7769,null,1752342,null,13336,null,1355190,null,17301,null,362597,null,6476,null,79963,null,4523,null,912630,null,14127,null,397152,null,13213,null,99961,null,7078,null,31924,null,3947,null,5164,null,1444,null,62873,null,5058,null,297191,null,11136,null,65834,null,4844,null,12859,null,2111,null,218498,null,9358,null,0400000US34,New Jersey,34
504583,null,3208,null,126194,null,10073,null,45320,null,6628,null,15645,null,2724,null,2700,null,970,null,26975,null,4463,null,80874,null,7543,null,15532,null,4230,null,5987,null,2198,null,1051,null,679,null,8494,null,2630,null,65342,null,7003,null,20239,null,2850,null,3046,null,897,null,42057,null,4901,null,378389,null,10162,null,267552,null,10989,null,77174,null,5455,null,13982,null,1886,null,176396,null,7278,null,110837,null,8404,null,38078,null,5817,null,12521,null,2579,null,2266,null,1107,null,23291,null,3960,null,72759,null,6808,null,16482,null,2648,null,3454,null,1063,null,52823,null,5209,null,0400000US35,New Mexico,35
4334520,null,7368,null,852840,null,20598,null,276316,null,16950,null,89787,null,6175,null,16062,null,2457,null,170467,null,11998,null,576524,null,18340,null,68801,null,7198,null,24100,null,3935,null,5103,null,1283,null,39598,null,4456,null,507723,null,17137,null,155477,null,8018,null,28328,null,2740,null,323918,null,12865,null,3481680,null,22112,null,2587681,null,27251,null,721360,null,11267,null,146346,null,6313,null,1719975,null,21382,null,893999,null,19125,null,209807,null,11825,null,61205,null,5591,null,10264,null,1818,null,138338,null,8888,null,684192,null,15682,null,147562,null,6727,null,28926,null,3148,null,507704,null,12277,null,0400000US36,New York,36
2228025,null,5436,null,494892,null,15248,null,152982,null,10931,null,53011,null,5629,null,8123,null,1553,null,91848,null,8198,null,341910,null,13796,null,48585,null,5917,null,19787,null,3486,null,3255,null,1132,null,25543,null,3712,null,293325,null,12812,null,98878,null,6171,null,19159,null,2705,null,175288,null,9565,null,1733133,null,14710,null,1307161,null,17744,null,367579,null,8689,null,71244,null,4331,null,868338,null,13410,null,425972,null,14497,null,112759,null,9821,null,36702,null,4740,null,4674,null,1093,null,71383,null,6713,null,313213,null,13139,null,66680,null,5052,null,16345,null,2407,null,230188,null,10190,null,0400000US37,North Carolina,37
138959,null,1112,null,17636,null,2354,null,5052,null,1400,null,1899,null,715,null,103,null,112,null,3050,null,1090,null,12584,null,2104,null,2557,null,1109,null,793,null,447,null,219,null,206,null,1545,null,761,null,10027,null,2066,null,4450,null,1078,null,249,null,167,null,5328,null,1535,null,121323,null,2715,null,99288,null,3250,null,29170,null,1521,null,5740,null,899,null,64378,null,2799,null,22035,null,2266,null,6483,null,1344,null,2285,null,770,null,201,null,146,null,3997,null,924,null,15552,null,2002,null,3457,null,1005,null,1027,null,577,null,11068,null,1737,null,0400000US38,North Dakota,38
2660188,null,5664,null,571579,null,17186,null,158818,null,9961,null,47744,null,4135,null,9250,null,1227,null,101824,null,7146,null,412761,null,14802,null,48777,null,6397,null,20877,null,3554,null,1899,null,668,null,26001,null,4247,null,363984,null,13309,null,126468,null,6194,null,21889,null,2369,null,215627,null,10535,null,2088609,null,17279,null,1595458,null,19050,null,421295,null,9249,null,85071,null,3988,null,1089092,null,14028,null,493151,null,14590,null,129908,null,8316,null,33334,null,3774,null,6181,null,1272,null,90393,null,6512,null,363243,null,12866,null,78146,null,4950,null,15042,null,2340,null,270055,null,10734,null,0400000US39,Ohio,39
897940,null,4168,null,196012,null,10336,null,64762,null,6038,null,22274,null,2917,null,4308,null,1302,null,38180,null,4432,null,131250,null,8914,null,13929,null,2759,null,5747,null,1349,null,673,null,366,null,7509,null,2039,null,117321,null,8556,null,36622,null,3562,null,7148,null,1281,null,73551,null,6849,null,701928,null,9870,null,534680,null,10543,null,158277,null,4589,null,28532,null,2588,null,347871,null,8595,null,167248,null,8031,null,58068,null,5114,null,15732,null,2781,null,3549,null,1181,null,38787,null,3680,null,109180,null,7014,null,26452,null,2546,null,5185,null,1372,null,77543,null,5631,null,0400000US40,Oklahoma,40
851872,null,3460,null,159380,null,9530,null,59518,null,6922,null,20892,null,3223,null,2661,null,827,null,35965,null,4943,null,99862,null,8299,null,16488,null,3341,null,4253,null,1481,null,1088,null,655,null,11147,null,2368,null,83374,null,8435,null,28316,null,3436,null,4977,null,1258,null,50081,null,6067,null,692492,null,9523,null,539972,null,11704,null,150354,null,5802,null,28448,null,2748,null,361170,null,9323,null,152520,null,8412,null,44219,null,5016,null,12177,null,2233,null,1896,null,742,null,30146,null,4256,null,108301,null,7154,null,24456,null,3063,null,4779,null,1393,null,79066,null,6197,null,0400000US41,Oregon,41
2710634,null,5455,null,454502,null,14828,null,119851,null,8950,null,36065,null,3680,null,6660,null,1397,null,77126,null,6645,null,334651,null,14011,null,41987,null,5566,null,14647,null,2539,null,1889,null,702,null,25451,null,3989,null,292664,null,13397,null,98398,null,6873,null,17700,null,2394,null,176566,null,9088,null,2256132,null,14814,null,1737826,null,14473,null,453151,null,5978,null,89705,null,4146,null,1194970,null,11979,null,518306,null,16382,null,137913,null,8520,null,42982,null,4079,null,7274,null,1489,null,87657,null,6079,null,380393,null,14389,null,86266,null,5249,null,18579,null,2835,null,275548,null,11780,null,0400000US42,Pennsylvania,42
222212,null,1673,null,36434,null,3994,null,7429,null,2139,null,2271,null,1030,null,725,null,448,null,4433,null,1627,null,29005,null,3857,null,1886,null,985,null,629,null,414,null,132,null,124,null,1125,null,661,null,27119,null,3810,null,6884,null,1603,null,887,null,600,null,19348,null,3082,null,185778,null,3993,null,135394,null,5487,null,36016,null,2432,null,6053,null,1165,null,93325,null,4337,null,50384,null,4820,null,13759,null,3104,null,3675,null,1112,null,612,null,459,null,9472,null,2726,null,36625,null,4221,null,9747,null,1739,null,2296,null,831,null,24582,null,3222,null,0400000US44,Rhode Island,44
