B08412_001E,B08412_001EA,B08412_001M,B08412_001MA,B08412_002E,B08412_002EA,B08412_002M,B08412_002MA,B08412_003E,B08412_003EA,B08412_003M,B08412_003MA,B08412_004E,B08412_004EA,B08412_004M,B08412_004MA,B08412_005E,B08412_005EA,B08412_005M,B08412_005MA,B08412_006E,B08412_006EA,B08412_006M,B08412_006MA,B08412_007E,B08412_007EA,B08412_007M,B08412_007MA,B08412_008E,B08412_008EA,B08412_008M,B08412_008MA,B08412_009E,B08412_009EA,B08412_009M,B08412_009MA,B08412_010E,B08412_010EA,B08412_010M,B08412_010MA,B08412_011E,B08412_011EA,B08412_011M,B08412_011MA,B08412_012E,B08412_012EA,B08412_012M,B08412_012MA,B08412_013E,B08412_013EA,B08412_013M,B08412_013MA,B08412_014E,B08412_014EA,B08412_014M,B08412_014MA,B08412_015E,B08412_015EA,B08412_015M,B08412_015MA,B08412_016E,B08412_016EA,B08412_016M,B08412_016MA,B08412_017E,B08412_017EA,B08412_017M,B08412_017MA,B08412_018E,B08412_018EA,B08412_018M,B08412_018MA,B08412_019E,B08412_019EA,B08412_019M,B08412_019MA,B08412_020E,B08412_020EA,B08412_020M,B08412_020MA,B08412_021E,B08412_021EA,B08412_021M,B08412_021MA,B08412_022E,B08412_022EA,B08412_022M,B08412_022MA,B08412_023E,B08412_023EA,B08412_023M,B08412_023MA,B08412_024E,B08412_024EA,B08412_024M,B08412_024MA,B08412_025E,B08412_025EA,B08412_025M,B08412_025MA,B08412_026E,B08412_026EA,B08412_026M,B08412_026MA,B08412_027E,B08412_027EA,B08412_027M,B08412_027MA,B08412_028E,B08412_028EA,B08412_028M,B08412_028MA,B08412_029E,B08412_029EA,B08412_029M,B08412_029MA,B08412_030E,B08412_030EA,B08412_030M,B08412_030MA,B08412_031E,B08412_031EA,B08412_031M,B08412_031MA,B08412_032E,B08412_032EA,B08412_032M,B08412_032MA,B08412_033E,B08412_033EA,B08412_033M,B08412_033MA,B08412_034E,B08412_034EA,B08412_034M,B08412_034MA,B08412_035E,B08412_035EA,B08412_035M,B08412_035MA,B08412_036E,B08412_036EA,B08412_036M,B08412_036MA,B08412_037E,B08412_037EA,B08412_037M,B08412_037MA,B08412_038E,B08412_038EA,B08412_038M,B08412_038MA,B08412_039E,B08412_039EA,B08412_039M,B08412_039MA,GEO_ID,NAME,state
4080545,null,29522,null,102185,null,5554,null,361094,null,13097,null,549821,null,10996,null,643792,null,15717,null,589317,null,13415,null,248332,null,8575,null,578541,null,13996,null,121419,null,6112,null,155558,null,7335,null,365049,null,9444,null,254507,null,8899,null,110930,null,7211,null,2134534,null,20012,null,55234,null,4498,null,170526,null,8044,null,260808,null,9049,null,322470,null,13135,null,300710,null,10344,null,127624,null,6904,null,316372,null,9507,null,65408,null,4511,null,91069,null,5755,null,200922,null,7318,null,155207,null,6670,null,68184,null,5594,null,1946011,null,19121,null,46951,null,3727,null,190568,null,9265,null,289013,null,8948,null,321322,null,8071,null,288607,null,8567,null,120708,null,5511,null,262169,null,8833,null,56011,null,3835,null,64489,null,4262,null,164127,null,6303,null,99300,null,5149,null,42746,null,4226,null,0400000US13,Georgia,13
610911,null,6437,null,17654,null,2419,null,58269,null,4821,null,83599,null,4542,null,86035,null,5073,null,84251,null,5233,null,30617,null,3278,null,111427,null,5885,null,12498,null,1603,null,27800,null,3188,null,55390,null,4238,null,33884,null,2881,null,9487,null,1646,null,333033,null,5135,null,9037,null,1718,null,31620,null,3668,null,44081,null,3371,null,46044,null,3544,null,45961,null,3797,null,18350,null,2415,null,63685,null,4667,null,7084,null,1279,null,15834,null,2398,null,28861,null,2864,null,16892,null,2066,null,5584,null,1134,null,277878,null,5242,null,8617,null,1554,null,26649,null,2515,null,39518,null,3089,null,39991,null,3104,null,38290,null,2676,null,12267,null,1878,null,47742,null,3689,null,5414,null,1061,null,11966,null,1966,null,26529,null,3080,null,16992,null,2055,null,3903,null,1120,null,0400000US15,Hawaii,15
624622,null,8536,null,38951,null,3140,null,100347,null,4964,null,125376,null,6021,null,118204,null,4846,null,83406,null,4533,null,28299,null,2933,null,54256,null,3685,null,9745,null,1401,null,12638,null,1808,null,25834,null,2451,null,18125,null,2160,null,9441,null,1611,null,331653,null,5656,null,20173,null,1877,null,47611,null,3388,null,66125,null,4155,null,60663,null,3594,null,44130,null,3152,null,14784,null,2124,null,30086,null,2552,null,5929,null,1227,null,8022,null,1473,null,14439,null,1636,null,12460,null,1517,null,7231,null,1321,null,292969,null,5851,null,18778,null,2149,null,52736,null,3699,null,59251,null,3571,null,57541,null,3927,null,39276,null,3065,null,13515,null,2108,null,24170,null,2478,null,3816,null,793,null,4616,null,963,null,11395,null,1683,null,5665,null,1225,null,2210,null,825,null,0400000US16,Idaho,16
5685064,null,20650,null,175898,null,7035,null,544146,null,11673,null,739456,null,15937,null,754504,null,13291,null,726381,null,12385,null,308342,null,9290,null,795472,null,14268,null,170726,null,6388,null,269172,null,9069,null,578079,null,12026,null,451191,null,10297,null,171697,null,7189,null,2996409,null,18922,null,87448,null,4755,null,261420,null,7805,null,362923,null,10647,null,371910,null,9775,null,375109,null,8946,null,158820,null,6628,null,438096,null,11149,null,94213,null,4682,null,147218,null,6732,null,333059,null,7983,null,266457,null,7164,null,99736,null,4600,null,2688655,null,11650,null,88450,null,4992,null,282726,null,9062,null,376533,null,10555,null,382594,null,9291,null,351272,null,8815,null,149522,null,6479,null,357376,null,9217,null,76513,null,4401,null,121954,null,5965,null,245020,null,8418,null,184734,null,6160,null,71961,null,4396,null,0400000US17,Illinois,17
2722495,null,16177,null,105084,null,4954,null,342289,null,7960,null,438314,null,10413,null,462658,null,10436,null,419888,null,11657,null,184414,null,6047,null,323540,null,10380,null,74339,null,3438,null,90141,null,4106,null,153107,null,5972,null,85114,null,5296,null,43607,null,3410,null,1426482,null,11500,null,56227,null,3857,null,160233,null,6306,null,207639,null,6706,null,227207,null,7919,null,218175,null,8547,null,101497,null,4397,null,182212,null,7177,null,41076,null,3012,null,51759,null,3122,null,93956,null,4679,null,55847,null,3918,null,30654,null,2775,null,1296013,null,12400,null,48857,null,3067,null,182056,null,5498,null,230675,null,7466,null,235451,null,6814,null,201713,null,6781,null,82917,null,4552,null,141328,null,6106,null,33263,null,2593,null,38382,null,2897,null,59151,null,3392,null,29267,null,2803,null,12953,null,1739,null,0400000US18,Indiana,18
1449316,null,10706,null,109196,null,4968,null,269452,null,7327,null,275640,null,7686,null,239033,null,7403,null,191667,null,5727,null,79447,null,4122,null,125185,null,5306,null,26581,null,2186,null,29847,null,2686,null,55165,null,2887,null,28680,null,2283,null,19423,null,1941,null,757362,null,8287,null,57463,null,3643,null,133341,null,5330,null,141628,null,5700,null,121113,null,5034,null,99113,null,4033,null,41106,null,3073,null,69550,null,4081,null,14346,null,1583,null,16801,null,2001,null,32011,null,2468,null,18609,null,1813,null,12281,null,1510,null,691954,null,7523,null,51733,null,3359,null,136111,null,4964,null,134012,null,5521,null,117920,null,5072,null,92554,null,4255,null,38341,null,2794,null,55635,null,3127,null,12235,null,1531,null,13046,null,1590,null,23154,null,1677,null,10071,null,1322,null,7142,null,996,null,0400000US19,Iowa,19
1326333,null,11858,null,90215,null,5009,null,222453,null,6943,null,246425,null,8041,null,225557,null,6998,null,189476,null,7225,null,71631,null,3835,null,129125,null,5338,null,26512,null,2602,null,31465,null,2816,null,50676,null,3414,null,26169,null,2172,null,16629,null,1799,null,709159,null,8429,null,48074,null,3434,null,108498,null,4755,null,128686,null,5461,null,119649,null,5106,null,101345,null,5365,null,35245,null,2658,null,75669,null,4212,null,14949,null,1832,null,17592,null,2026,null,30205,null,2353,null,16778,null,1793,null,12469,null,1563,null,617174,null,8291,null,42141,null,3156,null,113955,null,4348,null,117739,null,4897,null,105908,null,4471,null,88131,null,4700,null,36386,null,2501,null,53456,null,3046,null,11563,null,1607,null,13873,null,1900,null,20471,null,2330,null,9391,null,1371,null,4160,null,744,null,0400000US20,Kansas,20
1789506,null,15660,null,70226,null,4117,null,211801,null,7680,null,293290,null,9415,null,323344,null,9979,null,267971,null,7589,null,114525,null,6606,null,225626,null,8458,null,42887,null,3594,null,50028,null,3492,null,98837,null,5378,null,55489,null,3931,null,35482,null,3018,null,945695,null,11552,null,36243,null,2883,null,103244,null,5827,null,138162,null,5778,null,166671,null,6367,null,135336,null,5613,null,58836,null,4143,null,125258,null,5625,null,24463,null,2655,null,31459,null,2813,null,61271,null,3973,null,37956,null,3263,null,26796,null,2829,null,843811,null,10050,null,33983,null,2987,null,108557,null,4829,null,155128,null,6600,null,156673,null,6525,null,132635,null,5420,null,55689,null,4320,null,100368,null,5281,null,18424,null,2056,null,18569,null,2016,null,37566,null,3033,null,17533,null,2209,null,8686,null,1382,null,0400000US21,Kentucky,21
1934992,null,16372,null,71684,null,4862,null,217883,null,7272,null,308965,null,8332,null,334295,null,11841,null,281801,null,9235,null,92690,null,5102,null,253159,null,9103,null,42849,null,4721,null,50102,null,3992,null,128183,null,6431,null,87281,null,5548,null,66100,null,4964,null,1023849,null,11337,null,36103,null,3575,null,107870,null,5150,null,148870,null,7862,null,163661,null,7491,null,141479,null,6178,null,46924,null,4134,null,137289,null,6338,null,23582,null,3071,null,28870,null,3237,null,77062,null,5067,null,58576,null,4667,null,53563,null,4544,null,911143,null,10634,null,35581,null,3044,null,110013,null,5272,null,160095,null,5347,null,170634,null,6984,null,140322,null,5801,null,45766,null,3267,null,115870,null,6059,null,19267,null,2782,null,21232,null,2208,null,51121,null,3565,null,28705,null,2819,null,12537,null,1748,null,0400000US22,Louisiana,22
591164,null,7875,null,38698,null,3569,null,80511,null,4337,null,92568,null,4274,null,91331,null,4304,null,80561,null,3874,null,34270,null,2778,null,65851,null,3428,null,15883,null,1714,null,20684,null,2141,null,38873,null,3251,null,21553,null,2222,null,10381,null,1533,null,301739,null,5429,null,19563,null,1947,null,38863,null,3035,null,46627,null,3095,null,43763,null,3052,null,39614,null,3078,null,14859,null,1712,null,35151,null,2430,null,9133,null,1279,null,11984,null,1644,null,21922,null,2431,null,12941,null,1541,null,7319,null,1164,null,289425,null,5320,null,19135,null,2261,null,41648,null,3166,null,45941,null,3148,null,47568,null,3287,null,40947,null,2567,null,19411,null,2050,null,30700,null,2490,null,6750,null,1066,null,8700,null,1484,null,16951,null,1935,null,8612,null,1423,null,3062,null,800,null,0400000US23,Maine,23
2469892,null,16678,null,52319,null,4546,null,181626,null,7774,null,288388,null,8579,null,343361,null,9275,null,353831,null,9997,null,157209,null,6955,null,367236,null,10733,null,85163,null,4556,null,116428,null,5620,null,243258,null,9519,null,204754,null,7866,null,76319,null,4977,null,1259302,null,12370,null,26621,null,3334,null,80122,null,5592,null,134817,null,5814,null,164193,null,6358,null,172824,null,6551,null,76804,null,4908,null,193989,null,8199,null,45485,null,3167,null,63621,null,4182,null,134811,null,6218,null,119629,null,6596,null,46386,null,3593,null,1210590,null,11174,null,25698,null,2766,null,101504,null,5081,null,153571,null,6664,null,179168,null,6078,null,181007,null,6687,null,80405,null,4649,null,173247,null,7319,null,39678,null,2991,null,52807,null,3844,null,108447,null,5736,null,85125,null,4970,null,29933,null,3102,null,0400000US24,Maryland,24
3159545,null,18648,null,81521,null,4566,null,287805,null,9775,null,413996,null,10365,null,423426,null,10580,null,427117,null,10168,null,180443,null,7674,null,453702,null,11682,null,95605,null,4962,null,157702,null,6255,null,303395,null,9827,null,254625,null,8621,null,80208,null,4825,null,1617385,null,14301,null,38067,null,3341,null,132447,null,5753,null,192022,null,7082,null,206442,null,8054,null,209371,null,8455,null,92436,null,5230,null,243100,null,9550,null,52119,null,3063,null,85803,null,4276,null,169348,null,7014,null,149591,null,6575,null,46639,null,3633,null,1542160,null,12775,null,43454,null,3136,null,155358,null,7099,null,221974,null,7720,null,216984,null,7715,null,217746,null,7001,null,88007,null,5275,null,210602,null,7963,null,43486,null,3447,null,71899,null,4301,null,134047,null,5440,null,105034,null,5896,null,33569,null,2894,null,0400000US25,Massachusetts,25
3957783,null,22775,null,145417,null,6471,null,450243,null,10361,null,605807,null,11899,null,636577,null,11435,null,605302,null,10939,null,267840,null,8339,null,493203,null,12375,null,120824,null,4968,null,135672,null,5427,null,269473,null,7664,null,156265,null,6925,null,71160,null,3843,null,2015789,null,15030,null,74794,null,4662,null,207497,null,6605,null,282006,null,7593,null,309584,null,7813,null,299972,null,7996,null,140052,null,5529,null,261809,null,8147,null,66079,null,4043,null,76563,null,3988,null,154009,null,5923,null,98566,null,4660,null,44858,null,2544,null,1941994,null,14514,null,70623,null,4125,null,242746,null,8062,null,323801,null,9206,null,326993,null,8695,null,305330,null,7312,null,127788,null,5241,null,231394,null,7131,null,54745,null,3433,null,59109,null,3587,null,115464,null,5105,null,57699,null,3985,null,26302,null,2446,null,0400000US26,Michigan,26
2546836,null,14083,null,113384,null,4014,null,330700,null,8732,null,380996,null,8106,null,404011,null,8821,null,386385,null,7872,null,180966,null,6849,null,305664,null,6373,null,69577,null,3587,null,88445,null,3565,null,157762,null,5969,null,85643,null,4293,null,43303,null,2849,null,1315388,null,10113,null,60628,null,3033,null,161521,null,5672,null,186914,null,6237,null,195808,null,6373,null,196772,null,5899,null,95970,null,4829,null,165263,null,5434,null,38523,null,2748,null,48203,null,2855,null,86975,null,4418,null,51184,null,3095,null,27627,null,1880,null,1231448,null,9072,null,52756,null,2865,null,169179,null,5356,null,194082,null,5982,null,208203,null,6502,null,189613,null,5014,null,84996,null,3813,null,140401,null,4656,null,31054,null,2391,null,40242,null,2345,null,70787,null,3192,null,34459,null,2279,null,15676,null,2020,null,0400000US27,Minnesota,27
1116175,null,12716,null,47438,null,3391,null,141758,null,5900,null,183955,null,7588,null,194398,null,7413,null,165042,null,7556,null,69616,null,4948,null,138236,null,7228,null,26313,null,2726,null,24126,null,2648,null,62449,null,3979,null,40855,null,3708,null,21989,null,2386,null,570205,null,8485,null,23885,null,2751,null,64263,null,3940,null,85872,null,5504,null,95699,null,5047,null,83100,null,5065,null,37266,null,3821,null,74198,null,4732,null,13622,null,2234,null,11899,null,1747,null,36218,null,2857,null,27414,null,3191,null,16769,null,2105,null,545970,null,9763,null,23553,null,2202,null,77495,null,4418,null,98083,null,4831,null,98699,null,5153,null,81942,null,4399,null,32350,null,3172,null,64038,null,4680,null,12691,null,1816,null,12227,null,1988,null,26231,null,3007,null,13441,null,1979,null,5220,null,1072,null,0400000US28,Mississippi,28
2667059,null,18639,null,109487,null,6033,null,316103,null,8360,null,387081,null,10328,null,425926,null,11508,null,407490,null,10989,null,180746,null,6747,null,360751,null,8832,null,79544,null,4631,null,92606,null,5038,null,170606,null,5869,null,90775,null,4411,null,45944,null,3703,null,1373507,null,12414,null,57810,null,4162,null,149954,null,6058,null,183976,null,7349,null,210306,null,8457,null,208586,null,7229,null,93505,null,5122,null,193711,null,6930,null,41904,null,3152,null,50938,null,3693,null,94195,null,4899,null,57994,null,3465,null,30628,null,2757,null,1293552,null,12482,null,51677,null,4124,null,166149,null,6405,null,203105,null,6474,null,215620,null,7468,null,198904,null,7455,null,87241,null,4454,null,167040,null,5773,null,37640,null,2772,null,41668,null,3188,null,76411,null,4103,null,32781,null,2773,null,15316,null,1868,null,0400000US29,Missouri,29
429360,null,6250,null,33366,null,2634,null,91596,null,5391,null,91997,null,4775,null,80660,null,3935,null,52197,null,3039,null,15403,null,1851,null,30336,null,2548,null,4229,null,953,null,5383,null,1097,null,11769,null,1477,null,6604,null,1180,null,5820,null,1073,null,220342,null,4480,null,17207,null,1811,null,45438,null,3130,null,46098,null,3416,null,39664,null,2308,null,26937,null,1983,null,7307,null,1250,null,17091,null,2034,null,2339,null,744,null,2515,null,648,null,7272,null,1287,null,4648,null,946,null,3826,null,967,null,209018,null,4366,null,16159,null,1705,null,46158,null,3522,null,45899,null,3108,null,40996,null,3116,null,25260,null,2341,null,8096,null,1361,null,13245,null,1550,null,1890,null,596,null,2868,null,817,null,4497,null,820,null,1956,null,546,null,1994,null,680,null,0400000US30,Montana,30
899779,null,8497,null,61710,null,3453,null,163938,null,5895,null,172085,null,6244,null,157724,null,6236,null,132381,null,5061,null,49277,null,3445,null,80511,null,4539,null,12105,null,1316,null,14124,null,1646,null,28374,null,2606,null,17254,null,1949,null,10296,null,1591,null,474140,null,6119,null,33339,null,2435,null,79542,null,4116,null,88702,null,3551,null,81039,null,4195,null,73262,null,3688,null,24534,null,1898,null,43900,null,3018,null,6070,null,883,null,7911,null,1228,null,17359,null,2023,null,11338,null,1546,null,7144,null,1242,null,425639,null,5889,null,28371,null,2345,null,84396,null,4549,null,83383,null,4432,null,76685,null,4384,null,59119,null,3427,null,24743,null,2304,null,36611,null,2898,null,6035,null,909,null,6213,null,921,null,11015,null,1257,null,5916,null,1020,null,3152,null,713,null,0400000US31,Nebraska,31
1175512,null,14338,null,29549,null,3363,null,102878,null,6990,null,162186,null,6283,null,208269,null,9328,null,228396,null,11303,null,89833,null,5658,null,181439,null,6676,null,26550,null,3376,null,34789,null,3703,null,56844,null,4135,null,35669,null,3895,null,19110,null,2336,null,655916,null,9330,null,15469,null,2432,null,51095,null,5205,null,85388,null,4142,null,113115,null,6925,null,135260,null,7997,null,48967,null,4236,null,103289,null,5531,null,16947,null,2786,null,19846,null,2718,null,31487,null,2832,null,22211,null,3098,null,12842,null,1863,null,519596,null,9789,null,14080,null,2100,null,51783,null,4429,null,76798,null,4101,null,95154,null,5202,null,93136,null,5846,null,40866,null,3629,null,78150,null,4113,null,9603,null,1650,null,14943,null,2106,null,25357,null,2529,null,13458,null,1918,null,6268,null,1338,null,0400000US32,Nevada,32
599648,null,9496,null,24442,null,2665,null,74577,null,4438,null,94618,null,4842,null,92209,null,3943,null,88412,null,4373,null,39548,null,2967,null,72704,null,4046,null,16697,null,2045,null,22604,null,2532,null,39394,null,2778,null,24501,null,2144,null,9942,null,1437,null,303391,null,7001,null,12650,null,1678,null,33948,null,2604,null,43669,null,3037,null,44334,null,3130,null,42617,null,3050,null,19490,null,2149,null,39614,null,3080,null,9570,null,1585,null,11765,null,1960,null,22362,null,2003,null,16144,null,1963,null,7228,null,1204,null,296257,null,4900,null,11792,null,1691,null,40629,null,3350,null,50949,null,3574,null,47875,null,2497,null,45795,null,2926,null,20058,null,2128,null,33090,null,2846,null,7127,null,1238,null,10839,null,1308,null,17032,null,1879,null,8357,null,1356,null,2714,null,802,null,0400000US33,New Hampshire,33
3681609,null,22994,null,105062,null,5688,null,337548,null,10202,null,503774,null,14441,null,507592,null,13842,null,529269,null,13563,null,220521,null,8307,null,507626,null,13268,null,105190,null,5596,null,166094,null,6248,null,313902,null,8028,null,269913,null,10063,null,115118,null,5708,null,1945917,null,16673,null,52887,null,4097,null,153776,null,6750,null,238388,null,8534,null,255603,null,10555,null,267337,null,10299,null,113455,null,5918,null,275916,null,8805,null,57402,null,4273,null,96363,null,4806,null,185173,null,6247,null,176172,null,8055,null,73445,null,4761,null,1735692,null,13699,null,52175,null,4127,null,183772,null,7708,null,265386,null,8991,null,251989,null,7733,null,261932,null,7976,null,107066,null,4611,null,231710,null,8511,null,47788,null,3196,null,69731,null,3908,null,128729,null,5173,null,93741,null,5859,null,41673,null,3480,null,0400000US34,New Jersey,34
812944,null,11637,null,37032,null,3541,null,114418,null,6445,null,140508,null,6258,null,147020,null,6793,null,115693,null,5928,null,38782,null,3186,null,101209,null,5901,null,13078,null,1553,null,20726,null,2784,null,40433,null,3369,null,28925,null,2892,null,15120,null,2083,null,428476,null,8724,null,19385,null,2207,null,55926,null,4198,null,66750,null,4522,null,79568,null,4465,null,62625,null,4572,null,18310,null,2205,null,55750,null,4056,null,6499,null,1147,null,11174,null,2027,null,22996,null,2317,null,18006,null,2455,null,11487,null,1945,null,384468,null,7955,null,17647,null,2363,null,58492,null,4126,null,73758,null,4159,null,67452,null,4106,null,53068,null,3785,null,20472,null,2359,null,45459,null,3840,null,6579,null,1311,null,9552,null,1586,null,17437,null,2286,null,10919,null,1716,null,3633,null,872,null,0400000US35,New Mexico,35
8881272,null,33256,null,227221,null,7600,null,708496,null,15652,null,990798,null,15389,null,1043864,null,16031,null,1080291,null,16937,null,434942,null,11241,null,1232277,null,17727,null,233899,null,8517,null,418760,null,10390,null,904980,null,14236,null,1089038,null,17158,null,516706,null,11175,null,4667702,null,24167,null,123181,null,5757,null,334800,null,9560,null,477173,null,10519,null,515654,null,12084,null,553300,null,12880,null,226014,null,8112,null,669074,null,12906,null,129252,null,5646,null,227473,null,7599,null,492971,null,10556,null,619280,null,12585,null,299530,null,8077,null,4213570,null,22817,null,104040,null,4704,null,373696,null,10944,null,513625,null,10339,null,528210,null,11870,null,526991,null,10818,null,208928,null,7883,null,563203,null,12895,null,104647,null,4978,null,191287,null,7195,null,412009,null,11825,null,469758,null,12752,null,217176,null,7798,null,0400000US36,New York,36
