B19215_001E,B19215_001EA,B19215_001M,B19215_001MA,B19215_002E,B19215_002EA,B19215_002M,B19215_002MA,B19215_003E,B19215_003EA,B19215_003M,B19215_003MA,B19215_004E,B19215_004EA,B19215_004M,B19215_004MA,B19215_005E,B19215_005EA,B19215_005M,B19215_005MA,B19215_006E,B19215_006EA,B19215_006M,B19215_006MA,B19215_007E,B19215_007EA,B19215_007M,B19215_007MA,B19215_008E,B19215_008EA,B19215_008M,B19215_008MA,B19215_009E,B19215_009EA,B19215_009M,B19215_009MA,B19215_010E,B19215_010EA,B19215_010M,B19215_010MA,B19215_011E,B19215_011EA,B19215_011M,B19215_011MA,B19215_012E,B19215_012EA,B19215_012M,B19215_012MA,B19215_013E,B19215_013EA,B19215_013M,B19215_013MA,B19215_014E,B19215_014EA,B19215_014M,B19215_014MA,B19215_015E,B19215_015EA,B19215_015M,B19215_015MA,GEO_ID,NAME,state
22711,null,589,null,28394,null,867,null,26159,null,1362,null,28698,null,863,null,18926,null,726,null,42412,null,2862,null,42310,null,3027,null,43361,null,12462,null,19098,null,576,null,17992,null,588,null,21024,null,1063,null,15574,null,657,null,38593,null,3124,null,38821,null,3327,null,31161,null,16038,null,0400000US01,Alabama,01
43789,null,2388,null,47092,null,3050,null,40027,null,4725,null,43196,null,3878,null,24619,null,4736,null,78436,null,7488,null,80918,null,6368,null,34894,null,19547,null,39592,null,2658,null,33510,null,2820,null,37648,null,3837,null,24678,null,4937,null,67423,null,7335,null,67609,null,7997,null,60208,null,49323,null,0400000US02,Alaska,02
31551,null,621,null,35575,null,1010,null,30747,null,1175,null,33359,null,1623,null,23676,null,974,null,53574,null,3531,null,55747,null,4896,null,47748,null,7182,null,28623,null,709,null,25125,null,892,null,30662,null,1123,null,20225,null,773,null,51408,null,2239,null,52669,null,3124,null,43426,null,1868,null,0400000US04,Arizona,04
21800,null,736,null,25047,null,1289,null,22878,null,1181,null,24587,null,1528,null,17584,null,1257,null,37376,null,4598,null,37861,null,4990,null,35788,null,8493,null,19023,null,808,null,17628,null,802,null,21979,null,1564,null,14881,null,707,null,45058,null,6287,null,46559,null,4134,null,30295,null,6298,null,0400000US05,Arkansas,05
39364,null,392,null,46280,null,846,null,38665,null,597,null,42320,null,863,null,26913,null,928,null,70373,null,2028,null,71617,null,2058,null,59330,null,7355,null,34186,null,577,null,29352,null,469,null,39654,null,677,null,20519,null,389,null,61404,null,1490,null,63043,null,2259,null,49234,null,3805,null,0400000US06,California,06
34666,null,710,null,38385,null,970,null,33908,null,1134,null,36053,null,1675,null,23800,null,2314,null,55989,null,3534,null,55556,null,3332,null,64730,null,20503,null,31276,null,913,null,27775,null,732,null,34105,null,1310,null,19297,null,838,null,52705,null,3553,null,52718,null,3601,null,52576,null,15834,null,0400000US08,Colorado,08
38108,null,1182,null,46212,null,2505,null,39878,null,1698,null,44568,null,2421,null,26205,null,2010,null,76506,null,3689,null,77648,null,4226,null,53241,null,16605,null,32261,null,1346,null,27486,null,934,null,38827,null,1796,null,20640,null,813,null,70429,null,7042,null,71028,null,7377,null,64134,null,16755,null,0400000US09,Connecticut,09
34699,null,2183,null,42227,null,3153,null,38158,null,2718,null,41488,null,3396,null,27009,null,3270,null,64522,null,7404,null,65006,null,7781,null,43727,null,34101,null,27024,null,1472,null,23919,null,1333,null,30150,null,2858,null,20061,null,1450,null,57274,null,9685,null,57101,null,9753,null,60867,null,34627,null,0400000US10,Delaware,10
51734,null,2125,null,57816,null,5498,null,47444,null,5532,null,51682,null,4755,null,23049,null,4316,null,111358,null,17705,null,119918,null,14651,null,58047,null,41589,null,48366,null,3807,null,43531,null,3339,null,50342,null,3299,null,25712,null,4658,null,82005,null,16063,null,87240,null,15448,null,37152,null,29820,null,0400000US11,District of Columbia,11
29097,null,326,null,33927,null,700,null,29462,null,641,null,31891,null,842,null,23678,null,930,null,51602,null,1623,null,52515,null,2250,null,45633,null,2336,null,25664,null,404,null,23111,null,402,null,29195,null,655,null,19025,null,316,null,47211,null,1841,null,48526,null,1681,null,41326,null,3801,null,0400000US12,Florida,12
29396,null,603,null,34729,null,1028,null,31412,null,919,null,34494,null,1172,null,19366,null,1416,null,53798,null,2237,null,54223,null,2263,null,32208,null,12410,null,24873,null,700,null,23181,null,666,null,29508,null,1066,null,16070,null,621,null,46817,null,2756,null,46705,null,3049,null,48425,null,9242,null,0400000US13,Georgia,13
37834,null,2193,null,44190,null,2926,null,36906,null,3412,null,39373,null,4381,null,26555,null,2635,null,72881,null,7504,null,73562,null,8335,null,54036,null,13013,null,30865,null,1767,null,27682,null,1706,null,30839,null,2857,null,24316,null,2437,null,57954,null,12645,null,57555,null,16201,null,58202,null,25637,null,0400000US15,Hawaii,15
26335,null,1409,null,30592,null,1395,null,26898,null,1999,null,28966,null,1751,null,22569,null,2382,null,41270,null,3084,null,41945,null,3727,null,29994,null,9206,null,23057,null,1175,null,20285,null,1757,null,24184,null,1486,null,16910,null,1131,null,44385,null,8127,null,44930,null,7659,null,38486,null,15244,null,0400000US16,Idaho,16
32336,null,527,null,38731,null,724,null,34590,null,972,null,38471,null,871,null,24428,null,926,null,58953,null,2072,null,59882,null,2213,null,41661,null,4399,null,27724,null,528,null,25096,null,528,null,33912,null,747,null,19417,null,364,null,56449,null,2987,null,57917,null,3098,null,47278,null,5722,null,0400000US17,Illinois,17
27452,null,464,null,31792,null,627,null,29685,null,630,null,31438,null,803,null,23691,null,1206,null,47336,null,2377,null,47883,null,2277,null,37851,null,7176,null,23477,null,524,null,21910,null,515,null,26770,null,766,null,18547,null,436,null,40349,null,2587,null,40712,null,2693,null,32733,null,7079,null,0400000US18,Indiana,18
27229,null,774,null,31891,null,994,null,28789,null,1108,null,30647,null,1056,null,21975,null,1785,null,46007,null,2158,null,45881,null,2319,null,48102,null,13521,null,23176,null,690,null,21030,null,630,null,26001,null,1467,null,17976,null,603,null,42396,null,3233,null,42904,null,3428,null,38643,null,7148,null,0400000US19,Iowa,19
27354,null,629,null,32741,null,1102,null,29626,null,966,null,32401,null,1352,null,21807,null,1623,null,46178,null,2844,null,46110,null,2921,null,49519,null,17361,null,23721,null,607,null,22419,null,655,null,25957,null,1494,null,19566,null,773,null,41489,null,3793,null,41141,null,3668,null,50020,null,7783,null,0400000US20,Kansas,20
22423,null,563,null,26902,null,1284,null,24115,null,952,null,26713,null,1484,null,18363,null,1197,null,44073,null,3883,null,44198,null,4285,null,42825,null,16462,null,19634,null,590,null,18010,null,617,null,22333,null,981,null,15214,null,595,null,39304,null,2985,null,39930,null,2966,null,30008,null,7247,null,0400000US21,Kentucky,21
24313,null,600,null,31060,null,916,null,28056,null,1135,null,30925,null,1106,null,18313,null,1304,null,50622,null,3306,null,51260,null,2489,null,29759,null,11529,null,20350,null,687,null,18724,null,656,null,21900,null,996,null,15479,null,700,null,39465,null,4503,null,40610,null,3913,null,31564,null,6816,null,0400000US22,Louisiana,22
26762,null,1162,null,32152,null,1458,null,27668,null,1766,null,30104,null,1595,null,21790,null,1663,null,54095,null,3375,null,54594,null,3920,null,46661,null,9699,null,22978,null,1171,null,20232,null,1057,null,25552,null,2509,null,16729,null,597,null,48385,null,3734,null,48183,null,5230,null,48827,null,2794,null,0400000US23,Maine,23
42957,null,1056,null,49324,null,1237,null,42930,null,1783,null,47935,null,1638,null,29735,null,2061,null,77526,null,6858,null,76845,null,7223,null,82060,null,15361,null,38927,null,989,null,35165,null,1241,null,44327,null,1597,null,23640,null,1138,null,70671,null,3401,null,71688,null,3190,null,52290,null,13468,null,0400000US24,Maryland,24
37738,null,726,null,43640,null,1353,null,36924,null,1398,null,41803,null,1228,null,21922,null,959,null,81778,null,4420,null,82954,null,3441,null,53939,null,11840,null,32712,null,1007,null,27371,null,995,null,39535,null,1340,null,19302,null,607,null,75764,null,3311,null,76848,null,3403,null,58000,null,13327,null,0400000US25,Massachusetts,25
26765,null,384,null,31155,null,481,null,28692,null,624,null,30056,null,742,null,24998,null,867,null,44479,null,1612,null,45034,null,1876,null,39499,null,4014,null,23406,null,448,null,21933,null,419,null,27145,null,868,null,18941,null,404,null,41399,null,2510,null,41459,null,2808,null,41015,null,4872,null,0400000US26,Michigan,26
