B10061_001E,B10061_001EA,B10061_001M,B10061_001MA,B10061_002E,B10061_002EA,B10061_002M,B10061_002MA,B10061_003E,B10061_003EA,B10061_003M,B10061_003MA,B10061_004E,B10061_004EA,B10061_004M,B10061_004MA,B10061_005E,B10061_005EA,B10061_005M,B10061_005MA,B10061_006E,B10061_006EA,B10061_006M,B10061_006MA,B10061_007E,B10061_007EA,B10061_007M,B10061_007MA,B10061_008E,B10061_008EA,B10061_008M,B10061_008MA,B10061_009E,B10061_009EA,B10061_009M,B10061_009MA,B10061_010E,B10061_010EA,B10061_010M,B10061_010MA,B10061_011E,B10061_011EA,B10061_011M,B10061_011MA,GEO_ID,NAME,state
116708,null,7329,null,87864,null,6310,null,48080,null,3919,null,32086,null,3330,null,15994,null,1944,null,39784,null,4107,null,28844,null,3273,null,16794,null,2251,null,13079,null,2185,null,3715,null,895,null,12050,null,2118,null,0400000US01,Alabama,01
16036,null,2164,null,12973,null,2000,null,5881,null,1586,null,3534,null,970,null,2347,null,1289,null,7092,null,1414,null,3063,null,956,null,1654,null,675,null,1230,null,563,null,424,null,283,null,1409,null,621,null,0400000US02,Alaska,02
167836,null,7898,null,119496,null,7013,null,47461,null,4554,null,30019,null,3615,null,17442,null,2042,null,72035,null,5204,null,48340,null,5521,null,17264,null,3533,null,13360,null,3123,null,3904,null,1159,null,31076,null,4109,null,0400000US04,Arizona,04
64123,null,4447,null,48579,null,3888,null,28060,null,3107,null,17180,null,2435,null,10880,null,1802,null,20519,null,2848,null,15544,null,2547,null,9806,null,1945,null,7782,null,1711,null,2024,null,732,null,5738,null,1640,null,0400000US05,Arkansas,05
1041636,null,18527,null,675096,null,14168,null,183900,null,8227,null,106301,null,6386,null,77599,null,5028,null,491196,null,12820,null,366540,null,12620,null,114502,null,7411,null,85093,null,6584,null,29409,null,3027,null,252038,null,9971,null,0400000US06,California,06
81255,null,4785,null,62016,null,4218,null,24234,null,2763,null,16269,null,2332,null,7965,null,1430,null,37782,null,3654,null,19239,null,2938,null,8878,null,2049,null,7226,null,1840,null,1652,null,739,null,10361,null,2042,null,0400000US08,Colorado,08
71373,null,5706,null,54194,null,4969,null,15697,null,2564,null,10038,null,2359,null,5659,null,1190,null,38497,null,4028,null,17179,null,2888,null,8277,null,2231,null,5872,null,1762,null,2405,null,1036,null,8902,null,1812,null,0400000US09,Connecticut,09
17741,null,2101,null,13102,null,1750,null,5923,null,1376,null,3649,null,1027,null,2274,null,680,null,7179,null,1304,null,4639,null,1413,null,2179,null,765,null,1843,null,727,null,336,null,290,null,2460,null,1109,null,0400000US10,Delaware,10
11948,null,1987,null,5855,null,1627,null,1434,null,713,null,540,null,412,null,894,null,497,null,4421,null,1365,null,6093,null,1457,null,2627,null,917,null,1893,null,681,null,734,null,597,null,3466,null,1182,null,0400000US11,District of Columbia,11
424475,null,12113,null,306136,null,10597,null,112330,null,6420,null,63874,null,4828,null,48456,null,4127,null,193806,null,9546,null,118339,null,7851,null,48386,null,5375,null,35242,null,4369,null,13144,null,2353,null,69953,null,5436,null,0400000US12,Florida,12
247023,null,10723,null,166657,null,8839,null,74186,null,5474,null,47684,null,4752,null,26502,null,2908,null,92471,null,6106,null,80366,null,7154,null,36695,null,4395,null,29422,null,4081,null,7273,null,1350,null,43671,null,4350,null,0400000US13,Georgia,13
51174,null,3278,null,39051,null,2995,null,7943,null,1603,null,3657,null,1040,null,4286,null,1019,null,31108,null,2448,null,12123,null,2186,null,2975,null,1032,null,1796,null,871,null,1179,null,508,null,9148,null,2056,null,0400000US15,Hawaii,15
25491,null,3135,null,19990,null,2498,null,8962,null,1643,null,5607,null,1385,null,3355,null,943,null,11028,null,1860,null,5501,null,1389,null,2865,null,1111,null,2391,null,1108,null,474,null,336,null,2636,null,890,null,0400000US16,Idaho,16
271114,null,9739,null,198708,null,8051,null,68963,null,5052,null,45561,null,4284,null,23402,null,2642,null,129745,null,5844,null,72406,null,5488,null,32613,null,3546,null,25142,null,3254,null,7471,null,1507,null,39793,null,4416,null,0400000US17,Illinois,17
120933,null,6049,null,89122,null,5275,null,47339,null,4000,null,34094,null,3473,null,13245,null,1715,null,41783,null,3553,null,31811,null,3066,null,18825,null,2579,null,15898,null,2317,null,2927,null,893,null,12986,null,1809,null,0400000US18,Indiana,18
31442,null,3365,null,24974,null,3021,null,10050,null,1727,null,7263,null,1585,null,2787,null,734,null,14924,null,2027,null,6468,null,1427,null,3385,null,1007,null,2980,null,940,null,405,null,263,null,3083,null,1092,null,0400000US19,Iowa,19
43402,null,3578,null,31560,null,3398,null,14706,null,2378,null,9131,null,1741,null,5575,null,1349,null,16854,null,2185,null,11842,null,1753,null,5942,null,1472,null,5055,null,1369,null,887,null,447,null,5900,null,1233,null,0400000US20,Kansas,20
100932,null,6183,null,77418,null,5688,null,44974,null,4288,null,30182,null,3486,null,14792,null,2076,null,32444,null,3283,null,23514,null,3006,null,14789,null,2389,null,11696,null,2297,null,3093,null,943,null,8725,null,1719,null,0400000US21,Kentucky,21
118510,null,6788,null,89624,null,6665,null,47978,null,5081,null,30197,null,4119,null,17781,null,2713,null,41646,null,3974,null,28886,null,3466,null,16857,null,2603,null,13476,null,2480,null,3381,null,996,null,12029,null,2047,null,0400000US22,Louisiana,22
14663,null,1804,null,12408,null,1615,null,5272,null,1309,null,3110,null,1087,null,2162,null,685,null,7136,null,1392,null,2255,null,806,null,927,null,465,null,784,null,440,null,143,null,140,null,1328,null,674,null,0400000US23,Maine,23
131580,null,6905,null,101143,null,5770,null,33785,null,3374,null,22119,null,2979,null,11666,null,1644,null,67358,null,4777,null,30437,null,3317,null,13271,null,2378,null,10516,null,2104,null,2755,null,1023,null,17166,null,2661,null,0400000US24,Maryland,24
117119,null,7043,null,87682,null,5751,null,23429,null,3309,null,13760,null,2666,null,9669,null,1867,null,64253,null,4396,null,29437,null,4060,null,10249,null,2217,null,8205,null,1916,null,2044,null,901,null,19188,null,3190,null,0400000US25,Massachusetts,25
173001,null,7148,null,137217,null,6635,null,55353,null,4215,null,35110,null,3149,null,20243,null,2393,null,81864,null,5137,null,35784,null,4026,null,14209,null,2319,null,10871,null,1886,null,3338,null,1027,null,21575,null,3429,null,0400000US26,Michigan,26
56137,null,4020,null,45867,null,3468,null,17978,null,2288,null,12410,null,1975,null,5568,null,1117,null,27889,null,2725,null,10270,null,1765,null,4421,null,933,null,3691,null,849,null,730,null,419,null,5849,null,1503,null,0400000US27,Minnesota,27
84839,null,6477,null,61141,null,5867,null,35197,null,4007,null,23151,null,3303,null,12046,null,1764,null,25944,null,3529,null,23698,null,3124,null,14169,null,2534,null,10737,null,2301,null,3432,null,1243,null,9529,null,1770,null,0400000US28,Mississippi,28
105682,null,6843,null,79436,null,5295,null,35833,null,3487,null,21459,null,2662,null,14374,null,2391,null,43603,null,3566,null,26246,null,3224,null,14268,null,2230,null,11365,null,2087,null,2903,null,938,null,11978,null,2176,null,0400000US29,Missouri,29
14547,null,2261,null,11382,null,1914,null,5731,null,1215,null,3344,null,994,null,2387,null,697,null,5651,null,1577,null,3165,null,941,null,1367,null,714,null,1034,null,668,null,333,null,264,null,1798,null,637,null,0400000US30,Montana,30
24470,null,2914,null,19216,null,2729,null,7337,null,1329,null,4980,null,1245,null,2357,null,639,null,11879,null,2279,null,5254,null,1346,null,3253,null,996,null,2479,null,958,null,774,null,369,null,2001,null,735,null,0400000US31,Nebraska,31
67086,null,5890,null,45212,null,4584,null,16888,null,3091,null,9150,null,2128,null,7738,null,1920,null,28324,null,3045,null,21874,null,3420,null,9573,null,2092,null,7608,null,1912,null,1965,null,765,null,12301,null,2280,null,0400000US32,Nevada,32
19253,null,2766,null,15405,null,2285,null,4354,null,1152,null,3217,null,969,null,1137,null,543,null,11051,null,1936,null,3848,null,1464,null,1903,null,900,null,1222,null,806,null,681,null,387,null,1945,null,888,null,0400000US33,New Hampshire,33
184096,null,8563,null,129746,null,7106,null,32819,null,4133,null,18613,null,2856,null,14206,null,2197,null,96927,null,5288,null,54350,null,4987,null,17296,null,2480,null,11852,null,1902,null,5444,null,1347,null,37054,null,4060,null,0400000US34,New Jersey,34
52614,null,4342,null,41701,null,3859,null,22294,null,3532,null,15849,null,2946,null,6445,null,1379,null,19407,null,2415,null,10913,null,2175,null,5124,null,1358,null,3901,null,1153,null,1223,null,499,null,5789,null,1848,null,0400000US35,New Mexico,35
426755,null,10289,null,261793,null,8801,null,71042,null,4957,null,39301,null,4051,null,31741,null,3212,null,190751,null,7492,null,164962,null,7375,null,70011,null,5148,null,47447,null,4204,null,22564,null,3011,null,94951,null,6061,null,0400000US36,New York,36
186007,null,9532,null,136309,null,7971,null,70670,null,5858,null,47116,null,4861,null,23554,null,2845,null,65639,null,4734,null,49698,null,4910,null,27823,null,3522,null,22382,null,3327,null,5441,null,1240,null,21875,null,2883,null,0400000US37,North Carolina,37
4870,null,1098,null,3404,null,934,null,1695,null,717,null,975,null,493,null,720,null,395,null,1709,null,654,null,1466,null,446,null,968,null,418,null,776,null,392,null,192,null,145,null,498,null,246,null,0400000US38,North Dakota,38
202259,null,7591,null,154173,null,6162,null,68086,null,4884,null,44635,null,3947,null,23451,null,2238,null,86087,null,4646,null,48086,null,3674,null,25051,null,2554,null,20866,null,2537,null,4185,null,1030,null,23035,null,2952,null,0400000US39,Ohio,39
77398,null,4170,null,58536,null,4110,null,30719,null,2890,null,19337,null,2177,null,11382,null,1663,null,27817,null,2701,null,18862,null,2471,null,9648,null,1577,null,7710,null,1561,null,1938,null,689,null,9214,null,2086,null,0400000US40,Oklahoma,40
66143,null,5360,null,45764,null,4469,null,16104,null,2223,null,9519,null,1990,null,6585,null,1314,null,29660,null,3601,null,20379,null,3226,null,9106,null,1646,null,6985,null,1366,null,2121,null,895,null,11273,null,2387,null,0400000US41,Oregon,41
216339,null,9484,null,168735,null,7707,null,62497,null,4845,null,39782,null,3717,null,22715,null,2646,null,106238,null,5928,null,47604,null,4116,null,22806,null,3050,null,17380,null,2656,null,5426,null,1035,null,24798,null,3099,null,0400000US42,Pennsylvania,42
18834,null,2559,null,12678,null,2118,null,3958,null,1276,null,2585,null,922,null,1373,null,652,null,8720,null,1495,null,6156,null,1615,null,1898,null,953,null,1443,null,819,null,455,null,373,null,4258,null,1277,null,0400000US44,Rhode Island,44
107663,null,5532,null,79250,null,5212,null,37880,null,3538,null,24531,null,3082,null,13349,null,1680,null,41370,null,3892,null,28413,null,3345,null,14582,null,2323,null,10768,null,1953,null,3814,null,1310,null,13831,null,2407,null,0400000US45,South Carolina,45
13359,null,1812,null,8357,null,1561,null,3652,null,856,null,1890,null,577,null,1762,null,592,null,4705,null,1280,null,5002,null,1182,null,3654,null,1027,null,3108,null,1012,null,546,null,309,null,1348,null,649,null,0400000US46,South Dakota,46
150550,null,7716,null,112358,null,6440,null,57330,null,4943,null,37003,null,4053,null,20327,null,2382,null,55028,null,4029,null,38192,null,4392,null,19908,null,3256,null,16979,null,2833,null,2929,null,941,null,18284,null,2764,null,0400000US47,Tennessee,47
698944,null,16729,null,522176,null,12977,null,227118,null,8695,null,152130,null,6534,null,74988,null,4832,null,295058,null,10259,null,176768,null,10402,null,87219,null,6587,null,72041,null,6260,null,15178,null,2273,null,89549,null,7712,null,0400000US48,Texas,48
56956,null,4557,null,45981,null,3795,null,15672,null,2136,null,9532,null,1586,null,6140,null,1358,null,30309,null,2985,null,10975,null,2371,null,3877,null,1388,null,3440,null,1353,null,437,null,341,null,7098,null,1980,null,0400000US49,Utah,49
6885,null,1549,null,5319,null,1319,null,1611,null,714,null,1090,null,582,null,521,null,309,null,3708,null,1028,null,1566,null,829,null,795,null,645,null,742,null,640,null,53,null,86,null,771,null,439,null,0400000US50,Vermont,50
151219,null,7660,null,116139,null,7627,null,43568,null,4102,null,26266,null,3384,null,17302,null,2294,null,72571,null,5474,null,35080,null,3769,null,18585,null,2861,null,14396,null,2442,null,4189,null,1225,null,16495,null,2522,null,0400000US51,Virginia,51
115178,null,6168,null,84979,null,5287,null,33050,null,2840,null,19558,null,2172,null,13492,null,1978,null,51929,null,4206,null,30199,null,3762,null,11055,null,1705,null,8152,null,1448,null,2903,null,1027,null,19144,null,3240,null,0400000US53,Washington,53
38470,null,3161,null,29867,null,2332,null,16864,null,2162,null,9975,null,1621,null,6889,null,1501,null,13003,null,1298,null,8603,null,2166,null,4909,null,1394,null,3773,null,1118,null,1136,null,652,null,3694,null,1349,null,0400000US54,West Virginia,54
67846,null,4256,null,49920,null,3800,null,18724,null,2035,null,12995,null,1666,null,5729,null,1095,null,31196,null,2961,null,17926,null,2017,null,9180,null,1599,null,7053,null,1371,null,2127,null,717,null,8746,null,1661,null,0400000US55,Wisconsin,55
9209,null,1779,null,7286,null,1746,null,3415,null,1200,null,2371,null,932,null,1044,null,757,null,3871,null,1326,null,1923,null,700,null,873,null,492,null,569,null,406,null,304,null,247,null,1050,null,544,null,0400000US56,Wyoming,56
122470,null,6153,null,99590,null,5960,null,43613,null,3772,null,23128,null,2668,null,20485,null,2438,null,55977,null,4169,null,22880,null,2922,null,11736,null,1846,null,7961,null,1532,null,3775,null,990,null,11144,null,2068,null,0400000US72,Puerto Rico,72
