B16004_001E,B16004_001EA,B16004_001M,B16004_001MA,B16004_002E,B16004_002EA,B16004_002M,B16004_002MA,B16004_003E,B16004_003EA,B16004_003M,B16004_003MA,B16004_004E,B16004_004EA,B16004_004M,B16004_004MA,B16004_005E,B16004_005EA,B16004_005M,B16004_005MA,B16004_006E,B16004_006EA,B16004_006M,B16004_006MA,B16004_007E,B16004_007EA,B16004_007M,B16004_007MA,B16004_008E,B16004_008EA,B16004_008M,B16004_008MA,B16004_009E,B16004_009EA,B16004_009M,B16004_009MA,B16004_010E,B16004_010EA,B16004_010M,B16004_010MA,B16004_011E,B16004_011EA,B16004_011M,B16004_011MA,B16004_012E,B16004_012EA,B16004_012M,B16004_012MA,B16004_013E,B16004_013EA,B16004_013M,B16004_013MA,B16004_014E,B16004_014EA,B16004_014M,B16004_014MA,B16004_015E,B16004_015EA,B16004_015M,B16004_015MA,B16004_016E,B16004_016EA,B16004_016M,B16004_016MA,B16004_017E,B16004_017EA,B16004_017M,B16004_017MA,B16004_018E,B16004_018EA,B16004_018M,B16004_018MA,B16004_019E,B16004_019EA,B16004_019M,B16004_019MA,B16004_020E,B16004_020EA,B16004_020M,B16004_020MA,B16004_021E,B16004_021EA,B16004_021M,B16004_021MA,B16004_022E,B16004_022EA,B16004_022M,B16004_022MA,B16004_023E,B16004_023EA,B16004_023M,B16004_023MA,B16004_024E,B16004_024EA,B16004_024M,B16004_024MA,B16004_025E,B16004_025EA,B16004_025M,B16004_025MA,B16004_026E,B16004_026EA,B16004_026M,B16004_026MA,B16004_027E,B16004_027EA,B16004_027M,B16004_027MA,B16004_028E,B16004_028EA,B16004_028M,B16004_028MA,B16004_029E,B16004_029EA,B16004_029M,B16004_029MA,B16004_030E,B16004_030EA,B16004_030M,B16004_030MA,B16004_031E,B16004_031EA,B16004_031M,B16004_031MA,B16004_032E,B16004_032EA,B16004_032M,B16004_032MA,B16004_033E,B16004_033EA,B16004_033M,B16004_033MA,B16004_034E,B16004_034EA,B16004_034M,B16004_034MA,B16004_035E,B16004_035EA,B16004_035M,B16004_035MA,B16004_036E,B16004_036EA,B16004_036M,B16004_036MA,B16004_037E,B16004_037EA,B16004_037M,B16004_037MA,B16004_038E,B16004_038EA,B16004_038M,B16004_038MA,B16004_039E,B16004_039EA,B16004_039M,B16004_039MA,B16004_040E,B16004_040EA,B16004_040M,B16004_040MA,B16004_041E,B16004_041EA,B16004_041M,B16004_041MA,B16004_042E,B16004_042EA,B16004_042M,B16004_042MA,B16004_043E,B16004_043EA,B16004_043M,B16004_043MA,B16004_044E,B16004_044EA,B16004_044M,B16004_044MA,B16004_045E,B16004_045EA,B16004_045M,B16004_045MA,B16004_046E,B16004_046EA,B16004_046M,B16004_046MA,B16004_047E,B16004_047EA,B16004_047M,B16004_047MA,B16004_048E,B16004_048EA,B16004_048M,B16004_048MA,B16004_049E,B16004_049EA,B16004_049M,B16004_049MA,B16004_050E,B16004_050EA,B16004_050M,B16004_050MA,B16004_051E,B16004_051EA,B16004_051M,B16004_051MA,B16004_052E,B16004_052EA,B16004_052M,B16004_052MA,B16004_053E,B16004_053EA,B16004_053M,B16004_053MA,B16004_054E,B16004_054EA,B16004_054M,B16004_054MA,B16004_055E,B16004_055EA,B16004_055M,B16004_055MA,B16004_056E,B16004_056EA,B16004_056M,B16004_056MA,B16004_057E,B16004_057EA,B16004_057M,B16004_057MA,B16004_058E,B16004_058EA,B16004_058M,B16004_058MA,B16004_059E,B16004_059EA,B16004_059M,B16004_059MA,B16004_060E,B16004_060EA,B16004_060M,B16004_060MA,B16004_061E,B16004_061EA,B16004_061M,B16004_061MA,B16004_062E,B16004_062EA,B16004_062M,B16004_062MA,B16004_063E,B16004_063EA,B16004_063M,B16004_063MA,B16004_064E,B16004_064EA,B16004_064M,B16004_064MA,B16004_065E,B16004_065EA,B16004_065M,B16004_065MA,B16004_066E,B16004_066EA,B16004_066M,B16004_066MA,B16004_067E,B16004_067EA,B16004_067M,B16004_067MA,GEO_ID,NAME,state
4394837,null,2930,null,812304,null,3177,null,769024,null,4385,null,29419,null,3042,null,22819,null,2967,null,3668,null,1137,null,2629,null,822,null,303,null,203,null,5399,null,1229,null,4544,null,1158,null,693,null,466,null,162,null,165,null,0,null,273,null,6547,null,1573,null,5205,null,1476,null,455,null,312,null,563,null,506,null,324,null,300,null,1915,null,1352,null,1389,null,1013,null,218,null,283,null,308,null,519,null,0,null,273,null,2933487,null,2874,null,2785494,null,5435,null,91045,null,4237,null,33687,null,3227,null,18043,null,2124,null,27627,null,2944,null,11688,null,1669,null,25440,null,2535,null,20194,null,2137,null,3994,null,1051,null,1252,null,573,null,0,null,273,null,24042,null,2297,null,11997,null,1988,null,7243,null,1427,null,4352,null,1106,null,450,null,295,null,7466,null,2252,null,5792,null,1591,null,933,null,964,null,680,null,722,null,61,null,80,null,649046,null,2514,null,636655,null,2846,null,3835,null,1137,null,2122,null,808,null,358,null,218,null,273,null,267,null,1082,null,623,null,6026,null,1110,null,4036,null,757,null,1041,null,551,null,546,null,387,null,403,null,342,null,2178,null,696,null,652,null,398,null,874,null,497,null,395,null,285,null,257,null,233,null,352,null,299,null,285,null,280,null,67,null,112,null,0,null,273,null,0,null,273,null,0400000US01,Alabama,01
643692,null,1295,null,128731,null,1234,null,107941,null,2384,null,6065,null,1262,null,5741,null,1269,null,292,null,279,null,32,null,59,null,0,null,244,null,2726,null,937,null,2358,null,863,null,207,null,181,null,126,null,162,null,35,null,62,null,5283,null,1040,null,3232,null,958,null,1813,null,764,null,238,null,232,null,0,null,244,null,6716,null,735,null,4605,null,647,null,1943,null,376,null,153,null,112,null,15,null,24,null,463018,null,1545,null,386238,null,3965,null,19725,null,2382,null,13605,null,1971,null,4403,null,1644,null,1563,null,689,null,154,null,100,null,10394,null,1975,null,8028,null,1708,null,2046,null,897,null,320,null,252,null,0,null,244,null,23370,null,1963,null,9716,null,1852,null,9558,null,1562,null,3976,null,1114,null,120,null,131,null,23291,null,2021,null,16316,null,1714,null,5929,null,929,null,924,null,385,null,122,null,175,null,51943,null,1368,null,43864,null,1025,null,1069,null,405,null,521,null,352,null,245,null,235,null,177,null,168,null,126,null,149,null,1092,null,542,null,667,null,383,null,177,null,200,null,248,null,325,null,0,null,244,null,2839,null,770,null,988,null,572,null,858,null,536,null,328,null,231,null,665,null,400,null,3079,null,287,null,1229,null,268,null,985,null,240,null,771,null,203,null,94,null,88,null,0400000US02,Alaska,02
6079191,null,1576,null,1215277,null,1691,null,842835,null,11522,null,316407,null,9521,null,251547,null,9039,null,46473,null,4797,null,14326,null,2212,null,4061,null,1178,null,13864,null,2488,null,11418,null,2255,null,1846,null,788,null,600,null,796,null,0,null,305,null,15335,null,2346,null,12123,null,2275,null,1832,null,912,null,1380,null,635,null,0,null,305,null,26836,null,4246,null,20378,null,3575,null,4124,null,1632,null,2161,null,1188,null,173,null,282,null,3996835,null,1849,null,2826587,null,17527,null,899711,null,13520,null,475901,null,13031,null,134658,null,7057,null,170007,null,7596,null,119145,null,9416,null,86547,null,7734,null,63754,null,5951,null,14400,null,2080,null,7099,null,2134,null,1294,null,753,null,72790,null,3867,null,39927,null,3965,null,21068,null,2748,null,8892,null,1830,null,2903,null,1266,null,111200,null,6550,null,83659,null,5722,null,19019,null,2955,null,7123,null,1988,null,1399,null,1078,null,867079,null,1534,null,726157,null,4279,null,88039,null,2222,null,42997,null,2516,null,13308,null,2145,null,15460,null,2018,null,16274,null,2473,null,25890,null,3388,null,17718,null,3044,null,4339,null,1109,null,2865,null,872,null,968,null,831,null,10499,null,1370,null,4238,null,1254,null,1944,null,770,null,2919,null,1043,null,1398,null,799,null,16494,null,1285,null,7330,null,1072,null,3029,null,710,null,3268,null,655,null,2867,null,654,null,0400000US04,Arizona,04
2687139,null,2239,null,505416,null,2902,null,457608,null,4051,null,40158,null,2760,null,30222,null,2659,null,7522,null,1434,null,2303,null,1093,null,111,null,131,null,2214,null,1035,null,1591,null,759,null,545,null,456,null,78,null,130,null,0,null,273,null,4271,null,965,null,3540,null,998,null,668,null,414,null,63,null,108,null,0,null,273,null,1165,null,1212,null,1099,null,1209,null,66,null,118,null,0,null,273,null,0,null,273,null,1769141,null,2451,null,1645226,null,4690,null,91661,null,2912,null,36088,null,3369,null,18957,null,2356,null,24365,null,2875,null,12251,null,2323,null,13333,null,2466,null,9637,null,1980,null,2835,null,1161,null,598,null,434,null,263,null,296,null,16129,null,1663,null,8432,null,1528,null,4093,null,905,null,3250,null,1102,null,354,null,216,null,2792,null,1127,null,2232,null,981,null,345,null,289,null,215,null,225,null,0,null,273,null,412582,null,2017,null,401790,null,2023,null,4719,null,1478,null,2453,null,1048,null,712,null,359,null,237,null,233,null,1317,null,703,null,4076,null,904,null,2819,null,737,null,815,null,523,null,268,null,211,null,174,null,286,null,1838,null,686,null,372,null,307,null,772,null,439,null,573,null,314,null,121,null,144,null,159,null,185,null,159,null,185,null,0,null,273,null,0,null,273,null,0,null,273,null,0400000US05,Arkansas,05
34212484,null,3343,null,6685922,null,3504,null,3685466,null,26570,null,2359208,null,20954,null,1784726,null,20159,null,423442,null,12886,null,130436,null,6197,null,20604,null,2565,null,185520,null,8964,null,158306,null,8019,null,21250,null,2845,null,5669,null,1142,null,295,null,274,null,403118,null,9912,null,299426,null,9260,null,75365,null,5200,null,26454,null,2602,null,1873,null,837,null,52610,null,6162,null,44355,null,5648,null,5196,null,2051,null,2907,null,1484,null,152,null,176,null,23383331,null,3658,null,13034547,null,36731,null,6803874,null,27315,null,3148116,null,29006,null,1258739,null,21698,null,1505033,null,23601,null,891986,null,19560,null,1047814,null,23101,null,725128,null,18609,null,215537,null,9096,null,87990,null,6839,null,19159,null,2944,null,2277241,null,22347,null,1177801,null,19480,null,623911,null,13746,null,391925,null,11056,null,83604,null,5849,null,219855,null,10075,null,151050,null,8853,null,49247,null,4396,null,14953,null,2493,null,4605,null,1782,null,4143231,null,3033,null,2741757,null,10720,null,653350,null,6162,null,225375,null,7913,null,104354,null,4467,null,144510,null,6567,null,179111,null,6698,null,272051,null,8729,null,125536,null,5754,null,51088,null,3818,null,51912,null,5513,null,43515,null,4439,null,444977,null,5641,null,107377,null,5311,null,104436,null,4752,null,146824,null,5496,null,86340,null,5018,null,31096,null,3176,null,14354,null,1934,null,7472,null,1476,null,5702,null,1430,null,3568,null,1076,null,0400000US06,California,06
4660034,null,1862,null,863375,null,2140,null,699116,null,7784,null,133086,null,6846,null,100986,null,6645,null,21231,null,2865,null,8836,null,1548,null,2033,null,943,null,14690,null,2496,null,12089,null,2414,null,1901,null,844,null,545,null,394,null,155,null,250,null,12650,null,1725,null,8690,null,1757,null,2984,null,1037,null,714,null,492,null,262,null,307,null,3833,null,1456,null,2627,null,1080,null,940,null,561,null,266,null,263,null,0,null,279,null,3262718,null,2059,null,2719694,null,11506,null,378595,null,9339,null,173930,null,6873,null,76671,null,5728,null,90183,null,6699,null,37811,null,3772,null,78699,null,5312,null,60727,null,4118,null,11610,null,2080,null,5810,null,1567,null,552,null,494,null,61332,null,2945,null,33622,null,2635,null,15220,null,1902,null,10338,null,1873,null,2152,null,1028,null,24398,null,3855,null,14582,null,2988,null,4278,null,1247,null,3502,null,1519,null,2036,null,1321,null,533941,null,2003,null,464293,null,2878,null,41247,null,2496,null,24912,null,2191,null,7469,null,1371,null,3969,null,980,null,4897,null,1372,null,16790,null,1964,null,11017,null,1585,null,2425,null,636,null,2067,null,748,null,1281,null,645,null,9593,null,1094,null,2496,null,740,null,2284,null,826,null,2496,null,837,null,2317,null,806,null,2018,null,808,null,681,null,368,null,702,null,384,null,123,null,207,null,512,null,477,null,0400000US08,Colorado,08
3308919,null,1147,null,597984,null,1184,null,487427,null,5021,null,69204,null,3808,null,57508,null,4097,null,6406,null,1538,null,3849,null,1153,null,1441,null,825,null,26111,null,3011,null,22896,null,2822,null,2140,null,730,null,1028,null,637,null,47,null,80,null,12074,null,1772,null,7951,null,1396,null,2351,null,895,null,1772,null,1042,null,0,null,277,null,3168,null,1233,null,2614,null,1035,null,370,null,341,null,184,null,231,null,0,null,277,null,2223898,null,1484,null,1740254,null,10561,null,249825,null,5434,null,135249,null,5754,null,47787,null,4113,null,47185,null,4791,null,19604,null,2964,null,168402,null,8628,null,112764,null,7177,null,31666,null,2959,null,18902,null,2369,null,5070,null,1830,null,52189,null,3853,null,27887,null,2584,null,15403,null,2293,null,7203,null,1653,null,1696,null,886,null,13228,null,2142,null,8752,null,1498,null,3061,null,899,null,1372,null,764,null,43,null,69,null,487037,null,1379,null,405344,null,3501,null,21536,null,1348,null,5519,null,1257,null,4474,null,925,null,7523,null,1064,null,4020,null,935,null,52788,null,3300,null,28223,null,2602,null,12295,null,1362,null,9605,null,1761,null,2665,null,896,null,4753,null,888,null,1084,null,448,null,1541,null,704,null,1198,null,483,null,930,null,621,null,2616,null,801,null,1617,null,582,null,612,null,305,null,231,null,223,null,156,null,150,null,0400000US09,Connecticut,09
825661,null,256,null,147303,null,374,null,132281,null,1788,null,8525,null,1288,null,6507,null,1299,null,1330,null,573,null,654,null,430,null,34,null,56,null,3219,null,1065,null,2890,null,998,null,305,null,272,null,24,null,61,null,0,null,263,null,2484,null,950,null,2017,null,900,null,382,null,311,null,85,null,139,null,0,null,263,null,794,null,492,null,670,null,448,null,124,null,219,null,0,null,263,null,0,null,263,null,552536,null,1032,null,481549,null,4508,null,35791,null,3035,null,17119,null,2874,null,6647,null,1450,null,8850,null,2206,null,3175,null,1163,null,18527,null,3085,null,12860,null,2284,null,4241,null,1677,null,1031,null,519,null,395,null,557,null,12675,null,2162,null,7718,null,1694,null,3452,null,939,null,1419,null,853,null,86,null,148,null,3994,null,1480,null,3013,null,961,null,864,null,729,null,71,null,119,null,46,null,77,null,125822,null,930,null,117431,null,1567,null,1561,null,669,null,665,null,376,null,455,null,322,null,441,null,366,null,0,null,263,null,5261,null,1443,null,3172,null,935,null,765,null,438,null,876,null,477,null,448,null,408,null,1150,null,688,null,720,null,591,null,309,null,376,null,0,null,263,null,121,null,140,null,419,null,258,null,344,null,220,null,0,null,263,null,75,null,127,null,0,null,263,null,0400000US10,Delaware,10
561505,null,772,null,75558,null,772,null,67105,null,1761,null,6133,null,1252,null,4539,null,1201,null,995,null,473,null,523,null,341,null,76,null,121,null,1718,null,859,null,1294,null,812,null,309,null,266,null,115,null,192,null,0,null,296,null,135,null,159,null,135,null,159,null,0,null,296,null,0,null,296,null,0,null,296,null,467,null,392,null,144,null,232,null,323,null,341,null,0,null,296,null,0,null,296,null,415925,null,711,null,359240,null,3282,null,27966,null,2255,null,16134,null,2291,null,6742,null,1583,null,3784,null,1482,null,1306,null,781,null,16099,null,1968,null,13944,null,1746,null,1737,null,869,null,316,null,229,null,102,null,171,null,7012,null,1167,null,4960,null,998,null,1523,null,576,null,529,null,433,null,0,null,296,null,5608,null,1393,null,3341,null,1006,null,1870,null,721,null,352,null,216,null,45,null,73,null,70022,null,710,null,64634,null,1526,null,1499,null,634,null,472,null,245,null,335,null,282,null,408,null,364,null,284,null,283,null,2648,null,869,null,2250,null,892,null,194,null,171,null,124,null,146,null,80,null,130,null,577,null,265,null,184,null,191,null,170,null,176,null,186,null,178,null,37,null,66,null,664,null,422,null,428,null,318,null,123,null,141,null,113,null,154,null,0,null,296,null,0400000US11,District of Columbia,11
17374812,null,2501,null,2894262,null,3333,null,2138265,null,14915,null,576840,null,9668,null,471700,null,9964,null,73849,null,5839,null,26505,null,2545,null,4786,null,1206,null,133522,null,9079,null,107338,null,8235,null,19919,null,3225,null,5071,null,1626,null,1194,null,1040,null,36114,null,3613,null,27709,null,3112,null,5920,null,1447,null,2273,null,1115,null,212,null,249,null,9521,null,2366,null,8317,null,2242,null,704,null,546,null,500,null,298,null,0,null,305,null,11281585,null,4974,null,8088270,null,25364,null,2364322,null,16416,null,1220693,null,20169,null,454689,null,13597,null,448763,null,13110,null,240177,null,12248,null,582938,null,20552,null,354172,null,14874,null,143804,null,9052,null,69470,null,5633,null,15492,null,3091,null,186572,null,8054,null,99013,null,5421,null,53033,null,4788,null,29025,null,3027,null,5501,null,1427,null,59483,null,6970,null,44815,null,5682,null,10934,null,2229,null,2875,null,967,null,859,null,795,null,3198965,null,4311,null,2575319,null,8783,null,411643,null,4102,null,103661,null,5228,null,87292,null,4605,null,115376,null,5349,null,105314,null,5081,null,169657,null,7141,null,97722,null,4861,null,33312,null,3189,null,26706,null,3141,null,11917,null,2100,null,29998,null,2130,null,11671,null,1793,null,6846,null,1301,null,7296,null,1207,null,4185,null,1188,null,12348,null,2207,null,7997,null,1866,null,2994,null,932,null,1308,null,634,null,49,null,80,null,0400000US12,Florida,12
