B19202G_001E,B19202G_001EA,B19202G_001M,B19202G_001MA,GEO_ID,NAME,state
18472,null,4057,null,0400000US01,Alabama,01
27917,null,15506,null,0400000US02,Alaska,02
31154,null,3730,null,0400000US04,Arizona,04
23043,null,5394,null,0400000US05,Arkansas,05
37945,null,1930,null,0400000US06,California,06
26806,null,3468,null,0400000US08,Colorado,08
30415,null,12842,null,0400000US09,Connecticut,09
24575,null,21456,null,0400000US10,Delaware,10
50533,null,12212,null,0400000US11,District of Columbia,11
30139,null,3209,null,0400000US12,Florida,12
32167,null,8771,null,0400000US13,Georgia,13
37471,null,8657,null,0400000US15,Hawaii,15
15697,null,3857,null,0400000US16,Idaho,16
31337,null,8422,null,0400000US17,Illinois,17
19631,null,7951,null,0400000US18,Indiana,18
27484,null,6280,null,0400000US19,Iowa,19
21065,null,4433,null,0400000US20,Kansas,20
12172,null,2436,null,0400000US21,Kentucky,21
22620,null,5022,null,0400000US22,Louisiana,22
21653,null,2304,null,0400000US23,Maine,23
47906,null,10355,null,0400000US24,Maryland,24
38471,null,13235,null,0400000US25,Massachusetts,25
22565,null,4490,null,0400000US26,Michigan,26
26845,null,9486,null,0400000US27,Minnesota,27
21354,null,3021,null,0400000US28,Mississippi,28
21572,null,1928,null,0400000US29,Missouri,29
24260,null,14927,null,0400000US30,Montana,30
24347,null,7651,null,0400000US31,Nebraska,31
36603,null,9996,null,0400000US32,Nevada,32
33472,null,27046,null,0400000US33,New Hampshire,33
32009,null,7509,null,0400000US34,New Jersey,34
24965,null,7580,null,0400000US35,New Mexico,35
29261,null,4792,null,0400000US36,New York,36
23210,null,3257,null,0400000US37,North Carolina,37
26709,null,10294,null,0400000US38,North Dakota,38
19053,null,3854,null,0400000US39,Ohio,39
21755,null,2988,null,0400000US40,Oklahoma,40
27152,null,3133,null,0400000US41,Oregon,41
24251,null,4991,null,0400000US42,Pennsylvania,42
12465,null,10486,null,0400000US44,Rhode Island,44
18634,null,2836,null,0400000US45,South Carolina,45
30000,null,15705,null,0400000US46,South Dakota,46
20257,null,3891,null,0400000US47,Tennessee,47
28997,null,3582,null,0400000US48,Texas,48
34468,null,19885,null,0400000US49,Utah,49
34156,null,14953,null,0400000US50,Vermont,50
41630,null,5991,null,0400000US51,Virginia,51
35082,null,3592,null,0400000US53,Washington,53
15901,null,4711,null,0400000US54,West Virginia,54
25959,null,5398,null,0400000US55,Wisconsin,55
20070,null,11959,null,0400000US56,Wyoming,56
9777,null,775,null,0400000US72,Puerto Rico,72
