C23008_001E,C23008_001EA,C23008_001M,C23008_001MA,C23008_002E,C23008_002EA,C23008_002M,C23008_002MA,C23008_003E,C23008_003EA,C23008_003M,C23008_003MA,C23008_004E,C23008_004EA,C23008_004M,C23008_004MA,C23008_005E,C23008_005EA,C23008_005M,C23008_005MA,C23008_006E,C23008_006EA,C23008_006M,C23008_006MA,C23008_007E,C23008_007EA,C23008_007M,C23008_007MA,C23008_008E,C23008_008EA,C23008_008M,C23008_008MA,C23008_009E,C23008_009EA,C23008_009M,C23008_009MA,C23008_010E,C23008_010EA,C23008_010M,C23008_010MA,C23008_011E,C23008_011EA,C23008_011M,C23008_011MA,C23008_012E,C23008_012EA,C23008_012M,C23008_012MA,C23008_013E,C23008_013EA,C23008_013M,C23008_013MA,C23008_014E,C23008_014EA,C23008_014M,C23008_014MA,C23008_015E,C23008_015EA,C23008_015M,C23008_015MA,C23008_016E,C23008_016EA,C23008_016M,C23008_016MA,C23008_017E,C23008_017EA,C23008_017M,C23008_017MA,C23008_018E,C23008_018EA,C23008_018M,C23008_018MA,C23008_019E,C23008_019EA,C23008_019M,C23008_019MA,GEO_ID,NAME,state
2441179,null,7808,null,849613,null,7213,null,530636,null,12511,null,306442,null,11102,null,205153,null,8874,null,12559,null,2449,null,6482,null,2039,null,318977,null,12552,null,244249,null,11084,null,74728,null,6362,null,1591566,null,7533,null,1010480,null,13253,null,671998,null,12838,null,288922,null,11755,null,35059,null,4773,null,14501,null,2868,null,581086,null,14139,null,484939,null,12801,null,96147,null,7543,null,0400000US13,Georgia,13
273267,null,3172,null,99879,null,2014,null,65668,null,3634,null,41461,null,3493,null,21502,null,3162,null,1705,null,988,null,1000,null,615,null,34211,null,3875,null,27857,null,3850,null,6354,null,1794,null,173388,null,3347,null,118577,null,5208,null,87186,null,4308,null,23728,null,3417,null,5310,null,1247,null,2353,null,987,null,54811,null,4638,null,45899,null,4196,null,8912,null,2310,null,0400000US15,Hawaii,15
404167,null,2682,null,145076,null,3113,null,113565,null,3655,null,58390,null,3173,null,50809,null,3722,null,1975,null,1060,null,2391,null,1198,null,31511,null,3602,null,24560,null,2840,null,6951,null,1827,null,259091,null,3333,null,194942,null,5181,null,124313,null,4960,null,60890,null,4452,null,4884,null,1282,null,4855,null,2016,null,64149,null,5291,null,54846,null,4936,null,9303,null,2366,null,0400000US16,Idaho,16
3041945,null,8099,null,1023973,null,8625,null,671221,null,8972,null,401630,null,10300,null,244665,null,9938,null,16883,null,2176,null,8043,null,1922,null,352752,null,10816,null,273054,null,9937,null,79698,null,5848,null,2017972,null,9462,null,1375647,null,15823,null,928750,null,17254,null,388150,null,14231,null,39756,null,3951,null,18991,null,3404,null,642325,null,14631,null,540533,null,16371,null,101792,null,7646,null,0400000US17,Illinois,17
1511690,null,5398,null,509015,null,5040,null,329424,null,7558,null,192325,null,6897,null,121699,null,7243,null,10149,null,2056,null,5251,null,1528,null,179591,null,6817,null,138093,null,6497,null,41498,null,4521,null,1002675,null,5903,null,691065,null,11176,null,479353,null,11842,null,171890,null,8103,null,27440,null,3650,null,12382,null,3177,null,311610,null,10542,null,260350,null,9413,null,51260,null,4872,null,0400000US18,Indiana,18
681213,null,3274,null,230225,null,3200,null,159941,null,4278,null,116426,null,4619,null,37250,null,2951,null,4814,null,1328,null,1451,null,675,null,70284,null,4148,null,57133,null,3874,null,13151,null,2350,null,450988,null,3727,null,323073,null,6096,null,254481,null,6688,null,53922,null,4423,null,10910,null,1770,null,3760,null,1231,null,127915,null,5556,null,114120,null,5406,null,13795,null,2189,null,0400000US19,Iowa,19
671249,null,3589,null,232773,null,2993,null,152950,null,4648,null,93199,null,4960,null,52990,null,4343,null,4746,null,1459,null,2015,null,801,null,79823,null,4923,null,66297,null,4596,null,13526,null,2373,null,438476,null,3855,null,315951,null,6356,null,225730,null,6666,null,76354,null,4913,null,9435,null,1878,null,4432,null,1301,null,122525,null,6165,null,108008,null,5871,null,14517,null,2424,null,0400000US20,Kansas,20
944932,null,6877,null,323521,null,4783,null,203801,null,6852,null,119973,null,5527,null,70506,null,4444,null,7888,null,2461,null,5434,null,1431,null,119720,null,5942,null,85351,null,5657,null,34369,null,4476,null,621411,null,6162,null,416058,null,8781,null,272264,null,8448,null,103320,null,5614,null,22049,null,3352,null,18425,null,3758,null,205353,null,7791,null,148621,null,6511,null,56732,null,5252,null,0400000US21,Kentucky,21
1054473,null,5406,null,367458,null,4815,null,201042,null,6753,null,123328,null,5688,null,66991,null,5258,null,6703,null,2189,null,4020,null,1473,null,166416,null,6091,null,120689,null,5655,null,45727,null,4739,null,687015,null,5970,null,408802,null,10093,null,269607,null,9624,null,112007,null,7496,null,18701,null,3296,null,8487,null,2051,null,278213,null,10410,null,225557,null,9567,null,52656,null,5426,null,0400000US22,Louisiana,22
257028,null,2262,null,81566,null,2273,null,55218,null,3134,null,34378,null,2691,null,18072,null,2112,null,1789,null,832,null,979,null,516,null,26348,null,2308,null,21446,null,2328,null,4902,null,1178,null,175462,null,2770,null,117974,null,3429,null,86406,null,3911,null,24261,null,2976,null,4336,null,1424,null,2971,null,873,null,57488,null,3454,null,46805,null,3084,null,10683,null,1952,null,0400000US23,Maine,23
1288290,null,5694,null,434487,null,4329,null,283455,null,7329,null,184524,null,7134,null,92747,null,6809,null,4617,null,1528,null,1567,null,832,null,151032,null,6631,null,120902,null,5627,null,30130,null,4008,null,853803,null,6693,null,568326,null,9738,null,417762,null,10480,null,129038,null,7189,null,15328,null,3079,null,6198,null,1860,null,285477,null,9215,null,250155,null,7994,null,35322,null,4218,null,0400000US24,Maryland,24
1385813,null,4630,null,453746,null,4718,null,322415,null,7617,null,213846,null,7451,null,96273,null,5983,null,8543,null,1969,null,3753,null,1274,null,131331,null,7056,null,97002,null,5899,null,34329,null,4306,null,932067,null,5551,null,661379,null,10506,null,488065,null,11121,null,144268,null,6214,null,21331,null,3243,null,7715,null,1576,null,270688,null,9925,null,214092,null,9668,null,56596,null,6036,null,0400000US25,Massachusetts,25
2249462,null,5498,null,715195,null,5465,null,465353,null,7958,null,273936,null,7085,null,168439,null,8149,null,13506,null,2383,null,9472,null,2040,null,249842,null,8215,null,198932,null,8211,null,50910,null,4302,null,1534267,null,6839,null,1029257,null,12445,null,700303,null,12667,null,264902,null,10016,null,40764,null,3571,null,23288,null,4465,null,505010,null,11150,null,413895,null,10186,null,91115,null,6722,null,0400000US26,Michigan,26
1215858,null,4053,null,418820,null,4198,null,311697,null,5664,null,215986,null,5469,null,85960,null,4523,null,7440,null,1281,null,2311,null,927,null,107123,null,6146,null,86549,null,5738,null,20574,null,2522,null,797038,null,4857,null,584472,null,8702,null,439023,null,9599,null,118045,null,6274,null,19231,null,2569,null,8173,null,1840,null,212566,null,7912,null,181317,null,7595,null,31249,null,3673,null,0400000US27,Minnesota,27
704489,null,5856,null,244621,null,5159,null,118916,null,6072,null,72957,null,5326,null,40230,null,3770,null,4216,null,1401,null,1513,null,964,null,125705,null,5731,null,93689,null,5026,null,32016,null,3806,null,459868,null,6278,null,248868,null,7702,null,162096,null,7809,null,65415,null,6705,null,15605,null,3283,null,5752,null,1622,null,211000,null,8833,null,164822,null,9292,null,46178,null,4667,null,0400000US28,Mississippi,28
1360531,null,6034,null,464611,null,4913,null,289946,null,6348,null,184051,null,7387,null,95472,null,5149,null,6600,null,1561,null,3823,null,1223,null,174665,null,6063,null,134014,null,6458,null,40651,null,4160,null,895920,null,6223,null,599402,null,9548,null,414709,null,10707,null,151318,null,8928,null,21886,null,3357,null,11489,null,2368,null,296518,null,9365,null,244927,null,10475,null,51591,null,5905,null,0400000US29,Missouri,29
208261,null,2553,null,69905,null,2241,null,46383,null,2813,null,27747,null,2813,null,15145,null,2041,null,1605,null,742,null,1886,null,906,null,23522,null,3440,null,17262,null,2762,null,6260,null,1652,null,138356,null,3363,null,97420,null,5091,null,65852,null,4210,null,24425,null,3631,null,4596,null,1525,null,2547,null,910,null,40936,null,3643,null,34317,null,3269,null,6619,null,1777,null,0400000US30,Montana,30
423745,null,3935,null,155220,null,3490,null,113098,null,3536,null,78216,null,3741,null,31219,null,3251,null,2210,null,707,null,1453,null,1076,null,42122,null,3405,null,35917,null,3309,null,6205,null,1610,null,268525,null,3904,null,198401,null,4310,null,150021,null,4834,null,41510,null,3614,null,5178,null,1333,null,1692,null,852,null,70124,null,4746,null,62507,null,4531,null,7617,null,1798,null,0400000US31,Nebraska,31
647465,null,4736,null,232568,null,4198,null,149359,null,6230,null,80727,null,4419,null,61120,null,4847,null,4222,null,1601,null,3290,null,1604,null,83209,null,5655,null,64614,null,5727,null,18595,null,3435,null,414897,null,5686,null,271098,null,8324,null,179561,null,9260,null,78822,null,6664,null,9543,null,2326,null,3172,null,1356,null,143799,null,8096,null,122663,null,6753,null,21136,null,3475,null,0400000US32,Nevada,32
277925,null,2494,null,85469,null,1969,null,65291,null,2522,null,44769,null,2741,null,18141,null,2383,null,1554,null,837,null,827,null,585,null,20178,null,2203,null,14718,null,1929,null,5460,null,1557,null,192456,null,2702,null,142725,null,4286,null,105241,null,4081,null,32022,null,3976,null,4312,null,1303,null,1150,null,621,null,49731,null,4335,null,43805,null,4082,null,5926,null,1590,null,0400000US33,New Hampshire,33
1977170,null,5858,null,652039,null,5300,null,450579,null,8245,null,264920,null,8901,null,169672,null,7568,null,12624,null,2274,null,3363,null,1182,null,201460,null,6908,null,157399,null,6888,null,44061,null,5300,null,1325131,null,6506,null,933800,null,13214,null,624420,null,15287,null,268922,null,8305,null,31014,null,3789,null,9444,null,2176,null,391331,null,12096,null,330633,null,11875,null,60698,null,5526,null,0400000US34,New Jersey,34
485897,null,4140,null,170292,null,3383,null,98216,null,5347,null,50960,null,4622,null,41102,null,4695,null,4678,null,1664,null,1476,null,684,null,72076,null,5415,null,54144,null,5142,null,17932,null,2728,null,315605,null,4764,null,190180,null,7368,null,121544,null,7838,null,55141,null,5670,null,9193,null,2160,null,4302,null,1551,null,125425,null,7288,null,103191,null,6911,null,22234,null,3685,null,0400000US35,New Mexico,35
4228211,null,9888,null,1409309,null,9125,null,925919,null,13036,null,517658,null,11475,null,364216,null,11591,null,30753,null,4242,null,13292,null,2732,null,483390,null,12119,null,354381,null,11120,null,129009,null,7684,null,2818902,null,11798,null,1831146,null,18971,null,1178875,null,19703,null,543626,null,14981,null,79695,null,6750,null,28950,null,4226,null,987756,null,19327,null,794655,null,17952,null,193101,null,11552,null,0400000US36,New York,36
2153670,null,6823,null,748285,null,6024,null,467434,null,9987,null,274571,null,9482,null,174450,null,8521,null,12419,null,2321,null,5994,null,1698,null,280851,null,10596,null,217680,null,9206,null,63171,null,5950,null,1405385,null,7295,null,917251,null,13830,null,624195,null,14225,null,246741,null,10094,null,32105,null,4958,null,14210,null,3021,null,488134,null,13126,null,404907,null,11393,null,83227,null,7316,null,0400000US37,North Carolina,37
136618,null,1269,null,49171,null,1439,null,35615,null,1853,null,26924,null,2094,null,7311,null,1548,null,917,null,558,null,463,null,379,null,13556,null,1718,null,10473,null,1563,null,3083,null,1012,null,87447,null,1534,null,66190,null,2570,null,53953,null,2908,null,9834,null,1645,null,1389,null,574,null,1014,null,858,null,21257,null,2296,null,18632,null,2416,null,2625,null,961,null,0400000US38,North Dakota,38
2593549,null,8070,null,852120,null,6047,null,531632,null,9540,null,334576,null,10184,null,174882,null,8170,null,14079,null,2082,null,8095,null,1887,null,320488,null,9166,null,245193,null,8382,null,75295,null,6431,null,1741429,null,7788,null,1152381,null,11803,null,799092,null,13706,null,294376,null,10576,null,38801,null,4568,null,20112,null,3382,null,589048,null,12030,null,483163,null,11206,null,105885,null,7887,null,0400000US39,Ohio,39
868815,null,5005,null,307856,null,4336,null,198781,null,5738,null,111449,null,5179,null,78547,null,5237,null,5021,null,1163,null,3764,null,1356,null,109075,null,5016,null,78636,null,5410,null,30439,null,3621,null,560959,null,5446,null,367186,null,7977,null,229523,null,7596,null,115986,null,6783,null,13388,null,1998,null,8289,null,1838,null,193773,null,7813,null,156777,null,6717,null,36996,null,4518,null,0400000US40,Oklahoma,40
833869,null,5185,null,281373,null,3783,null,193965,null,5660,null,114180,null,5610,null,69449,null,4376,null,6174,null,1578,null,4162,null,1733,null,87408,null,5195,null,64999,null,5152,null,22409,null,2938,null,552496,null,5805,null,383550,null,9337,null,249899,null,9906,null,109568,null,6768,null,16002,null,2799,null,8081,null,2552,null,168946,null,9368,null,138099,null,7940,null,30847,null,4733,null,0400000US41,Oregon,41
2646538,null,8305,null,859946,null,7404,null,553612,null,7405,null,340121,null,7233,null,192146,null,7399,null,14261,null,2480,null,7084,null,1717,null,306334,null,8151,null,233408,null,7530,null,72926,null,5425,null,1786592,null,8446,null,1236079,null,12594,null,845505,null,11980,null,329049,null,12628,null,43443,null,4250,null,18082,null,2560,null,550513,null,12287,null,445086,null,12151,null,105427,null,6808,null,0400000US42,Pennsylvania,42
217939,null,2399,null,69238,null,1980,null,43455,null,3081,null,28774,null,2805,null,12090,null,2442,null,2133,null,979,null,458,null,480,null,25783,null,2731,null,20186,null,2430,null,5597,null,1545,null,148701,null,2699,null,95749,null,4223,null,68910,null,3817,null,21444,null,3260,null,4604,null,1487,null,791,null,488,null,52952,null,4577,null,40123,null,4158,null,12829,null,2944,null,0400000US44,Rhode Island,44
1014195,null,6194,null,352756,null,5083,null,206521,null,6263,null,125469,null,5484,null,72249,null,5208,null,5628,null,1536,null,3175,null,1225,null,146235,null,5790,null,114264,null,6061,null,31971,null,3102,null,661439,null,6906,null,405175,null,9789,null,274956,null,9185,null,101321,null,7248,null,18994,null,3053,null,9904,null,2491,null,256264,null,9053,null,217203,null,8493,null,39061,null,4393,null,0400000US45,South Carolina,45
184836,null,2782,null,65774,null,1966,null,45083,null,2285,null,31232,null,2167,null,11825,null,2109,null,1281,null,607,null,745,null,322,null,20691,null,2269,null,16616,null,2190,null,4075,null,1186,null,119062,null,2559,null,87227,null,3027,null,68138,null,3730,null,15239,null,2484,null,2283,null,921,null,1567,null,861,null,31835,null,3281,null,26206,null,2977,null,5629,null,1386,null,0400000US46,South Dakota,46
1408235,null,6673,null,485664,null,6424,null,295835,null,6923,null,176058,null,7133,null,108943,null,6749,null,6339,null,1452,null,4495,null,1459,null,189829,null,6798,null,144432,null,6775,null,45397,null,5042,null,922571,null,7369,null,603154,null,10509,null,403270,null,11832,null,162459,null,10011,null,22586,null,3044,null,14839,null,3116,null,319417,null,10595,null,258550,null,9555,null,60867,null,5854,null,0400000US47,Tennessee,47
6552054,null,13481,null,2357888,null,13645,null,1502202,null,20496,null,781460,null,19469,null,659952,null,15461,null,38563,null,4606,null,22227,null,3458,null,855686,null,16645,null,621585,null,15442,null,234101,null,11135,null,4194166,null,15759,null,2777139,null,26128,null,1700563,null,23199,null,936603,null,20404,null,91074,null,5747,null,48899,null,5520,null,1417027,null,25625,null,1157028,null,24066,null,259999,null,12774,null,0400000US48,Texas,48
843036,null,4143,null,315259,null,4352,null,261462,null,5965,null,113461,null,5906,null,141211,null,7147,null,4139,null,1381,null,2651,null,995,null,53797,null,4492,null,42863,null,4038,null,10934,null,2082,null,527777,null,4584,null,425952,null,7354,null,245699,null,9245,null,167070,null,7725,null,9710,null,2372,null,3473,null,1114,null,101825,null,6537,null,87969,null,5973,null,13856,null,2773,null,0400000US49,Utah,49
121531,null,1329,null,36171,null,1159,null,24493,null,1579,null,16865,null,1542,null,6287,null,1106,null,861,null,332,null,480,null,358,null,11678,null,1519,null,9059,null,1415,null,2619,null,850,null,85360,null,1304,null,60036,null,2364,null,47467,null,2284,null,8294,null,1181,null,2898,null,831,null,1377,null,704,null,25324,null,2238,null,22555,null,2091,null,2769,null,724,null,0400000US50,Vermont,50
1761228,null,6650,null,605493,null,7383,null,417892,null,8053,null,242753,null,7776,null,161544,null,6761,null,9394,null,1919,null,4201,null,1431,null,187601,null,7435,null,150502,null,7882,null,37099,null,4325,null,1155735,null,8396,null,803223,null,11000,null,534873,null,10944,null,230975,null,10607,null,25452,null,3223,null,11923,null,3079,null,352512,null,9588,null,300884,null,9986,null,51628,null,5828,null,0400000US51,Virginia,51
1501839,null,4996,null,515423,null,4665,null,369102,null,6530,null,195180,null,6947,null,159343,null,7547,null,10140,null,2335,null,4439,null,1429,null,146321,null,7577,null,113837,null,7104,null,32484,null,3754,null,986416,null,6229,null,689361,null,10579,null,438985,null,11679,null,214717,null,9313,null,25728,null,3147,null,9931,null,2537,null,297055,null,9963,null,243111,null,8943,null,53944,null,5521,null,0400000US53,Washington,53
359692,null,4059,null,122671,null,3410,null,79439,null,3442,null,41567,null,3151,null,32048,null,2776,null,2389,null,955,null,3435,null,1340,null,43232,null,3451,null,28482,null,3226,null,14750,null,2475,null,237021,null,3811,null,165576,null,4970,null,98311,null,5555,null,50098,null,4577,null,8547,null,1811,null,8620,null,1803,null,71445,null,4379,null,51728,null,3975,null,19717,null,2617,null,0400000US54,West Virginia,54
1253151,null,4394,null,418209,null,3866,null,288980,null,5420,null,196307,null,4815,null,80872,null,4742,null,9700,null,1976,null,2101,null,712,null,129229,null,5105,null,108447,null,5400,null,20782,null,2625,null,834942,null,5007,null,591642,null,9670,null,441254,null,9261,null,122944,null,6452,null,21089,null,3093,null,6355,null,1767,null,243300,null,8788,null,211711,null,7980,null,31589,null,3998,null,0400000US55,Wisconsin,55
122403,null,2564,null,46904,null,2062,null,34805,null,2315,null,21050,null,2338,null,12601,null,1733,null,844,null,564,null,310,null,353,null,12099,null,1476,null,10099,null,1268,null,2000,null,832,null,75499,null,2248,null,55310,null,3147,null,39178,null,3238,null,14309,null,2379,null,1007,null,554,null,816,null,554,null,20189,null,2513,null,18342,null,2400,null,1847,null,864,null,0400000US56,Wyoming,56
914589,null,4404,null,269822,null,3654,null,109772,null,5051,null,64293,null,4249,null,34963,null,3347,null,3696,null,1237,null,6820,null,1766,null,160050,null,5573,null,96469,null,5309,null,63581,null,4570,null,644767,null,5043,null,311727,null,9238,null,169672,null,9109,null,95793,null,6854,null,20380,null,3196,null,25882,null,3683,null,333040,null,8475,null,216010,null,9665,null,117030,null,7636,null,0400000US72,Puerto Rico,72
