B22008_001E,B22008_001EA,B22008_001M,B22008_001MA,B22008_002E,B22008_002EA,B22008_002M,B22008_002MA,B22008_003E,B22008_003EA,B22008_003M,B22008_003MA,GEO_ID,NAME,state
40489,null,528,null,13840,null,601,null,45598,null,661,null,0400000US01,Alabama,01
66953,null,2331,null,25116,null,3392,null,72703,null,2098,null,0400000US02,Alaska,02
48745,null,484,null,20860,null,882,null,52470,null,515,null,0400000US04,Arizona,04
37823,null,629,null,14251,null,835,null,42728,null,766,null,0400000US05,Arkansas,05
58931,null,274,null,21799,null,505,null,61886,null,303,null,0400000US06,California,06
55430,null,704,null,17500,null,1128,null,58505,null,633,null,0400000US08,Colorado,08
67034,null,993,null,16195,null,1449,null,71955,null,868,null,0400000US09,Connecticut,09
56860,null,1744,null,22260,null,2243,null,60432,null,1766,null,0400000US10,Delaware,10
59290,null,1710,null,14100,null,2428,null,68927,null,2316,null,0400000US11,District of Columbia,11
44736,null,290,null,19053,null,499,null,48137,null,306,null,0400000US12,Florida,12
47590,null,414,null,16305,null,599,null,51809,null,412,null,0400000US13,Georgia,13
64098,null,1574,null,25266,null,3198,null,67508,null,1632,null,0400000US15,Hawaii,15
44926,null,953,null,18858,null,1932,null,48252,null,798,null,0400000US16,Idaho,16
53966,null,404,null,18087,null,557,null,59116,null,405,null,0400000US17,Illinois,17
45424,null,455,null,16604,null,518,null,49733,null,376,null,0400000US18,Indiana,18
48044,null,426,null,17504,null,886,null,51921,null,462,null,0400000US19,Iowa,19
47817,null,670,null,16721,null,891,null,51104,null,713,null,0400000US20,Kansas,20
40072,null,535,null,12385,null,509,null,46321,null,622,null,0400000US21,Kentucky,21
42492,null,629,null,19825,null,862,null,48399,null,654,null,0400000US22,Louisiana,22
45734,null,935,null,16412,null,988,null,51225,null,819,null,0400000US23,Maine,23
69272,null,696,null,23064,null,2025,null,72972,null,804,null,0400000US24,Maryland,24
64081,null,680,null,14526,null,469,null,69955,null,717,null,0400000US25,Massachusetts,25
45255,null,358,null,16009,null,368,null,51342,null,334,null,0400000US26,Michigan,26
55616,null,546,null,16356,null,776,null,58680,null,450,null,0400000US27,Minnesota,27
36646,null,695,null,14147,null,696,null,42425,null,876,null,0400000US28,Mississippi,28
45229,null,519,null,16146,null,673,null,50220,null,442,null,0400000US29,Missouri,29
42322,null,1073,null,14644,null,1650,null,45523,null,1267,null,0400000US30,Montana,30
47357,null,804,null,16517,null,1331,null,50448,null,687,null,0400000US31,Nebraska,31
53341,null,981,null,20907,null,2536,null,55972,null,1141,null,0400000US32,Nevada,32
60567,null,1385,null,20202,null,2954,null,63867,null,1204,null,0400000US33,New Hampshire,33
68342,null,659,null,16876,null,1151,null,71904,null,700,null,0400000US34,New Jersey,34
43028,null,1033,null,16919,null,1176,null,47073,null,910,null,0400000US35,New Mexico,35
54659,null,396,null,14884,null,257,null,61671,null,406,null,0400000US36,New York,36
43674,null,375,null,14482,null,444,null,48550,null,362,null,0400000US37,North Carolina,37
47827,null,995,null,13310,null,1154,null,50767,null,1045,null,0400000US38,North Dakota,38
45395,null,350,null,14034,null,323,null,50719,null,324,null,0400000US39,Ohio,39
41664,null,502,null,16781,null,1007,null,46473,null,620,null,0400000US40,Oklahoma,40
48457,null,623,null,19763,null,706,null,54218,null,628,null,0400000US41,Oregon,41
49520,null,286,null,15149,null,486,null,53885,null,321,null,0400000US42,Pennsylvania,42
54119,null,1522,null,15483,null,1855,null,59646,null,1783,null,0400000US44,Rhode Island,44
42442,null,565,null,14643,null,728,null,47615,null,638,null,0400000US45,South Carolina,45
45043,null,1214,null,14580,null,1759,null,48965,null,1116,null,0400000US46,South Dakota,46
41725,null,439,null,15761,null,472,null,47947,null,417,null,0400000US47,Tennessee,47
48259,null,244,null,18718,null,401,null,52813,null,321,null,0400000US48,Texas,48
55117,null,803,null,20031,null,1462,null,58143,null,791,null,0400000US49,Utah,49
51618,null,950,null,17402,null,1382,null,56220,null,1376,null,0400000US50,Vermont,50
59330,null,482,null,16409,null,736,null,63682,null,582,null,0400000US51,Virginia,51
56548,null,528,null,21286,null,645,null,61350,null,495,null,0400000US53,Washington,53
37435,null,707,null,12695,null,945,null,42494,null,763,null,0400000US54,West Virginia,54
49993,null,405,null,17225,null,669,null,53461,null,447,null,0400000US55,Wisconsin,55
52664,null,1877,null,21214,null,5678,null,55165,null,1925,null,0400000US56,Wyoming,56
18314,null,327,null,7449,null,259,null,27173,null,404,null,0400000US72,Puerto Rico,72
