B13010_001E,B13010_001EA,B13010_001M,B13010_001MA,B13010_002E,B13010_002EA,B13010_002M,B13010_002MA,B13010_003E,B13010_003EA,B13010_003M,B13010_003MA,B13010_004E,B13010_004EA,B13010_004M,B13010_004MA,B13010_005E,B13010_005EA,B13010_005M,B13010_005MA,B13010_006E,B13010_006EA,B13010_006M,B13010_006MA,B13010_007E,B13010_007EA,B13010_007M,B13010_007MA,B13010_008E,B13010_008EA,B13010_008M,B13010_008MA,B13010_009E,B13010_009EA,B13010_009M,B13010_009MA,B13010_010E,B13010_010EA,B13010_010M,B13010_010MA,B13010_011E,B13010_011EA,B13010_011M,B13010_011MA,B13010_012E,B13010_012EA,B13010_012M,B13010_012MA,B13010_013E,B13010_013EA,B13010_013M,B13010_013MA,B13010_014E,B13010_014EA,B13010_014M,B13010_014MA,B13010_015E,B13010_015EA,B13010_015M,B13010_015MA,B13010_016E,B13010_016EA,B13010_016M,B13010_016MA,B13010_017E,B13010_017EA,B13010_017M,B13010_017MA,B13010_018E,B13010_018EA,B13010_018M,B13010_018MA,B13010_019E,B13010_019EA,B13010_019M,B13010_019MA,GEO_ID,NAME,state
1133281,null,5328,null,68924,null,4935,null,39877,null,3206,null,6782,null,1421,null,9593,null,1827,null,23502,null,2404,null,29047,null,3561,null,16312,null,2458,null,6328,null,1566,null,6407,null,1695,null,1064357,null,6509,null,519165,null,8646,null,53624,null,3462,null,91687,null,4214,null,373854,null,6474,null,545192,null,10660,null,157084,null,7351,null,135216,null,7330,null,252892,null,8178,null,0400000US01,Alabama,01
175302,null,1907,null,13438,null,1884,null,8274,null,1498,null,736,null,361,null,2022,null,789,null,5516,null,1089,null,5164,null,1013,null,1869,null,659,null,1049,null,478,null,2246,null,755,null,161864,null,2440,null,78556,null,3329,null,4457,null,1018,null,7767,null,1259,null,66332,null,3129,null,83308,null,3533,null,12294,null,1785,null,14624,null,1694,null,56390,null,3400,null,0400000US02,Alaska,02
1553386,null,3473,null,92923,null,5452,null,56277,null,3888,null,8749,null,1614,null,14633,null,2094,null,32895,null,2899,null,36646,null,4044,null,17826,null,2549,null,8735,null,1830,null,10085,null,2512,null,1460463,null,7106,null,655849,null,11243,null,72964,null,4908,null,107225,null,7536,null,475660,null,10023,null,804614,null,11754,null,187423,null,8682,null,169752,null,8275,null,447439,null,11481,null,0400000US04,Arizona,04
680253,null,4988,null,41256,null,3026,null,24789,null,2469,null,4950,null,1206,null,6775,null,1282,null,13064,null,1826,null,16467,null,2329,null,8161,null,1580,null,4536,null,1238,null,3770,null,1335,null,638997,null,5897,null,328989,null,8699,null,42348,null,3683,null,63861,null,4555,null,222780,null,7347,null,310008,null,8706,null,93674,null,6519,null,74835,null,4857,null,141499,null,7204,null,0400000US05,Arkansas,05
9189298,null,9201,null,529598,null,12948,null,355113,null,9862,null,53582,null,3330,null,72715,null,4398,null,228816,null,7133,null,174485,null,6992,null,74019,null,4607,null,44146,null,3674,null,56320,null,4572,null,8659700,null,13098,null,3930517,null,27089,null,390143,null,10213,null,672511,null,14743,null,2867863,null,22658,null,4729183,null,27041,null,943000,null,18308,null,976404,null,19566,null,2809779,null,27070,null,0400000US06,California,06
1239004,null,4595,null,72146,null,4274,null,52283,null,3553,null,6634,null,1489,null,12249,null,1752,null,33400,null,2753,null,19863,null,2396,null,9110,null,1850,null,3656,null,1048,null,7097,null,1617,null,1166858,null,5411,null,581426,null,9128,null,47071,null,4082,null,71628,null,4697,null,462727,null,8641,null,585432,null,9160,null,124636,null,7445,null,113614,null,6721,null,347182,null,8131,null,0400000US08,Colorado,08
838805,null,3918,null,40168,null,2913,null,27623,null,2457,null,1593,null,640,null,2574,null,916,null,23456,null,2231,null,12545,null,1660,null,5424,null,1186,null,2561,null,950,null,4560,null,1138,null,798637,null,4943,null,370493,null,7334,null,15683,null,2403,null,30407,null,3346,null,324403,null,6450,null,428144,null,7461,null,74114,null,5118,null,60252,null,4953,null,293778,null,8481,null,0400000US09,Connecticut,09
213161,null,1804,null,12186,null,1851,null,7278,null,1365,null,1251,null,542,null,1183,null,677,null,4844,null,957,null,4908,null,1287,null,1286,null,753,null,1893,null,781,null,1729,null,639,null,200975,null,2410,null,88351,null,3873,null,4285,null,1131,null,9087,null,1585,null,74979,null,3761,null,112624,null,3629,null,20715,null,2944,null,22501,null,2637,null,69408,null,3153,null,0400000US10,Delaware,10
163284,null,1521,null,7915,null,1514,null,3969,null,825,null,127,null,129,null,205,null,216,null,3637,null,791,null,3946,null,1313,null,1808,null,908,null,1308,null,728,null,830,null,508,null,155369,null,2206,null,37118,null,2984,null,2403,null,751,null,4057,null,1273,null,30658,null,2747,null,118251,null,3541,null,27729,null,3513,null,17647,null,2586,null,72875,null,3813,null,0400000US11,District of Columbia,11
4272545,null,9456,null,230165,null,7938,null,138649,null,5352,null,20712,null,2879,null,30182,null,3407,null,87755,null,4901,null,91516,null,5799,null,45271,null,4025,null,22760,null,3512,null,23485,null,2879,null,4042380,null,10947,null,1824287,null,17462,null,173838,null,7751,null,322494,null,8970,null,1327955,null,15838,null,2218093,null,18485,null,493529,null,14958,null,516577,null,14267,null,1207987,null,19234,null,0400000US12,Florida,12
2491003,null,9292,null,148506,null,6769,null,85985,null,4868,null,12658,null,1703,null,19110,null,2731,null,54217,null,3669,null,62521,null,5469,null,31239,null,3584,null,17180,null,3058,null,14102,null,2614,null,2342497,null,11237,null,1091552,null,14120,null,113846,null,6468,null,168168,null,8415,null,809538,null,11766,null,1250945,null,17333,null,300916,null,11915,null,286712,null,11339,null,663317,null,14988,null,0400000US13,Georgia,13
296625,null,2453,null,20598,null,2547,null,13642,null,1879,null,1391,null,671,null,2374,null,852,null,9877,null,1484,null,6956,null,1850,null,2381,null,1097,null,2034,null,1088,null,2541,null,868,null,276027,null,3524,null,138620,null,5001,null,9988,null,1797,null,15614,null,2262,null,113018,null,4885,null,137407,null,4907,null,24059,null,2840,null,23091,null,2842,null,90257,null,4537,null,0400000US15,Hawaii,15
361517,null,2817,null,28589,null,2735,null,23067,null,2469,null,3886,null,1198,null,7792,null,1518,null,11389,null,1868,null,5522,null,1227,null,2933,null,901,null,1465,null,575,null,1124,null,596,null,332928,null,3722,null,184908,null,4891,null,18624,null,2199,null,37188,null,3469,null,129096,null,4445,null,148020,null,4981,null,37808,null,3247,null,35807,null,3429,null,74405,null,3615,null,0400000US16,Idaho,16
3157068,null,7699,null,184990,null,7141,null,119279,null,5452,null,13990,null,2195,null,23048,null,2550,null,82241,null,4315,null,65711,null,4873,null,31204,null,2979,null,15887,null,2242,null,18620,null,2550,null,2972078,null,9343,null,1340562,null,13117,null,95567,null,6099,null,173726,null,7822,null,1071269,null,13595,null,1631516,null,13875,null,351816,null,13200,null,312254,null,12103,null,967446,null,14392,null,0400000US17,Illinois,17
1528870,null,6820,null,95448,null,4506,null,60789,null,3494,null,9036,null,1646,null,14915,null,1935,null,36838,null,3059,null,34659,null,3397,null,18980,null,2315,null,8321,null,1672,null,7358,null,1527,null,1433422,null,7929,null,700533,null,9535,null,54860,null,3995,null,102809,null,4847,null,542864,null,8713,null,732889,null,10615,null,190863,null,7385,null,160067,null,7051,null,381959,null,8275,null,0400000US18,Indiana,18
687395,null,4990,null,44582,null,3108,null,29050,null,2267,null,3046,null,658,null,5055,null,1020,null,20949,null,1775,null,15532,null,2171,null,8462,null,1730,null,4284,null,1169,null,2786,null,734,null,642813,null,5831,null,327062,null,6835,null,16535,null,1990,null,41412,null,3451,null,269115,null,6460,null,315751,null,6559,null,77732,null,4331,null,75716,null,4691,null,162303,null,5958,null,0400000US19,Iowa,19
662395,null,3518,null,47002,null,3181,null,31611,null,2812,null,4345,null,1047,null,8644,null,1581,null,18622,null,2113,null,15391,null,1940,null,9873,null,1788,null,2520,null,829,null,2998,null,901,null,615393,null,4435,null,307814,null,6124,null,21182,null,2430,null,46173,null,2952,null,240459,null,4812,null,307579,null,6142,null,76392,null,4178,null,65085,null,4294,null,166102,null,5656,null,0400000US20,Kansas,20
1031892,null,5783,null,62636,null,4010,null,40099,null,2940,null,8750,null,1800,null,8899,null,1628,null,22450,null,1881,null,22537,null,2822,null,12883,null,1876,null,5187,null,1339,null,4467,null,1143,null,969256,null,7028,null,502779,null,9235,null,60259,null,4556,null,82822,null,4952,null,359698,null,7883,null,466477,null,10232,null,146032,null,6840,null,103172,null,5548,null,217273,null,8151,null,0400000US21,Kentucky,21
1114236,null,7285,null,67683,null,3854,null,37590,null,3424,null,4890,null,1250,null,8207,null,1736,null,24493,null,2754,null,30093,null,2805,null,15120,null,2116,null,7389,null,1724,null,7584,null,1531,null,1046553,null,8612,null,466010,null,9340,null,41090,null,4168,null,68265,null,3771,null,356655,null,8630,null,580543,null,9526,null,169874,null,8363,null,137859,null,6785,null,272810,null,7228,null,0400000US22,Louisiana,22
305096,null,2105,null,15782,null,1572,null,10896,null,1306,null,1198,null,528,null,3170,null,1088,null,6528,null,1140,null,4886,null,979,null,2788,null,775,null,868,null,477,null,1230,null,554,null,289314,null,2340,null,135239,null,4004,null,8539,null,1153,null,17518,null,1949,null,109182,null,3700,null,154075,null,3550,null,35166,null,2760,null,36224,null,3179,null,82685,null,3862,null,0400000US23,Maine,23
1431387,null,4902,null,83625,null,5032,null,52756,null,3875,null,3406,null,1101,null,7875,null,1618,null,41475,null,3204,null,30869,null,3237,null,12061,null,2190,null,6472,null,1551,null,12336,null,1856,null,1347762,null,7726,null,606078,null,9979,null,25264,null,2548,null,52419,null,3720,null,528395,null,9591,null,741684,null,10511,null,106767,null,5759,null,108146,null,6042,null,526771,null,10046,null,0400000US24,Maryland,24
1606521,null,5457,null,77738,null,4607,null,53423,null,3557,null,3024,null,899,null,5911,null,1242,null,44488,null,3121,null,24315,null,3186,null,12098,null,2228,null,5197,null,1314,null,7020,null,1374,null,1528783,null,6288,null,672204,null,10354,null,33858,null,3518,null,57500,null,4114,null,580846,null,9636,null,856579,null,11586,null,145973,null,8448,null,127298,null,7233,null,583308,null,12890,null,0400000US25,Massachusetts,25
2389666,null,5777,null,130326,null,5842,null,81146,null,4224,null,10612,null,1610,null,16874,null,2342,null,53660,null,3340,null,49180,null,3937,null,27290,null,2889,null,11753,null,1823,null,10137,null,1853,null,2259340,null,8248,null,1021331,null,11710,null,93840,null,5519,null,150984,null,6066,null,776507,null,11661,null,1238009,null,12210,null,331928,null,9977,null,272316,null,9502,null,633765,null,14870,null,0400000US26,Michigan,26
1264277,null,4354,null,74654,null,3795,null,52734,null,2878,null,4609,null,970,null,8878,null,1497,null,39247,null,2803,null,21920,null,2281,null,10897,null,1501,null,5090,null,1182,null,5933,null,1142,null,1189623,null,5528,null,585045,null,6774,null,28515,null,2644,null,56806,null,3616,null,499724,null,6992,null,604578,null,7017,null,121011,null,6649,null,118845,null,5578,null,364722,null,7952,null,0400000US27,Minnesota,27
712757,null,6172,null,47298,null,4326,null,23279,null,2720,null,3311,null,793,null,5295,null,1423,null,14673,null,2175,null,24019,null,3066,null,14591,null,2257,null,5509,null,1362,null,3919,null,1274,null,665459,null,6882,null,302990,null,6881,null,36146,null,3216,null,52266,null,3905,null,214578,null,6194,null,362469,null,9580,null,124727,null,5970,null,92285,null,5314,null,145457,null,7222,null,0400000US28,Mississippi,28
1439880,null,5828,null,82542,null,5317,null,51878,null,3252,null,7974,null,1422,null,10735,null,1438,null,33169,null,2848,null,30664,null,3430,null,15757,null,2261,null,7898,null,1652,null,7009,null,1528,null,1357338,null,7023,null,651386,null,9141,null,57157,null,4164,null,98598,null,5603,null,495631,null,7568,null,705952,null,10888,null,174290,null,7908,null,162302,null,7328,null,369360,null,10767,null,0400000US29,Missouri,29
