B17003_001E,B17003_001EA,B17003_001M,B17003_001MA,B17003_002E,B17003_002EA,B17003_002M,B17003_002MA,B17003_003E,B17003_003EA,B17003_003M,B17003_003MA,B17003_004E,B17003_004EA,B17003_004M,B17003_004MA,B17003_005E,B17003_005EA,B17003_005M,B17003_005MA,B17003_006E,B17003_006EA,B17003_006M,B17003_006MA,B17003_007E,B17003_007EA,B17003_007M,B17003_007MA,B17003_008E,B17003_008EA,B17003_008M,B17003_008MA,B17003_009E,B17003_009EA,B17003_009M,B17003_009MA,B17003_010E,B17003_010EA,B17003_010M,B17003_010MA,B17003_011E,B17003_011EA,B17003_011M,B17003_011MA,B17003_012E,B17003_012EA,B17003_012M,B17003_012MA,B17003_013E,B17003_013EA,B17003_013M,B17003_013MA,B17003_014E,B17003_014EA,B17003_014M,B17003_014MA,B17003_015E,B17003_015EA,B17003_015M,B17003_015MA,B17003_016E,B17003_016EA,B17003_016M,B17003_016MA,B17003_017E,B17003_017EA,B17003_017M,B17003_017MA,B17003_018E,B17003_018EA,B17003_018M,B17003_018MA,B17003_019E,B17003_019EA,B17003_019M,B17003_019MA,B17003_020E,B17003_020EA,B17003_020M,B17003_020MA,B17003_021E,B17003_021EA,B17003_021M,B17003_021MA,B17003_022E,B17003_022EA,B17003_022M,B17003_022MA,B17003_023E,B17003_023EA,B17003_023M,B17003_023MA,GEO_ID,NAME,state
8281393,null,5027,null,825078,null,16783,null,334435,null,10149,null,108871,null,5892,null,101214,null,5640,null,79671,null,5119,null,44679,null,3606,null,490643,null,10589,null,144010,null,6432,null,160109,null,6836,null,131505,null,5639,null,55019,null,3809,null,7456315,null,17523,null,3651295,null,11136,null,436178,null,9318,null,988182,null,11808,null,1013171,null,11812,null,1213764,null,12002,null,3805020,null,11123,null,400293,null,9632,null,996102,null,13672,null,1154516,null,12805,null,1254109,null,12423,null,0400000US17,Illinois,17
4104470,null,5081,null,436383,null,11376,null,171485,null,6596,null,52670,null,4185,null,70853,null,4351,null,32824,null,3559,null,15138,null,2336,null,264898,null,7505,null,80245,null,5147,null,96561,null,5323,null,71198,null,3824,null,16894,null,2381,null,3668087,null,13049,null,1804116,null,8786,null,207867,null,6832,null,639518,null,10503,null,507665,null,9047,null,449066,null,8117,null,1863971,null,9161,null,189271,null,6761,null,643523,null,9321,null,573072,null,9410,null,458105,null,9356,null,0400000US18,Indiana,18
1936731,null,3519,null,155714,null,6449,null,63476,null,4285,null,15534,null,1886,null,24154,null,2396,null,17020,null,2220,null,6768,null,1282,null,92238,null,4024,null,19696,null,2191,null,33916,null,2736,null,31252,null,2589,null,7374,null,1335,null,1781017,null,6894,null,875692,null,5082,null,77603,null,3586,null,294875,null,5860,null,271775,null,6844,null,231439,null,5223,null,905325,null,4615,null,62841,null,3647,null,283444,null,5637,null,311629,null,6284,null,247411,null,5840,null,0400000US19,Iowa,19
1767945,null,3805,null,164546,null,6666,null,68953,null,4116,null,18366,null,2562,null,25322,null,2614,null,16650,null,1734,null,8615,null,1648,null,95593,null,4567,null,24997,null,2727,null,31008,null,2586,null,29729,null,2537,null,9859,null,1897,null,1603399,null,7827,null,792093,null,5104,null,72355,null,3595,null,226816,null,6649,null,240943,null,6125,null,251979,null,6081,null,811306,null,5164,null,59394,null,3396,null,217132,null,6007,null,276105,null,6398,null,258675,null,5588,null,0400000US20,Kansas,20
2819602,null,5012,null,415910,null,12013,null,165664,null,6818,null,73468,null,4289,null,57026,null,4088,null,25286,null,2874,null,9884,null,1685,null,250246,null,8094,null,89889,null,5411,null,84620,null,4646,null,61486,null,4198,null,14251,null,1956,null,2403692,null,12185,null,1177142,null,7297,null,184154,null,6476,null,415153,null,8239,null,301784,null,7991,null,276051,null,7035,null,1226550,null,8252,null,156621,null,5943,null,403225,null,8404,null,366847,null,7560,null,299857,null,7359,null,0400000US21,Kentucky,21
2823139,null,5182,null,369593,null,11408,null,128222,null,5599,null,51409,null,3715,null,46909,null,4020,null,20878,null,2592,null,9026,null,1759,null,241371,null,8247,null,82437,null,4815,null,89211,null,4394,null,54329,null,4176,null,15394,null,1991,null,2453546,null,12584,null,1194729,null,7339,null,191765,null,8376,null,407725,null,10869,null,321863,null,9196,null,273376,null,6997,null,1258817,null,9394,null,157097,null,6311,null,423035,null,8994,null,360241,null,9519,null,318444,null,7668,null,0400000US22,Louisiana,22
913339,null,1828,null,88730,null,4582,null,36650,null,2451,null,10370,null,1690,null,14070,null,1631,null,9222,null,1437,null,2988,null,660,null,52080,null,3237,null,10421,null,1431,null,21313,null,2096,null,14154,null,1722,null,6192,null,1181,null,824609,null,5145,null,399105,null,3032,null,36758,null,2491,null,137740,null,4708,null,114807,null,3904,null,109800,null,4070,null,425504,null,3332,null,29048,null,2351,null,139676,null,4209,null,127683,null,4203,null,129097,null,5188,null,0400000US23,Maine,23
3735725,null,4142,null,270797,null,9842,null,108219,null,5542,null,32943,null,3508,null,40566,null,4358,null,20722,null,2877,null,13988,null,1770,null,162578,null,7050,null,52346,null,4326,null,52889,null,3964,null,35846,null,3454,null,21497,null,2843,null,3464928,null,9669,null,1646863,null,5552,null,179115,null,7364,null,427441,null,9800,null,401141,null,9703,null,639166,null,10015,null,1818065,null,7235,null,161809,null,6875,null,466882,null,9124,null,513829,null,11075,null,675545,null,10849,null,0400000US24,Maryland,24
4404940,null,2911,null,369707,null,11520,null,148403,null,7127,null,43873,null,3984,null,50851,null,4465,null,28440,null,3118,null,25239,null,2843,null,221304,null,7935,null,61411,null,4556,null,71022,null,4828,null,56366,null,4207,null,32505,null,3128,null,4035233,null,11665,null,1947363,null,7609,null,191017,null,7409,null,517341,null,12246,null,450426,null,9491,null,788579,null,12063,null,2087870,null,7857,null,173093,null,6509,null,505852,null,10747,null,549069,null,10770,null,859856,null,10101,null,0400000US25,Massachusetts,25
6514001,null,5015,null,795864,null,18213,null,334979,null,8790,null,92169,null,4842,null,124582,null,6137,null,88994,null,5060,null,29234,null,2878,null,460885,null,12677,null,121361,null,5756,null,162359,null,6666,null,144715,null,6134,null,32450,null,3037,null,5718137,null,19145,null,2788048,null,9299,null,291949,null,8210,null,837139,null,12543,null,886191,null,11252,null,772769,null,11536,null,2930089,null,13705,null,262226,null,7615,null,884703,null,12034,null,995996,null,14120,null,787164,null,12751,null,0400000US26,Michigan,26
3425965,null,3344,null,277990,null,8591,null,120090,null,4952,null,31648,null,2750,null,44054,null,3300,null,31068,null,2557,null,13320,null,1752,null,157900,null,6149,null,38669,null,2298,null,54507,null,3308,null,47857,null,3242,null,16867,null,1995,null,3147975,null,8998,null,1561021,null,5647,null,114776,null,5197,null,433595,null,8102,null,494370,null,8279,null,518280,null,7650,null,1586954,null,6962,null,93749,null,4929,null,418158,null,6882,null,532024,null,8596,null,543023,null,7870,null,0400000US27,Minnesota,27
1814138,null,5667,null,299082,null,10400,null,109648,null,6179,null,46451,null,3874,null,35846,null,2919,null,20913,null,2494,null,6438,null,1286,null,189434,null,6829,null,70593,null,4054,null,62667,null,4041,null,46934,null,4374,null,9240,null,1375,null,1515056,null,11199,null,732103,null,6919,null,124257,null,4984,null,229944,null,7766,null,220495,null,7140,null,157407,null,5352,null,782953,null,7835,null,103048,null,4720,null,225752,null,6750,null,263710,null,7624,null,190443,null,6051,null,0400000US28,Mississippi,28
3876365,null,4510,null,422755,null,11690,null,167710,null,6998,null,53631,null,3821,null,57831,null,4121,null,39519,null,3722,null,16729,null,2236,null,255045,null,7589,null,74233,null,4265,null,89658,null,4849,null,71667,null,4764,null,19487,null,2738,null,3453610,null,12696,null,1679359,null,8275,null,186683,null,6105,null,546013,null,8832,null,481879,null,9341,null,464784,null,9167,null,1774251,null,7965,null,177754,null,6016,null,543797,null,7816,null,559814,null,8345,null,492886,null,8910,null,0400000US29,Missouri,29
637274,null,2266,null,69963,null,5133,null,29932,null,3076,null,5940,null,1173,null,9817,null,1748,null,9656,null,1681,null,4519,null,1309,null,40031,null,3355,null,6437,null,1128,null,13805,null,1808,null,14044,null,1732,null,5745,null,1430,null,567311,null,5457,null,281844,null,3513,null,23931,null,2069,null,90584,null,4005,null,85256,null,4605,null,82073,null,3823,null,285467,null,3497,null,19936,null,1985,null,85182,null,3631,null,96346,null,3902,null,84003,null,3931,null,0400000US30,Montana,30
1130640,null,2752,null,95047,null,4778,null,38969,null,3008,null,8910,null,1625,null,12801,null,1493,null,13551,null,2093,null,3707,null,855,null,56078,null,3146,null,11925,null,1638,null,19015,null,2057,null,20143,null,1843,null,4995,null,820,null,1035593,null,5494,null,512545,null,3714,null,49706,null,3346,null,145585,null,4371,null,168961,null,4524,null,148293,null,4622,null,523048,null,4129,null,39502,null,3004,null,143751,null,4316,null,183204,null,5127,null,156591,null,4533,null,0400000US31,Nebraska,31
1711756,null,3375,null,165185,null,8672,null,70464,null,5074,null,22577,null,3086,null,22337,null,2727,null,17950,null,1739,null,7600,null,1571,null,94721,null,5804,null,30396,null,3194,null,28148,null,2948,null,27344,null,2734,null,8833,null,1928,null,1546571,null,8625,null,791708,null,5446,null,121935,null,6680,null,221923,null,7434,null,263058,null,7651,null,184792,null,5584,null,754863,null,5607,null,97994,null,4787,null,217954,null,5848,null,264744,null,6973,null,174171,null,6217,null,0400000US32,Nevada,32
889324,null,1760,null,62056,null,4006,null,25386,null,2434,null,4138,null,1269,null,10569,null,1961,null,7899,null,1445,null,2780,null,735,null,36670,null,2996,null,8362,null,1499,null,12262,null,1810,null,11800,null,1527,null,4246,null,1109,null,827268,null,4484,null,407430,null,2831,null,36466,null,3294,null,122064,null,4787,null,112366,null,4550,null,136534,null,4930,null,419838,null,3155,null,26673,null,2697,null,119378,null,4649,null,130630,null,4485,null,143157,null,4372,null,0400000US33,New Hampshire,33
5806987,null,3380,null,438650,null,12932,null,169126,null,7283,null,55867,null,4158,null,56563,null,4416,null,29208,null,2883,null,27488,null,3019,null,269524,null,8963,null,81800,null,4690,null,98176,null,4107,null,58125,null,3909,null,31423,null,2836,null,5368337,null,13450,null,2602493,null,8183,null,287692,null,10622,null,728382,null,11892,null,601660,null,11239,null,984759,null,13034,null,2765844,null,9482,null,282364,null,8075,null,808267,null,13377,null,687339,null,9495,null,987874,null,12299,null,0400000US34,New Jersey,34
1269473,null,4912,null,175889,null,9232,null,75925,null,5370,null,27618,null,3222,null,23027,null,2537,null,17319,null,2348,null,7961,null,1501,null,99964,null,6116,null,34882,null,3127,null,29360,null,3267,null,26121,null,3263,null,9601,null,1791,null,1093584,null,10226,null,536123,null,5846,null,79205,null,4087,null,141106,null,5857,null,167973,null,5611,null,147839,null,4167,null,557461,null,6727,null,71402,null,4683,null,141497,null,5088,null,184765,null,6338,null,159797,null,4963,null,0400000US35,New Mexico,35
12974790,null,5697,null,1468023,null,24825,null,597040,null,13428,null,208107,null,8357,null,190524,null,7603,null,112108,null,5451,null,86301,null,5109,null,870983,null,16957,null,308591,null,9791,null,270290,null,8534,null,182419,null,6922,null,109683,null,6526,null,11506767,null,24852,null,5534428,null,13905,null,728586,null,13724,null,1495402,null,16241,null,1386672,null,17470,null,1923768,null,19946,null,5972339,null,17130,null,697146,null,12023,null,1600774,null,17887,null,1539824,null,18989,null,2134595,null,19062,null,0400000US36,New York,36
6030306,null,8607,null,738454,null,14629,null,295390,null,9510,null,115175,null,7125,null,93154,null,5763,null,61827,null,4558,null,25234,null,2944,null,443064,null,8874,null,147498,null,6092,null,139806,null,5710,null,121536,null,5632,null,34224,null,3104,null,5291852,null,17831,null,2546664,null,11235,null,368901,null,8897,null,702253,null,12369,null,735965,null,11490,null,739545,null,12136,null,2745188,null,11239,null,288200,null,8398,null,704663,null,11655,null,925355,null,11630,null,826970,null,11719,null,0400000US37,North Carolina,37
410239,null,1984,null,32902,null,2561,null,12536,null,1661,null,3117,null,840,null,3691,null,679,null,4084,null,937,null,1644,null,612,null,20366,null,1778,null,4837,null,927,null,7011,null,990,null,6485,null,1148,null,2033,null,620,null,377337,null,2908,null,189142,null,2094,null,17358,null,1563,null,52351,null,2819,null,71084,null,2789,null,48349,null,2434,null,188195,null,2081,null,12667,null,1330,null,48442,null,2511,null,71697,null,2568,null,55389,null,2186,null,0400000US38,North Dakota,38
7580659,null,5107,null,868970,null,18057,null,352363,null,10390,null,97490,null,5658,null,142732,null,6716,null,78636,null,5457,null,33505,null,3010,null,516607,null,11523,null,140937,null,6441,null,192662,null,5961,null,146298,null,6313,null,36710,null,3528,null,6711689,null,19053,null,3252496,null,11028,null,342745,null,7862,null,1132202,null,14467,null,898364,null,11630,null,879185,null,11388,null,3459193,null,12441,null,321963,null,8582,null,1195820,null,15031,null,1034870,null,13911,null,906540,null,12951,null,0400000US39,Ohio,39
2313275,null,4915,null,280252,null,9316,null,108640,null,5100,null,33842,null,3338,null,40433,null,3766,null,25861,null,2909,null,8504,null,1580,null,171612,null,6652,null,49213,null,3225,null,63000,null,3922,null,48055,null,3740,null,11344,null,1823,null,2033023,null,10437,null,992586,null,6169,null,125370,null,5151,null,308918,null,6687,null,306872,null,7651,null,251426,null,5777,null,1040437,null,7532,null,113965,null,5436,null,318135,null,5818,null,342675,null,6529,null,265662,null,6294,null,0400000US40,Oklahoma,40
2551566,null,3173,null,277297,null,10334,null,121893,null,6634,null,29714,null,3522,null,36750,null,3941,null,38794,null,3197,null,16635,null,2179,null,155404,null,6684,null,35480,null,3708,null,42896,null,3555,null,57306,null,4008,null,19722,null,2128,null,2274269,null,10220,null,1115890,null,7010,null,115953,null,5333,null,252318,null,7164,null,390476,null,9509,null,357143,null,6834,null,1158379,null,6901,null,92372,null,4808,null,279718,null,6704,null,428328,null,7841,null,357961,null,9199,null,0400000US41,Oregon,41
8412615,null,6365,null,810427,null,15137,null,308389,null,8746,null,92088,null,5075,null,126873,null,6319,null,58129,null,4174,null,31299,null,3144,null,502038,null,12372,null,136178,null,5902,null,212023,null,7914,null,105248,null,5238,null,48589,null,4064,null,7602188,null,16108,null,3679327,null,10089,null,376411,null,9130,null,1353517,null,13989,null,869547,null,12899,null,1079852,null,13221,null,3922861,null,13690,null,369388,null,8606,null,1461140,null,15803,null,993455,null,12883,null,1098878,null,12215,null,0400000US42,Pennsylvania,42
702126,null,1638,null,63374,null,4409,null,24575,null,3107,null,9417,null,1895,null,8201,null,1676,null,3285,null,967,null,3672,null,939,null,38799,null,3054,null,13264,null,1772,null,14601,null,2016,null,8099,null,1402,null,2835,null,930,null,638752,null,4454,null,308112,null,3187,null,42460,null,3206,null,85163,null,4673,null,76466,null,3801,null,104023,null,4833,null,330640,null,3268,null,38730,null,3025,null,88718,null,4412,null,97515,null,4835,null,105677,null,4411,null,0400000US44,Rhode Island,44
2958157,null,5537,null,387853,null,13109,null,146503,null,6181,null,61032,null,4424,null,49209,null,3770,null,26779,null,2838,null,9483,null,1616,null,241350,null,9775,null,80626,null,4980,null,83724,null,5642,null,60465,null,4191,null,16535,null,1930,null,2570304,null,12886,null,1235289,null,6901,null,173091,null,5879,null,371695,null,9367,null,346636,null,8836,null,343867,null,6770,null,1335015,null,9267,null,154902,null,6634,null,391226,null,9069,null,428606,null,9691,null,360281,null,8704,null,0400000US45,South Carolina,45
512479,null,3103,null,54931,null,4369,null,25076,null,2644,null,7555,null,1488,null,9199,null,1673,null,6761,null,1451,null,1561,null,538,null,29855,null,2630,null,7785,null,1348,null,9587,null,1378,null,10078,null,1655,null,2405,null,819,null,457548,null,5031,null,224654,null,3390,null,20223,null,1820,null,75303,null,3031,null,69299,null,3272,null,59829,null,3568,null,232894,null,2881,null,13533,null,1426,null,70965,null,2931,null,81447,null,3018,null,66949,null,2727,null,0400000US46,South Dakota,46
4137609,null,4773,null,549577,null,13604,null,220567,null,6792,null,87145,null,5175,null,78262,null,4342,null,38765,null,3402,null,16395,null,2311,null,329010,null,9638,null,115048,null,4810,null,122006,null,6582,null,74670,null,4388,null,17286,null,2306,null,3588032,null,15312,null,1738445,null,7759,null,251899,null,7855,null,571688,null,10225,null,461960,null,9323,null,452898,null,8247,null,1849587,null,10757,null,221071,null,6817,null,591504,null,10021,null,559179,null,10932,null,477833,null,10241,null,0400000US47,Tennessee,47
15026738,null,10401,null,1907260,null,29827,null,777342,null,18836,null,353722,null,12391,null,210329,null,9571,null,143713,null,6715,null,69578,null,5357,null,1129918,null,18910,null,477315,null,11527,null,327884,null,11134,null,242158,null,8997,null,82561,null,4498,null,13119478,null,30716,null,6514606,null,20695,null,1147036,null,19416,null,1593968,null,19731,null,1877250,null,20939,null,1896352,null,20039,null,6604872,null,19066,null,990742,null,16690,null,1661391,null,17965,null,2106005,null,18527,null,1846734,null,17602,null,0400000US48,Texas,48
1555755,null,2574,null,133474,null,6488,null,59485,null,3736,null,15651,null,2045,null,18048,null,2368,null,18170,null,2269,null,7616,null,1375,null,73989,null,4218,null,16963,null,2664,null,22144,null,2512,null,25543,null,2115,null,9339,null,1421,null,1422281,null,7153,null,710219,null,4181,null,61701,null,3660,null,162859,null,4841,null,247554,null,6310,null,238105,null,6192,null,712062,null,4932,null,53351,null,3575,null,180397,null,4989,null,286596,null,6577,null,191718,null,6145,null,0400000US49,Utah,49
419942,null,1076,null,37392,null,2669,null,14347,null,1480,null,3117,null,681,null,6169,null,1045,null,3156,null,703,null,1905,null,575,null,23045,null,2116,null,5171,null,1068,null,7920,null,1205,null,5920,null,872,null,4034,null,1073,null,382550,null,2976,null,188246,null,1794,null,16789,null,1686,null,64695,null,3091,null,44631,null,2482,null,62131,null,2667,null,194304,null,2345,null,11863,null,1498,null,55416,null,2677,null,55260,null,2511,null,71765,null,2803,null,0400000US50,Vermont,50
5104816,null,7210,null,413292,null,12759,null,156179,null,8003,null,56568,null,4756,null,50005,null,3946,null,29125,null,3537,null,20481,null,2628,null,257113,null,8044,null,87805,null,4653,null,78257,null,5258,null,63224,null,4005,null,27827,null,2867,null,4691524,null,14258,null,2270907,null,10129,null,274808,null,9820,null,569040,null,10672,null,584889,null,10344,null,842170,null,11129,null,2420617,null,9476,null,235458,null,7710,null,593435,null,10806,null,719627,null,10795,null,872097,null,12337,null,0400000US51,Virginia,51
4391044,null,3990,null,410164,null,12054,null,174547,null,6950,null,45738,null,4203,null,50717,null,3750,null,53806,null,4638,null,24286,null,2821,null,235617,null,7804,null,60558,null,5184,null,65296,null,3694,null,78593,null,4691,null,31170,null,2979,null,3980880,null,13266,null,1976595,null,7711,null,182145,null,7132,null,463431,null,10057,null,657684,null,11447,null,673335,null,11025,null,2004285,null,8892,null,158935,null,6768,null,467902,null,9651,null,731649,null,10273,null,645799,null,9798,null,0400000US53,Washington,53
1241977,null,3315,null,173506,null,7056,null,71261,null,3979,null,29344,null,2677,null,29839,null,3124,null,8505,null,1614,null,3573,null,1086,null,102245,null,4795,null,34821,null,2893,null,41075,null,3361,null,21315,null,2112,null,5034,null,1331,null,1068471,null,8023,null,522769,null,5021,null,76433,null,3615,null,220977,null,6127,null,124538,null,4975,null,100821,null,4017,null,545702,null,5026,null,68041,null,4176,null,217920,null,5733,null,152227,null,5087,null,107514,null,4129,null,0400000US54,West Virginia,54
3691205,null,3743,null,321063,null,9122,null,134404,null,5843,null,36051,null,3216,null,51069,null,3492,null,34175,null,2888,null,13109,null,1914,null,186659,null,6395,null,46359,null,3010,null,68778,null,3656,null,54316,null,3738,null,17206,null,2452,null,3370142,null,9995,null,1667687,null,6529,null,155581,null,4626,null,569791,null,9435,null,489695,null,8988,null,452620,null,7678,null,1702455,null,7089,null,125611,null,4241,null,563169,null,8526,null,535197,null,7671,null,478478,null,5743,null,0400000US55,Wisconsin,55
351577,null,2286,null,26286,null,2866,null,10879,null,1847,null,2404,null,785,null,3702,null,1204,null,3485,null,1082,null,1288,null,534,null,15407,null,1935,null,2498,null,849,null,5901,null,1286,null,5627,null,1148,null,1381,null,548,null,325291,null,3386,null,165115,null,2289,null,12471,null,1537,null,53940,null,2564,null,55965,null,2759,null,42739,null,2355,null,160176,null,2375,null,10925,null,1509,null,44661,null,2489,null,65794,null,2892,null,38796,null,2568,null,0400000US56,Wyoming,56
