B19013A_001E,B19013A_001EA,B19013A_001M,B19013A_001MA,GEO_ID,NAME,state
46628,null,740,null,0400000US01,Alabama,01
73383,null,2312,null,0400000US02,Alaska,02
50004,null,517,null,0400000US04,Arizona,04
41343,null,768,null,0400000US05,Arkansas,05
61382,null,365,null,0400000US06,California,06
57511,null,767,null,0400000US08,Colorado,08
71858,null,894,null,0400000US09,Connecticut,09
61233,null,1878,null,0400000US10,Delaware,10
99401,null,4097,null,0400000US11,District of Columbia,11
47378,null,364,null,0400000US12,Florida,12
54676,null,629,null,0400000US13,Georgia,13
66139,null,2785,null,0400000US15,Hawaii,15
45453,null,955,null,0400000US16,Idaho,16
58471,null,445,null,0400000US17,Illinois,17
47721,null,448,null,0400000US18,Indiana,18
48905,null,383,null,0400000US19,Iowa,19
49305,null,693,null,0400000US20,Kansas,20
41365,null,536,null,0400000US21,Kentucky,21
51321,null,828,null,0400000US22,Louisiana,22
46409,null,925,null,0400000US23,Maine,23
76404,null,933,null,0400000US24,Maryland,24
66957,null,645,null,0400000US25,Massachusetts,25
48435,null,331,null,0400000US26,Michigan,26
57547,null,510,null,0400000US27,Minnesota,27
45511,null,1053,null,0400000US28,Mississippi,28
47801,null,506,null,0400000US29,Missouri,29
43563,null,1284,null,0400000US30,Montana,30
49140,null,754,null,0400000US31,Nebraska,31
54810,null,1187,null,0400000US32,Nevada,32
60972,null,1386,null,0400000US33,New Hampshire,33
73286,null,725,null,0400000US34,New Jersey,34
45353,null,1190,null,0400000US35,New Mexico,35
60460,null,445,null,0400000US36,New York,36
49245,null,418,null,0400000US37,North Carolina,37
49271,null,1025,null,0400000US38,North Dakota,38
48418,null,325,null,0400000US39,Ohio,39
45003,null,690,null,0400000US40,Oklahoma,40
49176,null,650,null,0400000US41,Oregon,41
51942,null,333,null,0400000US42,Pennsylvania,42
57722,null,1780,null,0400000US44,Rhode Island,44
49251,null,699,null,0400000US45,South Carolina,45
46983,null,1179,null,0400000US46,South Dakota,46
44688,null,550,null,0400000US47,Tennessee,47
51578,null,320,null,0400000US48,Texas,48
56664,null,861,null,0400000US49,Utah,49
52022,null,1012,null,0400000US50,Vermont,50
64450,null,683,null,0400000US51,Virginia,51
57700,null,479,null,0400000US53,Washington,53
37929,null,641,null,0400000US54,West Virginia,54
51628,null,438,null,0400000US55,Wisconsin,55
54073,null,1913,null,0400000US56,Wyoming,56
18935,null,377,null,0400000US72,Puerto Rico,72
