C12002_001E,C12002_001EA,C12002_001M,C12002_001MA,C12002_002E,C12002_002EA,C12002_002M,C12002_002MA,C12002_003E,C12002_003EA,C12002_003M,C12002_003MA,C12002_004E,C12002_004EA,C12002_004M,C12002_004MA,C12002_005E,C12002_005EA,C12002_005M,C12002_005MA,C12002_006E,C12002_006EA,C12002_006M,C12002_006MA,C12002_007E,C12002_007EA,C12002_007M,C12002_007MA,C12002_008E,C12002_008EA,C12002_008M,C12002_008MA,C12002_009E,C12002_009EA,C12002_009M,C12002_009MA,C12002_010E,C12002_010EA,C12002_010M,C12002_010MA,C12002_011E,C12002_011EA,C12002_011M,C12002_011MA,C12002_012E,C12002_012EA,C12002_012M,C12002_012MA,C12002_013E,C12002_013EA,C12002_013M,C12002_013MA,C12002_014E,C12002_014EA,C12002_014M,C12002_014MA,C12002_015E,C12002_015EA,C12002_015M,C12002_015MA,C12002_016E,C12002_016EA,C12002_016M,C12002_016MA,C12002_017E,C12002_017EA,C12002_017M,C12002_017MA,C12002_018E,C12002_018EA,C12002_018M,C12002_018MA,C12002_019E,C12002_019EA,C12002_019M,C12002_019MA,C12002_020E,C12002_020EA,C12002_020M,C12002_020MA,C12002_021E,C12002_021EA,C12002_021M,C12002_021MA,C12002_022E,C12002_022EA,C12002_022M,C12002_022MA,C12002_023E,C12002_023EA,C12002_023M,C12002_023MA,C12002_024E,C12002_024EA,C12002_024M,C12002_024MA,C12002_025E,C12002_025EA,C12002_025M,C12002_025MA,C12002_026E,C12002_026EA,C12002_026M,C12002_026MA,C12002_027E,C12002_027EA,C12002_027M,C12002_027MA,C12002_028E,C12002_028EA,C12002_028M,C12002_028MA,C12002_029E,C12002_029EA,C12002_029M,C12002_029MA,C12002_030E,C12002_030EA,C12002_030M,C12002_030MA,C12002_031E,C12002_031EA,C12002_031M,C12002_031MA,C12002_032E,C12002_032EA,C12002_032M,C12002_032MA,C12002_033E,C12002_033EA,C12002_033M,C12002_033MA,C12002_034E,C12002_034EA,C12002_034M,C12002_034MA,C12002_035E,C12002_035EA,C12002_035M,C12002_035MA,C12002_036E,C12002_036EA,C12002_036M,C12002_036MA,C12002_037E,C12002_037EA,C12002_037M,C12002_037MA,C12002_038E,C12002_038EA,C12002_038M,C12002_038MA,C12002_039E,C12002_039EA,C12002_039M,C12002_039MA,C12002_040E,C12002_040EA,C12002_040M,C12002_040MA,C12002_041E,C12002_041EA,C12002_041M,C12002_041MA,C12002_042E,C12002_042EA,C12002_042M,C12002_042MA,C12002_043E,C12002_043EA,C12002_043M,C12002_043MA,C12002_044E,C12002_044EA,C12002_044M,C12002_044MA,C12002_045E,C12002_045EA,C12002_045M,C12002_045MA,C12002_046E,C12002_046EA,C12002_046M,C12002_046MA,C12002_047E,C12002_047EA,C12002_047M,C12002_047MA,C12002_048E,C12002_048EA,C12002_048M,C12002_048MA,C12002_049E,C12002_049EA,C12002_049M,C12002_049MA,C12002_050E,C12002_050EA,C12002_050M,C12002_050MA,C12002_051E,C12002_051EA,C12002_051M,C12002_051MA,C12002_052E,C12002_052EA,C12002_052M,C12002_052MA,C12002_053E,C12002_053EA,C12002_053M,C12002_053MA,C12002_054E,C12002_054EA,C12002_054M,C12002_054MA,C12002_055E,C12002_055EA,C12002_055M,C12002_055MA,C12002_056E,C12002_056EA,C12002_056M,C12002_056MA,C12002_057E,C12002_057EA,C12002_057M,C12002_057MA,C12002_058E,C12002_058EA,C12002_058M,C12002_058MA,C12002_059E,C12002_059EA,C12002_059M,C12002_059MA,C12002_060E,C12002_060EA,C12002_060M,C12002_060MA,C12002_061E,C12002_061EA,C12002_061M,C12002_061MA,C12002_062E,C12002_062EA,C12002_062M,C12002_062MA,C12002_063E,C12002_063EA,C12002_063M,C12002_063MA,C12002_064E,C12002_064EA,C12002_064M,C12002_064MA,C12002_065E,C12002_065EA,C12002_065M,C12002_065MA,C12002_066E,C12002_066EA,C12002_066M,C12002_066MA,C12002_067E,C12002_067EA,C12002_067M,C12002_067MA,C12002_068E,C12002_068EA,C12002_068M,C12002_068MA,C12002_069E,C12002_069EA,C12002_069M,C12002_069MA,C12002_070E,C12002_070EA,C12002_070M,C12002_070MA,C12002_071E,C12002_071EA,C12002_071M,C12002_071MA,C12002_072E,C12002_072EA,C12002_072M,C12002_072MA,C12002_073E,C12002_073EA,C12002_073M,C12002_073MA,GEO_ID,NAME,state
3772855,null,3273,null,1804158,null,4012,null,567485,null,9230,null,168026,null,4158,null,281430,null,7331,null,53179,null,3311,null,39236,null,3218,null,16254,null,1890,null,9360,null,1485,null,950083,null,12378,null,1213,null,532,null,155521,null,5836,null,191755,null,5235,null,211829,null,5295,null,191275,null,4156,null,198490,null,3538,null,40623,null,2978,null,76,null,103,null,9562,null,1837,null,11090,null,1760,null,9126,null,1491,null,6676,null,1488,null,4093,null,881,null,50019,null,3295,null,80,null,110,null,537,null,425,null,1119,null,681,null,5089,null,1386,null,8294,null,1359,null,34900,null,2818,null,195948,null,8098,null,98,null,172,null,26854,null,2954,null,45508,null,3502,null,60083,null,3855,null,40567,null,3302,null,22838,null,2801,null,1968697,null,3728,null,497452,null,8660,null,158061,null,4130,null,229244,null,5896,null,47914,null,3201,null,34742,null,3365,null,15409,null,2009,null,12082,null,1814,null,924587,null,12444,null,3086,null,837,null,190085,null,6388,null,189205,null,4953,null,216715,null,4666,null,177615,null,4091,null,147881,null,3713,null,63746,null,4169,null,377,null,317,null,17842,null,2614,null,19445,null,2555,null,13243,null,1700,null,9784,null,1479,null,3055,null,772,null,226947,null,5962,null,0,null,273,null,1239,null,619,null,4895,null,1196,null,13488,null,1710,null,31429,null,2367,null,175896,null,4421,null,255965,null,8781,null,462,null,320,null,35117,null,3007,null,53279,null,3910,null,70380,null,3942,null,56276,null,3452,null,40451,null,2821,null,0400000US01,Alabama,01
546524,null,1350,null,282361,null,1415,null,109419,null,4073,null,28872,null,1973,null,54126,null,3147,null,12456,null,2032,null,8578,null,1249,null,4086,null,874,null,1301,null,454,null,134092,null,4249,null,84,null,104,null,27558,null,2653,null,27120,null,2127,null,33039,null,1864,null,29459,null,1667,null,16832,null,1155,null,5497,null,1065,null,0,null,244,null,1135,null,379,null,437,null,254,null,2385,null,858,null,1392,null,796,null,148,null,106,null,4634,null,977,null,0,null,244,null,235,null,277,null,91,null,107,null,647,null,438,null,1002,null,474,null,2659,null,676,null,28719,null,2681,null,0,null,244,null,4076,null,1221,null,5815,null,1100,null,9285,null,1381,null,5868,null,1363,null,3675,null,717,null,264163,null,1242,null,76760,null,3188,null,27593,null,1613,null,34805,null,2365,null,7294,null,1388,null,4192,null,924,null,2136,null,628,null,740,null,325,null,130689,null,3863,null,400,null,218,null,31615,null,2356,null,27969,null,1886,null,34895,null,1611,null,23501,null,1511,null,12309,null,1067,null,6248,null,1354,null,0,null,244,null,2791,null,1228,null,1611,null,565,null,1381,null,572,null,217,null,192,null,248,null,317,null,15198,null,1694,null,0,null,244,null,120,null,158,null,988,null,669,null,1014,null,365,null,3078,null,1022,null,9998,null,1127,null,35268,null,3358,null,0,null,244,null,3725,null,1048,null,7409,null,1806,null,11672,null,1468,null,8429,null,1635,null,4033,null,844,null,0400000US02,Alaska,02
5135919,null,1656,null,2559713,null,2119,null,921109,null,14167,null,228742,null,3168,null,469187,null,9436,null,112018,null,6324,null,70329,null,4739,null,27537,null,2795,null,13296,null,2520,null,1267792,null,17158,null,3548,null,1153,null,222569,null,8894,null,266472,null,6269,null,259282,null,5962,null,229179,null,5175,null,286742,null,4560,null,39819,null,3906,null,188,null,213,null,8181,null,1648,null,9218,null,1596,null,11826,null,2131,null,6381,null,1801,null,4025,null,1097,null,62077,null,4232,null,0,null,305,null,1377,null,815,null,1648,null,836,null,4344,null,1089,null,8915,null,1579,null,45793,null,3312,null,268916,null,8624,null,35,null,63,null,30735,null,3089,null,59592,null,4470,null,77391,null,4653,null,61109,null,3906,null,40054,null,2962,null,2576206,null,1790,null,721281,null,11598,null,209888,null,3076,null,343554,null,8045,null,77748,null,4828,null,50717,null,3580,null,22152,null,2486,null,17222,null,2369,null,1219099,null,15596,null,4494,null,1406,null,257202,null,7824,null,251983,null,5832,null,256551,null,7002,null,227221,null,5120,null,221648,null,5456,null,57011,null,4304,null,274,null,251,null,16736,null,2392,null,14338,null,2365,null,11918,null,2229,null,9873,null,1849,null,3872,null,922,null,222829,null,6792,null,194,null,233,null,2308,null,1082,null,4980,null,1520,null,13571,null,2004,null,28595,null,3000,null,173181,null,5282,null,355986,null,12110,null,549,null,434,null,43337,null,4427,null,74992,null,5108,null,97015,null,5514,null,78847,null,4204,null,61246,null,3365,null,0400000US04,Arizona,04
2297928,null,2637,null,1111422,null,2883,null,317670,null,6561,null,101401,null,3288,null,152045,null,5542,null,30830,null,2991,null,19769,null,2125,null,8546,null,1202,null,5079,null,1068,null,604504,null,8778,null,756,null,420,null,113015,null,4777,null,118190,null,4651,null,127193,null,3903,null,117212,null,3123,null,128138,null,2735,null,22883,null,2878,null,145,null,199,null,5637,null,1140,null,5152,null,1283,null,6281,null,1354,null,3641,null,1272,null,2027,null,744,null,33428,null,2794,null,183,null,330,null,303,null,401,null,496,null,385,null,3031,null,962,null,4504,null,1095,null,24911,null,1894,null,132937,null,6077,null,0,null,273,null,21706,null,2660,null,28982,null,3059,null,38171,null,3169,null,27483,null,2132,null,16595,null,1643,null,1186506,null,2752,null,270048,null,7320,null,91426,null,4117,null,123515,null,4673,null,22418,null,2450,null,16397,null,2333,null,8942,null,1707,null,7350,null,1219,null,590382,null,9792,null,3849,null,1029,null,123722,null,5269,null,118568,null,3738,null,132382,null,4176,null,114400,null,3308,null,97461,null,3174,null,37068,null,3618,null,46,null,82,null,11843,null,2217,null,9617,null,1798,null,9969,null,1702,null,4052,null,1255,null,1541,null,545,null,133021,null,4501,null,0,null,273,null,1301,null,709,null,3016,null,865,null,7258,null,1239,null,16596,null,1917,null,104850,null,3731,null,155987,null,5197,null,222,null,293,null,24892,null,2753,null,34919,null,3243,null,39316,null,2702,null,32008,null,2584,null,24630,null,2017,null,0400000US05,Arkansas,05
29134110,null,3342,null,14498917,null,3921,null,5679880,null,27880,null,1378587,null,5263,null,2825607,null,18344,null,708854,null,14410,null,469651,null,11762,null,201573,null,7526,null,95608,null,4738,null,7080025,null,32002,null,11554,null,1902,null,1200546,null,16330,null,1655465,null,15930,null,1680222,null,13858,null,1282379,null,10522,null,1249859,null,8684,null,270263,null,9554,null,1586,null,549,null,51498,null,4860,null,71155,null,4823,null,75643,null,4573,null,43080,null,3913,null,27301,null,2709,null,312385,null,9352,null,305,null,289,null,5149,null,1683,null,10792,null,2247,null,31372,null,3425,null,40985,null,3546,null,223782,null,7388,null,1156364,null,18593,null,564,null,465,null,104160,null,5490,null,233450,null,8317,null,346013,null,9163,null,289880,null,7614,null,182297,null,5913,null,14635193,null,4093,null,4651093,null,25812,null,1282799,null,5182,null,2197222,null,15587,null,527802,null,11261,null,344611,null,9291,null,183464,null,6420,null,115195,null,5758,null,6744149,null,32995,null,25772,null,2864,null,1389825,null,16415,null,1607263,null,15126,null,1611771,null,12745,null,1174337,null,10774,null,935181,null,11801,null,397001,null,9942,null,1179,null,786,null,89064,null,5620,null,103712,null,5531,null,110189,null,6028,null,57848,null,3839,null,35009,null,2867,null,1216201,null,13492,null,721,null,446,null,11844,null,2314,null,26171,null,2727,null,77623,null,4489,null,156021,null,5619,null,943821,null,9867,null,1626749,null,21136,null,227,null,205,null,148424,null,6684,null,279909,null,8987,null,457890,null,8758,null,405121,null,9153,null,335178,null,7468,null,0400000US06,California,06
3991744,null,2059,null,2000508,null,2943,null,687319,null,10283,null,168606,null,2929,null,350430,null,7336,null,80763,null,4528,null,56708,null,3876,null,22579,null,2249,null,8233,null,1332,null,1048731,null,11227,null,2102,null,976,null,191786,null,6954,null,235298,null,5148,null,245788,null,4474,null,201123,null,4603,null,172634,null,3535,null,31524,null,3703,null,357,null,279,null,8067,null,1920,null,9189,null,2115,null,7500,null,1616,null,4247,null,1066,null,2164,null,759,null,37604,null,3031,null,0,null,279,null,1321,null,1102,null,1013,null,662,null,2694,null,794,null,5324,null,1109,null,27252,null,2322,null,195330,null,7158,null,34,null,58,null,22846,null,2998,null,42509,null,3281,null,57647,null,3427,null,48187,null,3801,null,24107,null,2268,null,1991236,null,3117,null,535079,null,8389,null,155459,null,2992,null,261030,null,6825,null,53605,null,3599,null,36717,null,3312,null,16123,null,1844,null,12145,null,1887,null,1023729,null,10968,null,4429,null,1219,null,221420,null,6434,null,229821,null,5189,null,247847,null,4847,null,186621,null,3991,null,133591,null,3864,null,38308,null,3246,null,0,null,279,null,11936,null,2119,null,10835,null,1858,null,7962,null,1583,null,5285,null,1037,null,2290,null,586,null,139387,null,5212,null,58,null,95,null,1760,null,901,null,3388,null,914,null,8148,null,1368,null,18727,null,2079,null,107306,null,4047,null,254733,null,7327,null,0,null,279,null,26273,null,2763,null,47467,null,4155,null,73889,null,3587,null,62885,null,3490,null,44219,null,3146,null,0400000US08,Colorado,08
2857602,null,1159,null,1377893,null,1603,null,485094,null,6517,null,129613,null,1317,null,231365,null,4373,null,51222,null,3583,null,41394,null,3494,null,20474,null,1887,null,11026,null,1329,null,719305,null,8934,null,388,null,294,null,85164,null,3938,null,159521,null,4253,null,188210,null,4580,null,142382,null,3210,null,143640,null,2850,null,16805,null,2183,null,0,null,277,null,3958,null,1348,null,4300,null,1287,null,3955,null,1095,null,2614,null,784,null,1978,null,781,null,34519,null,2577,null,0,null,277,null,35,null,58,null,330,null,246,null,1684,null,629,null,4974,null,1167,null,27496,null,2305,null,122170,null,5481,null,180,null,290,null,8677,null,1906,null,23526,null,2391,null,40501,null,3511,null,30873,null,2767,null,18413,null,1730,null,1479709,null,1538,null,437081,null,7481,null,124714,null,1722,null,194781,null,4578,null,44572,null,3573,null,34724,null,2496,null,21010,null,2188,null,17280,null,2083,null,700717,null,10238,null,873,null,445,null,102444,null,4671,null,163683,null,4475,null,187213,null,4128,null,132596,null,3228,null,113908,null,3524,null,25221,null,2661,null,347,null,322,null,4625,null,1203,null,5613,null,1268,null,7154,null,1495,null,4054,null,933,null,3428,null,898,null,140294,null,4105,null,0,null,277,null,541,null,345,null,1501,null,525,null,5957,null,1205,null,15534,null,1962,null,116761,null,3143,null,176396,null,5710,null,0,null,277,null,12401,null,1851,null,33995,null,2795,null,51722,null,3280,null,45171,null,2780,null,33107,null,2492,null,0400000US09,Connecticut,09
713071,null,782,null,340864,null,1185,null,117566,null,3697,null,30449,null,1446,null,57559,null,2161,null,12900,null,1767,null,10644,null,1405,null,3743,null,931,null,2271,null,684,null,172445,null,4566,null,495,null,480,null,25127,null,2054,null,35056,null,2385,null,38932,null,1872,null,35007,null,1568,null,37828,null,1347,null,7164,null,1580,null,0,null,263,null,1480,null,670,null,1826,null,847,null,1558,null,630,null,1348,null,523,null,952,null,549,null,11186,null,1603,null,0,null,263,null,32,null,72,null,883,null,574,null,940,null,537,null,1333,null,540,null,7998,null,1209,null,32503,null,2257,null,0,null,263,null,2440,null,731,null,6727,null,1382,null,9770,null,1483,null,8659,null,1246,null,4907,null,984,null,372207,null,1079,null,108421,null,3739,null,29584,null,1133,null,50509,null,2642,null,11719,null,1641,null,8912,null,1163,null,5280,null,1172,null,2417,null,609,null,172789,null,4950,null,624,null,403,null,29996,null,2482,null,36080,null,2278,null,39638,null,1835,null,34486,null,1866,null,31965,null,1621,null,8685,null,1775,null,16,null,30,null,2005,null,854,null,1996,null,900,null,2043,null,634,null,1987,null,831,null,638,null,370,null,36819,null,2006,null,0,null,263,null,246,null,290,null,907,null,567,null,2714,null,849,null,4007,null,887,null,28945,null,1745,null,45493,null,2882,null,0,null,263,null,3850,null,1002,null,10152,null,1599,null,13646,null,1612,null,9944,null,1479,null,7901,null,1050,null,0400000US10,Delaware,10
504809,null,352,null,233036,null,576,null,133082,null,3536,null,19316,null,1138,null,63478,null,1798,null,20515,null,1919,null,17071,null,1647,null,8117,null,1176,null,4585,null,980,null,66797,null,3795,null,0,null,296,null,10213,null,1694,null,17060,null,1842,null,11814,null,1591,null,13356,null,1375,null,14354,null,1247,null,7579,null,1703,null,54,null,91,null,844,null,611,null,992,null,674,null,2450,null,954,null,2020,null,782,null,1219,null,553,null,5922,null,1177,null,0,null,296,null,0,null,296,null,43,null,74,null,928,null,558,null,1603,null,733,null,3348,null,865,null,19656,null,2447,null,0,null,296,null,1062,null,547,null,3885,null,1229,null,5856,null,1237,null,4756,null,994,null,4097,null,1100,null,271773,null,687,null,148273,null,4181,null,24800,null,1547,null,66476,null,2161,null,21749,null,1680,null,18126,null,1729,null,11102,null,1538,null,6020,null,1110,null,64747,null,3799,null,118,null,151,null,14864,null,1857,null,15159,null,1617,null,11942,null,1569,null,11746,null,1322,null,10918,null,1214,null,7192,null,1531,null,0,null,296,null,1303,null,568,null,1764,null,772,null,1461,null,727,null,1852,null,627,null,812,null,422,null,21887,null,1897,null,97,null,118,null,104,null,162,null,631,null,521,null,1706,null,735,null,3336,null,969,null,16013,null,1261,null,29674,null,2552,null,0,null,296,null,1371,null,619,null,3600,null,1099,null,7280,null,1384,null,8767,null,1469,null,8656,null,1190,null,0400000US11,District of Columbia,11
15173805,null,3705,null,7388421,null,4898,null,2489882,null,19615,null,598091,null,6446,null,1228756,null,12961,null,298880,null,9902,null,220449,null,7278,null,89275,null,5236,null,54431,null,4033,null,3712569,null,23550,null,3721,null,975,null,495366,null,11855,null,714983,null,11566,null,784780,null,10377,null,709077,null,7620,null,1004642,null,10194,null,150981,null,6933,null,1053,null,625,null,31389,null,4188,null,39675,null,3967,null,37089,null,3467,null,21035,null,2784,null,20740,null,2867,null,227713,null,7953,null,0,null,305,null,3303,null,1414,null,7156,null,2012,null,14054,null,2134,null,26178,null,2503,null,177022,null,6480,null,807276,null,15317,null,280,null,235,null,73536,null,5675,null,162888,null,7173,null,236682,null,7480,null,185945,null,6231,null,147945,null,6111,null,7785384,null,4193,null,2010975,null,18970,null,563087,null,5779,null,947599,null,12252,null,205747,null,8284,null,152386,null,6779,null,75530,null,4263,null,66626,null,4649,null,3585879,null,26135,null,7591,null,1614,null,599498,null,12188,null,711974,null,10002,null,804383,null,9775,null,692656,null,8597,null,769777,null,10572,null,220550,null,7815,null,1639,null,820,null,51609,null,4482,null,65666,null,4338,null,53334,null,3842,null,29678,null,2935,null,18624,null,2404,null,879067,null,12993,null,158,null,158,null,6030,null,1635,null,11481,null,1942,null,42292,null,4117,null,98156,null,5109,null,720950,null,11329,null,1088913,null,16449,null,461,null,386,null,101187,null,5972,null,219235,null,8333,null,297947,null,8381,null,251875,null,8300,null,218208,null,6526,null,0400000US12,Florida,12
