C27017_001E,C27017_001EA,C27017_001M,C27017_001MA,C27017_002E,C27017_002EA,C27017_002M,C27017_002MA,C27017_003E,C27017_003EA,C27017_003M,C27017_003MA,C27017_004E,C27017_004EA,C27017_004M,C27017_004MA,C27017_005E,C27017_005EA,C27017_005M,C27017_005MA,C27017_006E,C27017_006EA,C27017_006M,C27017_006MA,C27017_007E,C27017_007EA,C27017_007M,C27017_007MA,C27017_008E,C27017_008EA,C27017_008M,C27017_008MA,C27017_009E,C27017_009EA,C27017_009M,C27017_009MA,C27017_010E,C27017_010EA,C27017_010M,C27017_010MA,C27017_011E,C27017_011EA,C27017_011M,C27017_011MA,C27017_012E,C27017_012EA,C27017_012M,C27017_012MA,C27017_013E,C27017_013EA,C27017_013M,C27017_013MA,C27017_014E,C27017_014EA,C27017_014M,C27017_014MA,C27017_015E,C27017_015EA,C27017_015M,C27017_015MA,C27017_016E,C27017_016EA,C27017_016M,C27017_016MA,C27017_017E,C27017_017EA,C27017_017M,C27017_017MA,C27017_018E,C27017_018EA,C27017_018M,C27017_018MA,C27017_019E,C27017_019EA,C27017_019M,C27017_019MA,C27017_020E,C27017_020EA,C27017_020M,C27017_020MA,C27017_021E,C27017_021EA,C27017_021M,C27017_021MA,C27017_022E,C27017_022EA,C27017_022M,C27017_022MA,C27017_023E,C27017_023EA,C27017_023M,C27017_023MA,C27017_024E,C27017_024EA,C27017_024M,C27017_024MA,C27017_025E,C27017_025EA,C27017_025M,C27017_025MA,C27017_026E,C27017_026EA,C27017_026M,C27017_026MA,C27017_027E,C27017_027EA,C27017_027M,C27017_027MA,C27017_028E,C27017_028EA,C27017_028M,C27017_028MA,C27017_029E,C27017_029EA,C27017_029M,C27017_029MA,C27017_030E,C27017_030EA,C27017_030M,C27017_030MA,C27017_031E,C27017_031EA,C27017_031M,C27017_031MA,C27017_032E,C27017_032EA,C27017_032M,C27017_032MA,C27017_033E,C27017_033EA,C27017_033M,C27017_033MA,C27017_034E,C27017_034EA,C27017_034M,C27017_034MA,C27017_035E,C27017_035EA,C27017_035M,C27017_035MA,C27017_036E,C27017_036EA,C27017_036M,C27017_036MA,C27017_037E,C27017_037EA,C27017_037M,C27017_037MA,C27017_038E,C27017_038EA,C27017_038M,C27017_038MA,C27017_039E,C27017_039EA,C27017_039M,C27017_039MA,C27017_040E,C27017_040EA,C27017_040M,C27017_040MA,C27017_041E,C27017_041EA,C27017_041M,C27017_041MA,C27017_042E,C27017_042EA,C27017_042M,C27017_042MA,C27017_043E,C27017_043EA,C27017_043M,C27017_043MA,C27017_044E,C27017_044EA,C27017_044M,C27017_044MA,C27017_045E,C27017_045EA,C27017_045M,C27017_045MA,C27017_046E,C27017_046EA,C27017_046M,C27017_046MA,C27017_047E,C27017_047EA,C27017_047M,C27017_047MA,C27017_048E,C27017_048EA,C27017_048M,C27017_048MA,C27017_049E,C27017_049EA,C27017_049M,C27017_049MA,C27017_050E,C27017_050EA,C27017_050M,C27017_050MA,C27017_051E,C27017_051EA,C27017_051M,C27017_051MA,GEO_ID,NAME,state
4570286,null,2777,null,804560,null,22902,null,274906,null,10585,null,34155,null,3952,null,240751,null,10017,null,459298,null,14325,null,123120,null,6566,null,336178,null,12466,null,70356,null,4262,null,27825,null,2434,null,42531,null,3255,null,979694,null,24651,null,267049,null,10788,null,123687,null,9115,null,143362,null,8605,null,545282,null,15603,null,277168,null,10021,null,268114,null,11648,null,167363,null,6507,null,89418,null,5064,null,77945,null,4444,null,808702,null,25403,null,201150,null,9400,null,154143,null,7505,null,47007,null,5148,null,485641,null,16880,null,360610,null,13159,null,125031,null,7974,null,121911,null,5421,null,87731,null,4694,null,34180,null,2895,null,614626,null,20945,null,133922,null,8499,null,120404,null,8252,null,13518,null,2156,null,388231,null,14061,null,333139,null,13293,null,55092,null,5078,null,92473,null,4134,null,72955,null,3509,null,19518,null,2381,null,1362704,null,24377,null,236560,null,8596,null,225894,null,8070,null,10666,null,1876,null,954162,null,16278,null,890295,null,15779,null,63867,null,5266,null,171982,null,6327,null,143296,null,5853,null,28686,null,2845,null,0400000US01,Alabama,01
669435,null,2355,null,61480,null,5381,null,23119,null,3276,null,6790,null,2019,null,16329,null,2524,null,36706,null,3134,null,7288,null,1613,null,29418,null,2517,null,1655,null,524,null,766,null,374,null,889,null,399,null,101450,null,7960,null,36475,null,4214,null,14747,null,2954,null,21728,null,3452,null,56813,null,4721,null,17107,null,2410,null,39706,null,3677,null,8162,null,1062,null,2470,null,737,null,5692,null,981,null,101445,null,8167,null,33705,null,3668,null,20329,null,2923,null,13376,null,2329,null,59128,null,5219,null,31822,null,3582,null,27306,null,3345,null,8612,null,1594,null,4404,null,1217,null,4208,null,1111,null,102127,null,7585,null,30782,null,3847,null,22396,null,3194,null,8386,null,2230,null,64489,null,4884,null,43526,null,4045,null,20963,null,3871,null,6856,null,1466,null,4672,null,1082,null,2184,null,881,null,302933,null,11252,null,56328,null,4678,null,47790,null,4310,null,8538,null,2240,null,220797,null,7624,null,187891,null,6701,null,32906,null,4047,null,25808,null,2118,null,19663,null,2142,null,6145,null,1453,null,0400000US02,Alaska,02
6459484,null,5326,null,1069311,null,28712,null,398060,null,16497,null,57514,null,7534,null,340546,null,15828,null,599513,null,16074,null,129345,null,7831,null,470168,null,15871,null,71738,null,4428,null,28402,null,2762,null,43336,null,3681,null,1278608,null,31593,null,415521,null,15832,null,159693,null,10641,null,255828,null,13886,null,686392,null,19805,null,263528,null,9078,null,422864,null,17443,null,176695,null,7405,null,93561,null,5809,null,83134,null,5650,null,1124695,null,35804,null,307319,null,15362,null,210523,null,11161,null,96796,null,9487,null,651961,null,19246,null,403933,null,13653,null,248028,null,12106,null,165415,null,8677,null,105087,null,6265,null,60328,null,5710,null,899548,null,26211,null,216163,null,11752,null,178774,null,10082,null,37389,null,5934,null,550568,null,18635,null,417381,null,13359,null,133187,null,9800,null,132817,null,5578,null,94337,null,5064,null,38480,null,3760,null,2087322,null,28911,null,367356,null,12506,null,336334,null,11489,null,31022,null,4130,null,1412555,null,20682,null,1238993,null,19414,null,173562,null,9386,null,307411,null,8496,null,234062,null,7039,null,73349,null,5255,null,0400000US04,Arizona,04
2797577,null,2603,null,527055,null,17330,null,189198,null,8822,null,23092,null,4769,null,166106,null,7929,null,290991,null,11062,null,59940,null,5530,null,231051,null,10023,null,46866,null,3186,null,17162,null,1761,null,29704,null,2437,null,644394,null,20653,null,184621,null,9868,null,65862,null,7319,null,118759,null,8530,null,350775,null,12191,null,155306,null,6783,null,195469,null,8631,null,108998,null,4928,null,56310,null,3463,null,52688,null,3627,null,512503,null,19716,null,119972,null,7991,null,81360,null,6060,null,38612,null,5007,null,310941,null,13031,null,208559,null,10254,null,102382,null,7814,null,81590,null,4485,null,57142,null,3717,null,24448,null,2599,null,382055,null,14408,null,78917,null,5202,null,65361,null,5365,null,13556,null,2463,null,245691,null,10830,null,191057,null,8904,null,54634,null,4980,null,57447,null,3429,null,44352,null,2554,null,13095,null,2051,null,731570,null,19552,null,124031,null,7073,null,114885,null,6796,null,9146,null,2075,null,510615,null,14633,null,457132,null,13419,null,53483,null,4323,null,96924,null,4624,null,78935,null,4486,null,17989,null,2209,null,0400000US05,Arkansas,05
36088833,null,11483,null,5126622,null,61130,null,1846741,null,32464,null,290917,null,13158,null,1555824,null,33735,null,2927784,null,37807,null,708659,null,18553,null,2219125,null,33512,null,352097,null,9515,null,117128,null,6144,null,234969,null,8075,null,7042079,null,79125,null,2195738,null,35271,null,803957,null,25318,null,1391781,null,28240,null,3999316,null,48616,null,1476182,null,26594,null,2523134,null,39414,null,847025,null,12348,null,331113,null,8785,null,515912,null,11185,null,5778338,null,71957,null,1578036,null,31980,null,998966,null,24997,null,579070,null,20402,null,3524231,null,44275,null,2091855,null,31902,null,1432376,null,28907,null,676071,null,14125,null,384537,null,9789,null,291534,null,10335,null,4383009,null,55704,null,1036112,null,22672,null,839345,null,20230,null,196767,null,11785,null,2817526,null,41513,null,2047167,null,35413,null,770359,null,21239,null,529371,null,13027,null,342759,null,11150,null,186612,null,8096,null,13758785,null,80565,null,2628583,null,31384,null,2461857,null,32188,null,166726,null,9738,null,9510350,null,55850,null,8505965,null,45972,null,1004385,null,24516,null,1619852,null,16795,null,1194458,null,15518,null,425394,null,11077,null,0400000US06,California,06
4892137,null,3619,null,633911,null,21627,null,210498,null,11877,null,34519,null,4522,null,175979,null,12070,null,378771,null,14008,null,120961,null,7586,null,257810,null,11453,null,44642,null,3585,null,19505,null,2258,null,25137,null,2813,null,787386,null,25025,null,230103,null,11424,null,97159,null,7139,null,132944,null,8775,null,458203,null,15818,null,210041,null,9688,null,248162,null,11326,null,99080,null,4475,null,57709,null,3840,null,41371,null,3464,null,780245,null,22884,null,210515,null,9362,null,160386,null,9048,null,50129,null,5135,null,477599,null,15001,null,324231,null,12416,null,153368,null,8449,null,92131,null,5583,null,64973,null,4044,null,27158,null,2951,null,665250,null,22744,null,167743,null,9414,null,145535,null,8647,null,22208,null,3420,null,425159,null,14767,null,340420,null,12575,null,84739,null,6495,null,72348,null,4496,null,54432,null,3861,null,17916,null,2187,null,2025345,null,29301,null,393025,null,10933,null,374255,null,11001,null,18770,null,2278,null,1423879,null,19649,null,1313251,null,18308,null,110628,null,8121,null,208441,null,6752,null,169924,null,6339,null,38517,null,2972,null,0400000US08,Colorado,08
3403567,null,2329,null,320469,null,16168,null,96893,null,7930,null,18626,null,3085,null,78267,null,7222,null,193961,null,10217,null,49938,null,5437,null,144023,null,8409,null,29615,null,2421,null,11577,null,1652,null,18038,null,1851,null,398782,null,18375,null,112009,null,8566,null,47380,null,5336,null,64629,null,6503,null,204903,null,11831,null,91191,null,7288,null,113712,null,7966,null,81870,null,4091,null,49054,null,2860,null,32816,null,3082,null,462364,null,19501,null,120783,null,8149,null,83226,null,6568,null,37557,null,4613,null,262429,null,12013,null,174264,null,7698,null,88165,null,7148,null,79152,null,3770,null,58490,null,3176,null,20662,null,2228,null,448004,null,18080,null,104733,null,6854,null,88601,null,6418,null,16132,null,2943,null,277000,null,11873,null,222305,null,8828,null,54695,null,5952,null,66271,null,4560,null,50003,null,4055,null,16268,null,2118,null,1773948,null,22394,null,365260,null,9230,null,349669,null,9161,null,15591,null,2413,null,1205605,null,15197,null,1126960,null,15893,null,78645,null,4474,null,203083,null,5487,null,165280,null,5545,null,37803,null,3038,null,0400000US09,Connecticut,09
856425,null,1789,null,93217,null,9827,null,33508,null,5291,null,9728,null,2973,null,23780,null,4406,null,51833,null,5337,null,15327,null,2755,null,36506,null,4303,null,7876,null,1345,null,4263,null,979,null,3613,null,1019,null,137445,null,9468,null,40804,null,5159,null,17551,null,4343,null,23253,null,3451,null,74374,null,5294,null,32015,null,3661,null,42359,null,4573,null,22267,null,2023,null,13443,null,1684,null,8824,null,1364,null,146661,null,9181,null,39249,null,4676,null,27660,null,4377,null,11589,null,2347,null,83791,null,5561,null,56218,null,4231,null,27573,null,3809,null,23621,null,2438,null,17388,null,2150,null,6233,null,1300,null,116975,null,9454,null,24707,null,3173,null,21451,null,2948,null,3256,null,867,null,73924,null,6462,null,60484,null,5748,null,13440,null,2165,null,18344,null,1903,null,14556,null,1523,null,3788,null,1036,null,362127,null,11978,null,64985,null,4634,null,60896,null,4559,null,4089,null,1469,null,247923,null,8278,null,225905,null,8143,null,22018,null,3466,null,49219,null,2928,null,42999,null,2731,null,6220,null,1073,null,0400000US10,Delaware,10
567810,null,1273,null,104500,null,9166,null,33133,null,4679,null,4013,null,1491,null,29120,null,4407,null,61761,null,5432,null,20162,null,2285,null,41599,null,4590,null,9606,null,1503,null,3709,null,863,null,5897,null,1230,null,83312,null,9273,null,21859,null,4340,null,6837,null,2449,null,15022,null,3392,null,50078,null,5522,null,20732,null,3503,null,29346,null,4369,null,11375,null,1783,null,4765,null,1057,null,6610,null,1433,null,67394,null,7372,null,14206,null,3219,null,9282,null,2634,null,4924,null,1803,null,45384,null,4378,null,27891,null,3126,null,17493,null,2926,null,7804,null,1770,null,5677,null,1443,null,2127,null,708,null,55369,null,6083,null,10703,null,2789,null,8153,null,2405,null,2550,null,1265,null,39029,null,3851,null,31787,null,3189,null,7242,null,1822,null,5637,null,1198,null,4224,null,1033,null,1413,null,572,null,257235,null,8117,null,32635,null,3311,null,29925,null,3135,null,2710,null,1559,null,193258,null,6303,null,177127,null,5465,null,16131,null,2925,null,31342,null,1926,null,25985,null,1914,null,5357,null,1390,null,0400000US11,District of Columbia,11
18070029,null,6455,null,2707328,null,39820,null,851803,null,22699,null,122011,null,10872,null,729792,null,23263,null,1537971,null,25231,null,365519,null,13046,null,1172452,null,22261,null,317554,null,11163,null,117539,null,6289,null,200015,null,8376,null,3783308,null,56099,null,985003,null,24632,null,356865,null,14033,null,628138,null,19347,null,2095526,null,34026,null,818450,null,17312,null,1277076,null,27585,null,702779,null,14989,null,342707,null,9671,null,360072,null,12694,null,3341483,null,57671,null,759600,null,21597,null,480894,null,17560,null,278706,null,12329,null,1983049,null,35840,null,1200994,null,26586,null,782055,null,21056,null,598834,null,11647,null,375822,null,10021,null,223012,null,8756,null,2507107,null,42051,null,481521,null,16094,null,383733,null,12936,null,97788,null,8517,null,1560332,null,31914,null,1147785,null,22388,null,412547,null,17165,null,465254,null,12723,null,317475,null,10735,null,147779,null,6968,null,5730803,null,53684,null,916237,null,21013,null,845289,null,19603,null,70948,null,5495,null,3780582,null,36835,null,3321069,null,34721,null,459513,null,16514,null,1033984,null,13670,null,791686,null,12836,null,242298,null,8767,null,0400000US12,Florida,12
