B23003_001E,B23003_001EA,B23003_001M,B23003_001MA,B23003_002E,B23003_002EA,B23003_002M,B23003_002MA,B23003_003E,B23003_003EA,B23003_003M,B23003_003MA,B23003_004E,B23003_004EA,B23003_004M,B23003_004MA,B23003_005E,B23003_005EA,B23003_005M,B23003_005MA,B23003_006E,B23003_006EA,B23003_006M,B23003_006MA,B23003_007E,B23003_007EA,B23003_007M,B23003_007MA,B23003_008E,B23003_008EA,B23003_008M,B23003_008MA,B23003_009E,B23003_009EA,B23003_009M,B23003_009MA,B23003_010E,B23003_010EA,B23003_010M,B23003_010MA,B23003_011E,B23003_011EA,B23003_011M,B23003_011MA,B23003_012E,B23003_012EA,B23003_012M,B23003_012MA,B23003_013E,B23003_013EA,B23003_013M,B23003_013MA,B23003_014E,B23003_014EA,B23003_014M,B23003_014MA,B23003_015E,B23003_015EA,B23003_015M,B23003_015MA,B23003_016E,B23003_016EA,B23003_016M,B23003_016MA,B23003_017E,B23003_017EA,B23003_017M,B23003_017MA,B23003_018E,B23003_018EA,B23003_018M,B23003_018MA,B23003_019E,B23003_019EA,B23003_019M,B23003_019MA,B23003_020E,B23003_020EA,B23003_020M,B23003_020MA,B23003_021E,B23003_021EA,B23003_021M,B23003_021MA,B23003_022E,B23003_022EA,B23003_022M,B23003_022MA,B23003_023E,B23003_023EA,B23003_023M,B23003_023MA,B23003_024E,B23003_024EA,B23003_024M,B23003_024MA,B23003_025E,B23003_025EA,B23003_025M,B23003_025MA,B23003_026E,B23003_026EA,B23003_026M,B23003_026MA,B23003_027E,B23003_027EA,B23003_027M,B23003_027MA,B23003_028E,B23003_028EA,B23003_028M,B23003_028MA,B23003_029E,B23003_029EA,B23003_029M,B23003_029MA,B23003_030E,B23003_030EA,B23003_030M,B23003_030MA,GEO_ID,NAME,state
2967487,null,7682,null,1160960,null,14082,null,279490,null,8018,null,192718,null,7710,null,1890,null,878,null,190828,null,7838,null,165388,null,7657,null,25440,null,3390,null,86772,null,5810,null,237158,null,7676,null,159971,null,7596,null,516,null,341,null,159455,null,7576,null,138067,null,6483,null,21388,null,2589,null,77187,null,3829,null,644312,null,10988,null,503169,null,10583,null,1574,null,700,null,501595,null,10723,null,459162,null,10119,null,42433,null,3307,null,141143,null,6151,null,1806527,null,14775,null,1300306,null,14788,null,4675,null,1265,null,1295631,null,14978,null,1171043,null,15117,null,124588,null,6802,null,506221,null,11401,null,0400000US13,Georgia,13
374221,null,2884,null,137902,null,4969,null,32701,null,2835,null,23536,null,2423,null,1674,null,919,null,21862,null,2208,null,20289,null,2194,null,1573,null,742,null,9165,null,1451,null,32141,null,3141,null,23002,null,2909,null,392,null,340,null,22610,null,2916,null,21342,null,2881,null,1268,null,651,null,9139,null,1512,null,73060,null,3877,null,60808,null,3547,null,983,null,720,null,59825,null,3613,null,57460,null,3641,null,2365,null,856,null,12252,null,1870,null,236319,null,4605,null,179015,null,5232,null,3961,null,1442,null,175054,null,5290,null,166092,null,5026,null,8962,null,1480,null,57304,null,3496,null,0400000US15,Hawaii,15
433809,null,2773,null,185684,null,4046,null,46299,null,3074,null,28747,null,2646,null,193,null,219,null,28554,null,2636,null,26726,null,2540,null,1828,null,581,null,17552,null,1959,null,43655,null,2690,null,26955,null,2170,null,136,null,223,null,26819,null,2161,null,24809,null,2180,null,2010,null,696,null,16700,null,1772,null,95730,null,3151,null,74166,null,3392,null,109,null,144,null,74057,null,3401,null,69855,null,3395,null,4202,null,876,null,21564,null,2077,null,248125,null,4690,null,180615,null,5483,null,86,null,158,null,180529,null,5489,null,168222,null,5607,null,12307,null,1661,null,67510,null,3750,null,0400000US16,Idaho,16
3826469,null,6840,null,1447049,null,12036,null,342021,null,9130,null,243619,null,8062,null,763,null,595,null,242856,null,7946,null,219020,null,7629,null,23836,null,2514,null,98402,null,5192,null,300082,null,8196,null,197857,null,6426,null,389,null,326,null,197468,null,6367,null,176232,null,6147,null,21236,null,2450,null,102225,null,4575,null,804946,null,10357,null,637190,null,11070,null,421,null,284,null,636769,null,11014,null,582304,null,10587,null,54465,null,4093,null,167756,null,5822,null,2379420,null,13347,null,1814271,null,13185,null,964,null,370,null,1813307,null,13197,null,1660933,null,13213,null,152374,null,5915,null,565149,null,8890,null,0400000US17,Illinois,17
1877757,null,6038,null,727923,null,9246,null,180287,null,6225,null,128171,null,5237,null,139,null,144,null,128032,null,5235,null,111511,null,4788,null,16521,null,2288,null,52116,null,4074,null,144836,null,6019,null,95087,null,4258,null,58,null,96,null,95029,null,4255,null,81956,null,3750,null,13073,null,2073,null,49749,null,3459,null,402800,null,7877,null,324579,null,7636,null,285,null,331,null,324294,null,7582,null,294886,null,8171,null,29408,null,2902,null,78221,null,4463,null,1149834,null,9963,null,858612,null,9861,null,648,null,417,null,857964,null,9844,null,788227,null,9389,null,69737,null,4997,null,291222,null,7702,null,0400000US18,Indiana,18
858333,null,3720,null,331566,null,5089,null,81145,null,4182,null,63613,null,3799,null,34,null,48,null,63579,null,3801,null,59466,null,3440,null,4113,null,989,null,17532,null,2038,null,68007,null,3457,null,52195,null,3034,null,79,null,128,null,52116,null,3036,null,49695,null,2809,null,2421,null,824,null,15812,null,1667,null,182414,null,4503,null,157573,null,4626,null,48,null,81,null,157525,null,4622,null,150027,null,4490,null,7498,null,1082,null,24841,null,2087,null,526767,null,4938,null,427957,null,5600,null,455,null,364,null,427502,null,5576,null,408222,null,5729,null,19280,null,2181,null,98810,null,3799,null,0400000US19,Iowa,19
812240,null,3272,null,320417,null,5686,null,73637,null,4104,null,54887,null,3848,null,397,null,300,null,54490,null,3822,null,49569,null,3762,null,4921,null,1139,null,18750,null,2122,null,72113,null,3476,null,49298,null,3144,null,49,null,80,null,49249,null,3151,null,44009,null,2795,null,5240,null,1273,null,22815,null,2064,null,174667,null,4753,null,144526,null,4500,null,204,null,155,null,144322,null,4485,null,135327,null,4251,null,8995,null,1339,null,30141,null,2405,null,491823,null,5882,null,381495,null,6375,null,1365,null,592,null,380130,null,6400,null,358749,null,6315,null,21381,null,2568,null,110328,null,4477,null,0400000US20,Kansas,20
1296930,null,4889,null,506472,null,8425,null,122656,null,5248,null,86410,null,4246,null,430,null,356,null,85980,null,4345,null,75840,null,4288,null,10140,null,1594,null,36246,null,3244,null,101284,null,4606,null,64861,null,3972,null,139,null,171,null,64722,null,3945,null,56867,null,4005,null,7855,null,1385,null,36423,null,2616,null,282532,null,6589,null,208908,null,5846,null,485,null,413,null,208423,null,5814,null,192546,null,5257,null,15877,null,2207,null,73624,null,4142,null,790458,null,8029,null,526429,null,9037,null,641,null,526,null,525788,null,9013,null,483700,null,9294,null,42088,null,2976,null,264029,null,6204,null,0400000US21,Kentucky,21
1356184,null,6367,null,526158,null,8623,null,124948,null,5891,null,89835,null,5060,null,392,null,327,null,89443,null,5052,null,81074,null,4944,null,8369,null,1719,null,35113,null,3011,null,108923,null,5593,null,74387,null,4955,null,0,null,281,null,74387,null,4955,null,65550,null,4243,null,8837,null,1806,null,34536,null,2870,null,292287,null,7083,null,223404,null,6451,null,295,null,210,null,223109,null,6466,null,211622,null,6807,null,11487,null,1869,null,68883,null,4362,null,830026,null,10362,null,559372,null,10534,null,661,null,356,null,558711,null,10591,null,519490,null,10574,null,39221,null,3200,null,270654,null,9207,null,0400000US22,Louisiana,22
400876,null,2090,null,135511,null,4082,null,28841,null,2578,null,20919,null,2239,null,97,null,134,null,20822,null,2221,null,19572,null,2155,null,1250,null,497,null,7922,null,1336,null,23545,null,2162,null,16010,null,1744,null,0,null,230,null,16010,null,1744,null,14907,null,1792,null,1103,null,486,null,7535,null,1179,null,83125,null,3343,null,67958,null,3179,null,58,null,98,null,67900,null,3170,null,64930,null,3075,null,2970,null,635,null,15167,null,1989,null,265365,null,4385,null,199079,null,4975,null,54,null,90,null,199025,null,4977,null,189504,null,4966,null,9521,null,1123,null,66286,null,3191,null,0400000US23,Maine,23
1769334,null,5410,null,654076,null,9803,null,159536,null,6085,null,117067,null,5410,null,840,null,489,null,116227,null,5385,null,107010,null,4999,null,9217,null,1543,null,42469,null,3723,null,119594,null,5774,null,85839,null,4490,null,905,null,587,null,84934,null,4372,null,75184,null,4230,null,9750,null,2015,null,33755,null,2933,null,374946,null,7615,null,315141,null,6937,null,940,null,509,null,314201,null,6892,null,297396,null,6456,null,16805,null,2413,null,59805,null,4175,null,1115258,null,11315,null,884702,null,11426,null,4679,null,1087,null,880023,null,11431,null,829028,null,10854,null,50995,null,4171,null,230556,null,7303,null,0400000US24,Maryland,24
2013899,null,4409,null,704198,null,9627,null,170585,null,5846,null,127980,null,5594,null,153,null,152,null,127827,null,5604,null,117050,null,5189,null,10777,null,1823,null,42605,null,3008,null,121758,null,5695,null,82126,null,4613,null,0,null,283,null,82126,null,4613,null,74702,null,4156,null,7424,null,1555,null,39632,null,3442,null,411855,null,8651,null,334502,null,7898,null,357,null,327,null,334145,null,7875,null,312979,null,8023,null,21166,null,2707,null,77353,null,4221,null,1309701,null,9870,null,1042557,null,10357,null,681,null,560,null,1041876,null,10472,null,969390,null,10772,null,72486,null,4998,null,267144,null,7870,null,0400000US25,Massachusetts,25
2970175,null,6024,null,1111153,null,11748,null,247443,null,7481,null,177159,null,6116,null,344,null,344,null,176815,null,6113,null,150225,null,5498,null,26590,null,2931,null,70284,null,3749,null,221133,null,6628,null,149501,null,5813,null,105,null,123,null,149396,null,5799,null,128002,null,5519,null,21394,null,2586,null,71632,null,3877,null,642577,null,9210,null,509145,null,7993,null,0,null,244,null,509145,null,7993,null,452259,null,7027,null,56886,null,4499,null,133432,null,5221,null,1859022,null,11907,null,1336459,null,13735,null,444,null,337,null,1336015,null,13764,null,1187790,null,13281,null,148225,null,6626,null,522563,null,8700,null,0400000US26,Michigan,26
1555923,null,3808,null,587831,null,6566,null,150875,null,5363,null,117834,null,4785,null,32,null,38,null,117802,null,4780,null,107963,null,4580,null,9839,null,1267,null,33041,null,2816,null,117487,null,4234,null,84628,null,3870,null,0,null,213,null,84628,null,3870,null,78980,null,3667,null,5648,null,1111,null,32859,null,1972,null,319469,null,5170,null,270836,null,5484,null,0,null,213,null,270836,null,5484,null,258433,null,5394,null,12403,null,1240,null,48633,null,3270,null,968092,null,6633,null,793192,null,7610,null,301,null,276,null,792891,null,7511,null,748407,null,7339,null,44484,null,3432,null,174900,null,4699,null,0400000US27,Minnesota,27
860705,null,5490,null,343552,null,6868,null,79418,null,4916,null,58803,null,4861,null,141,null,149,null,58662,null,4822,null,51989,null,4694,null,6673,null,1672,null,20615,null,3075,null,74961,null,5172,null,50736,null,4593,null,375,null,560,null,50361,null,4547,null,44162,null,4233,null,6199,null,1519,null,24225,null,3117,null,189173,null,5373,null,145951,null,5277,null,667,null,540,null,145284,null,5338,null,133775,null,5370,null,11509,null,1857,null,43222,null,3089,null,517153,null,7124,null,341262,null,6784,null,1957,null,859,null,339305,null,6669,null,311175,null,7025,null,28130,null,2657,null,175891,null,5724,null,0400000US28,Mississippi,28
1779782,null,4204,null,676474,null,9088,null,165036,null,6729,null,123082,null,6049,null,353,null,305,null,122729,null,6057,null,112148,null,5509,null,10581,null,1894,null,41954,null,3325,null,135777,null,4972,null,91024,null,4220,null,291,null,280,null,90733,null,4193,null,81251,null,3988,null,9482,null,1887,null,44753,null,3440,null,375661,null,8055,null,301138,null,7274,null,387,null,305,null,300751,null,7251,null,275213,null,7128,null,25538,null,2758,null,74523,null,4567,null,1103308,null,9214,null,820649,null,9646,null,1632,null,724,null,819017,null,9585,null,764985,null,8885,null,54032,null,3668,null,282659,null,6511,null,0400000US29,Missouri,29
285873,null,2027,null,93664,null,3928,null,23083,null,2594,null,16480,null,2228,null,184,null,163,null,16296,null,2233,null,15084,null,2162,null,1212,null,522,null,6603,null,1305,null,17232,null,2070,null,10615,null,1580,null,15,null,27,null,10600,null,1583,null,9948,null,1552,null,652,null,358,null,6617,null,1163,null,53349,null,2923,null,43478,null,2755,null,63,null,99,null,43415,null,2761,null,40969,null,2808,null,2446,null,846,null,9871,null,1585,null,192209,null,3916,null,146985,null,4056,null,320,null,306,null,146665,null,4098,null,138874,null,3909,null,7791,null,1513,null,45224,null,2680,null,0400000US30,Montana,30
516035,null,2885,null,204460,null,5564,null,55445,null,3839,null,42898,null,3523,null,703,null,438,null,42195,null,3498,null,39124,null,3443,null,3071,null,1166,null,12547,null,1855,null,44370,null,3024,null,32227,null,2438,null,0,null,228,null,32227,null,2438,null,29984,null,2390,null,2243,null,779,null,12143,null,1734,null,104645,null,3718,null,89185,null,3809,null,225,null,188,null,88960,null,3831,null,85107,null,3799,null,3853,null,947,null,15460,null,1585,null,311575,null,5453,null,254271,null,5738,null,304,null,204,null,253967,null,5760,null,241566,null,5784,null,12401,null,1782,null,57304,null,2647,null,0400000US31,Nebraska,31
763905,null,3060,null,284686,null,7345,null,68655,null,4369,null,45930,null,3467,null,234,null,214,null,45696,null,3475,null,41209,null,3294,null,4487,null,1123,null,22725,null,2774,null,59920,null,3985,null,38152,null,3311,null,55,null,90,null,38097,null,3305,null,33353,null,3226,null,4744,null,1121,null,21768,null,2375,null,156111,null,5970,null,123301,null,5899,null,620,null,459,null,122681,null,5909,null,110735,null,5662,null,11946,null,1901,null,32810,null,3060,null,479219,null,7228,null,359239,null,8605,null,936,null,599,null,358303,null,8628,null,320315,null,8597,null,37988,null,3342,null,119980,null,5480,null,0400000US32,Nevada,32
401831,null,2087,null,142263,null,4101,null,29558,null,2372,null,22442,null,2149,null,0,null,255,null,22442,null,2149,null,21223,null,2072,null,1219,null,513,null,7116,null,1361,null,23907,null,2488,null,15792,null,1994,null,0,null,255,null,15792,null,1994,null,14995,null,1912,null,797,null,354,null,8115,null,1247,null,88798,null,3735,null,74973,null,3603,null,38,null,64,null,74935,null,3606,null,69693,null,3553,null,5242,null,951,null,13825,null,1709,null,259568,null,4198,null,208006,null,4871,null,139,null,193,null,207867,null,4905,null,192991,null,4838,null,14876,null,2242,null,51562,null,3116,null,0400000US33,New Hampshire,33
2618694,null,4937,null,1001695,null,12688,null,231360,null,6954,null,160614,null,6576,null,261,null,334,null,160353,null,6595,null,141936,null,6137,null,18417,null,2402,null,70746,null,4722,null,185538,null,6801,null,119167,null,5957,null,502,null,453,null,118665,null,5952,null,107562,null,5570,null,11103,null,1543,null,66371,null,3867,null,584797,null,10441,null,462719,null,9122,null,806,null,648,null,461913,null,8999,null,422834,null,8665,null,39079,null,3254,null,122078,null,5178,null,1616999,null,13112,null,1241608,null,13179,null,1412,null,775,null,1240196,null,13044,null,1134295,null,12874,null,105901,null,6119,null,375391,null,7645,null,0400000US34,New Jersey,34
582103,null,3096,null,217953,null,6929,null,48031,null,3576,null,31040,null,3171,null,251,null,207,null,30789,null,3144,null,26776,null,2829,null,4013,null,1370,null,16991,null,2144,null,50753,null,4111,null,33688,null,3590,null,181,null,192,null,33507,null,3565,null,30200,null,3370,null,3307,null,1066,null,17065,null,2230,null,119169,null,5572,null,92728,null,4973,null,128,null,159,null,92600,null,4993,null,87826,null,4714,null,4774,null,1138,null,26441,null,2843,null,364150,null,7213,null,257138,null,7774,null,299,null,245,null,256839,null,7769,null,241774,null,7403,null,15065,null,2410,null,107012,null,5405,null,0400000US35,New Mexico,35
5954456,null,7608,null,2104401,null,18546,null,485596,null,10483,null,331582,null,9297,null,449,null,317,null,331133,null,9249,null,299216,null,8839,null,31917,null,2933,null,154014,null,6640,null,400350,null,8114,null,252479,null,7453,null,176,null,195,null,252303,null,7450,null,229046,null,7560,null,23257,null,2386,null,147871,null,5594,null,1218455,null,14263,null,944823,null,15092,null,509,null,407,null,944314,null,15107,null,879735,null,14870,null,64579,null,3986,null,273632,null,10019,null,3850055,null,18080,null,2865712,null,19493,null,961,null,414,null,2864751,null,19442,null,2638977,null,17526,null,225774,null,8206,null,984343,null,13539,null,0400000US36,New York,36
2826463,null,5836,null,1066627,null,12044,null,264673,null,9121,null,182798,null,7622,null,2881,null,1129,null,179917,null,7431,null,157196,null,6847,null,22721,null,2702,null,81875,null,5121,null,211251,null,7266,null,143817,null,5906,null,709,null,480,null,143108,null,5877,null,121626,null,5226,null,21482,null,2878,null,67434,null,4036,null,590703,null,9066,null,466851,null,9200,null,928,null,502,null,465923,null,9239,null,428795,null,9120,null,37128,null,3763,null,123852,null,6680,null,1759836,null,11964,null,1269433,null,14406,null,5188,null,1876,null,1264245,null,14439,null,1160511,null,14386,null,103734,null,5842,null,490403,null,10241,null,0400000US37,North Carolina,37
185903,null,1766,null,67260,null,2924,null,18520,null,1949,null,14781,null,1801,null,112,null,174,null,14669,null,1797,null,13743,null,1577,null,926,null,618,null,3739,null,866,null,12785,null,1326,null,10460,null,1283,null,296,null,307,null,10164,null,1288,null,9415,null,1142,null,749,null,533,null,2325,null,623,null,35955,null,2035,null,31697,null,2003,null,71,null,97,null,31626,null,1994,null,31161,null,1991,null,465,null,298,null,4258,null,793,null,118643,null,2717,null,95793,null,2734,null,443,null,386,null,95350,null,2712,null,92270,null,2969,null,3080,null,993,null,22850,null,1969,null,0400000US38,North Dakota,38
3442744,null,5735,null,1281459,null,13038,null,292336,null,8033,null,219012,null,6689,null,270,null,214,null,218742,null,6654,null,193323,null,5997,null,25419,null,2811,null,73324,null,4401,null,251051,null,7791,null,170981,null,6447,null,211,null,182,null,170770,null,6448,null,151227,null,6121,null,19543,null,2413,null,80070,null,4963,null,738072,null,10159,null,590664,null,10054,null,576,null,535,null,590088,null,10033,null,539287,null,9626,null,50801,null,3525,null,147408,null,4903,null,2161285,null,13445,null,1602353,null,15567,null,1926,null,1104,null,1600427,null,15521,null,1470175,null,15127,null,130252,null,5818,null,558932,null,9371,null,0400000US39,Ohio,39
1067838,null,4955,null,417839,null,7985,null,106636,null,4598,null,69080,null,4124,null,577,null,507,null,68503,null,4112,null,63996,null,4022,null,4507,null,882,null,37556,null,3224,null,88091,null,3735,null,54779,null,3192,null,380,null,262,null,54399,null,3186,null,50454,null,2985,null,3945,null,1091,null,33312,null,2451,null,223112,null,5839,null,168431,null,5626,null,380,null,296,null,168051,null,5618,null,158644,null,5607,null,9407,null,1358,null,54681,null,3189,null,649999,null,8519,null,459979,null,9932,null,1111,null,575,null,458868,null,9919,null,433106,null,9886,null,25762,null,2543,null,190020,null,6491,null,0400000US40,Oklahoma,40
1156403,null,3303,null,402535,null,8282,null,95533,null,4242,null,66416,null,4092,null,56,null,94,null,66360,null,4109,null,58181,null,3663,null,8179,null,1814,null,29117,null,2309,null,79331,null,4988,null,50345,null,3791,null,0,null,275,null,50345,null,3791,null,45683,null,3467,null,4662,null,1082,null,28986,null,2710,null,227671,null,6587,null,178393,null,6275,null,0,null,275,null,178393,null,6275,null,163908,null,5892,null,14485,null,2415,null,49278,null,3978,null,753868,null,9039,null,563343,null,9838,null,285,null,333,null,563058,null,9754,null,510793,null,9275,null,52265,null,3795,null,190525,null,7498,null,0400000US41,Oregon,41
3704748,null,8547,null,1326786,null,12819,null,308435,null,7937,null,225439,null,6576,null,197,null,148,null,225242,null,6541,null,202680,null,6410,null,22562,null,2826,null,82996,null,3872,null,247445,null,7447,null,162509,null,6215,null,47,null,76,null,162462,null,6229,null,145182,null,5524,null,17280,null,2441,null,84936,null,4467,null,770906,null,9879,null,610195,null,9274,null,518,null,454,null,609677,null,9280,null,569639,null,9230,null,40038,null,3483,null,160711,null,6385,null,2377962,null,14775,null,1773683,null,15470,null,1069,null,521,null,1772614,null,15481,null,1647304,null,15019,null,125310,null,6593,null,604279,null,12398,null,0400000US42,Pennsylvania,42
