B19025H_001E,B19025H_001EA,B19025H_001M,B19025H_001MA,GEO_ID,NAME,state
81061328000,null,970890914,null,0400000US01,Alabama,01
15204614500,null,554536135,null,0400000US02,Alaska,02
110317239700,null,1511295029,null,0400000US04,Arizona,04
48758974900,null,1007877362,null,0400000US05,Arkansas,05
596134097700,null,4889968071,null,0400000US06,California,06
117665738200,null,1453614778,null,0400000US08,Colorado,08
103502803400,null,1880957790,null,0400000US09,Connecticut,09
18879840700,null,664102581,null,0400000US10,Delaware,10
14135849800,null,579212264,null,0400000US11,District of Columbia,11
318930298900,null,2650545280,null,0400000US12,Florida,12
160535943200,null,1817953687,null,0400000US13,Georgia,13
12222582400,null,503971228,null,0400000US15,Hawaii,15
29125780900,null,642464088,null,0400000US16,Idaho,16
271765311800,null,2536669037,null,0400000US17,Illinois,17
129260952800,null,1286926659,null,0400000US18,Indiana,18
70509720700,null,853868210,null,0400000US19,Iowa,19
61012497700,null,767158321,null,0400000US20,Kansas,20
83883163900,null,1218267779,null,0400000US21,Kentucky,21
75582681300,null,1161018410,null,0400000US22,Louisiana,22
30878307700,null,628540450,null,0400000US23,Maine,23
130140077200,null,1469509441,null,0400000US24,Maryland,24
184443037600,null,2095229416,null,0400000US25,Massachusetts,25
194730643000,null,1834131389,null,0400000US26,Michigan,26
136892169100,null,1195483818,null,0400000US27,Minnesota,27
40532731800,null,773640859,null,0400000US28,Mississippi,28
122836886000,null,1132320328,null,0400000US29,Missouri,29
19186073200,null,419168862,null,0400000US30,Montana,30
39801302900,null,668769614,null,0400000US31,Nebraska,31
46451018000,null,989681091,null,0400000US32,Nevada,32
37236864500,null,810794918,null,0400000US33,New Hampshire,33
211482350100,null,2448531938,null,0400000US34,New Jersey,34
25030685000,null,585593061,null,0400000US35,New Mexico,35
427071166500,null,3564133154,null,0400000US36,New York,36
171471018900,null,1801997085,null,0400000US37,North Carolina,37
16465177000,null,533264633,null,0400000US38,North Dakota,38
239706445600,null,1635527268,null,0400000US39,Ohio,39
66040166600,null,929213115,null,0400000US40,Oklahoma,40
82129497000,null,1085846035,null,0400000US41,Oregon,41
288674248200,null,1906400586,null,0400000US42,Pennsylvania,42
25774601200,null,748668181,null,0400000US44,Rhode Island,44
77274801600,null,1163932597,null,0400000US45,South Carolina,45
17443947000,null,692904215,null,0400000US46,South Dakota,46
117514573500,null,1493813017,null,0400000US47,Tennessee,47
377136491700,null,2874669126,null,0400000US48,Texas,48
53333433700,null,805516983,null,0400000US49,Utah,49
15812413200,null,400673374,null,0400000US50,Vermont,50
182543914700,null,2000377489,null,0400000US51,Virginia,51
155273408100,null,1894338747,null,0400000US53,Washington,53
35959472500,null,686536676,null,0400000US54,West Virginia,54
132641618200,null,1255900906,null,0400000US55,Wisconsin,55
12819781900,null,431134553,null,0400000US56,Wyoming,56
443855200,null,77296616,null,0400000US72,Puerto Rico,72
