B20005A_001E,B20005A_001EA,B20005A_001M,B20005A_001MA,B20005A_002E,B20005A_002EA,B20005A_002M,B20005A_002MA,B20005A_003E,B20005A_003EA,B20005A_003M,B20005A_003MA,B20005A_004E,B20005A_004EA,B20005A_004M,B20005A_004MA,B20005A_005E,B20005A_005EA,B20005A_005M,B20005A_005MA,B20005A_006E,B20005A_006EA,B20005A_006M,B20005A_006MA,B20005A_007E,B20005A_007EA,B20005A_007M,B20005A_007MA,B20005A_008E,B20005A_008EA,B20005A_008M,B20005A_008MA,B20005A_009E,B20005A_009EA,B20005A_009M,B20005A_009MA,B20005A_010E,B20005A_010EA,B20005A_010M,B20005A_010MA,B20005A_011E,B20005A_011EA,B20005A_011M,B20005A_011MA,B20005A_012E,B20005A_012EA,B20005A_012M,B20005A_012MA,B20005A_013E,B20005A_013EA,B20005A_013M,B20005A_013MA,B20005A_014E,B20005A_014EA,B20005A_014M,B20005A_014MA,B20005A_015E,B20005A_015EA,B20005A_015M,B20005A_015MA,B20005A_016E,B20005A_016EA,B20005A_016M,B20005A_016MA,B20005A_017E,B20005A_017EA,B20005A_017M,B20005A_017MA,B20005A_018E,B20005A_018EA,B20005A_018M,B20005A_018MA,B20005A_019E,B20005A_019EA,B20005A_019M,B20005A_019MA,B20005A_020E,B20005A_020EA,B20005A_020M,B20005A_020MA,B20005A_021E,B20005A_021EA,B20005A_021M,B20005A_021MA,B20005A_022E,B20005A_022EA,B20005A_022M,B20005A_022MA,B20005A_023E,B20005A_023EA,B20005A_023M,B20005A_023MA,B20005A_024E,B20005A_024EA,B20005A_024M,B20005A_024MA,B20005A_025E,B20005A_025EA,B20005A_025M,B20005A_025MA,B20005A_026E,B20005A_026EA,B20005A_026M,B20005A_026MA,B20005A_027E,B20005A_027EA,B20005A_027M,B20005A_027MA,B20005A_028E,B20005A_028EA,B20005A_028M,B20005A_028MA,B20005A_029E,B20005A_029EA,B20005A_029M,B20005A_029MA,B20005A_030E,B20005A_030EA,B20005A_030M,B20005A_030MA,B20005A_031E,B20005A_031EA,B20005A_031M,B20005A_031MA,B20005A_032E,B20005A_032EA,B20005A_032M,B20005A_032MA,B20005A_033E,B20005A_033EA,B20005A_033M,B20005A_033MA,B20005A_034E,B20005A_034EA,B20005A_034M,B20005A_034MA,B20005A_035E,B20005A_035EA,B20005A_035M,B20005A_035MA,B20005A_036E,B20005A_036EA,B20005A_036M,B20005A_036MA,B20005A_037E,B20005A_037EA,B20005A_037M,B20005A_037MA,B20005A_038E,B20005A_038EA,B20005A_038M,B20005A_038MA,B20005A_039E,B20005A_039EA,B20005A_039M,B20005A_039MA,B20005A_040E,B20005A_040EA,B20005A_040M,B20005A_040MA,B20005A_041E,B20005A_041EA,B20005A_041M,B20005A_041MA,B20005A_042E,B20005A_042EA,B20005A_042M,B20005A_042MA,B20005A_043E,B20005A_043EA,B20005A_043M,B20005A_043MA,B20005A_044E,B20005A_044EA,B20005A_044M,B20005A_044MA,B20005A_045E,B20005A_045EA,B20005A_045M,B20005A_045MA,B20005A_046E,B20005A_046EA,B20005A_046M,B20005A_046MA,B20005A_047E,B20005A_047EA,B20005A_047M,B20005A_047MA,B20005A_048E,B20005A_048EA,B20005A_048M,B20005A_048MA,B20005A_049E,B20005A_049EA,B20005A_049M,B20005A_049MA,B20005A_050E,B20005A_050EA,B20005A_050M,B20005A_050MA,B20005A_051E,B20005A_051EA,B20005A_051M,B20005A_051MA,B20005A_052E,B20005A_052EA,B20005A_052M,B20005A_052MA,B20005A_053E,B20005A_053EA,B20005A_053M,B20005A_053MA,B20005A_054E,B20005A_054EA,B20005A_054M,B20005A_054MA,B20005A_055E,B20005A_055EA,B20005A_055M,B20005A_055MA,B20005A_056E,B20005A_056EA,B20005A_056M,B20005A_056MA,B20005A_057E,B20005A_057EA,B20005A_057M,B20005A_057MA,B20005A_058E,B20005A_058EA,B20005A_058M,B20005A_058MA,B20005A_059E,B20005A_059EA,B20005A_059M,B20005A_059MA,B20005A_060E,B20005A_060EA,B20005A_060M,B20005A_060MA,B20005A_061E,B20005A_061EA,B20005A_061M,B20005A_061MA,B20005A_062E,B20005A_062EA,B20005A_062M,B20005A_062MA,B20005A_063E,B20005A_063EA,B20005A_063M,B20005A_063MA,B20005A_064E,B20005A_064EA,B20005A_064M,B20005A_064MA,B20005A_065E,B20005A_065EA,B20005A_065M,B20005A_065MA,B20005A_066E,B20005A_066EA,B20005A_066M,B20005A_066MA,B20005A_067E,B20005A_067EA,B20005A_067M,B20005A_067MA,B20005A_068E,B20005A_068EA,B20005A_068M,B20005A_068MA,B20005A_069E,B20005A_069EA,B20005A_069M,B20005A_069MA,B20005A_070E,B20005A_070EA,B20005A_070M,B20005A_070MA,B20005A_071E,B20005A_071EA,B20005A_071M,B20005A_071MA,B20005A_072E,B20005A_072EA,B20005A_072M,B20005A_072MA,B20005A_073E,B20005A_073EA,B20005A_073M,B20005A_073MA,B20005A_074E,B20005A_074EA,B20005A_074M,B20005A_074MA,B20005A_075E,B20005A_075EA,B20005A_075M,B20005A_075MA,B20005A_076E,B20005A_076EA,B20005A_076M,B20005A_076MA,B20005A_077E,B20005A_077EA,B20005A_077M,B20005A_077MA,B20005A_078E,B20005A_078EA,B20005A_078M,B20005A_078MA,B20005A_079E,B20005A_079EA,B20005A_079M,B20005A_079MA,B20005A_080E,B20005A_080EA,B20005A_080M,B20005A_080MA,B20005A_081E,B20005A_081EA,B20005A_081M,B20005A_081MA,B20005A_082E,B20005A_082EA,B20005A_082M,B20005A_082MA,B20005A_083E,B20005A_083EA,B20005A_083M,B20005A_083MA,B20005A_084E,B20005A_084EA,B20005A_084M,B20005A_084MA,B20005A_085E,B20005A_085EA,B20005A_085M,B20005A_085MA,B20005A_086E,B20005A_086EA,B20005A_086M,B20005A_086MA,B20005A_087E,B20005A_087EA,B20005A_087M,B20005A_087MA,B20005A_088E,B20005A_088EA,B20005A_088M,B20005A_088MA,B20005A_089E,B20005A_089EA,B20005A_089M,B20005A_089MA,B20005A_090E,B20005A_090EA,B20005A_090M,B20005A_090MA,B20005A_091E,B20005A_091EA,B20005A_091M,B20005A_091MA,B20005A_092E,B20005A_092EA,B20005A_092M,B20005A_092MA,B20005A_093E,B20005A_093EA,B20005A_093M,B20005A_093MA,B20005A_094E,B20005A_094EA,B20005A_094M,B20005A_094MA,B20005A_095E,B20005A_095EA,B20005A_095M,B20005A_095MA,GEO_ID,NAME,state
4777398,null,12947,null,2343895,null,10392,null,1210742,null,15868,null,102,null,142,null,1210640,null,15868,null,3345,null,893,null,2344,null,883,null,6813,null,1315,null,11078,null,2480,null,18609,null,2364,null,23024,null,3270,null,23431,null,3060,null,35662,null,3312,null,43905,null,4558,null,46229,null,3382,null,87153,null,5087,null,87375,null,5273,null,86167,null,4630,null,76445,null,4763,null,74487,null,4241,null,69225,null,4531,null,110291,null,5532,null,88939,null,4698,null,135275,null,6266,null,180843,null,6076,null,1133153,null,14896,null,596478,null,10990,null,536675,null,11938,null,88559,null,5543,null,61730,null,4195,null,47822,null,4003,null,47088,null,3980,null,43536,null,3513,null,28973,null,2676,null,23326,null,3267,null,24470,null,3125,null,19683,null,2817,null,14281,null,2019,null,26767,null,2796,null,21758,null,2601,null,14236,null,3040,null,11815,null,2144,null,10369,null,1698,null,8455,null,1595,null,10757,null,1553,null,6818,null,1533,null,10756,null,1594,null,15476,null,1734,null,2433503,null,7900,null,840487,null,12320,null,0,null,296,null,840487,null,12320,null,862,null,399,null,2623,null,902,null,7078,null,2382,null,10832,null,1843,null,21504,null,2624,null,28140,null,2917,null,29177,null,3335,null,43512,null,4657,null,38526,null,3336,null,42099,null,3269,null,90083,null,5250,null,75540,null,4525,null,74574,null,4099,null,59713,null,3758,null,58627,null,4073,null,50120,null,4156,null,68638,null,4059,null,45022,null,3524,null,49626,null,3652,null,44191,null,3323,null,1593016,null,11930,null,971786,null,11443,null,621230,null,12187,null,122406,null,6518,null,84789,null,4555,null,60129,null,3634,null,61691,null,4164,null,50278,null,4092,null,38599,null,3335,null,27740,null,2415,null,24156,null,2637,null,19793,null,2473,null,17485,null,2317,null,26986,null,2760,null,18291,null,2156,null,10868,null,1609,null,11346,null,1572,null,10098,null,1653,null,8221,null,1296,null,8536,null,1400,null,7877,null,1493,null,6583,null,1305,null,5358,null,1674,null,0400000US13,Georgia,13
293137,null,2353,null,161709,null,1737,null,92929,null,3413,null,0,null,275,null,92929,null,3413,null,0,null,275,null,262,null,232,null,874,null,591,null,409,null,316,null,952,null,616,null,1019,null,632,null,1242,null,580,null,1521,null,650,null,2619,null,917,null,3170,null,1029,null,5650,null,1319,null,7621,null,1839,null,7530,null,2090,null,5939,null,1336,null,6983,null,1533,null,5510,null,1157,null,9871,null,1679,null,7529,null,1363,null,11310,null,1786,null,12918,null,1768,null,68780,null,3053,null,30452,null,2339,null,38328,null,3202,null,5963,null,1546,null,4381,null,1237,null,1876,null,702,null,2789,null,976,null,2519,null,846,null,1737,null,720,null,2120,null,699,null,2389,null,1004,null,444,null,257,null,1268,null,755,null,2031,null,932,null,2588,null,1070,null,2043,null,867,null,1074,null,562,null,1118,null,483,null,404,null,268,null,1049,null,509,null,396,null,335,null,734,null,355,null,1405,null,584,null,131428,null,1358,null,44738,null,2721,null,0,null,275,null,44738,null,2721,null,263,null,276,null,89,null,104,null,398,null,247,null,392,null,247,null,881,null,508,null,443,null,273,null,1117,null,614,null,2187,null,859,null,1320,null,403,null,2499,null,761,null,4535,null,1050,null,4099,null,1066,null,4018,null,914,null,2940,null,780,null,3496,null,870,null,2266,null,707,null,4755,null,1171,null,2652,null,722,null,3581,null,963,null,2807,null,702,null,86690,null,3145,null,47533,null,2649,null,39157,null,3145,null,4306,null,915,null,4131,null,1005,null,4518,null,1155,null,3445,null,1043,null,2803,null,940,null,1924,null,673,null,1261,null,420,null,2944,null,1105,null,1240,null,525,null,1464,null,648,null,2556,null,908,null,2007,null,764,null,1661,null,691,null,612,null,343,null,990,null,483,null,558,null,390,null,1541,null,761,null,467,null,382,null,632,null,316,null,97,null,99,null,0400000US15,Hawaii,15
1096284,null,3762,null,544430,null,2776,null,245997,null,5235,null,0,null,263,null,245997,null,5235,null,958,null,394,null,822,null,429,null,1470,null,546,null,2251,null,608,null,4039,null,1170,null,3745,null,986,null,5434,null,1050,null,11233,null,1641,null,12139,null,2031,null,10278,null,1607,null,22072,null,2867,null,22631,null,2170,null,21844,null,1737,null,18796,null,2278,null,15792,null,1780,null,14736,null,1847,null,22736,null,2473,null,13388,null,1753,null,20752,null,2203,null,20881,null,1740,null,298433,null,6171,null,132006,null,3875,null,166427,null,5948,null,30868,null,2930,null,20248,null,2212,null,15450,null,2122,null,13771,null,1879,null,12393,null,1603,null,11110,null,1918,null,8288,null,1424,null,7948,null,1487,null,4840,null,1015,null,6287,null,1543,null,8239,null,1463,null,5965,null,1258,null,4797,null,1014,null,3622,null,1001,null,3078,null,945,null,1545,null,507,null,2105,null,640,null,1217,null,541,null,2000,null,630,null,2656,null,894,null,551854,null,2367,null,171632,null,4471,null,0,null,263,null,171632,null,4471,null,911,null,471,null,937,null,448,null,1425,null,574,null,3569,null,1003,null,7302,null,1548,null,7436,null,1498,null,7748,null,1456,null,11931,null,1611,null,12368,null,1682,null,14085,null,1849,null,20138,null,2137,null,17990,null,2308,null,14191,null,1999,null,11084,null,1882,null,9462,null,1315,null,7902,null,1338,null,8858,null,1460,null,4833,null,897,null,6157,null,1417,null,3305,null,862,null,380222,null,5131,null,199537,null,4421,null,180685,null,4745,null,40286,null,2703,null,29204,null,2770,null,19883,null,2150,null,17834,null,1767,null,17081,null,2077,null,10738,null,1532,null,6917,null,1283,null,8914,null,1458,null,4852,null,1155,null,4161,null,853,null,5474,null,947,null,4649,null,968,null,2459,null,618,null,2252,null,813,null,1346,null,453,null,1389,null,517,null,1697,null,650,null,202,null,154,null,762,null,402,null,585,null,285,null,0400000US16,Idaho,16
7515385,null,19076,null,3680780,null,11383,null,1848758,null,16543,null,0,null,269,null,1848758,null,16543,null,3719,null,1032,null,4548,null,1317,null,7976,null,1255,null,14632,null,2066,null,22478,null,2741,null,27543,null,3473,null,34923,null,3354,null,49572,null,4594,null,45524,null,3230,null,61635,null,4307,null,112959,null,5432,null,118676,null,6298,null,126612,null,5191,null,117797,null,4938,null,122927,null,4989,null,107376,null,4156,null,184709,null,6187,null,145588,null,5297,null,239390,null,7070,null,300174,null,7673,null,1832022,null,16529,null,862975,null,13308,null,969047,null,12769,null,153761,null,5879,null,116703,null,5901,null,86207,null,4578,null,80406,null,4588,null,67678,null,4776,null,48816,null,3775,null,38842,null,2910,null,43884,null,3380,null,32737,null,3030,null,25001,null,2492,null,47052,null,3313,null,36842,null,3553,null,32226,null,2383,null,24229,null,2305,null,25164,null,2804,null,16975,null,2034,null,27086,null,2440,null,15777,null,1653,null,23421,null,1988,null,26240,null,2104,null,3834605,null,9864,null,1322735,null,12644,null,187,null,192,null,1322548,null,12663,null,2050,null,674,null,4394,null,890,null,8007,null,1375,null,13670,null,1952,null,27684,null,2869,null,38946,null,3361,null,39072,null,3219,null,61862,null,3617,null,54341,null,3603,null,68538,null,4225,null,131259,null,5695,null,122679,null,4990,null,115579,null,4776,null,100024,null,5019,null,89330,null,5036,null,75334,null,4011,null,108072,null,4845,null,78765,null,4482,null,96463,null,4200,null,86479,null,4741,null,2511870,null,15648,null,1386684,null,12048,null,1125186,null,12937,null,194633,null,6687,null,147992,null,5539,null,114882,null,5043,null,113924,null,5334,null,96053,null,4599,null,73366,null,4364,null,52030,null,3898,null,55757,null,3602,null,36965,null,3018,null,29862,null,2575,null,44271,null,3330,null,32749,null,2498,null,26172,null,2673,null,23108,null,2205,null,17313,null,1959,null,13081,null,1704,null,19452,null,2091,null,10613,null,1466,null,12608,null,1669,null,10355,null,1336,null,0400000US17,Illinois,17
4364788,null,6732,null,2131849,null,4801,null,1030876,null,9918,null,69,null,99,null,1030807,null,9917,null,2405,null,772,null,1699,null,551,null,5034,null,944,null,9407,null,1585,null,16073,null,2110,null,16967,null,2142,null,21256,null,2292,null,28110,null,2396,null,32993,null,3395,null,35730,null,2816,null,81285,null,4478,null,89013,null,5358,null,97191,null,4377,null,81174,null,4529,null,79660,null,4091,null,65824,null,3860,null,101453,null,4817,null,71042,null,3771,null,102259,null,4583,null,92232,null,4324,null,1100973,null,9560,null,533930,null,8025,null,567043,null,9715,null,95501,null,4310,null,71377,null,4154,null,50013,null,3789,null,50509,null,3977,null,42662,null,3423,null,31373,null,3065,null,21847,null,2669,null,24793,null,2835,null,18959,null,2470,null,17332,null,1795,null,29679,null,2339,null,23123,null,2571,null,21226,null,2279,null,14188,null,2049,null,10878,null,1546,null,8533,null,1251,null,12521,null,1638,null,6515,null,1282,null,8114,null,1484,null,7900,null,1252,null,2232939,null,3901,null,728583,null,10023,null,50,null,83,null,728533,null,10022,null,1724,null,649,null,3172,null,947,null,5898,null,1202,null,11237,null,1931,null,18101,null,1952,null,22693,null,2268,null,26907,null,2670,null,43394,null,3254,null,47324,null,3279,null,46133,null,2688,null,95464,null,4663,null,80464,null,3721,null,67924,null,4049,null,54396,null,3603,null,41478,null,2698,null,34780,null,2591,null,51853,null,3265,null,27813,null,2334,null,27892,null,2109,null,19886,null,2303,null,1504356,null,10848,null,818726,null,10985,null,685630,null,9480,null,130818,null,5027,null,99674,null,5264,null,73249,null,4165,null,70541,null,4246,null,58942,null,3815,null,40559,null,3020,null,33479,null,3170,null,29703,null,2673,null,20550,null,2316,null,20399,null,2251,null,26272,null,2571,null,18489,null,2209,null,14933,null,1957,null,10808,null,1329,null,9236,null,1346,null,7131,null,1148,null,11803,null,1542,null,4644,null,941,null,2999,null,821,null,1401,null,471,null,0400000US18,Indiana,18
2228072,null,3591,null,1084305,null,2356,null,576255,null,6910,null,0,null,228,null,576255,null,6910,null,2595,null,637,null,1375,null,500,null,3373,null,872,null,4920,null,1074,null,8711,null,1284,null,8639,null,1223,null,8859,null,1388,null,17907,null,2216,null,18092,null,1866,null,23362,null,2124,null,51923,null,2749,null,48699,null,2952,null,55996,null,3184,null,47455,null,2843,null,45612,null,2819,null,40455,null,2691,null,56289,null,3076,null,35480,null,2863,null,47469,null,2527,null,49044,null,2980,null,508050,null,6721,null,230302,null,5143,null,277748,null,6154,null,50682,null,2872,null,49954,null,3368,null,28673,null,2536,null,23559,null,2147,null,17702,null,1926,null,13974,null,1881,null,10099,null,1496,null,10256,null,1226,null,8952,null,1428,null,7408,null,1424,null,13181,null,1619,null,9109,null,1368,null,8020,null,1137,null,5282,null,810,null,4066,null,829,null,3050,null,716,null,4323,null,874,null,1704,null,521,null,3687,null,857,null,4067,null,857,null,1143767,null,2552,null,437346,null,6339,null,19,null,33,null,437327,null,6331,null,1427,null,611,null,2182,null,621,null,3603,null,728,null,8281,null,1611,null,11606,null,1444,null,15578,null,1774,null,13860,null,1423,null,25622,null,2167,null,31501,null,2265,null,30563,null,2727,null,54162,null,3069,null,49228,null,2717,null,39511,null,2334,null,33875,null,2443,null,27590,null,2586,null,21061,null,1933,null,26208,null,2269,null,14065,null,1707,null,17664,null,1866,null,9740,null,1333,null,706421,null,6261,null,349910,null,5025,null,356511,null,5706,null,69435,null,2982,null,52794,null,3005,null,37709,null,2234,null,37198,null,2628,null,33147,null,2663,null,22568,null,2484,null,17839,null,1725,null,15409,null,1749,null,10795,null,1361,null,8258,null,1317,null,13931,null,1824,null,8761,null,1389,null,8462,null,1245,null,5844,null,1245,null,4568,null,849,null,3029,null,762,null,3260,null,775,null,1331,null,447,null,1279,null,633,null,894,null,382,null,0400000US19,Iowa,19
1923725,null,6151,null,941430,null,3914,null,513389,null,6578,null,0,null,244,null,513389,null,6578,null,2520,null,728,null,2160,null,905,null,3943,null,835,null,5578,null,1143,null,6972,null,1244,null,11122,null,1850,null,10302,null,1611,null,13728,null,1727,null,15670,null,2053,null,23452,null,2496,null,44742,null,3787,null,46732,null,2717,null,44785,null,2802,null,35446,null,2833,null,38141,null,2636,null,30563,null,2303,null,44887,null,2559,null,31286,null,2438,null,47298,null,2845,null,54062,null,2780,null,428041,null,6948,null,198541,null,4673,null,229500,null,6370,null,41605,null,3217,null,36610,null,2313,null,22879,null,2679,null,20169,null,2350,null,16751,null,2315,null,10920,null,1779,null,9497,null,1705,null,9392,null,1595,null,6021,null,1169,null,5608,null,1234,null,9987,null,1658,null,8257,null,1428,null,7416,null,1440,null,3480,null,777,null,2925,null,771,null,3196,null,963,null,4035,null,943,null,2885,null,790,null,3980,null,953,null,3887,null,760,null,982295,null,3843,null,367335,null,6706,null,0,null,244,null,367335,null,6706,null,1497,null,545,null,1831,null,617,null,3801,null,1042,null,6161,null,1141,null,12172,null,1738,null,12373,null,1849,null,13852,null,1857,null,21839,null,2371,null,19676,null,1926,null,25808,null,2524,null,40737,null,2999,null,34869,null,2972,null,37366,null,2705,null,28220,null,2325,null,22791,null,1978,null,17437,null,1901,null,24136,null,1986,null,14626,null,1718,null,17323,null,1837,null,10820,null,1472,null,614960,null,7129,null,323842,null,5914,null,291118,null,6131,null,56594,null,3335,null,46897,null,3101,null,31693,null,2445,null,31900,null,2995,null,25666,null,2587,null,16864,null,1861,null,12482,null,1565,null,12529,null,1882,null,8884,null,1541,null,6346,null,1182,null,9877,null,1209,null,7350,null,1187,null,7059,null,1231,null,5052,null,1028,null,2909,null,631,null,2019,null,567,null,3664,null,730,null,1079,null,408,null,1436,null,574,null,818,null,399,null,0400000US20,Kansas,20
3069889,null,5298,null,1483724,null,3763,null,676213,null,10536,null,111,null,170,null,676102,null,10516,null,1609,null,504,null,2892,null,944,null,6095,null,1191,null,7203,null,1524,null,15362,null,2471,null,15260,null,1842,null,17609,null,2478,null,25065,null,2732,null,26419,null,2519,null,31105,null,2857,null,60575,null,3838,null,55860,null,3734,null,56519,null,3154,null,50839,null,3907,null,48612,null,3427,null,41557,null,2906,null,58484,null,3813,null,43357,null,2946,null,57054,null,3647,null,54626,null,3274,null,807511,null,10335,null,456422,null,8865,null,351089,null,8561,null,62172,null,3480,null,46246,null,3386,null,33019,null,2840,null,32900,null,2829,null,30132,null,2962,null,18757,null,2325,null,17051,null,2262,null,15981,null,1841,null,9467,null,1368,null,10352,null,1847,null,17477,null,2466,null,13572,null,1985,null,8640,null,1486,null,7826,null,1710,null,4424,null,996,null,5033,null,1256,null,6221,null,1116,null,4549,null,984,null,3372,null,804,null,3898,null,698,null,1586165,null,3180,null,507316,null,7811,null,174,null,265,null,507142,null,7815,null,1238,null,541,null,3183,null,895,null,4947,null,1220,null,11014,null,1592,null,19634,null,2273,null,22943,null,2349,null,23026,null,2792,null,32672,null,2911,null,31375,null,2782,null,35201,null,3034,null,59019,null,3533,null,51789,null,3395,null,44910,null,3550,null,35795,null,3062,null,29817,null,2636,null,24961,null,2495,null,28952,null,2198,null,17033,null,2005,null,16477,null,1989,null,13156,null,1809,null,1078849,null,8380,null,670660,null,9307,null,408189,null,7383,null,80160,null,4357,null,60692,null,4363,null,44383,null,3143,null,43576,null,3413,null,36033,null,2735,null,24911,null,2519,null,21091,null,2006,null,14968,null,1903,null,10533,null,1812,null,12431,null,1668,null,14442,null,1589,null,10716,null,1632,null,7212,null,1250,null,5300,null,1112,null,6041,null,1261,null,4544,null,1088,null,5510,null,1188,null,1783,null,546,null,2793,null,641,null,1070,null,426,null,0400000US21,Kentucky,21
2296630,null,4324,null,1118296,null,3460,null,586025,null,8773,null,86,null,104,null,585939,null,8789,null,999,null,436,null,1606,null,635,null,2587,null,685,null,4919,null,1110,null,7320,null,1598,null,8377,null,1533,null,12019,null,2054,null,16434,null,2401,null,13556,null,2162,null,16944,null,2177,null,41890,null,3394,null,39981,null,3399,null,47097,null,3614,null,44356,null,2926,null,43601,null,3193,null,34093,null,2918,null,61071,null,4003,null,44195,null,3564,null,74231,null,4472,null,70663,null,3727,null,532271,null,9390,null,283981,null,6820,null,248290,null,8491,null,39515,null,3322,null,26836,null,2147,null,22228,null,2856,null,18921,null,2278,null,16468,null,2223,null,12447,null,1711,null,9819,null,1636,null,12484,null,2291,null,8346,null,1757,null,6438,null,1719,null,10126,null,1641,null,10505,null,1711,null,6861,null,1430,null,5800,null,1393,null,5905,null,1257,null,4176,null,984,null,7775,null,1610,null,3360,null,863,null,9564,null,1694,null,10716,null,1496,null,1178334,null,3061,null,416632,null,8477,null,0,null,281,null,416632,null,8477,null,738,null,404,null,1259,null,510,null,4249,null,1098,null,7582,null,1566,null,15936,null,1794,null,18898,null,2493,null,16814,null,2191,null,22328,null,2576,null,21148,null,2048,null,29826,null,2704,null,47787,null,3608,null,36866,null,2645,null,41255,null,3500,null,33485,null,3106,null,28136,null,2555,null,19619,null,2304,null,26055,null,2519,null,16300,null,1933,null,15897,null,1795,null,12454,null,1860,null,761702,null,9172,null,477874,null,7582,null,283828,null,7018,null,58246,null,3499,null,41569,null,2962,null,31307,null,3133,null,29519,null,2662,null,24789,null,2752,null,15667,null,2046,null,12874,null,1813,null,10481,null,1467,null,8040,null,1319,null,6500,null,1304,null,10297,null,1563,null,7279,null,1222,null,7139,null,1294,null,4462,null,1051,null,4870,null,1129,null,2859,null,968,null,2798,null,774,null,1587,null,610,null,1590,null,592,null,1955,null,660,null,0400000US22,Louisiana,22
1037684,null,3049,null,499666,null,2037,null,230875,null,5273,null,42,null,35,null,230833,null,5272,null,1654,null,524,null,722,null,418,null,1160,null,426,null,3763,null,945,null,3880,null,951,null,2952,null,769,null,3993,null,915,null,7238,null,1378,null,7773,null,1411,null,7716,null,1280,null,21839,null,2528,null,20739,null,2156,null,20872,null,1819,null,18971,null,2094,null,20098,null,1963,null,15296,null,1630,null,21355,null,2175,null,13403,null,1710,null,19135,null,1768,null,18274,null,1867,null,268791,null,5247,null,132823,null,3993,null,135968,null,4444,null,23276,null,1779,null,18319,null,1815,null,12021,null,1745,null,9646,null,1590,null,9875,null,1386,null,8055,null,1287,null,6965,null,1112,null,5347,null,1103,null,5877,null,1079,null,5089,null,1090,null,8289,null,1429,null,5215,null,981,null,3397,null,832,null,2640,null,625,null,2376,null,609,null,1246,null,501,null,2367,null,775,null,1379,null,477,null,2720,null,714,null,1869,null,575,null,538018,null,1752,null,180344,null,5185,null,17,null,29,null,180327,null,5182,null,532,null,420,null,793,null,387,null,1449,null,578,null,2577,null,630,null,4522,null,1103,null,5176,null,1087,null,6666,null,1231,null,9948,null,1379,null,9419,null,1571,null,13196,null,1695,null,22276,null,2005,null,23518,null,2203,null,17560,null,1928,null,12563,null,1807,null,10882,null,1390,null,9420,null,1215,null,11453,null,1310,null,6905,null,1251,null,6660,null,1090,null,4812,null,876,null,357674,null,5659,null,187628,null,4246,null,170046,null,4793,null,29646,null,2315,null,24645,null,2014,null,19148,null,2183,null,14602,null,1777,null,14913,null,1720,null,11873,null,1605,null,9235,null,1291,null,7648,null,1209,null,7405,null,1379,null,5187,null,1225,null,6876,null,1190,null,4031,null,939,null,3732,null,1022,null,2544,null,679,null,2756,null,765,null,1863,null,662,null,1697,null,458,null,481,null,316,null,1104,null,381,null,660,null,424,null,0400000US23,Maine,23
2788266,null,8497,null,1354196,null,5207,null,752854,null,8986,null,266,null,338,null,752588,null,8933,null,2318,null,728,null,833,null,425,null,2906,null,755,null,5518,null,1501,null,6723,null,1354,null,6740,null,1451,null,7507,null,1693,null,13794,null,2477,null,14960,null,2065,null,14559,null,2147,null,38531,null,3365,null,42399,null,3504,null,40987,null,3607,null,38933,null,3422,null,47488,null,3526,null,45575,null,3370,null,67609,null,3751,null,60702,null,3929,null,109742,null,4872,null,184764,null,5186,null,601342,null,8678,null,296691,null,5674,null,304651,null,7195,null,50578,null,3272,null,38845,null,2942,null,25208,null,2677,null,23999,null,2847,null,20309,null,2547,null,13133,null,1858,null,11500,null,1828,null,10821,null,1572,null,8507,null,1601,null,9808,null,1592,null,17319,null,2116,null,12906,null,2004,null,10587,null,1370,null,7239,null,1472,null,6688,null,1328,null,4683,null,941,null,7049,null,1484,null,4588,null,1032,null,8607,null,1080,null,12277,null,1367,null,1434070,null,4946,null,540828,null,7259,null,0,null,285,null,540828,null,7259,null,930,null,378,null,1349,null,565,null,2779,null,822,null,4113,null,1021,null,8486,null,1668,null,7535,null,1406,null,9486,null,1684,null,16171,null,2403,null,14953,null,1948,null,19219,null,2138,null,37460,null,3603,null,41812,null,3423,null,45576,null,3630,null,42879,null,3232,null,36224,null,2832,null,31897,null,2773,null,53010,null,4301,null,41325,null,3030,null,66757,null,3861,null,58867,null,3281,null,893242,null,7974,null,482001,null,9001,null,411241,null,8564,null,67765,null,3990,null,50628,null,3414,null,35102,null,2854,null,32798,null,3063,null,30006,null,2400,null,22846,null,2292,null,16351,null,1688,null,20657,null,2375,null,12699,null,1663,null,11804,null,1453,null,22087,null,2296,null,13525,null,1531,null,12016,null,1748,null,10258,null,1505,null,10333,null,1504,null,8006,null,1234,null,11255,null,1511,null,7568,null,1227,null,9743,null,1276,null,5794,null,1077,null,0400000US24,Maryland,24
