C08014_001E,C08014_001EA,C08014_001M,C08014_001MA,C08014_002E,C08014_002EA,C08014_002M,C08014_002MA,C08014_003E,C08014_003EA,C08014_003M,C08014_003MA,C08014_004E,C08014_004EA,C08014_004M,C08014_004MA,C08014_005E,C08014_005EA,C08014_005M,C08014_005MA,C08014_006E,C08014_006EA,C08014_006M,C08014_006MA,C08014_007E,C08014_007EA,C08014_007M,C08014_007MA,C08014_008E,C08014_008EA,C08014_008M,C08014_008MA,C08014_009E,C08014_009EA,C08014_009M,C08014_009MA,C08014_010E,C08014_010EA,C08014_010M,C08014_010MA,C08014_011E,C08014_011EA,C08014_011M,C08014_011MA,C08014_012E,C08014_012EA,C08014_012M,C08014_012MA,C08014_013E,C08014_013EA,C08014_013M,C08014_013MA,C08014_014E,C08014_014EA,C08014_014M,C08014_014MA,C08014_015E,C08014_015EA,C08014_015M,C08014_015MA,GEO_ID,NAME,state
1946149,null,14288,null,38347,null,4279,null,387945,null,9905,null,798684,null,13910,null,721173,null,12200,null,1030269,null,11123,null,20702,null,3017,null,162724,null,7057,null,439353,null,9851,null,407490,null,7676,null,915880,null,11373,null,17645,null,2576,null,225221,null,7397,null,359331,null,8279,null,313683,null,6962,null,0400000US01,Alabama,01
325068,null,6056,null,18472,null,1997,null,68480,null,4494,null,135617,null,6498,null,102499,null,6652,null,172014,null,4124,null,9254,null,1577,null,33804,null,2735,null,73014,null,4036,null,55942,null,4094,null,153054,null,3954,null,9218,null,1096,null,34676,null,2848,null,62603,null,3639,null,46557,null,3484,null,0400000US02,Alaska,02
2735712,null,19607,null,88410,null,7817,null,634724,null,14613,null,1184585,null,18417,null,827993,null,19950,null,1486003,null,14218,null,50246,null,5880,null,311769,null,9702,null,660302,null,12836,null,463686,null,12441,null,1249709,null,13824,null,38164,null,3926,null,322955,null,9232,null,524283,null,11344,null,364307,null,11082,null,0400000US04,Arizona,04
1211878,null,14362,null,24572,null,2713,null,258619,null,8640,null,530822,null,15209,null,397865,null,13019,null,641641,null,8913,null,11197,null,1720,null,118237,null,5655,null,291817,null,9257,null,220390,null,7348,null,570237,null,9329,null,13375,null,2003,null,140382,null,5870,null,239005,null,8012,null,177475,null,7590,null,0400000US05,Arkansas,05
16005470,null,40083,null,557753,null,17943,null,3222515,null,39739,null,6332008,null,51290,null,5893194,null,42829,null,8769368,null,31201,null,310723,null,14259,null,1630984,null,24912,null,3531953,null,29717,null,3295708,null,29685,null,7236102,null,27795,null,247030,null,8339,null,1591531,null,22794,null,2800055,null,30476,null,2597486,null,24910,null,0400000US06,California,06
2445355,null,15140,null,58334,null,5616,null,494997,null,12528,null,1057655,null,17395,null,834369,null,15891,null,1322274,null,11306,null,34101,null,4098,null,238608,null,9089,null,591286,null,11050,null,458279,null,11017,null,1123081,null,9765,null,24233,null,2695,null,256389,null,7494,null,466369,null,10264,null,376090,null,8400,null,0400000US08,Colorado,08
1686074,null,11527,null,54441,null,5592,null,335816,null,9802,null,724952,null,13605,null,570865,null,16037,null,874807,null,7956,null,25816,null,3505,null,152288,null,5946,null,391675,null,8176,null,305028,null,9931,null,811267,null,8353,null,28625,null,3281,null,183528,null,5711,null,333277,null,8100,null,265837,null,8081,null,0400000US09,Connecticut,09
410119,null,5633,null,12842,null,2303,null,83041,null,5585,null,180751,null,6875,null,133485,null,6408,null,208756,null,4066,null,4877,null,1450,null,38329,null,3674,null,96057,null,3895,null,69493,null,3645,null,201363,null,4028,null,7965,null,1657,null,44712,null,3278,null,84694,null,4388,null,63992,null,3689,null,0400000US10,Delaware,10
286909,null,5171,null,68842,null,4578,null,123929,null,6593,null,72281,null,5593,null,21857,null,3772,null,140074,null,3161,null,32162,null,3184,null,56959,null,3441,null,38901,null,3490,null,12052,null,2409,null,146835,null,4053,null,36680,null,3092,null,66970,null,4371,null,33380,null,3327,null,9805,null,1823,null,0400000US11,District of Columbia,11
7852905,null,35012,null,218796,null,13712,null,1934750,null,25377,null,3622208,null,39011,null,2077151,null,31458,null,4132041,null,21367,null,119163,null,9861,null,922776,null,15698,null,1960579,null,23654,null,1129523,null,19824,null,3720864,null,22869,null,99633,null,6741,null,1011974,null,18119,null,1661629,null,22443,null,947628,null,17152,null,0400000US12,Florida,12
