B17023_001E,B17023_001EA,B17023_001M,B17023_001MA,B17023_002E,B17023_002EA,B17023_002M,B17023_002MA,B17023_003E,B17023_003EA,B17023_003M,B17023_003MA,B17023_004E,B17023_004EA,B17023_004M,B17023_004MA,B17023_005E,B17023_005EA,B17023_005M,B17023_005MA,B17023_006E,B17023_006EA,B17023_006M,B17023_006MA,B17023_007E,B17023_007EA,B17023_007M,B17023_007MA,B17023_008E,B17023_008EA,B17023_008M,B17023_008MA,B17023_009E,B17023_009EA,B17023_009M,B17023_009MA,B17023_010E,B17023_010EA,B17023_010M,B17023_010MA,B17023_011E,B17023_011EA,B17023_011M,B17023_011MA,B17023_012E,B17023_012EA,B17023_012M,B17023_012MA,B17023_013E,B17023_013EA,B17023_013M,B17023_013MA,B17023_014E,B17023_014EA,B17023_014M,B17023_014MA,B17023_015E,B17023_015EA,B17023_015M,B17023_015MA,B17023_016E,B17023_016EA,B17023_016M,B17023_016MA,B17023_017E,B17023_017EA,B17023_017M,B17023_017MA,B17023_018E,B17023_018EA,B17023_018M,B17023_018MA,B17023_019E,B17023_019EA,B17023_019M,B17023_019MA,B17023_020E,B17023_020EA,B17023_020M,B17023_020MA,B17023_021E,B17023_021EA,B17023_021M,B17023_021MA,B17023_022E,B17023_022EA,B17023_022M,B17023_022MA,B17023_023E,B17023_023EA,B17023_023M,B17023_023MA,B17023_024E,B17023_024EA,B17023_024M,B17023_024MA,B17023_025E,B17023_025EA,B17023_025M,B17023_025MA,B17023_026E,B17023_026EA,B17023_026M,B17023_026MA,B17023_027E,B17023_027EA,B17023_027M,B17023_027MA,B17023_028E,B17023_028EA,B17023_028M,B17023_028MA,B17023_029E,B17023_029EA,B17023_029M,B17023_029MA,B17023_030E,B17023_030EA,B17023_030M,B17023_030MA,B17023_031E,B17023_031EA,B17023_031M,B17023_031MA,B17023_032E,B17023_032EA,B17023_032M,B17023_032MA,B17023_033E,B17023_033EA,B17023_033M,B17023_033MA,B17023_034E,B17023_034EA,B17023_034M,B17023_034MA,B17023_035E,B17023_035EA,B17023_035M,B17023_035MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,44602,null,3574,null,34598,null,3386,null,22534,null,2626,null,2777,null,939,null,196437,null,7528,null,28515,null,3514,null,11223,null,1908,null,12555,null,2147,null,4277,null,1349,null,460,null,366,null,167922,null,6475,null,43687,null,3256,null,85283,null,4862,null,35356,null,3241,null,3596,null,1182,null,2069195,null,19185,null,1572319,null,16668,null,897358,null,12295,null,548324,null,11577,null,119865,null,6024,null,6772,null,1365,null,496876,null,12609,null,130358,null,5905,null,71107,null,4619,null,51708,null,4411,null,7100,null,1531,null,443,null,357,null,366518,null,10699,null,176658,null,6516,null,167808,null,7052,null,21223,null,2977,null,829,null,526,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,4375,null,1162,null,2626,null,866,null,1746,null,718,null,308,null,262,null,14226,null,2049,null,2475,null,1073,null,389,null,332,null,1537,null,854,null,506,null,535,null,43,null,72,null,11751,null,1735,null,2208,null,755,null,5760,null,1255,null,2836,null,803,null,947,null,726,null,287085,null,5680,null,219809,null,5770,null,131473,null,4846,null,70469,null,3777,null,16165,null,2305,null,1702,null,666,null,67276,null,3946,null,23392,null,2619,null,13454,null,1882,null,7969,null,1615,null,1186,null,614,null,783,null,682,null,43884,null,3066,null,28172,null,2533,null,12952,null,1814,null,2431,null,1004,null,329,null,345,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,7497,null,1499,null,5886,null,1066,null,5597,null,1212,null,1517,null,718,null,18890,null,2344,null,3353,null,1013,null,647,null,408,null,1921,null,728,null,760,null,527,null,25,null,43,null,15537,null,2041,null,2259,null,707,null,9706,null,1672,null,3035,null,986,null,537,null,418,null,357827,null,6663,null,301298,null,6746,null,171995,null,4451,null,93491,null,4170,null,31184,null,2311,null,4628,null,1010,null,56529,null,3451,null,20291,null,2462,null,8650,null,1734,null,10684,null,1782,null,952,null,428,null,5,null,7,null,36238,null,2604,null,14916,null,1819,null,19035,null,2040,null,2287,null,611,null,0,null,263,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,33230,null,2353,null,35884,null,3339,null,25351,null,3393,null,3935,null,948,null,210909,null,7259,null,34020,null,3359,null,10721,null,1880,null,18406,null,2493,null,4176,null,1129,null,717,null,504,null,176889,null,6900,null,41059,null,2960,null,90875,null,4811,null,38639,null,3742,null,6316,null,1284,null,2810829,null,16463,null,2211626,null,16947,null,1266086,null,11734,null,744776,null,12201,null,189899,null,6172,null,10865,null,1562,null,599203,null,10562,null,180743,null,5658,null,100856,null,4598,null,70034,null,4225,null,9367,null,1863,null,486,null,461,null,418460,null,9853,null,218574,null,6395,null,173370,null,5976,null,25611,null,3098,null,905,null,348,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,23500,null,2222,null,20421,null,2111,null,13042,null,2273,null,2347,null,810,null,118598,null,5874,null,19695,null,2798,null,5484,null,1301,null,11533,null,2141,null,2477,null,923,null,201,null,235,null,98903,null,5041,null,17604,null,2106,null,56638,null,3872,null,22641,null,2380,null,2020,null,735,null,1479647,null,12225,null,1192040,null,12080,null,717176,null,8717,null,365948,null,7478,null,100536,null,5444,null,8380,null,1194,null,287607,null,8362,null,86147,null,4953,null,41011,null,3063,null,40067,null,3312,null,4819,null,1219,null,250,null,235,null,201460,null,6813,null,101032,null,4384,null,89181,null,4566,null,10150,null,1638,null,1097,null,675,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,7938,null,1123,null,6634,null,1149,null,4736,null,1002,null,1381,null,556,null,40491,null,3385,null,6299,null,1425,null,1270,null,596,null,3921,null,1044,null,854,null,550,null,254,null,311,null,34192,null,3013,null,3155,null,776,null,22019,null,2678,null,8181,null,1588,null,837,null,441,null,737082,null,7320,null,615652,null,7776,null,379873,null,6035,null,179972,null,4906,null,52374,null,2878,null,3433,null,849,null,121430,null,4191,null,41666,null,3046,null,17941,null,1875,null,21412,null,2245,null,1799,null,651,null,514,null,333,null,79764,null,3272,null,33450,null,2387,null,39864,null,2559,null,5865,null,1277,null,585,null,430,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,7442,null,1095,null,8492,null,1348,null,5198,null,1008,null,1274,null,517,null,42455,null,3121,null,7363,null,1448,null,1936,null,684,null,3956,null,1178,null,1330,null,544,null,141,null,194,null,35092,null,2708,null,4910,null,1026,null,19163,null,1951,null,9661,null,1786,null,1358,null,833,null,657320,null,7464,null,535242,null,6802,null,316511,null,5210,null,167161,null,4467,null,47511,null,3156,null,4059,null,869,null,122078,null,4939,null,41295,null,2835,null,17955,null,2080,null,20640,null,2444,null,2361,null,776,null,339,null,297,null,80783,null,3849,null,36954,null,2725,null,38800,null,2982,null,4790,null,1091,null,239,null,194,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,28364,null,2425,null,22623,null,2943,null,10153,null,1652,null,1569,null,665,null,102268,null,5046,null,14760,null,2054,null,4813,null,935,null,8478,null,1743,null,1469,null,711,null,0,null,273,null,87508,null,4843,null,18881,null,2055,null,52552,null,3937,null,14677,null,2156,null,1398,null,631,null,981644,null,10597,null,792967,null,11598,null,488214,null,8593,null,250699,null,6857,null,49715,null,3059,null,4339,null,1052,null,188677,null,7046,null,54476,null,3738,null,30852,null,2549,null,21309,null,2702,null,2253,null,843,null,62,null,100,null,134201,null,5653,null,67555,null,4501,null,59457,null,4700,null,7015,null,1472,null,174,null,282,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,19863,null,2344,null,9172,null,1686,null,6477,null,1304,null,1482,null,675,null,112650,null,6016,null,10697,null,1790,null,4278,null,1048,null,5317,null,1285,null,802,null,451,null,300,null,371,null,101953,null,5828,null,28879,null,3112,null,50754,null,4494,null,20177,null,2735,null,2143,null,821,null,979255,null,11421,null,737017,null,10693,null,438638,null,7244,null,241307,null,7093,null,53983,null,3507,null,3089,null,984,null,242238,null,7610,null,67076,null,4023,null,35462,null,3336,null,27277,null,2791,null,4279,null,1155,null,58,null,97,null,175162,null,6398,null,92445,null,4506,null,74429,null,4556,null,8013,null,1849,null,275,null,341,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,4858,null,889,null,3944,null,894,null,991,null,352,null,464,null,381,null,18680,null,2088,null,3718,null,837,null,716,null,343,null,2826,null,797,null,176,null,234,null,0,null,230,null,14962,null,1970,null,2046,null,609,null,9782,null,1540,null,3023,null,887,null,111,null,182,null,318624,null,5723,null,260886,null,4738,null,172414,null,3849,null,73835,null,3191,null,13779,null,1411,null,858,null,412,null,57738,null,3391,null,17340,null,1721,null,8166,null,1204,null,8354,null,1248,null,820,null,445,null,0,null,230,null,40398,null,3028,null,17593,null,1669,null,21419,null,2391,null,1386,null,480,null,0,null,230,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,12092,null,1895,null,7062,null,1410,null,3737,null,1097,null,661,null,537,null,61806,null,4083,null,8390,null,1732,null,2418,null,873,null,5137,null,1444,null,771,null,514,null,64,null,74,null,53416,null,3838,null,10951,null,1592,null,30695,null,3244,null,9961,null,1825,null,1809,null,836,null,1306330,null,11281,null,988605,null,11687,null,566886,null,9101,null,343705,null,6947,null,73497,null,4257,null,4517,null,1016,null,317725,null,8887,null,81515,null,5040,null,44883,null,3529,null,33542,null,3186,null,3040,null,1133,null,50,null,83,null,236210,null,6583,null,113383,null,5265,null,110000,null,4339,null,12187,null,1859,null,640,null,385,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,16198,null,2077,null,8780,null,1471,null,5587,null,1072,null,470,null,393,null,77576,null,4989,null,11346,null,1914,null,3808,null,1152,null,5621,null,1387,null,1726,null,722,null,191,null,305,null,66230,null,4308,null,13131,null,1833,null,37097,null,2989,null,13964,null,2324,null,2038,null,872,null,1448446,null,13792,null,1137475,null,12395,null,645979,null,9488,null,404080,null,9211,null,84657,null,3838,null,2759,null,826,null,310971,null,8597,null,87310,null,5203,null,53682,null,4034,null,30234,null,3185,null,3394,null,1117,null,0,null,283,null,223661,null,7132,null,121428,null,4401,null,91569,null,5381,null,10356,null,1743,null,308,null,279,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,37309,null,2982,null,35706,null,2954,null,22371,null,2400,null,5956,null,1422,null,190774,null,7336,null,32429,null,3343,null,8999,null,1446,null,19153,null,2584,null,3574,null,993,null,703,null,455,null,158345,null,6398,null,32209,null,2913,null,88242,null,5128,null,32896,null,3160,null,4998,null,1086,null,2231642,null,15674,null,1777042,null,14727,null,1082153,null,10144,null,544133,null,9037,null,138874,null,5715,null,11882,null,1352,null,454600,null,8577,null,134292,null,5803,null,73394,null,4129,null,54493,null,4065,null,6229,null,1283,null,176,null,161,null,320308,null,7168,null,162904,null,4821,null,136849,null,5618,null,19486,null,2484,null,1069,null,548,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,13912,null,1807,null,10381,null,1511,null,8126,null,1342,null,2794,null,870,null,59702,null,3792,null,10947,null,1702,null,2859,null,780,null,5721,null,1193,null,1943,null,797,null,424,null,454,null,48755,null,3477,null,6397,null,1279,null,30211,null,2748,null,10222,null,1525,null,1925,null,772,null,1254252,null,10299,null,1041481,null,9884,null,608594,null,6919,null,335252,null,6232,null,90929,null,3343,null,6706,null,973,null,212771,null,6592,null,69479,null,3712,null,32775,null,2341,null,32171,null,2854,null,4291,null,1040,null,242,null,214,null,143292,null,5310,null,60822,null,3474,null,72603,null,3967,null,9504,null,1407,null,363,null,227,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,17317,null,2069,null,10894,null,1613,null,5643,null,1210,null,1257,null,687,null,95433,null,5752,null,13138,null,2109,null,4135,null,1147,null,7219,null,1342,null,1572,null,751,null,212,null,319,null,82295,null,5233,null,23536,null,2388,null,38835,null,3434,null,17578,null,2997,null,2346,null,1041,null,623587,null,10341,null,471416,null,9998,null,292073,null,6405,null,150969,null,5517,null,27378,null,2757,null,996,null,596,null,152171,null,6531,null,41253,null,3870,null,21544,null,2631,null,17774,null,2898,null,1677,null,854,null,258,null,325,null,110918,null,5183,null,57970,null,3624,null,47541,null,3894,null,5291,null,1367,null,116,null,135,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,20594,null,2048,null,19335,null,2220,null,9003,null,1652,null,3473,null,1058,null,116067,null,5060,null,20124,null,2631,null,6135,null,1482,null,11212,null,2033,null,2408,null,829,null,369,null,346,null,95943,null,4447,null,16212,null,1843,null,57722,null,3952,null,20184,null,2520,null,1825,null,819,null,1374903,null,10549,null,1100491,null,10917,null,679142,null,7814,null,332741,null,8788,null,82602,null,4621,null,6006,null,1321,null,274412,null,8547,null,77778,null,4667,null,38832,null,3157,null,35715,null,3312,null,2620,null,608,null,611,null,468,null,196634,null,6558,null,94794,null,4271,null,89725,null,4453,null,11855,null,1914,null,260,null,295,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,3808,null,703,null,3166,null,705,null,1764,null,528,null,178,null,173,null,14513,null,2071,null,3435,null,1079,null,464,null,357,null,2527,null,980,null,410,null,424,null,34,null,62,null,11078,null,1821,null,1828,null,618,null,5922,null,1410,null,3222,null,921,null,106,null,99,null,212511,null,5143,null,179050,null,5420,null,119152,null,3932,null,46048,null,2742,null,12768,null,1536,null,1082,null,448,null,33461,null,2528,null,11148,null,1846,null,5732,null,1383,null,4947,null,998,null,469,null,277,null,0,null,240,null,22313,null,1969,null,10591,null,1280,null,11112,null,1642,null,610,null,364,null,0,null,240,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,4655,null,763,null,5288,null,1373,null,3986,null,1046,null,445,null,260,null,24183,null,2526,null,3648,null,948,null,694,null,363,null,2476,null,814,null,357,null,245,null,121,null,173,null,20535,null,2404,null,3061,null,699,null,12148,null,1816,null,5009,null,1215,null,317,null,262,null,419409,null,6807,null,347996,null,6732,null,204844,null,4799,null,106571,null,4144,null,34380,null,2470,null,2201,null,659,null,71413,null,3849,null,21953,null,2234,null,11617,null,1702,null,9244,null,1491,null,1071,null,425,null,21,null,27,null,49460,null,3217,null,20959,null,1875,null,24729,null,2587,null,3607,null,992,null,165,null,228,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,6965,null,1453,null,8383,null,1574,null,6569,null,1666,null,667,null,361,null,34137,null,3233,null,6298,null,1176,null,2271,null,721,null,2271,null,787,null,1611,null,808,null,145,null,242,null,27839,null,3264,null,5052,null,1185,null,16728,null,2355,null,5463,null,1457,null,596,null,377,null,575515,null,10266,null,429330,null,8570,null,247643,null,6462,null,142695,null,5699,null,37259,null,3281,null,1733,null,631,null,146185,null,6763,null,54049,null,3894,null,28857,null,3038,null,22193,null,2543,null,2949,null,960,null,50,null,81,null,92136,null,5206,null,44159,null,3273,null,42360,null,3729,null,5228,null,1365,null,389,null,357,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,3113,null,643,null,1780,null,559,null,1191,null,542,null,168,null,167,null,12420,null,1878,null,1567,null,703,null,130,null,121,null,1065,null,663,null,372,null,262,null,0,null,255,null,10853,null,1940,null,1531,null,568,null,7288,null,1480,null,1857,null,806,null,177,null,176,null,317819,null,4419,null,264674,null,5243,null,159621,null,3673,null,86896,null,3946,null,16989,null,2094,null,1168,null,564,null,53145,null,3319,null,18197,null,1956,null,8796,null,1290,null,8243,null,1421,null,1158,null,558,null,0,null,255,null,34948,null,2807,null,15070,null,1941,null,18274,null,1939,null,1354,null,685,null,250,null,367,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,19596,null,2386,null,16306,null,2154,null,9141,null,1498,null,2032,null,687,null,103929,null,5159,null,15637,null,2234,null,6263,null,1314,null,7232,null,1746,null,2142,null,986,null,0,null,279,null,88292,null,4856,null,17790,null,2155,null,51345,null,3826,null,16874,null,2484,null,2283,null,875,null,2021027,null,12469,null,1564429,null,14111,null,863522,null,11313,null,581527,null,10500,null,114036,null,4726,null,5344,null,1136,null,456598,null,9351,null,131582,null,5353,null,77443,null,4229,null,49810,null,3619,null,4222,null,1202,null,107,null,178,null,325016,null,7343,null,175737,null,4535,null,133028,null,5811,null,15503,null,2137,null,748,null,510,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,10152,null,1379,null,9083,null,1744,null,5689,null,1600,null,874,null,532,null,40663,null,3393,null,8771,null,1983,null,2592,null,969,null,3883,null,1259,null,2101,null,952,null,195,null,283,null,31892,null,3186,null,7421,null,1405,null,16462,null,2226,null,7358,null,1555,null,651,null,339,null,422835,null,7011,null,321282,null,6630,null,202528,null,4756,null,93352,null,4944,null,24051,null,2584,null,1351,null,643,null,101553,null,5084,null,33216,null,3038,null,15202,null,1873,null,14393,null,2263,null,3232,null,1102,null,389,null,473,null,68337,null,4166,null,33097,null,2823,null,30787,null,2933,null,4453,null,1212,null,0,null,283,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,68765,null,4662,null,59777,null,4237,null,30259,null,3264,null,9372,null,1323,null,330044,null,8981,null,50477,null,4156,null,17128,null,2216,null,25181,null,2451,null,7773,null,1718,null,395,null,299,null,279567,null,8349,null,66271,null,4210,null,154923,null,6279,null,50025,null,3390,null,8348,null,1493,null,4108623,null,20904,null,3046425,null,20522,null,1757879,null,15711,null,1039630,null,12382,null,234098,null,7681,null,14818,null,1895,null,1062198,null,15982,null,291659,null,9969,null,180376,null,7129,null,99363,null,5767,null,11201,null,1950,null,719,null,426,null,770539,null,11584,null,426354,null,9408,null,309010,null,8852,null,33585,null,3488,null,1590,null,698,null,0400000US36,New York,36
