B10051A_001E,B10051A_001EA,B10051A_001M,B10051A_001MA,B10051A_002E,B10051A_002EA,B10051A_002M,B10051A_002MA,B10051A_003E,B10051A_003EA,B10051A_003M,B10051A_003MA,B10051A_004E,B10051A_004EA,B10051A_004M,B10051A_004MA,B10051A_005E,B10051A_005EA,B10051A_005M,B10051A_005MA,B10051A_006E,B10051A_006EA,B10051A_006M,B10051A_006MA,B10051A_007E,B10051A_007EA,B10051A_007M,B10051A_007MA,GEO_ID,NAME,state
116695,null,5689,null,48490,null,3838,null,32357,null,3059,null,16133,null,2030,null,68205,null,4355,null,34921,null,3508,null,33284,null,2870,null,0400000US26,Michigan,26
38391,null,2995,null,15978,null,1880,null,11572,null,1753,null,4406,null,979,null,22413,null,2245,null,12485,null,1873,null,9928,null,1391,null,0400000US27,Minnesota,27
36605,null,4171,null,21217,null,2968,null,13380,null,2388,null,7837,null,1660,null,15388,null,2728,null,9032,null,2037,null,6356,null,1359,null,0400000US28,Mississippi,28
78587,null,5600,null,37866,null,3739,null,24097,null,3142,null,13769,null,2196,null,40721,null,3100,null,20881,null,2317,null,19840,null,2526,null,0400000US29,Missouri,29
11303,null,2235,null,4626,null,1181,null,3276,null,987,null,1350,null,574,null,6677,null,1803,null,2743,null,925,null,3934,null,1325,null,0400000US30,Montana,30
19329,null,2425,null,7940,null,1360,null,5756,null,1335,null,2184,null,799,null,11389,null,1864,null,6509,null,1390,null,4880,null,1161,null,0400000US31,Nebraska,31
46523,null,5364,null,18767,null,3330,null,11624,null,2404,null,7143,null,1758,null,27756,null,3416,null,14864,null,2596,null,12892,null,2344,null,0400000US32,Nevada,32
18174,null,2660,null,6008,null,1391,null,4439,null,1246,null,1569,null,613,null,12166,null,2013,null,3980,null,1158,null,8186,null,1733,null,0400000US33,New Hampshire,33
102555,null,5745,null,25928,null,3255,null,14675,null,2136,null,11253,null,1766,null,76627,null,4359,null,25642,null,2849,null,50985,null,3672,null,0400000US34,New Jersey,34
33339,null,3812,null,18617,null,3212,null,13565,null,2773,null,5052,null,1162,null,14722,null,2555,null,7324,null,1732,null,7398,null,1740,null,0400000US35,New Mexico,35
208197,null,7250,null,64968,null,4217,null,39507,null,3452,null,25461,null,2895,null,143229,null,6553,null,51037,null,4883,null,92192,null,5786,null,0400000US36,New York,36
99447,null,6377,null,51382,null,4513,null,35301,null,3778,null,16081,null,2272,null,48065,null,4167,null,23294,null,3113,null,24771,null,2654,null,0400000US37,North Carolina,37
3272,null,934,null,1814,null,723,null,1133,null,512,null,681,null,377,null,1458,null,622,null,821,null,476,null,637,null,366,null,0400000US38,North Dakota,38
159576,null,7533,null,70979,null,4447,null,48611,null,3767,null,22368,null,2241,null,88597,null,5464,null,45286,null,4345,null,43311,null,3617,null,0400000US39,Ohio,39
50791,null,3707,null,25870,null,2329,null,17252,null,2021,null,8618,null,1328,null,24921,null,2939,null,13667,null,2317,null,11254,null,1615,null,0400000US40,Oklahoma,40
51623,null,4580,null,21333,null,2219,null,13868,null,2098,null,7465,null,1386,null,30290,null,3613,null,15937,null,2760,null,14353,null,2320,null,0400000US41,Oregon,41
152438,null,7721,null,57310,null,5008,null,37333,null,3821,null,19977,null,2340,null,95128,null,5215,null,45792,null,4100,null,49336,null,3621,null,0400000US42,Pennsylvania,42
13674,null,2047,null,4574,null,1306,null,3212,null,1119,null,1362,null,604,null,9100,null,1463,null,3937,null,1079,null,5163,null,1305,null,0400000US44,Rhode Island,44
58490,null,4232,null,28631,null,3094,null,18859,null,2942,null,9772,null,1795,null,29859,null,3365,null,16003,null,2843,null,13856,null,2228,null,0400000US45,South Carolina,45
7898,null,1537,null,3448,null,1064,null,2168,null,850,null,1280,null,542,null,4450,null,1271,null,2635,null,945,null,1815,null,935,null,0400000US46,South Dakota,46
106254,null,6580,null,57018,null,5018,null,38659,null,4101,null,18359,null,2277,null,49236,null,3966,null,27413,null,3459,null,21823,null,2577,null,0400000US47,Tennessee,47
480420,null,15130,null,218339,null,9675,null,152694,null,7654,null,65645,null,4853,null,262081,null,11569,null,137852,null,9354,null,124229,null,6766,null,0400000US48,Texas,48
48300,null,4154,null,16205,null,2066,null,10320,null,1582,null,5885,null,1345,null,32095,null,3472,null,18432,null,2691,null,13663,null,1837,null,0400000US49,Utah,49
6488,null,1516,null,2211,null,874,null,1637,null,764,null,574,null,306,null,4277,null,1082,null,2226,null,752,null,2051,null,757,null,0400000US50,Vermont,50
91003,null,6286,null,38222,null,4161,null,24320,null,3190,null,13902,null,2348,null,52781,null,4602,null,25422,null,3082,null,27359,null,3061,null,0400000US51,Virginia,51
83300,null,4345,null,33945,null,2637,null,21531,null,2084,null,12414,null,1812,null,49355,null,3424,null,26222,null,3242,null,23133,null,2400,null,0400000US53,Washington,53
36133,null,2991,null,20475,null,2388,null,12821,null,1932,null,7654,null,1598,null,15658,null,1822,null,8648,null,1523,null,7010,null,1302,null,0400000US54,West Virginia,54
50090,null,3588,null,19914,null,2177,null,14005,null,1716,null,5909,null,1184,null,30176,null,2708,null,16716,null,2082,null,13460,null,1756,null,0400000US55,Wisconsin,55
6936,null,1517,null,3114,null,962,null,2440,null,903,null,674,null,347,null,3822,null,1265,null,2624,null,1039,null,1198,null,596,null,0400000US56,Wyoming,56
86793,null,5509,null,39468,null,3439,null,21278,null,2381,null,18190,null,2258,null,47325,null,3782,null,20345,null,2498,null,26980,null,2583,null,0400000US72,Puerto Rico,72
