B22005I_001E,B22005I_001EA,B22005I_001M,B22005I_001MA,B22005I_002E,B22005I_002EA,B22005I_002M,B22005I_002MA,B22005I_003E,B22005I_003EA,B22005I_003M,B22005I_003MA,GEO_ID,NAME,state
34828,null,2176,null,5137,null,1307,null,29691,null,1908,null,0400000US01,Alabama,01
11006,null,1450,null,1236,null,609,null,9770,null,1435,null,0400000US02,Alaska,02
494599,null,7466,null,102074,null,6549,null,392525,null,7715,null,0400000US04,Arizona,04
42256,null,2114,null,8401,null,1546,null,33855,null,2013,null,0400000US05,Arkansas,05
3279264,null,16894,null,374128,null,9808,null,2905136,null,18710,null,0400000US06,California,06
286091,null,5192,null,43409,null,3048,null,242682,null,5618,null,0400000US08,Colorado,08
129963,null,2992,null,34401,null,2313,null,95562,null,3456,null,0400000US09,Connecticut,09
15356,null,1351,null,3864,null,971,null,11492,null,1204,null,0400000US10,Delaware,10
17123,null,1441,null,1233,null,634,null,15890,null,1528,null,0400000US11,District of Columbia,11
1201042,null,12247,null,195672,null,6324,null,1005370,null,12962,null,0400000US12,Florida,12
185443,null,5921,null,25620,null,2633,null,159823,null,5886,null,0400000US13,Georgia,13
31176,null,2083,null,4537,null,1275,null,26639,null,2313,null,0400000US15,Hawaii,15
40238,null,1845,null,7089,null,1290,null,33149,null,1993,null,0400000US16,Idaho,16
482649,null,7264,null,81366,null,4126,null,401283,null,7575,null,0400000US17,Illinois,17
90578,null,3690,null,16494,null,2193,null,74084,null,3344,null,0400000US18,Indiana,18
36730,null,1890,null,8479,null,1484,null,28251,null,2104,null,0400000US19,Iowa,19
72026,null,2299,null,9485,null,1423,null,62541,null,2441,null,0400000US20,Kansas,20
26132,null,1744,null,5624,null,1020,null,20508,null,1561,null,0400000US21,Kentucky,21
46550,null,2283,null,6719,null,1292,null,39831,null,2221,null,0400000US22,Louisiana,22
3959,null,711,null,1219,null,372,null,2740,null,748,null,0400000US23,Maine,23
100004,null,3259,null,7681,null,1328,null,92323,null,3140,null,0400000US24,Maryland,24
167541,null,4903,null,58107,null,3847,null,109434,null,4433,null,0400000US25,Massachusetts,25
114491,null,4127,null,29662,null,2806,null,84829,null,4226,null,0400000US26,Michigan,26
56065,null,2297,null,7212,null,1234,null,48853,null,2473,null,0400000US27,Minnesota,27
18193,null,1871,null,1282,null,586,null,16911,null,1817,null,0400000US28,Mississippi,28
52937,null,2494,null,8837,null,1414,null,44100,null,2665,null,0400000US29,Missouri,29
7686,null,1451,null,1714,null,752,null,5972,null,1208,null,0400000US30,Montana,30
38878,null,1783,null,6267,null,1342,null,32611,null,1950,null,0400000US31,Nebraska,31
181792,null,4193,null,17691,null,2367,null,164101,null,4441,null,0400000US32,Nevada,32
9604,null,1133,null,1574,null,670,null,8030,null,1092,null,0400000US33,New Hampshire,33
414762,null,7630,null,55950,null,3318,null,358812,null,7965,null,0400000US34,New Jersey,34
296015,null,4612,null,46324,null,3633,null,249691,null,4629,null,0400000US35,New Mexico,35
956990,null,9035,null,274666,null,7908,null,682324,null,9233,null,0400000US36,New York,36
176647,null,4766,null,30199,null,3400,null,146448,null,4818,null,0400000US37,North Carolina,37
4300,null,796,null,777,null,391,null,3523,null,701,null,0400000US38,North Dakota,38
90831,null,2914,null,21116,null,2177,null,69715,null,3117,null,0400000US39,Ohio,39
77982,null,2993,null,13902,null,1707,null,64080,null,3156,null,0400000US40,Oklahoma,40
101952,null,3502,null,26933,null,2629,null,75019,null,3587,null,0400000US41,Oregon,41
175123,null,4881,null,55334,null,3472,null,119789,null,4558,null,0400000US42,Pennsylvania,42
35474,null,2231,null,11528,null,1725,null,23946,null,2191,null,0400000US44,Rhode Island,44
48729,null,2682,null,7891,null,1535,null,40838,null,2535,null,0400000US45,South Carolina,45
4296,null,899,null,829,null,468,null,3467,null,834,null,0400000US46,South Dakota,46
63783,null,3345,null,16339,null,2518,null,47444,null,3378,null,0400000US47,Tennessee,47
2510221,null,15471,null,485811,null,9391,null,2024410,null,15958,null,0400000US48,Texas,48
79266,null,3014,null,10394,null,1450,null,68872,null,3134,null,0400000US49,Utah,49
2708,null,578,null,209,null,168,null,2499,null,626,null,0400000US50,Vermont,50
142136,null,4843,null,12061,null,1879,null,130075,null,4960,null,0400000US51,Virginia,51
171127,null,4053,null,38815,null,3364,null,132312,null,4285,null,0400000US53,Washington,53
6203,null,1305,null,778,null,528,null,5425,null,1266,null,0400000US54,West Virginia,54
76158,null,2706,null,14755,null,1849,null,61403,null,2634,null,0400000US55,Wisconsin,55
14782,null,1352,null,1950,null,800,null,12832,null,1367,null,0400000US56,Wyoming,56
1168235,null,8266,null,412405,null,6770,null,755830,null,8810,null,0400000US72,Puerto Rico,72
