B19052_001E,B19052_001EA,B19052_001M,B19052_001MA,B19052_002E,B19052_002EA,B19052_002M,B19052_002MA,B19052_003E,B19052_003EA,B19052_003M,B19052_003MA,GEO_ID,NAME,state
1848051,null,10312,null,1335154,null,11665,null,512897,null,7063,null,0400000US01,Alabama,01
236597,null,2353,null,200422,null,3052,null,36175,null,2536,null,0400000US02,Alaska,02
2276865,null,11778,null,1686572,null,12718,null,590293,null,9141,null,0400000US04,Arizona,04
1124947,null,8066,null,811957,null,9463,null,312990,null,7044,null,0400000US05,Arkansas,05
12214891,null,20992,null,9479419,null,25148,null,2735472,null,20152,null,0400000US06,California,06
1910146,null,9468,null,1539893,null,11785,null,370253,null,7621,null,0400000US08,Colorado,08
1326329,null,5869,null,1037847,null,7758,null,288482,null,6463,null,0400000US09,Connecticut,09
327252,null,4316,null,254528,null,4722,null,72724,null,3259,null,0400000US10,Delaware,10
249280,null,3172,null,192988,null,4262,null,56292,null,2817,null,0400000US11,District of Columbia,11
6987647,null,25717,null,4976921,null,26200,null,2010726,null,16489,null,0400000US12,Florida,12
3469250,null,16258,null,2720310,null,19661,null,748940,null,13657,null,0400000US13,Georgia,13
446136,null,4850,null,351209,null,4879,null,94927,null,4560,null,0400000US15,Hawaii,15
558466,null,5299,null,430132,null,5806,null,128334,null,4049,null,0400000US16,Idaho,16
4757452,null,13703,null,3722759,null,16245,null,1034693,null,12411,null,0400000US17,Illinois,17
2477548,null,11798,null,1915949,null,13511,null,561599,null,7879,null,0400000US18,Indiana,18
1226804,null,6707,null,952669,null,7649,null,274135,null,4392,null,0400000US19,Iowa,19
1104976,null,6395,null,868227,null,7018,null,236749,null,4782,null,0400000US20,Kansas,20
1694197,null,9986,null,1212274,null,11451,null,481923,null,7313,null,0400000US21,Kentucky,21
1688027,null,9265,null,1267857,null,12661,null,420170,null,8155,null,0400000US22,Louisiana,22
544855,null,4187,null,392691,null,5382,null,152164,null,4138,null,0400000US23,Maine,23
2095122,null,8485,null,1700316,null,10904,null,394806,null,8620,null,0400000US24,Maryland,24
2475492,null,10003,null,1898672,null,11456,null,576820,null,8061,null,0400000US25,Massachusetts,25
3819736,null,15353,null,2787618,null,15517,null,1032118,null,11546,null,0400000US26,Michigan,26
2085767,null,8065,null,1652493,null,10364,null,433274,null,6875,null,0400000US27,Minnesota,27
1095026,null,8003,null,791201,null,8911,null,303825,null,6366,null,0400000US28,Mississippi,28
2339684,null,9753,null,1772811,null,11222,null,566873,null,9150,null,0400000US29,Missouri,29
375287,null,3537,null,275913,null,4543,null,99374,null,3705,null,0400000US30,Montana,30
711223,null,4845,null,564865,null,6298,null,146358,null,4314,null,0400000US31,Nebraska,31
965715,null,7365,null,775405,null,8619,null,190310,null,5016,null,0400000US32,Nevada,32
506342,null,4336,null,400542,null,5001,null,105800,null,4046,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2486478,null,11484,null,668448,null,11154,null,0400000US34,New Jersey,34
742104,null,4973,null,546858,null,7022,null,195246,null,5427,null,0400000US35,New Mexico,35
7187555,null,16275,null,5425717,null,21469,null,1761838,null,14901,null,0400000US36,New York,36
3646095,null,15663,null,2766903,null,16975,null,879192,null,10633,null,0400000US37,North Carolina,37
279014,null,2769,null,220208,null,3364,null,58806,null,2348,null,0400000US38,North Dakota,38
4526404,null,14127,null,3390767,null,14618,null,1135637,null,12354,null,0400000US39,Ohio,39
1430019,null,8950,null,1067817,null,9489,null,362202,null,7091,null,0400000US40,Oklahoma,40
1485919,null,6587,null,1102927,null,8622,null,382992,null,6024,null,0400000US41,Oregon,41
4916869,null,14704,null,3651702,null,16590,null,1265167,null,10603,null,0400000US42,Pennsylvania,42
406343,null,4227,null,305437,null,4897,null,100906,null,3392,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1277297,null,11393,null,452935,null,8728,null,0400000US45,South Carolina,45
316638,null,3769,null,242245,null,4251,null,74393,null,2347,null,0400000US46,South Dakota,46
2447066,null,12952,null,1810459,null,13337,null,636607,null,11718,null,0400000US47,Tennessee,47
8527938,null,23685,null,6799580,null,24817,null,1728358,null,16416,null,0400000US48,Texas,48
863122,null,4563,null,715131,null,6742,null,147991,null,5099,null,0400000US49,Utah,49
251736,null,2982,null,190181,null,3360,null,61555,null,2670,null,0400000US50,Vermont,50
2971489,null,12961,null,2373291,null,14442,null,598198,null,8617,null,0400000US51,Virginia,51
2559288,null,9514,null,1982429,null,12354,null,576859,null,9301,null,0400000US53,Washington,53
748517,null,6008,null,501638,null,6466,null,246879,null,5510,null,0400000US54,West Virginia,54
2272274,null,8949,null,1786216,null,10088,null,486058,null,6589,null,0400000US55,Wisconsin,55
213571,null,2941,null,169808,null,3186,null,43763,null,2611,null,0400000US56,Wyoming,56
1181112,null,8338,null,669241,null,7978,null,511871,null,7181,null,0400000US72,Puerto Rico,72
