B19059_001E,B19059_001EA,B19059_001M,B19059_001MA,B19059_002E,B19059_002EA,B19059_002M,B19059_002MA,B19059_003E,B19059_003EA,B19059_003M,B19059_003MA,GEO_ID,NAME,state
1848051,null,10312,null,366038,null,7219,null,1482013,null,10793,null,0400000US01,Alabama,01
236597,null,2353,null,44965,null,2503,null,191632,null,3258,null,0400000US02,Alaska,02
2276865,null,11778,null,431035,null,8693,null,1845830,null,12716,null,0400000US04,Arizona,04
1124947,null,8066,null,188004,null,4864,null,936943,null,8859,null,0400000US05,Arkansas,05
12214891,null,20992,null,1859057,null,14163,null,10355834,null,22456,null,0400000US06,California,06
1910146,null,9468,null,291307,null,6093,null,1618839,null,9553,null,0400000US08,Colorado,08
1326329,null,5869,null,233745,null,5626,null,1092584,null,7330,null,0400000US09,Connecticut,09
327252,null,4316,null,76520,null,2479,null,250732,null,4678,null,0400000US10,Delaware,10
249280,null,3172,null,38749,null,2764,null,210531,null,4012,null,0400000US11,District of Columbia,11
6987647,null,25717,null,1324033,null,13648,null,5663614,null,25628,null,0400000US12,Florida,12
3469250,null,16258,null,531460,null,8829,null,2937790,null,17228,null,0400000US13,Georgia,13
446136,null,4850,null,95301,null,3275,null,350835,null,5265,null,0400000US15,Hawaii,15
558466,null,5299,null,92932,null,3222,null,465534,null,5434,null,0400000US16,Idaho,16
4757452,null,13703,null,764184,null,9377,null,3993268,null,16101,null,0400000US17,Illinois,17
2477548,null,11798,null,457185,null,7375,null,2020363,null,12101,null,0400000US18,Indiana,18
1226804,null,6707,null,187210,null,4837,null,1039594,null,7541,null,0400000US19,Iowa,19
1104976,null,6395,null,169968,null,3977,null,935008,null,7172,null,0400000US20,Kansas,20
1694197,null,9986,null,330286,null,6897,null,1363911,null,10481,null,0400000US21,Kentucky,21
1688027,null,9265,null,274072,null,6675,null,1413955,null,10813,null,0400000US22,Louisiana,22
544855,null,4187,null,103604,null,3088,null,441251,null,5251,null,0400000US23,Maine,23
2095122,null,8485,null,422968,null,9127,null,1672154,null,11026,null,0400000US24,Maryland,24
2475492,null,10003,null,404333,null,7975,null,2071159,null,12052,null,0400000US25,Massachusetts,25
3819736,null,15353,null,833527,null,9707,null,2986209,null,16825,null,0400000US26,Michigan,26
2085767,null,8065,null,315621,null,5496,null,1770146,null,9037,null,0400000US27,Minnesota,27
1095026,null,8003,null,184147,null,5582,null,910879,null,8448,null,0400000US28,Mississippi,28
2339684,null,9753,null,427917,null,6670,null,1911767,null,11114,null,0400000US29,Missouri,29
375287,null,3537,null,68000,null,2935,null,307287,null,4626,null,0400000US30,Montana,30
711223,null,4845,null,98482,null,2990,null,612741,null,5403,null,0400000US31,Nebraska,31
965715,null,7365,null,153561,null,4657,null,812154,null,8294,null,0400000US32,Nevada,32
506342,null,4336,null,86429,null,3157,null,419913,null,5229,null,0400000US33,New Hampshire,33
3154926,null,9910,null,530911,null,7869,null,2624015,null,11961,null,0400000US34,New Jersey,34
742104,null,4973,null,138422,null,3970,null,603682,null,5526,null,0400000US35,New Mexico,35
7187555,null,16275,null,1248478,null,14684,null,5939077,null,18417,null,0400000US36,New York,36
3646095,null,15663,null,649629,null,9418,null,2996466,null,14675,null,0400000US37,North Carolina,37
279014,null,2769,null,33542,null,2106,null,245472,null,3224,null,0400000US38,North Dakota,38
4526404,null,14127,null,923077,null,11433,null,3603327,null,14096,null,0400000US39,Ohio,39
1430019,null,8950,null,243904,null,5950,null,1186115,null,9465,null,0400000US40,Oklahoma,40
1485919,null,6587,null,264126,null,5531,null,1221793,null,7900,null,0400000US41,Oregon,41
4916869,null,14704,null,966713,null,9813,null,3950156,null,18262,null,0400000US42,Pennsylvania,42
406343,null,4227,null,69831,null,3385,null,336512,null,5350,null,0400000US44,Rhode Island,44
1730232,null,10605,null,342104,null,6318,null,1388128,null,10589,null,0400000US45,South Carolina,45
316638,null,3769,null,45923,null,2447,null,270715,null,4335,null,0400000US46,South Dakota,46
2447066,null,12952,null,434119,null,8447,null,2012947,null,13031,null,0400000US47,Tennessee,47
8527938,null,23685,null,1159337,null,14326,null,7368601,null,24960,null,0400000US48,Texas,48
863122,null,4563,null,133457,null,4279,null,729665,null,5698,null,0400000US49,Utah,49
251736,null,2982,null,41953,null,2084,null,209783,null,3469,null,0400000US50,Vermont,50
2971489,null,12961,null,608855,null,9068,null,2362634,null,14303,null,0400000US51,Virginia,51
2559288,null,9514,null,451992,null,7222,null,2107296,null,11225,null,0400000US53,Washington,53
748517,null,6008,null,174663,null,5639,null,573854,null,7075,null,0400000US54,West Virginia,54
2272274,null,8949,null,381407,null,6790,null,1890867,null,10012,null,0400000US55,Wisconsin,55
213571,null,2941,null,36855,null,2127,null,176716,null,3382,null,0400000US56,Wyoming,56
1181112,null,8338,null,164498,null,4926,null,1016614,null,9365,null,0400000US72,Puerto Rico,72
