B25116_001E,B25116_001EA,B25116_001M,B25116_001MA,B25116_002E,B25116_002EA,B25116_002M,B25116_002MA,B25116_003E,B25116_003EA,B25116_003M,B25116_003MA,B25116_004E,B25116_004EA,B25116_004M,B25116_004MA,B25116_005E,B25116_005EA,B25116_005M,B25116_005MA,B25116_006E,B25116_006EA,B25116_006M,B25116_006MA,B25116_007E,B25116_007EA,B25116_007M,B25116_007MA,B25116_008E,B25116_008EA,B25116_008M,B25116_008MA,B25116_009E,B25116_009EA,B25116_009M,B25116_009MA,B25116_010E,B25116_010EA,B25116_010M,B25116_010MA,B25116_011E,B25116_011EA,B25116_011M,B25116_011MA,B25116_012E,B25116_012EA,B25116_012M,B25116_012MA,B25116_013E,B25116_013EA,B25116_013M,B25116_013MA,B25116_014E,B25116_014EA,B25116_014M,B25116_014MA,B25116_015E,B25116_015EA,B25116_015M,B25116_015MA,B25116_016E,B25116_016EA,B25116_016M,B25116_016MA,B25116_017E,B25116_017EA,B25116_017M,B25116_017MA,B25116_018E,B25116_018EA,B25116_018M,B25116_018MA,B25116_019E,B25116_019EA,B25116_019M,B25116_019MA,B25116_020E,B25116_020EA,B25116_020M,B25116_020MA,B25116_021E,B25116_021EA,B25116_021M,B25116_021MA,B25116_022E,B25116_022EA,B25116_022M,B25116_022MA,B25116_023E,B25116_023EA,B25116_023M,B25116_023MA,GEO_ID,NAME,state
3469250,null,16258,null,2325917,null,19632,null,525567,null,10566,null,222435,null,7602,null,113413,null,5157,null,92277,null,4402,null,97442,null,3731,null,1800350,null,18451,null,1126207,null,14768,null,359994,null,6305,null,204023,null,4584,null,110126,null,3948,null,1143333,null,15579,null,397274,null,10518,null,259211,null,8881,null,59453,null,3316,null,38013,null,3012,null,40597,null,2882,null,746059,null,16136,null,650107,null,15393,null,59303,null,4027,null,24851,null,2275,null,11798,null,1652,null,0400000US13,Georgia,13
446136,null,4850,null,252881,null,6432,null,48693,null,3071,null,16512,null,2299,null,11436,null,1588,null,8346,null,1376,null,12399,null,1361,null,204188,null,4950,null,98135,null,4184,null,47543,null,2386,null,29810,null,1777,null,28700,null,1923,null,193255,null,6159,null,56097,null,4449,null,33541,null,3574,null,11228,null,1564,null,4770,null,964,null,6558,null,1242,null,137158,null,5620,null,112373,null,4916,null,13181,null,1780,null,6716,null,1157,null,4888,null,1054,null,0400000US15,Hawaii,15
558466,null,5299,null,399498,null,5977,null,79105,null,3910,null,26463,null,2332,null,18441,null,2034,null,14515,null,1701,null,19686,null,1596,null,320393,null,5490,null,192582,null,4901,null,64731,null,1997,null,40050,null,1667,null,23030,null,1499,null,158968,null,5233,null,48864,null,3514,null,29067,null,2935,null,7356,null,1359,null,4957,null,981,null,7484,null,1217,null,110104,null,4667,null,99203,null,4484,null,6265,null,1163,null,2810,null,700,null,1826,null,579,null,0400000US16,Idaho,16
4757452,null,13703,null,3235065,null,15882,null,744672,null,11947,null,286466,null,7817,null,144395,null,5116,null,126594,null,4516,null,187217,null,5126,null,2490393,null,15020,null,1516020,null,12059,null,500999,null,6997,null,295751,null,4802,null,177623,null,3941,null,1522387,null,14245,null,624717,null,10291,null,382812,null,9104,null,92984,null,4864,null,63951,null,3673,null,84970,null,3764,null,897670,null,14074,null,761457,null,12976,null,78370,null,4237,null,34349,null,2852,null,23494,null,2452,null,0400000US17,Illinois,17
2477548,null,11798,null,1744831,null,14143,null,396652,null,8909,null,143301,null,5937,null,83475,null,4061,null,68400,null,3714,null,101476,null,3997,null,1348179,null,12365,null,812411,null,10134,null,275880,null,4937,null,160679,null,3322,null,99209,null,3108,null,732717,null,11039,null,287846,null,7687,null,179084,null,6723,null,43644,null,2983,null,27416,null,2383,null,37702,null,2509,null,444871,null,9660,null,389337,null,8841,null,30056,null,2773,null,15839,null,1717,null,9639,null,1262,null,0400000US18,Indiana,18
1226804,null,6707,null,884301,null,8410,null,196977,null,5587,null,69862,null,3737,null,39583,null,2254,null,31756,null,2050,null,55776,null,2372,null,687324,null,7196,null,414417,null,6531,null,134474,null,2446,null,82364,null,2120,null,56069,null,1709,null,342503,null,6969,null,150525,null,5551,null,89698,null,5219,null,18883,null,1811,null,13943,null,1297,null,28001,null,2216,null,191978,null,6688,null,168545,null,6151,null,12954,null,1641,null,4616,null,843,null,5863,null,934,null,0400000US19,Iowa,19
1104976,null,6395,null,749151,null,7504,null,167784,null,4505,null,57994,null,3364,null,35997,null,2385,null,30107,null,1983,null,43686,null,2429,null,581367,null,7504,null,353976,null,6214,null,118610,null,3112,null,68050,null,2408,null,40731,null,1964,null,355825,null,6741,null,147155,null,5225,null,92789,null,4621,null,19006,null,2044,null,12335,null,1776,null,23025,null,2222,null,208670,null,5420,null,182986,null,5531,null,13391,null,1541,null,5782,null,1122,null,6511,null,1106,null,0400000US20,Kansas,20
1694197,null,9986,null,1163029,null,12289,null,271265,null,6954,null,89956,null,5107,null,59071,null,3078,null,51674,null,2962,null,70564,null,3281,null,891764,null,11941,null,524389,null,10037,null,183462,null,3681,null,118008,null,2687,null,65905,null,2775,null,531168,null,8755,null,200795,null,7879,null,120115,null,6132,null,33199,null,2948,null,21130,null,1949,null,26351,null,2267,null,330373,null,7820,null,290434,null,7830,null,25289,null,2342,null,8897,null,1308,null,5753,null,957,null,0400000US21,Kentucky,21
1688027,null,9265,null,1146560,null,10008,null,269790,null,8294,null,96964,null,4993,null,61278,null,3479,null,48838,null,2754,null,62710,null,3466,null,876770,null,10944,null,523150,null,8656,null,176951,null,4245,null,108822,null,3199,null,67847,null,2841,null,541467,null,9788,null,203683,null,7414,null,131891,null,6255,null,34005,null,3053,null,17663,null,1657,null,20124,null,2175,null,337784,null,8319,null,291634,null,8051,null,27151,null,2118,null,12319,null,1570,null,6680,null,1147,null,0400000US22,Louisiana,22
544855,null,4187,null,396341,null,5297,null,90663,null,3281,null,30706,null,2013,null,20012,null,1484,null,17952,null,1516,null,21993,null,1855,null,305678,null,4948,null,176400,null,4260,null,69786,null,2116,null,38370,null,1618,null,21122,null,1451,null,148514,null,4635,null,69070,null,3710,null,34896,null,3132,null,12143,null,1669,null,7832,null,1088,null,14199,null,1604,null,79444,null,3626,null,67528,null,3420,null,5898,null,1169,null,3058,null,700,null,2960,null,783,null,0400000US23,Maine,23
2095122,null,8485,null,1436362,null,11234,null,319700,null,7458,null,123806,null,5233,null,72335,null,3507,null,54172,null,3441,null,69387,null,3605,null,1116662,null,13013,null,668886,null,10527,null,240357,null,4894,null,131705,null,3070,null,75714,null,3098,null,658760,null,11399,null,258578,null,7563,null,154534,null,5536,null,38094,null,3246,null,24428,null,2062,null,41522,null,2837,null,400182,null,9728,null,341168,null,9719,null,32473,null,2757,null,15965,null,1986,null,10576,null,1577,null,0400000US24,Maryland,24
2475492,null,10003,null,1589421,null,12326,null,355188,null,9185,null,126672,null,5938,null,76861,null,4164,null,62987,null,3749,null,88668,null,3526,null,1234233,null,10769,null,727574,null,9323,null,266238,null,5276,null,145382,null,3409,null,95039,null,3004,null,886071,null,13259,null,387403,null,10764,null,204155,null,8452,null,64800,null,4448,null,48084,null,3161,null,70364,null,3260,null,498668,null,12514,null,417983,null,11364,null,45222,null,3489,null,18923,null,2037,null,16540,null,1875,null,0400000US25,Massachusetts,25
3819736,null,15353,null,2795638,null,15898,null,658670,null,13262,null,247172,null,7659,null,146594,null,5608,null,114658,null,3748,null,150246,null,4721,null,2136968,null,15601,null,1249727,null,12120,null,452555,null,5759,null,263358,null,4003,null,171328,null,3840,null,1024098,null,13431,null,425800,null,9009,null,250330,null,7248,null,67270,null,3579,null,43015,null,2435,null,65185,null,3555,null,598298,null,11771,null,525287,null,10929,null,40901,null,3140,null,19770,null,2114,null,12340,null,1778,null,0400000US26,Michigan,26
2085767,null,8065,null,1537420,null,9655,null,339928,null,7022,null,148859,null,5243,null,71521,null,3357,null,49994,null,2721,null,69554,null,2888,null,1197492,null,9251,null,755701,null,8065,null,234468,null,3431,null,129190,null,2730,null,78133,null,1930,null,548347,null,9443,null,252803,null,7193,null,147683,null,6705,null,34752,null,2424,null,22076,null,1957,null,48292,null,2930,null,295544,null,7239,null,258240,null,7073,null,18209,null,1660,null,7509,null,1192,null,11586,null,1286,null,0400000US27,Minnesota,27
1095026,null,8003,null,760954,null,9164,null,179681,null,6576,null,58907,null,4273,null,38659,null,3075,null,33753,null,2292,null,48362,null,2674,null,581273,null,8533,null,338842,null,7420,null,118529,null,3959,null,75355,null,2451,null,48547,null,2275,null,334072,null,8181,null,116379,null,5787,null,73053,null,4718,null,19493,null,2237,null,10863,null,1372,null,12970,null,1594,null,217693,null,7238,null,186540,null,6561,null,19793,null,2428,null,8038,null,1305,null,3322,null,727,null,0400000US28,Mississippi,28
2339684,null,9753,null,1616365,null,12338,null,371385,null,9060,null,135642,null,5675,null,77856,null,4237,null,66347,null,3310,null,91540,null,3910,null,1244980,null,11466,null,733788,null,9753,null,249401,null,4061,null,160923,null,3150,null,100868,null,2726,null,723319,null,12154,null,291657,null,8400,null,175831,null,7139,null,43296,null,3086,null,29779,null,2420,null,42751,null,2852,null,431662,null,10746,null,373721,null,9934,null,33994,null,2969,null,12616,null,1794,null,11331,null,1407,null,0400000US29,Missouri,29
375287,null,3537,null,259779,null,5241,null,63292,null,3995,null,19031,null,2248,null,16146,null,1735,null,13715,null,1667,null,14400,null,1346,null,196487,null,5792,null,108097,null,4256,null,45460,null,2006,null,26053,null,1528,null,16877,null,1122,null,115508,null,4810,null,51748,null,3244,null,29677,null,2418,null,8752,null,1303,null,4680,null,899,null,8639,null,1238,null,63760,null,4110,null,54683,null,3629,null,5052,null,1005,null,1969,null,712,null,2056,null,592,null,0400000US30,Montana,30
711223,null,4845,null,478209,null,6374,null,105040,null,4278,null,38072,null,3117,null,22485,null,1930,null,15941,null,1348,null,28542,null,1911,null,373169,null,6463,null,225800,null,5465,null,72377,null,2034,null,44967,null,1714,null,30025,null,1592,null,233014,null,5227,null,101985,null,4350,null,62467,null,3684,null,14339,null,1552,null,8568,null,1140,null,16611,null,1873,null,131029,null,5245,null,115101,null,4695,null,7692,null,1413,null,3808,null,988,null,4428,null,830,null,0400000US31,Nebraska,31
965715,null,7365,null,572214,null,8475,null,125810,null,4996,null,48510,null,3384,null,29362,null,2678,null,22781,null,2151,null,25157,null,2209,null,446404,null,8327,null,264525,null,6775,null,91171,null,3474,null,57228,null,2755,null,33480,null,2006,null,393501,null,8659,null,127659,null,5979,null,80024,null,5017,null,21180,null,2269,null,12522,null,1603,null,13933,null,1842,null,265842,null,7761,null,221801,null,7147,null,24721,null,2562,null,12520,null,1639,null,6800,null,1261,null,0400000US32,Nevada,32
506342,null,4336,null,367316,null,4946,null,73748,null,3421,null,23481,null,2472,null,19179,null,1911,null,15319,null,1685,null,15769,null,1578,null,293568,null,5109,null,178252,null,4621,null,63008,null,2153,null,33462,null,1536,null,18846,null,1531,null,139026,null,4442,null,57779,null,3479,null,33629,null,3366,null,8599,null,1252,null,5499,null,989,null,10052,null,1102,null,81247,null,4158,null,68489,null,3811,null,6626,null,1160,null,2701,null,747,null,3431,null,611,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2086551,null,13280,null,433646,null,7518,null,139026,null,5089,null,91122,null,4289,null,84210,null,4014,null,119288,null,3902,null,1652905,null,12765,null,986528,null,10688,null,340988,null,6392,null,194314,null,4323,null,131075,null,3810,null,1068375,null,12489,null,394069,null,8758,null,206087,null,6544,null,65714,null,3766,null,53388,null,3643,null,68880,null,3912,null,674306,null,11990,null,553135,null,10501,null,66848,null,3559,null,31260,null,2361,null,23063,null,2304,null,0400000US34,New Jersey,34
742104,null,4973,null,514530,null,6487,null,124744,null,4956,null,39267,null,3083,null,30876,null,2602,null,24334,null,2280,null,30267,null,2612,null,389786,null,5657,null,219274,null,5065,null,83262,null,2828,null,52919,null,2414,null,34331,null,2166,null,227574,null,6879,null,83570,null,5051,null,50135,null,3853,null,15350,null,1543,null,9534,null,1672,null,8551,null,1312,null,144004,null,6127,null,125153,null,5526,null,10518,null,1465,null,4493,null,941,null,3840,null,949,null,0400000US35,New Mexico,35
7187555,null,16275,null,3955096,null,19708,null,881256,null,12277,null,294379,null,9708,null,188061,null,5875,null,168467,null,5805,null,230349,null,6604,null,3073840,null,17199,null,1767116,null,15427,null,670758,null,6902,null,383434,null,5557,null,252532,null,5913,null,3232459,null,19133,null,1251949,null,14531,null,677734,null,12645,null,219328,null,6608,null,153714,null,5353,null,201173,null,5740,null,1980510,null,18021,null,1548435,null,15927,null,236413,null,6722,null,115714,null,4432,null,79948,null,4009,null,0400000US36,New York,36
3646095,null,15663,null,2449917,null,18145,null,567859,null,11752,null,214439,null,8147,null,123794,null,5401,null,101027,null,4680,null,128599,null,5049,null,1882058,null,16377,null,1109389,null,13340,null,388846,null,5189,null,241681,null,4785,null,142142,null,3995,null,1196178,null,15743,null,441962,null,10322,null,284209,null,9009,null,68680,null,4507,null,40304,null,3400,null,48769,null,2740,null,754216,null,14244,null,655123,null,12984,null,56618,null,3422,null,24624,null,2458,null,17851,null,2029,null,0400000US37,North Carolina,37
279014,null,2769,null,184159,null,3181,null,39525,null,2348,null,16111,null,1596,null,7459,null,948,null,6515,null,885,null,9440,null,1113,null,144634,null,2750,null,88375,null,2520,null,27988,null,1375,null,16567,null,925,null,11704,null,955,null,94855,null,3294,null,47632,null,2898,null,30454,null,2420,null,5138,null,945,null,3218,null,756,null,8822,null,1108,null,47223,null,2668,null,40453,null,2573,null,2721,null,613,null,1372,null,412,null,2677,null,620,null,0400000US38,North Dakota,38
4526404,null,14127,null,3080013,null,18866,null,713990,null,13143,null,252189,null,8094,null,152101,null,5498,null,126787,null,4576,null,182913,null,4713,null,2366023,null,17395,null,1373872,null,13641,null,496721,null,5787,null,296612,null,5086,null,198818,null,4518,null,1446391,null,15349,null,615308,null,10680,null,364226,null,8610,null,104547,null,4954,null,63303,null,3367,null,83232,null,3934,null,831083,null,13136,null,716797,null,11852,null,64478,null,3356,null,29102,null,2502,null,20706,null,1763,null,0400000US39,Ohio,39
1430019,null,8950,null,960901,null,9207,null,227975,null,6928,null,77901,null,4742,null,47389,null,3091,null,43735,null,2271,null,58950,null,3147,null,732926,null,9187,null,425286,null,7227,null,148898,null,3573,null,98135,null,2249,null,60607,null,2654,null,469118,null,8798,null,178864,null,5755,null,111532,null,5244,null,28740,null,2030,null,16943,null,1823,null,21649,null,1974,null,290254,null,8295,null,257091,null,7765,null,19208,null,1968,null,7982,null,1193,null,5973,null,816,null,0400000US40,Oklahoma,40
1485919,null,6587,null,936919,null,9031,null,202628,null,6385,null,66792,null,4203,null,48611,null,3132,null,38645,null,2488,null,48580,null,3219,null,734291,null,8448,null,398288,null,7949,null,175928,null,3922,null,95873,null,3038,null,64202,null,2384,null,549000,null,9010,null,203781,null,6875,null,118879,null,5848,null,32157,null,2806,null,19626,null,2604,null,33119,null,2479,null,345219,null,8134,null,297267,null,7365,null,27078,null,2605,null,11722,null,1785,null,9152,null,1133,null,0400000US41,Oregon,41
4916869,null,14704,null,3467285,null,17499,null,788898,null,10342,null,261848,null,6890,null,164517,null,4579,null,143223,null,5335,null,219310,null,5353,null,2678387,null,15185,null,1544011,null,14763,null,567297,null,6094,null,334187,null,5085,null,232892,null,4736,null,1449584,null,16702,null,657843,null,11666,null,357934,null,9584,null,97833,null,4185,null,73730,null,3845,null,128346,null,4803,null,791741,null,13392,null,657610,null,12589,null,65260,null,3815,null,34896,null,2776,null,33975,null,2167,null,0400000US42,Pennsylvania,42
406343,null,4227,null,257680,null,4568,null,61897,null,3471,null,20871,null,2108,null,13546,null,1640,null,11430,null,1629,null,16050,null,1599,null,195783,null,4270,null,114682,null,3794,null,41064,null,1946,null,23527,null,1652,null,16510,null,1337,null,148663,null,4568,null,63568,null,3391,null,33838,null,2912,null,10608,null,1435,null,7451,null,919,null,11671,null,1411,null,85095,null,4782,null,70108,null,4370,null,7398,null,1380,null,3967,null,934,null,3622,null,768,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1213577,null,11626,null,294106,null,7882,null,103437,null,4951,null,67302,null,4002,null,55909,null,3116,null,67458,null,3260,null,919471,null,12405,null,509437,null,9147,null,200660,null,5382,null,128041,null,3588,null,81333,null,2823,null,516655,null,9849,null,185490,null,7163,null,117483,null,6288,null,31170,null,2652,null,16580,null,2094,null,20257,null,2038,null,331165,null,9016,null,285481,null,8919,null,25788,null,2070,null,14385,null,1823,null,5511,null,1157,null,0400000US45,South Carolina,45
316638,null,3769,null,215033,null,3921,null,47983,null,2954,null,18090,null,1919,null,8990,null,1245,null,8490,null,1123,null,12413,null,1475,null,167050,null,3899,null,96904,null,2823,null,36982,null,1639,null,19293,null,1217,null,13871,null,1215,null,101605,null,4457,null,46219,null,3372,null,23828,null,2700,null,7434,null,1394,null,5677,null,1170,null,9280,null,1203,null,55386,null,3248,null,47872,null,2988,null,3181,null,744,null,1908,null,518,null,2425,null,526,null,0400000US46,South Dakota,46
2447066,null,12952,null,1692157,null,14484,null,391090,null,10333,null,138258,null,6395,null,88046,null,4663,null,70078,null,3573,null,94708,null,3663,null,1301067,null,13266,null,761160,null,10530,null,264428,null,6029,null,173406,null,3554,null,102073,null,3191,null,754909,null,12322,null,294716,null,8699,null,184745,null,7829,null,49349,null,3549,null,26661,null,2541,null,33961,null,2450,null,460193,null,11108,null,394053,null,10225,null,40494,null,3368,null,16402,null,2038,null,9244,null,1342,null,0400000US47,Tennessee,47
8527938,null,23685,null,5430700,null,23806,null,1051989,null,15885,null,396739,null,10641,null,232103,null,7017,null,183946,null,6096,null,239201,null,6707,null,4378711,null,21759,null,2729344,null,19471,null,847118,null,9302,null,490435,null,7106,null,311814,null,5590,null,3097238,null,23180,null,1069438,null,16250,null,724874,null,15563,null,149047,null,5720,null,87817,null,5097,null,107700,null,5046,null,2027800,null,21131,null,1786745,null,20822,null,145986,null,6535,null,58341,null,3364,null,36728,null,3096,null,0400000US48,Texas,48
863122,null,4563,null,617106,null,7080,null,94454,null,3806,null,34140,null,2704,null,20055,null,1846,null,16465,null,1489,null,23794,null,2137,null,522652,null,7563,null,342376,null,6128,null,91395,null,2296,null,51932,null,2205,null,36949,null,1714,null,246016,null,6525,null,69658,null,3955,null,43056,null,3637,null,11317,null,1625,null,6965,null,1301,null,8320,null,1150,null,176358,null,5632,null,160302,null,5655,null,8235,null,1561,null,4119,null,910,null,3702,null,903,null,0400000US49,Utah,49
251736,null,2982,null,179447,null,3107,null,39864,null,2298,null,13328,null,1354,null,9812,null,1032,null,7795,null,911,null,8929,null,1262,null,139583,null,3454,null,81404,null,2620,null,31663,null,1312,null,17138,null,996,null,9378,null,996,null,72289,null,3301,null,30481,null,2433,null,16457,null,1956,null,5076,null,855,null,2915,null,623,null,6033,null,916,null,41808,null,2831,null,36650,null,2622,null,2651,null,717,null,1506,null,462,null,1001,null,415,null,0400000US50,Vermont,50
2971489,null,12961,null,2024529,null,15173,null,449723,null,9611,null,170595,null,6493,null,98219,null,4113,null,79268,null,3716,null,101641,null,4099,null,1574806,null,14748,null,940707,null,12414,null,334290,null,5222,null,192072,null,4329,null,107737,null,3188,null,946960,null,13066,null,352774,null,10956,null,224655,null,8406,null,50660,null,3293,null,32951,null,2938,null,44508,null,2949,null,594186,null,14918,null,517094,null,13516,null,46135,null,3628,null,17227,null,1878,null,13730,null,1735,null,0400000US51,Virginia,51
2559288,null,9514,null,1645662,null,12603,null,353039,null,8660,null,130968,null,6378,null,84646,null,3720,null,62341,null,3401,null,75084,null,3581,null,1292623,null,11688,null,760020,null,9708,null,283021,null,5578,null,155461,null,3978,null,94121,null,3429,null,913626,null,11489,null,358331,null,8855,null,220223,null,8091,null,56378,null,3656,null,31520,null,2737,null,50210,null,3052,null,555295,null,10886,null,484440,null,10297,null,40870,null,3324,null,17033,null,2048,null,12952,null,1577,null,0400000US53,Washington,53
748517,null,6008,null,551063,null,6864,null,139057,null,6251,null,40221,null,3718,null,30147,null,2424,null,27602,null,2182,null,41087,null,2465,null,412006,null,7068,null,226425,null,5722,null,92554,null,2812,null,56186,null,1996,null,36841,null,1768,null,197454,null,5349,null,81769,null,4129,null,46580,null,3258,null,13615,null,1811,null,11010,null,1649,null,10564,null,1452,null,115685,null,4853,null,98005,null,4247,null,10154,null,1346,null,4564,null,975,null,2962,null,802,null,0400000US54,West Virginia,54
2272274,null,8949,null,1567336,null,10758,null,328319,null,6915,null,123307,null,4810,null,70699,null,3218,null,55831,null,2674,null,78482,null,3130,null,1239017,null,10542,null,750235,null,8912,null,255614,null,3934,null,140641,null,2720,null,92527,null,2707,null,704938,null,9233,null,302201,null,6678,null,176173,null,5766,null,43627,null,2727,null,27021,null,1990,null,55380,null,2952,null,402737,null,9754,null,350450,null,8826,null,24934,null,1928,null,14100,null,1700,null,13253,null,1340,null,0400000US55,Wisconsin,55
213571,null,2941,null,151460,null,3613,null,32787,null,2687,null,11734,null,1688,null,8039,null,1214,null,5821,null,1009,null,7193,null,977,null,118673,null,3360,null,73419,null,3005,null,24069,null,1639,null,12408,null,1045,null,8777,null,1157,null,62111,null,3871,null,26242,null,2991,null,15988,null,2536,null,4745,null,1051,null,2304,null,712,null,3205,null,717,null,35869,null,2854,null,30541,null,2801,null,3612,null,974,null,1063,null,406,null,653,null,321,null,0400000US56,Wyoming,56
