B17005_001E,B17005_001EA,B17005_001M,B17005_001MA,B17005_002E,B17005_002EA,B17005_002M,B17005_002MA,B17005_003E,B17005_003EA,B17005_003M,B17005_003MA,B17005_004E,B17005_004EA,B17005_004M,B17005_004MA,B17005_005E,B17005_005EA,B17005_005M,B17005_005MA,B17005_006E,B17005_006EA,B17005_006M,B17005_006MA,B17005_007E,B17005_007EA,B17005_007M,B17005_007MA,B17005_008E,B17005_008EA,B17005_008M,B17005_008MA,B17005_009E,B17005_009EA,B17005_009M,B17005_009MA,B17005_010E,B17005_010EA,B17005_010M,B17005_010MA,B17005_011E,B17005_011EA,B17005_011M,B17005_011MA,B17005_012E,B17005_012EA,B17005_012M,B17005_012MA,B17005_013E,B17005_013EA,B17005_013M,B17005_013MA,B17005_014E,B17005_014EA,B17005_014M,B17005_014MA,B17005_015E,B17005_015EA,B17005_015M,B17005_015MA,B17005_016E,B17005_016EA,B17005_016M,B17005_016MA,B17005_017E,B17005_017EA,B17005_017M,B17005_017MA,B17005_018E,B17005_018EA,B17005_018M,B17005_018MA,B17005_019E,B17005_019EA,B17005_019M,B17005_019MA,B17005_020E,B17005_020EA,B17005_020M,B17005_020MA,B17005_021E,B17005_021EA,B17005_021M,B17005_021MA,B17005_022E,B17005_022EA,B17005_022M,B17005_022MA,B17005_023E,B17005_023EA,B17005_023M,B17005_023MA,GEO_ID,NAME,state
7216367,null,8495,null,1057133,null,24184,null,434424,null,14800,null,225053,null,9182,null,145754,null,7614,null,79299,null,6265,null,209371,null,9833,null,622709,null,15179,null,260060,null,9959,null,180123,null,8760,null,79937,null,5908,null,362649,null,10032,null,6159234,null,26064,null,2993488,null,17909,null,2286699,null,17459,null,2072490,null,19829,null,214209,null,8723,null,706789,null,15485,null,3165746,null,15603,null,2050814,null,15777,null,1884992,null,16896,null,165822,null,8244,null,1114932,null,14123,null,0400000US13,Georgia,13
969225,null,4579,null,95241,null,7053,null,40528,null,4298,null,19252,null,2832,null,13495,null,2345,null,5757,null,1324,null,21276,null,2735,null,54713,null,4217,null,20693,null,2608,null,17411,null,2259,null,3282,null,969,null,34020,null,3238,null,873984,null,8149,null,429562,null,5679,null,325964,null,4977,null,301987,null,5372,null,23977,null,2706,null,103598,null,3415,null,444422,null,5097,null,285719,null,5614,null,272467,null,5526,null,13252,null,1966,null,158703,null,4330,null,0400000US15,Hawaii,15
1139637,null,2496,null,148019,null,8464,null,66311,null,5436,null,38776,null,3263,null,26913,null,2575,null,11863,null,2072,null,27535,null,3650,null,81708,null,5134,null,37625,null,3732,null,30523,null,3293,null,7102,null,1248,null,44083,null,3275,null,991618,null,9114,null,496784,null,5992,null,371635,null,5606,null,336550,null,5038,null,35085,null,3043,null,125149,null,3757,null,494834,null,5252,null,307676,null,5137,null,289282,null,5325,null,18394,null,2109,null,187158,null,4612,null,0400000US16,Idaho,16
9781860,null,6585,null,1143306,null,24073,null,478574,null,13208,null,241408,null,9883,null,155068,null,8003,null,86340,null,5295,null,237166,null,9357,null,664732,null,16100,null,289547,null,10854,null,200294,null,8479,null,89253,null,5607,null,375185,null,10116,null,8638554,null,24269,null,4263911,null,13928,null,3300284,null,16682,null,2974993,null,17903,null,325291,null,9969,null,963627,null,12606,null,4374643,null,16267,null,2862482,null,14942,null,2656567,null,14149,null,205915,null,6932,null,1512161,null,13209,null,0400000US17,Illinois,17
4836910,null,5303,null,612112,null,14667,null,251138,null,8541,null,137695,null,7050,null,83684,null,5256,null,54011,null,4603,null,113443,null,5602,null,360974,null,9291,null,168973,null,6249,null,114087,null,5620,null,54886,null,4002,null,192001,null,7790,null,4224798,null,15256,null,2100075,null,11418,null,1593253,null,12151,null,1440006,null,11816,null,153247,null,6515,null,506822,null,7256,null,2124723,null,10977,null,1370604,null,13358,null,1274779,null,13986,null,95825,null,5584,null,754119,null,10008,null,0400000US18,Indiana,18
2286440,null,3187,null,243533,null,8088,null,101636,null,5377,null,58208,null,4339,null,43358,null,3626,null,14850,null,1981,null,43428,null,3486,null,141897,null,5416,null,72000,null,3941,null,58049,null,3775,null,13951,null,1927,null,69897,null,3618,null,2042907,null,7820,null,1016823,null,6181,null,790124,null,6636,null,750169,null,6626,null,39955,null,3039,null,226699,null,4420,null,1026084,null,5821,null,705572,null,6845,null,679311,null,6730,null,26261,null,2374,null,320512,null,5728,null,0400000US19,Iowa,19
2104152,null,3525,null,252898,null,8763,null,108046,null,5459,null,61914,null,4839,null,46778,null,4068,null,15136,null,1996,null,46132,null,3916,null,144852,null,5759,null,73446,null,4380,null,57210,null,4028,null,16236,null,2060,null,71406,null,4240,null,1851254,null,9062,null,919671,null,5443,null,718722,null,7198,null,675155,null,7313,null,43567,null,3407,null,200949,null,5227,null,931583,null,5769,null,621954,null,7770,null,590412,null,7666,null,31542,null,2718,null,309629,null,5623,null,0400000US20,Kansas,20
3290495,null,4775,null,547443,null,13893,null,226830,null,8156,null,103959,null,6074,null,68920,null,5146,null,35039,null,3262,null,122871,null,5914,null,320613,null,9354,null,116675,null,5676,null,79781,null,5232,null,36894,null,3180,null,203938,null,7820,null,2743052,null,15140,null,1353093,null,8777,null,975654,null,9399,null,892271,null,10132,null,83383,null,5489,null,377439,null,7279,null,1389959,null,9838,null,849105,null,10270,null,798065,null,9900,null,51040,null,3483,null,540854,null,9087,null,0400000US21,Kentucky,21
3372350,null,4292,null,510176,null,15424,null,185620,null,7776,null,79567,null,6163,null,54688,null,4610,null,24879,null,3130,null,106053,null,5755,null,324556,null,10991,null,133205,null,6660,null,100140,null,5671,null,33065,null,3050,null,191351,null,8562,null,2862174,null,15703,null,1408032,null,9639,null,1050934,null,10562,null,976938,null,11304,null,73996,null,4669,null,357098,null,7909,null,1454142,null,11576,null,900332,null,11259,null,851833,null,10495,null,48499,null,3796,null,553810,null,9269,null,0400000US22,Louisiana,22
1049818,null,1864,null,118216,null,5904,null,49336,null,3413,null,20533,null,2380,null,13450,null,2113,null,7083,null,1395,null,28803,null,2416,null,68880,null,3736,null,28383,null,2382,null,23044,null,2254,null,5339,null,1152,null,40497,null,2953,null,931602,null,6275,null,456623,null,4027,null,336790,null,5041,null,313324,null,5270,null,23466,null,2074,null,119833,null,3764,null,474979,null,4165,null,307289,null,4956,null,294191,null,4938,null,13098,null,1533,null,167690,null,4011,null,0400000US23,Maine,23
4357768,null,5572,null,366505,null,11954,null,151039,null,7210,null,71895,null,5390,null,43416,null,3935,null,28479,null,3812,null,79144,null,5736,null,215466,null,8026,null,89938,null,5675,null,65237,null,4883,null,24701,null,3108,null,125528,null,6154,null,3991263,null,12681,null,1908530,null,8405,null,1501782,null,10675,null,1389407,null,11140,null,112375,null,5888,null,406748,null,8165,null,2082733,null,8414,null,1437472,null,12063,null,1354996,null,11603,null,82476,null,5126,null,645261,null,10544,null,0400000US24,Maryland,24
5110244,null,4599,null,488810,null,15393,null,200253,null,8729,null,87809,null,5376,null,53296,null,3756,null,34513,null,3827,null,112444,null,7346,null,288557,null,10603,null,109246,null,6159,null,76594,null,5044,null,32652,null,3229,null,179311,null,7989,null,4621434,null,15868,null,2250986,null,9880,null,1761760,null,10353,null,1606466,null,11499,null,155294,null,5873,null,489226,null,9003,null,2370448,null,10721,null,1628620,null,11952,null,1528461,null,11649,null,100159,null,5908,null,741828,null,10490,null,0400000US25,Massachusetts,25
7700818,null,5373,null,1108193,null,21787,null,478082,null,11398,null,251500,null,8671,null,139266,null,6429,null,112234,null,6484,null,226582,null,9106,null,630111,null,14328,null,291363,null,9657,null,187671,null,6606,null,103692,null,6743,null,338748,null,10780,null,6592625,null,23010,null,3240989,null,12050,null,2315942,null,13811,null,1997604,null,14449,null,318338,null,8453,null,925047,null,11933,null,3351636,null,15543,null,2083655,null,15049,null,1889866,null,14680,null,193789,null,7041,null,1267981,null,12328,null,0400000US26,Michigan,26
4032721,null,3540,null,406866,null,12482,null,178134,null,7408,null,95198,null,5609,null,63552,null,4468,null,31646,null,3089,null,82936,null,5229,null,228732,null,8414,null,108579,null,5983,null,86635,null,4935,null,21944,null,2704,null,120153,null,5356,null,3625855,null,12782,null,1811304,null,8928,null,1436401,null,9258,null,1320017,null,9717,null,116384,null,5082,null,374903,null,5918,null,1814551,null,8804,null,1278688,null,8505,null,1213326,null,8897,null,65362,null,3952,null,535863,null,7651,null,0400000US27,Minnesota,27
2168947,null,4267,null,414117,null,11474,null,161385,null,6201,null,69015,null,5075,null,43256,null,3836,null,25759,null,2934,null,92370,null,4842,null,252732,null,8007,null,102665,null,5954,null,71760,null,5182,null,30905,null,2733,null,150067,null,6372,null,1754830,null,12654,null,859611,null,8473,null,612573,null,7293,null,563410,null,7832,null,49163,null,3492,null,247038,null,7228,null,895219,null,9243,null,545289,null,7784,null,510682,null,8416,null,34607,null,3335,null,349930,null,8419,null,0400000US28,Mississippi,28
4560667,null,5145,null,586367,null,15536,null,237908,null,9574,null,120445,null,6703,null,80156,null,4680,null,40289,null,3466,null,117463,null,6737,null,348459,null,10106,null,154558,null,6998,null,110446,null,5570,null,44112,null,3843,null,193901,null,7388,null,3974300,null,16347,null,1948239,null,11468,null,1453457,null,11351,null,1339953,null,11152,null,113504,null,5452,null,494782,null,8187,null,2026061,null,10294,null,1315905,null,11883,null,1240450,null,11327,null,75455,null,4699,null,710156,null,10995,null,0400000US29,Missouri,29
752400,null,2404,null,100667,null,6375,null,42813,null,3448,null,22537,null,2786,null,17107,null,2394,null,5430,null,1298,null,20276,null,2483,null,57854,null,4479,null,27891,null,2952,null,22200,null,2643,null,5691,null,1337,null,29963,null,3093,null,651733,null,6151,null,326372,null,3630,null,237357,null,4146,null,219196,null,4271,null,18161,null,2446,null,89015,null,3747,null,325361,null,4414,null,212450,null,4268,null,202326,null,4290,null,10124,null,1729,null,112911,null,3772,null,0400000US30,Montana,30
1344862,null,2905,null,155301,null,7428,null,64951,null,4137,null,38924,null,3194,null,29101,null,2990,null,9823,null,1745,null,26027,null,2956,null,90350,null,5229,null,50322,null,3851,null,39174,null,3573,null,11148,null,1866,null,40028,null,2928,null,1189561,null,8141,null,595628,null,4740,null,476992,null,5298,null,454801,null,5635,null,22191,null,2510,null,118636,null,3967,null,593933,null,6134,null,413250,null,6108,null,397867,null,6276,null,15383,null,1561,null,180683,null,3762,null,0400000US31,Nebraska,31
2000369,null,3474,null,215951,null,10704,null,92310,null,6278,null,54949,null,4127,null,31868,null,3385,null,23081,null,3085,null,37361,null,4103,null,123641,null,6676,null,52052,null,4197,null,33914,null,3293,null,18138,null,2180,null,71589,null,5407,null,1784418,null,10826,null,916000,null,6223,null,709384,null,8374,null,637641,null,8331,null,71743,null,4736,null,206616,null,6406,null,868418,null,7275,null,566346,null,8926,null,512504,null,9206,null,53842,null,3859,null,302072,null,7803,null,0400000US32,Nevada,32
1037628,null,1780,null,82146,null,5288,null,34467,null,3377,null,17053,null,2532,null,11081,null,2063,null,5972,null,1409,null,17414,null,2282,null,47679,null,3806,null,20343,null,2367,null,13797,null,1850,null,6546,null,1614,null,27336,null,3081,null,955482,null,5392,null,474326,null,3729,null,372565,null,4754,null,346382,null,5251,null,26183,null,2553,null,101761,null,4265,null,481156,null,3779,null,335201,null,4156,null,316112,null,4436,null,19089,null,2110,null,145955,null,3951,null,0400000US33,New Hampshire,33
6729819,null,4477,null,554485,null,17016,null,224783,null,10079,null,105696,null,7410,null,68308,null,5859,null,37388,null,3528,null,119087,null,6945,null,329702,null,11208,null,126503,null,6762,null,86181,null,5678,null,40322,null,3380,null,203199,null,8426,null,6175334,null,18459,null,3015697,null,10636,null,2347558,null,13272,null,2140805,null,14129,null,206753,null,7565,null,668139,null,9952,null,3159637,null,12752,null,2040653,null,14797,null,1873766,null,13549,null,166887,null,8066,null,1118984,null,11297,null,0400000US34,New Jersey,34
1509091,null,5361,null,236067,null,12073,null,102399,null,6633,null,50974,null,4751,null,36475,null,3721,null,14499,null,2488,null,51425,null,4072,null,133668,null,7352,null,51529,null,4494,null,39818,null,3788,null,11711,null,2433,null,82139,null,5511,null,1273024,null,12248,null,628198,null,6994,null,451565,null,7592,null,414287,null,7972,null,37278,null,3506,null,176633,null,5070,null,644826,null,8079,null,399972,null,7736,null,378075,null,7660,null,21897,null,3180,null,244854,null,6482,null,0400000US35,New Mexico,35
15162376,null,7928,null,1915407,null,30739,null,802268,null,16825,null,342719,null,11494,null,235775,null,9054,null,106944,null,6567,null,459549,null,12998,null,1113139,null,20131,null,395912,null,11074,null,285326,null,8573,null,110586,null,6255,null,717227,null,16426,null,13246969,null,31390,null,6426349,null,18980,null,4821840,null,20376,null,4442939,null,19983,null,378901,null,11283,null,1604509,null,13673,null,6820620,null,20780,null,4376501,null,20053,null,4083771,null,20414,null,292730,null,8669,null,2444119,null,19526,null,0400000US36,New York,36
7033406,null,6480,null,1017088,null,20099,null,417451,null,13541,null,240742,null,9922,null,155183,null,8152,null,85559,null,5919,null,176709,null,8093,null,599637,null,12086,null,257219,null,8997,null,179003,null,7192,null,78216,null,4905,null,342418,null,10146,null,6016318,null,20339,null,2911381,null,13225,null,2166226,null,13830,null,1957943,null,14777,null,208283,null,8561,null,745155,null,8520,null,3104937,null,14454,null,1970390,null,15029,null,1835171,null,15621,null,135219,null,6127,null,1134547,null,13445,null,0400000US37,North Carolina,37
493238,null,1570,null,55609,null,3658,null,21591,null,2187,null,11857,null,1759,null,10510,null,1589,null,1347,null,574,null,9734,null,1553,null,34018,null,2657,null,16805,null,2213,null,14405,null,2001,null,2400,null,996,null,17213,null,1682,null,437629,null,4093,null,220956,null,3205,null,173787,null,2789,null,168424,null,2813,null,5363,null,965,null,47169,null,1815,null,216673,null,2933,null,152057,null,3004,null,148320,null,3046,null,3737,null,1118,null,64616,null,2512,null,0400000US38,North Dakota,38
8855226,null,5954,null,1178471,null,22153,null,495748,null,13069,null,250930,null,8560,null,149487,null,6866,null,101443,null,5642,null,244818,null,9621,null,682723,null,14203,null,301242,null,8811,null,201801,null,7870,null,99441,null,4998,null,381481,null,10631,null,7676755,null,23415,null,3751621,null,13263,null,2788174,null,12613,null,2511949,null,13179,null,276225,null,8407,null,963447,null,10955,null,3925134,null,15713,null,2531876,null,16034,null,2361422,null,16034,null,170454,null,6810,null,1393258,null,11494,null,0400000US39,Ohio,39
2742161,null,4150,null,393577,null,11175,null,156559,null,6492,null,77383,null,5160,null,57407,null,4992,null,19976,null,2339,null,79176,null,4718,null,237018,null,7736,null,95588,null,5776,null,76179,null,4987,null,19409,null,2512,null,141430,null,5755,null,2348584,null,12700,null,1156844,null,7235,null,864463,null,8326,null,816947,null,8510,null,47516,null,3499,null,292381,null,6097,null,1191740,null,9181,null,729032,null,10121,null,696872,null,9965,null,32160,null,2919,null,462708,null,8289,null,0400000US40,Oklahoma,40
2984823,null,3503,null,385843,null,12402,null,169958,null,8127,null,94027,null,5977,null,59146,null,4125,null,34881,null,3887,null,75931,null,5328,null,215885,null,8081,null,101729,null,5013,null,76321,null,4234,null,25408,null,2675,null,114156,null,5924,null,2598980,null,12374,null,1283599,null,8785,null,941344,null,9633,null,836226,null,10053,null,105118,null,5105,null,342255,null,6771,null,1315381,null,8627,null,830331,null,10909,null,764414,null,10558,null,65917,null,4458,null,485050,null,9098,null,0400000US41,Oregon,41
9766292,null,4886,null,1099172,null,20106,null,440599,null,12629,null,193917,null,8272,null,119020,null,5514,null,74897,null,5823,null,246682,null,8568,null,658573,null,14791,null,243710,null,9945,null,172301,null,6992,null,71409,null,5692,null,414863,null,11477,null,8667120,null,21434,null,4231599,null,13632,null,3157468,null,13457,null,2894066,null,13924,null,263402,null,7709,null,1074131,null,10346,null,4435521,null,17748,null,2801908,null,18669,null,2630428,null,19491,null,171480,null,7313,null,1633613,null,14008,null,0400000US42,Pennsylvania,42
814526,null,1949,null,82886,null,6142,null,34721,null,3646,null,16010,null,2286,null,10522,null,1862,null,5488,null,1392,null,18711,null,2636,null,48165,null,4115,null,18308,null,2812,null,12464,null,2081,null,5844,null,1686,null,29857,null,2981,null,731640,null,6489,null,355332,null,4435,null,271076,null,4576,null,246656,null,5027,null,24420,null,2593,null,84256,null,3435,null,376308,null,4440,null,253845,null,5073,null,236042,null,5262,null,17803,null,2391,null,122463,null,4528,null,0400000US44,Rhode Island,44
3453357,null,5072,null,517489,null,14871,null,198787,null,8028,null,96387,null,5684,null,59129,null,4346,null,37258,null,3284,null,102400,null,6667,null,318702,null,10586,null,136880,null,6057,null,92403,null,4863,null,44477,null,3719,null,181822,null,8735,null,2935868,null,14622,null,1428451,null,8968,null,1033655,null,9975,null,929671,null,9546,null,103984,null,5431,null,394796,null,7749,null,1507417,null,11040,null,941404,null,10342,null,868749,null,9984,null,72655,null,4759,null,566013,null,9943,null,0400000US45,South Carolina,45
609474,null,2425,null,79162,null,5264,null,35538,null,3038,null,18895,null,2700,null,11854,null,2081,null,7041,null,1689,null,16643,null,2129,null,43624,null,3479,null,20506,null,2517,null,17122,null,2296,null,3384,null,976,null,23118,null,2430,null,530312,null,5978,null,263986,null,3931,null,205775,null,3730,null,198875,null,3785,null,6900,null,1322,null,58211,null,2570,null,266326,null,3654,null,187579,null,4000,null,183340,null,3858,null,4239,null,867,null,78747,null,3085,null,0400000US46,South Dakota,46
4824119,null,5695,null,734612,null,16276,null,304500,null,8916,null,156354,null,7724,null,98987,null,6365,null,57367,null,4408,null,148146,null,6489,null,430112,null,11309,null,171241,null,7437,null,110491,null,6132,null,60750,null,5278,null,258871,null,8868,null,4089507,null,17106,null,1996865,null,9217,null,1472214,null,11456,null,1336653,null,11258,null,135561,null,5985,null,524651,null,8967,null,2092642,null,12714,null,1300366,null,11800,null,1211304,null,11371,null,89062,null,5012,null,792276,null,10783,null,0400000US47,Tennessee,47
18001973,null,10092,null,2627743,null,36035,null,1101783,null,21999,null,617733,null,15297,null,471395,null,11870,null,146338,null,8889,null,484050,null,15555,null,1525960,null,23558,null,613776,null,13468,null,479756,null,13022,null,134020,null,6951,null,912184,null,20279,null,15374230,null,37522,null,7692596,null,23131,null,6046307,null,22778,null,5633332,null,24138,null,412975,null,12363,null,1646289,null,16987,null,7681634,null,25521,null,4884497,null,19446,null,4588958,null,21286,null,295539,null,8684,null,2797137,null,24278,null,0400000US48,Texas,48
1955013,null,3470,null,220736,null,9650,null,97928,null,6053,null,61386,null,4398,null,45785,null,3823,null,15601,null,2412,null,36542,null,4127,null,122808,null,6588,null,61473,null,4803,null,49847,null,4217,null,11626,null,2276,null,61335,null,4423,null,1734277,null,10368,null,871617,null,6376,null,702284,null,6723,null,654109,null,7359,null,48175,null,3824,null,169333,null,4781,null,862660,null,7720,null,548920,null,8791,null,517555,null,8388,null,31365,null,3093,null,313740,null,6176,null,0400000US49,Utah,49
491936,null,1433,null,53080,null,3866,null,20910,null,2097,null,11012,null,1401,null,7746,null,1249,null,3266,null,746,null,9898,null,1456,null,32170,null,2830,null,13056,null,1681,null,10605,null,1592,null,2451,null,682,null,19114,null,2178,null,438856,null,3964,null,218410,null,2537,null,168313,null,2712,null,154765,null,2921,null,13548,null,1382,null,50097,null,2012,null,220446,null,3046,null,153305,null,3314,null,146386,null,3536,null,6919,null,1118,null,67141,null,2245,null,0400000US50,Vermont,50
5901729,null,8446,null,574069,null,16825,null,226408,null,10937,null,113932,null,8448,null,74696,null,6789,null,39236,null,4276,null,112476,null,6586,null,347661,null,10533,null,146060,null,6636,null,110493,null,5423,null,35567,null,3316,null,201601,null,7862,null,5327660,null,17569,null,2585851,null,12382,null,1991188,null,14113,null,1868266,null,13811,null,122922,null,5877,null,594663,null,9065,null,2741809,null,13692,null,1798205,null,14203,null,1702700,null,14287,null,95505,null,5545,null,943604,null,9627,null,0400000US51,Virginia,51
5123656,null,6220,null,578631,null,14557,null,254387,null,8409,null,122806,null,6193,null,78658,null,4623,null,44148,null,4051,null,131581,null,7016,null,324244,null,9731,null,131581,null,6222,null,96494,null,5377,null,35087,null,4093,null,192663,null,8408,null,4545025,null,16361,null,2257714,null,10640,null,1699208,null,11031,null,1552488,null,12179,null,146720,null,5780,null,558506,null,8556,null,2287311,null,11140,null,1468877,null,11915,null,1369026,null,13473,null,99851,null,5514,null,818434,null,11468,null,0400000US53,Washington,53
1438567,null,2699,null,233941,null,8349,null,98532,null,5332,null,37840,null,2993,null,26816,null,2652,null,11024,null,1855,null,60692,null,4353,null,135409,null,5228,null,43915,null,3589,null,34561,null,3171,null,9354,null,1737,null,91494,null,4430,null,1204626,null,9102,null,597791,null,6114,null,404280,null,6238,null,376058,null,6476,null,28222,null,2293,null,193511,null,5159,null,606835,null,5543,null,333832,null,5189,null,319924,null,5124,null,13908,null,2139,null,273003,null,6165,null,0400000US54,West Virginia,54
4363374,null,3476,null,489172,null,13207,null,206515,null,7977,null,120403,null,5919,null,80136,null,4874,null,40267,null,3692,null,86112,null,4848,null,282657,null,8858,null,147660,null,6060,null,119250,null,5508,null,28410,null,2785,null,134997,null,6700,null,3874202,null,13657,null,1935033,null,8301,null,1492999,null,8645,null,1377002,null,9186,null,115997,null,5435,null,442034,null,6555,null,1939169,null,9749,null,1329030,null,8852,null,1262503,null,8800,null,66527,null,3619,null,610139,null,7026,null,0400000US55,Wisconsin,55
