B18101_001E,B18101_001EA,B18101_001M,B18101_001MA,B18101_002E,B18101_002EA,B18101_002M,B18101_002MA,B18101_003E,B18101_003EA,B18101_003M,B18101_003MA,B18101_004E,B18101_004EA,B18101_004M,B18101_004MA,B18101_005E,B18101_005EA,B18101_005M,B18101_005MA,B18101_006E,B18101_006EA,B18101_006M,B18101_006MA,B18101_007E,B18101_007EA,B18101_007M,B18101_007MA,B18101_008E,B18101_008EA,B18101_008M,B18101_008MA,B18101_009E,B18101_009EA,B18101_009M,B18101_009MA,B18101_010E,B18101_010EA,B18101_010M,B18101_010MA,B18101_011E,B18101_011EA,B18101_011M,B18101_011MA,B18101_012E,B18101_012EA,B18101_012M,B18101_012MA,B18101_013E,B18101_013EA,B18101_013M,B18101_013MA,B18101_014E,B18101_014EA,B18101_014M,B18101_014MA,B18101_015E,B18101_015EA,B18101_015M,B18101_015MA,B18101_016E,B18101_016EA,B18101_016M,B18101_016MA,B18101_017E,B18101_017EA,B18101_017M,B18101_017MA,B18101_018E,B18101_018EA,B18101_018M,B18101_018MA,B18101_019E,B18101_019EA,B18101_019M,B18101_019MA,B18101_020E,B18101_020EA,B18101_020M,B18101_020MA,B18101_021E,B18101_021EA,B18101_021M,B18101_021MA,B18101_022E,B18101_022EA,B18101_022M,B18101_022MA,B18101_023E,B18101_023EA,B18101_023M,B18101_023MA,B18101_024E,B18101_024EA,B18101_024M,B18101_024MA,B18101_025E,B18101_025EA,B18101_025M,B18101_025MA,B18101_026E,B18101_026EA,B18101_026M,B18101_026MA,B18101_027E,B18101_027EA,B18101_027M,B18101_027MA,B18101_028E,B18101_028EA,B18101_028M,B18101_028MA,B18101_029E,B18101_029EA,B18101_029M,B18101_029MA,B18101_030E,B18101_030EA,B18101_030M,B18101_030MA,B18101_031E,B18101_031EA,B18101_031M,B18101_031MA,B18101_032E,B18101_032EA,B18101_032M,B18101_032MA,B18101_033E,B18101_033EA,B18101_033M,B18101_033MA,B18101_034E,B18101_034EA,B18101_034M,B18101_034MA,B18101_035E,B18101_035EA,B18101_035M,B18101_035MA,B18101_036E,B18101_036EA,B18101_036M,B18101_036MA,B18101_037E,B18101_037EA,B18101_037M,B18101_037MA,B18101_038E,B18101_038EA,B18101_038M,B18101_038MA,B18101_039E,B18101_039EA,B18101_039M,B18101_039MA,GEO_ID,NAME,state
9594277,null,7331,null,4644205,null,9833,null,380355,null,3237,null,4453,null,1300,null,375902,null,3515,null,937512,null,4848,null,59416,null,4819,null,878096,null,6226,null,1113763,null,6901,null,65035,null,5450,null,1048728,null,8006,null,1802165,null,8709,null,233049,null,8184,null,1569116,null,12322,null,263014,null,2925,null,75275,null,3211,null,187739,null,3443,null,147396,null,2705,null,74294,null,3683,null,73102,null,2997,null,4950072,null,9476,null,364044,null,3410,null,1974,null,1044,null,362070,null,3650,null,893778,null,4177,null,30332,null,2488,null,863446,null,4955,null,1152794,null,7803,null,58833,null,5116,null,1093961,null,6927,null,1974789,null,4472,null,262599,null,8993,null,1712190,null,9533,null,311395,null,2981,null,92992,null,3966,null,218403,null,4223,null,253272,null,2946,null,143585,null,3857,null,109687,null,4439,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,46121,null,1291,null,178,null,177,null,45943,null,1306,null,102853,null,1846,null,3765,null,1040,null,99088,null,2082,null,138473,null,3222,null,6209,null,1380,null,132264,null,3317,null,240049,null,2386,null,24466,null,2572,null,215583,null,3207,null,41881,null,575,null,10411,null,1390,null,31470,null,1430,null,36312,null,1207,null,17466,null,1234,null,18846,null,1496,null,625860,null,3292,null,42325,null,1450,null,40,null,50,null,42285,null,1448,null,96645,null,1241,null,2663,null,730,null,93982,null,1489,null,135036,null,1778,null,3987,null,1055,null,131049,null,2060,null,249432,null,2252,null,23970,null,2315,null,225462,null,2913,null,47937,null,808,null,10261,null,1258,null,37676,null,1450,null,54485,null,1554,null,27019,null,1661,null,27466,null,1739,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,63984,null,1199,null,481,null,304,null,63503,null,1212,null,151779,null,1880,null,9745,null,1771,null,142034,null,2528,null,181043,null,2146,null,11490,null,1813,null,169553,null,2866,null,280216,null,1888,null,42450,null,2655,null,237766,null,3132,null,49187,null,1070,null,15074,null,1480,null,34113,null,1383,null,33365,null,765,null,18138,null,1260,null,15227,null,1255,null,760989,null,2489,null,59392,null,1827,null,547,null,301,null,58845,null,1874,null,143017,null,1775,null,3691,null,857,null,139326,null,1948,null,179023,null,1795,null,10915,null,1764,null,168108,null,2359,null,283702,null,1733,null,34929,null,2931,null,248773,null,3012,null,51167,null,961,null,11461,null,1218,null,39706,null,1630,null,44688,null,1168,null,23343,null,1877,null,21345,null,1613,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,456233,null,2478,null,3335,null,1116,null,452898,null,2629,null,1162030,null,2863,null,63549,null,4033,null,1098481,null,4726,null,1522283,null,4165,null,69542,null,5421,null,1452741,null,6610,null,2463496,null,4862,null,242169,null,8308,null,2221327,null,9352,null,375843,null,1718,null,92292,null,3494,null,283551,null,3799,null,262301,null,2144,null,119160,null,3137,null,143141,null,3038,null,6477389,null,5360,null,436304,null,2436,null,2644,null,1038,null,433660,null,2623,null,1113691,null,2360,null,35085,null,3243,null,1078606,null,3620,null,1504804,null,3313,null,59674,null,3890,null,1445130,null,4874,null,2543388,null,4423,null,266565,null,6411,null,2276823,null,7806,null,449823,null,2370,null,109387,null,4093,null,340436,null,4328,null,429379,null,3331,null,221421,null,4787,null,207958,null,5109,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,227365,null,1897,null,1956,null,707,null,225409,null,2060,null,581387,null,2463,null,42689,null,4000,null,538698,null,4515,null,729688,null,3928,null,50491,null,3674,null,679197,null,5394,null,1228861,null,4192,null,165533,null,5591,null,1063328,null,6386,null,197789,null,1377,null,56075,null,3035,null,141714,null,3238,null,134961,null,1494,null,68937,null,2615,null,66024,null,2586,null,3216209,null,4966,null,216446,null,1991,null,1108,null,561,null,215338,null,1940,null,557572,null,2583,null,25160,null,2355,null,532412,null,3153,null,727129,null,3347,null,37381,null,3105,null,689748,null,4443,null,1263601,null,3963,null,174024,null,6505,null,1089577,null,6573,null,231448,null,1549,null,61222,null,3244,null,170226,null,3341,null,220013,null,2525,null,112680,null,3485,null,107333,null,3797,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,101683,null,1454,null,416,null,286,null,101267,null,1488,null,259855,null,2245,null,17803,null,1931,null,242052,null,2894,null,346654,null,2829,null,19477,null,2005,null,327177,null,3463,null,573869,null,2841,null,68546,null,3847,null,505323,null,3898,null,100068,null,1197,null,26172,null,1821,null,73896,null,1846,null,77897,null,1187,null,35679,null,1621,null,42218,null,1644,null,1496696,null,3725,null,96972,null,1358,null,638,null,414,null,96334,null,1352,null,248363,null,2011,null,10348,null,1506,null,238015,null,2267,null,336752,null,2800,null,15848,null,2133,null,320904,null,3148,null,577971,null,2280,null,63750,null,3046,null,514221,null,3278,null,113595,null,1030,null,22650,null,1565,null,90945,null,1924,null,123043,null,1627,null,54812,null,2210,null,68231,null,2264,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,103448,null,1734,null,1009,null,439,null,102439,null,1813,null,253314,null,2250,null,19610,null,2013,null,233704,null,2982,null,332063,null,3069,null,21463,null,2298,null,310600,null,3421,null,522613,null,2694,null,68049,null,3813,null,454564,null,4279,null,84221,null,1499,null,22710,null,1731,null,61511,null,2132,null,64105,null,1412,null,33545,null,1697,null,30560,null,1860,null,1397063,null,3619,null,101202,null,1692,null,704,null,420,null,100498,null,1750,null,242830,null,1796,null,8745,null,1409,null,234085,null,2072,null,324425,null,2132,null,19982,null,2404,null,304443,null,3042,null,534892,null,2153,null,68030,null,3723,null,466862,null,4168,null,95658,null,1601,null,23371,null,1989,null,72287,null,2314,null,98056,null,1832,null,50327,null,2406,null,47729,null,2253,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,145758,null,2460,null,1693,null,832,null,144065,null,2410,null,370797,null,3549,null,36642,null,3347,null,334155,null,3830,null,472044,null,2992,null,41853,null,3224,null,430191,null,3515,null,829670,null,3103,null,162101,null,5627,null,667569,null,6342,null,142605,null,1763,null,48936,null,2430,null,93669,null,2724,null,90518,null,1408,null,50970,null,2048,null,39548,null,2046,null,2173963,null,5319,null,144398,null,2460,null,1551,null,681,null,142847,null,2507,null,354044,null,3539,null,19600,null,2451,null,334444,null,3918,null,481801,null,2959,null,38320,null,3588,null,443481,null,4771,null,882707,null,2666,null,173349,null,6266,null,709358,null,6828,null,167203,null,1465,null,57664,null,3420,null,109539,null,3425,null,143810,null,1851,null,80718,null,2454,null,63092,null,2789,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,161526,null,2563,null,601,null,409,null,160925,null,2595,null,409049,null,3228,null,33726,null,3104,null,375323,null,4760,null,513533,null,5104,null,40351,null,3482,null,473182,null,5553,null,804648,null,5255,null,126961,null,5461,null,677687,null,7200,null,134107,null,1503,null,44122,null,2576,null,89985,null,2505,null,88542,null,1749,null,48373,null,2168,null,40169,null,2078,null,2280156,null,6191,null,157041,null,2682,null,1643,null,716,null,155398,null,2935,null,392819,null,2824,null,20228,null,2162,null,372591,null,3420,null,541063,null,3351,null,35776,null,3834,null,505287,null,5208,null,885271,null,3861,null,148017,null,6032,null,737254,null,6927,null,163107,null,1985,null,53285,null,2949,null,109822,null,3326,null,140855,null,2222,null,81731,null,3390,null,59124,null,3383,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,36964,null,938,null,529,null,419,null,36435,null,1085,null,101312,null,1198,null,10126,null,1553,null,91186,null,1730,null,130906,null,1566,null,14138,null,1710,null,116768,null,2381,null,277529,null,1138,null,47247,null,2577,null,230282,null,2693,null,50574,null,474,null,16045,null,1397,null,34529,null,1427,null,35848,null,599,null,19628,null,1349,null,16220,null,1409,null,667771,null,1779,null,34397,null,831,null,614,null,351,null,33783,null,899,null,97767,null,1248,null,5343,null,1050,null,92424,null,1535,null,133389,null,1145,null,11466,null,1637,null,121923,null,2086,null,291995,null,1294,null,42759,null,2497,null,249236,null,2924,null,56074,null,554,null,13627,null,1382,null,42447,null,1419,null,54149,null,829,null,28250,null,1633,null,25899,null,1627,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,193643,null,2182,null,1147,null,602,null,192496,null,2198,null,495957,null,2226,null,29534,null,2869,null,466423,null,3709,null,618981,null,3705,null,31054,null,3036,null,587927,null,4335,null,1099744,null,3538,null,108627,null,5277,null,991117,null,7069,null,170747,null,1582,null,34764,null,2408,null,135983,null,2301,null,111593,null,1417,null,49067,null,2092,null,62526,null,2056,null,2899103,null,4415,null,185816,null,2059,null,1995,null,982,null,183821,null,2102,null,472623,null,2076,null,18125,null,2272,null,454498,null,2897,null,637634,null,2874,null,27975,null,3151,null,609659,null,4277,null,1217980,null,3272,null,126779,null,5606,null,1091201,null,7037,null,204048,null,1873,null,44425,null,2959,null,159623,null,3033,null,181002,null,3331,null,92425,null,3940,null,88577,null,3913,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,196642,null,1627,null,1732,null,720,null,194910,null,1770,null,534061,null,2073,null,38160,null,3781,null,495901,null,4679,null,743787,null,2166,null,42916,null,3785,null,700871,null,4198,null,1324380,null,2774,null,146362,null,6566,null,1178018,null,6871,null,202345,null,1401,null,46409,null,2300,null,155936,null,2554,null,149897,null,1635,null,67908,null,2655,null,81989,null,2801,null,3344793,null,3644,null,187892,null,1475,null,1791,null,801,null,186101,null,1572,null,512100,null,2027,null,23058,null,2782,null,489042,null,3175,null,756477,null,2153,null,36322,null,3651,null,720155,null,4376,null,1398958,null,2442,null,151790,null,6523,null,1247168,null,6600,null,242359,null,1437,null,50957,null,2777,null,191402,null,2950,null,247007,null,2967,null,121037,null,3587,null,125970,null,4187,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,313316,null,2086,null,2183,null,797,null,311133,null,2295,null,884120,null,2343,null,69274,null,3617,null,814846,null,4261,null,1078170,null,2726,null,80416,null,5621,null,997754,null,5999,null,1979456,null,3822,null,287162,null,8237,null,1692294,null,8666,null,328603,null,1903,null,83827,null,3342,null,244776,null,3675,null,227044,null,1772,null,110429,null,3342,null,116615,null,3461,null,5024156,null,4219,null,302178,null,1917,null,1653,null,585,null,300525,null,2094,null,843179,null,2270,null,37668,null,2994,null,805511,null,3733,null,1080084,null,3009,null,66935,null,4156,null,1013149,null,4582,null,2065500,null,3188,null,296220,null,8499,null,1769280,null,8585,null,378349,null,1662,null,93852,null,3723,null,284497,null,4014,null,354866,null,2483,null,187628,null,3990,null,167238,null,4000,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,183358,null,1310,null,1003,null,412,null,182355,null,1284,null,457529,null,2068,null,27524,null,2156,null,430005,null,2878,null,610411,null,2923,null,35376,null,2770,null,575035,null,3603,null,1050313,null,2700,null,109790,null,4470,null,940523,null,5032,null,162147,null,1197,null,38590,null,1903,null,123557,null,2108,null,114942,null,1289,null,50394,null,2388,null,64548,null,2068,null,2618020,null,2878,null,178682,null,1386,null,1260,null,604,null,177422,null,1594,null,436027,null,1769,null,15008,null,1619,null,421019,null,2670,null,599015,null,2307,null,26855,null,2563,null,572160,null,3164,null,1052192,null,2346,null,97826,null,4099,null,954366,null,4592,null,177026,null,1911,null,30627,null,1968,null,146399,null,2243,null,175078,null,2295,null,81040,null,3706,null,94038,null,3019,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,115763,null,2759,null,1220,null,647,null,114543,null,2803,null,278207,null,3657,null,21216,null,2575,null,256991,null,4171,null,332282,null,4453,null,26828,null,3590,null,305454,null,4768,null,512362,null,4448,null,96432,null,4894,null,415930,null,4679,null,90083,null,2008,null,32076,null,2220,null,58007,null,2224,null,58012,null,1893,null,35460,null,2071,null,22552,null,1733,null,1493096,null,6053,null,104548,null,2986,null,164,null,144,null,104384,null,3040,null,265664,null,3022,null,13576,null,1908,null,252088,null,3428,null,347378,null,3229,null,23451,null,3147,null,323927,null,4350,null,567027,null,2979,null,108961,null,5796,null,458066,null,5983,null,109779,null,1983,null,37419,null,2461,null,72360,null,2563,null,98700,null,2232,null,59715,null,2786,null,38985,null,2276,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,208988,null,2429,null,1674,null,813,null,207314,null,2305,null,518505,null,2873,null,39024,null,2902,null,479481,null,3795,null,663718,null,3278,null,47404,null,4034,null,616314,null,5424,null,1129038,null,3337,null,176112,null,6318,null,952926,null,6756,null,197275,null,1462,null,57177,null,2640,null,140098,null,2879,null,139452,null,1471,null,71147,null,2776,null,68305,null,2936,null,3014498,null,4691,null,195108,null,2131,null,869,null,514,null,194239,null,2210,null,504298,null,2649,null,23197,null,2386,null,481101,null,3336,null,677537,null,2804,null,44891,null,3475,null,632646,null,3936,null,1193530,null,2507,null,185586,null,5995,null,1007944,null,6555,null,228567,null,2122,null,64822,null,2894,null,163745,null,3313,null,215458,null,2531,null,113553,null,4093,null,101905,null,3532,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,31353,null,1319,null,32,null,55,null,31321,null,1318,null,81455,null,1856,null,4631,null,1252,null,76824,null,2030,null,109895,null,1897,null,7969,null,1530,null,101926,null,2149,null,190674,null,2014,null,29637,null,2602,null,161037,null,2853,null,35716,null,603,null,11990,null,1159,null,23726,null,1146,null,26371,null,512,null,13381,null,1088,null,12990,null,1045,null,482122,null,2712,null,29571,null,976,null,0,null,240,null,29571,null,976,null,78032,null,1746,null,3246,null,979,null,74786,null,1755,null,106848,null,1765,null,6751,null,1352,null,100097,null,2020,null,195480,null,1585,null,23245,null,1950,null,172235,null,2470,null,37585,null,599,null,7213,null,976,null,30372,null,1041,null,34606,null,773,null,18605,null,1606,null,16001,null,1340,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,67648,null,1479,null,348,null,318,null,67300,null,1524,null,159730,null,1864,null,8489,null,1362,null,151241,null,2334,null,216326,null,2295,null,11951,null,2011,null,204375,null,3036,null,330679,null,2515,null,39715,null,2552,null,290964,null,2897,null,55455,null,1201,null,14831,null,1344,null,40624,null,1690,null,42857,null,1080,null,20838,null,1326,null,22019,null,1404,null,890282,null,3108,null,66473,null,1424,null,280,null,315,null,66193,null,1464,null,151122,null,1522,null,5774,null,1313,null,145348,null,1645,null,209443,null,1929,null,8964,null,1539,null,200479,null,2421,null,334727,null,2054,null,35806,null,2727,null,298921,null,3090,null,61682,null,1013,null,12312,null,1387,null,49370,null,1385,null,66835,null,1603,null,31073,null,1722,null,35762,null,1997,null,0400000US31,Nebraska,31
