B13014_001E,B13014_001EA,B13014_001M,B13014_001MA,B13014_002E,B13014_002EA,B13014_002M,B13014_002MA,B13014_003E,B13014_003EA,B13014_003M,B13014_003MA,B13014_004E,B13014_004EA,B13014_004M,B13014_004MA,B13014_005E,B13014_005EA,B13014_005M,B13014_005MA,B13014_006E,B13014_006EA,B13014_006M,B13014_006MA,B13014_007E,B13014_007EA,B13014_007M,B13014_007MA,B13014_008E,B13014_008EA,B13014_008M,B13014_008MA,B13014_009E,B13014_009EA,B13014_009M,B13014_009MA,B13014_010E,B13014_010EA,B13014_010M,B13014_010MA,B13014_011E,B13014_011EA,B13014_011M,B13014_011MA,B13014_012E,B13014_012EA,B13014_012M,B13014_012MA,B13014_013E,B13014_013EA,B13014_013M,B13014_013MA,B13014_014E,B13014_014EA,B13014_014M,B13014_014MA,B13014_015E,B13014_015EA,B13014_015M,B13014_015MA,B13014_016E,B13014_016EA,B13014_016M,B13014_016MA,B13014_017E,B13014_017EA,B13014_017M,B13014_017MA,B13014_018E,B13014_018EA,B13014_018M,B13014_018MA,B13014_019E,B13014_019EA,B13014_019M,B13014_019MA,B13014_020E,B13014_020EA,B13014_020M,B13014_020MA,B13014_021E,B13014_021EA,B13014_021M,B13014_021MA,B13014_022E,B13014_022EA,B13014_022M,B13014_022MA,B13014_023E,B13014_023EA,B13014_023M,B13014_023MA,B13014_024E,B13014_024EA,B13014_024M,B13014_024MA,B13014_025E,B13014_025EA,B13014_025M,B13014_025MA,B13014_026E,B13014_026EA,B13014_026M,B13014_026MA,B13014_027E,B13014_027EA,B13014_027M,B13014_027MA,GEO_ID,NAME,state
2548209,null,9148,null,149184,null,6793,null,86207,null,4869,null,11313,null,2026,null,15718,null,1965,null,26351,null,3296,null,20865,null,2180,null,11960,null,1510,null,62977,null,5508,null,18258,null,2751,null,21128,null,3091,null,19441,null,2878,null,2898,null,1320,null,1252,null,629,null,2399025,null,11624,null,1095128,null,14561,null,106923,null,5807,null,271793,null,9320,null,356348,null,10651,null,232658,null,7953,null,127406,null,6213,null,1303897,null,18948,null,342418,null,8433,null,303574,null,11874,null,418553,null,13458,null,170927,null,7303,null,68425,null,5104,null,0400000US13,Georgia,13
302145,null,1915,null,20598,null,2547,null,13642,null,1879,null,658,null,391,null,2603,null,891,null,5088,null,1207,null,3731,null,960,null,1562,null,680,null,6956,null,1850,null,909,null,578,null,2476,null,905,null,2918,null,1216,null,653,null,430,null,0,null,275,null,281547,null,3178,null,139168,null,4974,null,7469,null,1536,null,34756,null,3017,null,50072,null,3420,null,32930,null,2610,null,13941,null,1915,null,142379,null,4754,null,27878,null,2005,null,34867,null,2792,null,48246,null,3382,null,23554,null,2362,null,7834,null,1606,null,0400000US15,Hawaii,15
368700,null,2245,null,28738,null,2699,null,23130,null,2449,null,3223,null,994,null,4563,null,1165,null,9356,null,1564,null,4693,null,930,null,1295,null,553,null,5608,null,1222,null,1579,null,748,null,2005,null,752,null,2008,null,648,null,16,null,30,null,0,null,263,null,339962,null,3493,null,185606,null,4966,null,17097,null,2104,null,45703,null,3331,null,75629,null,4052,null,37253,null,2340,null,9924,null,1508,null,154356,null,4695,null,44048,null,2307,null,39736,null,3710,null,51586,null,3786,null,15114,null,1940,null,3872,null,887,null,0400000US16,Idaho,16
3229058,null,5790,null,185509,null,7118,null,119402,null,5432,null,12900,null,2264,null,20304,null,2340,null,32395,null,2770,null,31984,null,2645,null,21819,null,2548,null,66107,null,4891,null,17137,null,2362,null,21978,null,2181,null,22258,null,2676,null,3130,null,835,null,1604,null,649,null,3043549,null,8708,null,1343181,null,13130,null,124654,null,5794,null,289930,null,9581,null,422261,null,8709,null,326705,null,8035,null,179631,null,5398,null,1700368,null,13341,null,402569,null,8162,null,349337,null,8882,null,570334,null,10888,null,272215,null,7813,null,105913,null,5768,null,0400000US17,Illinois,17
1578753,null,4479,null,95945,null,4450,null,60933,null,3529,null,8122,null,1447,null,12867,null,1907,null,20000,null,1968,null,13747,null,1497,null,6197,null,1193,null,35012,null,3375,null,8924,null,1776,null,13030,null,2022,null,11141,null,1617,null,1375,null,683,null,542,null,503,null,1482808,null,6101,null,702042,null,9521,null,59623,null,3620,null,200264,null,7560,null,239317,null,7569,null,145986,null,5393,null,56852,null,3688,null,780766,null,10592,null,219582,null,5627,null,185062,null,7117,null,267215,null,7682,null,86555,null,4489,null,22352,null,2402,null,0400000US18,Indiana,18
715225,null,3744,null,45083,null,3141,null,29280,null,2234,null,1159,null,472,null,4761,null,937,null,10652,null,1489,null,9621,null,1249,null,3087,null,916,null,15803,null,2230,null,3095,null,1194,null,4904,null,1144,null,6960,null,1631,null,835,null,408,null,9,null,16,null,670142,null,4951,null,328025,null,6755,null,18400,null,2120,null,70730,null,3849,null,129634,null,4534,null,82408,null,3906,null,26853,null,2507,null,342117,null,6237,null,82085,null,3216,null,68027,null,3848,null,140052,null,5530,null,41170,null,3181,null,10783,null,1662,null,0400000US19,Iowa,19
679213,null,2979,null,47037,null,3186,null,31646,null,2817,null,3591,null,963,null,6194,null,1554,null,11208,null,1724,null,7192,null,1338,null,3461,null,817,null,15391,null,1940,null,4296,null,1284,null,4097,null,1251,null,5510,null,1287,null,1361,null,752,null,127,null,142,null,632176,null,4108,null,308534,null,6058,null,24723,null,2566,null,64744,null,3876,null,106882,null,4708,null,77231,null,3667,null,34954,null,2684,null,323642,null,6476,null,79965,null,2884,null,61967,null,3608,null,124046,null,5838,null,43481,null,3153,null,14183,null,1970,null,0400000US20,Kansas,20
1059137,null,5309,null,62730,null,4013,null,40171,null,2943,null,5818,null,1296,null,8269,null,1438,null,13192,null,1700,null,8069,null,1236,null,4823,null,950,null,22559,null,2823,null,4479,null,1126,null,8094,null,1537,null,8305,null,1829,null,863,null,505,null,818,null,457,null,996407,null,7008,null,504069,null,9273,null,49038,null,3999,null,148064,null,6000,null,173264,null,6091,null,82815,null,4363,null,50888,null,3472,null,492338,null,10735,null,133077,null,5851,null,117246,null,5456,null,169392,null,6575,null,52682,null,4120,null,19941,null,2865,null,0400000US21,Kentucky,21
1134280,null,4226,null,67870,null,3899,null,37590,null,3424,null,3945,null,1045,null,10019,null,1809,null,10389,null,1797,null,8744,null,1530,null,4493,null,1014,null,30280,null,2781,null,9054,null,1774,null,9336,null,1941,null,9774,null,2201,null,1760,null,972,null,356,null,301,null,1066410,null,6212,null,467316,null,9350,null,46192,null,3864,null,144949,null,6594,null,149145,null,6396,null,93313,null,5037,null,33717,null,3209,null,599094,null,8650,null,164621,null,6541,null,155008,null,7328,null,193320,null,8102,null,66019,null,4136,null,20126,null,2462,null,0400000US22,Louisiana,22
315041,null,1789,null,15826,null,1591,null,10896,null,1306,null,385,null,256,null,3337,null,1067,null,2889,null,653,null,2617,null,766,null,1668,null,687,null,4930,null,993,null,925,null,415,null,2204,null,779,null,1618,null,630,null,112,null,133,null,71,null,87,null,299215,null,2188,null,135312,null,3999,null,5437,null,1161,null,39436,null,2735,null,46685,null,2777,null,29887,null,2361,null,13867,null,1740,null,163903,null,3631,null,32835,null,1694,null,44578,null,3875,null,55781,null,3262,null,23382,null,2524,null,7327,null,1042,null,0400000US23,Maine,23
1462725,null,3637,null,84069,null,5061,null,52756,null,3875,null,4155,null,1135,null,7349,null,1502,null,12875,null,2253,null,15787,null,1847,null,12590,null,1867,null,31313,null,3270,null,7013,null,1706,null,10548,null,1810,null,9696,null,2233,null,3278,null,1095,null,778,null,459,null,1378656,null,6957,null,606778,null,9905,null,43325,null,3377,null,125583,null,6364,null,180780,null,7987,null,146954,null,6395,null,110136,null,4905,null,771878,null,10302,null,164114,null,4353,null,177471,null,8253,null,238893,null,7256,null,127542,null,5559,null,63858,null,3628,null,0400000US24,Maryland,24
1679501,null,4376,null,77909,null,4644,null,53423,null,3557,null,2666,null,816,null,5759,null,1174,null,11881,null,1772,null,17241,null,1938,null,15876,null,2121,null,24486,null,3231,null,6093,null,1666,null,10233,null,1786,null,5780,null,1426,null,1671,null,713,null,709,null,525,null,1601592,null,5420,null,672910,null,10376,null,39066,null,3674,null,130063,null,6559,null,179601,null,6606,null,189952,null,6776,null,134228,null,4659,null,928682,null,10314,null,186389,null,5189,null,178517,null,7257,null,297176,null,9257,null,187961,null,7025,null,78639,null,4379,null,0400000US25,Massachusetts,25
2431897,null,4394,null,130553,null,5829,null,81208,null,4219,null,6366,null,1564,null,17160,null,2305,null,25838,null,2254,null,20822,null,1840,null,11022,null,1548,null,49345,null,3931,null,12020,null,1820,null,16094,null,2107,null,19236,null,2733,null,1742,null,785,null,253,null,173,null,2301344,null,7475,null,1022471,null,11677,null,73043,null,4762,null,244745,null,6448,null,381546,null,9118,null,211844,null,5457,null,111293,null,4687,null,1278873,null,12503,null,313977,null,5933,null,280623,null,8184,null,493499,null,10852,null,143004,null,5903,null,47770,null,3639,null,0400000US26,Michigan,26
1296862,null,3783,null,75041,null,3837,null,52734,null,2878,null,4291,null,1096,null,7283,null,1184,null,17220,null,1647,null,17779,null,1752,null,6161,null,1064,null,22307,null,2339,null,4033,null,1077,null,8060,null,1455,null,8566,null,1363,null,1199,null,670,null,449,null,332,null,1221821,null,5267,null,585630,null,6778,null,28062,null,2378,null,108005,null,4267,null,212344,null,5212,null,165132,null,4763,null,72087,null,3538,null,636191,null,6929,null,147409,null,3406,null,119697,null,5082,null,239110,null,7012,null,99912,null,4301,null,30063,null,2410,null,0400000US27,Minnesota,27
735381,null,3477,null,47571,null,4297,null,23279,null,2720,null,2955,null,1046,null,3893,null,1306,null,8497,null,1700,null,5508,null,1090,null,2426,null,876,null,24292,null,3041,null,6513,null,1570,null,6319,null,1733,null,10776,null,2239,null,538,null,385,null,146,null,235,null,687810,null,5803,null,304195,null,6812,null,29058,null,3225,null,81821,null,4814,null,114344,null,5743,null,54691,null,3462,null,24281,null,2283,null,383615,null,8218,null,111643,null,4747,null,90953,null,5692,null,137178,null,5996,null,30029,null,3437,null,13812,null,2168,null,0400000US28,Mississippi,28
1467837,null,4709,null,82624,null,5316,null,51929,null,3247,null,6187,null,1240,null,8478,null,1572,null,16441,null,2155,null,12642,null,1825,null,8181,null,1451,null,30695,null,3417,null,8302,null,1915,null,9094,null,1721,null,10783,null,2016,null,1749,null,756,null,767,null,548,null,1385213,null,6914,null,652755,null,9120,null,55873,null,4236,null,166816,null,5582,null,219431,null,5966,null,141251,null,5379,null,69384,null,3821,null,732458,null,10795,null,189909,null,5423,null,162515,null,7108,null,255015,null,8290,null,89934,null,5806,null,35085,null,2961,null,0400000US29,Missouri,29
229330,null,2113,null,13406,null,1458,null,8242,null,1307,null,533,null,369,null,1560,null,599,null,2226,null,675,null,2640,null,717,null,1283,null,661,null,5164,null,1171,null,1587,null,663,null,1912,null,911,null,1309,null,642,null,291,null,374,null,65,null,108,null,215924,null,2259,null,98173,null,3287,null,6474,null,1245,null,26145,null,2172,null,34685,null,2391,null,23221,null,2271,null,7648,null,1510,null,117751,null,3980,null,30004,null,1954,null,26084,null,2328,null,43403,null,3335,null,13881,null,2260,null,4379,null,1084,null,0400000US30,Montana,30
433142,null,2566,null,33017,null,2634,null,23563,null,2301,null,2128,null,729,null,4538,null,1188,null,7562,null,1209,null,6489,null,1311,null,2846,null,654,null,9454,null,1594,null,3460,null,962,null,2765,null,945,null,2246,null,765,null,983,null,739,null,0,null,228,null,400125,null,3515,null,194440,null,6034,null,14323,null,1677,null,38768,null,3125,null,71734,null,3716,null,48541,null,3167,null,21074,null,1885,null,205685,null,5878,null,48162,null,2317,null,41682,null,3184,null,81390,null,5118,null,27724,null,2848,null,6727,null,1360,null,0400000US31,Nebraska,31
638586,null,2722,null,35453,null,2620,null,23242,null,2009,null,3523,null,896,null,5320,null,1020,null,8381,null,1543,null,4107,null,918,null,1911,null,564,null,12211,null,1988,null,4813,null,1329,null,3353,null,1050,null,3263,null,1069,null,689,null,370,null,93,null,110,null,603133,null,3161,null,281976,null,6985,null,46662,null,3548,null,73797,null,4165,null,96316,null,5326,null,44025,null,2991,null,21176,null,2296,null,321157,null,6863,null,89173,null,3492,null,79788,null,6044,null,103897,null,6000,null,38084,null,3258,null,10215,null,1675,null,0400000US32,Nevada,32
328229,null,1747,null,14079,null,1818,null,10627,null,1508,null,353,null,275,null,1759,null,694,null,2898,null,786,null,4252,null,952,null,1365,null,550,null,3452,null,1018,null,815,null,557,null,1371,null,756,null,839,null,454,null,427,null,302,null,0,null,255,null,314150,null,2406,null,149250,null,4078,null,5825,null,1369,null,36671,null,2827,null,49474,null,2967,null,38779,null,2742,null,18501,null,1706,null,164900,null,4385,null,37280,null,1982,null,39856,null,2965,null,57007,null,3314,null,22080,null,2095,null,8677,null,1742,null,0400000US33,New Hampshire,33
2143137,null,4796,null,113145,null,5268,null,79221,null,4512,null,4098,null,1016,null,14204,null,1773,null,18429,null,2382,null,26433,null,2694,null,16057,null,1928,null,33924,null,2668,null,9104,null,1618,null,12150,null,1885,null,8973,null,1698,null,2668,null,905,null,1029,null,629,null,2029992,null,7065,null,941657,null,9577,null,62936,null,3890,null,220067,null,6959,null,245973,null,6841,null,273506,null,6785,null,139175,null,5125,null,1088335,null,11392,null,257322,null,5862,null,245503,null,7885,null,335949,null,9403,null,183079,null,6795,null,66482,null,4343,null,0400000US34,New Jersey,34
485145,null,3741,null,31643,null,3127,null,19212,null,2672,null,3074,null,1315,null,4100,null,1151,null,7830,null,1788,null,3177,null,1208,null,1031,null,437,null,12431,null,2031,null,3832,null,1104,null,2845,null,891,null,4974,null,1284,null,439,null,240,null,341,null,357,null,453502,null,4885,null,199588,null,5562,null,31818,null,2786,null,44299,null,3204,null,70630,null,4149,null,34840,null,2891,null,18001,null,2119,null,253914,null,6478,null,71501,null,3678,null,61886,null,4332,null,83567,null,5263,null,25051,null,2537,null,11909,null,2041,null,0400000US35,New Mexico,35
4960634,null,5862,null,240633,null,8973,null,161251,null,7210,null,14678,null,2317,null,27099,null,2875,null,38399,null,3386,null,39390,null,2979,null,41685,null,3558,null,79382,null,5272,null,24020,null,3030,null,25015,null,2833,null,22432,null,2666,null,5906,null,1417,null,2009,null,749,null,4720001,null,8618,null,1962224,null,15115,null,198441,null,7325,null,455944,null,11002,null,550756,null,12083,null,431154,null,9830,null,325929,null,9304,null,2757777,null,18767,null,632955,null,10858,null,519478,null,12356,null,854891,null,14410,null,514798,null,12333,null,235655,null,7623,null,0400000US36,New York,36
2352153,null,7194,null,131909,null,6511,null,81810,null,4816,null,10792,null,2150,null,12612,null,1969,null,25762,null,2805,null,21287,null,2479,null,11357,null,1907,null,50099,null,3823,null,16671,null,2155,null,14530,null,2239,null,16343,null,2360,null,2102,null,956,null,453,null,319,null,2220244,null,9637,null,1087629,null,13325,null,97379,null,5372,null,238049,null,8034,null,398026,null,11600,null,251274,null,7120,null,102901,null,4937,null,1132615,null,14744,null,292772,null,8416,null,224516,null,8280,null,406052,null,11471,null,161493,null,6379,null,47782,null,3665,null,0400000US37,North Carolina,37
156470,null,1884,null,10941,null,1464,null,7114,null,1178,null,286,null,294,null,660,null,352,null,3229,null,856,null,2002,null,503,null,937,null,395,null,3827,null,856,null,503,null,335,null,1934,null,726,null,1116,null,470,null,274,null,256,null,0,null,208,null,145529,null,2286,null,73437,null,2718,null,2796,null,693,null,14559,null,1218,null,30315,null,1971,null,20137,null,1714,null,5630,null,970,null,72092,null,2837,null,15323,null,1224,null,12279,null,1735,null,32021,null,2778,null,10780,null,1693,null,1689,null,529,null,0400000US38,North Dakota,38
2812532,null,5428,null,152614,null,5663,null,91621,null,4454,null,7744,null,1443,null,17266,null,2132,null,28693,null,2604,null,22881,null,2262,null,15037,null,1815,null,60993,null,3636,null,15437,null,2051,null,20195,null,2571,null,21666,null,2446,null,3051,null,1229,null,644,null,577,null,2659918,null,8077,null,1205356,null,12344,null,79892,null,5232,null,346658,null,7956,null,406720,null,9181,null,249438,null,7121,null,122648,null,4829,null,1454562,null,13126,null,367864,null,6355,null,354954,null,8309,null,499816,null,11438,null,169034,null,7733,null,62894,null,3877,null,0400000US39,Ohio,39
887858,null,3973,null,55175,null,3052,null,37023,null,2971,null,4170,null,985,null,9013,null,1469,null,12036,null,1726,null,8076,null,1328,null,3728,null,947,null,18152,null,1928,null,5358,null,1129,null,6817,null,1153,null,5091,null,1190,null,886,null,394,null,0,null,251,null,832683,null,4718,null,414977,null,7004,null,45199,null,3590,null,114060,null,5298,null,147315,null,5394,null,82004,null,4289,null,26399,null,2221,null,417706,null,8002,null,111430,null,4490,null,97700,null,4580,null,151280,null,6491,null,46098,null,3440,null,11198,null,1832,null,0400000US40,Oklahoma,40
926886,null,3723,null,47691,null,3031,null,32066,null,2769,null,4774,null,1391,null,4638,null,1240,null,12600,null,1959,null,5231,null,1167,null,4823,null,846,null,15625,null,2254,null,4531,null,1131,null,5158,null,1223,null,5022,null,1387,null,676,null,407,null,238,null,198,null,879195,null,4808,null,410419,null,9018,null,41232,null,3213,null,87494,null,4536,null,151968,null,6021,null,88856,null,4863,null,40869,null,3153,null,468776,null,9274,null,110217,null,4745,null,91417,null,6081,null,174425,null,7747,null,68702,null,5125,null,24015,null,2423,null,0400000US41,Oregon,41
3026741,null,5814,null,151344,null,5857,null,95549,null,4098,null,6806,null,1119,null,17882,null,1822,null,24557,null,2290,null,29041,null,2184,null,17263,null,1699,null,55795,null,4203,null,11963,null,1801,null,23796,null,3223,null,15362,null,2044,null,3460,null,839,null,1214,null,547,null,2875397,null,8343,null,1295839,null,11167,null,77831,null,4557,null,398796,null,8638,null,375131,null,8646,null,291037,null,6668,null,153044,null,5267,null,1579558,null,13101,null,363085,null,6387,null,411647,null,11276,null,499236,null,11770,null,221312,null,7292,null,84278,null,4761,null,0400000US42,Pennsylvania,42
262922,null,1949,null,10222,null,1515,null,7914,null,1409,null,317,null,251,null,1511,null,566,null,1852,null,610,null,2529,null,818,null,1705,null,671,null,2308,null,767,null,780,null,488,null,969,null,418,null,415,null,232,null,144,null,177,null,0,null,287,null,252700,null,2458,null,104101,null,4114,null,8744,null,1816,null,23317,null,2405,null,34039,null,2808,null,23600,null,2111,null,14401,null,1606,null,148599,null,4349,null,30460,null,1951,null,32326,null,3006,null,56652,null,3737,null,21905,null,3131,null,7256,null,1439,null,0400000US44,Rhode Island,44
1123285,null,4408,null,66483,null,4137,null,36574,null,3142,null,3046,null,908,null,8063,null,1573,null,10878,null,1711,null,10142,null,1872,null,4445,null,1041,null,29909,null,3552,null,8628,null,1855,null,9603,null,1888,null,9210,null,1915,null,2017,null,952,null,451,null,413,null,1056802,null,5708,null,479187,null,8576,null,45987,null,3822,null,122990,null,5141,null,169808,null,6882,null,93988,null,4713,null,46414,null,2901,null,577615,null,8503,null,147185,null,5674,null,141498,null,6469,null,204484,null,6690,null,62531,null,4072,null,21917,null,2768,null,0400000US45,South Carolina,45
191344,null,2104,null,11731,null,1524,null,8389,null,1350,null,716,null,480,null,1321,null,551,null,2645,null,667,null,2737,null,638,null,970,null,500,null,3342,null,841,null,719,null,405,null,949,null,506,null,1457,null,514,null,217,null,275,null,0,null,223,null,179613,null,2500,null,86210,null,3380,null,5283,null,1039,null,21682,null,2039,null,30829,null,2089,null,21821,null,1822,null,6595,null,1111,null,93403,null,3758,null,25204,null,1749,null,18867,null,2105,null,35963,null,2788,null,10479,null,1514,null,2890,null,831,null,0400000US46,South Dakota,46
1556920,null,4077,null,103522,null,4728,null,59682,null,4043,null,6061,null,1431,null,16503,null,2098,null,17661,null,2375,null,13478,null,1777,null,5979,null,1097,null,43840,null,3480,null,10140,null,1803,null,15901,null,2338,null,14353,null,2307,null,2785,null,1089,null,661,null,383,null,1453398,null,6325,null,708857,null,10753,null,63869,null,4694,null,207648,null,6160,null,233234,null,6750,null,140794,null,5939,null,63312,null,3828,null,744541,null,10929,null,196069,null,5542,null,197649,null,7275,null,234915,null,6991,null,86528,null,5635,null,29380,null,2793,null,0400000US47,Tennessee,47
6236697,null,10084,null,418903,null,10997,null,279656,null,9241,null,57545,null,3766,null,60538,null,5093,null,79941,null,5253,null,58268,null,3732,null,23364,null,2183,null,139247,null,8014,null,44490,null,4331,null,49143,null,4201,null,38873,null,3929,null,4713,null,1134,null,2028,null,804,null,5817794,null,15954,null,2840249,null,19667,null,507426,null,12441,null,665597,null,12562,null,877523,null,13356,null,563510,null,11802,null,226193,null,7906,null,2977545,null,24287,null,842131,null,10239,null,650635,null,14214,null,1009029,null,18851,null,353465,null,9886,null,122285,null,6559,null,0400000US48,Texas,48
