B12002I_001E,B12002I_001EA,B12002I_001M,B12002I_001MA,B12002I_002E,B12002I_002EA,B12002I_002M,B12002I_002MA,B12002I_003E,B12002I_003EA,B12002I_003M,B12002I_003MA,B12002I_004E,B12002I_004EA,B12002I_004M,B12002I_004MA,B12002I_005E,B12002I_005EA,B12002I_005M,B12002I_005MA,B12002I_006E,B12002I_006EA,B12002I_006M,B12002I_006MA,B12002I_007E,B12002I_007EA,B12002I_007M,B12002I_007MA,B12002I_008E,B12002I_008EA,B12002I_008M,B12002I_008MA,B12002I_009E,B12002I_009EA,B12002I_009M,B12002I_009MA,B12002I_010E,B12002I_010EA,B12002I_010M,B12002I_010MA,B12002I_011E,B12002I_011EA,B12002I_011M,B12002I_011MA,B12002I_012E,B12002I_012EA,B12002I_012M,B12002I_012MA,B12002I_013E,B12002I_013EA,B12002I_013M,B12002I_013MA,GEO_ID,NAME,state
529336,null,3206,null,304876,null,2935,null,133927,null,6144,null,144953,null,6213,null,9510,null,2119,null,2915,null,1119,null,13571,null,2285,null,224460,null,2857,null,80810,null,4109,null,108846,null,4182,null,9502,null,1730,null,9427,null,1759,null,15875,null,2578,null,0400000US13,Georgia,13
77700,null,441,null,41315,null,347,null,17319,null,1543,null,18366,null,1972,null,1447,null,697,null,444,null,282,null,3739,null,1002,null,36385,null,409,null,13170,null,1238,null,15330,null,1216,null,1474,null,696,null,1700,null,530,null,4711,null,1061,null,0400000US15,Hawaii,15
106165,null,1134,null,56522,null,1353,null,22607,null,2046,null,28758,null,1892,null,1258,null,703,null,772,null,457,null,3127,null,1002,null,49643,null,1328,null,15537,null,1816,null,27195,null,1990,null,2338,null,1082,null,1097,null,585,null,3476,null,982,null,0400000US16,Idaho,16
1363467,null,1835,null,727051,null,1700,null,321856,null,6959,null,348074,null,7461,null,12078,null,1982,null,9398,null,1627,null,35645,null,3625,null,636416,null,1696,null,244990,null,5780,null,291874,null,6882,null,23921,null,2526,null,27023,null,2768,null,48608,null,3799,null,0400000US17,Illinois,17
229754,null,1813,null,126271,null,2009,null,53628,null,2797,null,58226,null,3450,null,3747,null,1454,null,1473,null,749,null,9197,null,1593,null,103483,null,1832,null,36414,null,2172,null,49135,null,2507,null,4516,null,1388,null,3521,null,968,null,9897,null,1597,null,0400000US18,Indiana,18
84470,null,1977,null,45634,null,1901,null,18981,null,2238,null,22123,null,1928,null,403,null,274,null,305,null,242,null,3822,null,1226,null,38836,null,1896,null,14553,null,1705,null,17767,null,1832,null,1519,null,667,null,1366,null,666,null,3631,null,1058,null,0400000US19,Iowa,19
172993,null,1631,null,93534,null,1524,null,33661,null,2833,null,48788,null,2600,null,2283,null,1011,null,968,null,471,null,7834,null,1501,null,79459,null,1358,null,27104,null,2160,null,40451,null,2264,null,2525,null,868,null,2194,null,530,null,7185,null,1350,null,0400000US20,Kansas,20
70323,null,2507,null,39928,null,2160,null,16389,null,1761,null,20969,null,2153,null,414,null,314,null,70,null,87,null,2086,null,788,null,30395,null,1791,null,9638,null,1481,null,15458,null,1543,null,1573,null,743,null,1152,null,590,null,2574,null,773,null,0400000US21,Kentucky,21
118747,null,1762,null,64461,null,1751,null,26104,null,2112,null,30136,null,1944,null,1895,null,752,null,999,null,488,null,5327,null,1205,null,54286,null,1607,null,17642,null,1753,null,26753,null,2117,null,2202,null,816,null,3763,null,1024,null,3926,null,926,null,0400000US22,Louisiana,22
12499,null,781,null,6203,null,738,null,2942,null,554,null,2371,null,551,null,0,null,230,null,46,null,77,null,844,null,504,null,6296,null,846,null,3198,null,758,null,2186,null,619,null,87,null,138,null,235,null,221,null,590,null,333,null,0400000US23,Maine,23
289854,null,1444,null,155499,null,1689,null,70088,null,3158,null,71290,null,3263,null,3135,null,889,null,1901,null,630,null,9085,null,1673,null,134355,null,1597,null,47621,null,3138,null,62653,null,3249,null,5405,null,1401,null,6589,null,1359,null,12087,null,1702,null,0400000US24,Maryland,24
418686,null,940,null,210509,null,1137,null,113772,null,4347,null,71421,null,3733,null,7615,null,1546,null,2109,null,768,null,15592,null,2171,null,208177,null,942,null,94363,null,3724,null,63950,null,3482,null,14935,null,2131,null,10757,null,1583,null,24172,null,2828,null,0400000US25,Massachusetts,25
289025,null,1744,null,152300,null,2241,null,64280,null,3121,null,70518,null,3650,null,3340,null,1181,null,2085,null,713,null,12077,null,1866,null,136725,null,1857,null,50661,null,2854,null,61511,null,3057,null,4839,null,1096,null,5010,null,1004,null,14704,null,1826,null,0400000US26,Michigan,26
144491,null,1350,null,79283,null,1676,null,39378,null,2304,null,32396,null,2717,null,2850,null,966,null,311,null,244,null,4348,null,985,null,65208,null,1449,null,27799,null,1858,null,26628,null,2009,null,3231,null,963,null,1129,null,382,null,6421,null,1382,null,0400000US27,Minnesota,27
46354,null,2579,null,26934,null,2874,null,10735,null,1725,null,14031,null,2632,null,671,null,448,null,49,null,86,null,1448,null,610,null,19420,null,2199,null,5879,null,1790,null,9705,null,1162,null,344,null,324,null,743,null,476,null,2749,null,1005,null,0400000US28,Mississippi,28
133143,null,1557,null,72199,null,1837,null,29765,null,2058,null,33695,null,2347,null,1969,null,633,null,1138,null,592,null,5632,null,1296,null,60944,null,1649,null,20969,null,1824,null,27612,null,1924,null,3165,null,915,null,3416,null,821,null,5782,null,1369,null,0400000US29,Missouri,29
19041,null,945,null,9027,null,1219,null,5186,null,1066,null,2373,null,667,null,16,null,30,null,102,null,136,null,1350,null,721,null,10014,null,992,null,3402,null,944,null,3219,null,906,null,582,null,539,null,994,null,471,null,1817,null,789,null,0400000US30,Montana,30
95804,null,1174,null,51780,null,1556,null,20506,null,2228,null,26560,null,2152,null,1102,null,536,null,807,null,554,null,2805,null,993,null,44024,null,1250,null,16167,null,1565,null,20215,null,1638,null,2105,null,733,null,1532,null,593,null,4005,null,933,null,0400000US31,Nebraska,31
473489,null,1133,null,255034,null,1287,null,105229,null,4572,null,121894,null,5252,null,7025,null,1864,null,2242,null,846,null,18644,null,2944,null,218455,null,1036,null,76176,null,4243,null,104412,null,4426,null,8325,null,1633,null,8857,null,1469,null,20685,null,2332,null,0400000US32,Nevada,32
25502,null,580,null,14008,null,666,null,6792,null,1005,null,5712,null,1071,null,162,null,250,null,69,null,104,null,1273,null,723,null,11494,null,635,null,3912,null,748,null,4406,null,791,null,717,null,500,null,751,null,453,null,1708,null,753,null,0400000US33,New Hampshire,33
1074457,null,665,null,550565,null,1385,null,253212,null,6135,null,240433,null,6530,null,15603,null,2520,null,7782,null,1727,null,33535,null,3463,null,523892,null,1400,null,200774,null,5033,null,213675,null,6010,null,26297,null,2513,null,29256,null,2241,null,53890,null,3967,null,0400000US34,New Jersey,34
678254,null,1229,null,339263,null,1393,null,136757,null,4878,null,154880,null,5489,null,6832,null,1476,null,7777,null,1446,null,33017,null,3491,null,338991,null,927,null,109497,null,4298,null,152536,null,4823,null,9200,null,1468,null,25299,null,1969,null,42459,null,3607,null,0400000US35,New Mexico,35
2466820,null,2057,null,1217912,null,1959,null,591876,null,10228,null,480884,null,10247,null,46746,null,4291,null,19926,null,2450,null,78480,null,4062,null,1248908,null,1624,null,513405,null,8503,null,432522,null,9223,null,81177,null,4534,null,83044,null,4639,null,138760,null,4451,null,0400000US36,New York,36
455130,null,3140,null,257857,null,3282,null,115699,null,5170,null,121799,null,4427,null,8294,null,2096,null,1349,null,553,null,10716,null,2284,null,197273,null,2747,null,71846,null,3374,null,97440,null,3595,null,8292,null,2010,null,6111,null,1320,null,13584,null,1892,null,0400000US37,North Carolina,37
9381,null,669,null,4493,null,627,null,1505,null,551,null,2431,null,525,null,13,null,26,null,0,null,208,null,544,null,422,null,4888,null,614,null,1375,null,592,null,2677,null,615,null,200,null,220,null,260,null,333,null,376,null,270,null,0400000US38,North Dakota,38
217295,null,2238,null,113776,null,2123,null,52942,null,2172,null,48430,null,2831,null,2857,null,1010,null,924,null,351,null,8623,null,1383,null,103519,null,2094,null,39933,null,2579,null,44047,null,2647,null,3657,null,934,null,5015,null,1050,null,10867,null,1682,null,0400000US39,Ohio,39
195308,null,2009,null,105724,null,2157,null,40347,null,2567,null,55366,null,2743,null,2798,null,1210,null,831,null,348,null,6382,null,1242,null,89584,null,1809,null,28820,null,2130,null,47668,null,2647,null,3767,null,967,null,3410,null,972,null,5919,null,1232,null,0400000US40,Oklahoma,40
277297,null,862,null,152639,null,1434,null,65583,null,3049,null,68104,null,3967,null,8546,null,2573,null,1310,null,494,null,9096,null,1720,null,124658,null,1519,null,44409,null,2669,null,60785,null,3153,null,6461,null,1918,null,3635,null,1018,null,9368,null,1545,null,0400000US41,Oregon,41
438420,null,1674,null,226402,null,1987,null,114037,null,4039,null,85647,null,4167,null,8955,null,1654,null,2714,null,818,null,15049,null,1960,null,212018,null,1706,null,91951,null,3730,null,76087,null,3136,null,10800,null,1554,null,11097,null,1231,null,22083,null,2259,null,0400000US42,Pennsylvania,42
88289,null,478,null,44057,null,693,null,20874,null,1799,null,18320,null,2057,null,2128,null,1006,null,78,null,131,null,2657,null,1060,null,44232,null,782,null,19757,null,1653,null,14645,null,1712,null,3062,null,792,null,1734,null,586,null,5034,null,1184,null,0400000US44,Rhode Island,44
132592,null,2169,null,74752,null,2185,null,33403,null,2898,null,34192,null,2866,null,3044,null,1102,null,482,null,330,null,3631,null,981,null,57840,null,1708,null,19454,null,2132,null,30699,null,2201,null,2550,null,954,null,1528,null,604,null,3609,null,1042,null,0400000US45,South Carolina,45
13710,null,1195,null,6652,null,864,null,2588,null,786,null,3170,null,700,null,222,null,191,null,0,null,223,null,672,null,421,null,7058,null,809,null,2033,null,686,null,3581,null,813,null,533,null,401,null,243,null,207,null,668,null,600,null,0400000US46,South Dakota,46
163678,null,1931,null,92854,null,1865,null,40588,null,2854,null,44551,null,2740,null,2526,null,951,null,801,null,523,null,4388,null,1297,null,70824,null,1937,null,22713,null,2307,null,37398,null,2590,null,2461,null,912,null,2282,null,1020,null,5970,null,1174,null,0400000US47,Tennessee,47
6358943,null,2403,null,3263756,null,3627,null,1270007,null,14693,null,1619315,null,15711,null,92909,null,5611,null,54076,null,4081,null,227449,null,7852,null,3095187,null,3492,null,979282,null,11898,null,1471866,null,16014,null,159576,null,8263,null,196809,null,6544,null,287654,null,10143,null,0400000US48,Texas,48
217969,null,654,null,115816,null,892,null,45574,null,2540,null,60196,null,3170,null,2850,null,944,null,1227,null,672,null,5969,null,1259,null,102153,null,994,null,33964,null,2016,null,52316,null,2293,null,4374,null,1259,null,3175,null,933,null,8324,null,1612,null,0400000US49,Utah,49
6422,null,500,null,3853,null,595,null,1788,null,663,null,1876,null,543,null,0,null,211,null,106,null,184,null,83,null,119,null,2569,null,533,null,674,null,362,null,1324,null,429,null,0,null,211,null,310,null,229,null,261,null,212,null,0400000US50,Vermont,50
393765,null,3789,null,210312,null,3321,null,88828,null,4958,null,102208,null,4941,null,7127,null,1657,null,1680,null,753,null,10469,null,2032,null,183453,null,2736,null,58445,null,3452,null,96097,null,4186,null,7575,null,1593,null,6907,null,1584,null,14429,null,1959,null,0400000US51,Virginia,51
446604,null,833,null,239981,null,1725,null,104137,null,4012,null,111048,null,4039,null,6425,null,1601,null,1719,null,734,null,16652,null,2096,null,206623,null,1536,null,76134,null,3057,null,93708,null,4019,null,10164,null,1893,null,9664,null,1363,null,16953,null,2447,null,0400000US53,Washington,53
14852,null,2403,null,7663,null,1510,null,3480,null,915,null,2852,null,797,null,179,null,246,null,689,null,731,null,463,null,294,null,7189,null,1575,null,2253,null,997,null,3218,null,919,null,335,null,244,null,801,null,584,null,582,null,380,null,0400000US54,West Virginia,54
198896,null,998,null,109337,null,1652,null,51468,null,2571,null,46579,null,2218,null,2254,null,873,null,627,null,387,null,8409,null,1708,null,89559,null,1687,null,35159,null,2277,null,40092,null,2161,null,2257,null,752,null,3507,null,777,null,8544,null,1275,null,0400000US55,Wisconsin,55
30900,null,1380,null,15915,null,1152,null,5396,null,1245,null,8255,null,1262,null,74,null,95,null,286,null,215,null,1904,null,932,null,14985,null,1171,null,4677,null,1056,null,6984,null,1113,null,739,null,553,null,1136,null,541,null,1449,null,659,null,0400000US56,Wyoming,56
3141553,null,3848,null,1481376,null,3215,null,651889,null,7716,null,580838,null,8062,null,41821,null,3300,null,43752,null,2887,null,163076,null,5981,null,1660177,null,3587,null,582914,null,9394,null,593940,null,8219,null,62917,null,4572,null,177195,null,5113,null,243211,null,7436,null,0400000US72,Puerto Rico,72
