B19060_001E,B19060_001EA,B19060_001M,B19060_001MA,B19060_002E,B19060_002EA,B19060_002M,B19060_002MA,B19060_003E,B19060_003EA,B19060_003M,B19060_003MA,GEO_ID,NAME,state
1848051,null,10312,null,308093,null,9690,null,1539958,null,12522,null,0400000US01,Alabama,01
236597,null,2353,null,125387,null,4823,null,111210,null,4300,null,0400000US02,Alaska,02
2276865,null,11778,null,311814,null,7948,null,1965051,null,13569,null,0400000US04,Arizona,04
1124947,null,8066,null,178805,null,6248,null,946142,null,9782,null,0400000US05,Arkansas,05
12214891,null,20992,null,1980466,null,19762,null,10234425,null,27802,null,0400000US06,California,06
1910146,null,9468,null,273384,null,7115,null,1636762,null,11691,null,0400000US08,Colorado,08
1326329,null,5869,null,194411,null,6980,null,1131918,null,8197,null,0400000US09,Connecticut,09
327252,null,4316,null,50712,null,3448,null,276540,null,4798,null,0400000US10,Delaware,10
249280,null,3172,null,30068,null,2789,null,219212,null,3909,null,0400000US11,District of Columbia,11
6987647,null,25717,null,1036239,null,15396,null,5951408,null,22984,null,0400000US12,Florida,12
3469250,null,16258,null,487855,null,11292,null,2981395,null,16338,null,0400000US13,Georgia,13
446136,null,4850,null,62752,null,3813,null,383384,null,5345,null,0400000US15,Hawaii,15
558466,null,5299,null,106448,null,4331,null,452018,null,6030,null,0400000US16,Idaho,16
4757452,null,13703,null,690390,null,11671,null,4067062,null,15441,null,0400000US17,Illinois,17
2477548,null,11798,null,422949,null,8776,null,2054599,null,13308,null,0400000US18,Indiana,18
1226804,null,6707,null,210340,null,5698,null,1016464,null,8650,null,0400000US19,Iowa,19
1104976,null,6395,null,176184,null,5241,null,928792,null,8266,null,0400000US20,Kansas,20
1694197,null,9986,null,299637,null,7307,null,1394560,null,11011,null,0400000US21,Kentucky,21
1688027,null,9265,null,224885,null,7051,null,1463142,null,10342,null,0400000US22,Louisiana,22
544855,null,4187,null,94389,null,4395,null,450466,null,5795,null,0400000US23,Maine,23
2095122,null,8485,null,293921,null,8383,null,1801201,null,11935,null,0400000US24,Maryland,24
2475492,null,10003,null,392276,null,8867,null,2083216,null,11911,null,0400000US25,Massachusetts,25
3819736,null,15353,null,734057,null,10127,null,3085679,null,17313,null,0400000US26,Michigan,26
2085767,null,8065,null,346732,null,6404,null,1739035,null,8778,null,0400000US27,Minnesota,27
1095026,null,8003,null,168839,null,6456,null,926187,null,9396,null,0400000US28,Mississippi,28
2339684,null,9753,null,366872,null,9322,null,1972812,null,11732,null,0400000US29,Missouri,29
375287,null,3537,null,61624,null,3563,null,313663,null,4628,null,0400000US30,Montana,30
711223,null,4845,null,116685,null,4440,null,594538,null,6405,null,0400000US31,Nebraska,31
965715,null,7365,null,143329,null,5619,null,822386,null,7837,null,0400000US32,Nevada,32
506342,null,4336,null,74078,null,3937,null,432264,null,5716,null,0400000US33,New Hampshire,33
3154926,null,9910,null,470103,null,9098,null,2684823,null,10868,null,0400000US34,New Jersey,34
742104,null,4973,null,106569,null,4769,null,635535,null,5699,null,0400000US35,New Mexico,35
7187555,null,16275,null,976852,null,15813,null,6210703,null,22040,null,0400000US36,New York,36
3646095,null,15663,null,592676,null,13019,null,3053419,null,19473,null,0400000US37,North Carolina,37
279014,null,2769,null,35665,null,2183,null,243349,null,3479,null,0400000US38,North Dakota,38
4526404,null,14127,null,755833,null,11828,null,3770571,null,16257,null,0400000US39,Ohio,39
1430019,null,8950,null,226690,null,6351,null,1203329,null,9480,null,0400000US40,Oklahoma,40
1485919,null,6587,null,292409,null,8043,null,1193510,null,9379,null,0400000US41,Oregon,41
4916869,null,14704,null,801856,null,13873,null,4115013,null,18471,null,0400000US42,Pennsylvania,42
406343,null,4227,null,68307,null,4474,null,338036,null,5276,null,0400000US44,Rhode Island,44
1730232,null,10605,null,284334,null,8127,null,1445898,null,11895,null,0400000US45,South Carolina,45
316638,null,3769,null,49365,null,3178,null,267273,null,4572,null,0400000US46,South Dakota,46
2447066,null,12952,null,379114,null,8238,null,2067952,null,14122,null,0400000US47,Tennessee,47
8527938,null,23685,null,1174873,null,15773,null,7353065,null,26929,null,0400000US48,Texas,48
863122,null,4563,null,128323,null,4863,null,734799,null,5523,null,0400000US49,Utah,49
251736,null,2982,null,39784,null,2288,null,211952,null,3463,null,0400000US50,Vermont,50
2971489,null,12961,null,426941,null,9561,null,2544548,null,15606,null,0400000US51,Virginia,51
2559288,null,9514,null,440404,null,10495,null,2118884,null,11826,null,0400000US53,Washington,53
748517,null,6008,null,122052,null,4993,null,626465,null,6741,null,0400000US54,West Virginia,54
2272274,null,8949,null,406601,null,7917,null,1865673,null,11316,null,0400000US55,Wisconsin,55
213571,null,2941,null,32238,null,2343,null,181333,null,3345,null,0400000US56,Wyoming,56
1181112,null,8338,null,202438,null,6075,null,978674,null,8571,null,0400000US72,Puerto Rico,72
