C17015_001E,C17015_001EA,C17015_001M,C17015_001MA,C17015_002E,C17015_002EA,C17015_002M,C17015_002MA,C17015_003E,C17015_003EA,C17015_003M,C17015_003MA,C17015_004E,C17015_004EA,C17015_004M,C17015_004MA,C17015_005E,C17015_005EA,C17015_005M,C17015_005MA,C17015_006E,C17015_006EA,C17015_006M,C17015_006MA,C17015_007E,C17015_007EA,C17015_007M,C17015_007MA,C17015_008E,C17015_008EA,C17015_008M,C17015_008MA,C17015_009E,C17015_009EA,C17015_009M,C17015_009MA,C17015_010E,C17015_010EA,C17015_010M,C17015_010MA,C17015_011E,C17015_011EA,C17015_011M,C17015_011MA,C17015_012E,C17015_012EA,C17015_012M,C17015_012MA,C17015_013E,C17015_013EA,C17015_013M,C17015_013MA,C17015_014E,C17015_014EA,C17015_014M,C17015_014MA,C17015_015E,C17015_015EA,C17015_015M,C17015_015MA,GEO_ID,NAME,state
1246056,null,11767,null,166703,null,5280,null,38095,null,2796,null,9455,null,1564,null,28640,null,2558,null,128608,null,4951,null,20877,null,2576,null,107731,null,4464,null,1079353,null,12047,null,333081,null,5788,null,24444,null,2196,null,308637,null,5776,null,746272,null,10288,null,26214,null,2397,null,720058,null,9552,null,0400000US01,Alabama,01
159940,null,3646,null,9850,null,1365,null,536,null,228,null,208,null,121,null,328,null,191,null,9314,null,1363,null,1686,null,586,null,7628,null,1238,null,150090,null,3688,null,27030,null,1761,null,3299,null,720,null,23731,null,1725,null,123060,null,3558,null,4291,null,969,null,118769,null,3691,null,0400000US02,Alaska,02
1514235,null,13945,null,175498,null,7259,null,26948,null,2463,null,4434,null,955,null,22514,null,2349,null,148550,null,7017,null,19629,null,2270,null,128921,null,6515,null,1338737,null,13081,null,388128,null,6816,null,20131,null,2282,null,367997,null,7118,null,950609,null,11162,null,32253,null,2936,null,918356,null,11334,null,0400000US04,Arizona,04
768492,null,8905,null,113410,null,4531,null,24304,null,2589,null,6823,null,1298,null,17481,null,2138,null,89106,null,3832,null,14466,null,2216,null,74640,null,3843,null,655082,null,7950,null,206703,null,4770,null,13950,null,1785,null,192753,null,4763,null,448379,null,7782,null,14971,null,1760,null,433408,null,8170,null,0400000US05,Arkansas,05
8366253,null,25708,null,887411,null,13879,null,102325,null,4995,null,23809,null,2688,null,78516,null,4285,null,785086,null,13254,null,190155,null,6704,null,594931,null,12900,null,7478842,null,27770,null,1730572,null,14224,null,182692,null,5664,null,1547880,null,14522,null,5748270,null,26160,null,289535,null,8539,null,5458735,null,25728,null,0400000US06,California,06
1233139,null,11054,null,109626,null,5252,null,11815,null,1595,null,2269,null,714,null,9546,null,1532,null,97811,null,5165,null,10316,null,1794,null,87495,null,4907,null,1123513,null,10157,null,234217,null,4769,null,13070,null,1553,null,221147,null,4633,null,889296,null,9606,null,25126,null,2274,null,864170,null,9900,null,0400000US08,Colorado,08
890530,null,9200,null,59484,null,4290,null,8376,null,1309,null,1425,null,562,null,6951,null,1352,null,51108,null,3852,null,11608,null,1709,null,39500,null,3377,null,831046,null,9223,null,213153,null,4932,null,10537,null,1546,null,202616,null,5241,null,617893,null,8725,null,16055,null,2004,null,601838,null,8722,null,0400000US09,Connecticut,09
220655,null,4595,null,15627,null,2343,null,2682,null,824,null,449,null,344,null,2233,null,786,null,12945,null,2256,null,1289,null,601,null,11656,null,2049,null,205028,null,4752,null,58680,null,2504,null,3909,null,979,null,54771,null,2423,null,146348,null,4408,null,5731,null,1198,null,140617,null,4318,null,0400000US10,Delaware,10
109030,null,4490,null,15965,null,2196,null,2223,null,705,null,742,null,437,null,1481,null,589,null,13742,null,2034,null,8125,null,1643,null,5617,null,1398,null,93065,null,4537,null,19492,null,1644,null,2054,null,731,null,17438,null,1689,null,73573,null,4297,null,4026,null,951,null,69547,null,4239,null,0400000US11,District of Columbia,11
4542466,null,26422,null,488257,null,11108,null,93778,null,5164,null,15444,null,1990,null,78334,null,4729,null,394479,null,10589,null,40935,null,3140,null,353544,null,10481,null,4054209,null,24841,null,1338533,null,13951,null,73219,null,4544,null,1265314,null,14041,null,2715676,null,21090,null,89291,null,4527,null,2626385,null,20764,null,0400000US12,Florida,12
