B05003_001E,B05003_001EA,B05003_001M,B05003_001MA,B05003_002E,B05003_002EA,B05003_002M,B05003_002MA,B05003_003E,B05003_003EA,B05003_003M,B05003_003MA,B05003_004E,B05003_004EA,B05003_004M,B05003_004MA,B05003_005E,B05003_005EA,B05003_005M,B05003_005MA,B05003_006E,B05003_006EA,B05003_006M,B05003_006MA,B05003_007E,B05003_007EA,B05003_007M,B05003_007MA,B05003_008E,B05003_008EA,B05003_008M,B05003_008MA,B05003_009E,B05003_009EA,B05003_009M,B05003_009MA,B05003_010E,B05003_010EA,B05003_010M,B05003_010MA,B05003_011E,B05003_011EA,B05003_011M,B05003_011MA,B05003_012E,B05003_012EA,B05003_012M,B05003_012MA,B05003_013E,B05003_013EA,B05003_013M,B05003_013MA,B05003_014E,B05003_014EA,B05003_014M,B05003_014MA,B05003_015E,B05003_015EA,B05003_015M,B05003_015MA,B05003_016E,B05003_016EA,B05003_016M,B05003_016MA,B05003_017E,B05003_017EA,B05003_017M,B05003_017MA,B05003_018E,B05003_018EA,B05003_018M,B05003_018MA,B05003_019E,B05003_019EA,B05003_019M,B05003_019MA,B05003_020E,B05003_020EA,B05003_020M,B05003_020MA,B05003_021E,B05003_021EA,B05003_021M,B05003_021MA,B05003_022E,B05003_022EA,B05003_022M,B05003_022MA,B05003_023E,B05003_023EA,B05003_023M,B05003_023MA,GEO_ID,NAME,state
9829211,null,0,*****,4826927,null,8502,null,1323257,null,5428,null,1276541,null,6966,null,46716,null,3931,null,7071,null,1517,null,39645,null,3486,null,3503670,null,7347,null,3057660,null,11899,null,446010,null,9056,null,144719,null,6508,null,301291,null,9327,null,5002284,null,8502,null,1259400,null,5301,null,1215852,null,6562,null,43548,null,4186,null,8871,null,1537,null,34677,null,4032,null,3742884,null,7094,null,3358777,null,10933,null,384107,null,9568,null,156733,null,7362,null,227374,null,7170,null,0400000US13,Georgia,13
1295178,null,0,*****,654657,null,1907,null,150566,null,1884,null,144867,null,2508,null,5699,null,1506,null,1734,null,692,null,3965,null,1345,null,504091,null,644,null,415506,null,5051,null,88585,null,5003,null,52014,null,3723,null,36571,null,3736,null,640521,null,1907,null,139790,null,1861,null,134444,null,2152,null,5346,null,1335,null,1755,null,447,null,3591,null,1257,null,500731,null,533,null,376134,null,4914,null,124597,null,4866,null,74079,null,3917,null,50518,null,3750,null,0400000US15,Hawaii,15
1545801,null,0,*****,776454,null,2195,null,216164,null,2154,null,210805,null,2614,null,5359,null,1513,null,523,null,360,null,4836,null,1468,null,560290,null,1397,null,515363,null,3122,null,44927,null,2847,null,13583,null,1519,null,31344,null,2596,null,769347,null,2195,null,202743,null,2110,null,197081,null,2259,null,5662,null,1543,null,1161,null,571,null,4501,null,1388,null,566604,null,1559,null,524910,null,3262,null,41694,null,3092,null,16785,null,1986,null,24909,null,2480,null,0400000US16,Idaho,16
12910409,null,0,*****,6359111,null,4403,null,1622968,null,3416,null,1572014,null,5550,null,50954,null,3979,null,10914,null,1674,null,40040,null,3533,null,4736143,null,3471,null,3897542,null,13334,null,838601,null,13037,null,365841,null,9376,null,472760,null,13699,null,6551298,null,4403,null,1551099,null,3146,null,1495398,null,5518,null,55701,null,4479,null,14405,null,2049,null,41296,null,4334,null,5000199,null,3141,null,4204692,null,12880,null,795507,null,13146,null,392344,null,10129,null,403163,null,10966,null,0400000US17,Illinois,17
6423113,null,0,*****,3159805,null,3549,null,810830,null,3027,null,796310,null,3989,null,14520,null,2321,null,2871,null,759,null,11649,null,2172,null,2348975,null,3201,null,2218086,null,4981,null,130889,null,4555,null,43518,null,3115,null,87371,null,4165,null,3263308,null,3549,null,775327,null,2856,null,758531,null,3125,null,16796,null,1991,null,4368,null,1095,null,12428,null,1961,null,2487981,null,2845,null,2368859,null,5463,null,119122,null,4553,null,48432,null,3997,null,70690,null,3841,null,0400000US18,Indiana,18
3007857,null,0,*****,1483357,null,2927,null,362410,null,2532,null,356311,null,2467,null,6099,null,1231,null,1863,null,631,null,4236,null,1105,null,1120947,null,2284,null,1067770,null,3022,null,53177,null,2760,null,17220,null,1955,null,35957,null,2844,null,1524500,null,2928,null,345709,null,2478,null,338811,null,2670,null,6898,null,1535,null,1885,null,638,null,5013,null,1268,null,1178791,null,2278,null,1128804,null,2908,null,49987,null,2769,null,20722,null,1793,null,29265,null,2741,null,0400000US19,Iowa,19
2818747,null,0,*****,1397869,null,3080,null,357294,null,2558,null,349141,null,3185,null,8153,null,1478,null,1472,null,593,null,6681,null,1421,null,1040575,null,2386,null,959465,null,3848,null,81110,null,3421,null,24469,null,1925,null,56641,null,3570,null,1420878,null,3080,null,344914,null,2605,null,337231,null,2879,null,7683,null,1186,null,1666,null,539,null,6017,null,1091,null,1075964,null,2103,null,1001658,null,3492,null,74306,null,3278,null,26216,null,2257,null,48090,null,2749,null,0400000US20,Kansas,20
4314113,null,0,*****,2111522,null,4926,null,518345,null,3994,null,509936,null,4089,null,8409,null,1825,null,2506,null,1017,null,5903,null,1340,null,1593177,null,2790,null,1532316,null,4779,null,60861,null,3918,null,16897,null,1977,null,43964,null,4256,null,2202591,null,4926,null,498866,null,4061,null,490444,null,4224,null,8422,null,1719,null,3377,null,988,null,5045,null,1404,null,1703725,null,2734,null,1653444,null,3671,null,50281,null,2709,null,17930,null,2090,null,32351,null,2544,null,0400000US21,Kentucky,21
4492076,null,0,*****,2181738,null,4291,null,572227,null,3677,null,566139,null,3983,null,6088,null,1564,null,1666,null,906,null,4422,null,1425,null,1609511,null,2255,null,1537775,null,4648,null,71736,null,4179,null,28815,null,2586,null,42921,null,3895,null,2310338,null,4291,null,550168,null,3533,null,544239,null,3586,null,5929,null,1458,null,1064,null,552,null,4865,null,1389,null,1760170,null,2133,null,1691921,null,3615,null,68249,null,3250,null,33617,null,3069,null,34632,null,2983,null,0400000US22,Louisiana,22
1318301,null,0,*****,642823,null,1450,null,139027,null,1218,null,136649,null,1724,null,2378,null,1083,null,792,null,626,null,1586,null,993,null,503796,null,1173,null,489822,null,2039,null,13974,null,1604,null,7499,null,1360,null,6475,null,1330,null,675478,null,1450,null,132532,null,1253,null,129471,null,1419,null,3061,null,1089,null,1325,null,629,null,1736,null,916,null,542946,null,1239,null,518401,null,2288,null,24545,null,2193,null,14772,null,1574,null,9773,null,1659,null,0400000US23,Maine,23
5699478,null,0,*****,2765653,null,3827,null,691442,null,2879,null,663902,null,3866,null,27540,null,3115,null,6359,null,1398,null,21181,null,2935,null,2074211,null,2599,null,1741314,null,8307,null,332897,null,7983,null,144897,null,5585,null,188000,null,7110,null,2933825,null,3827,null,658980,null,2804,null,631447,null,3711,null,27533,null,2855,null,8283,null,1430,null,19250,null,2830,null,2274845,null,1967,null,1932415,null,6353,null,342430,null,6443,null,172227,null,5386,null,170203,null,5590,null,0400000US24,Maryland,24
6593587,null,0,*****,3203980,null,2734,null,732371,null,2278,null,701904,null,3587,null,30467,null,2745,null,8433,null,1692,null,22034,null,2688,null,2471609,null,1441,null,2037708,null,11242,null,433901,null,10711,null,205739,null,7789,null,228162,null,9048,null,3389607,null,2734,null,700509,null,2199,null,669303,null,4097,null,31206,null,3778,null,9887,null,1739,null,21319,null,3195,null,2689098,null,1448,null,2241337,null,10174,null,447761,null,10325,null,237054,null,7246,null,210707,null,7657,null,0400000US25,Massachusetts,25
9969727,null,0,*****,4903174,null,3954,null,1201717,null,2933,null,1172491,null,4373,null,29226,null,2919,null,9607,null,1778,null,19619,null,2386,null,3701457,null,2836,null,3422801,null,8215,null,278656,null,8257,null,135382,null,5617,null,143274,null,6905,null,5066553,null,3954,null,1145855,null,3353,null,1117145,null,3985,null,28710,null,2953,null,9424,null,1345,null,19286,null,2708,null,3920698,null,2382,null,3643179,null,8121,null,277519,null,7451,null,143557,null,6210,null,133962,null,6027,null,0400000US26,Michigan,26
5266215,null,0,*****,2615345,null,2534,null,642933,null,1976,null,621575,null,2840,null,21358,null,2442,null,6246,null,1165,null,15112,null,2099,null,1972412,null,2268,null,1812308,null,4845,null,160104,null,4739,null,69984,null,4188,null,90120,null,4540,null,2650870,null,2535,null,615000,null,2155,null,590789,null,3613,null,24211,null,2707,null,9273,null,1596,null,14938,null,2354,null,2035870,null,2266,null,1883982,null,4666,null,151888,null,4484,null,72817,null,3428,null,79071,null,4090,null,0400000US27,Minnesota,27
2951996,null,0,*****,1434962,null,4890,null,394650,null,4099,null,391996,null,4153,null,2654,null,957,null,419,null,280,null,2235,null,860,null,1040312,null,2609,null,1009040,null,2879,null,31272,null,3210,null,7856,null,1486,null,23416,null,3112,null,1517034,null,4890,null,370212,null,4366,null,368236,null,4413,null,1976,null,611,null,453,null,326,null,1523,null,536,null,1146822,null,2159,null,1123186,null,2707,null,23636,null,2241,null,9484,null,1461,null,14152,null,1762,null,0400000US28,Mississippi,28
5987580,null,0,*****,2928463,null,3961,null,730466,null,3344,null,717490,null,4086,null,12976,null,2330,null,4212,null,1151,null,8764,null,1987,null,2197997,null,3236,null,2102512,null,4957,null,95485,null,4476,null,37073,null,2894,null,58412,null,3774,null,3059117,null,3961,null,700083,null,3055,null,686894,null,3164,null,13189,null,1974,null,5535,null,1162,null,7654,null,1468,null,2359034,null,2766,null,2267784,null,4428,null,91250,null,3892,null,43774,null,2812,null,47476,null,3250,null,0400000US29,Missouri,29
974989,null,0,*****,485597,null,2577,null,113158,null,2030,null,112404,null,1917,null,754,null,419,null,287,null,201,null,467,null,384,null,372439,null,1468,null,365548,null,1931,null,6891,null,1470,null,2981,null,776,null,3910,null,1239,null,489392,null,2577,null,108398,null,1729,null,107450,null,1647,null,948,null,536,null,805,null,484,null,143,null,163,null,380994,null,1533,null,370278,null,2176,null,10716,null,1444,null,6056,null,888,null,4660,null,1168,null,0400000US30,Montana,30
1796622,null,0,*****,890892,null,2243,null,228327,null,1941,null,220904,null,2145,null,7423,null,1617,null,1381,null,546,null,6042,null,1702,null,662565,null,1975,null,611457,null,3130,null,51108,null,2629,null,16179,null,1889,null,34929,null,2279,null,905730,null,2244,null,218975,null,1790,null,214045,null,1840,null,4930,null,1238,null,1143,null,515,null,3787,null,1205,null,686755,null,1931,null,644030,null,2452,null,42725,null,2127,null,13486,null,1599,null,29239,null,2073,null,0400000US31,Nebraska,31
2643085,null,0,*****,1346479,null,2970,null,353623,null,3296,null,333269,null,3843,null,20354,null,2764,null,2758,null,1181,null,17596,null,2584,null,992856,null,1455,null,754955,null,6882,null,237901,null,6931,null,90997,null,5232,null,146904,null,6895,null,1296606,null,2970,null,331415,null,2947,null,315965,null,3952,null,15450,null,2551,null,2085,null,907,null,13365,null,2416,null,965191,null,1043,null,732391,null,5457,null,232800,null,5494,null,104213,null,4941,null,128587,null,5770,null,0400000US32,Nevada,32
1324575,null,0,*****,653759,null,1465,null,149115,null,1165,null,146331,null,1373,null,2784,null,778,null,818,null,398,null,1966,null,752,null,504644,null,1139,null,474562,null,2661,null,30082,null,2718,null,14728,null,1864,null,15354,null,2130,null,670816,null,1465,null,140268,null,1186,null,136916,null,1200,null,3352,null,932,null,2055,null,823,null,1297,null,533,null,530548,null,938,null,498304,null,2759,null,32244,null,2862,null,17909,null,2065,null,14335,null,1682,null,0400000US33,New Hampshire,33
8707740,null,0,*****,4267434,null,2795,null,1048707,null,1999,null,989680,null,4207,null,59027,null,4054,null,13383,null,2066,null,45644,null,3627,null,3218727,null,1890,null,2401327,null,12908,null,817400,null,13146,null,399566,null,9249,null,417834,null,12043,null,4440306,null,2795,null,997434,null,2101,null,940384,null,5006,null,57050,null,4710,null,15075,null,2335,null,41975,null,3910,null,3442872,null,1921,null,2616882,null,12122,null,825990,null,12093,null,452680,null,10413,null,373310,null,10427,null,0400000US34,New Jersey,34
2009671,null,0,*****,989014,null,3207,null,258667,null,3318,null,248674,null,3773,null,9993,null,1952,null,1596,null,748,null,8397,null,1758,null,730347,null,2507,null,643285,null,6619,null,87062,null,5521,null,27392,null,2697,null,59670,null,4276,null,1020657,null,3207,null,255907,null,3279,null,246826,null,3858,null,9081,null,2319,null,1898,null,803,null,7183,null,1996,null,764750,null,2379,null,674880,null,5422,null,89870,null,4984,null,36347,null,2944,null,53523,null,3765,null,0400000US35,New Mexico,35
19541453,null,0,*****,9497213,null,4246,null,2262046,null,4779,null,2142832,null,7555,null,119214,null,6515,null,33083,null,3798,null,86131,null,5872,null,7235167,null,4082,null,5341841,null,18278,null,1893326,null,18584,null,940922,null,15688,null,952404,null,17394,null,10044240,null,4246,null,2160410,null,3001,null,2054540,null,7070,null,105870,null,6379,null,32991,null,3384,null,72879,null,5261,null,7883830,null,3274,null,5824070,null,20964,null,2059760,null,20476,null,1172881,null,14820,null,886879,null,17789,null,0400000US36,New York,36
9380884,null,0,*****,4580153,null,6104,null,1162738,null,5970,null,1130942,null,7010,null,31796,null,3880,null,3742,null,1023,null,28054,null,3587,null,3417415,null,4222,null,3097807,null,8263,null,319608,null,7909,null,93504,null,5388,null,226104,null,7463,null,4800731,null,6104,null,1110870,null,5879,null,1072707,null,6283,null,38163,null,3353,null,6073,null,1485,null,32090,null,3125,null,3689861,null,3750,null,3414158,null,7288,null,275703,null,6742,null,100441,null,4167,null,175262,null,6495,null,0400000US37,North Carolina,37
646844,null,0,*****,323783,null,1838,null,72928,null,1306,null,71879,null,1166,null,1049,null,600,null,122,null,140,null,927,null,613,null,250855,null,1493,null,244070,null,1666,null,6785,null,1277,null,2630,null,819,null,4155,null,1073,null,323061,null,1838,null,68801,null,1264,null,67922,null,1142,null,879,null,623,null,404,null,433,null,475,null,375,null,254260,null,1388,null,247520,null,1692,null,6740,null,1113,null,2366,null,653,null,4374,null,951,null,0400000US38,North Dakota,38
11542645,null,0,*****,5632221,null,4368,null,1385794,null,3402,null,1366965,null,4201,null,18829,null,2092,null,5411,null,1132,null,13418,null,1869,null,4246427,null,2841,null,4054565,null,7117,null,191862,null,6589,null,92380,null,5137,null,99482,null,4615,null,5910424,null,4368,null,1328385,null,3502,null,1307074,null,3978,null,21311,null,2674,null,8078,null,1854,null,13233,null,2110,null,4582039,null,2962,null,4380711,null,6508,null,201328,null,6103,null,109371,null,5059,null,91957,null,5158,null,0400000US39,Ohio,39
3687050,null,0,*****,1818767,null,4546,null,471835,null,3659,null,464009,null,4087,null,7826,null,1629,null,1266,null,680,null,6560,null,1460,null,1346932,null,2267,null,1253518,null,4452,null,93414,null,3950,null,29517,null,2572,null,63897,null,3589,null,1868283,null,4546,null,449324,null,3680,null,441283,null,3832,null,8041,null,1648,null,1965,null,874,null,6076,null,1382,null,1418959,null,2469,null,1338399,null,4151,null,80560,null,3547,null,33058,null,2560,null,47502,null,3327,null,0400000US40,Oklahoma,40
3825657,null,0,*****,1895208,null,4062,null,446113,null,3114,null,429883,null,4147,null,16230,null,2613,null,2176,null,667,null,14054,null,2581,null,1449095,null,2620,null,1277528,null,6558,null,171567,null,6452,null,57922,null,3875,null,113645,null,6390,null,1930449,null,4062,null,426697,null,3190,null,412297,null,3690,null,14400,null,2169,null,4051,null,1235,null,10349,null,1848,null,1503752,null,2331,null,1338747,null,5932,null,165005,null,5940,null,70631,null,3737,null,94374,null,5118,null,0400000US41,Oregon,41
12604767,null,0,*****,6136100,null,4216,null,1419020,null,3040,null,1387932,null,4296,null,31088,null,2779,null,10184,null,1356,null,20904,null,2443,null,4717080,null,3292,null,4411842,null,9014,null,305238,null,8579,null,153291,null,5097,null,151947,null,7794,null,6468667,null,4216,null,1353841,null,3090,null,1320837,null,3516,null,33004,null,3089,null,13760,null,2028,null,19244,null,2330,null,5114826,null,2663,null,4792914,null,8332,null,321912,null,8238,null,176464,null,5675,null,145448,null,6780,null,0400000US42,Pennsylvania,42
1053209,null,0,*****,510981,null,1406,null,116490,null,1181,null,112395,null,1806,null,4095,null,1297,null,1535,null,670,null,2560,null,985,null,394491,null,1237,null,331945,null,4217,null,62546,null,4041,null,26513,null,2369,null,36033,null,3399,null,542228,null,1406,null,110273,null,1158,null,106749,null,1631,null,3524,null,1001,null,997,null,427,null,2527,null,920,null,431955,null,1323,null,368662,null,4266,null,63293,null,3960,null,34656,null,2836,null,28637,null,2868,null,0400000US44,Rhode Island,44
4561242,null,0,*****,2219149,null,4954,null,554508,null,4326,null,544818,null,4397,null,9690,null,1867,null,1640,null,662,null,8050,null,1764,null,1664641,null,2970,null,1568247,null,4537,null,96394,null,4141,null,27932,null,2466,null,68462,null,3923,null,2342093,null,4954,null,525906,null,3903,null,515636,null,3640,null,10270,null,1873,null,1873,null,791,null,8397,null,1938,null,1816187,null,2418,null,1727408,null,4085,null,88779,null,3924,null,37227,null,2510,null,51552,null,3557,null,0400000US45,South Carolina,45
812383,null,0,*****,404042,null,1926,null,101861,null,1595,null,100181,null,1743,null,1680,null,972,null,432,null,291,null,1248,null,928,null,302181,null,1369,null,293267,null,1699,null,8914,null,1513,null,3205,null,878,null,5709,null,1287,null,408341,null,1926,null,97068,null,1652,null,95543,null,1666,null,1525,null,778,null,794,null,631,null,731,null,423,null,311273,null,1348,null,301627,null,1793,null,9646,null,1372,null,4039,null,766,null,5607,null,1226,null,0400000US46,South Dakota,46
6296254,null,0,*****,3073108,null,4445,null,767670,null,3966,null,750923,null,5047,null,16747,null,2941,null,2624,null,1052,null,14123,null,2526,null,2305438,null,3187,null,2179065,null,6120,null,126373,null,5156,null,42132,null,4245,null,84241,null,4538,null,3223146,null,4445,null,723178,null,3939,null,711159,null,4071,null,12019,null,2359,null,3705,null,1151,null,8314,null,2018,null,2499968,null,2767,null,2389449,null,5532,null,110519,null,4783,null,44760,null,3178,null,65759,null,4220,null,0400000US47,Tennessee,47
24782302,null,0,*****,12366201,null,9166,null,3522103,null,6297,null,3355722,null,11591,null,166381,null,9683,null,20535,null,2700,null,145846,null,8988,null,8844098,null,6491,null,6942370,null,20535,null,1901728,null,19132,null,584317,null,13706,null,1317411,null,20663,null,12416101,null,9166,null,3366376,null,6651,null,3204410,null,8978,null,161966,null,7773,null,21459,null,2907,null,140507,null,7975,null,9049725,null,6076,null,7294561,null,18668,null,1755164,null,17829,null,647118,null,14086,null,1108046,null,16732,null,0400000US48,Texas,48
2784572,null,0,*****,1403669,null,2913,null,449909,null,1991,null,438689,null,2686,null,11220,null,1988,null,1659,null,977,null,9561,null,1670,null,953760,null,2286,null,848468,null,5223,null,105292,null,4801,null,33614,null,3174,null,71678,null,4491,null,1380903,null,2913,null,419998,null,2165,null,409250,null,2937,null,10748,null,1926,null,1697,null,923,null,9051,null,1674,null,960905,null,1993,null,870023,null,3860,null,90882,null,3744,null,35503,null,3038,null,55379,null,3145,null,0400000US49,Utah,49
621760,null,0,*****,306311,null,1213,null,64624,null,702,null,63957,null,803,null,667,null,434,null,260,null,239,null,407,null,394,null,241687,null,1173,null,233491,null,1531,null,8196,null,1057,null,4684,null,908,null,3512,null,748,null,315449,null,1213,null,61978,null,809,null,60954,null,760,null,1024,null,412,null,643,null,274,null,381,null,306,null,253471,null,933,null,242821,null,1562,null,10650,null,1354,null,6152,null,1051,null,4498,null,892,null,0400000US50,Vermont,50
7882590,null,0,*****,3871773,null,6168,null,944950,null,4807,null,910790,null,5586,null,34160,null,3548,null,6990,null,1298,null,27170,null,3532,null,2926823,null,4146,null,2565508,null,8323,null,361315,null,8053,null,159400,null,6492,null,201915,null,7947,null,4010817,null,6168,null,899898,null,4876,null,869339,null,5149,null,30559,null,3381,null,8038,null,1187,null,22521,null,3027,null,3110919,null,3658,null,2731211,null,8063,null,379708,null,7601,null,190647,null,6590,null,189061,null,6474,null,0400000US51,Virginia,51
6664195,null,0,*****,3328548,null,3726,null,806213,null,3104,null,774317,null,5124,null,31896,null,3764,null,7255,null,1448,null,24641,null,3450,null,2522335,null,2372,null,2165717,null,7687,null,356618,null,7588,null,154570,null,5932,null,202048,null,7111,null,3335647,null,3726,null,764974,null,2976,null,728372,null,4434,null,36602,null,3456,null,9421,null,1472,null,27181,null,3146,null,2570673,null,2057,null,2185152,null,7661,null,385521,null,7001,null,191171,null,5987,null,194350,null,7137,null,0400000US53,Washington,53
1819777,null,0,*****,893302,null,2533,null,197378,null,2303,null,195893,null,2349,null,1485,null,744,null,383,null,232,null,1102,null,714,null,695924,null,2327,null,685850,null,2405,null,10074,null,1442,null,4973,null,965,null,5101,null,1174,null,926475,null,2533,null,187394,null,2344,null,186270,null,2378,null,1124,null,520,null,623,null,424,null,501,null,300,null,739081,null,1430,null,728635,null,1968,null,10446,null,1259,null,4750,null,871,null,5696,null,1050,null,0400000US54,West Virginia,54
5654774,null,0,*****,2810253,null,3481,null,668745,null,2520,null,655502,null,3150,null,13243,null,2008,null,3891,null,777,null,9352,null,1854,null,2141508,null,2538,null,2023481,null,5303,null,118027,null,4978,null,48651,null,3038,null,69376,null,3440,null,2844521,null,3481,null,637423,null,2806,null,625123,null,3076,null,12300,null,1558,null,4286,null,906,null,8014,null,1549,null,2207098,null,2453,null,2094583,null,4705,null,112515,null,4348,null,52805,null,3762,null,59710,null,3650,null,0400000US55,Wisconsin,55
544270,null,0,*****,278987,null,1967,null,68935,null,1776,null,68196,null,1777,null,739,null,417,null,49,null,80,null,690,null,407,null,210052,null,1631,null,202463,null,1676,null,7589,null,1387,null,2547,null,886,null,5042,null,1231,null,265283,null,1967,null,60766,null,1302,null,60048,null,1302,null,718,null,347,null,0,null,265,null,718,null,347,null,204517,null,1688,null,196455,null,1739,null,8062,null,1533,null,3589,null,1062,null,4473,null,1195,null,0400000US56,Wyoming,56
