B19113H_001E,B19113H_001EA,B19113H_001M,B19113H_001MA,GEO_ID,NAME,state
58979,null,739,null,0400000US01,Alabama,01
86187,null,2304,null,0400000US02,Alaska,02
67245,null,916,null,0400000US04,Arizona,04
51625,null,816,null,0400000US05,Arkansas,05
85496,null,559,null,0400000US06,California,06
77473,null,919,null,0400000US08,Colorado,08
93546,null,1664,null,0400000US09,Connecticut,09
75143,null,2702,null,0400000US10,Delaware,10
164137,null,12740,null,0400000US11,District of Columbia,11
61230,null,585,null,0400000US12,Florida,12
67588,null,864,null,0400000US13,Georgia,13
80168,null,2797,null,0400000US15,Hawaii,15
54245,null,1167,null,0400000US16,Idaho,16
75168,null,615,null,0400000US17,Illinois,17
59466,null,631,null,0400000US18,Indiana,18
62900,null,886,null,0400000US19,Iowa,19
64884,null,952,null,0400000US20,Kansas,20
51612,null,761,null,0400000US21,Kentucky,21
65406,null,1195,null,0400000US22,Louisiana,22
57230,null,1264,null,0400000US23,Maine,23
94869,null,1369,null,0400000US24,Maryland,24
88215,null,1135,null,0400000US25,Massachusetts,25
60750,null,467,null,0400000US26,Michigan,26
72571,null,609,null,0400000US27,Minnesota,27
56187,null,1158,null,0400000US28,Mississippi,28
59485,null,648,null,0400000US29,Missouri,29
56876,null,1377,null,0400000US30,Montana,30
63366,null,1143,null,0400000US31,Nebraska,31
69703,null,1618,null,0400000US32,Nevada,32
75089,null,1625,null,0400000US33,New Hampshire,33
95213,null,993,null,0400000US34,New Jersey,34
67592,null,1970,null,0400000US35,New Mexico,35
78384,null,585,null,0400000US36,New York,36
62444,null,605,null,0400000US37,North Carolina,37
65901,null,1605,null,0400000US38,North Dakota,38
60786,null,440,null,0400000US39,Ohio,39
57634,null,784,null,0400000US40,Oklahoma,40
62094,null,669,null,0400000US41,Oregon,41
65857,null,489,null,0400000US42,Pennsylvania,42
77787,null,1657,null,0400000US44,Rhode Island,44
61603,null,1039,null,0400000US45,South Carolina,45
61220,null,1466,null,0400000US46,South Dakota,46
55000,null,673,null,0400000US47,Tennessee,47
74953,null,577,null,0400000US48,Texas,48
66569,null,1242,null,0400000US49,Utah,49
64696,null,1954,null,0400000US50,Vermont,50
78163,null,859,null,0400000US51,Virginia,51
71826,null,645,null,0400000US53,Washington,53
47945,null,957,null,0400000US54,West Virginia,54
65832,null,609,null,0400000US55,Wisconsin,55
68500,null,2231,null,0400000US56,Wyoming,56
31409,null,12792,null,0400000US72,Puerto Rico,72
