C27016_001E,C27016_001EA,C27016_001M,C27016_001MA,C27016_002E,C27016_002EA,C27016_002M,C27016_002MA,C27016_003E,C27016_003EA,C27016_003M,C27016_003MA,C27016_004E,C27016_004EA,C27016_004M,C27016_004MA,C27016_005E,C27016_005EA,C27016_005M,C27016_005MA,C27016_006E,C27016_006EA,C27016_006M,C27016_006MA,C27016_007E,C27016_007EA,C27016_007M,C27016_007MA,C27016_008E,C27016_008EA,C27016_008M,C27016_008MA,C27016_009E,C27016_009EA,C27016_009M,C27016_009MA,C27016_010E,C27016_010EA,C27016_010M,C27016_010MA,C27016_011E,C27016_011EA,C27016_011M,C27016_011MA,C27016_012E,C27016_012EA,C27016_012M,C27016_012MA,C27016_013E,C27016_013EA,C27016_013M,C27016_013MA,C27016_014E,C27016_014EA,C27016_014M,C27016_014MA,C27016_015E,C27016_015EA,C27016_015M,C27016_015MA,C27016_016E,C27016_016EA,C27016_016M,C27016_016MA,C27016_017E,C27016_017EA,C27016_017M,C27016_017MA,C27016_018E,C27016_018EA,C27016_018M,C27016_018MA,C27016_019E,C27016_019EA,C27016_019M,C27016_019MA,C27016_020E,C27016_020EA,C27016_020M,C27016_020MA,C27016_021E,C27016_021EA,C27016_021M,C27016_021MA,C27016_022E,C27016_022EA,C27016_022M,C27016_022MA,C27016_023E,C27016_023EA,C27016_023M,C27016_023MA,C27016_024E,C27016_024EA,C27016_024M,C27016_024MA,C27016_025E,C27016_025EA,C27016_025M,C27016_025MA,C27016_026E,C27016_026EA,C27016_026M,C27016_026MA,C27016_027E,C27016_027EA,C27016_027M,C27016_027MA,C27016_028E,C27016_028EA,C27016_028M,C27016_028MA,C27016_029E,C27016_029EA,C27016_029M,C27016_029MA,C27016_030E,C27016_030EA,C27016_030M,C27016_030MA,C27016_031E,C27016_031EA,C27016_031M,C27016_031MA,C27016_032E,C27016_032EA,C27016_032M,C27016_032MA,C27016_033E,C27016_033EA,C27016_033M,C27016_033MA,C27016_034E,C27016_034EA,C27016_034M,C27016_034MA,C27016_035E,C27016_035EA,C27016_035M,C27016_035MA,C27016_036E,C27016_036EA,C27016_036M,C27016_036MA,C27016_037E,C27016_037EA,C27016_037M,C27016_037MA,C27016_038E,C27016_038EA,C27016_038M,C27016_038MA,C27016_039E,C27016_039EA,C27016_039M,C27016_039MA,C27016_040E,C27016_040EA,C27016_040M,C27016_040MA,C27016_041E,C27016_041EA,C27016_041M,C27016_041MA,C27016_042E,C27016_042EA,C27016_042M,C27016_042MA,C27016_043E,C27016_043EA,C27016_043M,C27016_043MA,C27016_044E,C27016_044EA,C27016_044M,C27016_044MA,C27016_045E,C27016_045EA,C27016_045M,C27016_045MA,C27016_046E,C27016_046EA,C27016_046M,C27016_046MA,C27016_047E,C27016_047EA,C27016_047M,C27016_047MA,C27016_048E,C27016_048EA,C27016_048M,C27016_048MA,C27016_049E,C27016_049EA,C27016_049M,C27016_049MA,C27016_050E,C27016_050EA,C27016_050M,C27016_050MA,C27016_051E,C27016_051EA,C27016_051M,C27016_051MA,GEO_ID,NAME,state
4570286,null,2777,null,804560,null,22902,null,274906,null,10585,null,248401,null,10248,null,26505,null,4195,null,459298,null,14325,null,268280,null,9677,null,191018,null,9029,null,70356,null,4262,null,69425,null,4163,null,931,null,526,null,979694,null,24651,null,267049,null,10788,null,244077,null,10459,null,22972,null,3010,null,545282,null,15603,null,358460,null,10645,null,186822,null,9906,null,167363,null,6507,null,166428,null,6520,null,935,null,531,null,808702,null,25403,null,201150,null,9400,null,190996,null,9684,null,10154,null,2422,null,485641,null,16880,null,392127,null,14538,null,93514,null,6373,null,121911,null,5421,null,121336,null,5514,null,575,null,417,null,614626,null,20945,null,133922,null,8499,null,130640,null,8584,null,3282,null,873,null,388231,null,14061,null,346354,null,13089,null,41877,null,4701,null,92473,null,4134,null,92363,null,4116,null,110,null,136,null,1362704,null,24377,null,236560,null,8596,null,233669,null,8420,null,2891,null,876,null,954162,null,16278,null,904336,null,15750,null,49826,null,4500,null,171982,null,6327,null,171636,null,6323,null,346,null,305,null,0400000US01,Alabama,01
669435,null,2355,null,61480,null,5381,null,23119,null,3276,null,19769,null,3065,null,3350,null,1269,null,36706,null,3134,null,17006,null,2357,null,19700,null,1999,null,1655,null,524,null,1641,null,524,null,14,null,23,null,101450,null,7960,null,36475,null,4214,null,31664,null,3987,null,4811,null,1181,null,56813,null,4721,null,29761,null,3007,null,27052,null,3190,null,8162,null,1062,null,8089,null,1069,null,73,null,67,null,101445,null,8167,null,33705,null,3668,null,28302,null,3460,null,5403,null,1185,null,59128,null,5219,null,37217,null,4061,null,21911,null,3043,null,8612,null,1594,null,8509,null,1575,null,103,null,114,null,102127,null,7585,null,30782,null,3847,null,25711,null,3407,null,5071,null,1643,null,64489,null,4884,null,45796,null,4070,null,18693,null,3789,null,6856,null,1466,null,6794,null,1477,null,62,null,76,null,302933,null,11252,null,56328,null,4678,null,50547,null,4390,null,5781,null,1720,null,220797,null,7624,null,191348,null,6690,null,29449,null,3940,null,25808,null,2118,null,25710,null,2113,null,98,null,108,null,0400000US02,Alaska,02
6459484,null,5326,null,1069311,null,28712,null,398060,null,16497,null,338760,null,16471,null,59300,null,5620,null,599513,null,16074,null,366170,null,13742,null,233343,null,12081,null,71738,null,4428,null,67905,null,4223,null,3833,null,1040,null,1278608,null,31593,null,415521,null,15832,null,346029,null,14827,null,69492,null,7514,null,686392,null,19805,null,421614,null,12935,null,264778,null,15028,null,176695,null,7405,null,173396,null,7571,null,3299,null,1316,null,1124695,null,35804,null,307319,null,15362,null,266201,null,14210,null,41118,null,5499,null,651961,null,19246,null,472924,null,14883,null,179037,null,9882,null,165415,null,8677,null,164164,null,8647,null,1251,null,809,null,899548,null,26211,null,216163,null,11752,null,198889,null,11007,null,17274,null,3369,null,550568,null,18635,null,452228,null,14985,null,98340,null,8435,null,132817,null,5578,null,132005,null,5662,null,812,null,467,null,2087322,null,28911,null,367356,null,12506,null,350269,null,11678,null,17087,null,3578,null,1412555,null,20682,null,1281393,null,19328,null,131162,null,7736,null,307411,null,8496,null,305769,null,8389,null,1642,null,911,null,0400000US04,Arizona,04
2797577,null,2603,null,527055,null,17330,null,189198,null,8822,null,176888,null,8776,null,12310,null,2653,null,290991,null,11062,null,148040,null,8935,null,142951,null,7897,null,46866,null,3186,null,46020,null,3058,null,846,null,481,null,644394,null,20653,null,184621,null,9868,null,171933,null,9732,null,12688,null,2220,null,350775,null,12191,null,217274,null,8592,null,133501,null,7458,null,108998,null,4928,null,108033,null,4912,null,965,null,516,null,512503,null,19716,null,119972,null,7991,null,109302,null,7177,null,10670,null,2355,null,310941,null,13031,null,235532,null,10708,null,75409,null,6399,null,81590,null,4485,null,81590,null,4485,null,0,null,273,null,382055,null,14408,null,78917,null,5202,null,74305,null,5302,null,4612,null,1405,null,245691,null,10830,null,205323,null,9607,null,40368,null,3721,null,57447,null,3429,null,57419,null,3421,null,28,null,47,null,731570,null,19552,null,124031,null,7073,null,120938,null,6957,null,3093,null,1222,null,510615,null,14633,null,471068,null,13526,null,39547,null,3750,null,96924,null,4624,null,96653,null,4642,null,271,null,220,null,0400000US05,Arkansas,05
36088833,null,11483,null,5126622,null,61130,null,1846741,null,32464,null,1604037,null,32028,null,242704,null,14330,null,2927784,null,37807,null,1666996,null,23200,null,1260788,null,27932,null,352097,null,9515,null,334938,null,8952,null,17159,null,2300,null,7042079,null,79125,null,2195738,null,35271,null,1876756,null,33892,null,318982,null,15716,null,3999316,null,48616,null,2255878,null,32718,null,1743438,null,35172,null,847025,null,12348,null,826165,null,12877,null,20860,null,2894,null,5778338,null,71957,null,1578036,null,31980,null,1414692,null,30369,null,163344,null,8134,null,3524231,null,44275,null,2402307,null,33425,null,1121924,null,23530,null,676071,null,14125,null,661793,null,13674,null,14278,null,2591,null,4383009,null,55704,null,1036112,null,22672,null,963230,null,22711,null,72882,null,6758,null,2817526,null,41513,null,2190668,null,37894,null,626858,null,19030,null,529371,null,13027,null,522834,null,13005,null,6537,null,1682,null,13758785,null,80565,null,2628583,null,31384,null,2553824,null,32387,null,74759,null,6171,null,9510350,null,55850,null,8674756,null,48431,null,835594,null,21112,null,1619852,null,16795,null,1606086,null,16954,null,13766,null,2558,null,0400000US06,California,06
4892137,null,3619,null,633911,null,21627,null,210498,null,11877,null,171315,null,9554,null,39183,null,6628,null,378771,null,14008,null,206521,null,9647,null,172250,null,10074,null,44642,null,3585,null,43082,null,3602,null,1560,null,838,null,787386,null,25025,null,230103,null,11424,null,186673,null,10346,null,43430,null,5049,null,458203,null,15818,null,268040,null,11515,null,190163,null,9864,null,99080,null,4475,null,97842,null,4357,null,1238,null,742,null,780245,null,22884,null,210515,null,9362,null,191417,null,9658,null,19098,null,3053,null,477599,null,15001,null,356195,null,12628,null,121404,null,7186,null,92131,null,5583,null,90300,null,5534,null,1831,null,906,null,665250,null,22744,null,167743,null,9414,null,156891,null,9093,null,10852,null,2484,null,425159,null,14767,null,356755,null,13226,null,68404,null,5635,null,72348,null,4496,null,71835,null,4449,null,513,null,441,null,2025345,null,29301,null,393025,null,10933,null,382933,null,11188,null,10092,null,2177,null,1423879,null,19649,null,1329658,null,18280,null,94221,null,7908,null,208441,null,6752,null,208205,null,6801,null,236,null,252,null,0400000US08,Colorado,08
3403567,null,2329,null,320469,null,16168,null,96893,null,7930,null,88321,null,7028,null,8572,null,3037,null,193961,null,10217,null,138721,null,7465,null,55240,null,5781,null,29615,null,2421,null,28957,null,2365,null,658,null,397,null,398782,null,18375,null,112009,null,8566,null,106058,null,8476,null,5951,null,1510,null,204903,null,11831,null,147734,null,9777,null,57169,null,5422,null,81870,null,4091,null,81079,null,4160,null,791,null,558,null,462364,null,19501,null,120783,null,8149,null,113325,null,7810,null,7458,null,2234,null,262429,null,12013,null,206554,null,9752,null,55875,null,5631,null,79152,null,3770,null,78542,null,3765,null,610,null,439,null,448004,null,18080,null,104733,null,6854,null,100852,null,6839,null,3881,null,1416,null,277000,null,11873,null,235701,null,9490,null,41299,null,5261,null,66271,null,4560,null,65905,null,4549,null,366,null,348,null,1773948,null,22394,null,365260,null,9230,null,361122,null,9190,null,4138,null,1082,null,1205605,null,15197,null,1144737,null,15736,null,60868,null,4499,null,203083,null,5487,null,202262,null,5550,null,821,null,515,null,0400000US09,Connecticut,09
856425,null,1789,null,93217,null,9827,null,33508,null,5291,null,30996,null,5058,null,2512,null,1536,null,51833,null,5337,null,38833,null,4175,null,13000,null,2749,null,7876,null,1345,null,7600,null,1323,null,276,null,313,null,137445,null,9468,null,40804,null,5159,null,38049,null,5186,null,2755,null,1156,null,74374,null,5294,null,54743,null,4595,null,19631,null,2439,null,22267,null,2023,null,22267,null,2023,null,0,null,263,null,146661,null,9181,null,39249,null,4676,null,35166,null,4651,null,4083,null,1678,null,83791,null,5561,null,65287,null,4609,null,18504,null,3355,null,23621,null,2438,null,23302,null,2471,null,319,null,354,null,116975,null,9454,null,24707,null,3173,null,23999,null,3113,null,708,null,337,null,73924,null,6462,null,64195,null,6008,null,9729,null,1812,null,18344,null,1903,null,18217,null,1878,null,127,null,147,null,362127,null,11978,null,64985,null,4634,null,63931,null,4603,null,1054,null,723,null,247923,null,8278,null,231957,null,8046,null,15966,null,2914,null,49219,null,2928,null,49208,null,2931,null,11,null,18,null,0400000US10,Delaware,10
567810,null,1273,null,104500,null,9166,null,33133,null,4679,null,32605,null,4597,null,528,null,613,null,61761,null,5432,null,53546,null,4807,null,8215,null,1792,null,9606,null,1503,null,9453,null,1477,null,153,null,219,null,83312,null,9273,null,21859,null,4340,null,20929,null,4258,null,930,null,661,null,50078,null,5522,null,42208,null,4959,null,7870,null,2054,null,11375,null,1783,null,11038,null,1756,null,337,null,361,null,67394,null,7372,null,14206,null,3219,null,13482,null,3180,null,724,null,537,null,45384,null,4378,null,37708,null,3652,null,7676,null,1819,null,7804,null,1770,null,7804,null,1770,null,0,null,296,null,55369,null,6083,null,10703,null,2789,null,10437,null,2785,null,266,null,322,null,39029,null,3851,null,34968,null,3492,null,4061,null,1283,null,5637,null,1198,null,5637,null,1198,null,0,null,296,null,257235,null,8117,null,32635,null,3311,null,31885,null,3447,null,750,null,965,null,193258,null,6303,null,183809,null,5735,null,9449,null,2108,null,31342,null,1926,null,31342,null,1926,null,0,null,296,null,0400000US11,District of Columbia,11
18070029,null,6455,null,2707328,null,39820,null,851803,null,22699,null,689826,null,21598,null,161977,null,10843,null,1537971,null,25231,null,763298,null,19790,null,774673,null,19801,null,317554,null,11163,null,304867,null,10352,null,12687,null,2197,null,3783308,null,56099,null,985003,null,24632,null,759263,null,22763,null,225740,null,12397,null,2095526,null,34026,null,1112346,null,22297,null,983180,null,21171,null,702779,null,14989,null,691196,null,14905,null,11583,null,2163,null,3341483,null,57671,null,759600,null,21597,null,639006,null,18902,null,120594,null,7949,null,1983049,null,35840,null,1337672,null,29493,null,645377,null,19159,null,598834,null,11647,null,591664,null,11629,null,7170,null,1848,null,2507107,null,42051,null,481521,null,16094,null,432220,null,14961,null,49301,null,5850,null,1560332,null,31914,null,1210273,null,22202,null,350059,null,15902,null,465254,null,12723,null,461574,null,12576,null,3680,null,1371,null,5730803,null,53684,null,916237,null,21013,null,882287,null,20299,null,33950,null,3988,null,3780582,null,36835,null,3384551,null,33589,null,396031,null,15783,null,1033984,null,13670,null,1029161,null,13294,null,4823,null,1298,null,0400000US12,Florida,12
