B19101H_001E,B19101H_001EA,B19101H_001M,B19101H_001MA,B19101H_002E,B19101H_002EA,B19101H_002M,B19101H_002MA,B19101H_003E,B19101H_003EA,B19101H_003M,B19101H_003MA,B19101H_004E,B19101H_004EA,B19101H_004M,B19101H_004MA,B19101H_005E,B19101H_005EA,B19101H_005M,B19101H_005MA,B19101H_006E,B19101H_006EA,B19101H_006M,B19101H_006MA,B19101H_007E,B19101H_007EA,B19101H_007M,B19101H_007MA,B19101H_008E,B19101H_008EA,B19101H_008M,B19101H_008MA,B19101H_009E,B19101H_009EA,B19101H_009M,B19101H_009MA,B19101H_010E,B19101H_010EA,B19101H_010M,B19101H_010MA,B19101H_011E,B19101H_011EA,B19101H_011M,B19101H_011MA,B19101H_012E,B19101H_012EA,B19101H_012M,B19101H_012MA,B19101H_013E,B19101H_013EA,B19101H_013M,B19101H_013MA,B19101H_014E,B19101H_014EA,B19101H_014M,B19101H_014MA,B19101H_015E,B19101H_015EA,B19101H_015M,B19101H_015MA,B19101H_016E,B19101H_016EA,B19101H_016M,B19101H_016MA,B19101H_017E,B19101H_017EA,B19101H_017M,B19101H_017MA,GEO_ID,NAME,state
350715,null,5247,null,12978,null,1958,null,10110,null,1635,null,14290,null,1807,null,18736,null,2099,null,19903,null,2097,null,20242,null,1907,null,19509,null,1867,null,21301,null,2415,null,21148,null,1813,null,35346,null,2917,null,46015,null,2810,null,53738,null,3302,null,26713,null,2088,null,12098,null,1500,null,9814,null,1292,null,8774,null,1277,null,0400000US16,Idaho,16
2161090,null,12662,null,60430,null,3565,null,43089,null,3068,null,55758,null,3588,null,63470,null,3250,null,74798,null,3886,null,82021,null,4299,null,83828,null,4665,null,89545,null,4188,null,85734,null,3508,null,179492,null,4834,null,259738,null,6636,null,367167,null,6436,null,253234,null,6773,null,153249,null,4536,null,151191,null,5772,null,158346,null,5389,null,0400000US17,Illinois,17
1420575,null,9926,null,58133,null,4032,null,37820,null,3083,null,49705,null,3710,null,61682,null,3800,null,69698,null,3349,null,69466,null,3468,null,76905,null,4431,null,78554,null,4170,null,75625,null,4613,null,140316,null,5326,null,191980,null,5986,null,222468,null,6032,null,129866,null,4616,null,64473,null,3771,null,54774,null,3150,null,39110,null,2487,null,0400000US18,Indiana,18
734706,null,7241,null,20317,null,2492,null,18959,null,2097,null,24932,null,2145,null,30182,null,2443,null,31448,null,2552,null,32165,null,2198,null,38243,null,2418,null,37295,null,2564,null,38426,null,2866,null,72786,null,3314,null,102783,null,4270,null,129256,null,4546,null,71696,null,3123,null,36584,null,2237,null,26522,null,2081,null,23112,null,2187,null,0400000US19,Iowa,19
599677,null,6413,null,18548,null,2290,null,14667,null,1717,null,18767,null,1893,null,24302,null,2257,null,27911,null,2589,null,26356,null,1868,null,29238,null,2650,null,29627,null,2305,null,28819,null,2175,null,52845,null,3195,null,82717,null,3333,null,98701,null,4462,null,59479,null,3030,null,31015,null,2291,null,29063,null,1991,null,27622,null,2002,null,0400000US20,Kansas,20
1027087,null,11093,null,65176,null,4587,null,45210,null,3498,null,51880,null,3823,null,54941,null,3487,null,55452,null,3326,null,59610,null,4026,null,58020,null,3602,null,53614,null,3128,null,54012,null,3936,null,91924,null,4106,null,116658,null,5258,null,142276,null,4984,null,77958,null,4782,null,41453,null,2762,null,32211,null,2821,null,26692,null,2172,null,0400000US21,Kentucky,21
743048,null,8410,null,26682,null,3263,null,20047,null,2354,null,27727,null,2446,null,30529,null,2584,null,33080,null,2924,null,33137,null,3017,null,34378,null,3090,null,36684,null,2719,null,32553,null,2899,null,63170,null,3911,null,89194,null,4932,null,122322,null,5919,null,76834,null,4281,null,45037,null,3434,null,38064,null,3045,null,33610,null,2587,null,0400000US22,Louisiana,22
334264,null,5308,null,12322,null,1521,null,9872,null,1458,null,14837,null,1627,null,17568,null,1981,null,16360,null,1917,null,19078,null,2282,null,17625,null,1684,null,17381,null,1627,null,18104,null,2120,null,31792,null,2300,null,46190,null,3033,null,50347,null,2525,null,27747,null,2257,null,13221,null,1307,null,12042,null,1345,null,9778,null,1505,null,0400000US23,Maine,23
851346,null,7627,null,15641,null,2175,null,11945,null,1870,null,13464,null,1754,null,16076,null,2436,null,22279,null,2297,null,23500,null,2100,null,24438,null,2553,null,24249,null,2352,null,28928,null,2464,null,52537,null,3843,null,86402,null,3480,null,133342,null,5338,null,111118,null,4501,null,85327,null,3856,null,98893,null,3814,null,103207,null,3618,null,0400000US24,Maryland,24
1257715,null,12243,null,27864,null,3035,null,21351,null,2971,null,24821,null,2623,null,32184,null,3136,null,34307,null,3019,null,39560,null,2926,null,40067,null,3455,null,41080,null,2818,null,42387,null,3501,null,85169,null,4646,null,131607,null,5046,null,201015,null,6488,null,166613,null,6161,null,119709,null,5771,null,122000,null,4587,null,127981,null,4955,null,0400000US25,Massachusetts,25
2039405,null,12091,null,77179,null,3967,null,59793,null,3801,null,71406,null,4331,null,84171,null,4433,null,96591,null,3930,null,100159,null,4076,null,108740,null,3871,null,105870,null,4359,null,103342,null,4110,null,198255,null,5296,null,256113,null,6090,null,314587,null,7716,null,191580,null,5345,null,107995,null,4734,null,89402,null,4348,null,74222,null,3611,null,0400000US26,Michigan,26
1194999,null,8783,null,28374,null,2671,null,23504,null,2097,null,29620,null,2202,null,36880,null,2654,null,43542,null,2513,null,48586,null,2526,null,47893,null,2516,null,49076,null,3122,null,50852,null,2627,null,107409,null,4047,null,155543,null,5236,null,220344,null,5286,null,136776,null,5007,null,78037,null,3205,null,72188,null,2755,null,66375,null,3499,null,0400000US27,Minnesota,27
475663,null,6975,null,20017,null,2955,null,17610,null,1965,null,21087,null,2635,null,25056,null,2501,null,25398,null,2406,null,25869,null,2086,null,24542,null,2237,null,24854,null,2527,null,24337,null,2301,null,45774,null,2850,null,58183,null,3600,null,72784,null,4050,null,39020,null,2930,null,21319,null,2205,null,16482,null,1513,null,13331,null,1875,null,0400000US28,Mississippi,28
1306325,null,9459,null,56230,null,3811,null,40351,null,3080,null,51538,null,3308,null,58765,null,3200,null,61671,null,3670,null,64247,null,3730,null,70243,null,3682,null,65739,null,4244,null,64278,null,3413,null,126322,null,4868,null,166586,null,6867,null,204309,null,5687,null,116680,null,5225,null,61595,null,3277,null,53178,null,3460,null,44593,null,3058,null,0400000US29,Missouri,29
214590,null,4672,null,8688,null,1580,null,5778,null,1110,null,8982,null,1485,null,11039,null,1436,null,10801,null,1541,null,11088,null,1210,null,11832,null,1301,null,11723,null,1325,null,11584,null,1240,null,22131,null,2214,null,26962,null,2482,null,36214,null,2796,null,18459,null,1902,null,7139,null,1078,null,6788,null,1216,null,5382,null,843,null,0400000US30,Montana,30
397595,null,5667,null,10252,null,1642,null,10165,null,1586,null,13242,null,1792,null,14333,null,1673,null,16182,null,1969,null,19048,null,1829,null,19778,null,1908,null,19765,null,1706,null,21216,null,2259,null,41201,null,2469,null,57183,null,3029,null,67527,null,3141,null,37042,null,2211,null,21008,null,1629,null,15733,null,1546,null,13920,null,1287,null,0400000US31,Nebraska,31
385705,null,6692,null,10181,null,1626,null,7273,null,1404,null,11819,null,1878,null,12099,null,1625,null,15099,null,2104,null,17980,null,2344,null,15709,null,1991,null,17295,null,1929,null,16314,null,1951,null,36107,null,2827,null,50992,null,3016,null,64543,null,4041,null,42789,null,3271,null,27835,null,2836,null,21641,null,2057,null,18029,null,2075,null,0400000US32,Nevada,32
317395,null,4603,null,7101,null,1106,null,5908,null,1196,null,6914,null,1324,null,10145,null,1550,null,10483,null,1563,null,10551,null,1320,null,13307,null,1683,null,13361,null,1749,null,13249,null,1878,null,27192,null,2081,null,40265,null,2739,null,54334,null,2978,null,41815,null,2762,null,22991,null,2213,null,22824,null,1937,null,16955,null,1803,null,0400000US33,New Hampshire,33
1393189,null,9897,null,26330,null,2613,null,17056,null,1904,null,21640,null,2636,null,33043,null,2951,null,34400,null,2919,null,35154,null,2794,null,38470,null,3109,null,41222,null,3181,null,42572,null,3214,null,88409,null,4659,null,135172,null,5431,null,223471,null,6048,null,191207,null,6098,null,134330,null,4673,null,154420,null,4933,null,176293,null,4986,null,0400000US34,New Jersey,34
227390,null,4113,null,6121,null,1304,null,6276,null,1274,null,6950,null,1223,null,9881,null,1643,null,9600,null,1392,null,9282,null,1473,null,11602,null,1865,null,11533,null,1673,null,9502,null,1306,null,20329,null,2089,null,27130,null,2021,null,36385,null,2397,null,23725,null,2398,null,14020,null,1544,null,12822,null,1553,null,12232,null,1515,null,0400000US35,New Mexico,35
2927731,null,13561,null,80350,null,4649,null,71657,null,4620,null,77879,null,4726,null,93126,null,4842,null,102702,null,4684,null,99976,null,4519,null,104905,null,4425,null,110430,null,4594,null,112946,null,5213,null,225227,null,7240,null,318959,null,8500,null,438785,null,9786,null,331673,null,8234,null,221865,null,7099,null,241022,null,6656,null,296229,null,6835,null,0400000US36,New York,36
1711574,null,13969,null,60630,null,3918,null,45725,null,3358,null,64170,null,4205,null,71041,null,4687,null,80949,null,4963,null,87713,null,4604,null,82612,null,4292,null,85014,null,4978,null,78352,null,4182,null,159118,null,6262,null,215393,null,7213,null,269162,null,7834,null,163755,null,6115,null,89960,null,4516,null,83075,null,4337,null,74905,null,3886,null,0400000US37,North Carolina,37
157406,null,3408,null,3618,null,750,null,3505,null,779,null,4162,null,828,null,5417,null,894,null,7180,null,1164,null,6762,null,932,null,6333,null,753,null,8757,null,1298,null,8457,null,1048,null,15973,null,1596,null,22786,null,1744,null,29264,null,2016,null,14834,null,1467,null,8499,null,1183,null,6052,null,965,null,5807,null,962,null,0400000US38,North Dakota,38
2497320,null,14340,null,101981,null,5168,null,72528,null,4071,null,84806,null,4517,null,106005,null,5096,null,122065,null,5147,null,122629,null,4833,null,125361,null,5855,null,127476,null,5732,null,129674,null,5016,null,236957,null,6170,null,325180,null,9278,null,390549,null,7858,null,237197,null,6973,null,122888,null,4450,null,107046,null,3783,null,84978,null,3292,null,0400000US39,Ohio,39
710075,null,7835,null,29418,null,2472,null,23253,null,2645,null,28349,null,2458,null,35288,null,2774,null,37065,null,2969,null,36827,null,2878,null,37636,null,2836,null,38302,null,3407,null,35502,null,2880,null,69311,null,3598,null,91018,null,3963,null,107492,null,4437,null,58754,null,3513,null,30589,null,2338,null,26296,null,2214,null,24975,null,1736,null,0400000US40,Oklahoma,40
802556,null,9356,null,30967,null,3031,null,23337,null,2766,null,28787,null,2745,null,35039,null,2995,null,35593,null,3065,null,38150,null,3257,null,40622,null,3279,null,37284,null,2845,null,37766,null,2676,null,76475,null,4500,null,106327,null,5061,null,127504,null,5194,null,74720,null,3272,null,42213,null,2597,null,34764,null,2852,null,33008,null,2555,null,0400000US41,Oregon,41
2702632,null,13318,null,77142,null,3907,null,60155,null,3891,null,81724,null,4051,null,101845,null,3758,null,117871,null,4644,null,130997,null,4271,null,127911,null,5278,null,132213,null,5340,null,126249,null,5000,null,259630,null,6473,null,340117,null,8325,null,439723,null,8790,null,273251,null,7425,null,148700,null,4951,null,144666,null,4960,null,140438,null,4427,null,0400000US42,Pennsylvania,42
207595,null,4964,null,4752,null,1277,null,3851,null,1068,null,5896,null,1408,null,6559,null,1355,null,8523,null,1388,null,6651,null,1251,null,7770,null,1491,null,8914,null,1644,null,7915,null,1361,null,16342,null,2047,null,22808,null,2052,null,37280,null,2680,null,26376,null,2336,null,15621,null,1738,null,15150,null,1552,null,13187,null,1758,null,0400000US44,Rhode Island,44
800083,null,8303,null,29420,null,3018,null,20905,null,2470,null,30239,null,2493,null,35992,null,2870,null,36778,null,3179,null,37133,null,2948,null,36232,null,2718,null,41184,null,2919,null,43403,null,3302,null,76733,null,4040,null,102025,null,4790,null,127052,null,4926,null,76514,null,3766,null,40450,null,3109,null,34537,null,2390,null,31486,null,2465,null,0400000US45,South Carolina,45
182029,null,3836,null,4807,null,1046,null,4272,null,984,null,7182,null,1204,null,8004,null,1376,null,7534,null,1178,null,8295,null,1150,null,9725,null,1386,null,8892,null,1161,null,10008,null,1341,null,19771,null,1668,null,28505,null,2084,null,31047,null,2288,null,14481,null,1570,null,7161,null,1025,null,5520,null,1060,null,6825,null,989,null,0400000US46,South Dakota,46
1312555,null,10529,null,61897,null,4056,null,51935,null,3561,null,61425,null,4993,null,65095,null,3602,null,68093,null,4528,null,70124,null,4277,null,72208,null,4287,null,68869,null,3797,null,69912,null,3440,null,128264,null,5838,null,161432,null,6393,null,188364,null,6115,null,99333,null,4930,null,49569,null,3173,null,49301,null,3309,null,46734,null,3116,null,0400000US47,Tennessee,47
3042743,null,17269,null,86215,null,4841,null,63088,null,4123,null,81136,null,4376,null,97374,null,4834,null,109632,null,5532,null,113402,null,5173,null,122891,null,5273,null,125036,null,5264,null,123931,null,5711,null,251282,null,8740,null,348469,null,9429,null,487999,null,11083,null,344946,null,9392,null,219689,null,7414,null,227474,null,7418,null,240179,null,6495,null,0400000US48,Texas,48
554326,null,5988,null,15587,null,2117,null,11220,null,1899,null,13823,null,1879,null,16095,null,2126,null,24112,null,2458,null,23639,null,2450,null,24289,null,2777,null,27353,null,2816,null,28553,null,2502,null,57564,null,3969,null,76003,null,3497,null,98197,null,3916,null,55468,null,3233,null,31200,null,2133,null,28983,null,2303,null,22240,null,2062,null,0400000US49,Utah,49
152727,null,3002,null,4461,null,926,null,4657,null,850,null,5076,null,1037,null,5633,null,900,null,6060,null,976,null,6453,null,1005,null,7341,null,1063,null,7563,null,1133,null,7065,null,1079,null,15124,null,1639,null,20497,null,1838,null,27098,null,1923,null,13913,null,1354,null,8627,null,954,null,8347,null,1352,null,4812,null,935,null,0400000US50,Vermont,50
1394898,null,12433,null,35447,null,3133,null,26678,null,2593,null,34398,null,2432,null,42891,null,2632,null,45213,null,3379,null,47254,null,2961,null,54199,null,3294,null,58573,null,3933,null,57878,null,3771,null,111192,null,5259,null,152334,null,4976,null,212130,null,6445,null,156484,null,5042,null,101610,null,3864,null,125583,null,4622,null,133034,null,5455,null,0400000US51,Virginia,51
1303447,null,11680,null,37767,null,3120,null,29367,null,2881,null,34528,null,2894,null,43004,null,3192,null,47649,null,3519,null,50842,null,3343,null,54087,null,3294,null,54503,null,3416,null,54306,null,3324,null,120615,null,4546,null,154422,null,6255,null,218557,null,6200,null,154589,null,5366,null,91256,null,4615,null,87002,null,3630,null,70953,null,4239,null,0400000US53,Washington,53
467580,null,6657,null,31211,null,2723,null,23351,null,2564,null,26542,null,2907,null,24632,null,1988,null,28942,null,2238,null,29012,null,2661,null,27852,null,2695,null,26651,null,2475,null,27644,null,2771,null,44352,null,3081,null,52850,null,3212,null,58643,null,3960,null,31882,null,2700,null,12598,null,1510,null,11634,null,1493,null,9784,null,1496,null,0400000US54,West Virginia,54
1301694,null,8474,null,37357,null,2852,null,28316,null,2326,null,37225,null,2446,null,47667,null,2745,null,52247,null,2634,null,56511,null,2843,null,64357,null,3303,null,63799,null,2966,null,62629,null,2954,null,127945,null,4537,null,181627,null,5136,null,236834,null,5800,null,136082,null,4973,null,68613,null,2999,null,53942,null,2621,null,46543,null,2334,null,0400000US55,Wisconsin,55
126716,null,3354,null,2996,null,937,null,2800,null,842,null,3105,null,931,null,4844,null,1052,null,4987,null,1070,null,4260,null,954,null,6490,null,1113,null,7146,null,1577,null,6157,null,1264,null,10418,null,1510,null,18412,null,2324,null,23525,null,2072,null,14232,null,1510,null,7423,null,1086,null,5147,null,836,null,4774,null,853,null,0400000US56,Wyoming,56
6402,null,1023,null,1078,null,410,null,801,null,411,null,558,null,318,null,421,null,316,null,259,null,191,null,225,null,229,null,234,null,202,null,166,null,197,null,214,null,220,null,220,null,195,null,583,null,325,null,766,null,403,null,312,null,276,null,106,null,92,null,303,null,240,null,156,null,134,null,0400000US72,Puerto Rico,72
