C16009_001E,C16009_001EA,C16009_001M,C16009_001MA,C16009_002E,C16009_002EA,C16009_002M,C16009_002MA,C16009_003E,C16009_003EA,C16009_003M,C16009_003MA,C16009_004E,C16009_004EA,C16009_004M,C16009_004MA,C16009_005E,C16009_005EA,C16009_005M,C16009_005MA,C16009_006E,C16009_006EA,C16009_006M,C16009_006MA,C16009_007E,C16009_007EA,C16009_007M,C16009_007MA,C16009_008E,C16009_008EA,C16009_008M,C16009_008MA,C16009_009E,C16009_009EA,C16009_009M,C16009_009MA,C16009_010E,C16009_010EA,C16009_010M,C16009_010MA,C16009_011E,C16009_011EA,C16009_011M,C16009_011MA,C16009_012E,C16009_012EA,C16009_012M,C16009_012MA,C16009_013E,C16009_013EA,C16009_013M,C16009_013MA,GEO_ID,NAME,state
886099,null,2420,null,126736,null,8192,null,115798,null,8382,null,2920,null,1191,null,4281,null,1503,null,1031,null,703,null,2706,null,859,null,759363,null,8181,null,728542,null,7946,null,10262,null,1628,null,12889,null,1847,null,2006,null,753,null,5664,null,1307,null,0400000US30,Montana,30
1608863,null,2849,null,190982,null,8780,null,159999,null,8573,null,20385,null,3368,null,3179,null,1622,null,3009,null,1382,null,4410,null,2032,null,1417881,null,10020,null,1293474,null,11068,null,84125,null,5431,null,17547,null,2460,null,17008,null,2152,null,5727,null,1588,null,0400000US31,Nebraska,31
2405838,null,3427,null,281094,null,15203,null,165824,null,11473,null,95638,null,9355,null,4968,null,1768,null,11127,null,2440,null,3537,null,1611,null,2124744,null,16101,null,1553275,null,18076,null,385828,null,11833,null,54525,null,5517,null,110406,null,5113,null,20710,null,4374,null,0400000US32,Nevada,32
1211312,null,1573,null,99318,null,7243,null,85361,null,6705,null,5201,null,1890,null,3852,null,1061,null,2330,null,1017,null,2574,null,1681,null,1111994,null,7302,null,1028903,null,8866,null,22974,null,2509,null,46622,null,5069,null,9806,null,2216,null,3689,null,1811,null,0400000US33,New Hampshire,33
7983247,null,2462,null,711541,null,23520,null,428416,null,17128,null,195609,null,12339,null,47639,null,6706,null,26312,null,4021,null,13565,null,3207,null,7271706,null,23597,null,5263506,null,25803,null,956694,null,17541,null,627959,null,17957,null,324436,null,10176,null,99111,null,8242,null,0400000US34,New Jersey,34
1820030,null,4232,null,311723,null,16907,null,156106,null,10514,null,122381,null,10453,null,2753,null,928,null,1834,null,906,null,28649,null,5359,null,1508307,null,17225,null,1013803,null,15693,null,392980,null,12244,null,19702,null,2706,null,13572,null,1750,null,68250,null,5508,null,0400000US35,New Mexico,35
17814724,null,4556,null,2422393,null,40962,null,1384283,null,24810,null,610026,null,24216,null,240506,null,13671,null,142370,null,12560,null,45208,null,7184,null,15392331,null,41954,null,11226166,null,43159,null,1912798,null,24500,null,1360675,null,27282,null,671737,null,17491,null,220955,null,12939,null,0400000US36,New York,36
8453311,null,4478,null,1306538,null,26202,null,1084072,null,23864,null,182350,null,11425,null,14028,null,2934,null,16886,null,3437,null,9202,null,3059,null,7146773,null,27217,null,6514283,null,27445,null,379934,null,12522,null,128559,null,8286,null,93556,null,5475,null,30441,null,4680,null,0400000US37,North Carolina,37
578767,null,1007,null,65200,null,4390,null,60145,null,4352,null,870,null,521,null,1659,null,563,null,282,null,314,null,2244,null,948,null,513567,null,4525,null,489916,null,4779,null,7084,null,1164,null,12188,null,2041,null,1838,null,685,null,2541,null,931,null,0400000US38,North Dakota,38
10497269,null,4594,null,1514882,null,31329,null,1379360,null,29238,null,60386,null,6360,null,36064,null,5506,null,15399,null,2985,null,23673,null,4741,null,8982387,null,31039,null,8453149,null,31825,null,161462,null,6197,null,224693,null,11311,null,93427,null,6845,null,49656,null,6392,null,0400000US39,Ohio,39
3300338,null,2878,null,513313,null,16238,null,444253,null,14967,null,52883,null,5283,null,5314,null,1669,null,6230,null,2208,null,4633,null,1406,null,2787025,null,16388,null,2572926,null,16201,null,139600,null,6674,null,28679,null,3219,null,32733,null,3359,null,13087,null,2317,null,0400000US40,Oklahoma,40
3508097,null,2756,null,481133,null,16444,null,373479,null,12813,null,71979,null,9347,null,11785,null,2656,null,16220,null,2685,null,7670,null,3711,null,3026964,null,16859,null,2621308,null,16779,null,232838,null,10487,null,76314,null,9079,null,83979,null,4893,null,12525,null,2810,null,0400000US41,Oregon,41
11434368,null,4145,null,1367595,null,23279,null,1143753,null,20791,null,128742,null,7827,null,53715,null,6525,null,28170,null,4298,null,13215,null,3361,null,10066773,null,23484,null,9184730,null,24338,null,322008,null,10501,null,355946,null,13920,null,153663,null,7204,null,50426,null,6972,null,0400000US42,Pennsylvania,42
956445,null,1152,null,106594,null,7456,null,65824,null,5946,null,29386,null,4939,null,8107,null,1764,null,2706,null,1427,null,571,null,423,null,849851,null,7522,null,686996,null,8366,null,73484,null,4522,null,65366,null,5814,null,16969,null,1778,null,7036,null,2205,null,0400000US44,Rhode Island,44
4111453,null,3407,null,663245,null,19833,null,599213,null,19984,null,51331,null,5555,null,6289,null,1924,null,3094,null,1189,null,3318,null,2329,null,3448208,null,19743,null,3253646,null,21051,null,110210,null,6287,null,45851,null,4116,null,31173,null,3506,null,7328,null,2507,null,0400000US45,South Carolina,45
724716,null,1436,null,98604,null,7436,null,87082,null,6356,null,2224,null,1086,null,3344,null,2512,null,517,null,621,null,5437,null,1296,null,626112,null,7365,null,591993,null,7423,null,10813,null,1632,null,12132,null,2169,null,3955,null,1028,null,7219,null,1600,null,0400000US46,South Dakota,46
5725667,null,4071,null,929979,null,20832,null,845685,null,20851,null,55186,null,6195,null,12324,null,3130,null,7711,null,2640,null,9073,null,3480,null,4795688,null,20674,null,4534905,null,19728,null,137572,null,8275,null,53503,null,6162,null,51346,null,4578,null,18362,null,4642,null,0400000US47,Tennessee,47
22139096,null,6605,null,3580635,null,49511,null,1775977,null,32531,null,1658362,null,36656,null,55399,null,7564,null,65774,null,8043,null,25123,null,5964,null,18558461,null,49085,null,12751159,null,44155,null,4849794,null,42656,null,380502,null,15544,null,464891,null,15310,null,112115,null,10290,null,0400000US48,Texas,48
2473448,null,2202,null,281333,null,12883,null,214240,null,11430,null,44453,null,5898,null,7689,null,2231,null,9526,null,2775,null,5425,null,1485,null,2192115,null,13580,null,1916393,null,14980,null,184033,null,8179,null,41781,null,4355,null,37759,null,4136,null,12149,null,3371,null,0400000US49,Utah,49
569121,null,624,null,62297,null,4594,null,59484,null,4428,null,222,null,200,null,1236,null,484,null,1288,null,914,null,67,null,105,null,506824,null,4822,null,484916,null,5099,null,4604,null,958,null,13387,null,1713,null,3327,null,956,null,590,null,328,null,0400000US50,Vermont,50
7109896,null,3887,null,720769,null,22919,null,611034,null,18363,null,60629,null,7958,null,17439,null,3329,null,18929,null,3118,null,12738,null,3749,null,6389127,null,23269,null,5522971,null,25499,null,373998,null,10369,null,213307,null,11254,null,216950,null,8245,null,61901,null,6476,null,0400000US51,Virginia,51
6088876,null,2874,null,724428,null,21281,null,538589,null,15128,null,111164,null,11119,null,28394,null,5895,null,34485,null,5361,null,11796,null,3465,null,5364448,null,21518,null,4513242,null,22554,null,339003,null,11663,null,201868,null,12846,null,269266,null,7385,null,41069,null,6470,null,0400000US53,Washington,53
1666984,null,2214,null,285090,null,10701,null,280617,null,10807,null,2150,null,826,null,955,null,421,null,534,null,324,null,834,null,533,null,1381894,null,10689,null,1349846,null,11179,null,12314,null,2043,null,10790,null,1831,null,5805,null,1204,null,3139,null,1419,null,0400000US54,West Virginia,54
5139992,null,3038,null,613615,null,17337,null,529307,null,16907,null,51903,null,4919,null,14741,null,2712,null,13084,null,2862,null,4580,null,2007,null,4526377,null,17841,null,4185706,null,20034,null,167950,null,6725,null,95451,null,6212,null,64185,null,3933,null,13085,null,2595,null,0400000US55,Wisconsin,55
491087,null,1388,null,46581,null,4606,null,40871,null,4273,null,4400,null,1707,null,885,null,617,null,162,null,172,null,263,null,256,null,444506,null,4902,null,416699,null,5269,null,18187,null,2226,null,5449,null,1420,null,1725,null,952,null,2446,null,879,null,0400000US56,Wyoming,56
3694029,null,2671,null,1625799,null,22887,null,66289,null,5591,null,1558520,null,22860,null,327,null,243,null,476,null,757,null,187,null,198,null,2068230,null,23050,null,102787,null,7573,null,1962443,null,22278,null,2502,null,817,null,448,null,432,null,50,null,85,null,0400000US72,Puerto Rico,72
