B15003_001E,B15003_001EA,B15003_001M,B15003_001MA,B15003_002E,B15003_002EA,B15003_002M,B15003_002MA,B15003_003E,B15003_003EA,B15003_003M,B15003_003MA,B15003_004E,B15003_004EA,B15003_004M,B15003_004MA,B15003_005E,B15003_005EA,B15003_005M,B15003_005MA,B15003_006E,B15003_006EA,B15003_006M,B15003_006MA,B15003_007E,B15003_007EA,B15003_007M,B15003_007MA,B15003_008E,B15003_008EA,B15003_008M,B15003_008MA,B15003_009E,B15003_009EA,B15003_009M,B15003_009MA,B15003_010E,B15003_010EA,B15003_010M,B15003_010MA,B15003_011E,B15003_011EA,B15003_011M,B15003_011MA,B15003_012E,B15003_012EA,B15003_012M,B15003_012MA,B15003_013E,B15003_013EA,B15003_013M,B15003_013MA,B15003_014E,B15003_014EA,B15003_014M,B15003_014MA,B15003_015E,B15003_015EA,B15003_015M,B15003_015MA,B15003_016E,B15003_016EA,B15003_016M,B15003_016MA,B15003_017E,B15003_017EA,B15003_017M,B15003_017MA,B15003_018E,B15003_018EA,B15003_018M,B15003_018MA,B15003_019E,B15003_019EA,B15003_019M,B15003_019MA,B15003_020E,B15003_020EA,B15003_020M,B15003_020MA,B15003_021E,B15003_021EA,B15003_021M,B15003_021MA,B15003_022E,B15003_022EA,B15003_022M,B15003_022MA,B15003_023E,B15003_023EA,B15003_023M,B15003_023MA,B15003_024E,B15003_024EA,B15003_024M,B15003_024MA,B15003_025E,B15003_025EA,B15003_025M,B15003_025MA,GEO_ID,NAME,state
2877333,null,5012,null,31646,null,2960,null,364,null,389,null,952,null,579,null,1126,null,487,null,2214,null,822,null,8233,null,1283,null,7471,null,1457,null,10548,null,2031,null,25133,null,2533,null,29195,null,2878,null,109330,null,5463,null,70710,null,4451,null,94529,null,5096,null,93037,null,5280,null,42414,null,3111,null,777372,null,12567,null,204598,null,7314,null,184226,null,6891,null,392794,null,8458,null,187874,null,7194,null,358687,null,9956,null,176453,null,6723,null,46865,null,3236,null,21562,null,2321,null,0400000US21,Kentucky,21
2896932,null,5398,null,33298,null,3973,null,447,null,462,null,290,null,214,null,2194,null,907,null,3012,null,823,null,7504,null,1440,null,7209,null,1476,null,12467,null,1650,null,27521,null,2709,null,34758,null,3451,null,57955,null,4163,null,70630,null,4654,null,98715,null,5381,null,114920,null,6665,null,45500,null,3463,null,847531,null,14694,null,146868,null,6192,null,160117,null,5994,null,466191,null,12889,null,139674,null,6134,null,419316,null,10581,null,132638,null,5713,null,46342,null,3854,null,21835,null,2387,null,0400000US22,Louisiana,22
924973,null,1243,null,5944,null,1197,null,156,null,225,null,11,null,18,null,50,null,82,null,504,null,347,null,336,null,345,null,741,null,467,null,747,null,373,null,1728,null,610,null,3215,null,864,null,21484,null,2073,null,13702,null,1807,null,17552,null,2114,null,16493,null,1938,null,8014,null,1229,null,268297,null,7282,null,48947,null,3327,null,57205,null,3020,null,129235,null,5034,null,81337,null,4111,null,160080,null,7007,null,62185,null,3648,null,17126,null,1808,null,9884,null,1608,null,0400000US23,Maine,23
3797739,null,4154,null,36917,null,3594,null,0,null,285,null,560,null,376,null,3782,null,1345,null,4483,null,1298,null,11327,null,1862,null,8755,null,1913,null,11446,null,1837,null,29678,null,2802,null,19368,null,2155,null,42788,null,3925,null,56123,null,4797,null,85821,null,5222,null,79359,null,5500,null,56978,null,4259,null,898333,null,13822,null,115532,null,6032,null,228093,null,7539,null,519068,null,11384,null,234060,null,9163,null,748377,null,13133,null,407755,null,9328,null,112289,null,5936,null,86847,null,5027,null,0400000US24,Maryland,24
4490445,null,2452,null,59195,null,4947,null,1121,null,662,null,371,null,336,null,2965,null,1074,null,5461,null,1470,null,11470,null,1904,null,19342,null,2524,null,14302,null,2283,null,27804,null,3543,null,19367,null,2398,null,56839,null,4484,null,59425,null,4190,null,78780,null,4677,null,72539,null,4682,null,66329,null,4132,null,1053369,null,17045,null,127726,null,6540,null,225591,null,7480,null,523899,null,12372,null,347972,null,8882,null,980758,null,14697,null,511504,null,9677,null,121542,null,5271,null,102774,null,5159,null,0400000US25,Massachusetts,25
6624875,null,4676,null,68115,null,5194,null,499,null,317,null,1423,null,603,null,1574,null,594,null,3336,null,934,null,7893,null,1437,null,9281,null,2039,null,10337,null,1882,null,36198,null,3629,null,21268,null,2812,null,88035,null,4710,null,90940,null,4929,null,169948,null,5749,null,187468,null,5828,null,104917,null,5096,null,1797817,null,16288,null,259595,null,8835,null,524202,null,10992,null,1069444,null,15187,null,543759,null,10442,null,1005499,null,16953,null,457832,null,9407,null,107350,null,5529,null,58145,null,3762,null,0400000US26,Michigan,26
3486153,null,3055,null,31994,null,3425,null,305,null,204,null,488,null,407,null,1555,null,838,null,1225,null,500,null,3649,null,1140,null,2057,null,667,null,3668,null,1024,null,14414,null,2161,null,9328,null,1640,null,54287,null,3035,null,28530,null,2390,null,47424,null,3578,null,56212,null,3230,null,41960,null,3109,null,861902,null,10012,null,110261,null,4677,null,233308,null,6979,null,545834,null,9071,null,339711,null,8750,null,738972,null,11531,null,249118,null,6259,null,70778,null,3086,null,39173,null,2528,null,0400000US27,Minnesota,27
1865862,null,5619,null,23925,null,2286,null,201,null,245,null,271,null,301,null,1005,null,365,null,1349,null,508,null,4649,null,1029,null,5356,null,1144,null,8544,null,1557,null,17649,null,2279,null,18290,null,2075,null,48542,null,2987,null,46024,null,3773,null,66337,null,4737,null,84677,null,5490,null,39181,null,3835,null,460788,null,10658,null,111839,null,5663,null,112354,null,5457,null,317243,null,8761,null,131978,null,5837,null,234032,null,7525,null,90007,null,4963,null,26077,null,2694,null,15544,null,2023,null,0400000US28,Mississippi,28
3961562,null,4345,null,29661,null,3243,null,182,null,219,null,664,null,507,null,841,null,449,null,1279,null,676,null,5052,null,1365,null,3354,null,1158,null,5908,null,1263,null,20246,null,2820,null,14817,null,1958,null,96543,null,3951,null,65168,null,3928,null,104036,null,3913,null,116748,null,5406,null,60006,null,3332,null,1079458,null,12017,null,187551,null,6514,null,299930,null,8037,null,608287,null,12353,null,262736,null,8814,null,623479,null,11670,null,274878,null,8690,null,62837,null,4500,null,37901,null,3006,null,0400000US29,Missouri,29
648828,null,2188,null,2996,null,868,null,22,null,36,null,123,null,203,null,0,null,240,null,53,null,79,null,326,null,287,null,268,null,168,null,828,null,345,null,1003,null,465,null,1687,null,709,null,12917,null,1717,null,6425,null,1210,null,12329,null,1685,null,12067,null,1468,null,8379,null,1344,null,172150,null,5760,null,32054,null,3512,null,40795,null,2834,null,115452,null,4950,null,51322,null,3857,null,123649,null,5540,null,37499,null,3589,null,10077,null,1396,null,6407,null,1288,null,0400000US30,Montana,30
1153230,null,2678,null,8724,null,1716,null,174,null,187,null,154,null,195,null,581,null,449,null,1460,null,825,null,3070,null,1060,null,2552,null,1078,null,1124,null,474,null,9818,null,2012,null,2658,null,820,null,19370,null,2263,null,12014,null,1506,null,18018,null,2587,null,22278,null,2210,null,15669,null,1770,null,290089,null,6268,null,39491,null,2742,null,91717,null,3631,null,191230,null,5841,null,107574,null,4569,null,214419,null,7028,null,70105,null,3546,null,18778,null,2190,null,12163,null,1659,null,0400000US31,Nebraska,31
1728239,null,2903,null,19750,null,2875,null,127,null,151,null,456,null,295,null,934,null,491,null,2794,null,832,null,8351,null,1935,null,4645,null,1324,null,8614,null,1836,null,37659,null,4169,null,7685,null,1616,null,21870,null,2751,null,39514,null,4852,null,35310,null,3606,null,46912,null,4575,null,43311,null,3413,null,436008,null,10387,null,60469,null,4022,null,123129,null,5689,null,322939,null,10570,null,131339,null,7056,null,245697,null,7107,null,91537,null,4804,null,26255,null,2868,null,12934,null,2169,null,0400000US32,Nevada,32
902747,null,1753,null,5185,null,1192,null,0,null,255,null,140,null,150,null,81,null,131,null,38,null,63,null,700,null,462,null,1002,null,664,null,992,null,529,null,1969,null,703,null,3509,null,1110,null,13107,null,1935,null,8943,null,1600,null,19070,null,2142,null,14609,null,2186,null,9349,null,1580,null,231912,null,6661,null,38460,null,2840,null,58771,null,3656,null,119371,null,5902,null,86666,null,3976,null,187812,null,5850,null,75447,null,3795,null,15871,null,1749,null,9743,null,1581,null,0400000US33,New Hampshire,33
5905302,null,3137,null,67643,null,4797,null,696,null,418,null,896,null,417,null,2911,null,914,null,9035,null,1987,null,15498,null,2355,null,21565,null,2675,null,26463,null,3293,null,67292,null,5776,null,28818,null,3301,null,93035,null,4550,null,75939,null,6248,null,113885,null,5847,null,119154,null,6184,null,100380,null,5196,null,1583896,null,19177,null,150578,null,6113,null,306924,null,7970,null,718669,null,12877,null,364544,null,9957,null,1273186,null,15809,null,547305,null,11731,null,140272,null,4961,null,76718,null,4361,null,0400000US34,New Jersey,34
1290920,null,4704,null,16105,null,2400,null,168,null,188,null,652,null,500,null,1072,null,482,null,3544,null,1269,null,6070,null,1303,null,4692,null,1029,null,6662,null,1494,null,31260,null,3734,null,6759,null,1462,null,21486,null,2444,null,29121,null,3311,null,34577,null,3007,null,41763,null,3770,null,17850,null,2211,null,282463,null,7219,null,58144,null,3382,null,79404,null,3661,null,226144,null,7542,null,95854,null,4687,null,192548,null,5829,null,91400,null,4790,null,22268,null,2189,null,20914,null,2114,null,0400000US35,New Mexico,35
13197392,null,5592,null,214943,null,8694,null,1104,null,481,null,3491,null,971,null,11846,null,2105,null,25430,null,2857,null,44065,null,4168,null,42237,null,3685,null,83799,null,5524,null,184865,null,8259,null,85529,null,4969,null,223114,null,9046,null,219675,null,9164,null,301552,null,9753,null,308894,null,9062,null,275076,null,8731,null,3151131,null,25994,null,490759,null,12237,null,618565,null,11367,null,1535027,null,24029,null,1100827,null,16924,null,2434198,null,25131,null,1303712,null,19836,null,363143,null,9737,null,174410,null,7506,null,0400000US36,New York,36
6150247,null,8866,null,74223,null,6396,null,1790,null,1004,null,857,null,449,null,5086,null,1555,null,5129,null,1195,null,16684,null,2387,null,14943,null,1970,null,20582,null,2651,null,74864,null,5262,null,49736,null,4547,null,100701,null,5579,null,151041,null,6335,null,192197,null,7174,null,169367,null,6871,null,86524,null,4538,null,1410601,null,17835,null,267760,null,7499,null,406048,null,11158,null,944802,null,14588,null,524739,null,11849,null,1091506,null,16836,null,380622,null,10195,null,93350,null,4648,null,67095,null,4268,null,0400000US37,North Carolina,37
419435,null,2059,null,2330,null,744,null,0,null,208,null,63,null,92,null,31,null,39,null,29,null,52,null,202,null,175,null,528,null,347,null,433,null,215,null,1623,null,551,null,536,null,211,null,16249,null,1375,null,3917,null,851,null,6410,null,837,null,5632,null,982,null,3644,null,770,null,98900,null,4010,null,15516,null,1730,null,27484,null,1868,null,76429,null,3082,null,51444,null,2770,null,80126,null,3424,null,20669,null,1703,null,4203,null,740,null,3037,null,788,null,0400000US38,North Dakota,38
7738348,null,4762,null,69221,null,5617,null,497,null,288,null,289,null,212,null,1749,null,682,null,2037,null,882,null,6949,null,1219,null,7536,null,1526,null,9321,null,1600,null,24713,null,2476,null,28296,null,2771,null,117945,null,5455,null,114585,null,5834,null,205631,null,7095,null,238163,null,8133,null,130821,null,5829,null,2431678,null,23562,null,295293,null,9664,null,551910,null,11157,null,1070663,null,16553,null,564275,null,11234,null,1183146,null,18210,null,492385,null,13013,null,123380,null,5058,null,67865,null,3623,null,0400000US39,Ohio,39
2376783,null,4844,null,19213,null,2363,null,174,null,201,null,86,null,103,null,884,null,476,null,3176,null,1141,null,5570,null,1459,null,4368,null,1121,null,5847,null,1226,null,24559,null,3102,null,12178,null,2090,null,42578,null,3347,null,44685,null,3243,null,62111,null,3754,null,79525,null,4278,null,38255,null,2741,null,633931,null,9326,null,122144,null,4670,null,173397,null,5803,null,404943,null,9042,null,158883,null,6132,null,364742,null,9108,null,124213,null,5086,null,33287,null,2786,null,18034,null,1813,null,0400000US40,Oklahoma,40
2586798,null,2886,null,21053,null,2201,null,328,null,281,null,198,null,188,null,2229,null,995,null,3613,null,1049,null,6225,null,1272,null,6201,null,1453,null,7263,null,1620,null,25686,null,3045,null,6627,null,1415,null,27490,null,2987,null,30413,null,3108,null,47369,null,3183,null,55191,null,3627,null,42715,null,3181,null,523306,null,10285,null,101427,null,5387,null,228394,null,7586,null,483766,null,10269,null,212845,null,7421,null,484488,null,9710,null,185851,null,7463,null,50639,null,3229,null,33481,null,3376,null,0400000US41,Oregon,41
8609133,null,4338,null,77740,null,5851,null,849,null,414,null,1109,null,505,null,1939,null,719,null,5008,null,1538,null,8745,null,1639,null,7579,null,1365,null,13885,null,2186,null,30841,null,2638,null,33233,null,2958,null,155407,null,6526,null,130001,null,5817,null,216897,null,6521,null,228178,null,8011,null,128894,null,5147,null,2916440,null,25068,null,324936,null,8250,null,477369,null,9135,null,954377,null,17783,null,624436,null,11928,null,1394249,null,13955,null,611013,null,11370,null,159520,null,5788,null,106488,null,4906,null,0400000US42,Pennsylvania,42
715565,null,1645,null,15392,null,2429,null,183,null,180,null,201,null,325,null,384,null,377,null,1053,null,570,null,990,null,531,null,5348,null,1204,null,2107,null,745,null,5781,null,1799,null,6049,null,1331,null,12687,null,1989,null,14323,null,1991,null,15947,null,2389,null,17114,null,2406,null,11992,null,2033,null,166719,null,6686,null,34269,null,3150,null,38939,null,3240,null,89262,null,5560,null,58849,null,4182,null,134035,null,6260,null,57940,null,3455,null,15997,null,1688,null,10004,null,1561,null,0400000US44,Rhode Island,44
3019333,null,5110,null,33729,null,2788,null,286,null,240,null,569,null,419,null,1558,null,683,null,4316,null,1369,null,8560,null,1703,null,6791,null,1442,null,12396,null,1978,null,28318,null,2846,null,28716,null,3141,null,53085,null,3513,null,69877,null,5110,null,96222,null,5469,null,97428,null,6045,null,53039,null,3808,null,789199,null,14146,null,126590,null,6361,null,177266,null,5648,null,443326,null,10691,null,253400,null,8245,null,480232,null,9535,null,185794,null,7194,null,41368,null,3034,null,27268,null,2367,null,0400000US45,South Carolina,45
523836,null,2845,null,1544,null,439,null,96,null,134,null,0,null,223,null,123,null,181,null,373,null,357,null,101,null,117,null,334,null,313,null,384,null,335,null,1154,null,555,null,862,null,384,null,18634,null,1791,null,6794,null,1209,null,8578,null,1455,null,8278,null,1042,null,5603,null,1323,null,148505,null,4178,null,20838,null,1921,null,37400,null,2745,null,82136,null,4565,null,50545,null,3686,null,93321,null,4387,null,25027,null,2338,null,8116,null,1348,null,5090,null,1016,null,0400000US46,South Dakota,46
4213368,null,4703,null,43505,null,3294,null,73,null,88,null,259,null,298,null,1249,null,678,null,3931,null,1252,null,9611,null,1733,null,9391,null,1434,null,16580,null,2070,null,39348,null,3502,null,27877,null,2080,null,120021,null,5527,null,96742,null,5469,null,124608,null,5501,null,145610,null,6973,null,71583,null,4465,null,1139037,null,16241,null,249362,null,7456,null,262695,null,7907,null,624651,null,12424,null,257969,null,6950,null,636544,null,11652,null,227079,null,6926,null,64885,null,3653,null,40758,null,3266,null,0400000US47,Tennessee,47
15361557,null,10540,null,284805,null,10028,null,1474,null,530,null,3094,null,898,null,23300,null,3542,null,53620,null,3920,null,117476,null,6863,null,87915,null,4910,null,105265,null,6835,null,476177,null,13074,null,145359,null,8359,null,262750,null,10614,null,468339,null,14572,null,373687,null,11027,null,427568,null,12222,null,262837,null,9904,null,3194584,null,29786,null,711498,null,12354,null,975125,null,15076,null,2525287,null,27151,null,944093,null,16793,null,2618635,null,25518,null,924646,null,15918,null,233320,null,8040,null,140703,null,6405,null,0400000US48,Texas,48
1573179,null,2531,null,11361,null,1943,null,40,null,67,null,218,null,255,null,688,null,447,null,1242,null,590,null,3902,null,1328,null,1294,null,726,null,3621,null,1220,null,15259,null,2878,null,5507,null,1638,null,10001,null,1860,null,18220,null,2313,null,22404,null,3089,null,31687,null,3533,null,25900,null,2379,null,349117,null,7598,null,41174,null,3060,null,130085,null,5182,null,309692,null,8394,null,143646,null,5356,null,304181,null,8062,null,101453,null,4746,null,23716,null,2185,null,18771,null,2156,null,0400000US49,Utah,49
425483,null,1040,null,1684,null,549,null,0,null,211,null,77,null,108,null,181,null,188,null,121,null,119,null,442,null,230,null,269,null,221,null,395,null,204,null,695,null,329,null,1493,null,455,null,7575,null,1074,null,6171,null,1101,null,7539,null,1346,null,6803,null,1034,null,4888,null,952,null,120395,null,4385,null,16186,null,1703,null,22538,null,2221,null,51750,null,2944,null,35647,null,2296,null,83936,null,3531,null,41552,null,2833,null,9128,null,1342,null,6018,null,941,null,0400000US50,Vermont,50
5207987,null,7769,null,49397,null,4216,null,306,null,238,null,737,null,505,null,2781,null,1000,null,5628,null,1167,null,11164,null,1977,null,10654,null,1781,null,19009,null,2548,null,45049,null,3650,null,55152,null,4756,null,74218,null,4875,null,90507,null,5008,null,129746,null,6534,null,133646,null,5855,null,69920,null,5015,null,1132350,null,18375,null,192339,null,7209,null,321413,null,9634,null,749605,null,13304,null,344109,null,8267,null,1035382,null,16081,null,530114,null,12877,null,127210,null,5544,null,77551,null,3942,null,0400000US51,Virginia,51
4445351,null,3404,null,42266,null,4104,null,178,null,194,null,1837,null,1679,null,3676,null,1343,null,6523,null,1535,null,11940,null,1900,null,7627,null,1775,null,11680,null,2265,null,35769,null,3576,null,11417,null,2003,null,41997,null,3536,null,48453,null,3633,null,75548,null,5227,null,87237,null,5272,null,72750,null,4023,null,891059,null,13281,null,176447,null,7176,null,363669,null,8233,null,764119,null,13463,null,411431,null,8536,null,885861,null,13289,null,339071,null,9293,null,92329,null,5015,null,62467,null,3958,null,0400000US53,Washington,53
