B17020A_001E,B17020A_001EA,B17020A_001M,B17020A_001MA,B17020A_002E,B17020A_002EA,B17020A_002M,B17020A_002MA,B17020A_003E,B17020A_003EA,B17020A_003M,B17020A_003MA,B17020A_004E,B17020A_004EA,B17020A_004M,B17020A_004MA,B17020A_005E,B17020A_005EA,B17020A_005M,B17020A_005MA,B17020A_006E,B17020A_006EA,B17020A_006M,B17020A_006MA,B17020A_007E,B17020A_007EA,B17020A_007M,B17020A_007MA,B17020A_008E,B17020A_008EA,B17020A_008M,B17020A_008MA,B17020A_009E,B17020A_009EA,B17020A_009M,B17020A_009MA,B17020A_010E,B17020A_010EA,B17020A_010M,B17020A_010MA,B17020A_011E,B17020A_011EA,B17020A_011M,B17020A_011MA,B17020A_012E,B17020A_012EA,B17020A_012M,B17020A_012MA,B17020A_013E,B17020A_013EA,B17020A_013M,B17020A_013MA,B17020A_014E,B17020A_014EA,B17020A_014M,B17020A_014MA,B17020A_015E,B17020A_015EA,B17020A_015M,B17020A_015MA,B17020A_016E,B17020A_016EA,B17020A_016M,B17020A_016MA,B17020A_017E,B17020A_017EA,B17020A_017M,B17020A_017MA,GEO_ID,NAME,state
2368608,null,7870,null,279275,null,12916,null,30664,null,3532,null,5477,null,1281,null,26229,null,3488,null,20376,null,2658,null,173795,null,6528,null,9178,null,1387,null,13556,null,1543,null,2089333,null,13814,null,131955,null,3701,null,21928,null,2108,null,156714,null,4317,null,171227,null,4250,null,1310417,null,7963,null,157424,null,2726,null,139668,null,1976,null,0400000US20,Kansas,20
3728609,null,6431,null,638068,null,20404,null,64353,null,5106,null,8892,null,1680,null,61822,null,5233,null,60587,null,4841,null,380101,null,12017,null,31123,null,3012,null,31190,null,2358,null,3090541,null,22072,null,171656,null,5310,null,35177,null,3448,null,214416,null,6256,null,229131,null,6710,null,1993527,null,12978,null,256865,null,3075,null,189769,null,2776,null,0400000US21,Kentucky,21
2794570,null,6571,null,302343,null,14448,null,26840,null,3273,null,4386,null,997,null,25952,null,3735,null,19412,null,2628,null,189434,null,9224,null,16431,null,1989,null,19888,null,2121,null,2492227,null,15326,null,150540,null,3605,null,27635,null,2584,null,177926,null,4407,null,193092,null,4749,null,1581088,null,9718,null,202720,null,2241,null,159226,null,3244,null,0400000US22,Louisiana,22
1218366,null,4333,null,139450,null,7892,null,11159,null,1851,null,2081,null,771,null,12343,null,1961,null,11537,null,1433,null,85784,null,4911,null,7309,null,1239,null,9237,null,1478,null,1078916,null,8810,null,49838,null,1807,null,10058,null,1388,null,65182,null,3171,null,78237,null,3042,null,698075,null,5505,null,97656,null,1241,null,79870,null,1559,null,0400000US23,Maine,23
3362544,null,12335,null,219046,null,11266,null,17640,null,2747,null,2464,null,973,null,16280,null,2749,null,14845,null,2323,null,137463,null,7313,null,12960,null,2094,null,17394,null,1950,null,3143498,null,16055,null,174974,null,3589,null,34213,null,2838,null,219023,null,5261,null,246586,null,5947,null,2007592,null,10192,null,249803,null,2598,null,211307,null,3121,null,0400000US24,Maryland,24
5251552,null,12398,null,425778,null,16249,null,32116,null,3756,null,4591,null,1135,null,31090,null,3784,null,31246,null,3815,null,267154,null,10332,null,24451,null,2206,null,35130,null,2802,null,4825774,null,18077,null,245925,null,4175,null,52642,null,3319,null,332440,null,5118,null,350301,null,6420,null,3130113,null,12084,null,377486,null,2692,null,336867,null,3468,null,0400000US25,Massachusetts,25
7805757,null,9470,null,976197,null,23166,null,90520,null,5473,null,18075,null,2016,null,92478,null,5757,null,81843,null,5504,null,609179,null,15138,null,37850,null,2724,null,46252,null,4284,null,6829560,null,22912,null,351878,null,5196,null,73617,null,3729,null,474208,null,8153,null,538420,null,8037,null,4343370,null,15033,null,575608,null,2890,null,472459,null,4839,null,0400000US26,Michigan,26
4491378,null,8657,null,396909,null,14176,null,31477,null,3203,null,5726,null,1076,null,32259,null,3174,null,29946,null,2773,null,249300,null,9490,null,17831,null,1665,null,30370,null,2553,null,4094469,null,14826,null,249878,null,3306,null,47437,null,2831,null,290253,null,5992,null,314872,null,5008,null,2634134,null,9639,null,305446,null,2435,null,252449,null,2422,null,0400000US27,Minnesota,27
1709567,null,5087,null,228577,null,13814,null,23047,null,2997,null,3776,null,1102,null,21500,null,3349,null,19377,null,3039,null,134976,null,7895,null,11482,null,1898,null,14419,null,2041,null,1480990,null,13420,null,89511,null,3278,null,16509,null,1698,null,105136,null,4060,null,113975,null,3944,null,914418,null,8424,null,136597,null,1899,null,104844,null,2739,null,0400000US28,Mississippi,28
4893574,null,7490,null,609830,null,19721,null,65540,null,3997,null,10928,null,1511,null,56212,null,4741,null,54597,null,4817,null,365200,null,11565,null,24316,null,2334,null,33037,null,2444,null,4283744,null,21439,null,242045,null,4011,null,47143,null,3039,null,305940,null,6586,null,326796,null,6588,null,2709577,null,13186,null,359003,null,2684,null,293240,null,3064,null,0400000US29,Missouri,29
847713,null,2429,null,109414,null,8425,null,12173,null,2391,null,2429,null,916,null,9256,null,1753,null,7494,null,1769,null,67754,null,5247,null,4732,null,882,null,5576,null,1131,null,738299,null,8476,null,38409,null,1766,null,6826,null,1321,null,45971,null,2684,null,56390,null,2591,null,471811,null,4893,null,65458,null,1077,null,53434,null,1353,null,0400000US30,Montana,30
1535729,null,6817,null,158763,null,8427,null,15122,null,2150,null,2636,null,887,null,11533,null,1810,null,11346,null,1959,null,101991,null,6531,null,5320,null,951,null,10815,null,1249,null,1376966,null,11200,null,91710,null,2570,null,19588,null,1937,null,106150,null,3431,null,103680,null,3652,null,854875,null,7299,null,105588,null,1598,null,95375,null,1878,null,0400000US31,Nebraska,31
1988804,null,11740,null,231102,null,14283,null,28101,null,4029,null,3865,null,1199,null,26505,null,4075,null,21650,null,3089,null,132447,null,7346,null,10159,null,2015,null,8375,null,1554,null,1757702,null,17403,null,117076,null,4657,null,20516,null,2442,null,134560,null,5485,null,132487,null,4810,null,1117770,null,9661,null,135769,null,2099,null,99524,null,1984,null,0400000US32,Nevada,32
1215847,null,3342,null,94755,null,7561,null,7484,null,1635,null,638,null,380,null,7611,null,2127,null,8251,null,2022,null,59509,null,4394,null,4195,null,929,null,7067,null,1721,null,1121092,null,7313,null,57589,null,1601,null,11447,null,1554,null,75914,null,3137,null,89152,null,2892,null,731910,null,4420,null,87094,null,1049,null,67986,null,1801,null,0400000US33,New Hampshire,33
6049644,null,20905,null,430589,null,18128,null,41868,null,4804,null,6494,null,1325,null,41193,null,4563,null,39211,null,4166,null,240700,null,10807,null,26140,null,2322,null,34983,null,2818,null,5619055,null,25182,null,300294,null,5526,null,63801,null,3673,null,400858,null,7817,null,431139,null,7133,null,3551869,null,16655,null,451510,null,2685,null,419584,null,3921,null,0400000US34,New Jersey,34
1428851,null,14405,null,226448,null,13309,null,24687,null,3204,null,4244,null,1221,null,26586,null,3309,null,20086,null,2829,null,127739,null,8059,null,12310,null,1778,null,10796,null,1822,null,1202403,null,18687,null,74289,null,4002,null,15064,null,1926,null,85837,null,4867,null,90248,null,5171,null,744500,null,12077,null,105437,null,2621,null,87028,null,2480,null,0400000US35,New Mexico,35
12832042,null,29126,null,1329614,null,32185,null,115077,null,6706,null,20449,null,2398,null,111961,null,6245,null,115072,null,7046,null,791598,null,18410,null,76517,null,4370,null,98940,null,4764,null,11502428,null,41950,null,587488,null,6914,null,126199,null,5606,null,752732,null,12168,null,832660,null,9853,null,7397331,null,27880,null,942223,null,4905,null,863795,null,6815,null,0400000US36,New York,36
6431460,null,15550,null,762466,null,23266,null,71694,null,5875,null,12952,null,1946,null,69528,null,5099,null,60313,null,4981,null,473664,null,14912,null,34541,null,3211,null,39774,null,2846,null,5668994,null,22949,null,329125,null,5938,null,66158,null,3814,null,413375,null,8042,null,405966,null,9062,null,3594165,null,14927,null,489575,null,3856,null,370630,null,3830,null,0400000US37,North Carolina,37
560155,null,1380,null,54630,null,4059,null,3595,null,1058,null,445,null,287,null,3315,null,1203,null,2990,null,1098,null,34946,null,3131,null,3199,null,537,null,6140,null,995,null,505525,null,4180,null,30963,null,1093,null,5243,null,746,null,32642,null,1563,null,38146,null,1592,null,322448,null,3265,null,38831,null,703,null,37252,null,1033,null,0400000US38,North Dakota,38
9455790,null,9616,null,1171222,null,30427,null,117297,null,6567,null,19721,null,2050,null,117124,null,7883,null,102073,null,6738,null,714614,null,18334,null,46012,null,3139,null,54381,null,3684,null,8284568,null,31671,null,446976,null,7293,null,88163,null,4058,null,579015,null,9880,null,645473,null,10038,null,5255514,null,18807,null,687203,null,4173,null,582224,null,5357,null,0400000US39,Ohio,39
2699135,null,10455,null,363398,null,14437,null,32733,null,3355,null,5779,null,1231,null,41004,null,3915,null,28297,null,3221,null,220087,null,8775,null,17547,null,1798,null,17951,null,1851,null,2335737,null,16250,null,142594,null,3911,null,27441,null,2734,null,160216,null,5003,null,173193,null,4654,null,1458498,null,10112,null,203743,null,2168,null,170052,null,2779,null,0400000US40,Oklahoma,40
3212578,null,13371,null,421885,null,15201,null,37764,null,3742,null,5061,null,1193,null,40920,null,4538,null,34126,null,3406,null,265838,null,9703,null,18848,null,1813,null,19328,null,2892,null,2790693,null,18410,null,148032,null,4306,null,26655,null,2735,null,181580,null,5387,null,202753,null,5190,null,1796398,null,12187,null,235765,null,2049,null,199510,null,3344,null,0400000US41,Oregon,41
10197878,null,14006,null,991860,null,20035,null,82050,null,5894,null,16034,null,2095,null,84398,null,4952,null,76068,null,5077,null,601007,null,14717,null,52132,null,3543,null,80171,null,4068,null,9206018,null,23789,null,468636,null,6249,null,93658,null,4185,null,600413,null,7879,null,681944,null,8102,null,5811212,null,17571,null,798201,null,3726,null,751954,null,4964,null,0400000US42,Pennsylvania,42
839970,null,6183,null,73917,null,6275,null,5280,null,1659,null,1302,null,559,null,5986,null,1420,null,6885,null,1523,null,44258,null,4327,null,4282,null,902,null,5924,null,1292,null,766053,null,7764,null,36561,null,1992,null,6953,null,1495,null,47099,null,2934,null,55052,null,2427,null,499347,null,5271,null,62188,null,864,null,58853,null,1437,null,0400000US44,Rhode Island,44
3001216,null,8773,null,353492,null,15503,null,33780,null,3859,null,5487,null,1058,null,30529,null,3551,null,25342,null,3063,null,221138,null,9300,null,17311,null,2190,null,19905,null,2593,null,2647724,null,15871,null,147973,null,4059,null,29176,null,2788,null,186524,null,5295,null,191578,null,5386,null,1658552,null,9840,null,248486,null,2431,null,185435,null,3088,null,0400000US45,South Carolina,45
677929,null,3417,null,70229,null,6777,null,6179,null,1326,null,865,null,347,null,5536,null,1837,null,4470,null,1208,null,43190,null,3937,null,4100,null,947,null,5889,null,993,null,607700,null,6796,null,37777,null,1559,null,6350,null,873,null,41900,null,2711,null,46925,null,2093,null,380245,null,4166,null,49163,null,1092,null,45340,null,1286,null,0400000US46,South Dakota,46
4872744,null,9407,null,693380,null,18533,null,68109,null,4739,null,11353,null,1776,null,64019,null,5080,null,54710,null,4461,null,423116,null,12229,null,35106,null,3097,null,36967,null,3666,null,4179364,null,20286,null,231783,null,5269,null,48911,null,3473,null,281866,null,7434,null,314189,null,6426,null,2664813,null,13418,null,367454,null,3491,null,270348,null,4131,null,0400000US47,Tennessee,47
17874518,null,52993,null,2760200,null,49381,null,372572,null,13696,null,65032,null,5194,null,350990,null,13229,null,291057,null,11526,null,1473170,null,25799,null,100808,null,5266,null,106571,null,5757,null,15114318,null,63868,null,1061230,null,16216,null,204007,null,8403,null,1220889,null,15319,null,1254727,null,14782,null,9534224,null,35864,null,1030080,null,6482,null,809161,null,7430,null,0400000US48,Texas,48
2450713,null,9075,null,254596,null,13247,null,25820,null,3055,null,4857,null,1085,null,26430,null,3235,null,22969,null,3315,null,159658,null,8285,null,6658,null,1272,null,8204,null,1457,null,2196117,null,14420,null,205251,null,3607,null,40091,null,2632,null,210951,null,5232,null,205896,null,4675,null,1316254,null,8383,null,121437,null,1645,null,96237,null,2023,null,0400000US49,Utah,49
575404,null,1701,null,62099,null,4824,null,5033,null,907,null,1038,null,480,null,4758,null,1091,null,3209,null,790,null,41409,null,3302,null,3265,null,728,null,3387,null,819,null,513305,null,5264,null,23690,null,1205,null,4218,null,714,null,33819,null,1553,null,39274,null,1522,null,334572,null,3588,null,42868,null,966,null,34864,null,1036,null,0400000US50,Vermont,50
5385312,null,14471,null,436332,null,17998,null,36925,null,4361,null,9391,null,1699,null,34167,null,3650,null,31335,null,3568,null,277696,null,12131,null,18137,null,1984,null,28681,null,2622,null,4948980,null,22465,null,287201,null,5684,null,56722,null,3989,null,357003,null,7999,null,364950,null,6985,null,3190162,null,13161,null,397369,null,2781,null,295573,null,3697,null,0400000US51,Virginia,51
5241335,null,14244,null,578068,null,20310,null,47612,null,4098,null,7714,null,1633,null,49495,null,5206,null,51283,null,5374,null,373922,null,12101,null,22490,null,2082,null,25552,null,3255,null,4663267,null,21139,null,263558,null,4599,null,51044,null,3817,null,317868,null,7282,null,344498,null,6695,null,3032611,null,11781,null,360314,null,2310,null,293374,null,3550,null,0400000US53,Washington,53
1675131,null,3204,null,287145,null,10979,null,23277,null,2358,null,4241,null,919,null,26313,null,2480,null,24174,null,2666,null,182206,null,6923,null,13446,null,1695,null,13488,null,1749,null,1387986,null,11635,null,70813,null,2398,null,14977,null,2150,null,85441,null,3502,null,96963,null,3471,null,879870,null,7325,null,132971,null,1815,null,106951,null,1851,null,0400000US54,West Virginia,54
4870539,null,8139,null,498145,null,17108,null,42910,null,3743,null,8361,null,1346,null,42438,null,3409,null,38570,null,3779,null,315967,null,10183,null,17344,null,1806,null,32555,null,2614,null,4372394,null,16749,null,244324,null,3892,null,47809,null,2509,null,299350,null,5605,null,331863,null,5950,null,2804901,null,10082,null,349265,null,2230,null,294882,null,3016,null,0400000US55,Wisconsin,55
484455,null,2054,null,43533,null,5027,null,4058,null,1100,null,486,null,323,null,4761,null,1573,null,3448,null,1259,null,26779,null,3035,null,1632,null,651,null,2369,null,626,null,440922,null,5457,null,29528,null,1355,null,7294,null,1170,null,30629,null,1981,null,30617,null,2031,null,284854,null,3531,null,33026,null,851,null,24974,null,1358,null,0400000US56,Wyoming,56
2858829,null,22699,null,1226015,null,24642,null,94651,null,4718,null,18341,null,2122,null,121992,null,5187,null,135973,null,6004,null,688123,null,15489,null,87822,null,3477,null,79113,null,3458,null,1632814,null,25502,null,71742,null,4323,null,14907,null,1947,null,101630,null,5907,null,117692,null,5838,null,1059124,null,17697,null,153452,null,3966,null,114267,null,4000,null,0400000US72,Puerto Rico,72
