B21007_001E,B21007_001EA,B21007_001M,B21007_001MA,B21007_002E,B21007_002EA,B21007_002M,B21007_002MA,B21007_003E,B21007_003EA,B21007_003M,B21007_003MA,B21007_004E,B21007_004EA,B21007_004M,B21007_004MA,B21007_005E,B21007_005EA,B21007_005M,B21007_005MA,B21007_006E,B21007_006EA,B21007_006M,B21007_006MA,B21007_007E,B21007_007EA,B21007_007M,B21007_007MA,B21007_008E,B21007_008EA,B21007_008M,B21007_008MA,B21007_009E,B21007_009EA,B21007_009M,B21007_009MA,B21007_010E,B21007_010EA,B21007_010M,B21007_010MA,B21007_011E,B21007_011EA,B21007_011M,B21007_011MA,B21007_012E,B21007_012EA,B21007_012M,B21007_012MA,B21007_013E,B21007_013EA,B21007_013M,B21007_013MA,B21007_014E,B21007_014EA,B21007_014M,B21007_014MA,B21007_015E,B21007_015EA,B21007_015M,B21007_015MA,B21007_016E,B21007_016EA,B21007_016M,B21007_016MA,B21007_017E,B21007_017EA,B21007_017M,B21007_017MA,B21007_018E,B21007_018EA,B21007_018M,B21007_018MA,B21007_019E,B21007_019EA,B21007_019M,B21007_019MA,B21007_020E,B21007_020EA,B21007_020M,B21007_020MA,B21007_021E,B21007_021EA,B21007_021M,B21007_021MA,B21007_022E,B21007_022EA,B21007_022M,B21007_022MA,B21007_023E,B21007_023EA,B21007_023M,B21007_023MA,B21007_024E,B21007_024EA,B21007_024M,B21007_024MA,B21007_025E,B21007_025EA,B21007_025M,B21007_025MA,B21007_026E,B21007_026EA,B21007_026M,B21007_026MA,B21007_027E,B21007_027EA,B21007_027M,B21007_027MA,B21007_028E,B21007_028EA,B21007_028M,B21007_028MA,B21007_029E,B21007_029EA,B21007_029M,B21007_029MA,B21007_030E,B21007_030EA,B21007_030M,B21007_030MA,B21007_031E,B21007_031EA,B21007_031M,B21007_031MA,B21007_032E,B21007_032EA,B21007_032M,B21007_032MA,B21007_033E,B21007_033EA,B21007_033M,B21007_033MA,B21007_034E,B21007_034EA,B21007_034M,B21007_034MA,B21007_035E,B21007_035EA,B21007_035M,B21007_035MA,B21007_036E,B21007_036EA,B21007_036M,B21007_036MA,B21007_037E,B21007_037EA,B21007_037M,B21007_037MA,B21007_038E,B21007_038EA,B21007_038M,B21007_038MA,B21007_039E,B21007_039EA,B21007_039M,B21007_039MA,B21007_040E,B21007_040EA,B21007_040M,B21007_040MA,B21007_041E,B21007_041EA,B21007_041M,B21007_041MA,B21007_042E,B21007_042EA,B21007_042M,B21007_042MA,B21007_043E,B21007_043EA,B21007_043M,B21007_043MA,B21007_044E,B21007_044EA,B21007_044M,B21007_044MA,B21007_045E,B21007_045EA,B21007_045M,B21007_045MA,B21007_046E,B21007_046EA,B21007_046M,B21007_046MA,B21007_047E,B21007_047EA,B21007_047M,B21007_047MA,B21007_048E,B21007_048EA,B21007_048M,B21007_048MA,B21007_049E,B21007_049EA,B21007_049M,B21007_049MA,B21007_050E,B21007_050EA,B21007_050M,B21007_050MA,B21007_051E,B21007_051EA,B21007_051M,B21007_051MA,B21007_052E,B21007_052EA,B21007_052M,B21007_052MA,B21007_053E,B21007_053EA,B21007_053M,B21007_053MA,B21007_054E,B21007_054EA,B21007_054M,B21007_054MA,B21007_055E,B21007_055EA,B21007_055M,B21007_055MA,B21007_056E,B21007_056EA,B21007_056M,B21007_056MA,B21007_057E,B21007_057EA,B21007_057M,B21007_057MA,B21007_058E,B21007_058EA,B21007_058M,B21007_058MA,B21007_059E,B21007_059EA,B21007_059M,B21007_059MA,B21007_060E,B21007_060EA,B21007_060M,B21007_060MA,B21007_061E,B21007_061EA,B21007_061M,B21007_061MA,GEO_ID,NAME,state
3456699,null,2963,null,1018724,null,6136,null,29251,null,3346,null,4518,null,1396,null,1350,null,723,null,3168,null,1089,null,24733,null,2769,null,3133,null,1082,null,21600,null,2601,null,989473,null,6586,null,226083,null,8537,null,29098,null,3097,null,196985,null,7728,null,763390,null,9614,null,45055,null,3192,null,718335,null,9978,null,1265203,null,5928,null,118342,null,4330,null,13439,null,2806,null,5737,null,1857,null,7702,null,1502,null,104903,null,4562,null,14850,null,2020,null,90053,null,4213,null,1146861,null,7009,null,153738,null,7535,null,58717,null,4281,null,95021,null,5536,null,993123,null,8896,null,118708,null,5179,null,874415,null,9829,null,548687,null,2699,null,98899,null,3993,null,6434,null,1135,null,3089,null,817,null,3345,null,751,null,92465,null,4010,null,24470,null,2259,null,67995,null,3315,null,449788,null,4242,null,55086,null,3735,null,29540,null,2653,null,25546,null,2641,null,394702,null,5099,null,89320,null,4095,null,305382,null,6109,null,624085,null,2739,null,145379,null,3411,null,7799,null,1242,null,3882,null,809,null,3917,null,897,null,137580,null,3435,null,59568,null,3073,null,78012,null,3137,null,478706,null,4380,null,62557,null,4148,null,39155,null,3077,null,23402,null,2668,null,416149,null,5228,null,173638,null,5924,null,242511,null,4803,null,0400000US01,Alabama,01
489026,null,2359,null,167057,null,3098,null,11382,null,1905,null,879,null,740,null,371,null,421,null,508,null,346,null,10503,null,1807,null,352,null,283,null,10151,null,1813,null,155675,null,3261,null,18547,null,2392,null,1627,null,732,null,16920,null,2352,null,137128,null,3906,null,9889,null,2084,null,127239,null,4353,null,192277,null,2834,null,24493,null,2467,null,979,null,610,null,424,null,392,null,555,null,313,null,23514,null,2408,null,2441,null,801,null,21073,null,2301,null,167784,null,3002,null,12041,null,1602,null,3019,null,948,null,9022,null,1313,null,155743,null,2990,null,14843,null,2139,null,140900,null,3912,null,78599,null,1302,null,18590,null,1471,null,951,null,459,null,483,null,335,null,468,null,304,null,17639,null,1442,null,4233,null,999,null,13406,null,1454,null,60009,null,1914,null,3309,null,753,null,1390,null,516,null,1919,null,554,null,56700,null,1973,null,9658,null,1526,null,47042,null,2301,null,51093,null,1407,null,15155,null,1444,null,244,null,229,null,11,null,19,null,233,null,224,null,14911,null,1461,null,6981,null,1063,null,7930,null,1095,null,35938,null,1656,null,1411,null,494,null,943,null,379,null,468,null,325,null,34527,null,1648,null,15262,null,1553,null,19265,null,1751,null,0400000US02,Alaska,02
4755065,null,2381,null,1510302,null,3834,null,41014,null,4624,null,3503,null,1262,null,271,null,230,null,3232,null,1258,null,37511,null,4248,null,2529,null,995,null,34982,null,4080,null,1469288,null,6290,null,296334,null,10293,null,20642,null,3078,null,275692,null,10153,null,1172954,null,11359,null,48969,null,4248,null,1123985,null,10918,null,1695135,null,3372,null,133436,null,6525,null,9665,null,1778,null,3652,null,1127,null,6013,null,1217,null,123771,null,6520,null,13223,null,2301,null,110548,null,6239,null,1561699,null,6932,null,209870,null,9883,null,47166,null,5178,null,162704,null,7910,null,1351829,null,11013,null,109301,null,5899,null,1242528,null,11071,null,695552,null,2022,null,123979,null,4089,null,12790,null,1974,null,5493,null,1677,null,7297,null,1326,null,111189,null,4307,null,25571,null,2506,null,85618,null,4419,null,571573,null,4736,null,67351,null,4643,null,23697,null,2699,null,43654,null,3654,null,504222,null,4918,null,78802,null,3740,null,425420,null,5979,null,854076,null,2282,null,228240,null,4688,null,9914,null,1741,null,4232,null,1084,null,5682,null,1233,null,218326,null,4744,null,85514,null,3767,null,132812,null,4436,null,625836,null,4114,null,61824,null,3829,null,30250,null,3131,null,31574,null,3135,null,564012,null,5160,null,192348,null,5745,null,371664,null,6845,null,0400000US04,Arizona,04
2100838,null,2272,null,616464,null,4137,null,20448,null,3047,null,2534,null,1004,null,330,null,281,null,2204,null,959,null,17914,null,2861,null,2214,null,962,null,15700,null,2556,null,596016,null,5091,null,145468,null,7702,null,21556,null,3687,null,123912,null,6908,null,450548,null,7625,null,33020,null,3778,null,417528,null,8460,null,757859,null,4446,null,60834,null,4595,null,7442,null,1563,null,2938,null,1061,null,4504,null,1188,null,53392,null,4130,null,7900,null,1288,null,45492,null,3837,null,697025,null,5518,null,99354,null,5646,null,35941,null,3099,null,63413,null,4437,null,597671,null,6132,null,77776,null,4382,null,519895,null,7919,null,334690,null,2311,null,61124,null,3737,null,4377,null,1015,null,2399,null,741,null,1978,null,735,null,56747,null,3754,null,17024,null,1942,null,39723,null,3393,null,273566,null,4197,null,31816,null,3041,null,17412,null,2364,null,14404,null,1894,null,241750,null,4384,null,59207,null,3417,null,182543,null,4668,null,391825,null,2339,null,96017,null,2782,null,6192,null,1118,null,3514,null,747,null,2678,null,823,null,89825,null,2874,null,42065,null,2267,null,47760,null,2273,null,295808,null,3644,null,40674,null,2912,null,25268,null,2104,null,15406,null,1658,null,255134,null,4478,null,104090,null,4493,null,151044,null,4797,null,0400000US05,Arkansas,05
26803623,null,6496,null,8701854,null,7632,null,163405,null,8526,null,14728,null,2397,null,2862,null,1342,null,11866,null,1949,null,148677,null,8378,null,10419,null,2091,null,138258,null,8102,null,8538449,null,11927,null,1413290,null,23542,null,92766,null,4898,null,1320524,null,22217,null,7125159,null,23896,null,282430,null,11044,null,6842729,null,24648,null,10271802,null,7022,null,462998,null,11359,null,33745,null,3303,null,10608,null,1494,null,23137,null,2966,null,429253,null,10685,null,47011,null,3560,null,382242,null,10066,null,9808804,null,12463,null,1117505,null,20003,null,209045,null,9107,null,908460,null,18789,null,8691299,null,22168,null,570334,null,13239,null,8120965,null,24711,null,3805551,null,4372,null,471831,null,10186,null,29419,null,2542,null,10150,null,1447,null,19269,null,2026,null,442412,null,10084,null,79850,null,4475,null,362562,null,9050,null,3333720,null,10900,null,319097,null,8280,null,113463,null,4721,null,205634,null,6785,null,3014623,null,12822,null,416942,null,9677,null,2597681,null,15155,null,4024416,null,5114,null,831338,null,9906,null,35063,null,2722,null,17052,null,1861,null,18011,null,1895,null,796275,null,10066,null,296784,null,6573,null,499491,null,9408,null,3193078,null,10205,null,317034,null,9374,null,161730,null,7149,null,155304,null,6615,null,2876044,null,11900,null,1038275,null,13451,null,1837769,null,13881,null,0400000US06,California,06
3680253,null,3370,null,1163147,null,4500,null,31244,null,2954,null,2949,null,1008,null,580,null,532,null,2369,null,820,null,28295,null,2686,null,2631,null,883,null,25664,null,2595,null,1131903,null,5637,null,213899,null,9597,null,13087,null,1931,null,200812,null,9599,null,918004,null,9590,null,40141,null,3375,null,877863,null,9976,null,1433078,null,4358,null,119332,null,5329,null,6999,null,1220,null,1911,null,718,null,5088,null,1095,null,112333,null,5175,null,11671,null,1785,null,100662,null,5032,null,1313746,null,6728,null,115425,null,7167,null,23578,null,2854,null,91847,null,6143,null,1198321,null,8384,null,78680,null,4707,null,1119641,null,8105,null,567386,null,2265,null,98279,null,3991,null,4741,null,891,null,1807,null,644,null,2934,null,774,null,93538,null,3966,null,17676,null,1834,null,75862,null,3861,null,469107,null,4271,null,34758,null,2912,null,11405,null,1643,null,23353,null,2607,null,434349,null,4464,null,53041,null,3414,null,381308,null,5177,null,516642,null,2502,null,139922,null,3652,null,5732,null,1161,null,2560,null,750,null,3172,null,689,null,134190,null,3729,null,49063,null,2645,null,85127,null,3746,null,376720,null,4135,null,38910,null,3294,null,17146,null,2196,null,21764,null,2439,null,337810,null,4382,null,111086,null,4159,null,226724,null,5230,null,0400000US08,Colorado,08
2603889,null,1543,null,689276,null,2723,null,10737,null,1586,null,652,null,333,null,0,null,277,null,652,null,333,null,10085,null,1519,null,1227,null,768,null,8858,null,1471,null,678539,null,3110,null,94258,null,7194,null,9129,null,1824,null,85129,null,6817,null,584281,null,7463,null,26325,null,2689,null,557956,null,7210,null,1038123,null,2748,null,44883,null,3053,null,2524,null,927,null,403,null,258,null,2121,null,878,null,42359,null,3184,null,3024,null,940,null,39335,null,3054,null,993240,null,3644,null,68517,null,4775,null,20093,null,2477,null,48424,null,3867,null,924723,null,5441,null,59246,null,3503,null,865477,null,5924,null,416499,null,1670,null,53512,null,2859,null,2212,null,653,null,657,null,404,null,1555,null,551,null,51300,null,2793,null,9531,null,1599,null,41769,null,2611,null,362987,null,3171,null,25798,null,2554,null,12049,null,1716,null,13749,null,1747,null,337189,null,3835,null,41329,null,3235,null,295860,null,4105,null,459991,null,1990,null,108023,null,3109,null,3418,null,860,null,1396,null,606,null,2022,null,565,null,104605,null,3061,null,31975,null,2590,null,72630,null,3269,null,351968,null,3345,null,26197,null,2335,null,14278,null,1608,null,11919,null,1892,null,325771,null,3701,null,98617,null,3778,null,227154,null,4856,null,0400000US09,Connecticut,09
653172,null,1083,null,183672,null,1267,null,5795,null,1310,null,360,null,327,null,177,null,293,null,183,null,149,null,5435,null,1271,null,230,null,302,null,5205,null,1284,null,177877,null,1958,null,24908,null,3607,null,2298,null,802,null,22610,null,3477,null,152969,null,3788,null,10836,null,2149,null,142133,null,4823,null,243109,null,1220,null,19322,null,2273,null,765,null,544,null,76,null,120,null,689,null,536,null,18557,null,2248,null,1727,null,575,null,16830,null,2092,null,223787,null,2456,null,18910,null,2356,null,6270,null,1253,null,12640,null,1934,null,204877,null,3707,null,17477,null,2325,null,187400,null,4067,null,105064,null,1117,null,19595,null,1297,null,868,null,513,null,125,null,136,null,743,null,497,null,18727,null,1236,null,4431,null,897,null,14296,null,1283,null,85469,null,1727,null,6022,null,1076,null,2789,null,862,null,3233,null,725,null,79447,null,2042,null,12507,null,1620,null,66940,null,2370,null,121327,null,1136,null,31683,null,1548,null,1143,null,509,null,698,null,445,null,445,null,253,null,30540,null,1560,null,11235,null,1421,null,19305,null,1617,null,89644,null,2035,null,6733,null,1157,null,3445,null,784,null,3288,null,863,null,82911,null,2300,null,28447,null,2019,null,54464,null,2315,null,0400000US10,Delaware,10
455274,null,881,null,161180,null,1018,null,2286,null,846,null,0,null,296,null,0,null,296,null,0,null,296,null,2286,null,846,null,240,null,281,null,2046,null,771,null,158894,null,1320,null,29113,null,3821,null,2590,null,1068,null,26523,null,3479,null,129781,null,4042,null,4895,null,1358,null,124886,null,4180,null,162116,null,737,null,9120,null,1406,null,1637,null,590,null,977,null,535,null,660,null,431,null,7483,null,1520,null,975,null,497,null,6508,null,1336,null,152996,null,1436,null,20662,null,2524,null,7180,null,1517,null,13482,null,2088,null,132334,null,2788,null,10489,null,1849,null,121845,null,3469,null,66214,null,777,null,7212,null,1240,null,738,null,453,null,321,null,245,null,417,null,360,null,6474,null,1235,null,905,null,424,null,5569,null,1182,null,59002,null,1397,null,9611,null,1501,null,4984,null,1320,null,4627,null,925,null,49391,null,1882,null,7685,null,1340,null,41706,null,1959,null,65764,null,1189,null,13243,null,1229,null,1083,null,429,null,780,null,383,null,303,null,217,null,12160,null,1302,null,4658,null,911,null,7502,null,1192,null,52521,null,1872,null,8523,null,1479,null,4871,null,1040,null,3652,null,991,null,43998,null,2331,null,13662,null,1348,null,30336,null,2195,null,0400000US11,District of Columbia,11
14075865,null,5305,null,3824690,null,8941,null,92751,null,5743,null,8561,null,1834,null,1135,null,679,null,7426,null,1864,null,84190,null,5497,null,4545,null,1316,null,79645,null,5475,null,3731939,null,10086,null,703552,null,16066,null,60558,null,4977,null,642994,null,16633,null,3028387,null,18738,null,144537,null,7195,null,2883850,null,19341,null,4974428,null,8288,null,378889,null,10080,null,34528,null,4332,null,11952,null,2213,null,22576,null,3063,null,344361,null,9098,null,34702,null,3302,null,309659,null,8583,null,4595539,null,12273,null,567442,null,12585,null,122657,null,6727,null,444785,null,12257,null,4028097,null,18008,null,297551,null,9852,null,3730546,null,19745,null,2158342,null,5044,null,331871,null,8587,null,24353,null,2561,null,9697,null,1385,null,14656,null,1962,null,307518,null,7879,null,67115,null,3882,null,240403,null,7388,null,1826471,null,9342,null,199535,null,8017,null,69470,null,4299,null,130065,null,6655,null,1626936,null,10162,null,245501,null,8391,null,1381435,null,11728,null,3118405,null,8168,null,762069,null,7866,null,38742,null,3142,null,16285,null,2182,null,22457,null,2078,null,723327,null,8217,null,271440,null,7526,null,451887,null,8664,null,2356336,null,10246,null,278812,null,10301,null,126543,null,7880,null,152269,null,7227,null,2077524,null,13846,null,692253,null,13635,null,1385271,null,12540,null,0400000US12,Florida,12
