C25122_001E,C25122_001EA,C25122_001M,C25122_001MA,C25122_002E,C25122_002EA,C25122_002M,C25122_002MA,C25122_003E,C25122_003EA,C25122_003M,C25122_003MA,C25122_004E,C25122_004EA,C25122_004M,C25122_004MA,C25122_005E,C25122_005EA,C25122_005M,C25122_005MA,C25122_006E,C25122_006EA,C25122_006M,C25122_006MA,C25122_007E,C25122_007EA,C25122_007M,C25122_007MA,C25122_008E,C25122_008EA,C25122_008M,C25122_008MA,C25122_009E,C25122_009EA,C25122_009M,C25122_009MA,C25122_010E,C25122_010EA,C25122_010M,C25122_010MA,C25122_011E,C25122_011EA,C25122_011M,C25122_011MA,C25122_012E,C25122_012EA,C25122_012M,C25122_012MA,C25122_013E,C25122_013EA,C25122_013M,C25122_013MA,C25122_014E,C25122_014EA,C25122_014M,C25122_014MA,C25122_015E,C25122_015EA,C25122_015M,C25122_015MA,C25122_016E,C25122_016EA,C25122_016M,C25122_016MA,C25122_017E,C25122_017EA,C25122_017M,C25122_017MA,C25122_018E,C25122_018EA,C25122_018M,C25122_018MA,C25122_019E,C25122_019EA,C25122_019M,C25122_019MA,C25122_020E,C25122_020EA,C25122_020M,C25122_020MA,C25122_021E,C25122_021EA,C25122_021M,C25122_021MA,C25122_022E,C25122_022EA,C25122_022M,C25122_022MA,C25122_023E,C25122_023EA,C25122_023M,C25122_023MA,C25122_024E,C25122_024EA,C25122_024M,C25122_024MA,C25122_025E,C25122_025EA,C25122_025M,C25122_025MA,C25122_026E,C25122_026EA,C25122_026M,C25122_026MA,C25122_027E,C25122_027EA,C25122_027M,C25122_027MA,C25122_028E,C25122_028EA,C25122_028M,C25122_028MA,C25122_029E,C25122_029EA,C25122_029M,C25122_029MA,C25122_030E,C25122_030EA,C25122_030M,C25122_030MA,C25122_031E,C25122_031EA,C25122_031M,C25122_031MA,GEO_ID,NAME,state
1143333,null,15579,null,197104,null,7219,null,68276,null,4103,null,85987,null,5365,null,22189,null,2838,null,20652,null,2313,null,227175,null,8896,null,56139,null,4577,null,127002,null,6346,null,28793,null,3481,null,15241,null,1796,null,266539,null,8254,null,27124,null,3200,null,176632,null,7403,null,48386,null,3643,null,14397,null,2138,null,170749,null,7266,null,9975,null,2046,null,105991,null,6088,null,47615,null,4461,null,7168,null,1278,null,167023,null,8289,null,5756,null,1321,null,80525,null,5668,null,70905,null,5710,null,9837,null,2012,null,114743,null,5095,null,2634,null,852,null,35112,null,3359,null,71167,null,3911,null,5830,null,1256,null,0400000US13,Georgia,13
193255,null,6159,null,17672,null,2227,null,4541,null,1050,null,4742,null,1148,null,6857,null,1377,null,1532,null,918,null,23052,null,2974,null,5153,null,1184,null,7784,null,1484,null,9057,null,1863,null,1058,null,471,null,35474,null,3557,null,1548,null,530,null,11408,null,1836,null,19546,null,2761,null,2972,null,920,null,31188,null,3236,null,668,null,429,null,8492,null,1444,null,20567,null,2743,null,1461,null,631,null,36818,null,3303,null,555,null,297,null,6414,null,1370,null,26908,null,3083,null,2941,null,835,null,49051,null,3726,null,454,null,297,null,5160,null,1457,null,40912,null,3320,null,2525,null,786,null,0400000US15,Hawaii,15
158968,null,5233,null,22317,null,2280,null,9164,null,1466,null,9185,null,1501,null,1800,null,771,null,2168,null,857,null,33770,null,2905,null,9080,null,1505,null,19191,null,2261,null,2644,null,1088,null,2855,null,790,null,43634,null,3033,null,7254,null,1151,null,28873,null,2280,null,4018,null,986,null,3489,null,854,null,25955,null,2393,null,2274,null,771,null,17495,null,2138,null,4289,null,1046,null,1897,null,627,null,20865,null,2494,null,1234,null,498,null,10666,null,1655,null,7727,null,1662,null,1238,null,475,null,12427,null,1818,null,381,null,259,null,4682,null,1135,null,6207,null,1277,null,1157,null,560,null,0400000US16,Idaho,16
1522387,null,14245,null,248492,null,8456,null,80435,null,4735,null,113783,null,6565,null,40535,null,3557,null,13739,null,1812,null,289840,null,9343,null,73324,null,4555,null,156869,null,6923,null,46883,null,3974,null,12764,null,1646,null,323976,null,8462,null,35158,null,2839,null,204911,null,7932,null,70516,null,5267,null,13391,null,1699,null,231184,null,7436,null,13653,null,2128,null,139919,null,5476,null,69069,null,4758,null,8543,null,1371,null,230984,null,7770,null,9269,null,1748,null,114731,null,4898,null,96865,null,6124,null,10119,null,1554,null,197911,null,7522,null,4727,null,1193,null,58357,null,3970,null,126655,null,5968,null,8172,null,1262,null,0400000US17,Illinois,17
732717,null,11039,null,133533,null,6158,null,51346,null,3851,null,61391,null,4545,null,9389,null,1518,null,11407,null,1800,null,156833,null,6381,null,45001,null,3733,null,89764,null,5009,null,13171,null,1988,null,8897,null,1482,null,179447,null,7555,null,27568,null,3320,null,123397,null,5920,null,18991,null,2398,null,9491,null,1319,null,117444,null,5963,null,10560,null,1507,null,85370,null,5312,null,15239,null,1958,null,6275,null,1283,null,92715,null,5026,null,5396,null,1331,null,60493,null,4252,null,21305,null,2451,null,5521,null,1222,null,52745,null,3240,null,2429,null,673,null,23622,null,2500,null,22752,null,2456,null,3942,null,823,null,0400000US18,Indiana,18
342503,null,6969,null,55630,null,3749,null,26016,null,2347,null,22853,null,2308,null,2514,null,902,null,4247,null,1183,null,77278,null,4218,null,31785,null,2721,null,36700,null,3243,null,5091,null,1150,null,3702,null,717,null,84685,null,4229,null,21862,null,2029,null,50863,null,3633,null,6803,null,1184,null,5157,null,1096,null,57464,null,3501,null,10169,null,1448,null,38160,null,3265,null,5432,null,1177,null,3703,null,1122,null,40901,null,2791,null,5192,null,1280,null,26516,null,2518,null,6026,null,1254,null,3167,null,649,null,26545,null,2571,null,2198,null,521,null,15030,null,2064,null,5654,null,1073,null,3663,null,831,null,0400000US19,Iowa,19
355825,null,6741,null,52606,null,3803,null,21466,null,2377,null,23428,null,2653,null,4970,null,1298,null,2742,null,755,null,73062,null,4221,null,27095,null,2678,null,36924,null,3140,null,4746,null,1141,null,4297,null,931,null,85841,null,4667,null,19303,null,2010,null,50957,null,3784,null,9910,null,1767,null,5671,null,1139,null,62059,null,3461,null,8807,null,1488,null,39700,null,2876,null,8760,null,1377,null,4792,null,1080,null,50594,null,3146,null,5167,null,1312,null,29910,null,2767,null,12012,null,1906,null,3505,null,851,null,31663,null,2751,null,2655,null,812,null,12421,null,1803,null,14282,null,1874,null,2305,null,662,null,0400000US20,Kansas,20
531168,null,8755,null,117985,null,6132,null,58825,null,4624,null,39291,null,3331,null,4274,null,935,null,15595,null,2117,null,115318,null,5625,null,46421,null,3293,null,52472,null,3874,null,5387,null,1141,null,11038,null,2001,null,128166,null,5923,null,26278,null,2685,null,79064,null,5056,null,8235,null,1664,null,14589,null,2097,null,76754,null,4772,null,9383,null,1782,null,49998,null,3944,null,10542,null,1850,null,6831,null,1445,null,59418,null,3867,null,5971,null,1372,null,36424,null,3363,null,11327,null,1923,null,5696,null,1322,null,33527,null,2825,null,2868,null,940,null,16159,null,2172,null,11621,null,1851,null,2879,null,768,null,0400000US21,Kentucky,21
541467,null,9788,null,105909,null,5753,null,38492,null,2957,null,42703,null,4112,null,9242,null,1741,null,15472,null,2417,null,115467,null,6402,null,33113,null,2966,null,59166,null,4648,null,11218,null,2286,null,11970,null,1787,null,122617,null,6178,null,21012,null,2732,null,73725,null,4840,null,16589,null,1890,null,11291,null,2058,null,85569,null,5780,null,8166,null,1601,null,51911,null,4540,null,17546,null,2474,null,7946,null,1582,null,64497,null,4508,null,4527,null,1131,null,36299,null,3061,null,17629,null,2535,null,6042,null,1123,null,47408,null,3879,null,1847,null,772,null,18656,null,2401,null,21910,null,2703,null,4995,null,1209,null,0400000US22,Louisiana,22
148514,null,4635,null,24244,null,2187,null,11621,null,1751,null,8728,null,1540,null,1802,null,675,null,2093,null,554,null,34323,null,2468,null,11175,null,1464,null,16594,null,1964,null,2919,null,753,null,3635,null,866,null,35960,null,3468,null,5775,null,1270,null,21354,null,2506,null,6349,null,1359,null,2482,null,582,null,25413,null,2549,null,1270,null,597,null,15187,null,2120,null,7199,null,1291,null,1757,null,660,null,18735,null,2016,null,996,null,530,null,10244,null,1408,null,5860,null,1296,null,1635,null,659,null,9839,null,1376,null,388,null,350,null,3556,null,930,null,4916,null,1168,null,979,null,486,null,0400000US23,Maine,23
658760,null,11399,null,77047,null,5050,null,27641,null,2659,null,22888,null,3086,null,21375,null,2411,null,5143,null,1307,null,88895,null,5925,null,18536,null,2363,null,36496,null,3493,null,29443,null,3518,null,4420,null,1098,null,117475,null,5109,null,6843,null,1340,null,53431,null,3544,null,52334,null,3836,null,4867,null,1342,null,114647,null,5494,null,2984,null,907,null,36642,null,3321,null,71253,null,4753,null,3768,null,933,null,121688,null,6119,null,2310,null,821,null,29690,null,3237,null,86690,null,4373,null,2998,null,997,null,139008,null,6560,null,947,null,603,null,16685,null,2278,null,116616,null,5716,null,4760,null,1214,null,0400000US24,Maryland,24
886071,null,13259,null,134126,null,5872,null,60131,null,4062,null,36079,null,3694,null,33387,null,3196,null,4529,null,1179,null,155099,null,6186,null,59802,null,3507,null,52340,null,3492,null,36667,null,3202,null,6290,null,1477,null,154151,null,6163,null,17020,null,2101,null,73297,null,4455,null,56679,null,4453,null,7155,null,1533,null,126983,null,6478,null,5169,null,1091,null,54059,null,4267,null,63482,null,4269,null,4273,null,1039,null,144284,null,5394,null,4502,null,1183,null,45946,null,3186,null,90211,null,5025,null,3625,null,1019,null,171428,null,7846,null,2945,null,961,null,24195,null,2605,null,138666,null,6943,null,5622,null,1180,null,0400000US25,Massachusetts,25
1024098,null,13431,null,217819,null,8147,null,76196,null,4073,null,102275,null,6463,null,24968,null,2734,null,14380,null,1914,null,225784,null,7412,null,59735,null,3932,null,128281,null,5503,null,25960,null,2690,null,11808,null,1666,null,242787,null,6908,null,30121,null,2526,null,162267,null,6104,null,38891,null,3207,null,11508,null,1529,null,140518,null,5002,null,10362,null,1556,null,91893,null,5184,null,30988,null,2908,null,7275,null,1034,null,115941,null,4898,null,6578,null,1421,null,68358,null,3990,null,34044,null,2924,null,6961,null,1297,null,81249,null,4718,null,2617,null,912,null,34995,null,3128,null,39218,null,3083,null,4419,null,981,null,0400000US26,Michigan,26
548347,null,9443,null,87490,null,4552,null,38103,null,2964,null,35652,null,2786,null,8793,null,1514,null,4942,null,1154,null,110630,null,4776,null,34473,null,2235,null,53979,null,3843,null,15975,null,2307,null,6203,null,822,null,131217,null,5105,null,17936,null,2152,null,83154,null,4588,null,24455,null,2699,null,5672,null,812,null,88122,null,5551,null,6109,null,1223,null,57206,null,3988,null,20862,null,2564,null,3945,null,692,null,78387,null,4376,null,4231,null,996,null,37037,null,3020,null,31839,null,2851,null,5280,null,1132,null,52501,null,3869,null,1684,null,604,null,16388,null,2352,null,32072,null,2790,null,2357,null,488,null,0400000US27,Minnesota,27
334072,null,8181,null,77125,null,4765,null,32120,null,2978,null,27473,null,2838,null,4494,null,1462,null,13038,null,1992,null,82385,null,5058,null,29290,null,3240,null,36793,null,3440,null,4021,null,1192,null,12281,null,1863,null,73943,null,4344,null,12960,null,1660,null,45109,null,3514,null,5758,null,1463,null,10116,null,1661,null,43225,null,3885,null,4270,null,978,null,26037,null,3038,null,7238,null,1470,null,5680,null,1493,null,34014,null,3500,null,2257,null,813,null,20308,null,2946,null,7232,null,1635,null,4217,null,1081,null,23380,null,2799,null,976,null,555,null,8942,null,1616,null,9353,null,1731,null,4109,null,1062,null,0400000US28,Mississippi,28
723319,null,12154,null,134158,null,5991,null,55558,null,4079,null,58215,null,3611,null,7786,null,1458,null,12599,null,1828,null,151029,null,6064,null,53026,null,3048,null,77322,null,4698,null,10220,null,1640,null,10461,null,1382,null,173146,null,6261,null,30903,null,2698,null,113308,null,5698,null,19672,null,2316,null,9263,null,1502,null,112624,null,4866,null,12691,null,1857,null,77358,null,4288,null,15546,null,2425,null,7029,null,1245,null,95304,null,5508,null,6789,null,1523,null,60614,null,4345,null,21825,null,2711,null,6076,null,1252,null,57058,null,4145,null,3167,null,827,null,25839,null,2410,null,23914,null,2498,null,4138,null,1050,null,0400000US29,Missouri,29
115508,null,4810,null,18851,null,2316,null,8118,null,1467,null,7024,null,1515,null,970,null,479,null,2739,null,804,null,26361,null,2555,null,9610,null,1490,null,12202,null,2033,null,1368,null,523,null,3181,null,903,null,27311,null,2448,null,6399,null,1043,null,16006,null,2044,null,2521,null,949,null,2385,null,628,null,20308,null,2158,null,3348,null,948,null,12148,null,1746,null,2439,null,804,null,2373,null,633,null,14548,null,1863,null,1798,null,698,null,8441,null,1577,null,2767,null,816,null,1542,null,455,null,8129,null,1443,null,933,null,402,null,4177,null,992,null,2009,null,720,null,1010,null,298,null,0400000US30,Montana,30
233014,null,5227,null,35095,null,2627,null,16123,null,1872,null,15122,null,1904,null,1500,null,586,null,2350,null,755,null,48196,null,3162,null,15888,null,1712,null,26657,null,2769,null,3093,null,834,null,2558,null,686,null,61743,null,3987,null,14636,null,1781,null,39015,null,2938,null,3819,null,892,null,4273,null,886,null,38122,null,2660,null,5804,null,1018,null,25478,null,2497,null,3974,null,964,null,2866,null,624,null,31227,null,3121,null,2952,null,846,null,19553,null,2369,null,6404,null,1247,null,2318,null,693,null,18631,null,2049,null,1295,null,426,null,8957,null,1730,null,6284,null,1148,null,2095,null,564,null,0400000US31,Nebraska,31
393501,null,8659,null,40353,null,3480,null,6733,null,1360,null,20559,null,2430,null,10674,null,2351,null,2387,null,795,null,55842,null,4197,null,7681,null,1388,null,32224,null,3026,null,12636,null,2067,null,3301,null,833,null,85842,null,4360,null,3262,null,856,null,50402,null,3686,null,30435,null,2827,null,1743,null,562,null,68608,null,3880,null,1742,null,762,null,32616,null,3193,null,33085,null,2551,null,1165,null,470,null,75706,null,4236,null,941,null,542,null,26381,null,2787,null,46942,null,3576,null,1442,null,749,null,67150,null,4694,null,1239,null,624,null,10276,null,1911,null,53978,null,4417,null,1657,null,775,null,0400000US32,Nevada,32
139026,null,4442,null,17347,null,2049,null,6506,null,1137,null,5682,null,1446,null,3035,null,1005,null,2124,null,757,null,23120,null,2350,null,7315,null,1503,null,10134,null,1831,null,4451,null,1152,null,1220,null,543,null,29168,null,2655,null,2542,null,746,null,17624,null,2182,null,7889,null,1619,null,1113,null,384,null,25460,null,3023,null,1079,null,577,null,12129,null,1942,null,11226,null,1887,null,1026,null,517,null,24060,null,2450,null,454,null,508,null,9615,null,1688,null,13230,null,2019,null,761,null,342,null,19871,null,2415,null,188,null,176,null,4403,null,1195,null,13822,null,1717,null,1458,null,530,null,0400000US33,New Hampshire,33
1068375,null,12489,null,129033,null,6690,null,41389,null,3390,null,42867,null,3583,null,39705,null,4020,null,5072,null,1177,null,151718,null,7316,null,33714,null,3403,null,57301,null,4037,null,54289,null,4456,null,6414,null,1225,null,208045,null,6989,null,11391,null,1821,null,81921,null,4929,null,106589,null,5765,null,8144,null,1426,null,162116,null,6950,null,3780,null,885,null,53844,null,4056,null,99892,null,5805,null,4600,null,1175,null,184844,null,7334,null,2640,null,972,null,47388,null,3388,null,129531,null,6909,null,5285,null,1305,null,232619,null,7544,null,1875,null,783,null,32992,null,2992,null,192353,null,6638,null,5399,null,1233,null,0400000US34,New Jersey,34
227574,null,6879,null,41815,null,3521,null,15705,null,1741,null,17712,null,2357,null,3133,null,1029,null,5265,null,1068,null,43284,null,3639,null,13483,null,1956,null,24444,null,2811,null,2280,null,818,null,3077,null,1011,null,53312,null,4155,null,10243,null,1823,null,32451,null,3147,null,6605,null,1433,null,4013,null,967,null,35872,null,2677,null,3610,null,895,null,21662,null,2447,null,7842,null,1657,null,2758,null,830,null,31136,null,2977,null,1861,null,672,null,16832,null,2349,null,10233,null,1847,null,2210,null,669,null,22155,null,2533,null,2133,null,798,null,6849,null,1572,null,11388,null,1840,null,1785,null,694,null,0400000US35,New Mexico,35
3232459,null,19133,null,490872,null,11176,null,184285,null,8001,null,168471,null,6346,null,120462,null,5707,null,17654,null,2399,null,521392,null,12118,null,136910,null,6027,null,219345,null,7868,null,143962,null,5811,null,21175,null,2405,null,607008,null,11060,null,65734,null,4441,null,293504,null,8017,null,223224,null,7407,null,24546,null,2603,null,453720,null,11338,null,24008,null,2440,null,196617,null,7779,null,216562,null,8078,null,16533,null,2317,null,498878,null,10999,null,17510,null,2566,null,168654,null,6292,null,294517,null,8726,null,18197,null,2298,null,660589,null,12618,null,11054,null,1658,null,110744,null,5180,null,520296,null,11660,null,18495,null,2454,null,0400000US36,New York,36
1196178,null,15743,null,216332,null,7314,null,76268,null,4562,null,95636,null,5580,null,17207,null,2376,null,27221,null,2935,null,251920,null,8478,null,64530,null,4727,null,140649,null,7008,null,22406,null,2946,null,24335,null,2707,null,303046,null,9428,null,44655,null,3704,null,201133,null,8269,null,36394,null,3785,null,20864,null,2381,null,177951,null,7769,null,13151,null,1991,null,117987,null,6105,null,35774,null,3749,null,11039,null,2042,null,151595,null,7309,null,7440,null,1207,null,92224,null,5722,null,42787,null,3808,null,9144,null,1273,null,95334,null,5718,null,2821,null,856,null,43154,null,3855,null,43385,null,3398,null,5974,null,1318,null,0400000US37,North Carolina,37
94855,null,3294,null,16997,null,1938,null,10585,null,1719,null,5238,null,1213,null,358,null,288,null,816,null,289,null,18743,null,1796,null,8966,null,1256,null,8019,null,1499,null,637,null,314,null,1121,null,329,null,23490,null,2433,null,9031,null,1458,null,12055,null,1634,null,753,null,421,null,1651,null,508,null,15457,null,1586,null,3657,null,821,null,9144,null,1439,null,1077,null,460,null,1579,null,564,null,13024,null,1620,null,1958,null,672,null,8619,null,1529,null,1357,null,602,null,1090,null,424,null,7144,null,1326,null,1035,null,360,null,3452,null,899,null,1378,null,704,null,1279,null,477,null,0400000US38,North Dakota,38
1446391,null,15349,null,302996,null,7919,null,135360,null,5704,null,132780,null,5683,null,15049,null,2160,null,19807,null,2082,null,302555,null,9649,null,95631,null,5171,null,167466,null,6088,null,22767,null,2125,null,16691,null,1736,null,337404,null,9710,null,58510,null,4006,null,223454,null,7979,null,38992,null,3705,null,16448,null,2066,null,217751,null,7372,null,23909,null,2348,null,148757,null,6034,null,34901,null,3430,null,10184,null,1512,null,177608,null,7006,null,10255,null,1806,null,113469,null,5958,null,44729,null,3201,null,9155,null,1297,null,108077,null,5999,null,5961,null,1386,null,49399,null,3999,null,47068,null,3759,null,5649,null,1232,null,0400000US39,Ohio,39
469118,null,8798,null,86004,null,4094,null,36276,null,2950,null,34939,null,3190,null,5217,null,1312,null,9572,null,1402,null,96754,null,4803,null,34488,null,2717,null,47459,null,3932,null,4710,null,1195,null,10097,null,1613,null,120469,null,5988,null,26021,null,2501,null,75857,null,5094,null,8748,null,1702,null,9843,null,1360,null,71913,null,4154,null,11622,null,1885,null,46110,null,3441,null,6805,null,1385,null,7376,null,1259,null,59131,null,3748,null,4881,null,1168,null,37844,null,2644,null,11791,null,2090,null,4615,null,936,null,34847,null,3044,null,1604,null,481,null,16059,null,2014,null,13479,null,2127,null,3705,null,945,null,0400000US40,Oklahoma,40
549000,null,9010,null,76743,null,4560,null,20583,null,2325,null,39571,null,3533,null,11052,null,1796,null,5537,null,1415,null,101315,null,5049,null,19430,null,2100,null,63212,null,4425,null,14051,null,1846,null,4622,null,947,null,136808,null,5731,null,10930,null,2191,null,94909,null,4845,null,25455,null,2957,null,5514,null,1163,null,94577,null,4966,null,4586,null,1284,null,60899,null,4451,null,25643,null,2704,null,3449,null,873,null,81861,null,5168,null,2074,null,609,null,40448,null,3263,null,36648,null,3659,null,2691,null,801,null,57696,null,4037,null,1368,null,714,null,17986,null,2146,null,36083,null,3170,null,2259,null,804,null,0400000US41,Oregon,41
