C20005_001E,C20005_001EA,C20005_001M,C20005_001MA,C20005_002E,C20005_002EA,C20005_002M,C20005_002MA,C20005_003E,C20005_003EA,C20005_003M,C20005_003MA,C20005_004E,C20005_004EA,C20005_004M,C20005_004MA,C20005_005E,C20005_005EA,C20005_005M,C20005_005MA,C20005_006E,C20005_006EA,C20005_006M,C20005_006MA,C20005_007E,C20005_007EA,C20005_007M,C20005_007MA,C20005_008E,C20005_008EA,C20005_008M,C20005_008MA,C20005_009E,C20005_009EA,C20005_009M,C20005_009MA,C20005_010E,C20005_010EA,C20005_010M,C20005_010MA,C20005_011E,C20005_011EA,C20005_011M,C20005_011MA,C20005_012E,C20005_012EA,C20005_012M,C20005_012MA,C20005_013E,C20005_013EA,C20005_013M,C20005_013MA,C20005_014E,C20005_014EA,C20005_014M,C20005_014MA,C20005_015E,C20005_015EA,C20005_015M,C20005_015MA,C20005_016E,C20005_016EA,C20005_016M,C20005_016MA,C20005_017E,C20005_017EA,C20005_017M,C20005_017MA,C20005_018E,C20005_018EA,C20005_018M,C20005_018MA,C20005_019E,C20005_019EA,C20005_019M,C20005_019MA,C20005_020E,C20005_020EA,C20005_020M,C20005_020MA,C20005_021E,C20005_021EA,C20005_021M,C20005_021MA,C20005_022E,C20005_022EA,C20005_022M,C20005_022MA,C20005_023E,C20005_023EA,C20005_023M,C20005_023MA,C20005_024E,C20005_024EA,C20005_024M,C20005_024MA,C20005_025E,C20005_025EA,C20005_025M,C20005_025MA,C20005_026E,C20005_026EA,C20005_026M,C20005_026MA,C20005_027E,C20005_027EA,C20005_027M,C20005_027MA,C20005_028E,C20005_028EA,C20005_028M,C20005_028MA,C20005_029E,C20005_029EA,C20005_029M,C20005_029MA,C20005_030E,C20005_030EA,C20005_030M,C20005_030MA,C20005_031E,C20005_031EA,C20005_031M,C20005_031MA,C20005_032E,C20005_032EA,C20005_032M,C20005_032MA,C20005_033E,C20005_033EA,C20005_033M,C20005_033MA,C20005_034E,C20005_034EA,C20005_034M,C20005_034MA,C20005_035E,C20005_035EA,C20005_035M,C20005_035MA,C20005_036E,C20005_036EA,C20005_036M,C20005_036MA,C20005_037E,C20005_037EA,C20005_037M,C20005_037MA,C20005_038E,C20005_038EA,C20005_038M,C20005_038MA,C20005_039E,C20005_039EA,C20005_039M,C20005_039MA,GEO_ID,NAME,state
4512846,null,4030,null,2155996,null,3714,null,1155797,null,10758,null,266,null,338,null,1155531,null,10723,null,19174,null,2265,null,69762,null,5381,null,129650,null,6492,null,287860,null,8445,null,262742,null,8749,null,386343,null,7292,null,1000199,null,11144,null,507970,null,9474,null,492229,null,10159,null,230447,null,8485,null,97904,null,5572,null,56327,null,4459,null,55470,null,4109,null,24532,null,2906,null,27549,null,2141,null,2356850,null,3334,null,961641,null,10728,null,0,null,285,null,961641,null,10728,null,19998,null,2346,null,83965,null,5372,null,140045,null,6245,null,299775,null,9677,null,216813,null,7790,null,201045,null,6164,null,1395209,null,11675,null,757537,null,11559,null,637672,null,12349,null,298129,null,9124,null,138675,null,5900,null,72533,null,4459,null,68425,null,4066,null,38316,null,2962,null,21594,null,1937,null,0400000US24,Maryland,24
5331521,null,4312,null,2557638,null,3548,null,1265220,null,11612,null,0,null,283,null,1265220,null,11612,null,16423,null,2538,null,65131,null,4508,null,135292,null,6680,null,324366,null,8248,null,299929,null,8615,null,424079,null,9464,null,1292418,null,12145,null,619831,null,9867,null,672587,null,10290,null,314400,null,7927,null,135303,null,5814,null,74378,null,4655,null,75845,null,4437,null,36921,null,3070,null,35740,null,2898,null,2773883,null,3513,null,954531,null,11203,null,49,null,81,null,954482,null,11216,null,13533,null,1860,null,66702,null,4344,null,143774,null,5833,null,323805,null,8012,null,228226,null,9134,null,178442,null,6000,null,1819352,null,12008,null,926254,null,10702,null,893098,null,13581,null,405600,null,9280,null,203179,null,7983,null,107967,null,5801,null,98165,null,5217,null,53602,null,4050,null,24585,null,2424,null,0400000US25,Massachusetts,25
7908860,null,5051,null,3846155,null,4605,null,1529713,null,11602,null,105,null,148,null,1529608,null,11606,null,36412,null,2541,null,134987,null,5282,null,208159,null,6451,null,434795,null,9591,null,355750,null,7816,null,359505,null,7576,null,2316442,null,12247,null,1235755,null,12459,null,1080687,null,12812,null,533206,null,10678,null,219875,null,6205,null,121379,null,5268,null,111321,null,5237,null,56220,null,3849,null,38686,null,2691,null,4062705,null,4329,null,1190904,null,13556,null,128,null,154,null,1190776,null,13549,null,40469,null,2937,null,182871,null,7217,null,263919,null,6990,null,373099,null,8141,null,215040,null,6313,null,115378,null,4704,null,2871801,null,14075,null,1623191,null,13855,null,1248610,null,13733,null,682126,null,10570,null,299998,null,8092,null,126167,null,5071,null,85547,null,4187,null,37963,null,2815,null,16809,null,1794,null,0400000US26,Michigan,26
4151481,null,3301,null,2045605,null,3114,null,1038222,null,8527,null,56,null,59,null,1038166,null,8528,null,21226,null,1808,null,67106,null,4267,null,136591,null,5741,null,323088,null,6140,null,247639,null,5359,null,242516,null,4543,null,1007383,null,8474,null,431413,null,7270,null,575970,null,9536,null,272605,null,7371,null,116443,null,4876,null,66788,null,3990,null,68031,null,3338,null,32035,null,2580,null,20068,null,1785,null,2105876,null,3041,null,771788,null,8413,null,67,null,94,null,771721,null,8420,null,20471,null,1800,null,82273,null,3808,null,155069,null,6036,null,276682,null,7552,null,149329,null,5608,null,87897,null,4065,null,1334088,null,8727,null,631827,null,7173,null,702261,null,7617,null,342783,null,7091,null,167331,null,4698,null,85952,null,3894,null,63124,null,2958,null,32357,null,2293,null,10714,null,1312,null,0400000US27,Minnesota,27
2272479,null,3519,null,1083403,null,3479,null,482939,null,7758,null,0,null,291,null,482939,null,7758,null,15866,null,2333,null,69020,null,4845,null,94594,null,5952,null,153123,null,6697,null,81524,null,4398,null,68812,null,3980,null,600464,null,8436,null,364979,null,8332,null,235485,null,7565,null,122610,null,6539,null,50274,null,4246,null,23746,null,2817,null,23747,null,2416,null,7482,null,1305,null,7626,null,1584,null,1189076,null,3342,null,394582,null,7778,null,0,null,291,null,394582,null,7778,null,16351,null,2183,null,97853,null,5466,null,98151,null,5035,null,117846,null,5680,null,42989,null,3075,null,21392,null,2280,null,794494,null,8038,null,513340,null,8269,null,281154,null,8168,null,173885,null,6703,null,62392,null,3641,null,21142,null,2906,null,17620,null,2237,null,4517,null,1260,null,1598,null,602,null,0400000US28,Mississippi,28
4719681,null,4638,null,2279944,null,4333,null,1088418,null,10762,null,84,null,145,null,1088334,null,10782,null,26875,null,2989,null,115237,null,5375,null,186707,null,6820,null,337230,null,9772,null,224390,null,6787,null,197895,null,6793,null,1191526,null,10833,null,612440,null,10206,null,579086,null,10809,null,285051,null,8052,null,130509,null,6226,null,65726,null,4504,null,56599,null,3773,null,23927,null,2441,null,17274,null,1751,null,2439737,null,4111,null,876052,null,9344,null,113,null,122,null,875939,null,9344,null,28970,null,2570,null,144750,null,5205,null,222472,null,6939,null,291884,null,6967,null,125042,null,5409,null,62821,null,3464,null,1563685,null,10453,null,883519,null,11221,null,680166,null,11214,null,385685,null,8677,null,159722,null,6251,null,63838,null,4042,null,49872,null,3304,null,14363,null,1927,null,6686,null,1390,null,0400000US29,Missouri,29
780092,null,1794,null,385171,null,2195,null,171239,null,3896,null,89,null,145,null,171150,null,3901,null,5794,null,1141,null,20135,null,2469,null,30253,null,2882,null,54193,null,3273,null,35475,null,2526,null,25300,null,2051,null,213932,null,4376,null,94410,null,3552,null,119522,null,4627,null,62370,null,3936,null,25489,null,2483,null,12430,null,1718,null,11237,null,1653,null,4758,null,900,null,3238,null,699,null,394921,null,1832,null,132860,null,3778,null,190,null,230,null,132670,null,3791,null,6780,null,1425,null,30794,null,2573,null,34912,null,3232,null,39228,null,2536,null,15927,null,1950,null,5029,null,936,null,262061,null,3978,null,131904,null,3682,null,130157,null,4731,null,73619,null,4082,null,33140,null,2787,null,11175,null,1399,null,9503,null,1467,null,2005,null,677,null,715,null,383,null,0400000US30,Montana,30
1397719,null,2410,null,687458,null,2520,null,380163,null,5756,null,146,null,152,null,380017,null,5756,null,12076,null,1439,null,33936,null,2813,null,73515,null,4127,null,128117,null,4655,null,73640,null,3270,null,58733,null,2722,null,307295,null,6164,null,136831,null,4487,null,170464,null,4475,null,91049,null,4450,null,35811,null,3052,null,19125,null,2064,null,14628,null,1617,null,5813,null,1120,null,4038,null,791,null,710261,null,2518,null,280039,null,6386,null,7,null,14,null,280032,null,6386,null,13813,null,1828,null,50208,null,3485,null,72197,null,3742,null,93086,null,4264,null,34362,null,2204,null,16366,null,1679,null,430222,null,6353,null,209539,null,4834,null,220683,null,5967,null,127066,null,4956,null,53648,null,3663,null,17345,null,1793,null,16294,null,1652,null,5163,null,1075,null,1167,null,534,null,0400000US31,Nebraska,31
2035627,null,2981,null,1034940,null,2622,null,522431,null,8641,null,0,null,302,null,522431,null,8641,null,10117,null,1675,null,51542,null,5203,null,92085,null,5362,null,155902,null,6344,null,110973,null,5097,null,101812,null,4801,null,512509,null,9415,null,257647,null,7708,null,254862,null,7674,null,97628,null,5896,null,59399,null,4247,null,35202,null,3552,null,35355,null,3497,null,15843,null,2123,null,11435,null,2218,null,1000687,null,1925,null,366795,null,8080,null,0,null,302,null,366795,null,8080,null,8782,null,1891,null,48377,null,3334,null,82085,null,4693,null,128236,null,5091,null,65752,null,4083,null,33563,null,3121,null,633892,null,8093,null,374725,null,8287,null,259167,null,6647,null,114793,null,5344,null,66163,null,3878,null,37416,null,2923,null,26106,null,2306,null,10585,null,1476,null,4104,null,1134,null,0400000US32,Nevada,32
1073743,null,1774,null,525171,null,1762,null,271753,null,5041,null,0,null,255,null,271753,null,5041,null,4278,null,1055,null,13267,null,2052,null,30579,null,2679,null,83272,null,3997,null,66264,null,3957,null,74093,null,3573,null,253418,null,5167,null,116766,null,4946,null,136652,null,4625,null,61803,null,3867,null,29586,null,2184,null,16661,null,2049,null,15893,null,2033,null,6383,null,1188,null,6326,null,1008,null,548572,null,1597,null,191661,null,4145,null,0,null,255,null,191661,null,4145,null,3251,null,792,null,18794,null,2368,null,39417,null,3150,null,76790,null,3782,null,32704,null,2551,null,20705,null,2233,null,356911,null,4315,null,168906,null,4305,null,188005,null,4777,null,86791,null,3962,null,48751,null,3518,null,23142,null,2452,null,19338,null,1772,null,7418,null,1156,null,2565,null,773,null,0400000US33,New Hampshire,33
6900700,null,3973,null,3341909,null,3231,null,1753724,null,13037,null,222,null,293,null,1753502,null,13023,null,26689,null,2848,null,118795,null,5412,null,203551,null,8860,null,396249,null,10429,null,384668,null,10591,null,623550,null,9454,null,1588185,null,13153,null,850711,null,13237,null,737474,null,12918,null,313159,null,9352,null,158406,null,7514,null,81009,null,4950,null,83279,null,4806,null,46859,null,3112,null,54762,null,3153,null,3558791,null,3393,null,1266515,null,12484,null,172,null,275,null,1266343,null,12456,null,23783,null,2529,null,127911,null,6105,null,196685,null,7410,null,386852,null,8557,null,275438,null,7719,null,255674,null,6669,null,2292276,null,12404,null,1339154,null,12714,null,953122,null,12937,null,421656,null,9173,null,218210,null,7218,null,109473,null,4947,null,100398,null,5015,null,62664,null,3845,null,40721,null,2756,null,0400000US34,New Jersey,34
1553219,null,4118,null,761762,null,2877,null,353419,null,8127,null,38,null,64,null,353381,null,8141,null,11350,null,1834,null,52113,null,4616,null,64102,null,4860,null,99931,null,4918,null,65783,null,4023,null,60102,null,3094,null,408343,null,8327,null,225160,null,6200,null,183183,null,5599,null,95314,null,4940,null,43283,null,3524,null,18196,null,2363,null,15268,null,1859,null,6361,null,1242,null,4761,null,1038,null,791457,null,3239,null,276583,null,6474,null,0,null,283,null,276583,null,6474,null,13506,null,2206,null,56668,null,4638,null,64759,null,3808,null,84647,null,4863,null,37181,null,2751,null,19822,null,1953,null,514874,null,7077,null,312744,null,6766,null,202130,null,7096,null,106796,null,5700,null,56104,null,4617,null,17009,null,1992,null,13834,null,1709,null,5832,null,1132,null,2555,null,796,null,0400000US35,New Mexico,35
15649808,null,7425,null,7508234,null,6720,null,3640807,null,18436,null,411,null,276,null,3640396,null,18450,null,77579,null,4524,null,341027,null,11343,null,494315,null,10909,null,957888,null,15294,null,784558,null,14698,null,985029,null,13845,null,3867427,null,19245,null,2162370,null,21117,null,1705057,null,16626,null,772150,null,13869,null,386063,null,10767,null,183381,null,6989,null,177681,null,8145,null,92856,null,4766,null,92926,null,4855,null,8141574,null,5805,null,2864917,null,18841,null,18,null,33,null,2864899,null,18840,null,72736,null,4496,null,325840,null,9341,null,509210,null,11156,null,875698,null,13713,null,576613,null,11674,null,504802,null,10806,null,5276657,null,18451,null,3167425,null,19809,null,2109232,null,18292,null,1011763,null,13881,null,498417,null,10411,null,228215,null,6711,null,196999,null,7132,null,102384,null,5108,null,71454,null,3736,null,0400000US36,New York,36
7353755,null,5389,null,3542013,null,5237,null,1667564,null,15225,null,262,null,245,null,1667302,null,15258,null,44149,null,3695,null,192901,null,7835,null,306691,null,9535,null,504217,null,10676,null,313162,null,10050,null,306182,null,8680,null,1874449,null,16258,null,982559,null,12757,null,891890,null,14875,null,435925,null,11142,null,214983,null,9353,null,103733,null,6018,null,81575,null,4382,null,29666,null,3092,null,26008,null,2407,null,3811742,null,5143,null,1302120,null,17608,null,136,null,157,null,1301984,null,17617,null,40655,null,3623,null,221695,null,7999,null,310183,null,9806,null,435152,null,11430,null,186913,null,6828,null,107386,null,4287,null,2509622,null,18654,null,1468308,null,14821,null,1041314,null,15672,null,559834,null,13264,null,246238,null,8940,null,101954,null,5823,null,90352,null,5273,null,30344,null,2725,null,12592,null,1921,null,0400000US37,North Carolina,37
522649,null,1319,null,260235,null,1782,null,141997,null,3061,null,84,null,75,null,141913,null,3076,null,3956,null,918,null,13916,null,1733,null,22915,null,2211,null,50233,null,2976,null,26631,null,1868,null,24262,null,1942,null,118238,null,3457,null,47146,null,2060,null,71092,null,3287,null,34385,null,2041,null,15192,null,1782,null,8260,null,1525,null,6503,null,936,null,3375,null,749,null,3377,null,829,null,262414,null,1622,null,98850,null,3068,null,23,null,27,null,98827,null,3073,null,2339,null,531,null,17101,null,1753,null,30843,null,2420,null,33730,null,2017,null,9497,null,1292,null,5317,null,729,null,163564,null,3314,null,74936,null,2470,null,88628,null,3385,null,49359,null,2741,null,21788,null,1975,null,8536,null,1160,null,6844,null,1256,null,1848,null,512,null,253,null,169,null,0400000US38,North Dakota,38
9151209,null,5896,null,4410128,null,4773,null,2012050,null,14653,null,190,null,154,null,2011860,null,14658,null,44718,null,3123,null,169714,null,5799,null,311215,null,9598,null,640250,null,11945,null,452243,null,10042,null,393720,null,6780,null,2398078,null,15263,null,1254747,null,13375,null,1143331,null,12673,null,574927,null,8499,null,247494,null,7779,null,124722,null,6230,null,116950,null,5074,null,49986,null,3124,null,29252,null,2225,null,4741081,null,4453,null,1579698,null,14454,null,453,null,355,null,1579245,null,14479,null,44151,null,3187,null,244607,null,7878,null,375482,null,9234,null,527100,null,10676,null,271262,null,7399,null,116643,null,5216,null,3161383,null,15202,null,1782174,null,14285,null,1379209,null,15228,null,747317,null,11133,null,349079,null,8974,null,134044,null,5695,null,95213,null,5263,null,37647,null,2759,null,15909,null,1857,null,0400000US39,Ohio,39
2865562,null,3728,null,1398109,null,3273,null,707704,null,7707,null,147,null,144,null,707557,null,7686,null,18958,null,2491,null,94272,null,5335,null,127606,null,5480,null,218944,null,6462,null,137998,null,5571,null,109779,null,4363,null,690405,null,8178,null,372942,null,6670,null,317463,null,7153,null,159997,null,6288,null,74651,null,4394,null,35281,null,3103,null,28065,null,2500,null,11013,null,1554,null,8456,null,1381,null,1467453,null,3234,null,507015,null,8421,null,27,null,45,null,506988,null,8428,null,23549,null,2177,null,106429,null,4635,null,130943,null,5593,null,157645,null,5233,null,60616,null,3133,null,27806,null,2619,null,960438,null,8416,null,574425,null,9884,null,386013,null,8149,null,228926,null,7072,null,89938,null,3909,null,33571,null,2971,null,23891,null,2508,null,6982,null,1197,null,2705,null,660,null,0400000US40,Oklahoma,40
3052869,null,3383,null,1498954,null,4036,null,645641,null,10310,null,83,null,99,null,645558,null,10301,null,15193,null,2090,null,66543,null,5593,null,95777,null,6007,null,193723,null,7121,null,140350,null,6463,null,133972,null,5248,null,853313,null,10930,null,418001,null,7576,null,435312,null,9738,null,196472,null,6950,null,99332,null,5760,null,54800,null,4309,null,50483,null,3606,null,17940,null,2065,null,16285,null,1847,null,1553915,null,3072,null,471686,null,8964,null,0,null,275,null,471686,null,8964,null,16694,null,1849,null,69713,null,3959,null,109016,null,5884,null,151424,null,5744,null,79756,null,4180,null,45083,null,3392,null,1082229,null,9017,null,571383,null,9023,null,510846,null,8257,null,257988,null,6932,null,126975,null,6569,null,61541,null,3199,null,40861,null,3006,null,17037,null,2004,null,6444,null,1127,null,0400000US41,Oregon,41
10174688,null,4740,null,4894031,null,4389,null,2334583,null,13180,null,122,null,130,null,2334461,null,13192,null,49227,null,3325,null,178650,null,6596,null,332692,null,10036,null,729007,null,12237,null,527706,null,10014,null,517179,null,9608,null,2559448,null,13015,null,1359867,null,11346,null,1199581,null,12569,null,583345,null,9945,null,241657,null,7393,null,137981,null,5018,null,137610,null,5429,null,55910,null,3363,null,43078,null,3517,null,5280657,null,4684,null,1763737,null,15821,null,118,null,108,null,1763619,null,15835,null,44145,null,3423,null,233542,null,7604,null,415275,null,10299,null,586315,null,10402,null,309712,null,8084,null,174630,null,5474,null,3516920,null,15967,null,2044600,null,16881,null,1472320,null,14811,null,796049,null,11125,null,348887,null,8677,null,147375,null,6169,null,110061,null,4487,null,46671,null,3580,null,23277,null,2113,null,0400000US42,Pennsylvania,42
852842,null,1694,null,408067,null,1535,null,195920,null,5207,null,0,null,287,null,195920,null,5207,null,5069,null,1371,null,13433,null,1992,null,23378,null,2630,null,57887,null,3160,null,47502,null,3228,null,48651,null,2855,null,212147,null,5044,null,108042,null,4145,null,104105,null,4258,null,47574,null,3436,null,22150,null,2396,null,11717,null,1722,null,12758,null,1954,null,5186,null,1245,null,4720,null,967,null,444775,null,1527,null,149178,null,5216,null,0,null,287,null,149178,null,5216,null,2825,null,882,null,18546,null,1991,null,27776,null,3075,null,48699,null,3671,null,32165,null,2939,null,19167,null,2110,null,295597,null,5248,null,156934,null,4735,null,138663,null,5422,null,64677,null,3528,null,31604,null,3038,null,18639,null,2135,null,13155,null,1933,null,7572,null,1196,null,3016,null,897,null,0400000US44,Rhode Island,44
3602094,null,4718,null,1726999,null,4077,null,780940,null,10533,null,47,null,80,null,780893,null,10524,null,21831,null,2957,null,91357,null,5646,null,146046,null,6809,null,243328,null,6495,null,148910,null,6714,null,129421,null,5202,null,946059,null,11367,null,527303,null,9480,null,418756,null,10282,null,215704,null,7892,null,91672,null,5115,null,45738,null,3830,null,39502,null,3254,null,13659,null,1609,null,12481,null,1980,null,1875095,null,4419,null,637588,null,9217,null,0,null,289,null,637588,null,9217,null,20654,null,2265,null,123784,null,5909,null,157273,null,5846,null,211454,null,7922,null,86158,null,5155,null,38265,null,2975,null,1237507,null,9930,null,751130,null,11379,null,486377,null,10548,null,273840,null,7209,null,116521,null,5839,null,45635,null,3559,null,33820,null,3094,null,12488,null,1861,null,4073,null,851,null,0400000US45,South Carolina,45
636327,null,1713,null,313175,null,1719,null,165482,null,3969,null,57,null,94,null,165425,null,3967,null,5983,null,1310,null,19047,null,2156,null,32392,null,2999,null,61210,null,3268,null,26504,null,2416,null,20289,null,1750,null,147693,null,4125,null,64026,null,2731,null,83667,null,3652,null,47634,null,3107,null,17573,null,2051,null,7114,null,1201,null,5469,null,1027,null,3103,null,840,null,2774,null,696,null,323152,null,1692,null,130725,null,3585,null,10,null,17,null,130715,null,3586,null,5210,null,844,null,27286,null,2654,null,39690,null,2654,null,39048,null,2652,null,14432,null,1865,null,5049,null,997,null,192427,null,4030,null,94863,null,3377,null,97564,null,4163,null,58755,null,3063,null,20968,null,2155,null,8622,null,1408,null,6832,null,1229,null,1711,null,519,null,676,null,440,null,0400000US46,South Dakota,46
4978833,null,5153,null,2396672,null,3777,null,1094605,null,10468,null,141,null,160,null,1094464,null,10476,null,28987,null,2727,null,125310,null,6158,null,200429,null,7833,null,348596,null,8462,null,206534,null,6122,null,184608,null,5976,null,1302067,null,10667,null,697856,null,9565,null,604211,null,10916,null,288042,null,8687,null,144059,null,6620,null,72907,null,5079,null,56593,null,4122,null,22929,null,2583,null,19681,null,1905,null,2582161,null,4110,null,857370,null,12092,null,31,null,54,null,857339,null,12093,null,26615,null,2705,null,152244,null,7318,null,224596,null,7551,null,277805,null,8166,null,117759,null,4972,null,58320,null,3774,null,1724791,null,11774,null,1046439,null,10606,null,678352,null,10612,null,364528,null,10451,null,168007,null,6197,null,65512,null,4200,null,55974,null,3470,null,16318,null,1857,null,8013,null,1430,null,0400000US47,Tennessee,47
18606350,null,9180,null,9214144,null,8661,null,4858735,null,24801,null,284,null,209,null,4858451,null,24820,null,125162,null,7248,null,669672,null,16203,null,870908,null,18449,null,1294762,null,22840,null,873448,null,14655,null,1024499,null,15058,null,4355409,null,24956,null,2224433,null,19861,null,2130976,null,25917,null,1016161,null,18395,null,509697,null,14162,null,233903,null,8566,null,186350,null,7352,null,94860,null,5788,null,90005,null,4611,null,9392206,null,8817,null,3440225,null,21396,null,202,null,147,null,3440023,null,21411,null,137147,null,6911,null,680473,null,13229,null,727572,null,14948,null,1044019,null,13402,null,523193,null,11370,null,327619,null,9803,null,5951981,null,22944,null,3584076,null,22153,null,2367905,null,22947,null,1336752,null,19363,null,564979,null,12469,null,194654,null,6489,null,174152,null,7183,null,66691,null,4114,null,30677,null,2425,null,0400000US48,Texas,48
1997288,null,3281,null,995565,null,3353,null,520668,null,7780,null,0,null,265,null,520668,null,7780,null,12950,null,2035,null,45040,null,3497,null,75943,null,4928,null,158526,null,5870,null,116797,null,4716,null,111412,null,4065,null,474897,null,8655,null,191843,null,5912,null,283054,null,6991,null,144036,null,5499,null,63118,null,4462,null,29468,null,2604,null,25940,null,2179,null,11107,null,1409,null,9385,null,1443,null,1001723,null,2736,null,305257,null,7302,null,0,null,265,null,305257,null,7302,null,11142,null,2078,null,55147,null,3803,null,77019,null,4553,null,101856,null,3481,null,41353,null,2894,null,18740,null,1878,null,696466,null,6821,null,342064,null,6732,null,354402,null,7377,null,209330,null,5447,null,81462,null,3657,null,29798,null,2500,null,24348,null,2473,null,8244,null,1349,null,1220,null,473,null,0400000US49,Utah,49
511843,null,1289,null,250396,null,1517,null,119770,null,2912,null,14,null,25,null,119756,null,2910,null,3897,null,796,null,7937,null,1212,null,18742,null,1988,null,40623,null,2403,null,26237,null,1952,null,22320,null,2032,null,130626,null,2877,null,55056,null,2228,null,75570,null,3037,null,38363,null,2486,null,15549,null,1540,null,8749,null,1218,null,7802,null,1158,null,3230,null,870,null,1877,null,567,null,261447,null,1129,null,91914,null,3345,null,29,null,34,null,91885,null,3350,null,3103,null,743,null,10066,null,1341,null,21939,null,2054,null,32437,null,2261,null,16579,null,1615,null,7761,null,1133,null,169533,null,3356,null,80434,null,2847,null,89099,null,2986,null,47108,null,2138,null,21815,null,1911,null,9831,null,1309,null,7263,null,993,null,2323,null,588,null,759,null,388,null,0400000US50,Vermont,50
6243064,null,5386,null,3033283,null,5028,null,1626501,null,12141,null,79,null,130,null,1626422,null,12174,null,30400,null,2983,null,125665,null,6818,null,216240,null,8582,null,435891,null,10553,null,333742,null,9150,null,484484,null,7898,null,1406782,null,12280,null,716902,null,12059,null,689880,null,11263,null,333223,null,8616,null,148887,null,6038,null,73665,null,4411,null,70580,null,4592,null,31323,null,3395,null,32202,null,2397,null,3209781,null,5021,null,1234967,null,12763,null,93,null,119,null,1234874,null,12764,null,31356,null,3159,null,151868,null,6410,null,236139,null,7038,null,381751,null,8905,null,229000,null,8016,null,204760,null,5814,null,1974814,null,14097,null,1106478,null,11671,null,868336,null,13300,null,465005,null,12633,null,195330,null,6559,null,80441,null,4314,null,73707,null,4593,null,34685,null,2860,null,19168,null,1903,null,0400000US51,Virginia,51
5276118,null,4556,null,2617596,null,4225,null,1257589,null,12286,null,46,null,77,null,1257543,null,12284,null,22722,null,2575,null,85438,null,5419,null,159012,null,6082,null,339417,null,9023,null,293736,null,8585,null,357218,null,8230,null,1360007,null,12278,null,656104,null,9575,null,703903,null,11867,null,296495,null,8761,null,152452,null,7522,null,88483,null,4921,null,81557,null,4475,null,48722,null,3441,null,36194,null,3222,null,2658522,null,3376,null,878233,null,10743,null,45,null,77,null,878188,null,10742,null,19638,null,2304,null,106592,null,5148,null,171656,null,6601,null,293776,null,6662,null,172285,null,6304,null,114241,null,4983,null,1780289,null,10972,null,953359,null,11372,null,826930,null,11923,null,392247,null,9052,null,203728,null,8056,null,96174,null,4947,null,81307,null,4051,null,37856,null,2643,null,15618,null,1856,null,0400000US53,Washington,53
1480432,null,2666,null,719787,null,2681,null,316632,null,7151,null,0,null,269,null,316632,null,7151,null,7928,null,1466,null,41890,null,3270,null,55214,null,3661,null,96483,null,4282,null,65133,null,3336,null,49984,null,3345,null,403155,null,7137,null,253165,null,5377,null,149990,null,5751,null,79130,null,4026,null,29885,null,2741,null,15736,null,2123,null,14789,null,1827,null,7272,null,1342,null,3178,null,882,null,760645,null,2258,null,230664,null,5278,null,52,null,66,null,230612,null,5263,null,9896,null,1538,null,58239,null,3416,null,58114,null,3541,null,66214,null,3634,null,26216,null,2538,null,11933,null,1691,null,529981,null,5058,null,353612,null,5201,null,176369,null,5636,null,107120,null,4844,null,37610,null,2899,null,13493,null,1600,null,12826,null,1377,null,4468,null,1094,null,852,null,428,null,0400000US54,West Virginia,54
4508214,null,3334,null,2221928,null,3338,null,1091726,null,8932,null,87,null,94,null,1091639,null,8940,null,26772,null,1949,null,85681,null,4306,null,159393,null,6056,null,365683,null,6563,null,259888,null,6500,null,194222,null,5288,null,1130202,null,9536,null,511333,null,7692,null,618869,null,7638,null,308644,null,5844,null,123504,null,5347,null,68913,null,3738,null,73364,null,3704,null,27165,null,2315,null,17279,null,1843,null,2286286,null,3225,null,814356,null,8849,null,63,null,76,null,814293,null,8852,null,24785,null,2232,null,109672,null,4578,null,202201,null,4876,null,282480,null,7041,null,134979,null,4220,null,60176,null,3216,null,1471930,null,9220,null,714447,null,7443,null,757483,null,9539,null,394226,null,7832,null,187837,null,5634,null,82107,null,4009,null,59687,null,2904,null,27008,null,2203,null,6618,null,949,null,0400000US55,Wisconsin,55
429338,null,1989,null,218326,null,2027,null,121292,null,3434,null,0,null,265,null,121292,null,3434,null,2944,null,954,null,10442,null,1909,null,17081,null,2438,null,36129,null,3075,null,31774,null,2465,null,22922,null,1862,null,97034,null,3699,null,40095,null,2096,null,56939,null,3253,null,27974,null,2055,null,10865,null,1765,null,6655,null,1547,null,6173,null,1324,null,2796,null,759,null,2476,null,669,null,211012,null,1896,null,76132,null,3920,null,0,null,265,null,76132,null,3920,null,3293,null,980,null,13315,null,2188,null,19060,null,2031,null,24181,null,2494,null,12049,null,1507,null,4234,null,980,null,134880,null,3931,null,64061,null,3154,null,70819,null,3705,null,39081,null,2955,null,18125,null,1914,null,6379,null,1198,null,4403,null,989,null,2203,null,758,null,628,null,380,null,0400000US56,Wyoming,56
