C25073_001E,C25073_001EA,C25073_001M,C25073_001MA,C25073_002E,C25073_002EA,C25073_002M,C25073_002MA,C25073_003E,C25073_003EA,C25073_003M,C25073_003MA,C25073_004E,C25073_004EA,C25073_004M,C25073_004MA,C25073_005E,C25073_005EA,C25073_005M,C25073_005MA,C25073_006E,C25073_006EA,C25073_006M,C25073_006MA,C25073_007E,C25073_007EA,C25073_007M,C25073_007MA,C25073_008E,C25073_008EA,C25073_008M,C25073_008MA,C25073_009E,C25073_009EA,C25073_009M,C25073_009MA,C25073_010E,C25073_010EA,C25073_010M,C25073_010MA,C25073_011E,C25073_011EA,C25073_011M,C25073_011MA,C25073_012E,C25073_012EA,C25073_012M,C25073_012MA,C25073_013E,C25073_013EA,C25073_013M,C25073_013MA,C25073_014E,C25073_014EA,C25073_014M,C25073_014MA,C25073_015E,C25073_015EA,C25073_015M,C25073_015MA,C25073_016E,C25073_016EA,C25073_016M,C25073_016MA,C25073_017E,C25073_017EA,C25073_017M,C25073_017MA,C25073_018E,C25073_018EA,C25073_018M,C25073_018MA,C25073_019E,C25073_019EA,C25073_019M,C25073_019MA,C25073_020E,C25073_020EA,C25073_020M,C25073_020MA,C25073_021E,C25073_021EA,C25073_021M,C25073_021MA,GEO_ID,NAME,state
562172,null,10797,null,231909,null,8765,null,87412,null,5200,null,92249,null,5816,null,52248,null,3400,null,90127,null,5743,null,37265,null,3512,null,45899,null,4674,null,6963,null,1648,null,123791,null,6304,null,58756,null,4451,null,60517,null,4734,null,4518,null,1331,null,47718,null,3590,null,22529,null,2416,null,22960,null,2475,null,2229,null,876,null,68627,null,4549,null,27150,null,3062,null,26827,null,2854,null,14650,null,2063,null,0400000US01,Alabama,01
82260,null,3476,null,30233,null,2626,null,14681,null,1874,null,9813,null,1644,null,5739,null,1011,null,22848,null,2346,null,12336,null,1645,null,8927,null,1618,null,1585,null,526,null,15972,null,1838,null,9444,null,1464,null,5680,null,1304,null,848,null,380,null,9177,null,1286,null,5294,null,982,null,3874,null,1023,null,9,null,30,null,4030,null,988,null,1723,null,658,null,1774,null,827,null,533,null,326,null,0400000US02,Alaska,02
750075,null,11978,null,299241,null,8370,null,133550,null,6116,null,135334,null,6523,null,30357,null,3044,null,88009,null,5385,null,40351,null,3860,null,43561,null,3817,null,4097,null,1152,null,189317,null,7305,null,87227,null,5038,null,94293,null,5981,null,7797,null,1508,null,122407,null,5114,null,50628,null,3515,null,65903,null,4081,null,5876,null,1184,null,51101,null,4478,null,22668,null,3328,null,20745,null,2907,null,7688,null,1532,null,0400000US04,Arizona,04
382087,null,9861,null,181193,null,6877,null,78566,null,4800,null,70144,null,4341,null,32483,null,2898,null,67431,null,4374,null,32473,null,2823,null,33323,null,3586,null,1635,null,610,null,68215,null,4277,null,33532,null,3289,null,32418,null,3109,null,2265,null,863,null,25829,null,2499,null,12434,null,1782,null,12738,null,2005,null,657,null,375,null,39419,null,3292,null,16916,null,2277,null,15068,null,2384,null,7435,null,1127,null,0400000US05,Arkansas,05
5304837,null,27827,null,1896666,null,22260,null,784856,null,11350,null,969808,null,19004,null,142002,null,5648,null,839710,null,14903,null,373526,null,10280,null,445653,null,11898,null,20531,null,2331,null,1251996,null,15843,null,549110,null,11069,null,671714,null,13188,null,31172,null,3347,null,1201048,null,17393,null,505588,null,11241,null,654855,null,12499,null,40605,null,3891,null,115417,null,6037,null,42749,null,3729,null,56920,null,4314,null,15748,null,2137,null,0400000US06,California,06
630191,null,8889,null,233845,null,8334,null,101461,null,5731,null,112393,null,6449,null,19991,null,2259,null,72954,null,4087,null,35546,null,2949,null,34843,null,3471,null,2565,null,1181,null,164699,null,7104,null,75077,null,4675,null,81075,null,4854,null,8547,null,1925,null,139344,null,5309,null,61759,null,3866,null,71960,null,3601,null,5625,null,1402,null,19349,null,2351,null,7159,null,1417,null,10144,null,1898,null,2046,null,634,null,0400000US08,Colorado,08
413163,null,7387,null,81974,null,4425,null,30159,null,2675,null,38697,null,3509,null,13118,null,1685,null,153718,null,5607,null,67979,null,4270,null,79186,null,4335,null,6553,null,1434,null,86834,null,4304,null,42364,null,3659,null,41479,null,3229,null,2991,null,1169,null,87916,null,4171,null,41973,null,3226,null,43335,null,3245,null,2608,null,942,null,2721,null,959,null,1160,null,664,null,1462,null,701,null,99,null,116,null,0400000US09,Connecticut,09
86344,null,3763,null,33301,null,2657,null,14786,null,1881,null,15910,null,1926,null,2605,null,696,null,12501,null,2103,null,4640,null,1222,null,7358,null,1718,null,503,null,302,null,23755,null,2291,null,12437,null,2219,null,11140,null,1828,null,178,null,200,null,11239,null,1485,null,4591,null,875,null,6328,null,1180,null,320,null,243,null,5548,null,971,null,2092,null,796,null,2383,null,607,null,1073,null,556,null,0400000US10,Delaware,10
137662,null,3905,null,21284,null,2298,null,8702,null,1487,null,10379,null,1699,null,2203,null,762,null,20287,null,2285,null,9033,null,1310,null,10140,null,1942,null,1114,null,535,null,36140,null,2994,null,15746,null,2175,null,18451,null,2260,null,1943,null,801,null,59702,null,3175,null,32916,null,2339,null,25235,null,2403,null,1551,null,558,null,249,null,259,null,138,null,224,null,48,null,81,null,63,null,103,null,0400000US11,District of Columbia,11
2202583,null,21786,null,789187,null,15523,null,287507,null,9814,null,417014,null,10053,null,84666,null,4479,null,306311,null,10677,null,112158,null,6206,null,180821,null,8118,null,13332,null,2314,null,521584,null,11137,null,195946,null,7165,null,306895,null,9465,null,18743,null,2547,null,445183,null,10559,null,166178,null,6597,null,255911,null,9135,null,23094,null,2676,null,140318,null,6741,null,49061,null,3817,null,69645,null,4592,null,21612,null,2842,null,0400000US12,Florida,12
1143333,null,15579,null,439760,null,13270,null,180794,null,7286,null,197875,null,8411,null,61091,null,4130,null,161403,null,6679,null,65757,null,3919,null,87157,null,6014,null,8489,null,1379,null,296068,null,8871,null,133010,null,7090,null,148572,null,6743,null,14486,null,2535,null,143419,null,6014,null,73491,null,3984,null,66352,null,4580,null,3576,null,871,null,102683,null,5548,null,42454,null,3983,null,44785,null,3820,null,15444,null,2141,null,0400000US13,Georgia,13
193255,null,6159,null,83802,null,5201,null,30915,null,3167,null,43480,null,3979,null,9407,null,1552,null,27571,null,3143,null,11597,null,2080,null,14524,null,2175,null,1450,null,701,null,34941,null,3515,null,15576,null,2259,null,18222,null,2682,null,1143,null,757,null,46697,null,3360,null,17907,null,2128,null,24942,null,2740,null,3848,null,1280,null,244,null,294,null,104,null,140,null,0,null,275,null,140,null,255,null,0400000US15,Hawaii,15
